Energy (in eV), backscattering yield of material al2k-NASCAP at incidence 40.0 degree
11710.0, 0.230013
11720.0, 0.22998995
11730.0, 0.22996694
11740.0, 0.22994399
11750.0, 0.22992106
11760.0, 0.22989818
11770.0, 0.22987537
11780.0, 0.2298526
11790.0, 0.22982988
11800.0, 0.22980717
11810.0, 0.22978453
11820.0, 0.22976191
11830.0, 0.22973938
11840.0, 0.22971687
11850.0, 0.2296944
11860.0, 0.22967198
11870.0, 0.2296496
11880.0, 0.22962725
11890.0, 0.22960496
11900.0, 0.22958273
11910.0, 0.22956052
11920.0, 0.22953837
11930.0, 0.22951625
11940.0, 0.22949417
11950.0, 0.22947215
11960.0, 0.22945015
11970.0, 0.22942822
11980.0, 0.22940633
11990.0, 0.22938445
12000.0, 0.22936264
12010.0, 0.22934088
12020.0, 0.22931916
12030.0, 0.22929747
12040.0, 0.22927584
12050.0, 0.22925423
12060.0, 0.22923268
12070.0, 0.22921117
12080.0, 0.22918968
12090.0, 0.22916825
12100.0, 0.22914687
12110.0, 0.22912553
12120.0, 0.22910422
12130.0, 0.22908297
12140.0, 0.22906175
12150.0, 0.22904058
12160.0, 0.22901943
12170.0, 0.22899833
12180.0, 0.2289773
12190.0, 0.22895627
12200.0, 0.2289353
12210.0, 0.22891437
12220.0, 0.22889349
12230.0, 0.22887264
12240.0, 0.22885184
12250.0, 0.22883108
12260.0, 0.22881036
12270.0, 0.22878967
12280.0, 0.22876903
12290.0, 0.22874844
12300.0, 0.22872788
12310.0, 0.22870736
12320.0, 0.22868688
12330.0, 0.22866644
12340.0, 0.22864604
12350.0, 0.22862568
12360.0, 0.22860537
12370.0, 0.2285851
12380.0, 0.22856484
12390.0, 0.22854465
12400.0, 0.22852449
12410.0, 0.22850437
12420.0, 0.22848429
12430.0, 0.22846426
12440.0, 0.22844426
12450.0, 0.2284243
12460.0, 0.22840437
12470.0, 0.2283845
12480.0, 0.22836466
12490.0, 0.22834486
12500.0, 0.2283251
12510.0, 0.22830535
12520.0, 0.22828569
12530.0, 0.22826602
12540.0, 0.2282464
12550.0, 0.22822686
12560.0, 0.22820732
12570.0, 0.22818781
12580.0, 0.22816837
12590.0, 0.22814895
12600.0, 0.22812958
12610.0, 0.22811024
12620.0, 0.22809093
12630.0, 0.22807167
12640.0, 0.22805244
12650.0, 0.22803326
12660.0, 0.22801411
12670.0, 0.227995
12680.0, 0.22797592
12690.0, 0.22795689
12700.0, 0.22793789
12710.0, 0.22791894
12720.0, 0.2279
12730.0, 0.22788112
12740.0, 0.22786227
12750.0, 0.22784345
12760.0, 0.22782467
12770.0, 0.22780594
12780.0, 0.22778723
12790.0, 0.22776859
12800.0, 0.22774994
12810.0, 0.22773135
12820.0, 0.2277128
12830.0, 0.22769429
12840.0, 0.2276758
12850.0, 0.22765736
12860.0, 0.22763896
12870.0, 0.22762059
12880.0, 0.22760223
12890.0, 0.22758393
12900.0, 0.22756568
12910.0, 0.22754745
12920.0, 0.22752926
12930.0, 0.2275111
12940.0, 0.22749297
12950.0, 0.22747491
12960.0, 0.22745685
12970.0, 0.22743885
12980.0, 0.22742087
12990.0, 0.22740293
13000.0, 0.22738501
13010.0, 0.22736715
13020.0, 0.22734931
13030.0, 0.2273315
13040.0, 0.22731376
13050.0, 0.22729602
13060.0, 0.22727832
13070.0, 0.22726066
13080.0, 0.22724305
13090.0, 0.22722544
13100.0, 0.22720788
13110.0, 0.22719036
13120.0, 0.22717288
13130.0, 0.22715543
13140.0, 0.22713801
13150.0, 0.22712064
13160.0, 0.2271033
13170.0, 0.22708596
13180.0, 0.22706868
13190.0, 0.22705145
13200.0, 0.22703423
13210.0, 0.22701705
13220.0, 0.22699991
13230.0, 0.22698279
13240.0, 0.22696573
13250.0, 0.22694868
13260.0, 0.22693168
13270.0, 0.22691469
13280.0, 0.22689776
13290.0, 0.22688085
13300.0, 0.22686397
13310.0, 0.22684713
13320.0, 0.22683032
13330.0, 0.22681354
13340.0, 0.2267968
13350.0, 0.22678009
13360.0, 0.22676341
13370.0, 0.22674677
13380.0, 0.22673015
13390.0, 0.22671358
13400.0, 0.22669704
13410.0, 0.22668053
13420.0, 0.22666405
13430.0, 0.22664762
13440.0, 0.2266312
13450.0, 0.2266148
13460.0, 0.22659847
13470.0, 0.22658214
13480.0, 0.22656585
13490.0, 0.2265496
13500.0, 0.22653338
13510.0, 0.2265172
13520.0, 0.22650105
13530.0, 0.22648491
13540.0, 0.22646882
13550.0, 0.22645277
13560.0, 0.22643672
13570.0, 0.22642073
13580.0, 0.22640476
13590.0, 0.22638884
13600.0, 0.22637294
13610.0, 0.22635706
13620.0, 0.22634122
13630.0, 0.22632541
13640.0, 0.22630963
13650.0, 0.22629389
13660.0, 0.22627817
13670.0, 0.2262625
13680.0, 0.22624685
13690.0, 0.2262312
13700.0, 0.22621563
13710.0, 0.22620006
13720.0, 0.22618453
13730.0, 0.22616903
13740.0, 0.22615357
13750.0, 0.22613813
13760.0, 0.22612272
13770.0, 0.22610734
13780.0, 0.226092
13790.0, 0.22607668
13800.0, 0.22606139
13810.0, 0.22604614
13820.0, 0.22603092
13830.0, 0.22601573
13840.0, 0.22600055
13850.0, 0.22598541
13860.0, 0.22597031
13870.0, 0.22595523
13880.0, 0.2259402
13890.0, 0.22592516
13900.0, 0.22591019
13910.0, 0.22589523
13920.0, 0.22588031
13930.0, 0.22586541
13940.0, 0.22585055
13950.0, 0.2258357
13960.0, 0.2258209
13970.0, 0.22580612
13980.0, 0.22579136
13990.0, 0.22577664
14000.0, 0.22576195
14010.0, 0.22574729
14020.0, 0.22573265
14030.0, 0.22571805
14040.0, 0.22570346
14050.0, 0.22568892
14060.0, 0.2256744
14070.0, 0.22565992
14080.0, 0.22564547
14090.0, 0.22563101
14100.0, 0.2256166
14110.0, 0.22560224
14120.0, 0.22558789
14130.0, 0.22557357
14140.0, 0.22555928
14150.0, 0.22554502
14160.0, 0.22553079
14170.0, 0.22551657
14180.0, 0.2255024
14190.0, 0.22548826
14200.0, 0.22547413
14210.0, 0.22546004
14220.0, 0.22544597
14230.0, 0.22543193
14240.0, 0.22541791
14250.0, 0.22540393
14260.0, 0.22538999
14270.0, 0.22537607
14280.0, 0.22536215
14290.0, 0.22534828
14300.0, 0.22533445
14310.0, 0.22532062
14320.0, 0.22530684
14330.0, 0.22529308
14340.0, 0.22527933
14350.0, 0.22526564
14360.0, 0.22525194
14370.0, 0.2252383
14380.0, 0.22522466
14390.0, 0.22521107
14400.0, 0.22519751
14410.0, 0.22518395
14420.0, 0.22517043
14430.0, 0.22515693
14440.0, 0.22514348
14450.0, 0.22513002
14460.0, 0.22511663
14470.0, 0.22510323
14480.0, 0.22508988
14490.0, 0.22507653
14500.0, 0.22506323
14510.0, 0.22504994
14520.0, 0.2250367
14530.0, 0.22502346
14540.0, 0.22501028
14550.0, 0.22499709
14560.0, 0.22498395
14570.0, 0.22497083
14580.0, 0.22495772
14590.0, 0.22494465
14600.0, 0.2249316
14610.0, 0.22491859
14620.0, 0.2249056
14630.0, 0.22489262
14640.0, 0.22487967
14650.0, 0.22486676
14660.0, 0.22485387
14670.0, 0.22484101
14680.0, 0.22482815
14690.0, 0.22481535
14700.0, 0.22480255
14710.0, 0.22478981
14720.0, 0.22477706
14730.0, 0.22476435
14740.0, 0.22475167
14750.0, 0.22473899
14760.0, 0.22472636
14770.0, 0.22471374
14780.0, 0.22470115
14790.0, 0.2246886
14800.0, 0.22467604
14810.0, 0.22466354
14820.0, 0.22465105
14830.0, 0.22463858
14840.0, 0.22462615
14850.0, 0.22461373
14860.0, 0.22460134
14870.0, 0.22458898
14880.0, 0.22457664
14890.0, 0.22456431
14900.0, 0.22455204
14910.0, 0.22453976
14920.0, 0.22452752
14930.0, 0.22451529
14940.0, 0.2245031
14950.0, 0.22449094
14960.0, 0.2244788
14970.0, 0.22446667
14980.0, 0.22445457
14990.0, 0.2244425
15000.0, 0.22443044
15010.0, 0.2244184
15020.0, 0.2244064
15030.0, 0.22439443
15040.0, 0.22438248
15050.0, 0.22437054
15060.0, 0.22435865
15070.0, 0.22434674
15080.0, 0.2243349
15090.0, 0.22432305
15100.0, 0.22431123
15110.0, 0.22429945
15120.0, 0.22428769
15130.0, 0.22427593
15140.0, 0.2242642
15150.0, 0.2242525
15160.0, 0.22424085
15170.0, 0.22422919
15180.0, 0.22421756
15190.0, 0.22420596
15200.0, 0.22419438
15210.0, 0.22418281
15220.0, 0.22417128
15230.0, 0.22415978
15240.0, 0.22414827
15250.0, 0.22413681
15260.0, 0.22412537
15270.0, 0.22411394
15280.0, 0.22410254
15290.0, 0.22409117
15300.0, 0.22407982
15310.0, 0.22406848
15320.0, 0.22405715
15330.0, 0.22404587
15340.0, 0.2240346
15350.0, 0.22402339
15360.0, 0.22401215
15370.0, 0.22400096
15380.0, 0.22398978
15390.0, 0.22397862
15400.0, 0.2239675
15410.0, 0.22395639
15420.0, 0.2239453
15430.0, 0.22393423
15440.0, 0.22392319
15450.0, 0.22391216
15460.0, 0.22390117
15470.0, 0.22389019
15480.0, 0.22387923
15490.0, 0.22386831
15500.0, 0.2238574
15510.0, 0.22384651
15520.0, 0.22383563
15530.0, 0.22382478
15540.0, 0.22381397
15550.0, 0.22380316
15560.0, 0.22379237
15570.0, 0.22378162
15580.0, 0.22377087
15590.0, 0.22376016
15600.0, 0.22374944
15610.0, 0.22373876
15620.0, 0.2237281
15630.0, 0.22371748
15640.0, 0.22370687
15650.0, 0.22369628
15660.0, 0.22368571
15670.0, 0.22367516
15680.0, 0.22366463
15690.0, 0.22365412
15700.0, 0.22364363
15710.0, 0.22363316
15720.0, 0.22362271
15730.0, 0.2236123
15740.0, 0.22360188
15750.0, 0.22359149
15760.0, 0.22358114
15770.0, 0.2235708
15780.0, 0.22356047
15790.0, 0.22355017
15800.0, 0.22353989
15810.0, 0.22352962
15820.0, 0.22351938
15830.0, 0.22350918
15840.0, 0.22349896
15850.0, 0.2234888
15860.0, 0.22347863
15870.0, 0.2234685
15880.0, 0.22345838
15890.0, 0.22344828
15900.0, 0.22343819
15910.0, 0.22342813
15920.0, 0.22341809
15930.0, 0.22340807
15940.0, 0.22339806
15950.0, 0.22338809
15960.0, 0.22337812
15970.0, 0.22336818
15980.0, 0.22335827
15990.0, 0.22334838
16000.0, 0.22333848
16010.0, 0.22332864
16020.0, 0.22331879
16030.0, 0.22330897
16040.0, 0.22329915
16050.0, 0.22328937
16060.0, 0.22327961
16070.0, 0.22326986
16080.0, 0.22326013
16090.0, 0.22325043
16100.0, 0.22324075
16110.0, 0.22323109
16120.0, 0.22322144
16130.0, 0.2232118
16140.0, 0.2232022
16150.0, 0.2231926
16160.0, 0.22318304
16170.0, 0.22317348
16180.0, 0.22316393
16190.0, 0.22315443
16200.0, 0.22314493
16210.0, 0.22313546
16220.0, 0.223126
16230.0, 0.22311656
16240.0, 0.22310714
16250.0, 0.22309774
16260.0, 0.22308835
16270.0, 0.22307898
16280.0, 0.22306964
16290.0, 0.22306032
16300.0, 0.22305101
16310.0, 0.22304171
16320.0, 0.22303243
16330.0, 0.22302319
16340.0, 0.22301395
16350.0, 0.22300473
16360.0, 0.22299553
16370.0, 0.22298636
16380.0, 0.22297719
16390.0, 0.22296804
16400.0, 0.22295892
16410.0, 0.22294982
16420.0, 0.22294071
16430.0, 0.22293165
16440.0, 0.2229226
16450.0, 0.22291356
16460.0, 0.22290453
16470.0, 0.22289555
16480.0, 0.22288655
16490.0, 0.2228776
16500.0, 0.22286865
16510.0, 0.22285973
16520.0, 0.2228508
16530.0, 0.22284192
16540.0, 0.22283304
16550.0, 0.22282417
16560.0, 0.22281535
16570.0, 0.22280651
16580.0, 0.22279772
16590.0, 0.22278893
16600.0, 0.22278015
16610.0, 0.22277139
16620.0, 0.22276267
16630.0, 0.22275396
16640.0, 0.22274525
16650.0, 0.22273657
16660.0, 0.2227279
16670.0, 0.22271925
16680.0, 0.22271061
16690.0, 0.222702
16700.0, 0.2226934
16710.0, 0.22268483
16720.0, 0.22267626
16730.0, 0.22266771
16740.0, 0.22265919
16750.0, 0.22265068
16760.0, 0.22264217
16770.0, 0.2226337
16780.0, 0.22262523
16790.0, 0.22261679
16800.0, 0.22260836
16810.0, 0.22259994
16820.0, 0.22259155
16830.0, 0.22258319
16840.0, 0.22257482
16850.0, 0.22256647
16860.0, 0.22255813
16870.0, 0.22254983
16880.0, 0.22254153
16890.0, 0.22253326
16900.0, 0.22252499
16910.0, 0.22251675
16920.0, 0.22250852
16930.0, 0.2225003
16940.0, 0.22249211
16950.0, 0.22248393
16960.0, 0.22247577
16970.0, 0.22246762
16980.0, 0.22245947
16990.0, 0.22245136
17000.0, 0.22244327
17010.0, 0.22243518
17020.0, 0.22242711
17030.0, 0.22241905
17040.0, 0.22241102
17050.0, 0.222403
17060.0, 0.22239499
17070.0, 0.22238702
17080.0, 0.22237904
17090.0, 0.22237109
17100.0, 0.22236314
17110.0, 0.22235522
17120.0, 0.22234732
17130.0, 0.22233942
17140.0, 0.22233154
17150.0, 0.22232369
17160.0, 0.22231582
17170.0, 0.222308
17180.0, 0.2223002
17190.0, 0.2222924
17200.0, 0.2222846
17210.0, 0.22227684
17220.0, 0.22226907
17230.0, 0.22226134
17240.0, 0.2222536
17250.0, 0.22224592
17260.0, 0.22223821
17270.0, 0.22223054
17280.0, 0.2222229
17290.0, 0.22221524
17300.0, 0.2222076
17310.0, 0.22219999
17320.0, 0.22219239
17330.0, 0.2221848
17340.0, 0.22217725
17350.0, 0.22216967
17360.0, 0.22216214
17370.0, 0.22215462
17380.0, 0.2221471
17390.0, 0.22213963
17400.0, 0.22213213
17410.0, 0.22212468
17420.0, 0.22211722
17430.0, 0.22210978
17440.0, 0.22210236
17450.0, 0.22209494
17460.0, 0.22208756
17470.0, 0.22208017
17480.0, 0.22207282
17490.0, 0.22206548
17500.0, 0.22205815
17510.0, 0.22205083
17520.0, 0.22204351
17530.0, 0.22203624
17540.0, 0.22202896
17550.0, 0.22202168
17560.0, 0.22201446
17570.0, 0.22200722
17580.0, 0.222
17590.0, 0.2219928
17600.0, 0.22198561
17610.0, 0.22197843
17620.0, 0.22197127
17630.0, 0.22196414
17640.0, 0.221957
17650.0, 0.22194989
17660.0, 0.22194278
17670.0, 0.22193567
17680.0, 0.22192861
17690.0, 0.22192156
17700.0, 0.22191451
17710.0, 0.22190748
17720.0, 0.22190045
17730.0, 0.22189344
17740.0, 0.22188646
17750.0, 0.22187947
17760.0, 0.22187251
17770.0, 0.22186556
17780.0, 0.22185862
17790.0, 0.2218517
17800.0, 0.22184479
17810.0, 0.22183791
17820.0, 0.22183102
17830.0, 0.22182417
17840.0, 0.22181731
17850.0, 0.22181046
17860.0, 0.22180365
17870.0, 0.22179683
17880.0, 0.22179003
17890.0, 0.22178325
17900.0, 0.22177647
17910.0, 0.2217697
17920.0, 0.22176297
17930.0, 0.22175623
17940.0, 0.22174953
17950.0, 0.22174282
17960.0, 0.22173613
17970.0, 0.22172944
17980.0, 0.22172278
17990.0, 0.22171614
18000.0, 0.22170949
18010.0, 0.22170287
18020.0, 0.22169626
18030.0, 0.22168966
18040.0, 0.22168307
18050.0, 0.22167648
18060.0, 0.22166994
18070.0, 0.2216634
18080.0, 0.22165684
18090.0, 0.22165035
18100.0, 0.22164384
18110.0, 0.22163734
18120.0, 0.22163086
18130.0, 0.22162439
18140.0, 0.22161794
18150.0, 0.2216115
18160.0, 0.22160505
18170.0, 0.22159864
18180.0, 0.22159223
18190.0, 0.22158584
18200.0, 0.22157946
18210.0, 0.2215731
18220.0, 0.22156675
18230.0, 0.2215604
18240.0, 0.22155407
18250.0, 0.22154775
18260.0, 0.22154146
18270.0, 0.22153516
18280.0, 0.22152889
18290.0, 0.22152261
18300.0, 0.22151637
18310.0, 0.22151013
18320.0, 0.2215039
18330.0, 0.22149768
18340.0, 0.22149149
18350.0, 0.22148529
18360.0, 0.22147912
18370.0, 0.22147295
18380.0, 0.2214668
18390.0, 0.22146064
18400.0, 0.22145452
18410.0, 0.22144839
18420.0, 0.22144228
18430.0, 0.2214362
18440.0, 0.22143011
18450.0, 0.22142404
18460.0, 0.221418
18470.0, 0.22141194
18480.0, 0.22140591
18490.0, 0.22139989
18500.0, 0.22139387
18510.0, 0.22138788
18520.0, 0.22138189
18530.0, 0.22137593
18540.0, 0.22136995
18550.0, 0.221364
18560.0, 0.22135806
18570.0, 0.22135215
18580.0, 0.22134623
18590.0, 0.22134034
18600.0, 0.22133444
18610.0, 0.22132856
18620.0, 0.2213227
18630.0, 0.22131683
18640.0, 0.22131099
18650.0, 0.22130516
18660.0, 0.22129934
18670.0, 0.22129352
18680.0, 0.22128774
18690.0, 0.22128195
18700.0, 0.22127618
18710.0, 0.22127041
18720.0, 0.22126466
18730.0, 0.22125892
18740.0, 0.22125319
18750.0, 0.22124748
18760.0, 0.22124176
18770.0, 0.22123607
18780.0, 0.22123039
18790.0, 0.22122471
18800.0, 0.22121905
18810.0, 0.22121342
18820.0, 0.22120777
18830.0, 0.22120214
18840.0, 0.22119652
18850.0, 0.22119091
18860.0, 0.22118533
18870.0, 0.22117975
18880.0, 0.22117418
18890.0, 0.22116862
18900.0, 0.22116306
18910.0, 0.22115752
18920.0, 0.22115201
18930.0, 0.2211465
18940.0, 0.22114098
18950.0, 0.22113548
18960.0, 0.22113
18970.0, 0.22112453
18980.0, 0.22111908
18990.0, 0.22111362
19000.0, 0.22110817
19010.0, 0.22110274
19020.0, 0.22109734
19030.0, 0.22109193
19040.0, 0.22108653
19050.0, 0.22108115
19060.0, 0.22107577
19070.0, 0.22107041
19080.0, 0.22106504
19090.0, 0.22105971
19100.0, 0.22105439
19110.0, 0.22104907
19120.0, 0.22104374
19130.0, 0.22103845
19140.0, 0.22103316
19150.0, 0.22102787
19160.0, 0.2210226
19170.0, 0.22101735
19180.0, 0.2210121
19190.0, 0.22100686
19200.0, 0.22100164
19210.0, 0.22099642
19220.0, 0.22099121
19230.0, 0.22098602
19240.0, 0.22098082
19250.0, 0.22097565
19260.0, 0.22097048
19270.0, 0.22096533
19280.0, 0.22096018
19290.0, 0.22095506
19300.0, 0.22094995
19310.0, 0.22094482
19320.0, 0.22093971
19330.0, 0.22093463
19340.0, 0.22092953
19350.0, 0.22092447
19360.0, 0.2209194
19370.0, 0.22091435
19380.0, 0.2209093
19390.0, 0.22090428
19400.0, 0.22089925
19410.0, 0.22089423
19420.0, 0.22088924
19430.0, 0.22088425
19440.0, 0.22087927
19450.0, 0.2208743
19460.0, 0.22086933
19470.0, 0.22086437
19480.0, 0.22085942
19490.0, 0.2208545
19500.0, 0.22084957
19510.0, 0.22084466
19520.0, 0.22083974
19530.0, 0.22083485
19540.0, 0.22082996
19550.0, 0.2208251
19560.0, 0.22082023
19570.0, 0.22081538
19580.0, 0.22081055
19590.0, 0.22080569
19600.0, 0.22080088
19610.0, 0.22079606
19620.0, 0.22079124
19630.0, 0.22078644
19640.0, 0.22078167
19650.0, 0.22077689
19660.0, 0.22077212
19670.0, 0.22076736
19680.0, 0.2207626
19690.0, 0.22075787
19700.0, 0.22075313
19710.0, 0.22074842
19720.0, 0.22074369
19730.0, 0.220739
19740.0, 0.2207343
19750.0, 0.22072962
19760.0, 0.22072496
19770.0, 0.22072028
19780.0, 0.22071563
19790.0, 0.22071098
19800.0, 0.22070633
19810.0, 0.2207017
19820.0, 0.22069708
19830.0, 0.22069249
19840.0, 0.22068788
19850.0, 0.22068328
19860.0, 0.2206787
19870.0, 0.22067413
19880.0, 0.22066955
19890.0, 0.22066501
19900.0, 0.22066046
19910.0, 0.22065592
19920.0, 0.22065139
19930.0, 0.22064689
19940.0, 0.22064237
19950.0, 0.22063786
19960.0, 0.22063337
19970.0, 0.22062889
19980.0, 0.2206244
19990.0, 0.22061995
20000.0, 0.2206155
20010.0, 0.22061105
20020.0, 0.22060661
20030.0, 0.22060217
20040.0, 0.22059774
20050.0, 0.22059335
20060.0, 0.22058895
20070.0, 0.22058454
20080.0, 0.22058016
20090.0, 0.22057578
20100.0, 0.22057141
20110.0, 0.22056705
20120.0, 0.22056271
20130.0, 0.22055836
20140.0, 0.22055402
20150.0, 0.2205497
20160.0, 0.2205454
20170.0, 0.22054107
20180.0, 0.22053678
20190.0, 0.22053249
20200.0, 0.2205282
20210.0, 0.22052392
20220.0, 0.22051968
20230.0, 0.22051542
20240.0, 0.22051115
20250.0, 0.22050692
20260.0, 0.2205027
20270.0, 0.22049846
20280.0, 0.22049426
20290.0, 0.22049005
20300.0, 0.22048585
20310.0, 0.22048166
20320.0, 0.22047748
20330.0, 0.2204733
20340.0, 0.22046913
20350.0, 0.22046499
20360.0, 0.22046083
20370.0, 0.2204567
20380.0, 0.22045256
20390.0, 0.22044845
20400.0, 0.22044434
20410.0, 0.22044022
20420.0, 0.22043613
20430.0, 0.22043203
20440.0, 0.22042796
20450.0, 0.22042388
20460.0, 0.22041981
20470.0, 0.22041574
20480.0, 0.2204117
20490.0, 0.22040766
20500.0, 0.22040363
20510.0, 0.2203996
20520.0, 0.22039558
20530.0, 0.22039159
20540.0, 0.22038758
20550.0, 0.22038357
20560.0, 0.22037959
20570.0, 0.22037563
20580.0, 0.22037165
20590.0, 0.22036768
20600.0, 0.22036374
20610.0, 0.22035979
20620.0, 0.22035584
20630.0, 0.22035192
20640.0, 0.22034799
20650.0, 0.22034408
20660.0, 0.22034016
20670.0, 0.22033627
20680.0, 0.22033237
20690.0, 0.2203285
20700.0, 0.22032462
20710.0, 0.22032076
20720.0, 0.22031689
20730.0, 0.22031304
20740.0, 0.2203092
20750.0, 0.22030537
20760.0, 0.22030152
20770.0, 0.2202977
20780.0, 0.2202939
20790.0, 0.22029008
20800.0, 0.22028628
20810.0, 0.2202825
20820.0, 0.22027871
20830.0, 0.22027494
20840.0, 0.22027117
20850.0, 0.2202674
20860.0, 0.22026365
20870.0, 0.2202599
20880.0, 0.22025616
20890.0, 0.22025244
20900.0, 0.2202487
20910.0, 0.22024499
20920.0, 0.22024128
20930.0, 0.22023758
20940.0, 0.22023389
20950.0, 0.2202302
20960.0, 0.22022653
20970.0, 0.22022285
20980.0, 0.22021918
20990.0, 0.22021553
21000.0, 0.22021186
21010.0, 0.22020823
21020.0, 0.22020458
21030.0, 0.22020096
21040.0, 0.22019733
21050.0, 0.22019373
21060.0, 0.22019012
21070.0, 0.22018652
21080.0, 0.22018293
21090.0, 0.22017933
21100.0, 0.22017577
21110.0, 0.22017218
21120.0, 0.22016862
21130.0, 0.22016506
21140.0, 0.22016153
21150.0, 0.22015797
21160.0, 0.22015443
21170.0, 0.2201509
21180.0, 0.22014739
21190.0, 0.22014387
21200.0, 0.22014035
21210.0, 0.22013687
21220.0, 0.22013336
21230.0, 0.22012988
21240.0, 0.2201264
21250.0, 0.22012292
21260.0, 0.22011946
21270.0, 0.220116
21280.0, 0.22011256
21290.0, 0.22010909
21300.0, 0.22010566
21310.0, 0.22010222
21320.0, 0.2200988
21330.0, 0.2200954
21340.0, 0.22009198
21350.0, 0.22008857
21360.0, 0.22008517
21370.0, 0.22008178
21380.0, 0.2200784
21390.0, 0.22007503
21400.0, 0.22007164
21410.0, 0.22006829
21420.0, 0.22006492
21430.0, 0.22006157
21440.0, 0.22005823
21450.0, 0.22005491
21460.0, 0.22005157
21470.0, 0.22004825
21480.0, 0.22004494
21490.0, 0.22004162
21500.0, 0.22003832
21510.0, 0.22003502
21520.0, 0.22003172
21530.0, 0.22002845
21540.0, 0.22002517
21550.0, 0.2200219
21560.0, 0.22001861
21570.0, 0.22001538
21580.0, 0.22001211
21590.0, 0.22000886
21600.0, 0.22000565
21610.0, 0.2200024
21620.0, 0.21999916
21630.0, 0.21999596
21640.0, 0.21999273
21650.0, 0.21998954
21660.0, 0.21998633
21670.0, 0.21998315
21680.0, 0.21997996
21690.0, 0.21997677
21700.0, 0.2199736
21710.0, 0.21997042
21720.0, 0.21996726
21730.0, 0.21996412
21740.0, 0.21996096
21750.0, 0.21995783
21760.0, 0.21995468
21770.0, 0.21995156
21780.0, 0.21994843
21790.0, 0.21994531
21800.0, 0.2199422
21810.0, 0.2199391
21820.0, 0.219936
21830.0, 0.2199329
21840.0, 0.21992981
21850.0, 0.21992673
21860.0, 0.21992365
21870.0, 0.21992059
21880.0, 0.21991752
21890.0, 0.21991447
21900.0, 0.21991141
21910.0, 0.21990837
21920.0, 0.21990532
21930.0, 0.21990229
21940.0, 0.21989927
21950.0, 0.21989624
21960.0, 0.21989323
21970.0, 0.21989022
21980.0, 0.21988723
21990.0, 0.21988422
22000.0, 0.21988124
22010.0, 0.21987826
22020.0, 0.21987529
22030.0, 0.21987231
22040.0, 0.21986933
22050.0, 0.21986638
22060.0, 0.21986343
22070.0, 0.21986048
22080.0, 0.21985753
22090.0, 0.2198546
22100.0, 0.21985166
22110.0, 0.21984874
22120.0, 0.21984582
22130.0, 0.21984291
22140.0, 0.21983999
22150.0, 0.21983708
22160.0, 0.21983421
22170.0, 0.2198313
22180.0, 0.21982841
22190.0, 0.21982554
22200.0, 0.21982267
22210.0, 0.21981981
22220.0, 0.21981694
22230.0, 0.21981408
22240.0, 0.21981123
22250.0, 0.21980838
22260.0, 0.21980555
22270.0, 0.2198027
22280.0, 0.21979988
22290.0, 0.21979707
22300.0, 0.21979424
22310.0, 0.21979143
22320.0, 0.21978864
22330.0, 0.21978582
22340.0, 0.21978304
22350.0, 0.21978025
22360.0, 0.21977746
22370.0, 0.2197747
22380.0, 0.21977192
22390.0, 0.21976915
22400.0, 0.2197664
22410.0, 0.21976364
22420.0, 0.21976088
22430.0, 0.21975814
22440.0, 0.21975541
22450.0, 0.21975267
22460.0, 0.21974994
22470.0, 0.21974722
22480.0, 0.2197445
22490.0, 0.21974179
22500.0, 0.21973908
22510.0, 0.21973638
22520.0, 0.21973369
22530.0, 0.219731
22540.0, 0.21972832
22550.0, 0.21972562
22560.0, 0.21972297
22570.0, 0.21972027
22580.0, 0.21971762
22590.0, 0.21971497
22600.0, 0.21971232
22610.0, 0.21970968
22620.0, 0.21970703
22630.0, 0.21970437
22640.0, 0.21970175
22650.0, 0.21969911
22660.0, 0.2196965
22670.0, 0.2196939
22680.0, 0.21969129
22690.0, 0.21968867
22700.0, 0.21968608
22710.0, 0.21968348
22720.0, 0.21968089
22730.0, 0.2196783
22740.0, 0.21967572
22750.0, 0.21967316
22760.0, 0.21967058
22770.0, 0.21966802
22780.0, 0.21966547
22790.0, 0.2196629
22800.0, 0.21966034
22810.0, 0.21965781
22820.0, 0.21965528
22830.0, 0.21965273
22840.0, 0.21965021
22850.0, 0.21964769
22860.0, 0.21964517
22870.0, 0.21964265
22880.0, 0.21964015
22890.0, 0.21963765
22900.0, 0.21963514
22910.0, 0.21963266
22920.0, 0.21963015
22930.0, 0.21962766
22940.0, 0.2196252
22950.0, 0.21962272
22960.0, 0.21962026
22970.0, 0.21961778
22980.0, 0.21961534
22990.0, 0.21961287
23000.0, 0.21961042
23010.0, 0.219608
23020.0, 0.21960555
23030.0, 0.2196031
23040.0, 0.21960068
23050.0, 0.21959825
23060.0, 0.21959583
23070.0, 0.21959344
23080.0, 0.21959102
23090.0, 0.21958861
23100.0, 0.21958621
23110.0, 0.2195838
23120.0, 0.21958143
23130.0, 0.21957903
23140.0, 0.21957666
23150.0, 0.21957427
23160.0, 0.2195719
23170.0, 0.21956952
23180.0, 0.21956716
23190.0, 0.21956481
23200.0, 0.21956246
23210.0, 0.21956012
23220.0, 0.21955778
23230.0, 0.21955544
23240.0, 0.2195531
23250.0, 0.21955076
23260.0, 0.21954843
23270.0, 0.21954611
23280.0, 0.2195438
23290.0, 0.21954149
23300.0, 0.21953918
23310.0, 0.21953687
23320.0, 0.21953458
23330.0, 0.2195323
23340.0, 0.21953
23350.0, 0.21952772
