Energy (in eV), backscattering yield of material CFRP-NASCAP at incidence 50.000004 degree
1040.0, 0.29624477
1050.0, 0.29603964
1060.0, 0.29583484
1070.0, 0.29563037
1080.0, 0.29542625
1090.0, 0.29522243
1100.0, 0.29501894
1110.0, 0.2948158
1120.0, 0.29461297
1130.0, 0.29441047
1140.0, 0.29420832
1150.0, 0.29400647
1160.0, 0.29380497
1170.0, 0.29360378
1180.0, 0.2934029
1190.0, 0.29320237
1200.0, 0.29300216
1210.0, 0.29280227
1220.0, 0.29260272
1230.0, 0.29240346
1240.0, 0.29220456
1250.0, 0.29200596
1260.0, 0.29180768
1270.0, 0.29160973
1280.0, 0.2914121
1290.0, 0.29121476
1300.0, 0.29101777
1310.0, 0.29082114
1320.0, 0.29062477
1330.0, 0.29042873
1340.0, 0.29023302
1350.0, 0.29003763
1360.0, 0.28984255
1370.0, 0.2896478
1380.0, 0.28945333
1390.0, 0.28925923
1400.0, 0.2890654
1410.0, 0.28887188
1420.0, 0.2886787
1430.0, 0.28848585
1440.0, 0.2882933
1450.0, 0.28810102
1460.0, 0.2879091
1470.0, 0.2877175
1480.0, 0.2875262
1490.0, 0.2873352
1500.0, 0.2871445
1510.0, 0.28695413
1520.0, 0.2867641
1530.0, 0.28657433
1540.0, 0.28638488
1550.0, 0.28619576
1560.0, 0.28600693
1570.0, 0.28581843
1580.0, 0.2856302
1590.0, 0.2854423
1600.0, 0.28525472
1610.0, 0.28506744
1620.0, 0.28488043
1630.0, 0.28469375
1640.0, 0.2845074
1650.0, 0.28432134
1660.0, 0.28413558
1670.0, 0.2839501
1680.0, 0.28376496
1690.0, 0.2835801
1700.0, 0.28339556
1710.0, 0.28321132
1720.0, 0.28302735
1730.0, 0.28284374
1740.0, 0.28266037
1750.0, 0.28247732
1760.0, 0.2822946
1770.0, 0.28211215
1780.0, 0.28193
1790.0, 0.28174818
1800.0, 0.28156662
1810.0, 0.28138536
1820.0, 0.28120443
1830.0, 0.28102374
1840.0, 0.28084338
1850.0, 0.28066334
1860.0, 0.28048357
1870.0, 0.2803041
1880.0, 0.28012493
1890.0, 0.27994606
1900.0, 0.27976745
1910.0, 0.27958915
1920.0, 0.27941117
1930.0, 0.27923346
1940.0, 0.27905604
1950.0, 0.2788789
1960.0, 0.27870208
1970.0, 0.27852553
1980.0, 0.27834928
1990.0, 0.27817333
2000.0, 0.27799764
2010.0, 0.2778223
2020.0, 0.27764717
2030.0, 0.27747238
2040.0, 0.27729785
2050.0, 0.27712363
2060.0, 0.2769497
2070.0, 0.27677605
2080.0, 0.2766027
2090.0, 0.27642962
2100.0, 0.2762568
2110.0, 0.2760843
2120.0, 0.27591208
2130.0, 0.27574015
2140.0, 0.2755685
2150.0, 0.27539712
2160.0, 0.27522603
2170.0, 0.27505523
2180.0, 0.2748847
2190.0, 0.27471447
2200.0, 0.2745445
2210.0, 0.2743748
2220.0, 0.27420542
2230.0, 0.27403632
2240.0, 0.27386746
2250.0, 0.27369893
2260.0, 0.27353063
2270.0, 0.27336264
2280.0, 0.2731949
2290.0, 0.27302748
2300.0, 0.27286032
2310.0, 0.27269343
2320.0, 0.2725268
2330.0, 0.27236047
2340.0, 0.27219442
2350.0, 0.27202865
2360.0, 0.27186313
2370.0, 0.2716979
2380.0, 0.27153295
2390.0, 0.27136827
2400.0, 0.27120385
2410.0, 0.27103972
2420.0, 0.27087587
2430.0, 0.27071226
2440.0, 0.27054894
2450.0, 0.2703859
2460.0, 0.2702231
2470.0, 0.27006063
2480.0, 0.26989838
2490.0, 0.2697364
2500.0, 0.2695747
2510.0, 0.2694133
2520.0, 0.26925212
2530.0, 0.26909125
2540.0, 0.2689306
2550.0, 0.26877028
2560.0, 0.26861018
2570.0, 0.26845038
2580.0, 0.26829082
2590.0, 0.26813152
2600.0, 0.26797253
2610.0, 0.26781374
2620.0, 0.26765525
2630.0, 0.26749706
2640.0, 0.26733908
2650.0, 0.2671814
2660.0, 0.26702395
2670.0, 0.26686677
2680.0, 0.26670986
2690.0, 0.26655322
2700.0, 0.26639685
2710.0, 0.26624072
2720.0, 0.26608485
2730.0, 0.26592928
2740.0, 0.26577392
2750.0, 0.26561883
2760.0, 0.26546404
2770.0, 0.26530948
2780.0, 0.26515517
2790.0, 0.26500112
2800.0, 0.26484734
2810.0, 0.26469383
2820.0, 0.26454055
2830.0, 0.26438755
2840.0, 0.26423478
2850.0, 0.26408228
2860.0, 0.26393005
2870.0, 0.26377803
2880.0, 0.2636263
2890.0, 0.26347482
2900.0, 0.2633236
2910.0, 0.26317266
2920.0, 0.26302192
2930.0, 0.26287147
2940.0, 0.26272124
2950.0, 0.2625713
2960.0, 0.2624216
2970.0, 0.26227215
2980.0, 0.26212293
2990.0, 0.26197398
3000.0, 0.2618253
3010.0, 0.26167685
3020.0, 0.26152864
3030.0, 0.2613807
3040.0, 0.26123297
3050.0, 0.26108554
3060.0, 0.26093832
3070.0, 0.2607914
3080.0, 0.26064467
3090.0, 0.2604982
3100.0, 0.260352
3110.0, 0.260206
3120.0, 0.2600603
3130.0, 0.25991482
3140.0, 0.2597696
3150.0, 0.2596246
3160.0, 0.25947988
3170.0, 0.25933537
3180.0, 0.25919113
3190.0, 0.25904712
3200.0, 0.25890335
3210.0, 0.25875983
3220.0, 0.25861657
3230.0, 0.25847352
3240.0, 0.25833073
3250.0, 0.2581882
3260.0, 0.25804588
3270.0, 0.25790378
3280.0, 0.25776196
3290.0, 0.25762036
3300.0, 0.257479
3310.0, 0.2573379
3320.0, 0.25719705
3330.0, 0.25705642
3340.0, 0.25691602
3350.0, 0.25677586
3360.0, 0.25663593
3370.0, 0.25649625
3380.0, 0.2563568
3390.0, 0.2562176
3400.0, 0.25607863
3410.0, 0.2559399
3420.0, 0.2558014
3430.0, 0.25566313
3440.0, 0.2555251
3450.0, 0.2553873
3460.0, 0.25524974
3470.0, 0.2551124
3480.0, 0.25497532
3490.0, 0.25483847
3500.0, 0.25470182
3510.0, 0.25456545
3520.0, 0.25442925
3530.0, 0.25429332
3540.0, 0.25415763
3550.0, 0.25402215
3560.0, 0.25388694
3570.0, 0.2537519
3580.0, 0.25361714
3590.0, 0.25348258
3600.0, 0.25334826
3610.0, 0.25321415
3620.0, 0.2530803
3630.0, 0.25294667
3640.0, 0.25281325
3650.0, 0.2526801
3660.0, 0.25254712
3670.0, 0.2524144
3680.0, 0.2522819
3690.0, 0.25214964
3700.0, 0.2520176
3710.0, 0.25188577
3720.0, 0.25175416
3730.0, 0.2516228
3740.0, 0.25149164
3750.0, 0.2513607
3760.0, 0.25123003
3770.0, 0.25109956
3780.0, 0.2509693
3790.0, 0.25083926
3800.0, 0.25070944
3810.0, 0.25057986
3820.0, 0.2504505
3830.0, 0.25032136
3840.0, 0.25019243
3850.0, 0.25006375
3860.0, 0.24993525
3870.0, 0.249807
3880.0, 0.24967895
3890.0, 0.24955113
3900.0, 0.24942353
3910.0, 0.24929616
3920.0, 0.24916899
3930.0, 0.24904203
3940.0, 0.24891531
3950.0, 0.2487888
3960.0, 0.2486625
3970.0, 0.24853644
3980.0, 0.24841057
3990.0, 0.24828492
4000.0, 0.2481595
4010.0, 0.24803428
4020.0, 0.2479093
4030.0, 0.2477845
4040.0, 0.24765994
4050.0, 0.24753557
4060.0, 0.24741144
4070.0, 0.24728751
4080.0, 0.2471638
4090.0, 0.24704029
4100.0, 0.24691701
4110.0, 0.24679393
4120.0, 0.24667107
4130.0, 0.24654841
4140.0, 0.24642597
4150.0, 0.24630374
4160.0, 0.24618171
4170.0, 0.24605991
4180.0, 0.24593832
4190.0, 0.24581692
4200.0, 0.24569574
4210.0, 0.24557476
4220.0, 0.245454
4230.0, 0.24533345
4240.0, 0.24521309
4250.0, 0.24509296
4260.0, 0.24497303
4270.0, 0.2448533
4280.0, 0.24473378
4290.0, 0.24461447
4300.0, 0.24449536
4310.0, 0.24437647
4320.0, 0.24425778
4330.0, 0.24413928
4340.0, 0.244021
4350.0, 0.24390292
4360.0, 0.24378504
4370.0, 0.24366736
4380.0, 0.2435499
4390.0, 0.24343264
4400.0, 0.24331558
4410.0, 0.24319871
4420.0, 0.24308206
4430.0, 0.24296561
4440.0, 0.24284935
4450.0, 0.2427333
4460.0, 0.24261744
4470.0, 0.24250181
4480.0, 0.24238636
4490.0, 0.24227111
4500.0, 0.24215606
4510.0, 0.2420412
4520.0, 0.24192655
4530.0, 0.24181211
4540.0, 0.24169785
4550.0, 0.2415838
4560.0, 0.24146995
4570.0, 0.24135628
4580.0, 0.24124281
4590.0, 0.24112956
4600.0, 0.24101649
4610.0, 0.24090362
4620.0, 0.24079095
4630.0, 0.24067846
4640.0, 0.24056618
4650.0, 0.24045411
4660.0, 0.2403422
4670.0, 0.2402305
4680.0, 0.24011901
4690.0, 0.2400077
4700.0, 0.23989658
4710.0, 0.23978566
4720.0, 0.23967493
4730.0, 0.23956439
4740.0, 0.23945405
4750.0, 0.2393439
4760.0, 0.23923394
4770.0, 0.23912418
4780.0, 0.2390146
4790.0, 0.2389052
4800.0, 0.23879603
4810.0, 0.23868702
4820.0, 0.2385782
4830.0, 0.23846957
4840.0, 0.23836115
4850.0, 0.23825291
4860.0, 0.23814484
4870.0, 0.23803698
4880.0, 0.2379293
4890.0, 0.2378218
4900.0, 0.23771451
4910.0, 0.23760739
4920.0, 0.23750046
4930.0, 0.23739372
4940.0, 0.23728716
4950.0, 0.2371808
4960.0, 0.23707461
4970.0, 0.23696862
4980.0, 0.23686281
4990.0, 0.23675719
5000.0, 0.23665175
5010.0, 0.23654649
5020.0, 0.23644142
5030.0, 0.23633653
5040.0, 0.23623182
5050.0, 0.23612732
5060.0, 0.23602298
5070.0, 0.23591882
5080.0, 0.23581485
5090.0, 0.23571105
5100.0, 0.23560746
5110.0, 0.23550403
5120.0, 0.23540078
5130.0, 0.23529772
5140.0, 0.23519485
5150.0, 0.23509215
5160.0, 0.23498963
5170.0, 0.23488727
5180.0, 0.23478512
5190.0, 0.23468314
5200.0, 0.23458134
5210.0, 0.23447971
5220.0, 0.23437828
5230.0, 0.234277
5240.0, 0.2341759
5250.0, 0.234075
5260.0, 0.23397426
5270.0, 0.23387372
5280.0, 0.23377334
5290.0, 0.23367314
5300.0, 0.23357311
5310.0, 0.23347327
5320.0, 0.23337358
5330.0, 0.23327409
5340.0, 0.23317476
5350.0, 0.23307562
5360.0, 0.23297665
5370.0, 0.23287785
5380.0, 0.23277922
5390.0, 0.23268077
5400.0, 0.2325825
5410.0, 0.23248439
5420.0, 0.23238647
5430.0, 0.2322887
5440.0, 0.23219112
5450.0, 0.2320937
5460.0, 0.23199646
5470.0, 0.2318994
5480.0, 0.2318025
5490.0, 0.23170577
5500.0, 0.23160921
5510.0, 0.23151283
5520.0, 0.23141661
5530.0, 0.23132057
5540.0, 0.2312247
5550.0, 0.23112899
5560.0, 0.23103346
5570.0, 0.23093809
5580.0, 0.23084289
5590.0, 0.23074786
5600.0, 0.230653
5610.0, 0.2305583
5620.0, 0.23046379
5630.0, 0.23036942
5640.0, 0.23027523
5650.0, 0.2301812
5660.0, 0.23008735
5670.0, 0.22999366
5680.0, 0.22990012
5690.0, 0.22980677
5700.0, 0.22971357
5710.0, 0.22962055
5720.0, 0.22952768
5730.0, 0.22943497
5740.0, 0.22934245
5750.0, 0.22925007
5760.0, 0.22915787
5770.0, 0.22906582
5780.0, 0.22897394
5790.0, 0.22888222
5800.0, 0.22879067
5810.0, 0.22869928
5820.0, 0.22860804
5830.0, 0.22851698
5840.0, 0.22842608
5850.0, 0.22833534
5860.0, 0.22824475
5870.0, 0.22815433
5880.0, 0.22806408
5890.0, 0.22797397
5900.0, 0.22788404
5910.0, 0.22779424
5920.0, 0.22770463
5930.0, 0.22761516
5940.0, 0.22752587
5950.0, 0.22743672
5960.0, 0.22734775
5970.0, 0.22725892
5980.0, 0.22717026
5990.0, 0.22708175
6000.0, 0.2269934
6010.0, 0.22690521
6020.0, 0.22681718
6030.0, 0.22672929
6040.0, 0.22664157
6050.0, 0.22655399
6060.0, 0.2264666
6070.0, 0.22637933
6080.0, 0.22629224
6090.0, 0.22620529
6100.0, 0.2261185
6110.0, 0.22603187
6120.0, 0.2259454
6130.0, 0.22585908
6140.0, 0.2257729
6150.0, 0.2256869
6160.0, 0.22560103
6170.0, 0.22551532
6180.0, 0.22542976
6190.0, 0.22534436
6200.0, 0.22525911
6210.0, 0.22517401
6220.0, 0.22508907
6230.0, 0.22500427
6240.0, 0.22491963
6250.0, 0.22483516
6260.0, 0.2247508
6270.0, 0.22466663
6280.0, 0.22458258
6290.0, 0.2244987
6300.0, 0.22441496
6310.0, 0.22433138
6320.0, 0.22424795
6330.0, 0.22416465
6340.0, 0.22408152
6350.0, 0.22399853
6360.0, 0.2239157
6370.0, 0.223833
6380.0, 0.22375046
6390.0, 0.22366807
6400.0, 0.22358581
6410.0, 0.22350372
6420.0, 0.22342177
6430.0, 0.22333996
6440.0, 0.2232583
6450.0, 0.22317678
6460.0, 0.22309542
6470.0, 0.2230142
6480.0, 0.22293313
6490.0, 0.2228522
6500.0, 0.22277142
6510.0, 0.22269079
6520.0, 0.2226103
6530.0, 0.22252995
6540.0, 0.22244973
6550.0, 0.22236969
6560.0, 0.22228977
6570.0, 0.22220999
6580.0, 0.22213037
6590.0, 0.22205089
6600.0, 0.22197154
6610.0, 0.22189234
6620.0, 0.22181329
6630.0, 0.22173437
6640.0, 0.2216556
6650.0, 0.22157697
6660.0, 0.22149849
6670.0, 0.22142014
6680.0, 0.22134194
6690.0, 0.22126387
6700.0, 0.22118594
6710.0, 0.22110817
6720.0, 0.22103052
6730.0, 0.22095302
6740.0, 0.22087565
6750.0, 0.22079843
6760.0, 0.22072135
6770.0, 0.2206444
6780.0, 0.2205676
6790.0, 0.22049093
6800.0, 0.2204144
6810.0, 0.220338
6820.0, 0.22026175
6830.0, 0.22018564
6840.0, 0.22010966
6850.0, 0.22003382
6860.0, 0.21995813
6870.0, 0.21988255
6880.0, 0.21980712
6890.0, 0.21973182
6900.0, 0.21965666
6910.0, 0.21958165
6920.0, 0.21950677
6930.0, 0.21943201
6940.0, 0.2193574
6950.0, 0.21928291
6960.0, 0.21920857
6970.0, 0.21913436
6980.0, 0.21906029
6990.0, 0.21898635
7000.0, 0.21891254
7010.0, 0.21883886
7020.0, 0.21876532
7030.0, 0.21869192
7040.0, 0.21861863
7050.0, 0.2185455
7060.0, 0.21847248
7070.0, 0.21839961
7080.0, 0.21832687
7090.0, 0.21825425
7100.0, 0.21818177
7110.0, 0.21810941
7120.0, 0.2180372
7130.0, 0.21796511
7140.0, 0.21789315
7150.0, 0.21782133
7160.0, 0.21774963
7170.0, 0.21767806
7180.0, 0.21760662
7190.0, 0.21753532
7200.0, 0.21746415
7210.0, 0.2173931
7220.0, 0.21732217
7230.0, 0.21725139
7240.0, 0.21718073
7250.0, 0.21711019
7260.0, 0.2170398
7270.0, 0.21696952
7280.0, 0.21689937
7290.0, 0.21682934
7300.0, 0.21675946
7310.0, 0.21668969
7320.0, 0.21662006
7330.0, 0.21655054
7340.0, 0.21648115
7350.0, 0.21641189
7360.0, 0.21634276
7370.0, 0.21627375
7380.0, 0.21620487
7390.0, 0.21613611
7400.0, 0.21606748
7410.0, 0.21599898
7420.0, 0.2159306
7430.0, 0.21586233
7440.0, 0.2157942
7450.0, 0.2157262
7460.0, 0.2156583
7470.0, 0.21559055
7480.0, 0.21552292
7490.0, 0.2154554
7500.0, 0.21538801
7510.0, 0.21532074
7520.0, 0.21525359
7530.0, 0.21518658
7540.0, 0.21511967
7550.0, 0.2150529
7560.0, 0.21498625
7570.0, 0.2149197
7580.0, 0.2148533
7590.0, 0.214787
7600.0, 0.21472085
7610.0, 0.21465479
7620.0, 0.21458885
7630.0, 0.21452305
7640.0, 0.21445736
7650.0, 0.2143918
7660.0, 0.21432635
7670.0, 0.21426103
7680.0, 0.2141958
7690.0, 0.21413071
7700.0, 0.21406576
7710.0, 0.21400091
7720.0, 0.21393616
7730.0, 0.21387155
7740.0, 0.21380706
7750.0, 0.21374267
7760.0, 0.21367843
7770.0, 0.21361428
7780.0, 0.21355025
7790.0, 0.21348634
7800.0, 0.21342257
7810.0, 0.2133589
7820.0, 0.21329533
7830.0, 0.21323189
7840.0, 0.21316856
7850.0, 0.21310535
7860.0, 0.21304226
7870.0, 0.21297929
7880.0, 0.21291643
7890.0, 0.21285369
7900.0, 0.21279106
7910.0, 0.21272855
7920.0, 0.21266614
7930.0, 0.21260385
7940.0, 0.21254168
7950.0, 0.21247962
7960.0, 0.21241768
7970.0, 0.21235585
7980.0, 0.21229413
7990.0, 0.21223253
8000.0, 0.21217103
8010.0, 0.21210966
8020.0, 0.2120484
8030.0, 0.21198724
8040.0, 0.2119262
8050.0, 0.21186528
8060.0, 0.21180446
8070.0, 0.21174376
8080.0, 0.21168318
8090.0, 0.21162269
8100.0, 0.21156234
8110.0, 0.21150208
8120.0, 0.21144192
8130.0, 0.21138188
8140.0, 0.21132196
8150.0, 0.21126215
8160.0, 0.21120244
8170.0, 0.21114285
8180.0, 0.21108335
8190.0, 0.21102399
8200.0, 0.21096471
8210.0, 0.21090555
8220.0, 0.21084651
8230.0, 0.21078758
8240.0, 0.21072875
8250.0, 0.21067002
8260.0, 0.2106114
8270.0, 0.2105529
8280.0, 0.2104945
8290.0, 0.21043622
8300.0, 0.21037802
8310.0, 0.21031997
8320.0, 0.21026199
8330.0, 0.21020412
8340.0, 0.21014637
8350.0, 0.21008873
8360.0, 0.21003118
8370.0, 0.20997374
8380.0, 0.20991641
8390.0, 0.20985919
8400.0, 0.20980208
8410.0, 0.20974506
8420.0, 0.20968816
8430.0, 0.20963135
8440.0, 0.20957467
8450.0, 0.20951806
8460.0, 0.20946157
8470.0, 0.2094052
8480.0, 0.20934892
8490.0, 0.20929274
8500.0, 0.20923667
8510.0, 0.2091807
8520.0, 0.20912485
8530.0, 0.20906907
8540.0, 0.20901343
8550.0, 0.20895787
8560.0, 0.20890242
8570.0, 0.20884706
8580.0, 0.20879182
8590.0, 0.20873667
8600.0, 0.20868163
8610.0, 0.20862669
8620.0, 0.20857185
8630.0, 0.20851712
8640.0, 0.20846249
8650.0, 0.20840795
8660.0, 0.20835352
8670.0, 0.20829919
8680.0, 0.20824495
8690.0, 0.20819083
8700.0, 0.2081368
8710.0, 0.20808287
8720.0, 0.20802903
8730.0, 0.20797531
8740.0, 0.20792167
8750.0, 0.20786814
8760.0, 0.20781472
8770.0, 0.20776138
8780.0, 0.20770814
8790.0, 0.20765501
8800.0, 0.20760196
8810.0, 0.20754904
8820.0, 0.2074962
8830.0, 0.20744346
8840.0, 0.20739082
8850.0, 0.20733827
8860.0, 0.20728582
8870.0, 0.20723347
8880.0, 0.20718122
8890.0, 0.20712906
8900.0, 0.207077
8910.0, 0.20702504
8920.0, 0.20697318
8930.0, 0.2069214
8940.0, 0.20686972
8950.0, 0.20681815
8960.0, 0.20676666
8970.0, 0.20671529
8980.0, 0.206664
8990.0, 0.2066128
9000.0, 0.2065617
9010.0, 0.2065107
9020.0, 0.20645979
9030.0, 0.20640898
9040.0, 0.20635824
9050.0, 0.20630762
9060.0, 0.20625709
9070.0, 0.20620665
9080.0, 0.20615631
9090.0, 0.20610607
9100.0, 0.20605591
9110.0, 0.20600584
9120.0, 0.20595588
9130.0, 0.205906
9140.0, 0.20585622
9150.0, 0.20580652
9160.0, 0.20575693
9170.0, 0.20570743
9180.0, 0.205658
9190.0, 0.2056087
9200.0, 0.20555946
9210.0, 0.20551033
9220.0, 0.20546128
9230.0, 0.20541233
9240.0, 0.20536347
9250.0, 0.2053147
9260.0, 0.20526601
9270.0, 0.20521742
9280.0, 0.20516892
9290.0, 0.20512052
9300.0, 0.2050722
9310.0, 0.20502397
9320.0, 0.20497583
9330.0, 0.20492779
9340.0, 0.20487982
9350.0, 0.20483196
9360.0, 0.20478418
9370.0, 0.20473649
9380.0, 0.2046889
9390.0, 0.20464139
9400.0, 0.20459396
9410.0, 0.20454663
9420.0, 0.20449938
9430.0, 0.20445223
9440.0, 0.20440516
9450.0, 0.20435818
9460.0, 0.20431128
9470.0, 0.20426448
9480.0, 0.20421776
9490.0, 0.20417112
9500.0, 0.20412458
9510.0, 0.20407812
9520.0, 0.20403175
9530.0, 0.20398548
9540.0, 0.20393929
9550.0, 0.20389318
9560.0, 0.20384715
9570.0, 0.20380121
9580.0, 0.20375536
9590.0, 0.2037096
9600.0, 0.20366393
9610.0, 0.20361833
9620.0, 0.20357282
9630.0, 0.2035274
9640.0, 0.20348208
9650.0, 0.2034368
9660.0, 0.20339164
9670.0, 0.20334657
9680.0, 0.20330156
9690.0, 0.20325665
9700.0, 0.20321181
9710.0, 0.20316707
9720.0, 0.2031224
9730.0, 0.20307784
9740.0, 0.20303334
9750.0, 0.20298894
9760.0, 0.2029446
9770.0, 0.20290036
9780.0, 0.2028562
9790.0, 0.20281212
9800.0, 0.20276813
9810.0, 0.20272422
9820.0, 0.2026804
9830.0, 0.20263664
9840.0, 0.20259297
9850.0, 0.2025494
9860.0, 0.20250589
9870.0, 0.20246246
9880.0, 0.20241913
9890.0, 0.20237587
9900.0, 0.20233269
9910.0, 0.20228961
9920.0, 0.20224658
9930.0, 0.20220366
9940.0, 0.2021608
9950.0, 0.20211802
9960.0, 0.20207535
9970.0, 0.20203273
9980.0, 0.2019902
9990.0, 0.20194775
10000.0, 0.20190538
10010.0, 0.20186308
10020.0, 0.20182087
10030.0, 0.20177875
10040.0, 0.20173669
10050.0, 0.20169473
10060.0, 0.20165282
10070.0, 0.20161101
10080.0, 0.20156927
10090.0, 0.20152761
10100.0, 0.20148604
10110.0, 0.20144454
10120.0, 0.20140311
10130.0, 0.20136176
10140.0, 0.2013205
10150.0, 0.20127931
10160.0, 0.2012382
10170.0, 0.20119716
10180.0, 0.20115621
10190.0, 0.20111533
10200.0, 0.20107453
10210.0, 0.2010338
10220.0, 0.20099315
10230.0, 0.20095257
10240.0, 0.20091209
10250.0, 0.20087166
10260.0, 0.20083132
10270.0, 0.20079105
10280.0, 0.20075086
10290.0, 0.20071074
10300.0, 0.20067072
10310.0, 0.20063075
10320.0, 0.20059086
10330.0, 0.20055103
10340.0, 0.2005113
10350.0, 0.20047164
10360.0, 0.20043205
10370.0, 0.20039254
10380.0, 0.2003531
10390.0, 0.20031373
10400.0, 0.20027445
10410.0, 0.20023523
10420.0, 0.20019609
10430.0, 0.20015703
10440.0, 0.20011802
10450.0, 0.20007911
10460.0, 0.20004027
10470.0, 0.2000015
10480.0, 0.1999628
10490.0, 0.19992417
10500.0, 0.19988562
10510.0, 0.19984713
10520.0, 0.19980872
10530.0, 0.19977039
10540.0, 0.19973212
10550.0, 0.19969393
10560.0, 0.19965583
10570.0, 0.19961777
10580.0, 0.1995798
10590.0, 0.1995419
10600.0, 0.19950408
10610.0, 0.19946632
10620.0, 0.19942862
10630.0, 0.199391
10640.0, 0.19935347
10650.0, 0.19931598
10660.0, 0.1992786
10670.0, 0.19924125
10680.0, 0.199204
10690.0, 0.1991668
10700.0, 0.19912969
10710.0, 0.19909264
10720.0, 0.19905566
10730.0, 0.19901875
10740.0, 0.1989819
10750.0, 0.19894513
10760.0, 0.19890843
10770.0, 0.1988718
10780.0, 0.19883525
10790.0, 0.19879876
10800.0, 0.19876233
10810.0, 0.19872597
10820.0, 0.1986897
10830.0, 0.19865347
10840.0, 0.19861732
10850.0, 0.19858125
10860.0, 0.19854523
10870.0, 0.1985093
10880.0, 0.19847342
10890.0, 0.19843762
10900.0, 0.19840188
10910.0, 0.19836622
10920.0, 0.19833061
10930.0, 0.19829509
10940.0, 0.19825962
10950.0, 0.19822422
10960.0, 0.19818889
10970.0, 0.19815361
10980.0, 0.19811843
10990.0, 0.19808328
11000.0, 0.19804823
11010.0, 0.19801323
11020.0, 0.1979783
11030.0, 0.19794343
11040.0, 0.19790864
11050.0, 0.1978739
11060.0, 0.19783925
11070.0, 0.19780464
11080.0, 0.1977701
11090.0, 0.19773562
11100.0, 0.19770123
11110.0, 0.1976669
11120.0, 0.19763263
11130.0, 0.19759841
11140.0, 0.19756427
11150.0, 0.19753018
11160.0, 0.19749618
11170.0, 0.19746223
11180.0, 0.19742835
11190.0, 0.19739453
11200.0, 0.19736077
11210.0, 0.19732708
11220.0, 0.19729346
11230.0, 0.1972599
11240.0, 0.1972264
11250.0, 0.19719297
11260.0, 0.19715959
11270.0, 0.19712628
11280.0, 0.19709304
11290.0, 0.19705987
11300.0, 0.19702674
11310.0, 0.19699368
11320.0, 0.1969607
11330.0, 0.19692777
11340.0, 0.1968949
11350.0, 0.1968621
11360.0, 0.19682935
11370.0, 0.19679667
11380.0, 0.19676407
11390.0, 0.19673151
11400.0, 0.19669902
11410.0, 0.1966666
11420.0, 0.19663422
11430.0, 0.19660191
11440.0, 0.19656968
11450.0, 0.1965375
11460.0, 0.19650537
11470.0, 0.19647332
11480.0, 0.19644131
11490.0, 0.19640937
11500.0, 0.1963775
11510.0, 0.19634567
11520.0, 0.19631392
11530.0, 0.19628222
11540.0, 0.19625059
11550.0, 0.19621901
11560.0, 0.1961875
11570.0, 0.19615605
11580.0, 0.19612466
11590.0, 0.19609332
11600.0, 0.19606204
11610.0, 0.19603084
11620.0, 0.19599968
11630.0, 0.19596858
11640.0, 0.19593754
11650.0, 0.19590658
11660.0, 0.19587566
11670.0, 0.1958448
11680.0, 0.195814
11690.0, 0.19578326
