Energy (in eV), backscattering yield of material alox-reduced-PEY at incidence 50.000004 degree
1040.0, 0.3761253
1050.0, 0.37594566
1060.0, 0.37576637
1070.0, 0.37558734
1080.0, 0.37540865
1090.0, 0.37523025
1100.0, 0.37505215
1110.0, 0.3748744
1120.0, 0.37469694
1130.0, 0.37451977
1140.0, 0.37434292
1150.0, 0.3741664
1160.0, 0.37399015
1170.0, 0.37381423
1180.0, 0.3736386
1190.0, 0.37346327
1200.0, 0.37328827
1210.0, 0.37311357
1220.0, 0.37293917
1230.0, 0.37276506
1240.0, 0.37259126
1250.0, 0.37241775
1260.0, 0.37224457
1270.0, 0.37207168
1280.0, 0.37189907
1290.0, 0.37172678
1300.0, 0.3715548
1310.0, 0.3713831
1320.0, 0.3712117
1330.0, 0.37104064
1340.0, 0.37086982
1350.0, 0.37069932
1360.0, 0.37052912
1370.0, 0.3703592
1380.0, 0.3701896
1390.0, 0.3700203
1400.0, 0.36985126
1410.0, 0.36968255
1420.0, 0.36951414
1430.0, 0.369346
1440.0, 0.36917815
1450.0, 0.3690106
1460.0, 0.36884335
1470.0, 0.36867636
1480.0, 0.3685097
1490.0, 0.36834335
1500.0, 0.36817726
1510.0, 0.36801144
1520.0, 0.36784592
1530.0, 0.36768073
1540.0, 0.3675158
1550.0, 0.36735114
1560.0, 0.36718678
1570.0, 0.36702272
1580.0, 0.36685896
1590.0, 0.36669543
1600.0, 0.36653224
1610.0, 0.36636934
1620.0, 0.3662067
1630.0, 0.36604434
1640.0, 0.36588228
1650.0, 0.36572048
1660.0, 0.365559
1670.0, 0.36539778
1680.0, 0.36523685
1690.0, 0.36507618
1700.0, 0.36491582
1710.0, 0.36475575
1720.0, 0.36459592
1730.0, 0.36443642
1740.0, 0.36427715
1750.0, 0.3641182
1760.0, 0.36395952
1770.0, 0.36380112
1780.0, 0.363643
1790.0, 0.36348513
1800.0, 0.36332753
1810.0, 0.36317024
1820.0, 0.3630132
1830.0, 0.36285648
1840.0, 0.36270002
1850.0, 0.36254382
1860.0, 0.3623879
1870.0, 0.36223224
1880.0, 0.36207688
1890.0, 0.3619218
1900.0, 0.36176696
1910.0, 0.3616124
1920.0, 0.36145812
1930.0, 0.3613041
1940.0, 0.36115038
1950.0, 0.3609969
1960.0, 0.36084372
1970.0, 0.3606908
1980.0, 0.36053815
1990.0, 0.36038575
2000.0, 0.36023363
2010.0, 0.3600818
2020.0, 0.3599302
2030.0, 0.35977888
2040.0, 0.35962784
2050.0, 0.35947707
2060.0, 0.35932657
2070.0, 0.3591763
2080.0, 0.3590263
2090.0, 0.35887662
2100.0, 0.35872716
2110.0, 0.35857797
2120.0, 0.35842904
2130.0, 0.35828036
2140.0, 0.35813197
2150.0, 0.35798383
2160.0, 0.35783595
2170.0, 0.35768834
2180.0, 0.357541
2190.0, 0.35739392
2200.0, 0.35724708
2210.0, 0.3571005
2220.0, 0.3569542
2230.0, 0.35680813
2240.0, 0.35666233
2250.0, 0.3565168
2260.0, 0.35637152
2270.0, 0.3562265
2280.0, 0.35608175
2290.0, 0.35593724
2300.0, 0.35579297
2310.0, 0.355649
2320.0, 0.35550526
2330.0, 0.35536176
2340.0, 0.35521853
2350.0, 0.35507557
2360.0, 0.35493284
2370.0, 0.35479036
2380.0, 0.35464814
2390.0, 0.3545062
2400.0, 0.35436448
2410.0, 0.354223
2420.0, 0.3540818
2430.0, 0.35394087
2440.0, 0.35380015
2450.0, 0.3536597
2460.0, 0.35351947
2470.0, 0.35337955
2480.0, 0.35323983
2490.0, 0.35310036
2500.0, 0.35296115
2510.0, 0.35282218
2520.0, 0.35268345
2530.0, 0.352545
2540.0, 0.35240677
2550.0, 0.3522688
2560.0, 0.35213107
2570.0, 0.3519936
2580.0, 0.35185632
2590.0, 0.35171935
2600.0, 0.3515826
2610.0, 0.3514461
2620.0, 0.3513098
2630.0, 0.3511738
2640.0, 0.351038
2650.0, 0.3509025
2660.0, 0.35076717
2670.0, 0.35063213
2680.0, 0.3504973
2690.0, 0.35036275
2700.0, 0.3502284
2710.0, 0.35009432
2720.0, 0.34996045
2730.0, 0.34982684
2740.0, 0.34969348
2750.0, 0.34956032
2760.0, 0.34942743
2770.0, 0.34929478
2780.0, 0.34916234
2790.0, 0.34903017
2800.0, 0.3488982
2810.0, 0.3487665
2820.0, 0.34863502
2830.0, 0.34850377
2840.0, 0.34837276
2850.0, 0.34824198
2860.0, 0.34811145
2870.0, 0.34798113
2880.0, 0.34785107
2890.0, 0.34772122
2900.0, 0.3475916
2910.0, 0.34746224
2920.0, 0.34733307
2930.0, 0.34720418
2940.0, 0.3470755
2950.0, 0.34694704
2960.0, 0.3468188
2970.0, 0.34669083
2980.0, 0.34656307
2990.0, 0.34643555
3000.0, 0.34630823
3010.0, 0.34618115
3020.0, 0.34605432
3030.0, 0.3459277
3040.0, 0.3458013
3050.0, 0.34567514
3060.0, 0.3455492
3070.0, 0.34542346
3080.0, 0.345298
3090.0, 0.34517273
3100.0, 0.34504768
3110.0, 0.34492287
3120.0, 0.3447983
3130.0, 0.34467393
3140.0, 0.34454978
3150.0, 0.3444259
3160.0, 0.34430218
3170.0, 0.3441787
3180.0, 0.34405544
3190.0, 0.34393242
3200.0, 0.34380963
3210.0, 0.34368703
3220.0, 0.34356466
3230.0, 0.34344253
3240.0, 0.3433206
3250.0, 0.3431989
3260.0, 0.34307742
3270.0, 0.34295616
3280.0, 0.3428351
3290.0, 0.34271428
3300.0, 0.34259367
3310.0, 0.34247327
3320.0, 0.3423531
3330.0, 0.34223312
3340.0, 0.3421134
3350.0, 0.34199387
3360.0, 0.34187454
3370.0, 0.34175545
3380.0, 0.34163657
3390.0, 0.3415179
3400.0, 0.34139946
3410.0, 0.3412812
3420.0, 0.3411632
3430.0, 0.34104538
3440.0, 0.34092775
3450.0, 0.3408104
3460.0, 0.3406932
3470.0, 0.34057623
3480.0, 0.3404595
3490.0, 0.34034294
3500.0, 0.34022662
3510.0, 0.3401105
3520.0, 0.3399946
3530.0, 0.3398789
3540.0, 0.3397634
3550.0, 0.33964813
3560.0, 0.33953306
3570.0, 0.33941817
3580.0, 0.33930352
3590.0, 0.33918908
3600.0, 0.33907485
3610.0, 0.3389608
3620.0, 0.33884698
3630.0, 0.33873335
3640.0, 0.33861995
3650.0, 0.33850673
3660.0, 0.33839372
3670.0, 0.33828092
3680.0, 0.33816832
3690.0, 0.33805594
3700.0, 0.33794373
3710.0, 0.33783177
3720.0, 0.33771998
3730.0, 0.3376084
3740.0, 0.33749703
3750.0, 0.33738583
3760.0, 0.33727488
3770.0, 0.3371641
3780.0, 0.33705354
3790.0, 0.33694318
3800.0, 0.336833
3810.0, 0.33672303
3820.0, 0.33661327
3830.0, 0.3365037
3840.0, 0.3363943
3850.0, 0.33628514
3860.0, 0.3361762
3870.0, 0.3360674
3880.0, 0.33595884
3890.0, 0.33585045
3900.0, 0.33574226
3910.0, 0.3356343
3920.0, 0.3355265
3930.0, 0.3354189
3940.0, 0.3353115
3950.0, 0.3352043
3960.0, 0.3350973
3970.0, 0.3349905
3980.0, 0.33488387
3990.0, 0.33477744
4000.0, 0.33467123
4010.0, 0.3345652
4020.0, 0.33445936
4030.0, 0.33435372
4040.0, 0.33424824
4050.0, 0.33414298
4060.0, 0.33403793
4070.0, 0.33393303
4080.0, 0.33382836
4090.0, 0.33372384
4100.0, 0.33361953
4110.0, 0.33351544
4120.0, 0.33341148
4130.0, 0.33330774
4140.0, 0.3332042
4150.0, 0.33310086
4160.0, 0.33299768
4170.0, 0.3328947
4180.0, 0.33279192
4190.0, 0.33268932
4200.0, 0.33258688
4210.0, 0.33248466
4220.0, 0.3323826
4230.0, 0.33228076
4240.0, 0.33217907
4250.0, 0.3320776
4260.0, 0.3319763
4270.0, 0.33187518
4280.0, 0.33177426
4290.0, 0.3316735
4300.0, 0.33157295
4310.0, 0.33147258
4320.0, 0.33137238
4330.0, 0.33127236
4340.0, 0.33117256
4350.0, 0.3310729
4360.0, 0.33097342
4370.0, 0.33087415
4380.0, 0.33077505
4390.0, 0.33067614
4400.0, 0.33057743
4410.0, 0.33047885
4420.0, 0.3303805
4430.0, 0.3302823
4440.0, 0.33018428
4450.0, 0.33008644
4460.0, 0.32998878
4470.0, 0.32989132
4480.0, 0.32979402
4490.0, 0.32969692
4500.0, 0.32959998
4510.0, 0.3295032
4520.0, 0.32940662
4530.0, 0.32931024
4540.0, 0.329214
4550.0, 0.32911795
4560.0, 0.32902208
4570.0, 0.32892635
4580.0, 0.32883084
4590.0, 0.3287355
4600.0, 0.3286403
4610.0, 0.3285453
4620.0, 0.3284505
4630.0, 0.32835585
4640.0, 0.32826138
4650.0, 0.32816708
4660.0, 0.32807294
4670.0, 0.327979
4680.0, 0.32788518
4690.0, 0.3277916
4700.0, 0.32769817
4710.0, 0.3276049
4720.0, 0.3275118
4730.0, 0.32741886
4740.0, 0.32732612
4750.0, 0.32723355
4760.0, 0.32714114
4770.0, 0.3270489
4780.0, 0.3269568
4790.0, 0.3268649
4800.0, 0.32677317
4810.0, 0.3266816
4820.0, 0.32659024
4830.0, 0.326499
4840.0, 0.32640794
4850.0, 0.32631704
4860.0, 0.32622632
4870.0, 0.32613578
4880.0, 0.3260454
4890.0, 0.32595515
4900.0, 0.32586512
4910.0, 0.3257752
4920.0, 0.3256855
4930.0, 0.32559595
4940.0, 0.32550657
4950.0, 0.32541734
4960.0, 0.32532826
4970.0, 0.32523936
4980.0, 0.32515064
4990.0, 0.32506207
5000.0, 0.32497367
5010.0, 0.3248854
5020.0, 0.32479733
5030.0, 0.32470942
5040.0, 0.32462165
5050.0, 0.32453406
5060.0, 0.32444662
5070.0, 0.32435936
5080.0, 0.32427225
5090.0, 0.3241853
5100.0, 0.32409853
5110.0, 0.3240119
5120.0, 0.32392544
5130.0, 0.32383913
5140.0, 0.32375297
5150.0, 0.32366702
5160.0, 0.3235812
5170.0, 0.3234955
5180.0, 0.32341
5190.0, 0.32332465
5200.0, 0.32323945
5210.0, 0.32315442
5220.0, 0.32306954
5230.0, 0.3229848
5240.0, 0.32290027
5250.0, 0.32281587
5260.0, 0.3227316
5270.0, 0.3226475
5280.0, 0.32256356
5290.0, 0.32247978
5300.0, 0.32239616
5310.0, 0.32231268
5320.0, 0.3222294
5330.0, 0.3221462
5340.0, 0.3220632
5350.0, 0.32198036
5360.0, 0.32189766
5370.0, 0.3218151
5380.0, 0.3217327
5390.0, 0.32165045
5400.0, 0.32156837
5410.0, 0.32148644
5420.0, 0.32140467
5430.0, 0.32132304
5440.0, 0.32124153
5450.0, 0.3211602
5460.0, 0.32107902
5470.0, 0.320998
5480.0, 0.32091713
5490.0, 0.3208364
5500.0, 0.32075584
5510.0, 0.3206754
5520.0, 0.32059512
5530.0, 0.320515
5540.0, 0.32043502
5550.0, 0.32035518
5560.0, 0.3202755
5570.0, 0.32019597
5580.0, 0.32011658
5590.0, 0.32003734
5600.0, 0.31995824
5610.0, 0.3198793
5620.0, 0.31980053
5630.0, 0.31972188
5640.0, 0.31964335
5650.0, 0.319565
5660.0, 0.3194868
5670.0, 0.3194087
5680.0, 0.3193308
5690.0, 0.31925303
5700.0, 0.31917542
5710.0, 0.3190979
5720.0, 0.31902057
5730.0, 0.31894338
5740.0, 0.3188663
5750.0, 0.31878942
5760.0, 0.31871265
5770.0, 0.31863603
5780.0, 0.31855956
5790.0, 0.3184832
5800.0, 0.31840703
5810.0, 0.31833094
5820.0, 0.31825504
5830.0, 0.31817928
5840.0, 0.31810367
5850.0, 0.31802818
5860.0, 0.3179528
5870.0, 0.31787762
5880.0, 0.31780255
5890.0, 0.31772763
5900.0, 0.31765285
5910.0, 0.3175782
5920.0, 0.3175037
5930.0, 0.31742933
5940.0, 0.3173551
5950.0, 0.317281
5960.0, 0.31720707
5970.0, 0.31713325
5980.0, 0.31705958
5990.0, 0.31698602
6000.0, 0.31691265
6010.0, 0.31683937
6020.0, 0.31676626
6030.0, 0.31669325
6040.0, 0.3166204
6050.0, 0.3165477
6060.0, 0.31647512
6070.0, 0.31640267
6080.0, 0.31633037
6090.0, 0.3162582
6100.0, 0.31618616
6110.0, 0.31611425
6120.0, 0.31604248
6130.0, 0.31597087
6140.0, 0.31589934
6150.0, 0.315828
6160.0, 0.31575677
6170.0, 0.31568566
6180.0, 0.3156147
6190.0, 0.31554386
6200.0, 0.31547317
6210.0, 0.3154026
6220.0, 0.31533217
6230.0, 0.31526184
6240.0, 0.3151917
6250.0, 0.31512165
6260.0, 0.31505173
6270.0, 0.31498194
6280.0, 0.31491232
6290.0, 0.3148428
6300.0, 0.3147734
6310.0, 0.31470415
6320.0, 0.314635
6330.0, 0.31456602
6340.0, 0.31449717
6350.0, 0.31442845
6360.0, 0.3143598
6370.0, 0.31429133
6380.0, 0.314223
6390.0, 0.31415477
6400.0, 0.31408668
6410.0, 0.3140187
6420.0, 0.31395087
6430.0, 0.31388316
6440.0, 0.31381556
6450.0, 0.31374812
6460.0, 0.3136808
6470.0, 0.3136136
6480.0, 0.3135465
6490.0, 0.31347954
6500.0, 0.31341273
6510.0, 0.31334603
6520.0, 0.31327945
6530.0, 0.31321302
6540.0, 0.31314668
6550.0, 0.31308046
6560.0, 0.3130144
6570.0, 0.31294847
6580.0, 0.31288263
6590.0, 0.31281692
6600.0, 0.31275135
6610.0, 0.31268588
6620.0, 0.31262055
6630.0, 0.31255534
6640.0, 0.31249025
6650.0, 0.3124253
6660.0, 0.31236044
6670.0, 0.31229573
6680.0, 0.31223112
6690.0, 0.31216666
6700.0, 0.3121023
6710.0, 0.31203806
6720.0, 0.31197396
6730.0, 0.31190994
6740.0, 0.31184608
6750.0, 0.31178236
6760.0, 0.3117187
6770.0, 0.3116552
6780.0, 0.3115918
6790.0, 0.31152853
6800.0, 0.31146538
6810.0, 0.31140235
6820.0, 0.31133944
6830.0, 0.31127664
6840.0, 0.31121397
6850.0, 0.31115142
6860.0, 0.31108895
6870.0, 0.31102663
6880.0, 0.31096444
6890.0, 0.31090236
6900.0, 0.31084037
6910.0, 0.3107785
6920.0, 0.31071678
6930.0, 0.31065515
6940.0, 0.31059366
6950.0, 0.31053227
6960.0, 0.310471
6970.0, 0.31040984
6980.0, 0.3103488
6990.0, 0.31028786
7000.0, 0.31022707
7010.0, 0.31016636
7020.0, 0.31010577
7030.0, 0.3100453
7040.0, 0.30998498
7050.0, 0.30992472
7060.0, 0.3098646
7070.0, 0.3098046
7080.0, 0.3097447
7090.0, 0.3096849
7100.0, 0.30962524
7110.0, 0.30956566
7120.0, 0.3095062
7130.0, 0.3094469
7140.0, 0.30938768
7150.0, 0.3093286
7160.0, 0.30926958
7170.0, 0.3092107
7180.0, 0.30915192
7190.0, 0.30909324
7200.0, 0.3090347
7210.0, 0.30897626
7220.0, 0.30891794
7230.0, 0.3088597
7240.0, 0.3088016
7250.0, 0.3087436
7260.0, 0.3086857
7270.0, 0.30862793
7280.0, 0.30857024
7290.0, 0.3085127
7300.0, 0.30845523
7310.0, 0.3083979
7320.0, 0.30834067
7330.0, 0.30828354
7340.0, 0.30822653
7350.0, 0.3081696
7360.0, 0.3081128
7370.0, 0.30805612
7380.0, 0.30799952
7390.0, 0.30794305
7400.0, 0.30788666
7410.0, 0.3078304
7420.0, 0.30777425
7430.0, 0.3077182
7440.0, 0.30766225
7450.0, 0.3076064
7460.0, 0.30755067
7470.0, 0.30749506
7480.0, 0.3074395
7490.0, 0.3073841
7500.0, 0.3073288
7510.0, 0.3072736
7520.0, 0.3072185
7530.0, 0.30716348
7540.0, 0.30710858
7550.0, 0.3070538
7560.0, 0.30699912
7570.0, 0.30694455
7580.0, 0.30689007
7590.0, 0.30683568
7600.0, 0.3067814
7610.0, 0.30672726
7620.0, 0.3066732
7630.0, 0.30661923
7640.0, 0.30656537
7650.0, 0.3065116
7660.0, 0.30645794
7670.0, 0.3064044
7680.0, 0.30635095
7690.0, 0.3062976
7700.0, 0.30624434
7710.0, 0.3061912
7720.0, 0.30613816
7730.0, 0.30608523
7740.0, 0.30603236
7750.0, 0.30597964
7760.0, 0.30592698
7770.0, 0.30587444
7780.0, 0.305822
7790.0, 0.30576965
7800.0, 0.3057174
7810.0, 0.30566525
7820.0, 0.30561322
7830.0, 0.30556127
7840.0, 0.30550942
7850.0, 0.30545768
7860.0, 0.30540603
7870.0, 0.30535448
7880.0, 0.30530304
7890.0, 0.30525166
7900.0, 0.30520043
7910.0, 0.30514926
7920.0, 0.3050982
7930.0, 0.3050472
7940.0, 0.30499637
7950.0, 0.3049456
7960.0, 0.30489492
7970.0, 0.30484435
7980.0, 0.30479386
7990.0, 0.30474347
8000.0, 0.3046932
8010.0, 0.304643
8020.0, 0.30459288
8030.0, 0.3045429
8040.0, 0.30449298
8050.0, 0.30444318
8060.0, 0.30439344
8070.0, 0.30434385
8080.0, 0.30429432
8090.0, 0.30424488
8100.0, 0.30419555
8110.0, 0.30414632
8120.0, 0.30409715
8130.0, 0.3040481
8140.0, 0.30399913
8150.0, 0.30395028
8160.0, 0.3039015
8170.0, 0.30385283
8180.0, 0.30380422
8190.0, 0.30375573
8200.0, 0.30370733
8210.0, 0.30365902
8220.0, 0.3036108
8230.0, 0.30356264
8240.0, 0.30351463
8250.0, 0.30346668
8260.0, 0.30341884
8270.0, 0.30337107
8280.0, 0.3033234
8290.0, 0.30327582
8300.0, 0.30322835
8310.0, 0.30318093
8320.0, 0.30313364
8330.0, 0.30308643
8340.0, 0.30303928
8350.0, 0.30299225
8360.0, 0.30294532
8370.0, 0.30289844
8380.0, 0.30285168
8390.0, 0.302805
8400.0, 0.30275843
8410.0, 0.30271193
8420.0, 0.3026655
8430.0, 0.3026192
8440.0, 0.30257297
8450.0, 0.30252683
8460.0, 0.30248076
8470.0, 0.3024348
8480.0, 0.30238894
8490.0, 0.30234313
8500.0, 0.30229744
8510.0, 0.30225182
8520.0, 0.30220628
8530.0, 0.30216083
8540.0, 0.30211547
8550.0, 0.3020702
8560.0, 0.30202502
8570.0, 0.30197996
8580.0, 0.30193496
8590.0, 0.30189002
8600.0, 0.30184516
8610.0, 0.30180043
8620.0, 0.30175576
8630.0, 0.3017112
8640.0, 0.3016667
8650.0, 0.30162227
8660.0, 0.30157796
8670.0, 0.30153373
8680.0, 0.30148956
8690.0, 0.3014455
8700.0, 0.30140153
8710.0, 0.30135763
8720.0, 0.30131382
8730.0, 0.30127007
8740.0, 0.3012264
8750.0, 0.30118287
8760.0, 0.30113938
8770.0, 0.301096
8780.0, 0.3010527
8790.0, 0.30100945
8800.0, 0.3009663
8810.0, 0.30092323
8820.0, 0.30088025
8830.0, 0.30083734
8840.0, 0.3007945
8850.0, 0.3007518
8860.0, 0.30070913
8870.0, 0.30066657
8880.0, 0.30062407
8890.0, 0.30058166
8900.0, 0.30053934
8910.0, 0.3004971
8920.0, 0.30045494
8930.0, 0.30041286
8940.0, 0.30037084
8950.0, 0.3003289
8960.0, 0.3002871
8970.0, 0.3002453
8980.0, 0.30020365
8990.0, 0.30016205
9000.0, 0.30012053
9010.0, 0.30007908
9020.0, 0.3000377
9030.0, 0.29999644
9040.0, 0.29995525
9050.0, 0.29991412
9060.0, 0.29987308
9070.0, 0.2998321
9080.0, 0.29979122
9090.0, 0.29975042
9100.0, 0.29970968
9110.0, 0.29966903
9120.0, 0.29962847
9130.0, 0.29958797
9140.0, 0.29954755
9150.0, 0.2995072
9160.0, 0.29946694
9170.0, 0.29942676
9180.0, 0.29938665
9190.0, 0.29934663
9200.0, 0.29930666
9210.0, 0.2992668
9220.0, 0.299227
9230.0, 0.29918727
9240.0, 0.29914764
9250.0, 0.29910806
9260.0, 0.29906857
9270.0, 0.29902914
9280.0, 0.2989898
9290.0, 0.29895052
9300.0, 0.29891133
9310.0, 0.29887223
9320.0, 0.2988332
9330.0, 0.2987942
9340.0, 0.29875535
9350.0, 0.29871652
9360.0, 0.29867777
9370.0, 0.29863912
9380.0, 0.29860052
9390.0, 0.29856202
9400.0, 0.29852355
9410.0, 0.2984852
9420.0, 0.29844692
9430.0, 0.2984087
9440.0, 0.29837054
9450.0, 0.29833245
9460.0, 0.29829445
9470.0, 0.29825655
9480.0, 0.2982187
9490.0, 0.2981809
9500.0, 0.2981432
9510.0, 0.29810557
9520.0, 0.29806802
9530.0, 0.2980305
9540.0, 0.2979931
9550.0, 0.29795575
9560.0, 0.29791847
9570.0, 0.29788128
9580.0, 0.29784414
9590.0, 0.29780707
9600.0, 0.29777008
9610.0, 0.2977332
9620.0, 0.29769635
9630.0, 0.29765958
9640.0, 0.29762286
9650.0, 0.29758623
9660.0, 0.29754966
9670.0, 0.29751316
9680.0, 0.29747677
9690.0, 0.2974404
9700.0, 0.2974041
9710.0, 0.29736793
9720.0, 0.29733178
9730.0, 0.29729572
9740.0, 0.29725972
9750.0, 0.29722378
9760.0, 0.29718792
9770.0, 0.29715213
9780.0, 0.2971164
9790.0, 0.29708076
9800.0, 0.29704514
9810.0, 0.29700965
9820.0, 0.2969742
9830.0, 0.29693884
9840.0, 0.2969035
9850.0, 0.29686826
9860.0, 0.2968331
9870.0, 0.296798
9880.0, 0.29676294
9890.0, 0.296728
9900.0, 0.2966931
9910.0, 0.29665822
9920.0, 0.29662347
9930.0, 0.29658878
9940.0, 0.29655415
9950.0, 0.29651958
9960.0, 0.29648507
9970.0, 0.29645064
9980.0, 0.29641625
9990.0, 0.29638198
10000.0, 0.29634774
10010.0, 0.29631355
10020.0, 0.29627946
10030.0, 0.29624543
10040.0, 0.29621145
10050.0, 0.29617754
10060.0, 0.2961437
10070.0, 0.29610994
10080.0, 0.2960762
10090.0, 0.2960426
10100.0, 0.296009
10110.0, 0.2959755
10120.0, 0.29594207
10130.0, 0.29590866
10140.0, 0.29587534
10150.0, 0.29584208
10160.0, 0.29580888
10170.0, 0.29577577
10180.0, 0.29574272
10190.0, 0.2957097
10200.0, 0.2956768
10210.0, 0.29564393
10220.0, 0.2956111
10230.0, 0.29557836
10240.0, 0.29554567
10250.0, 0.29551306
10260.0, 0.29548052
10270.0, 0.29544804
10280.0, 0.2954156
10290.0, 0.29538324
10300.0, 0.29535094
10310.0, 0.2953187
10320.0, 0.2952865
10330.0, 0.2952544
10340.0, 0.29522234
10350.0, 0.29519036
10360.0, 0.29515845
10370.0, 0.2951266
10380.0, 0.29509476
10390.0, 0.29506305
10400.0, 0.29503134
10410.0, 0.29499972
10420.0, 0.29496816
10430.0, 0.2949367
10440.0, 0.29490525
10450.0, 0.29487386
10460.0, 0.29484254
10470.0, 0.29481128
10480.0, 0.2947801
10490.0, 0.29474896
10500.0, 0.2947179
10510.0, 0.29468688
10520.0, 0.29465595
10530.0, 0.29462504
10540.0, 0.29459423
10550.0, 0.29456344
10560.0, 0.29453272
10570.0, 0.29450208
10580.0, 0.2944715
10590.0, 0.29444095
10600.0, 0.29441047
10610.0, 0.29438007
10620.0, 0.29434973
10630.0, 0.29431942
10640.0, 0.29428917
10650.0, 0.29425898
10660.0, 0.29422888
10670.0, 0.2941988
10680.0, 0.2941688
10690.0, 0.29413888
10700.0, 0.294109
10710.0, 0.29407912
10720.0, 0.29404938
10730.0, 0.29401967
10740.0, 0.29399002
10750.0, 0.29396042
10760.0, 0.29393086
10770.0, 0.29390138
10780.0, 0.29387194
10790.0, 0.29384258
10800.0, 0.29381326
10810.0, 0.29378402
10820.0, 0.29375482
10830.0, 0.29372567
10840.0, 0.2936966
10850.0, 0.29366758
10860.0, 0.2936386
10870.0, 0.29360968
10880.0, 0.29358083
10890.0, 0.293552
10900.0, 0.29352325
10910.0, 0.29349458
10920.0, 0.29346594
10930.0, 0.29343736
10940.0, 0.29340884
10950.0, 0.29338035
10960.0, 0.29335195
10970.0, 0.29332358
10980.0, 0.2932953
10990.0, 0.29326704
11000.0, 0.29323885
11010.0, 0.2932107
11020.0, 0.29318264
11030.0, 0.2931546
11040.0, 0.2931266
11050.0, 0.2930987
11060.0, 0.29307082
11070.0, 0.29304302
11080.0, 0.29301524
11090.0, 0.29298756
11100.0, 0.2929599
11110.0, 0.2929323
11120.0, 0.29290476
11130.0, 0.2928773
11140.0, 0.29284984
11150.0, 0.29282248
11160.0, 0.29279512
11170.0, 0.29276785
11180.0, 0.29274064
11190.0, 0.29271346
11200.0, 0.29268637
11210.0, 0.29265928
11220.0, 0.29263228
11230.0, 0.2926053
11240.0, 0.2925784
11250.0, 0.29255155
11260.0, 0.29252476
11270.0, 0.292498
11280.0, 0.29247132
11290.0, 0.29244468
11300.0, 0.29241806
11310.0, 0.29239154
11320.0, 0.29236504
11330.0, 0.2923386
11340.0, 0.2923122
11350.0, 0.2922859
11360.0, 0.2922596
11370.0, 0.29223335
11380.0, 0.29220718
11390.0, 0.29218104
11400.0, 0.29215497
11410.0, 0.29212895
11420.0, 0.29210296
11430.0, 0.29207703
11440.0, 0.29205117
11450.0, 0.29202533
11460.0, 0.29199955
11470.0, 0.29197383
11480.0, 0.29194817
11490.0, 0.29192254
11500.0, 0.29189694
11510.0, 0.29187143
11520.0, 0.29184595
11530.0, 0.29182053
11540.0, 0.29179513
11550.0, 0.29176983
11560.0, 0.29174456
11570.0, 0.29171932
11580.0, 0.29169413
11590.0, 0.291669
11600.0, 0.29164392
11610.0, 0.29161888
11620.0, 0.2915939
11630.0, 0.29156896
11640.0, 0.29154408
11650.0, 0.29151925
11660.0, 0.29149446
11670.0, 0.29146972
11680.0, 0.29144502
11690.0, 0.2914204
11700.0, 0.29139578
