Energy (in eV), backscattering yield of material alox-reduced-PEY at incidence 80.0 degree
1040.0, 0.7678506
1050.0, 0.7677515
1060.0, 0.7676526
1070.0, 0.76755375
1080.0, 0.7674551
1090.0, 0.7673565
1100.0, 0.76725817
1110.0, 0.7671599
1120.0, 0.76706177
1130.0, 0.7669638
1140.0, 0.7668659
1150.0, 0.76676816
1160.0, 0.7666706
1170.0, 0.7665732
1180.0, 0.76647586
1190.0, 0.7663787
1200.0, 0.76628166
1210.0, 0.76618475
1220.0, 0.76608795
1230.0, 0.76599133
1240.0, 0.76589483
1250.0, 0.76579845
1260.0, 0.76570225
1270.0, 0.76560616
1280.0, 0.7655102
1290.0, 0.76541436
1300.0, 0.7653187
1310.0, 0.76522315
1320.0, 0.7651277
1330.0, 0.7650325
1340.0, 0.7649373
1350.0, 0.7648423
1360.0, 0.7647474
1370.0, 0.7646526
1380.0, 0.764558
1390.0, 0.76446354
1400.0, 0.7643692
1410.0, 0.76427495
1420.0, 0.7641809
1430.0, 0.76408696
1440.0, 0.76399314
1450.0, 0.76389945
1460.0, 0.76380587
1470.0, 0.76371247
1480.0, 0.7636192
1490.0, 0.763526
1500.0, 0.763433
1510.0, 0.7633401
1520.0, 0.7632474
1530.0, 0.76315475
1540.0, 0.76306224
1550.0, 0.76296985
1560.0, 0.76287764
1570.0, 0.76278555
1580.0, 0.7626936
1590.0, 0.76260173
1600.0, 0.76251
1610.0, 0.76241845
1620.0, 0.762327
1630.0, 0.7622357
1640.0, 0.7621445
1650.0, 0.76205343
1660.0, 0.76196253
1670.0, 0.76187176
1680.0, 0.7617811
1690.0, 0.76169056
1700.0, 0.76160014
1710.0, 0.76150984
1720.0, 0.7614197
1730.0, 0.7613297
1740.0, 0.7612398
1750.0, 0.76115006
1760.0, 0.7610604
1770.0, 0.76097095
1780.0, 0.76088154
1790.0, 0.7607923
1800.0, 0.7607032
1810.0, 0.7606142
1820.0, 0.76052535
1830.0, 0.76043665
1840.0, 0.760348
1850.0, 0.76025957
1860.0, 0.76017123
1870.0, 0.760083
1880.0, 0.7599949
1890.0, 0.75990695
1900.0, 0.75981915
1910.0, 0.7597314
1920.0, 0.75964385
1930.0, 0.7595564
1940.0, 0.7594691
1950.0, 0.7593819
1960.0, 0.7592948
1970.0, 0.75920784
1980.0, 0.75912106
1990.0, 0.75903434
2000.0, 0.7589478
2010.0, 0.75886136
2020.0, 0.75877506
2030.0, 0.75868887
2040.0, 0.7586028
2050.0, 0.75851685
2060.0, 0.7584311
2070.0, 0.75834537
2080.0, 0.7582598
2090.0, 0.75817436
2100.0, 0.75808907
2110.0, 0.7580039
2120.0, 0.75791883
2130.0, 0.7578339
2140.0, 0.7577491
2150.0, 0.7576644
2160.0, 0.7575798
2170.0, 0.7574954
2180.0, 0.75741106
2190.0, 0.7573269
2200.0, 0.7572428
2210.0, 0.7571589
2220.0, 0.7570751
2230.0, 0.7569913
2240.0, 0.75690776
2250.0, 0.7568243
2260.0, 0.756741
2270.0, 0.7566578
2280.0, 0.7565747
2290.0, 0.7564918
2300.0, 0.75640893
2310.0, 0.7563262
2320.0, 0.7562436
2330.0, 0.75616115
2340.0, 0.7560788
2350.0, 0.7559966
2360.0, 0.7559145
2370.0, 0.7558325
2380.0, 0.75575066
2390.0, 0.7556689
2400.0, 0.7555873
2410.0, 0.7555058
2420.0, 0.7554244
2430.0, 0.75534314
2440.0, 0.755262
2450.0, 0.755181
2460.0, 0.75510013
2470.0, 0.75501937
2480.0, 0.7549387
2490.0, 0.7548582
2500.0, 0.7547778
2510.0, 0.7546975
2520.0, 0.75461733
2530.0, 0.7545373
2540.0, 0.75445735
2550.0, 0.7543775
2560.0, 0.75429785
2570.0, 0.7542183
2580.0, 0.75413877
2590.0, 0.7540595
2600.0, 0.7539802
2610.0, 0.7539012
2620.0, 0.75382215
2630.0, 0.7537433
2640.0, 0.75366455
2650.0, 0.75358593
2660.0, 0.75350744
2670.0, 0.75342906
2680.0, 0.7533508
2690.0, 0.75327265
2700.0, 0.75319463
2710.0, 0.75311667
2720.0, 0.7530389
2730.0, 0.7529612
2740.0, 0.7528837
2750.0, 0.7528062
2760.0, 0.7527289
2770.0, 0.7526517
2780.0, 0.75257456
2790.0, 0.7524976
2800.0, 0.7524207
2810.0, 0.75234395
2820.0, 0.75226736
2830.0, 0.7521908
2840.0, 0.7521144
2850.0, 0.7520382
2860.0, 0.751962
2870.0, 0.75188595
2880.0, 0.75181
2890.0, 0.7517342
2900.0, 0.75165844
2910.0, 0.75158286
2920.0, 0.7515074
2930.0, 0.75143206
2940.0, 0.7513568
2950.0, 0.7512817
2960.0, 0.75120664
2970.0, 0.7511317
2980.0, 0.75105697
2990.0, 0.7509823
3000.0, 0.7509077
3010.0, 0.7508333
3020.0, 0.75075895
3030.0, 0.75068474
3040.0, 0.7506106
3050.0, 0.7505366
3060.0, 0.7504627
3070.0, 0.750389
3080.0, 0.7503153
3090.0, 0.75024176
3100.0, 0.7501683
3110.0, 0.750095
3120.0, 0.7500218
3130.0, 0.74994874
3140.0, 0.7498758
3150.0, 0.7498029
3160.0, 0.7497301
3170.0, 0.7496575
3180.0, 0.749585
3190.0, 0.74951255
3200.0, 0.74944025
3210.0, 0.7493681
3220.0, 0.74929595
3230.0, 0.749224
3240.0, 0.7491521
3250.0, 0.74908036
3260.0, 0.7490087
3270.0, 0.7489372
3280.0, 0.7488658
3290.0, 0.74879444
3300.0, 0.74872327
3310.0, 0.74865216
3320.0, 0.7485812
3330.0, 0.7485103
3340.0, 0.74843955
3350.0, 0.7483689
3360.0, 0.7482984
3370.0, 0.74822795
3380.0, 0.7481576
3390.0, 0.7480874
3400.0, 0.7480173
3410.0, 0.74794734
3420.0, 0.7478774
3430.0, 0.7478076
3440.0, 0.74773794
3450.0, 0.74766845
3460.0, 0.74759895
3470.0, 0.7475296
3480.0, 0.74746037
3490.0, 0.7473913
3500.0, 0.7473222
3510.0, 0.7472533
3520.0, 0.7471845
3530.0, 0.7471158
3540.0, 0.74704725
3550.0, 0.74697876
3560.0, 0.7469104
3570.0, 0.7468421
3580.0, 0.74677396
3590.0, 0.7467059
3600.0, 0.74663794
3610.0, 0.74657005
3620.0, 0.74650234
3630.0, 0.7464347
3640.0, 0.7463672
3650.0, 0.74629974
3660.0, 0.74623245
3670.0, 0.7461653
3680.0, 0.74609816
3690.0, 0.74603117
3700.0, 0.7459643
3710.0, 0.7458975
3720.0, 0.7458308
3730.0, 0.7457642
3740.0, 0.74569774
3750.0, 0.7456314
3760.0, 0.7455651
3770.0, 0.74549896
3780.0, 0.7454329
3790.0, 0.74536693
3800.0, 0.7453011
3810.0, 0.7452354
3820.0, 0.74516976
3830.0, 0.7451042
3840.0, 0.74503875
3850.0, 0.7449734
3860.0, 0.7449082
3870.0, 0.7448431
3880.0, 0.7447781
3890.0, 0.7447132
3900.0, 0.74464834
3910.0, 0.74458367
3920.0, 0.74451905
3930.0, 0.74445456
3940.0, 0.74439013
3950.0, 0.7443258
3960.0, 0.7442616
3970.0, 0.74419755
3980.0, 0.74413353
3990.0, 0.74406964
4000.0, 0.74400586
4010.0, 0.7439422
4020.0, 0.7438786
4030.0, 0.7438151
4040.0, 0.7437517
4050.0, 0.74368846
4060.0, 0.7436253
4070.0, 0.74356216
4080.0, 0.7434992
4090.0, 0.74343634
4100.0, 0.7433735
4110.0, 0.74331087
4120.0, 0.7432483
4130.0, 0.7431858
4140.0, 0.7431234
4150.0, 0.7430611
4160.0, 0.74299896
4170.0, 0.74293685
4180.0, 0.7428749
4190.0, 0.742813
4200.0, 0.74275124
4210.0, 0.74268955
4220.0, 0.742628
4230.0, 0.74256647
4240.0, 0.7425051
4250.0, 0.7424438
4260.0, 0.7423826
4270.0, 0.7423215
4280.0, 0.7422605
4290.0, 0.74219966
4300.0, 0.7421388
4310.0, 0.7420781
4320.0, 0.7420175
4330.0, 0.741957
4340.0, 0.7418966
4350.0, 0.7418363
4360.0, 0.7417761
4370.0, 0.74171597
4380.0, 0.74165595
4390.0, 0.74159604
4400.0, 0.7415362
4410.0, 0.7414765
4420.0, 0.7414169
4430.0, 0.7413573
4440.0, 0.7412979
4450.0, 0.74123853
4460.0, 0.7411793
4470.0, 0.74112016
4480.0, 0.7410611
4490.0, 0.74100214
4500.0, 0.74094325
4510.0, 0.7408845
4520.0, 0.74082583
4530.0, 0.74076724
4540.0, 0.74070877
4550.0, 0.74065036
4560.0, 0.74059206
4570.0, 0.7405339
4580.0, 0.7404758
4590.0, 0.7404178
4600.0, 0.74035984
4610.0, 0.740302
4620.0, 0.74024427
4630.0, 0.7401867
4640.0, 0.7401291
4650.0, 0.74007165
4660.0, 0.7400143
4670.0, 0.7399571
4680.0, 0.7398999
4690.0, 0.73984283
4700.0, 0.73978585
4710.0, 0.739729
4720.0, 0.7396722
4730.0, 0.7396155
4740.0, 0.7395589
4750.0, 0.7395024
4760.0, 0.7394459
4770.0, 0.7393896
4780.0, 0.7393334
4790.0, 0.7392772
4800.0, 0.73922116
4810.0, 0.7391652
4820.0, 0.73910934
4830.0, 0.73905355
4840.0, 0.7389979
4850.0, 0.73894227
4860.0, 0.7388868
4870.0, 0.73883134
4880.0, 0.738776
4890.0, 0.7387208
4900.0, 0.73866564
4910.0, 0.7386106
4920.0, 0.73855567
4930.0, 0.7385008
4940.0, 0.738446
4950.0, 0.7383913
4960.0, 0.7383367
4970.0, 0.7382822
4980.0, 0.7382278
4990.0, 0.7381734
5000.0, 0.7381192
5010.0, 0.73806506
5020.0, 0.738011
5030.0, 0.737957
5040.0, 0.7379031
5050.0, 0.73784935
5060.0, 0.73779565
5070.0, 0.737742
5080.0, 0.7376885
5090.0, 0.7376351
5100.0, 0.73758173
5110.0, 0.73752844
5120.0, 0.7374753
5130.0, 0.73742217
5140.0, 0.7373692
5150.0, 0.73731625
5160.0, 0.73726344
5170.0, 0.73721075
5180.0, 0.73715806
5190.0, 0.7371055
5200.0, 0.73705304
5210.0, 0.73700064
5220.0, 0.7369484
5230.0, 0.73689616
5240.0, 0.736844
5250.0, 0.73679197
5260.0, 0.73674
5270.0, 0.73668814
5280.0, 0.7366364
5290.0, 0.73658466
5300.0, 0.73653305
5310.0, 0.73648155
5320.0, 0.7364301
5330.0, 0.7363788
5340.0, 0.7363275
5350.0, 0.7362763
5360.0, 0.73622525
5370.0, 0.7361742
5380.0, 0.7361233
5390.0, 0.7360725
5400.0, 0.7360217
5410.0, 0.73597103
5420.0, 0.7359205
5430.0, 0.73586994
5440.0, 0.7358195
5450.0, 0.7357692
5460.0, 0.73571897
5470.0, 0.7356688
5480.0, 0.7356187
5490.0, 0.73556876
5500.0, 0.7355188
5510.0, 0.735469
5520.0, 0.7354193
5530.0, 0.7353696
5540.0, 0.73532003
5550.0, 0.7352705
5560.0, 0.7352211
5570.0, 0.7351718
5580.0, 0.73512256
5590.0, 0.7350734
5600.0, 0.7350243
5610.0, 0.7349753
5620.0, 0.7349264
5630.0, 0.7348776
5640.0, 0.7348288
5650.0, 0.73478013
5660.0, 0.73473155
5670.0, 0.73468304
5680.0, 0.73463464
5690.0, 0.7345863
5700.0, 0.734538
5710.0, 0.73448986
5720.0, 0.73444176
5730.0, 0.7343938
5740.0, 0.7343458
5750.0, 0.73429793
5760.0, 0.7342502
5770.0, 0.7342025
5780.0, 0.7341549
5790.0, 0.7341073
5800.0, 0.73405993
5810.0, 0.73401254
5820.0, 0.7339652
5830.0, 0.733918
5840.0, 0.7338709
5850.0, 0.73382384
5860.0, 0.73377687
5870.0, 0.73372996
5880.0, 0.73368317
5890.0, 0.73363644
5900.0, 0.73358977
5910.0, 0.7335432
5920.0, 0.7334967
5930.0, 0.7334503
5940.0, 0.733404
5950.0, 0.7333577
5960.0, 0.73331153
5970.0, 0.73326546
5980.0, 0.7332194
5990.0, 0.73317343
6000.0, 0.7331276
6010.0, 0.7330818
6020.0, 0.7330361
6030.0, 0.73299044
6040.0, 0.7329449
6050.0, 0.7328994
6060.0, 0.732854
6070.0, 0.7328087
6080.0, 0.73276347
6090.0, 0.7327183
6100.0, 0.7326732
6110.0, 0.73262817
6120.0, 0.7325833
6130.0, 0.7325384
6140.0, 0.7324936
6150.0, 0.7324489
6160.0, 0.7324043
6170.0, 0.7323597
6180.0, 0.73231524
6190.0, 0.73227084
6200.0, 0.7322265
6210.0, 0.73218226
6220.0, 0.7321381
6230.0, 0.732094
6240.0, 0.73204994
6250.0, 0.732006
6260.0, 0.73196214
6270.0, 0.73191833
6280.0, 0.7318746
6290.0, 0.73183095
6300.0, 0.7317874
6310.0, 0.7317439
6320.0, 0.7317005
6330.0, 0.7316571
6340.0, 0.7316138
6350.0, 0.73157066
6360.0, 0.7315275
6370.0, 0.7314845
6380.0, 0.7314415
6390.0, 0.7313986
6400.0, 0.7313557
6410.0, 0.731313
6420.0, 0.7312703
6430.0, 0.7312277
6440.0, 0.73118514
6450.0, 0.7311427
6460.0, 0.7311003
6470.0, 0.731058
6480.0, 0.73101574
6490.0, 0.73097354
6500.0, 0.73093146
6510.0, 0.73088944
6520.0, 0.7308475
6530.0, 0.73080564
6540.0, 0.7307638
6550.0, 0.73072207
6560.0, 0.7306804
6570.0, 0.7306388
6580.0, 0.73059726
6590.0, 0.73055583
6600.0, 0.73051447
6610.0, 0.73047316
6620.0, 0.7304319
6630.0, 0.7303907
6640.0, 0.73034966
6650.0, 0.73030865
6660.0, 0.7302677
6670.0, 0.7302268
6680.0, 0.730186
6690.0, 0.7301453
6700.0, 0.73010457
6710.0, 0.730064
6720.0, 0.73002344
6730.0, 0.72998303
6740.0, 0.7299426
6750.0, 0.7299023
6760.0, 0.7298621
6770.0, 0.7298219
6780.0, 0.7297818
6790.0, 0.72974175
6800.0, 0.72970176
6810.0, 0.7296619
6820.0, 0.72962207
6830.0, 0.7295823
6840.0, 0.7295426
6850.0, 0.729503
6860.0, 0.72946346
6870.0, 0.72942394
6880.0, 0.72938454
6890.0, 0.7293452
6900.0, 0.7293059
6910.0, 0.7292667
6920.0, 0.7292276
6930.0, 0.7291885
6940.0, 0.7291495
6950.0, 0.72911054
6960.0, 0.7290717
6970.0, 0.7290329
6980.0, 0.7289942
6990.0, 0.7289555
7000.0, 0.7289169
7010.0, 0.7288784
7020.0, 0.72883993
7030.0, 0.7288015
7040.0, 0.7287632
7050.0, 0.7287249
7060.0, 0.72868675
7070.0, 0.7286486
7080.0, 0.7286105
7090.0, 0.72857255
7100.0, 0.72853464
7110.0, 0.7284968
7120.0, 0.72845894
7130.0, 0.7284212
7140.0, 0.7283836
7150.0, 0.728346
7160.0, 0.72830844
7170.0, 0.728271
7180.0, 0.7282336
7190.0, 0.72819626
7200.0, 0.728159
7210.0, 0.7281218
7220.0, 0.7280847
7230.0, 0.72804755
7240.0, 0.7280106
7250.0, 0.72797364
7260.0, 0.72793674
7270.0, 0.72789997
7280.0, 0.7278632
7290.0, 0.72782654
7300.0, 0.7277899
7310.0, 0.72775334
7320.0, 0.72771686
7330.0, 0.72768044
7340.0, 0.7276441
7350.0, 0.7276078
7360.0, 0.72757155
7370.0, 0.72753537
7380.0, 0.72749925
7390.0, 0.72746325
7400.0, 0.72742724
7410.0, 0.7273913
7420.0, 0.7273555
7430.0, 0.7273197
7440.0, 0.72728395
7450.0, 0.7272483
7460.0, 0.7272127
7470.0, 0.72717714
7480.0, 0.7271417
7490.0, 0.7271063
7500.0, 0.7270709
7510.0, 0.72703564
7520.0, 0.7270004
7530.0, 0.72696525
7540.0, 0.72693014
7550.0, 0.72689515
7560.0, 0.72686017
7570.0, 0.72682524
7580.0, 0.72679037
7590.0, 0.7267556
7600.0, 0.72672087
7610.0, 0.72668624
7620.0, 0.7266516
7630.0, 0.72661704
7640.0, 0.7265826
7650.0, 0.72654814
7660.0, 0.7265138
7670.0, 0.7264795
7680.0, 0.72644526
7690.0, 0.7264111
7700.0, 0.72637695
7710.0, 0.7263429
7720.0, 0.72630894
7730.0, 0.72627497
7740.0, 0.7262411
7750.0, 0.7262073
7760.0, 0.7261735
7770.0, 0.72613984
7780.0, 0.7261062
7790.0, 0.7260726
7800.0, 0.7260391
7810.0, 0.7260057
7820.0, 0.72597224
7830.0, 0.7259389
7840.0, 0.72590566
7850.0, 0.7258724
7860.0, 0.72583926
7870.0, 0.7258062
7880.0, 0.7257731
7890.0, 0.72574013
7900.0, 0.72570723
7910.0, 0.72567433
7920.0, 0.72564155
7930.0, 0.72560877
7940.0, 0.7255761
7950.0, 0.7255435
7960.0, 0.7255109
7970.0, 0.7254784
7980.0, 0.7254459
7990.0, 0.72541356
8000.0, 0.7253812
8010.0, 0.7253489
8020.0, 0.7253167
8030.0, 0.7252845
8040.0, 0.7252524
8050.0, 0.7252204
8060.0, 0.7251884
8070.0, 0.7251564
8080.0, 0.72512454
8090.0, 0.7250927
8100.0, 0.72506094
8110.0, 0.72502923
8120.0, 0.7249976
8130.0, 0.724966
8140.0, 0.72493446
8150.0, 0.724903
8160.0, 0.7248715
8170.0, 0.72484016
8180.0, 0.7248089
8190.0, 0.7247776
8200.0, 0.7247464
8210.0, 0.72471523
8220.0, 0.7246842
8230.0, 0.7246531
8240.0, 0.72462213
8250.0, 0.7245912
8260.0, 0.7245603
8270.0, 0.72452956
8280.0, 0.72449875
8290.0, 0.72446805
8300.0, 0.7244374
8310.0, 0.72440684
8320.0, 0.7243763
8330.0, 0.7243458
8340.0, 0.7243154
8350.0, 0.724285
8360.0, 0.72425467
8370.0, 0.72422445
8380.0, 0.7241942
8390.0, 0.72416407
8400.0, 0.72413397
8410.0, 0.7241039
8420.0, 0.72407395
8430.0, 0.72404397
8440.0, 0.7240141
8450.0, 0.7239843
8460.0, 0.7239545
8470.0, 0.7239248
8480.0, 0.72389513
8490.0, 0.7238655
8500.0, 0.72383595
8510.0, 0.72380644
8520.0, 0.723777
8530.0, 0.72374755
8540.0, 0.7237182
8550.0, 0.7236889
8560.0, 0.7236597
8570.0, 0.7236305
8580.0, 0.72360134
8590.0, 0.72357225
8600.0, 0.7235432
8610.0, 0.72351426
8620.0, 0.72348535
8630.0, 0.72345644
8640.0, 0.72342765
8650.0, 0.72339886
8660.0, 0.72337013
8670.0, 0.72334146
8680.0, 0.72331285
8690.0, 0.7232843
8700.0, 0.7232558
8710.0, 0.7232273
8720.0, 0.72319895
8730.0, 0.7231706
8740.0, 0.72314227
8750.0, 0.723114
8760.0, 0.7230858
8770.0, 0.7230576
8780.0, 0.72302955
8790.0, 0.7230015
8800.0, 0.7229735
8810.0, 0.7229456
8820.0, 0.7229177
8830.0, 0.7228898
8840.0, 0.722862
8850.0, 0.7228343
8860.0, 0.7228066
8870.0, 0.7227789
8880.0, 0.7227513
8890.0, 0.7227238
8900.0, 0.7226963
8910.0, 0.7226688
8920.0, 0.72264147
8930.0, 0.7226141
8940.0, 0.7225868
8950.0, 0.7225596
8960.0, 0.7225324
8970.0, 0.7225052
8980.0, 0.72247815
8990.0, 0.7224511
9000.0, 0.7224241
9010.0, 0.72239715
9020.0, 0.7223702
9030.0, 0.7223434
9040.0, 0.72231656
9050.0, 0.7222898
9060.0, 0.7222631
9070.0, 0.72223645
9080.0, 0.7222099
9090.0, 0.7221833
9100.0, 0.72215676
9110.0, 0.7221303
9120.0, 0.7221039
9130.0, 0.72207755
9140.0, 0.7220512
9150.0, 0.722025
9160.0, 0.72199875
9170.0, 0.7219725
9180.0, 0.7219464
9190.0, 0.7219204
9200.0, 0.7218943
9210.0, 0.72186834
9220.0, 0.7218424
9230.0, 0.72181654
9240.0, 0.7217907
9250.0, 0.72176486
9260.0, 0.7217391
9270.0, 0.7217134
9280.0, 0.7216878
9290.0, 0.72166216
9300.0, 0.7216366
9310.0, 0.7216111
9320.0, 0.72158563
9330.0, 0.72156024
9340.0, 0.72153485
9350.0, 0.7215095
9360.0, 0.72148424
9370.0, 0.72145903
9380.0, 0.7214338
9390.0, 0.72140867
9400.0, 0.7213836
9410.0, 0.72135854
9420.0, 0.72133356
9430.0, 0.7213086
9440.0, 0.7212837
9450.0, 0.7212588
9460.0, 0.72123396
9470.0, 0.7212092
9480.0, 0.7211845
9490.0, 0.7211598
9500.0, 0.72113514
9510.0, 0.7211106
9520.0, 0.721086
9530.0, 0.7210615
9540.0, 0.7210371
9550.0, 0.72101265
9560.0, 0.7209883
9570.0, 0.72096395
9580.0, 0.7209397
9590.0, 0.72091544
9600.0, 0.72089124
9610.0, 0.7208671
9620.0, 0.720843
9630.0, 0.72081894
9640.0, 0.720795
9650.0, 0.72077096
9660.0, 0.72074705
9670.0, 0.72072315
9680.0, 0.72069937
9690.0, 0.7206755
9700.0, 0.7206518
9710.0, 0.7206281
9720.0, 0.7206044
9730.0, 0.7205808
9740.0, 0.7205572
9750.0, 0.7205337
9760.0, 0.72051024
9770.0, 0.72048676
9780.0, 0.7204634
9790.0, 0.72044003
9800.0, 0.7204167
9810.0, 0.7203934
9820.0, 0.72037023
9830.0, 0.72034705
9840.0, 0.72032386
9850.0, 0.7203008
9860.0, 0.7202777
9870.0, 0.7202547
9880.0, 0.7202318
9890.0, 0.7202088
9900.0, 0.72018594
9910.0, 0.7201631
9920.0, 0.7201403
9930.0, 0.7201175
9940.0, 0.7200948
9950.0, 0.72007215
9960.0, 0.7200495
9970.0, 0.7200269
9980.0, 0.7200043
9990.0, 0.71998185
10000.0, 0.7199594
10010.0, 0.71993697
10020.0, 0.71991456
10030.0, 0.7198922
10040.0, 0.7198699
10050.0, 0.7198477
10060.0, 0.71982545
10070.0, 0.7198033
10080.0, 0.7197811
10090.0, 0.71975905
10100.0, 0.719737
10110.0, 0.71971494
10120.0, 0.719693
10130.0, 0.7196711
10140.0, 0.7196492
10150.0, 0.7196273
10160.0, 0.7196055
10170.0, 0.71958375
10180.0, 0.719562
10190.0, 0.7195403
10200.0, 0.71951866
10210.0, 0.719497
10220.0, 0.7194755
10230.0, 0.719454
10240.0, 0.7194325
10250.0, 0.719411
10260.0, 0.7193896
10270.0, 0.7193682
10280.0, 0.7193469
10290.0, 0.7193256
10300.0, 0.7193044
10310.0, 0.71928316
10320.0, 0.719262
10330.0, 0.71924084
10340.0, 0.71921974
10350.0, 0.7191987
10360.0, 0.71917766
10370.0, 0.71915674
10380.0, 0.71913576
10390.0, 0.7191149
10400.0, 0.71909404
10410.0, 0.7190732
10420.0, 0.71905243
10430.0, 0.7190317
10440.0, 0.71901095
10450.0, 0.7189903
10460.0, 0.71896964
10470.0, 0.7189491
10480.0, 0.7189285
10490.0, 0.718908
10500.0, 0.71888757
10510.0, 0.7188671
10520.0, 0.71884674
10530.0, 0.71882635
10540.0, 0.718806
10550.0, 0.71878576
10560.0, 0.7187655
10570.0, 0.7187453
10580.0, 0.71872514
10590.0, 0.718705
10600.0, 0.7186849
10610.0, 0.7186648
10620.0, 0.7186448
10630.0, 0.71862483
10640.0, 0.71860486
10650.0, 0.71858495
10660.0, 0.7185651
10670.0, 0.71854526
10680.0, 0.71852547
10690.0, 0.71850574
10700.0, 0.718486
10710.0, 0.7184663
10720.0, 0.7184467
10730.0, 0.71842706
10740.0, 0.71840745
10750.0, 0.7183879
10760.0, 0.7183684
10770.0, 0.718349
10780.0, 0.7183295
10790.0, 0.7183101
10800.0, 0.71829075
10810.0, 0.71827143
10820.0, 0.7182522
10830.0, 0.7182329
10840.0, 0.7182137
10850.0, 0.71819454
10860.0, 0.7181754
10870.0, 0.7181563
10880.0, 0.7181372
10890.0, 0.7181182
10900.0, 0.7180992
10910.0, 0.7180802
10920.0, 0.71806127
10930.0, 0.7180424
10940.0, 0.71802354
10950.0, 0.7180047
10960.0, 0.7179859
10970.0, 0.71796715
10980.0, 0.71794844
10990.0, 0.7179298
11000.0, 0.7179111
11010.0, 0.7178925
11020.0, 0.71787393
11030.0, 0.7178554
11040.0, 0.7178369
11050.0, 0.71781844
11060.0, 0.71779996
11070.0, 0.7177816
11080.0, 0.7177632
11090.0, 0.7177449
11100.0, 0.7177266
11110.0, 0.7177083
11120.0, 0.71769005
11130.0, 0.7176719
11140.0, 0.7176537
11150.0, 0.7176356
11160.0, 0.7176175
11170.0, 0.71759945
11180.0, 0.7175814
11190.0, 0.71756345
11200.0, 0.71754545
11210.0, 0.7175275
11220.0, 0.7175096
11230.0, 0.7174918
11240.0, 0.717474
11250.0, 0.71745616
11260.0, 0.7174384
11270.0, 0.7174207
11280.0, 0.717403
11290.0, 0.71738535
11300.0, 0.7173677
11310.0, 0.7173501
11320.0, 0.7173326
11330.0, 0.7173151
11340.0, 0.71729755
11350.0, 0.7172801
11360.0, 0.7172627
11370.0, 0.7172453
11380.0, 0.71722794
11390.0, 0.7172106
11400.0, 0.7171933
11410.0, 0.717176
11420.0, 0.7171588
11430.0, 0.7171416
11440.0, 0.71712446
11450.0, 0.7171073
11460.0, 0.7170902
11470.0, 0.71707314
11480.0, 0.7170561
11490.0, 0.7170391
11500.0, 0.7170221
11510.0, 0.7170052
11520.0, 0.71698827
11530.0, 0.7169714
11540.0, 0.7169546
11550.0, 0.7169378
11560.0, 0.716921
11570.0, 0.7169042
11580.0, 0.71688753
11590.0, 0.71687084
11600.0, 0.71685416
11610.0, 0.7168375
11620.0, 0.71682096
11630.0, 0.7168044
11640.0, 0.7167879
11650.0, 0.71677136
11660.0, 0.7167549
11670.0, 0.71673846
11680.0, 0.7167221
11690.0, 0.7167057
11700.0, 0.71668935
11710.0, 0.716673
11720.0, 0.71665674
11730.0, 0.71664053
11740.0, 0.7166243
