Energy (in eV), backscattering yield of material CFRP-NASCAP at incidence 0.0 degree
1040.0, 0.15067263
1050.0, 0.15051034
1060.0, 0.1503484
1070.0, 0.15018676
1080.0, 0.15002546
1090.0, 0.14986446
1100.0, 0.1497038
1110.0, 0.14954346
1120.0, 0.14938344
1130.0, 0.14922373
1140.0, 0.14906435
1150.0, 0.14890528
1160.0, 0.14874654
1170.0, 0.1485881
1180.0, 0.14842999
1190.0, 0.14827219
1200.0, 0.14811471
1210.0, 0.14795753
1220.0, 0.14780068
1230.0, 0.14764415
1240.0, 0.14748792
1250.0, 0.147332
1260.0, 0.1471764
1270.0, 0.1470211
1280.0, 0.14686611
1290.0, 0.14671144
1300.0, 0.14655708
1310.0, 0.14640303
1320.0, 0.14624928
1330.0, 0.14609584
1340.0, 0.1459427
1350.0, 0.14578988
1360.0, 0.14563735
1370.0, 0.14548513
1380.0, 0.14533322
1390.0, 0.14518161
1400.0, 0.14503029
1410.0, 0.1448793
1420.0, 0.14472859
1430.0, 0.14457819
1440.0, 0.14442809
1450.0, 0.14427827
1460.0, 0.14412877
1470.0, 0.14397958
1480.0, 0.14383067
1490.0, 0.14368206
1500.0, 0.14353375
1510.0, 0.14338572
1520.0, 0.14323801
1530.0, 0.14309059
1540.0, 0.14294346
1550.0, 0.14279662
1560.0, 0.14265008
1570.0, 0.14250383
1580.0, 0.14235787
1590.0, 0.1422122
1600.0, 0.14206682
1610.0, 0.14192174
1620.0, 0.14177695
1630.0, 0.14163244
1640.0, 0.14148822
1650.0, 0.1413443
1660.0, 0.14120066
1670.0, 0.1410573
1680.0, 0.14091423
1690.0, 0.14077145
1700.0, 0.14062895
1710.0, 0.14048675
1720.0, 0.14034481
1730.0, 0.14020318
1740.0, 0.14006181
1750.0, 0.13992073
1760.0, 0.13977994
1770.0, 0.13963942
1780.0, 0.13949919
1790.0, 0.13935924
1800.0, 0.13921955
1810.0, 0.13908017
1820.0, 0.13894105
1830.0, 0.1388022
1840.0, 0.13866363
1850.0, 0.13852535
1860.0, 0.13838735
1870.0, 0.13824962
1880.0, 0.13811216
1890.0, 0.13797498
1900.0, 0.13783807
1910.0, 0.13770142
1920.0, 0.13756506
1930.0, 0.13742897
1940.0, 0.13729316
1950.0, 0.1371576
1960.0, 0.13702233
1970.0, 0.13688733
1980.0, 0.13675259
1990.0, 0.13661812
2000.0, 0.13648392
2010.0, 0.13634999
2020.0, 0.13621633
2030.0, 0.13608293
2040.0, 0.1359498
2050.0, 0.13581695
2060.0, 0.13568436
2070.0, 0.13555202
2080.0, 0.13541995
2090.0, 0.13528815
2100.0, 0.1351566
2110.0, 0.13502532
2120.0, 0.13489431
2130.0, 0.13476355
2140.0, 0.13463306
2150.0, 0.13450283
2160.0, 0.13437286
2170.0, 0.13424315
2180.0, 0.1341137
2190.0, 0.1339845
2200.0, 0.13385557
2210.0, 0.13372688
2220.0, 0.13359846
2230.0, 0.1334703
2240.0, 0.13334239
2250.0, 0.13321474
2260.0, 0.13308734
2270.0, 0.1329602
2280.0, 0.1328333
2290.0, 0.13270667
2300.0, 0.13258028
2310.0, 0.13245416
2320.0, 0.13232827
2330.0, 0.13220266
2340.0, 0.13207728
2350.0, 0.13195215
2360.0, 0.13182728
2370.0, 0.13170265
2380.0, 0.13157827
2390.0, 0.13145414
2400.0, 0.13133027
2410.0, 0.13120663
2420.0, 0.13108325
2430.0, 0.1309601
2440.0, 0.13083722
2450.0, 0.13071457
2460.0, 0.13059215
2470.0, 0.13047001
2480.0, 0.13034809
2490.0, 0.13022642
2500.0, 0.13010499
2510.0, 0.1299838
2520.0, 0.12986286
2530.0, 0.12974216
2540.0, 0.1296217
2550.0, 0.12950148
2560.0, 0.12938151
2570.0, 0.12926176
2580.0, 0.12914227
2590.0, 0.129023
2600.0, 0.12890399
2610.0, 0.1287852
2620.0, 0.12866664
2630.0, 0.12854834
2640.0, 0.12843026
2650.0, 0.12831242
2660.0, 0.12819482
2670.0, 0.12807745
2680.0, 0.12796031
2690.0, 0.12784341
2700.0, 0.12772675
2710.0, 0.12761031
2720.0, 0.12749411
2730.0, 0.12737815
2740.0, 0.12726241
2750.0, 0.1271469
2760.0, 0.12703162
2770.0, 0.12691659
2780.0, 0.12680177
2790.0, 0.12668718
2800.0, 0.12657283
2810.0, 0.1264587
2820.0, 0.1263448
2830.0, 0.12623113
2840.0, 0.12611769
2850.0, 0.12600447
2860.0, 0.12589148
2870.0, 0.1257787
2880.0, 0.12566617
2890.0, 0.12555385
2900.0, 0.12544176
2910.0, 0.1253299
2920.0, 0.12521824
2930.0, 0.12510683
2940.0, 0.12499563
2950.0, 0.12488465
2960.0, 0.1247739
2970.0, 0.12466336
2980.0, 0.12455305
2990.0, 0.12444296
3000.0, 0.12433308
3010.0, 0.12422343
3020.0, 0.124114
3030.0, 0.12400479
3040.0, 0.12389579
3050.0, 0.12378701
3060.0, 0.123678446
3070.0, 0.12357011
3080.0, 0.12346198
3090.0, 0.12335406
3100.0, 0.123246364
3110.0, 0.12313888
3120.0, 0.123031616
3130.0, 0.122924566
3140.0, 0.122817725
3150.0, 0.1227111
3160.0, 0.12260469
3170.0, 0.12249849
3180.0, 0.122392505
3190.0, 0.12228673
3200.0, 0.12218116
3210.0, 0.12207581
3220.0, 0.12197067
3230.0, 0.121865734
3240.0, 0.12176102
3250.0, 0.1216565
3260.0, 0.1215522
3270.0, 0.1214481
3280.0, 0.12134421
3290.0, 0.12124053
3300.0, 0.12113705
3310.0, 0.12103379
3320.0, 0.12093073
3330.0, 0.120827876
3340.0, 0.12072522
3350.0, 0.120622784
3360.0, 0.12052054
3370.0, 0.120418504
3380.0, 0.12031668
3390.0, 0.12021504
3400.0, 0.12011362
3410.0, 0.1200124
3420.0, 0.11991138
3430.0, 0.11981056
3440.0, 0.119709946
3450.0, 0.11960953
3460.0, 0.11950932
3470.0, 0.1194093
3480.0, 0.119309485
3490.0, 0.11920987
3500.0, 0.11911045
3510.0, 0.11901124
3520.0, 0.11891221
3530.0, 0.118813396
3540.0, 0.11871477
3550.0, 0.11861634
3560.0, 0.118518114
3570.0, 0.11842008
3580.0, 0.11832224
3590.0, 0.1182246
3600.0, 0.118127145
3610.0, 0.11802989
3620.0, 0.117932834
3630.0, 0.11783597
3640.0, 0.1177393
3650.0, 0.11764282
3660.0, 0.117546536
3670.0, 0.117450446
3680.0, 0.11735454
3690.0, 0.11725883
3700.0, 0.117163315
3710.0, 0.117067985
3720.0, 0.11697285
3730.0, 0.116877906
3740.0, 0.11678315
3750.0, 0.11668858
3760.0, 0.1165942
3770.0, 0.11650001
3780.0, 0.11640601
3790.0, 0.11631219
3800.0, 0.11621857
3810.0, 0.11612513
3820.0, 0.11603187
3830.0, 0.115938805
3840.0, 0.115845926
3850.0, 0.115753226
3860.0, 0.11566072
3870.0, 0.11556839
3880.0, 0.11547625
3890.0, 0.115384296
3900.0, 0.11529253
3910.0, 0.11520094
3920.0, 0.115109526
3930.0, 0.1150183
3940.0, 0.11492726
3950.0, 0.1148364
3960.0, 0.11474572
3970.0, 0.11465523
3980.0, 0.11456491
3990.0, 0.11447477
4000.0, 0.11438482
4010.0, 0.11429504
4020.0, 0.11420545
4030.0, 0.11411603
4040.0, 0.11402679
4050.0, 0.11393773
4060.0, 0.11384885
4070.0, 0.11376014
4080.0, 0.113671616
4090.0, 0.11358326
4100.0, 0.11349509
4110.0, 0.11340709
4120.0, 0.11331927
4130.0, 0.11323162
4140.0, 0.11314415
4150.0, 0.11305685
4160.0, 0.11296973
4170.0, 0.11288278
4180.0, 0.11279601
4190.0, 0.1127094
4200.0, 0.11262298
4210.0, 0.11253672
4220.0, 0.11245064
4230.0, 0.112364724
4240.0, 0.11227898
4250.0, 0.11219341
4260.0, 0.11210802
4270.0, 0.112022795
4280.0, 0.11193773
4290.0, 0.11185285
4300.0, 0.111768134
4310.0, 0.111683585
4320.0, 0.11159921
4330.0, 0.11151499
4340.0, 0.11143095
4350.0, 0.11134708
4360.0, 0.11126337
4370.0, 0.11117983
4380.0, 0.11109646
4390.0, 0.111013256
4400.0, 0.11093021
4410.0, 0.11084734
4420.0, 0.11076463
4430.0, 0.11068209
4440.0, 0.11059971
4450.0, 0.110517494
4460.0, 0.11043545
4470.0, 0.11035357
4480.0, 0.11027184
4490.0, 0.11019029
4500.0, 0.11010889
4510.0, 0.110027656
4520.0, 0.109946586
4530.0, 0.10986568
4540.0, 0.10978493
4550.0, 0.109704345
4560.0, 0.109623924
4570.0, 0.10954366
4580.0, 0.10946355
4590.0, 0.10938361
4600.0, 0.109303825
4610.0, 0.1092242
4620.0, 0.10914474
4630.0, 0.10906543
4640.0, 0.10898628
4650.0, 0.1089073
4660.0, 0.10882846
4670.0, 0.108749785
4680.0, 0.10867127
4690.0, 0.10859291
4700.0, 0.108514704
4710.0, 0.10843666
4720.0, 0.10835877
4730.0, 0.10828103
4740.0, 0.10820345
4750.0, 0.10812602
4760.0, 0.10804875
4770.0, 0.10797164
4780.0, 0.107894674
4790.0, 0.107817866
4800.0, 0.107741214
4810.0, 0.10766471
4820.0, 0.10758836
4830.0, 0.10751216
4840.0, 0.10743612
4850.0, 0.10736023
4860.0, 0.10728449
4870.0, 0.10720889
4880.0, 0.107133456
4890.0, 0.10705817
4900.0, 0.106983036
4910.0, 0.106908046
4920.0, 0.106833205
4930.0, 0.10675852
4940.0, 0.106683984
4950.0, 0.10660959
4960.0, 0.10653535
4970.0, 0.10646126
4980.0, 0.10638731
4990.0, 0.10631352
5000.0, 0.10623987
5010.0, 0.10616636
5020.0, 0.10609301
5030.0, 0.1060198
5040.0, 0.105946735
5050.0, 0.10587382
5060.0, 0.10580105
5070.0, 0.105728425
5080.0, 0.105655946
5090.0, 0.10558361
5100.0, 0.10551142
5110.0, 0.10543937
5120.0, 0.10536747
5130.0, 0.10529571
5140.0, 0.105224095
5150.0, 0.10515262
5160.0, 0.10508129
5170.0, 0.1050101
5180.0, 0.10493906
5190.0, 0.10486815
5200.0, 0.10479739
5210.0, 0.10472677
5220.0, 0.104656294
5230.0, 0.10458595
5240.0, 0.10451575
5250.0, 0.104445696
5260.0, 0.10437578
5270.0, 0.104306005
5280.0, 0.104236364
5290.0, 0.104166865
5300.0, 0.1040975
5310.0, 0.104028285
5320.0, 0.103959195
5330.0, 0.103890255
5340.0, 0.10382144
5350.0, 0.10375278
5360.0, 0.10368424
5370.0, 0.10361584
5380.0, 0.10354759
5390.0, 0.10347946
5400.0, 0.10341147
5410.0, 0.10334362
5420.0, 0.10327591
5430.0, 0.103208326
5440.0, 0.10314088
5450.0, 0.103073575
5460.0, 0.10300639
5470.0, 0.10293935
5480.0, 0.102872446
5490.0, 0.102805674
5500.0, 0.10273903
5510.0, 0.102672525
5520.0, 0.10260615
5530.0, 0.102539904
5540.0, 0.102473795
5550.0, 0.10240782
5560.0, 0.10234197
5570.0, 0.10227626
5580.0, 0.10221068
5590.0, 0.102145225
5600.0, 0.102079906
5610.0, 0.10201471
5620.0, 0.101949655
5630.0, 0.10188472
5640.0, 0.10181992
5650.0, 0.10175525
5660.0, 0.10169071
5670.0, 0.10162629
5680.0, 0.10156201
5690.0, 0.10149785
5700.0, 0.10143383
5710.0, 0.101369925
5720.0, 0.101306155
5730.0, 0.101242505
5740.0, 0.10117899
5750.0, 0.1011156
5760.0, 0.10105234
5770.0, 0.1009892
5780.0, 0.10092618
5790.0, 0.1008633
5800.0, 0.100800544
5810.0, 0.10073791
5820.0, 0.1006754
5830.0, 0.10061301
5840.0, 0.100550756
5850.0, 0.10048862
5860.0, 0.10042661
5870.0, 0.100364715
5880.0, 0.10030296
5890.0, 0.10024131
5900.0, 0.1001798
5910.0, 0.1001184
5920.0, 0.10005713
5930.0, 0.09999598
5940.0, 0.09993496
5950.0, 0.09987405
5960.0, 0.09981327
5970.0, 0.099752605
5980.0, 0.09969206
5990.0, 0.099631645
6000.0, 0.09957135
6010.0, 0.09951117
6020.0, 0.09945111
6030.0, 0.09939117
6040.0, 0.09933135
6050.0, 0.09927165
6060.0, 0.09921207
6070.0, 0.09915261
6080.0, 0.099093266
6090.0, 0.09903404
6100.0, 0.09897494
6110.0, 0.09891595
6120.0, 0.09885708
6130.0, 0.098798335
6140.0, 0.0987397
6150.0, 0.09868118
6160.0, 0.098622784
6170.0, 0.0985645
6180.0, 0.09850633
6190.0, 0.09844828
6200.0, 0.09839035
6210.0, 0.098332524
6220.0, 0.09827482
6230.0, 0.098217234
6240.0, 0.09815976
6250.0, 0.098102406
6260.0, 0.098045155
6270.0, 0.09798803
6280.0, 0.09793101
6290.0, 0.09787411
6300.0, 0.097817324
6310.0, 0.097760655
6320.0, 0.09770409
6330.0, 0.097647645
6340.0, 0.09759131
6350.0, 0.09753509
6360.0, 0.09747898
6370.0, 0.09742298
6380.0, 0.09736709
6390.0, 0.09731132
6400.0, 0.097255655
6410.0, 0.0972001
6420.0, 0.09714466
6430.0, 0.09708933
6440.0, 0.09703411
6450.0, 0.096979
6460.0, 0.096924
6470.0, 0.09686911
6480.0, 0.096814334
6490.0, 0.09675966
6500.0, 0.0967051
6510.0, 0.09665065
6520.0, 0.09659631
6530.0, 0.096542075
6540.0, 0.09648795
6550.0, 0.09643393
6560.0, 0.09638002
6570.0, 0.09632622
6580.0, 0.09627252
6590.0, 0.096218936
6600.0, 0.096165456
6610.0, 0.09611208
6620.0, 0.096058816
6630.0, 0.09600565
6640.0, 0.0959526
6650.0, 0.09589965
6660.0, 0.09584681
6670.0, 0.09579407
6680.0, 0.095741436
6690.0, 0.09568891
6700.0, 0.09563649
6710.0, 0.09558418
6720.0, 0.09553196
6730.0, 0.09547985
6740.0, 0.09542785
6750.0, 0.09537595
6760.0, 0.09532415
6770.0, 0.09527246
6780.0, 0.09522087
6790.0, 0.09516939
6800.0, 0.095118
6810.0, 0.09506672
6820.0, 0.09501554
6830.0, 0.09496447
6840.0, 0.09491349
6850.0, 0.09486262
6860.0, 0.09481185
6870.0, 0.09476118
6880.0, 0.09471061
6890.0, 0.09466014
6900.0, 0.094609775
6910.0, 0.09455951
6920.0, 0.09450935
6930.0, 0.09445928
6940.0, 0.09440932
6950.0, 0.09435945
6960.0, 0.09430969
6970.0, 0.09426002
6980.0, 0.09421045
6990.0, 0.09416099
7000.0, 0.09411162
7010.0, 0.09406235
7020.0, 0.09401318
7030.0, 0.09396411
7040.0, 0.09391513
7050.0, 0.09386625
7060.0, 0.09381747
7070.0, 0.09376879
7080.0, 0.093720205
7090.0, 0.09367172
7100.0, 0.093623325
7110.0, 0.09357503
7120.0, 0.09352683
7130.0, 0.09347873
7140.0, 0.09343073
7150.0, 0.09338281
7160.0, 0.093335
7170.0, 0.09328728
7180.0, 0.09323966
7190.0, 0.09319213
7200.0, 0.0931447
7210.0, 0.09309736
7220.0, 0.093050115
7230.0, 0.09300297
7240.0, 0.09295591
7250.0, 0.09290895
7260.0, 0.092862085
7270.0, 0.09281531
7280.0, 0.09276863
7290.0, 0.09272204
7300.0, 0.09267555
7310.0, 0.09262915
7320.0, 0.092582844
7330.0, 0.09253663
7340.0, 0.0924905
7350.0, 0.09244447
7360.0, 0.09239853
7370.0, 0.09235269
7380.0, 0.09230693
7390.0, 0.09226126
7400.0, 0.092215694
7410.0, 0.09217021
7420.0, 0.09212482
7430.0, 0.09207952
7440.0, 0.09203431
7450.0, 0.09198919
7460.0, 0.09194416
7470.0, 0.091899216
7480.0, 0.09185437
7490.0, 0.09180961
7500.0, 0.09176494
7510.0, 0.09172036
7520.0, 0.09167586
7530.0, 0.091631465
7540.0, 0.09158715
7550.0, 0.09154292
7560.0, 0.091498785
7570.0, 0.09145473
7580.0, 0.09141077
7590.0, 0.091366895
7600.0, 0.091323115
7610.0, 0.09127941
7620.0, 0.0912358
7630.0, 0.091192275
7640.0, 0.09114884
7650.0, 0.09110549
7660.0, 0.091062225
7670.0, 0.09101905
7680.0, 0.090975955
7690.0, 0.09093295
7700.0, 0.090890035
7710.0, 0.0908472
7720.0, 0.09080445
7730.0, 0.09076179
7740.0, 0.090719216
7750.0, 0.09067672
7760.0, 0.090634316
7770.0, 0.09059199
7780.0, 0.09054975
7790.0, 0.0905076
7800.0, 0.09046553
7810.0, 0.09042355
7820.0, 0.090381645
7830.0, 0.090339825
7840.0, 0.090298094
7850.0, 0.09025644
7860.0, 0.09021487
7870.0, 0.090173386
7880.0, 0.09013199
7890.0, 0.09009067
7900.0, 0.09004943
7910.0, 0.09000828
7920.0, 0.089967206
7930.0, 0.08992622
7940.0, 0.08988531
7950.0, 0.08984449
7960.0, 0.08980374
7970.0, 0.089763075
7980.0, 0.08972249
7990.0, 0.089682
8000.0, 0.08964157
8010.0, 0.08960123
8020.0, 0.08956098
8030.0, 0.0895208
8040.0, 0.0894807
8050.0, 0.08944068
8060.0, 0.089400746
8070.0, 0.089360885
8080.0, 0.089321114
8090.0, 0.08928141
8100.0, 0.089241795
8110.0, 0.089202255
8120.0, 0.08916279
8130.0, 0.089123406
8140.0, 0.0890841
8150.0, 0.089044884
8160.0, 0.08900573
8170.0, 0.08896667
8180.0, 0.08892767
8190.0, 0.088888764
8200.0, 0.088849925
8210.0, 0.08881117
8220.0, 0.08877249
8230.0, 0.08873389
8240.0, 0.08869536
8250.0, 0.08865692
8260.0, 0.08861854
8270.0, 0.08858025
8280.0, 0.08854203
8290.0, 0.08850389
8300.0, 0.08846582
8310.0, 0.088427834
8320.0, 0.08838992
8330.0, 0.08835208
8340.0, 0.08831432
8350.0, 0.08827663
8360.0, 0.088239014
8370.0, 0.08820148
8380.0, 0.08816402
8390.0, 0.08812663
8400.0, 0.08808932
8410.0, 0.08805209
8420.0, 0.08801492
8430.0, 0.087977834
8440.0, 0.08794082
8450.0, 0.08790387
8460.0, 0.08786701
8470.0, 0.087830216
8480.0, 0.08779349
8490.0, 0.08775685
8500.0, 0.087720275
8510.0, 0.087683775
8520.0, 0.08764735
8530.0, 0.08761099
8540.0, 0.08757471
8550.0, 0.0875385
8560.0, 0.08750237
8570.0, 0.0874663
8580.0, 0.087430306
8590.0, 0.08739439
8600.0, 0.087358534
8610.0, 0.08732276
8620.0, 0.08728705
8630.0, 0.08725142
8640.0, 0.087215856
8650.0, 0.08718036
8660.0, 0.08714494
8670.0, 0.08710959
8680.0, 0.08707431
8690.0, 0.087039106
8700.0, 0.08700396
8710.0, 0.08696889
8720.0, 0.086933896
8730.0, 0.08689897
8740.0, 0.08686411
8750.0, 0.08682932
8760.0, 0.0867946
8770.0, 0.08675995
8780.0, 0.08672536
8790.0, 0.08669085
8800.0, 0.08665641
8810.0, 0.08662204
8820.0, 0.08658773
8830.0, 0.08655349
8840.0, 0.08651932
8850.0, 0.08648522
8860.0, 0.08645119
8870.0, 0.08641723
8880.0, 0.08638333
8890.0, 0.0863495
8900.0, 0.086315736
8910.0, 0.086282045
8920.0, 0.08624842
8930.0, 0.086214855
8940.0, 0.086181365
8950.0, 0.08614794
8960.0, 0.08611458
8970.0, 0.08608129
8980.0, 0.08604807
8990.0, 0.086014904
9000.0, 0.08598181
9010.0, 0.08594879
9020.0, 0.085915826
9030.0, 0.08588293
9040.0, 0.0858501
9050.0, 0.08581734
9060.0, 0.08578464
9070.0, 0.085752
9080.0, 0.08571944
9090.0, 0.08568694
9100.0, 0.0856545
9110.0, 0.085622124
9120.0, 0.08558982
9130.0, 0.08555757
9140.0, 0.08552539
9150.0, 0.08549328
9160.0, 0.08546123
9170.0, 0.085429244
9180.0, 0.08539732
9190.0, 0.08536546
9200.0, 0.08533367
9210.0, 0.085301936
9220.0, 0.08527026
9230.0, 0.08523866
9240.0, 0.08520712
9250.0, 0.08517564
9260.0, 0.08514422
9270.0, 0.08511287
9280.0, 0.08508158
9290.0, 0.08505035
9300.0, 0.085019186
9310.0, 0.08498808
9320.0, 0.08495704
9330.0, 0.08492606
9340.0, 0.08489514
9350.0, 0.08486429
9360.0, 0.084833495
9370.0, 0.08480276
9380.0, 0.084772095
9390.0, 0.08474148
9400.0, 0.08471093
9410.0, 0.084680445
9420.0, 0.08465002
9430.0, 0.084619656
9440.0, 0.08458935
9450.0, 0.084559105
9460.0, 0.08452892
9470.0, 0.08449879
9480.0, 0.08446873
9490.0, 0.08443873
9500.0, 0.08440878
9510.0, 0.0843789
9520.0, 0.08434907
9530.0, 0.084319316
9540.0, 0.08428961
9550.0, 0.084259965
9560.0, 0.08423038
9570.0, 0.084200844
9580.0, 0.08417138
9590.0, 0.08414197
9600.0, 0.08411262
9610.0, 0.084083326
9620.0, 0.08405409
9630.0, 0.08402492
9640.0, 0.083995804
9650.0, 0.08396674
9660.0, 0.08393774
9670.0, 0.0839088
9680.0, 0.08387992
9690.0, 0.083851084
9700.0, 0.08382232
9710.0, 0.0837936
9720.0, 0.08376495
9730.0, 0.08373635
9740.0, 0.08370782
9750.0, 0.08367933
9760.0, 0.0836509
9770.0, 0.08362254
9780.0, 0.08359422
9790.0, 0.083565965
9800.0, 0.083537765
9810.0, 0.083509624
9820.0, 0.083481535
9830.0, 0.083453506
9840.0, 0.08342553
9850.0, 0.08339761
9860.0, 0.08336975
9870.0, 0.083341934
9880.0, 0.08331419
9890.0, 0.08328649
9900.0, 0.083258845
9910.0, 0.08323126
9920.0, 0.083203726
9930.0, 0.083176255
9940.0, 0.08314883
9950.0, 0.08312146
9960.0, 0.08309416
9970.0, 0.083066896
9980.0, 0.08303969
9990.0, 0.08301254
10000.0, 0.08298545
10010.0, 0.08295841
10020.0, 0.08293142
10030.0, 0.082904495
10040.0, 0.08287761
10050.0, 0.08285079
10060.0, 0.08282402
10070.0, 0.082797304
10080.0, 0.08277064
10090.0, 0.082744025
10100.0, 0.08271747
10110.0, 0.08269096
10120.0, 0.08266451
10130.0, 0.082638115
10140.0, 0.08261177
10150.0, 0.08258548
10160.0, 0.082559235
10170.0, 0.08253305
10180.0, 0.08250691
10190.0, 0.082480825
10200.0, 0.08245479
10210.0, 0.08242881
10220.0, 0.082402885
10230.0, 0.08237701
10240.0, 0.082351185
10250.0, 0.082325414
10260.0, 0.082299694
10270.0, 0.08227402
10280.0, 0.082248405
10290.0, 0.082222834
10300.0, 0.08219732
10310.0, 0.08217186
10320.0, 0.08214644
10330.0, 0.082121074
10340.0, 0.082095765
10350.0, 0.0820705
10360.0, 0.08204529
10370.0, 0.08202013
10380.0, 0.08199502
10390.0, 0.081969954
10400.0, 0.08194494
10410.0, 0.08191998
10420.0, 0.08189507
10430.0, 0.08187021
10440.0, 0.081845395
10450.0, 0.08182064
10460.0, 0.08179592
10470.0, 0.08177126
10480.0, 0.081746645
10490.0, 0.08172208
10500.0, 0.08169757
10510.0, 0.0816731
10520.0, 0.08164868
10530.0, 0.081624314
10540.0, 0.08159999
10550.0, 0.08157572
10560.0, 0.0815515
10570.0, 0.08152732
10580.0, 0.0815032
10590.0, 0.08147912
10600.0, 0.08145509
10610.0, 0.081431106
10620.0, 0.08140717
10630.0, 0.08138328
10640.0, 0.081359446
10650.0, 0.08133565
10660.0, 0.08131191
10670.0, 0.08128821
10680.0, 0.08126456
10690.0, 0.08124096
10700.0, 0.08121741
10710.0, 0.0811939
10720.0, 0.08117044
10730.0, 0.08114702
10740.0, 0.08112366
10750.0, 0.08110034
10760.0, 0.08107706
10770.0, 0.08105384
10780.0, 0.08103066
10790.0, 0.081007525
10800.0, 0.080984436
10810.0, 0.08096139
10820.0, 0.0809384
10830.0, 0.08091544
10840.0, 0.08089254
10850.0, 0.08086968
10860.0, 0.08084687
10870.0, 0.08082411
10880.0, 0.08080138
10890.0, 0.0807787
10900.0, 0.080756076
10910.0, 0.08073349
10920.0, 0.08071095
10930.0, 0.080688454
10940.0, 0.080666006
10950.0, 0.080643594
10960.0, 0.080621235
10970.0, 0.08059892
10980.0, 0.08057665
10990.0, 0.08055442
11000.0, 0.08053224
11010.0, 0.0805101
11020.0, 0.080488004
11030.0, 0.08046596
11040.0, 0.08044395
11050.0, 0.080421984
11060.0, 0.08040007
11070.0, 0.0803782
11080.0, 0.08035637
11090.0, 0.080334574
11100.0, 0.08031283
11110.0, 0.08029114
11120.0, 0.08026948
11130.0, 0.080247864
11140.0, 0.080226295
11150.0, 0.08020476
11160.0, 0.08018328
11170.0, 0.08016184
11180.0, 0.08014044
11190.0, 0.08011909
11200.0, 0.08009777
11210.0, 0.0800765
11220.0, 0.080055274
11230.0, 0.08003409
11240.0, 0.08001295
11250.0, 0.07999185
11260.0, 0.079970784
11270.0, 0.07994977
11280.0, 0.07992879
11290.0, 0.079907864
11300.0, 0.07988697
11310.0, 0.07986612
11320.0, 0.07984532
11330.0, 0.07982455
11340.0, 0.079803824
11350.0, 0.07978314
11360.0, 0.079762496
11370.0, 0.079741895
11380.0, 0.07972134
11390.0, 0.07970082
11400.0, 0.079680346
11410.0, 0.07965991
11420.0, 0.07963951
11430.0, 0.079619154
11440.0, 0.079598844
11450.0, 0.07957857
11460.0, 0.079558335
11470.0, 0.079538144
11480.0, 0.07951799
11490.0, 0.07949788
11500.0, 0.07947781
11510.0, 0.079457775
11520.0, 0.079437785
11530.0, 0.07941783
11540.0, 0.07939792
11550.0, 0.079378046
11560.0, 0.07935821
11570.0, 0.079338424
11580.0, 0.07931867
11590.0, 0.07929896
11600.0, 0.07927928
11610.0, 0.07925965
11620.0, 0.079240054
11630.0, 0.079220496
11640.0, 0.079200976
11650.0, 0.0791815
11660.0, 0.07916206
11670.0, 0.07914266
11680.0, 0.079123296
11690.0, 0.07910397
