Energy (in eV), backscattering yield of material alox-reduced-PEY at incidence 70.0 degree
1040.0, 0.59434587
1050.0, 0.59419477
1060.0, 0.59404397
1070.0, 0.59389335
1080.0, 0.593743
1090.0, 0.5935929
1100.0, 0.593443
1110.0, 0.59329325
1120.0, 0.5931438
1130.0, 0.5929946
1140.0, 0.59284556
1150.0, 0.5926968
1160.0, 0.59254825
1170.0, 0.5923999
1180.0, 0.5922518
1190.0, 0.5921039
1200.0, 0.59195626
1210.0, 0.5918088
1220.0, 0.59166163
1230.0, 0.59151465
1240.0, 0.5913679
1250.0, 0.59122133
1260.0, 0.591075
1270.0, 0.5909289
1280.0, 0.59078306
1290.0, 0.5906374
1300.0, 0.590492
1310.0, 0.5903468
1320.0, 0.5902018
1330.0, 0.5900571
1340.0, 0.58991253
1350.0, 0.5897682
1360.0, 0.5896241
1370.0, 0.5894802
1380.0, 0.5893366
1390.0, 0.5891931
1400.0, 0.5890499
1410.0, 0.58890694
1420.0, 0.58876413
1430.0, 0.58862156
1440.0, 0.5884792
1450.0, 0.5883371
1460.0, 0.5881952
1470.0, 0.5880535
1480.0, 0.5879121
1490.0, 0.5877708
1500.0, 0.5876298
1510.0, 0.58748895
1520.0, 0.58734834
1530.0, 0.587208
1540.0, 0.5870678
1550.0, 0.58692783
1560.0, 0.5867881
1570.0, 0.5866486
1580.0, 0.5865093
1590.0, 0.58637017
1600.0, 0.5862313
1610.0, 0.58609265
1620.0, 0.5859542
1630.0, 0.58581597
1640.0, 0.5856779
1650.0, 0.5855401
1660.0, 0.58540255
1670.0, 0.58526516
1680.0, 0.58512795
1690.0, 0.58499104
1700.0, 0.58485425
1710.0, 0.58471775
1720.0, 0.58458143
1730.0, 0.5844453
1740.0, 0.5843094
1750.0, 0.58417374
1760.0, 0.58403826
1770.0, 0.58390296
1780.0, 0.5837679
1790.0, 0.58363307
1800.0, 0.5834984
1810.0, 0.583364
1820.0, 0.5832298
1830.0, 0.5830958
1840.0, 0.582962
1850.0, 0.58282834
1860.0, 0.582695
1870.0, 0.5825618
1880.0, 0.5824288
1890.0, 0.5822961
1900.0, 0.5821635
1910.0, 0.5820312
1920.0, 0.58189905
1930.0, 0.5817671
1940.0, 0.58163536
1950.0, 0.58150387
1960.0, 0.5813725
1970.0, 0.5812414
1980.0, 0.58111054
1990.0, 0.5809798
2000.0, 0.5808493
2010.0, 0.580719
2020.0, 0.58058894
2030.0, 0.58045906
2040.0, 0.58032936
2050.0, 0.5801999
2060.0, 0.5800706
2070.0, 0.5799416
2080.0, 0.5798127
2090.0, 0.579684
2100.0, 0.5795556
2110.0, 0.5794273
2120.0, 0.5792992
2130.0, 0.57917136
2140.0, 0.5790437
2150.0, 0.57891625
2160.0, 0.578789
2170.0, 0.5786619
2180.0, 0.5785351
2190.0, 0.5784084
2200.0, 0.578282
2210.0, 0.57815576
2220.0, 0.5780297
2230.0, 0.5779038
2240.0, 0.57777816
2250.0, 0.5776527
2260.0, 0.57752746
2270.0, 0.5774024
2280.0, 0.57727754
2290.0, 0.57715285
2300.0, 0.5770284
2310.0, 0.5769041
2320.0, 0.57678
2330.0, 0.57665616
2340.0, 0.5765325
2350.0, 0.576409
2360.0, 0.5762857
2370.0, 0.57616264
2380.0, 0.57603973
2390.0, 0.575917
2400.0, 0.5757945
2410.0, 0.5756722
2420.0, 0.5755501
2430.0, 0.5754281
2440.0, 0.5753064
2450.0, 0.5751849
2460.0, 0.5750635
2470.0, 0.5749424
2480.0, 0.5748214
2490.0, 0.57470065
2500.0, 0.5745801
2510.0, 0.57445973
2520.0, 0.5743395
2530.0, 0.5742195
2540.0, 0.5740997
2550.0, 0.5739801
2560.0, 0.5738607
2570.0, 0.5737415
2580.0, 0.5736224
2590.0, 0.57350355
2600.0, 0.57338494
2610.0, 0.57326645
2620.0, 0.5731482
2630.0, 0.5730301
2640.0, 0.5729122
2650.0, 0.5727945
2660.0, 0.57267696
2670.0, 0.5725596
2680.0, 0.5724425
2690.0, 0.5723255
2700.0, 0.57220876
2710.0, 0.5720922
2720.0, 0.57197577
2730.0, 0.5718596
2740.0, 0.57174355
2750.0, 0.5716277
2760.0, 0.57151204
2770.0, 0.5713966
2780.0, 0.5712813
2790.0, 0.5711662
2800.0, 0.57105136
2810.0, 0.5709366
2820.0, 0.57082206
2830.0, 0.57070774
2840.0, 0.5705936
2850.0, 0.5704796
2860.0, 0.5703658
2870.0, 0.5702522
2880.0, 0.57013875
2890.0, 0.5700255
2900.0, 0.56991243
2910.0, 0.56979954
2920.0, 0.56968683
2930.0, 0.56957436
2940.0, 0.569462
2950.0, 0.5693499
2960.0, 0.5692379
2970.0, 0.5691261
2980.0, 0.5690145
2990.0, 0.5689031
3000.0, 0.5687918
3010.0, 0.56868076
3020.0, 0.5685699
3030.0, 0.56845915
3040.0, 0.56834865
3050.0, 0.5682383
3060.0, 0.5681281
3070.0, 0.56801814
3080.0, 0.56790835
3090.0, 0.56779873
3100.0, 0.5676893
3110.0, 0.56758
3120.0, 0.5674709
3130.0, 0.567362
3140.0, 0.56725323
3150.0, 0.5671447
3160.0, 0.5670363
3170.0, 0.5669281
3180.0, 0.5668201
3190.0, 0.5667122
3200.0, 0.56660455
3210.0, 0.566497
3220.0, 0.5663897
3230.0, 0.5662826
3240.0, 0.5661756
3250.0, 0.56606877
3260.0, 0.56596214
3270.0, 0.5658557
3280.0, 0.5657494
3290.0, 0.5656433
3300.0, 0.5655374
3310.0, 0.5654316
3320.0, 0.56532604
3330.0, 0.5652206
3340.0, 0.5651154
3350.0, 0.5650103
3360.0, 0.56490546
3370.0, 0.56480074
3380.0, 0.56469613
3390.0, 0.56459177
3400.0, 0.5644876
3410.0, 0.56438357
3420.0, 0.5642797
3430.0, 0.564176
3440.0, 0.5640725
3450.0, 0.56396914
3460.0, 0.56386596
3470.0, 0.5637629
3480.0, 0.5636601
3490.0, 0.56355745
3500.0, 0.5634549
3510.0, 0.5633526
3520.0, 0.5632504
3530.0, 0.56314844
3540.0, 0.5630466
3550.0, 0.56294495
3560.0, 0.56284344
3570.0, 0.5627421
3580.0, 0.56264096
3590.0, 0.56254
3600.0, 0.56243914
3610.0, 0.56233853
3620.0, 0.56223804
3630.0, 0.5621377
3640.0, 0.5620375
3650.0, 0.5619376
3660.0, 0.56183773
3670.0, 0.5617381
3680.0, 0.5616386
3690.0, 0.56153923
3700.0, 0.56144005
3710.0, 0.5613411
3720.0, 0.5612422
3730.0, 0.5611436
3740.0, 0.56104505
3750.0, 0.5609467
3760.0, 0.56084853
3770.0, 0.56075054
3780.0, 0.5606527
3790.0, 0.560555
3800.0, 0.56045747
3810.0, 0.5603601
3820.0, 0.56026286
3830.0, 0.5601658
3840.0, 0.56006896
3850.0, 0.5599722
3860.0, 0.55987567
3870.0, 0.5597793
3880.0, 0.559683
3890.0, 0.55958694
3900.0, 0.55949104
3910.0, 0.5593953
3920.0, 0.5592997
3930.0, 0.5592043
3940.0, 0.559109
3950.0, 0.55901384
3960.0, 0.5589189
3970.0, 0.5588241
3980.0, 0.55872947
3990.0, 0.558635
4000.0, 0.55854064
4010.0, 0.55844647
4020.0, 0.5583525
4030.0, 0.55825865
4040.0, 0.5581649
4050.0, 0.5580714
4060.0, 0.55797803
4070.0, 0.5578848
4080.0, 0.5577917
4090.0, 0.5576988
4100.0, 0.55760604
4110.0, 0.5575135
4120.0, 0.557421
4130.0, 0.5573287
4140.0, 0.55723655
4150.0, 0.5571446
4160.0, 0.5570528
4170.0, 0.5569611
4180.0, 0.55686957
4190.0, 0.55677825
4200.0, 0.556687
4210.0, 0.556596
4220.0, 0.5565051
4230.0, 0.5564143
4240.0, 0.5563237
4250.0, 0.5562333
4260.0, 0.556143
4270.0, 0.55605286
4280.0, 0.55596286
4290.0, 0.55587304
4300.0, 0.55578333
4310.0, 0.5556938
4320.0, 0.55560446
4330.0, 0.5555152
4340.0, 0.5554261
4350.0, 0.5553372
4360.0, 0.55524844
4370.0, 0.5551598
4380.0, 0.5550713
4390.0, 0.55498296
4400.0, 0.5548948
4410.0, 0.55480677
4420.0, 0.5547189
4430.0, 0.5546312
4440.0, 0.5545436
4450.0, 0.5544562
4460.0, 0.55436885
4470.0, 0.5542817
4480.0, 0.55419475
4490.0, 0.5541079
4500.0, 0.5540212
4510.0, 0.5539347
4520.0, 0.55384827
4530.0, 0.553762
4540.0, 0.5536759
4550.0, 0.55358994
4560.0, 0.5535041
4570.0, 0.55341846
4580.0, 0.5533329
4590.0, 0.5532476
4600.0, 0.55316234
4610.0, 0.5530772
4620.0, 0.5529923
4630.0, 0.5529075
4640.0, 0.5528229
4650.0, 0.55273837
4660.0, 0.55265397
4670.0, 0.55256975
4680.0, 0.5524857
4690.0, 0.5524018
4700.0, 0.552318
4710.0, 0.5522343
4720.0, 0.5521508
4730.0, 0.55206746
4740.0, 0.55198425
4750.0, 0.55190116
4760.0, 0.5518182
4770.0, 0.5517354
4780.0, 0.5516528
4790.0, 0.55157024
4800.0, 0.55148786
4810.0, 0.55140567
4820.0, 0.5513236
4830.0, 0.55124164
4840.0, 0.5511598
4850.0, 0.55107814
4860.0, 0.5509966
4870.0, 0.55091524
4880.0, 0.550834
4890.0, 0.5507529
4900.0, 0.55067194
4910.0, 0.55059105
4920.0, 0.5505104
4930.0, 0.5504298
4940.0, 0.5503494
4950.0, 0.5502692
4960.0, 0.550189
4970.0, 0.550109
4980.0, 0.55002916
4990.0, 0.5499494
5000.0, 0.54986984
5010.0, 0.5497904
5020.0, 0.54971105
5030.0, 0.5496319
5040.0, 0.54955286
5050.0, 0.54947394
5060.0, 0.54939514
5070.0, 0.5493165
5080.0, 0.549238
5090.0, 0.5491597
5100.0, 0.54908144
5110.0, 0.54900336
5120.0, 0.5489254
5130.0, 0.54884756
5140.0, 0.5487699
5150.0, 0.54869235
5160.0, 0.5486149
5170.0, 0.5485376
5180.0, 0.5484605
5190.0, 0.5483835
5200.0, 0.5483066
5210.0, 0.5482298
5220.0, 0.54815316
5230.0, 0.5480767
5240.0, 0.54800034
5250.0, 0.5479241
5260.0, 0.547848
5270.0, 0.54777205
5280.0, 0.54769623
5290.0, 0.54762053
5300.0, 0.54754496
5310.0, 0.5474695
5320.0, 0.5473942
5330.0, 0.54731905
5340.0, 0.547244
5350.0, 0.5471691
5360.0, 0.5470943
5370.0, 0.54701966
5380.0, 0.5469451
5390.0, 0.5468707
5400.0, 0.54679644
5410.0, 0.5467223
5420.0, 0.5466483
5430.0, 0.5465744
5440.0, 0.5465007
5450.0, 0.546427
5460.0, 0.5463535
5470.0, 0.5462802
5480.0, 0.54620695
5490.0, 0.5461338
5500.0, 0.54606086
5510.0, 0.54598796
5520.0, 0.54591525
5530.0, 0.54584265
5540.0, 0.54577017
5550.0, 0.5456978
5560.0, 0.54562557
5570.0, 0.5455535
5580.0, 0.5454815
5590.0, 0.5454097
5600.0, 0.545338
5610.0, 0.54526633
5620.0, 0.54519486
5630.0, 0.5451235
5640.0, 0.5450523
5650.0, 0.54498124
5660.0, 0.54491025
5670.0, 0.5448394
5680.0, 0.5447687
5690.0, 0.54469806
5700.0, 0.5446276
5710.0, 0.5445572
5720.0, 0.544487
5730.0, 0.5444169
5740.0, 0.5443469
5750.0, 0.544277
5760.0, 0.5442073
5770.0, 0.54413766
5780.0, 0.54406816
5790.0, 0.5439988
5800.0, 0.5439296
5810.0, 0.54386044
5820.0, 0.5437914
5830.0, 0.5437225
5840.0, 0.5436537
5850.0, 0.5435851
5860.0, 0.5435166
5870.0, 0.54344815
5880.0, 0.54337984
5890.0, 0.5433117
5900.0, 0.54324365
5910.0, 0.5431757
5920.0, 0.5431079
5930.0, 0.5430402
5940.0, 0.5429727
5950.0, 0.5429052
5960.0, 0.54283786
5970.0, 0.5427707
5980.0, 0.54270357
5990.0, 0.5426366
6000.0, 0.54256976
6010.0, 0.542503
6020.0, 0.54243636
6030.0, 0.54236984
6040.0, 0.54230344
6050.0, 0.5422372
6060.0, 0.542171
6070.0, 0.542105
6080.0, 0.5420391
6090.0, 0.54197323
6100.0, 0.54190755
6110.0, 0.541842
6120.0, 0.54177654
6130.0, 0.5417112
6140.0, 0.54164594
6150.0, 0.54158086
6160.0, 0.5415159
6170.0, 0.541451
6180.0, 0.5413862
6190.0, 0.5413216
6200.0, 0.541257
6210.0, 0.5411926
6220.0, 0.5411283
6230.0, 0.5410641
6240.0, 0.541
6250.0, 0.54093605
6260.0, 0.54087216
6270.0, 0.54080844
6280.0, 0.5407448
6290.0, 0.5406813
6300.0, 0.5406179
6310.0, 0.5405546
6320.0, 0.5404914
6330.0, 0.54042834
6340.0, 0.5403654
6350.0, 0.5403025
6360.0, 0.5402398
6370.0, 0.54017717
6380.0, 0.5401147
6390.0, 0.5400523
6400.0, 0.53999
6410.0, 0.5399278
6420.0, 0.53986573
6430.0, 0.5398038
6440.0, 0.53974193
6450.0, 0.5396802
6460.0, 0.53961855
6470.0, 0.53955704
6480.0, 0.53949565
6490.0, 0.5394344
6500.0, 0.53937316
6510.0, 0.53931206
6520.0, 0.5392511
6530.0, 0.53919023
6540.0, 0.5391295
6550.0, 0.5390688
6560.0, 0.5390083
6570.0, 0.5389479
6580.0, 0.53888756
6590.0, 0.5388273
6600.0, 0.5387672
6610.0, 0.5387072
6620.0, 0.53864735
6630.0, 0.5385875
6640.0, 0.53852785
6650.0, 0.5384683
6660.0, 0.5384088
6670.0, 0.53834945
6680.0, 0.5382902
6690.0, 0.5382311
6700.0, 0.538172
6710.0, 0.53811306
6720.0, 0.5380542
6730.0, 0.5379955
6740.0, 0.53793687
6750.0, 0.5378784
6760.0, 0.53782
6770.0, 0.5377617
6780.0, 0.53770345
6790.0, 0.53764534
6800.0, 0.53758734
6810.0, 0.53752947
6820.0, 0.53747165
6830.0, 0.537414
6840.0, 0.53735644
6850.0, 0.5372989
6860.0, 0.5372416
6870.0, 0.5371843
6880.0, 0.53712714
6890.0, 0.53707004
6900.0, 0.5370131
6910.0, 0.5369562
6920.0, 0.53689945
6930.0, 0.5368428
6940.0, 0.53678626
6950.0, 0.5367298
6960.0, 0.5366734
6970.0, 0.5366172
6980.0, 0.5365611
6990.0, 0.536505
7000.0, 0.5364491
7010.0, 0.53639317
7020.0, 0.53633744
7030.0, 0.53628176
7040.0, 0.5362263
7050.0, 0.5361708
7060.0, 0.53611547
7070.0, 0.5360602
7080.0, 0.536005
7090.0, 0.53595
7100.0, 0.53589505
7110.0, 0.5358402
7120.0, 0.53578544
7130.0, 0.5357308
7140.0, 0.53567624
7150.0, 0.53562176
7160.0, 0.5355674
7170.0, 0.53551316
7180.0, 0.535459
7190.0, 0.5354049
7200.0, 0.535351
7210.0, 0.5352971
7220.0, 0.53524333
7230.0, 0.5351896
7240.0, 0.53513604
7250.0, 0.5350826
7260.0, 0.5350292
7270.0, 0.5349759
7280.0, 0.5349227
7290.0, 0.5348696
7300.0, 0.5348166
7310.0, 0.5347637
7320.0, 0.5347109
7330.0, 0.5346582
7340.0, 0.53460556
7350.0, 0.53455305
7360.0, 0.5345006
7370.0, 0.53444827
7380.0, 0.53439605
7390.0, 0.5343439
7400.0, 0.53429186
7410.0, 0.5342399
7420.0, 0.53418803
7430.0, 0.5341363
7440.0, 0.5340846
7450.0, 0.534033
7460.0, 0.5339815
7470.0, 0.5339301
7480.0, 0.5338788
7490.0, 0.5338276
7500.0, 0.5337765
7510.0, 0.5337255
7520.0, 0.53367454
7530.0, 0.5336237
7540.0, 0.533573
7550.0, 0.5335223
7560.0, 0.53347176
7570.0, 0.5334213
7580.0, 0.5333709
7590.0, 0.53332067
7600.0, 0.5332704
7610.0, 0.53322035
7620.0, 0.53317034
7630.0, 0.5331204
7640.0, 0.53307056
7650.0, 0.53302085
7660.0, 0.5329712
7670.0, 0.5329216
7680.0, 0.53287214
7690.0, 0.5328228
7700.0, 0.5327735
7710.0, 0.5327243
7720.0, 0.5326752
7730.0, 0.53262615
7740.0, 0.5325772
7750.0, 0.5325284
7760.0, 0.53247964
7770.0, 0.532431
7780.0, 0.5323824
7790.0, 0.5323339
7800.0, 0.5322855
7810.0, 0.53223723
7820.0, 0.532189
7830.0, 0.53214085
7840.0, 0.5320928
7850.0, 0.5320449
7860.0, 0.531997
7870.0, 0.5319492
7880.0, 0.53190154
7890.0, 0.5318539
7900.0, 0.5318064
7910.0, 0.53175896
7920.0, 0.5317116
7930.0, 0.5316643
7940.0, 0.53161716
7950.0, 0.5315701
7960.0, 0.53152305
7970.0, 0.53147614
7980.0, 0.53142935
7990.0, 0.53138256
8000.0, 0.5313359
8010.0, 0.53128934
8020.0, 0.53124285
8030.0, 0.5311965
8040.0, 0.5311501
8050.0, 0.5311039
8060.0, 0.5310577
8070.0, 0.5310117
8080.0, 0.5309657
8090.0, 0.5309198
8100.0, 0.530874
8110.0, 0.53082824
8120.0, 0.53078264
8130.0, 0.53073704
8140.0, 0.53069156
8150.0, 0.5306462
8160.0, 0.5306009
8170.0, 0.53055567
8180.0, 0.5305105
8190.0, 0.5304654
8200.0, 0.5304205
8210.0, 0.53037554
8220.0, 0.5303308
8230.0, 0.530286
8240.0, 0.5302414
8250.0, 0.5301968
8260.0, 0.5301523
8270.0, 0.5301079
8280.0, 0.53006357
8290.0, 0.53001934
8300.0, 0.5299752
8310.0, 0.52993107
8320.0, 0.5298871
8330.0, 0.5298432
8340.0, 0.52979934
8350.0, 0.5297556
8360.0, 0.5297119
8370.0, 0.52966833
8380.0, 0.5296248
8390.0, 0.52958137
8400.0, 0.52953804
8410.0, 0.52949476
8420.0, 0.52945155
8430.0, 0.52940845
8440.0, 0.5293654
8450.0, 0.52932245
8460.0, 0.5292796
8470.0, 0.5292368
8480.0, 0.52919406
8490.0, 0.5291514
8500.0, 0.5291088
8510.0, 0.5290663
8520.0, 0.52902395
8530.0, 0.5289816
8540.0, 0.52893937
8550.0, 0.5288972
8560.0, 0.5288551
8570.0, 0.5288131
8580.0, 0.52877116
8590.0, 0.5287293
8600.0, 0.52868754
8610.0, 0.5286458
8620.0, 0.52860415
8630.0, 0.5285626
8640.0, 0.5285211
8650.0, 0.52847975
8660.0, 0.52843845
8670.0, 0.5283972
8680.0, 0.528356
8690.0, 0.5283149
8700.0, 0.5282739
8710.0, 0.52823293
8720.0, 0.5281921
8730.0, 0.5281513
8740.0, 0.52811056
8750.0, 0.52807
8760.0, 0.5280294
8770.0, 0.52798885
8780.0, 0.5279485
8790.0, 0.52790815
8800.0, 0.52786785
8810.0, 0.5278277
8820.0, 0.52778757
8830.0, 0.5277475
8840.0, 0.5277075
8850.0, 0.52766764
8860.0, 0.5276278
8870.0, 0.52758807
8880.0, 0.52754843
8890.0, 0.5275088
8900.0, 0.5274693
8910.0, 0.5274298
8920.0, 0.5273905
8930.0, 0.52735114
8940.0, 0.5273119
8950.0, 0.52727276
8960.0, 0.52723366
8970.0, 0.5271946
8980.0, 0.5271557
8990.0, 0.52711684
9000.0, 0.52707803
9010.0, 0.5270393
9020.0, 0.52700067
9030.0, 0.5269621
9040.0, 0.5269236
9050.0, 0.52688515
9060.0, 0.52684677
9070.0, 0.52680844
9080.0, 0.52677023
9090.0, 0.5267321
9100.0, 0.526694
9110.0, 0.526656
9120.0, 0.52661806
9130.0, 0.52658015
9140.0, 0.52654237
9150.0, 0.52650464
9160.0, 0.52646697
9170.0, 0.5264294
9180.0, 0.52639186
9190.0, 0.52635443
9200.0, 0.52631706
9210.0, 0.52627975
9220.0, 0.5262425
9230.0, 0.5262053
9240.0, 0.5261682
9250.0, 0.52613115
9260.0, 0.5260942
9270.0, 0.5260573
9280.0, 0.52602047
9290.0, 0.5259837
9300.0, 0.52594703
9310.0, 0.52591044
9320.0, 0.52587384
9330.0, 0.52583736
9340.0, 0.52580094
9350.0, 0.5257646
9360.0, 0.52572834
9370.0, 0.5256921
9380.0, 0.525656
9390.0, 0.5256199
9400.0, 0.52558386
9410.0, 0.5255479
9420.0, 0.52551204
9430.0, 0.5254763
9440.0, 0.5254405
9450.0, 0.5254048
9460.0, 0.5253692
9470.0, 0.52533364
9480.0, 0.5252982
9490.0, 0.5252628
9500.0, 0.5252274
9510.0, 0.52519214
9520.0, 0.525157
9530.0, 0.5251218
9540.0, 0.5250867
9550.0, 0.5250517
9560.0, 0.5250168
9570.0, 0.52498186
9580.0, 0.52494705
9590.0, 0.5249123
9600.0, 0.5248776
9610.0, 0.524843
9620.0, 0.5248084
9630.0, 0.52477396
9640.0, 0.5247395
9650.0, 0.5247051
9660.0, 0.52467084
9670.0, 0.52463657
9680.0, 0.5246024
9690.0, 0.5245683
9700.0, 0.5245342
9710.0, 0.5245003
9720.0, 0.5244664
9730.0, 0.52443254
9740.0, 0.5243987
9750.0, 0.524365
9760.0, 0.52433133
9770.0, 0.5242977
9780.0, 0.52426416
9790.0, 0.5242307
9800.0, 0.5241973
9810.0, 0.52416396
9820.0, 0.52413064
9830.0, 0.52409744
9840.0, 0.52406424
9850.0, 0.52403116
9860.0, 0.52399814
9870.0, 0.5239652
9880.0, 0.5239322
9890.0, 0.5238994
9900.0, 0.5238666
9910.0, 0.5238339
9920.0, 0.5238012
9930.0, 0.5237686
9940.0, 0.52373606
9950.0, 0.5237036
9960.0, 0.52367115
9970.0, 0.5236388
9980.0, 0.5236065
9990.0, 0.52357423
10000.0, 0.52354205
10010.0, 0.5235099
10020.0, 0.5234779
10030.0, 0.5234459
10040.0, 0.52341396
10050.0, 0.52338207
10060.0, 0.52335024
10070.0, 0.52331847
10080.0, 0.52328676
10090.0, 0.52325517
10100.0, 0.5232236
10110.0, 0.52319205
10120.0, 0.5231606
10130.0, 0.52312917
10140.0, 0.5230979
10150.0, 0.5230666
10160.0, 0.52303535
10170.0, 0.5230042
10180.0, 0.52297306
10190.0, 0.522942
10200.0, 0.522911
10210.0, 0.5228801
10220.0, 0.5228492
10230.0, 0.52281845
10240.0, 0.52278763
10250.0, 0.52275693
10260.0, 0.5227263
10270.0, 0.5226957
10280.0, 0.5226652
10290.0, 0.52263474
10300.0, 0.52260435
10310.0, 0.52257395
10320.0, 0.52254367
10330.0, 0.52251345
10340.0, 0.5224832
10350.0, 0.5224531
10360.0, 0.5224231
10370.0, 0.52239305
10380.0, 0.52236307
10390.0, 0.5223332
10400.0, 0.52230334
10410.0, 0.5222736
10420.0, 0.52224386
10430.0, 0.5222142
10440.0, 0.52218455
10450.0, 0.522155
10460.0, 0.5221255
10470.0, 0.52209604
10480.0, 0.52206665
10490.0, 0.5220373
10500.0, 0.522008
10510.0, 0.5219788
10520.0, 0.52194965
10530.0, 0.5219205
10540.0, 0.5218915
10550.0, 0.52186245
10560.0, 0.5218335
10570.0, 0.5218046
10580.0, 0.5217758
10590.0, 0.52174693
10600.0, 0.5217182
10610.0, 0.52168953
10620.0, 0.5216609
10630.0, 0.5216324
10640.0, 0.5216038
10650.0, 0.5215754
10660.0, 0.52154696
10670.0, 0.52151865
10680.0, 0.5214903
10690.0, 0.5214621
10700.0, 0.5214339
10710.0, 0.5214057
10720.0, 0.5213776
10730.0, 0.5213496
10740.0, 0.52132165
10750.0, 0.5212937
10760.0, 0.5212658
10770.0, 0.521238
10780.0, 0.52121025
10790.0, 0.52118254
10800.0, 0.5211548
10810.0, 0.5211272
10820.0, 0.5210997
10830.0, 0.52107215
10840.0, 0.52104473
10850.0, 0.5210173
10860.0, 0.52098995
10870.0, 0.52096266
10880.0, 0.5209354
10890.0, 0.52090824
10900.0, 0.52088106
10910.0, 0.520854
10920.0, 0.52082694
10930.0, 0.52079993
10940.0, 0.520773
10950.0, 0.5207461
10960.0, 0.5207193
10970.0, 0.5206925
10980.0, 0.52066576
10990.0, 0.5206391
11000.0, 0.5206125
11010.0, 0.5205859
11020.0, 0.5205594
11030.0, 0.52053285
11040.0, 0.52050644
11050.0, 0.52048004
11060.0, 0.5204537
11070.0, 0.5204274
11080.0, 0.5204012
11090.0, 0.520375
11100.0, 0.5203489
11110.0, 0.5203228
11120.0, 0.52029675
11130.0, 0.5202708
11140.0, 0.52024484
11150.0, 0.52021897
11160.0, 0.52019316
11170.0, 0.52016735
11180.0, 0.5201416
11190.0, 0.520116
11200.0, 0.52009034
11210.0, 0.5200647
11220.0, 0.5200392
11230.0, 0.5200137
11240.0, 0.51998824
11250.0, 0.51996285
11260.0, 0.5199375
11270.0, 0.5199122
11280.0, 0.519887
11290.0, 0.51986176
11300.0, 0.5198366
11310.0, 0.5198115
11320.0, 0.5197864
11330.0, 0.51976144
11340.0, 0.51973647
11350.0, 0.51971155
11360.0, 0.5196867
11370.0, 0.51966184
11380.0, 0.51963705
11390.0, 0.5196124
11400.0, 0.5195877
11410.0, 0.519563
11420.0, 0.51953846
11430.0, 0.5195139
11440.0, 0.5194894
11450.0, 0.51946497
11460.0, 0.5194406
11470.0, 0.5194162
11480.0, 0.51939195
11490.0, 0.5193677
11500.0, 0.51934344
11510.0, 0.5193193
11520.0, 0.51929516
11530.0, 0.5192711
11540.0, 0.51924706
11550.0, 0.5192231
11560.0, 0.5191992
11570.0, 0.5191753
11580.0, 0.51915145
11590.0, 0.5191276
11600.0, 0.5191039
11610.0, 0.51908016
11620.0, 0.5190565
11630.0, 0.5190329
11640.0, 0.5190093
11650.0, 0.51898575
11660.0, 0.5189623
11670.0, 0.51893884
11680.0, 0.5189155
11690.0, 0.5188921
11700.0, 0.5188688
11710.0, 0.51884556
11720.0, 0.5188224
11730.0, 0.5187992
11740.0, 0.51877606
11750.0, 0.518753
