Energy (in eV), backscattering yield of material alox-reduced-PEY at incidence 30.0 degree
1040.0, 0.2678225
1050.0, 0.2676502
1060.0, 0.2674782
1070.0, 0.26730654
1080.0, 0.2671352
1090.0, 0.2669642
1100.0, 0.26679352
1110.0, 0.26662314
1120.0, 0.26645312
1130.0, 0.2662834
1140.0, 0.266114
1150.0, 0.26594493
1160.0, 0.2657762
1170.0, 0.26560774
1180.0, 0.26543963
1190.0, 0.26527184
1200.0, 0.26510438
1210.0, 0.26493722
1220.0, 0.2647704
1230.0, 0.26460388
1240.0, 0.26443768
1250.0, 0.26427177
1260.0, 0.2641062
1270.0, 0.26394096
1280.0, 0.263776
1290.0, 0.26361138
1300.0, 0.26344708
1310.0, 0.26328307
1320.0, 0.26311937
1330.0, 0.262956
1340.0, 0.26279294
1350.0, 0.26263016
1360.0, 0.2624677
1370.0, 0.2623056
1380.0, 0.26214376
1390.0, 0.26198223
1400.0, 0.261821
1410.0, 0.2616601
1420.0, 0.2614995
1430.0, 0.26133922
1440.0, 0.2611792
1450.0, 0.26101953
1460.0, 0.26086015
1470.0, 0.26070106
1480.0, 0.2605423
1490.0, 0.2603838
1500.0, 0.26022565
1510.0, 0.26006776
1520.0, 0.2599102
1530.0, 0.25975293
1540.0, 0.25959596
1550.0, 0.2594393
1560.0, 0.2592829
1570.0, 0.25912684
1580.0, 0.25897107
1590.0, 0.25881556
1600.0, 0.25866038
1610.0, 0.2585055
1620.0, 0.2583509
1630.0, 0.2581966
1640.0, 0.2580426
1650.0, 0.25788888
1660.0, 0.25773546
1670.0, 0.25758234
1680.0, 0.2574295
1690.0, 0.25727695
1700.0, 0.2571247
1710.0, 0.25697273
1720.0, 0.25682107
1730.0, 0.2566697
1740.0, 0.2565186
1750.0, 0.25636777
1760.0, 0.25621727
1770.0, 0.25606704
1780.0, 0.2559171
1790.0, 0.25576743
1800.0, 0.25561804
1810.0, 0.25546896
1820.0, 0.25532016
1830.0, 0.25517163
1840.0, 0.2550234
1850.0, 0.25487545
1860.0, 0.25472778
1870.0, 0.25458038
1880.0, 0.25443327
1890.0, 0.25428644
1900.0, 0.2541399
1910.0, 0.25399363
1920.0, 0.25384763
1930.0, 0.25370193
1940.0, 0.2535565
1950.0, 0.25341135
1960.0, 0.25326645
1970.0, 0.25312185
1980.0, 0.25297755
1990.0, 0.2528335
2000.0, 0.25268972
2010.0, 0.25254622
2020.0, 0.252403
2030.0, 0.25226003
2040.0, 0.25211737
2050.0, 0.25197497
2060.0, 0.25183284
2070.0, 0.25169098
2080.0, 0.2515494
2090.0, 0.25140807
2100.0, 0.25126702
2110.0, 0.25112623
2120.0, 0.2509857
2130.0, 0.25084546
2140.0, 0.2507055
2150.0, 0.2505658
2160.0, 0.25042635
2170.0, 0.25028718
2180.0, 0.2501483
2190.0, 0.25000966
2200.0, 0.24987127
2210.0, 0.24973315
2220.0, 0.2495953
2230.0, 0.24945772
2240.0, 0.24932039
2250.0, 0.24918334
2260.0, 0.24904655
2270.0, 0.24891002
2280.0, 0.24877374
2290.0, 0.24863774
2300.0, 0.24850197
2310.0, 0.24836649
2320.0, 0.24823125
2330.0, 0.24809629
2340.0, 0.24796157
2350.0, 0.24782711
2360.0, 0.24769291
2370.0, 0.24755897
2380.0, 0.24742527
2390.0, 0.24729185
2400.0, 0.24715868
2410.0, 0.24702576
2420.0, 0.24689308
2430.0, 0.24676068
2440.0, 0.24662851
2450.0, 0.24649662
2460.0, 0.24636495
2470.0, 0.24623357
2480.0, 0.24610242
2490.0, 0.24597152
2500.0, 0.24584088
2510.0, 0.24571048
2520.0, 0.24558033
2530.0, 0.24545044
2540.0, 0.24532078
2550.0, 0.24519138
2560.0, 0.24506225
2570.0, 0.24493334
2580.0, 0.24480467
2590.0, 0.24467626
2600.0, 0.2445481
2610.0, 0.24442019
2620.0, 0.24429251
2630.0, 0.2441651
2640.0, 0.24403791
2650.0, 0.24391097
2660.0, 0.24378426
2670.0, 0.24365781
2680.0, 0.2435316
2690.0, 0.24340563
2700.0, 0.2432799
2710.0, 0.24315442
2720.0, 0.24302918
2730.0, 0.24290417
2740.0, 0.24277942
2750.0, 0.24265487
2760.0, 0.24253058
2770.0, 0.24240655
2780.0, 0.24228275
2790.0, 0.24215916
2800.0, 0.24203584
2810.0, 0.24191274
2820.0, 0.24178986
2830.0, 0.24166724
2840.0, 0.24154486
2850.0, 0.2414227
2860.0, 0.24130078
2870.0, 0.24117908
2880.0, 0.24105763
2890.0, 0.24093641
2900.0, 0.24081543
2910.0, 0.24069467
2920.0, 0.24057414
2930.0, 0.24045385
2940.0, 0.2403338
2950.0, 0.24021396
2960.0, 0.24009435
2970.0, 0.239975
2980.0, 0.23985586
2990.0, 0.23973694
3000.0, 0.23961826
3010.0, 0.23949979
3020.0, 0.23938158
3030.0, 0.23926356
3040.0, 0.2391458
3050.0, 0.23902826
3060.0, 0.23891093
3070.0, 0.23879384
3080.0, 0.23867697
3090.0, 0.23856032
3100.0, 0.2384439
3110.0, 0.2383277
3120.0, 0.23821172
3130.0, 0.23809597
3140.0, 0.23798044
3150.0, 0.23786514
3160.0, 0.23775004
3170.0, 0.2376352
3180.0, 0.23752055
3190.0, 0.23740612
3200.0, 0.23729192
3210.0, 0.23717794
3220.0, 0.23706417
3230.0, 0.23695062
3240.0, 0.2368373
3250.0, 0.23672418
3260.0, 0.2366113
3270.0, 0.23649864
3280.0, 0.23638618
3290.0, 0.23627393
3300.0, 0.2361619
3310.0, 0.2360501
3320.0, 0.23593852
3330.0, 0.23582713
3340.0, 0.23571597
3350.0, 0.23560503
3360.0, 0.23549429
3370.0, 0.23538376
3380.0, 0.23527345
3390.0, 0.23516335
3400.0, 0.23505348
3410.0, 0.23494379
3420.0, 0.23483433
3430.0, 0.23472509
3440.0, 0.23461604
3450.0, 0.23450722
3460.0, 0.23439859
3470.0, 0.23429017
3480.0, 0.23418197
3490.0, 0.23407398
3500.0, 0.23396619
3510.0, 0.23385862
3520.0, 0.23375124
3530.0, 0.23364408
3540.0, 0.23353711
3550.0, 0.23343037
3560.0, 0.23332383
3570.0, 0.23321748
3580.0, 0.23311134
3590.0, 0.2330054
3600.0, 0.23289968
3610.0, 0.23279415
3620.0, 0.23268884
3630.0, 0.23258372
3640.0, 0.23247881
3650.0, 0.23237409
3660.0, 0.23226957
3670.0, 0.23216528
3680.0, 0.23206116
3690.0, 0.23195726
3700.0, 0.23185356
3710.0, 0.23175006
3720.0, 0.23164675
3730.0, 0.23154363
3740.0, 0.23144072
3750.0, 0.23133802
3760.0, 0.2312355
3770.0, 0.2311332
3780.0, 0.23103108
3790.0, 0.23092917
3800.0, 0.23082744
3810.0, 0.23072591
3820.0, 0.23062459
3830.0, 0.23052345
3840.0, 0.2304225
3850.0, 0.23032176
3860.0, 0.23022121
3870.0, 0.23012087
3880.0, 0.23002069
3890.0, 0.22992073
3900.0, 0.22982095
3910.0, 0.22972137
3920.0, 0.22962199
3930.0, 0.22952278
3940.0, 0.22942378
3950.0, 0.22932495
3960.0, 0.22922634
3970.0, 0.2291279
3980.0, 0.22902966
3990.0, 0.2289316
4000.0, 0.22883373
4010.0, 0.22873606
4020.0, 0.22863857
4030.0, 0.22854127
4040.0, 0.22844416
4050.0, 0.22834724
4060.0, 0.2282505
4070.0, 0.22815396
4080.0, 0.2280576
4090.0, 0.22796142
4100.0, 0.22786541
4110.0, 0.22776963
4120.0, 0.22767399
4130.0, 0.22757857
4140.0, 0.22748332
4150.0, 0.22738825
4160.0, 0.22729337
4170.0, 0.22719866
4180.0, 0.22710416
4190.0, 0.22700982
4200.0, 0.22691567
4210.0, 0.22682169
4220.0, 0.2267279
4230.0, 0.22663431
4240.0, 0.2265409
4250.0, 0.22644764
4260.0, 0.22635458
4270.0, 0.22626169
4280.0, 0.22616899
4290.0, 0.22607648
4300.0, 0.22598413
4310.0, 0.22589195
4320.0, 0.22579998
4330.0, 0.22570817
4340.0, 0.22561654
4350.0, 0.22552508
4360.0, 0.2254338
4370.0, 0.22534269
4380.0, 0.22525176
4390.0, 0.22516102
4400.0, 0.22507046
4410.0, 0.22498006
4420.0, 0.22488983
4430.0, 0.22479978
4440.0, 0.22470991
4450.0, 0.22462021
4460.0, 0.22453067
4470.0, 0.22444132
4480.0, 0.22435215
4490.0, 0.22426315
4500.0, 0.2241743
4510.0, 0.22408564
4520.0, 0.22399715
4530.0, 0.22390884
4540.0, 0.22382069
4550.0, 0.22373271
4560.0, 0.22364491
4570.0, 0.22355726
4580.0, 0.22346981
4590.0, 0.2233825
4600.0, 0.22329538
4610.0, 0.22320841
4620.0, 0.22312161
4630.0, 0.223035
4640.0, 0.22294855
4650.0, 0.22286226
4660.0, 0.22277613
4670.0, 0.2226902
4680.0, 0.2226044
4690.0, 0.22251879
4700.0, 0.22243333
4710.0, 0.22234803
4720.0, 0.22226292
4730.0, 0.22217795
4740.0, 0.22209316
4750.0, 0.22200854
4760.0, 0.22192407
4770.0, 0.22183977
4780.0, 0.22175562
4790.0, 0.22167164
4800.0, 0.22158784
4810.0, 0.22150418
4820.0, 0.22142072
4830.0, 0.22133738
4840.0, 0.22125421
4850.0, 0.22117122
4860.0, 0.22108838
4870.0, 0.2210057
4880.0, 0.22092319
4890.0, 0.22084081
4900.0, 0.22075862
4910.0, 0.22067657
4920.0, 0.22059469
4930.0, 0.22051297
4940.0, 0.22043142
4950.0, 0.22035001
4960.0, 0.22026876
4970.0, 0.22018766
4980.0, 0.22010674
4990.0, 0.22002596
5000.0, 0.21994534
5010.0, 0.21986488
5020.0, 0.21978457
5030.0, 0.21970442
5040.0, 0.21962443
5050.0, 0.2195446
5060.0, 0.21946491
5070.0, 0.21938537
5080.0, 0.219306
5090.0, 0.21922679
5100.0, 0.21914771
5110.0, 0.21906881
5120.0, 0.21899006
5130.0, 0.21891144
5140.0, 0.21883298
5150.0, 0.2187547
5160.0, 0.21867654
5170.0, 0.21859854
5180.0, 0.2185207
5190.0, 0.218443
5200.0, 0.21836546
5210.0, 0.21828808
5220.0, 0.21821083
5230.0, 0.21813372
5240.0, 0.2180568
5250.0, 0.21798
5260.0, 0.21790335
5270.0, 0.21782686
5280.0, 0.21775052
5290.0, 0.21767431
5300.0, 0.21759826
5310.0, 0.21752237
5320.0, 0.21744661
5330.0, 0.217371
5340.0, 0.21729554
5350.0, 0.21722023
5360.0, 0.21714507
5370.0, 0.21707004
5380.0, 0.21699516
5390.0, 0.21692044
5400.0, 0.21684586
5410.0, 0.21677141
5420.0, 0.21669713
5430.0, 0.21662298
5440.0, 0.21654896
5450.0, 0.2164751
5460.0, 0.21640138
5470.0, 0.21632782
5480.0, 0.21625438
5490.0, 0.2161811
5500.0, 0.21610796
5510.0, 0.21603495
5520.0, 0.21596208
5530.0, 0.21588938
5540.0, 0.2158168
5550.0, 0.21574435
5560.0, 0.21567205
5570.0, 0.2155999
5580.0, 0.21552789
5590.0, 0.21545602
5600.0, 0.21538427
5610.0, 0.21531269
5620.0, 0.21524122
5630.0, 0.21516992
5640.0, 0.21509874
5650.0, 0.2150277
5660.0, 0.2149568
5670.0, 0.21488604
5680.0, 0.21481541
5690.0, 0.21474494
5700.0, 0.21467458
5710.0, 0.21460436
5720.0, 0.2145343
5730.0, 0.21446435
5740.0, 0.21439454
5750.0, 0.21432488
5760.0, 0.21425535
5770.0, 0.21418595
5780.0, 0.21411669
5790.0, 0.21404755
5800.0, 0.21397857
5810.0, 0.21390972
5820.0, 0.21384099
5830.0, 0.2137724
5840.0, 0.21370396
5850.0, 0.21363562
5860.0, 0.21356744
5870.0, 0.21349938
5880.0, 0.21343145
5890.0, 0.21336368
5900.0, 0.21329601
5910.0, 0.21322848
5920.0, 0.21316108
5930.0, 0.21309383
5940.0, 0.21302669
5950.0, 0.21295969
5960.0, 0.21289282
5970.0, 0.21282607
5980.0, 0.21275946
5990.0, 0.21269298
6000.0, 0.21262664
6010.0, 0.21256042
6020.0, 0.21249433
6030.0, 0.21242835
6040.0, 0.21236253
6050.0, 0.21229681
6060.0, 0.21223123
6070.0, 0.21216579
6080.0, 0.21210046
6090.0, 0.21203527
6100.0, 0.2119702
6110.0, 0.21190526
6120.0, 0.21184045
6130.0, 0.21177575
6140.0, 0.2117112
6150.0, 0.21164675
6160.0, 0.21158245
6170.0, 0.21151826
6180.0, 0.2114542
6190.0, 0.21139026
6200.0, 0.21132645
6210.0, 0.21126276
6220.0, 0.21119921
6230.0, 0.21113577
6240.0, 0.21107246
6250.0, 0.21100926
6260.0, 0.2109462
6270.0, 0.21088324
6280.0, 0.21082044
6290.0, 0.21075773
6300.0, 0.21069516
6310.0, 0.21063271
6320.0, 0.21057037
6330.0, 0.21050817
6340.0, 0.21044609
6350.0, 0.21038412
6360.0, 0.21032226
6370.0, 0.21026054
6380.0, 0.21019894
6390.0, 0.21013746
6400.0, 0.21007608
6410.0, 0.21001484
6420.0, 0.20995373
6430.0, 0.20989272
6440.0, 0.20983182
6450.0, 0.20977107
6460.0, 0.20971042
6470.0, 0.20964988
6480.0, 0.20958947
6490.0, 0.20952918
6500.0, 0.20946899
6510.0, 0.20940892
6520.0, 0.20934899
6530.0, 0.20928918
6540.0, 0.20922945
6550.0, 0.20916986
6560.0, 0.2091104
6570.0, 0.20905104
6580.0, 0.2089918
6590.0, 0.20893267
6600.0, 0.20887366
6610.0, 0.20881476
6620.0, 0.20875598
6630.0, 0.20869732
6640.0, 0.20863877
6650.0, 0.20858033
6660.0, 0.208522
6670.0, 0.2084638
6680.0, 0.2084057
6690.0, 0.20834772
6700.0, 0.20828986
6710.0, 0.2082321
6720.0, 0.20817445
6730.0, 0.20811693
6740.0, 0.2080595
6750.0, 0.20800222
6760.0, 0.20794503
6770.0, 0.20788795
6780.0, 0.20783097
6790.0, 0.20777412
6800.0, 0.20771737
6810.0, 0.20766075
6820.0, 0.20760421
6830.0, 0.2075478
6840.0, 0.2074915
6850.0, 0.20743531
6860.0, 0.20737922
6870.0, 0.20732325
6880.0, 0.20726737
6890.0, 0.20721164
6900.0, 0.20715599
6910.0, 0.20710044
6920.0, 0.20704502
6930.0, 0.2069897
6940.0, 0.2069345
6950.0, 0.20687939
6960.0, 0.20682439
6970.0, 0.20676951
6980.0, 0.20671473
6990.0, 0.20666005
7000.0, 0.2066055
7010.0, 0.20655102
7020.0, 0.20649667
7030.0, 0.20644243
7040.0, 0.2063883
7050.0, 0.20633425
7060.0, 0.20628034
7070.0, 0.20622651
7080.0, 0.20617278
7090.0, 0.20611916
7100.0, 0.20606567
7110.0, 0.20601226
7120.0, 0.20595896
7130.0, 0.20590577
7140.0, 0.20585269
7150.0, 0.2057997
7160.0, 0.20574681
7170.0, 0.20569405
7180.0, 0.20564137
7190.0, 0.20558879
7200.0, 0.20553632
7210.0, 0.20548396
7220.0, 0.2054317
7230.0, 0.20537953
7240.0, 0.20532748
7250.0, 0.20527552
7260.0, 0.20522366
7270.0, 0.20517191
7280.0, 0.20512025
7290.0, 0.20506871
7300.0, 0.20501727
7310.0, 0.2049659
7320.0, 0.20491466
7330.0, 0.20486352
7340.0, 0.20481247
7350.0, 0.2047615
7360.0, 0.20471066
7370.0, 0.20465992
7380.0, 0.20460927
7390.0, 0.20455873
7400.0, 0.20450827
7410.0, 0.20445792
7420.0, 0.20440768
7430.0, 0.20435752
7440.0, 0.20430747
7450.0, 0.2042575
7460.0, 0.20420764
7470.0, 0.20415787
7480.0, 0.20410821
7490.0, 0.20405866
7500.0, 0.20400918
7510.0, 0.20395981
7520.0, 0.20391053
7530.0, 0.20386134
7540.0, 0.20381226
7550.0, 0.20376328
7560.0, 0.20371439
7570.0, 0.20366558
7580.0, 0.20361689
7590.0, 0.2035683
7600.0, 0.20351978
7610.0, 0.20347138
7620.0, 0.20342305
7630.0, 0.20337482
7640.0, 0.2033267
7650.0, 0.20327866
7660.0, 0.20323071
7670.0, 0.20318288
7680.0, 0.20313512
7690.0, 0.20308746
7700.0, 0.2030399
7710.0, 0.20299242
7720.0, 0.20294505
7730.0, 0.20289777
7740.0, 0.20285057
7750.0, 0.20280348
7760.0, 0.20275646
7770.0, 0.20270956
7780.0, 0.20266272
7790.0, 0.20261599
7800.0, 0.20256935
7810.0, 0.2025228
7820.0, 0.20247634
7830.0, 0.20242998
7840.0, 0.2023837
7850.0, 0.20233752
7860.0, 0.20229143
7870.0, 0.20224543
7880.0, 0.2021995
7890.0, 0.20215367
7900.0, 0.20210795
7910.0, 0.2020623
7920.0, 0.20201676
7930.0, 0.20197128
7940.0, 0.20192592
7950.0, 0.20188062
7960.0, 0.20183544
7970.0, 0.20179032
7980.0, 0.2017453
7990.0, 0.20170037
8000.0, 0.20165552
8010.0, 0.20161077
8020.0, 0.2015661
8030.0, 0.20152153
8040.0, 0.20147704
8050.0, 0.20143263
8060.0, 0.2013883
8070.0, 0.20134409
8080.0, 0.20129994
8090.0, 0.20125589
8100.0, 0.20121191
8110.0, 0.20116803
8120.0, 0.20112424
8130.0, 0.20108053
8140.0, 0.2010369
8150.0, 0.20099336
8160.0, 0.2009499
8170.0, 0.20090654
8180.0, 0.20086324
8190.0, 0.20082006
8200.0, 0.20077695
8210.0, 0.20073391
8220.0, 0.20069097
8230.0, 0.2006481
8240.0, 0.20060533
8250.0, 0.20056264
8260.0, 0.20052004
8270.0, 0.20047751
8280.0, 0.20043507
8290.0, 0.20039271
8300.0, 0.20035043
8310.0, 0.20030823
8320.0, 0.20026614
8330.0, 0.20022412
8340.0, 0.20018215
8350.0, 0.2001403
8360.0, 0.20009853
8370.0, 0.20005684
8380.0, 0.20001522
8390.0, 0.19997369
8400.0, 0.19993223
8410.0, 0.19989087
8420.0, 0.19984958
8430.0, 0.19980837
8440.0, 0.19976725
8450.0, 0.19972621
8460.0, 0.19968525
8470.0, 0.19964436
8480.0, 0.19960356
8490.0, 0.19956283
8500.0, 0.1995222
8510.0, 0.19948162
8520.0, 0.19944115
8530.0, 0.19940074
8540.0, 0.19936042
8550.0, 0.19932017
8560.0, 0.19928001
8570.0, 0.19923992
8580.0, 0.19919993
8590.0, 0.19916
8600.0, 0.19912013
8610.0, 0.19908036
8620.0, 0.19904067
8630.0, 0.19900106
8640.0, 0.19896153
8650.0, 0.19892205
8660.0, 0.19888268
8670.0, 0.19884337
8680.0, 0.19880414
8690.0, 0.198765
8700.0, 0.19872592
8710.0, 0.19868693
8720.0, 0.198648
8730.0, 0.19860917
8740.0, 0.19857039
8750.0, 0.19853172
8760.0, 0.1984931
8770.0, 0.19845454
8780.0, 0.1984161
8790.0, 0.19837771
8800.0, 0.1983394
8810.0, 0.19830115
8820.0, 0.198263
8830.0, 0.19822492
8840.0, 0.1981869
8850.0, 0.19814898
8860.0, 0.19811112
8870.0, 0.19807333
8880.0, 0.19803561
8890.0, 0.19799799
8900.0, 0.1979604
8910.0, 0.19792293
8920.0, 0.1978855
8930.0, 0.19784817
8940.0, 0.19781089
8950.0, 0.1977737
8960.0, 0.19773659
8970.0, 0.19769953
8980.0, 0.19766256
8990.0, 0.19762565
9000.0, 0.19758883
9010.0, 0.19755206
9020.0, 0.19751537
9030.0, 0.19747877
9040.0, 0.19744223
9050.0, 0.19740576
9060.0, 0.19736937
9070.0, 0.19733304
9080.0, 0.19729678
9090.0, 0.1972606
9100.0, 0.19722448
9110.0, 0.19718845
9120.0, 0.19715247
9130.0, 0.19711658
9140.0, 0.19708075
9150.0, 0.197045
9160.0, 0.19700931
9170.0, 0.19697368
9180.0, 0.19693814
9190.0, 0.19690266
9200.0, 0.19686726
9210.0, 0.19683193
9220.0, 0.19679667
9230.0, 0.19676147
9240.0, 0.19672634
9250.0, 0.19669127
9260.0, 0.19665629
9270.0, 0.19662137
9280.0, 0.19658652
9290.0, 0.19655173
9300.0, 0.19651702
9310.0, 0.19648238
9320.0, 0.19644779
9330.0, 0.19641328
9340.0, 0.19637884
9350.0, 0.19634447
9360.0, 0.19631015
9370.0, 0.19627592
9380.0, 0.19624175
9390.0, 0.19620766
9400.0, 0.19617361
9410.0, 0.19613963
9420.0, 0.19610575
9430.0, 0.19607191
9440.0, 0.19603814
9450.0, 0.19600442
9460.0, 0.1959708
9470.0, 0.19593723
9480.0, 0.19590373
9490.0, 0.19587028
9500.0, 0.19583692
9510.0, 0.19580361
9520.0, 0.19577037
9530.0, 0.1957372
9540.0, 0.19570409
9550.0, 0.19567104
9560.0, 0.19563808
9570.0, 0.19560514
9580.0, 0.1955723
9590.0, 0.19553952
9600.0, 0.1955068
9610.0, 0.19547415
9620.0, 0.19544156
9630.0, 0.19540903
9640.0, 0.19537657
9650.0, 0.19534418
9660.0, 0.19531183
9670.0, 0.19527957
9680.0, 0.19524737
9690.0, 0.19521521
9700.0, 0.19518313
9710.0, 0.19515112
9720.0, 0.19511917
9730.0, 0.19508728
9740.0, 0.19505544
9750.0, 0.19502369
9760.0, 0.19499198
9770.0, 0.19496034
9780.0, 0.19492877
9790.0, 0.19489725
9800.0, 0.1948658
9810.0, 0.19483441
9820.0, 0.19480309
9830.0, 0.19477183
9840.0, 0.19474061
9850.0, 0.19470948
9860.0, 0.1946784
9870.0, 0.19464737
9880.0, 0.1946164
9890.0, 0.19458552
9900.0, 0.19455469
9910.0, 0.19452389
9920.0, 0.19449319
9930.0, 0.19446254
9940.0, 0.19443195
9950.0, 0.1944014
9960.0, 0.19437093
9970.0, 0.19434051
9980.0, 0.19431014
9990.0, 0.19427988
10000.0, 0.19424963
10010.0, 0.19421946
10020.0, 0.19418935
10030.0, 0.19415928
10040.0, 0.1941293
10050.0, 0.19409935
10060.0, 0.19406947
10070.0, 0.19403966
10080.0, 0.1940099
10090.0, 0.1939802
10100.0, 0.19395055
10110.0, 0.19392098
10120.0, 0.19389145
10130.0, 0.19386198
10140.0, 0.19383258
10150.0, 0.19380322
10160.0, 0.19377393
10170.0, 0.19374469
10180.0, 0.19371551
10190.0, 0.1936864
10200.0, 0.19365734
10210.0, 0.19362833
10220.0, 0.19359939
10230.0, 0.1935705
10240.0, 0.19354165
10250.0, 0.19351289
10260.0, 0.19348417
10270.0, 0.1934555
10280.0, 0.19342689
10290.0, 0.19339834
10300.0, 0.19336987
10310.0, 0.19334142
10320.0, 0.19331303
10330.0, 0.1932847
10340.0, 0.19325644
10350.0, 0.19322823
10360.0, 0.19320007
10370.0, 0.19317198
10380.0, 0.19314392
10390.0, 0.19311595
10400.0, 0.193088
10410.0, 0.19306011
10420.0, 0.1930323
10430.0, 0.19300453
10440.0, 0.19297682
10450.0, 0.19294915
10460.0, 0.19292153
10470.0, 0.19289398
10480.0, 0.1928665
10490.0, 0.19283906
10500.0, 0.19281167
10510.0, 0.19278434
10520.0, 0.19275706
10530.0, 0.19272983
10540.0, 0.19270267
10550.0, 0.19267555
10560.0, 0.19264847
10570.0, 0.19262145
10580.0, 0.1925945
10590.0, 0.1925676
10600.0, 0.19254074
10610.0, 0.19251394
10620.0, 0.19248721
10630.0, 0.19246052
10640.0, 0.19243388
10650.0, 0.19240728
10660.0, 0.19238076
10670.0, 0.19235428
10680.0, 0.19232783
10690.0, 0.19230147
10700.0, 0.19227514
10710.0, 0.19224885
10720.0, 0.19222264
10730.0, 0.19219647
10740.0, 0.19217035
10750.0, 0.19214429
10760.0, 0.19211827
10770.0, 0.1920923
10780.0, 0.19206639
10790.0, 0.19204053
10800.0, 0.19201471
10810.0, 0.19198896
10820.0, 0.19196326
10830.0, 0.1919376
10840.0, 0.191912
10850.0, 0.19188644
10860.0, 0.19186093
10870.0, 0.19183548
10880.0, 0.19181007
10890.0, 0.19178471
10900.0, 0.19175941
10910.0, 0.19173416
10920.0, 0.19170895
10930.0, 0.1916838
10940.0, 0.1916587
10950.0, 0.19163364
10960.0, 0.19160865
10970.0, 0.19158368
10980.0, 0.19155878
10990.0, 0.19153392
11000.0, 0.19150911
11010.0, 0.19148435
11020.0, 0.19145966
11030.0, 0.19143498
11040.0, 0.19141036
11050.0, 0.1913858
11060.0, 0.1913613
11070.0, 0.19133683
11080.0, 0.1913124
11090.0, 0.19128804
11100.0, 0.19126372
11110.0, 0.19123945
11120.0, 0.19121522
11130.0, 0.19119105
11140.0, 0.19116691
11150.0, 0.19114283
11160.0, 0.19111879
11170.0, 0.19109482
11180.0, 0.19107087
11190.0, 0.19104698
11200.0, 0.19102314
11210.0, 0.19099933
11220.0, 0.19097559
11230.0, 0.19095188
11240.0, 0.19092822
11250.0, 0.19090462
11260.0, 0.19088106
11270.0, 0.19085753
11280.0, 0.19083408
11290.0, 0.19081065
11300.0, 0.19078727
11310.0, 0.19076395
11320.0, 0.19074064
11330.0, 0.19071741
11340.0, 0.19069423
11350.0, 0.19067107
11360.0, 0.19064797
11370.0, 0.19062492
11380.0, 0.1906019
11390.0, 0.19057894
11400.0, 0.19055602
11410.0, 0.19053316
11420.0, 0.19051033
11430.0, 0.19048755
11440.0, 0.19046481
11450.0, 0.19044212
11460.0, 0.19041947
11470.0, 0.19039686
11480.0, 0.19037431
11490.0, 0.1903518
11500.0, 0.19032933
11510.0, 0.1903069
11520.0, 0.19028452
11530.0, 0.19026218
11540.0, 0.19023989
11550.0, 0.19021766
11560.0, 0.19019546
11570.0, 0.19017328
11580.0, 0.19015118
11590.0, 0.1901291
11600.0, 0.19010706
11610.0, 0.1900851
11620.0, 0.19006315
11630.0, 0.19004124
11640.0, 0.1900194
11650.0, 0.18999758
11660.0, 0.18997583
11670.0, 0.1899541
11680.0, 0.1899324
11690.0, 0.18991078
