Energy (in eV), backscattering yield of material alox-reduced-PEY at incidence 20.0 degree
1040.0, 0.23942952
1050.0, 0.23926237
1060.0, 0.23909555
1070.0, 0.23892906
1080.0, 0.23876289
1090.0, 0.23859704
1100.0, 0.23843151
1110.0, 0.23826632
1120.0, 0.23810145
1130.0, 0.23793688
1140.0, 0.23777266
1150.0, 0.23760875
1160.0, 0.23744516
1170.0, 0.23728189
1180.0, 0.23711893
1190.0, 0.2369563
1200.0, 0.23679398
1210.0, 0.23663197
1220.0, 0.2364703
1230.0, 0.23630893
1240.0, 0.2361479
1250.0, 0.23598714
1260.0, 0.23582673
1270.0, 0.23566662
1280.0, 0.23550682
1290.0, 0.23534733
1300.0, 0.23518817
1310.0, 0.23502931
1320.0, 0.23487076
1330.0, 0.23471253
1340.0, 0.23455459
1350.0, 0.23439696
1360.0, 0.23423965
1370.0, 0.23408265
1380.0, 0.23392594
1390.0, 0.23376957
1400.0, 0.23361346
1410.0, 0.23345768
1420.0, 0.2333022
1430.0, 0.23314704
1440.0, 0.23299216
1450.0, 0.23283759
1460.0, 0.23268333
1470.0, 0.23252936
1480.0, 0.23237571
1490.0, 0.23222235
1500.0, 0.2320693
1510.0, 0.23191652
1520.0, 0.23176406
1530.0, 0.23161191
1540.0, 0.23146003
1550.0, 0.23130846
1560.0, 0.23115717
1570.0, 0.2310062
1580.0, 0.23085552
1590.0, 0.23070513
1600.0, 0.23055503
1610.0, 0.23040524
1620.0, 0.23025574
1630.0, 0.23010652
1640.0, 0.2299576
1650.0, 0.22980896
1660.0, 0.22966063
1670.0, 0.22951257
1680.0, 0.22936481
1690.0, 0.22921734
1700.0, 0.22907016
1710.0, 0.22892326
1720.0, 0.22877665
1730.0, 0.22863035
1740.0, 0.2284843
1750.0, 0.22833855
1760.0, 0.2281931
1770.0, 0.22804792
1780.0, 0.22790302
1790.0, 0.22775841
1800.0, 0.22761407
1810.0, 0.22747003
1820.0, 0.22732626
1830.0, 0.22718279
1840.0, 0.22703959
1850.0, 0.22689667
1860.0, 0.22675404
1870.0, 0.22661166
1880.0, 0.22646959
1890.0, 0.22632779
1900.0, 0.22618626
1910.0, 0.226045
1920.0, 0.22590403
1930.0, 0.22576334
1940.0, 0.22562292
1950.0, 0.22548276
1960.0, 0.2253429
1970.0, 0.22520329
1980.0, 0.22506396
1990.0, 0.22492492
2000.0, 0.22478613
2010.0, 0.22464763
2020.0, 0.22450939
2030.0, 0.22437142
2040.0, 0.22423373
2050.0, 0.22409631
2060.0, 0.22395916
2070.0, 0.22382227
2080.0, 0.22368565
2090.0, 0.22354929
2100.0, 0.2234132
2110.0, 0.22327739
2120.0, 0.22314183
2130.0, 0.22300655
2140.0, 0.22287153
2150.0, 0.22273676
2160.0, 0.22260228
2170.0, 0.22246805
2180.0, 0.22233409
2190.0, 0.22220038
2200.0, 0.22206694
2210.0, 0.22193375
2220.0, 0.22180083
2230.0, 0.22166817
2240.0, 0.22153577
2250.0, 0.22140364
2260.0, 0.22127175
2270.0, 0.22114013
2280.0, 0.22100876
2290.0, 0.22087766
2300.0, 0.2207468
2310.0, 0.22061622
2320.0, 0.22048587
2330.0, 0.2203558
2340.0, 0.22022597
2350.0, 0.2200964
2360.0, 0.21996708
2370.0, 0.21983801
2380.0, 0.2197092
2390.0, 0.21958064
2400.0, 0.21945234
2410.0, 0.21932428
2420.0, 0.21919647
2430.0, 0.21906893
2440.0, 0.21894161
2450.0, 0.21881457
2460.0, 0.21868774
2470.0, 0.2185612
2480.0, 0.21843489
2490.0, 0.21830884
2500.0, 0.21818301
2510.0, 0.21805744
2520.0, 0.21793212
2530.0, 0.21780705
2540.0, 0.21768223
2550.0, 0.21755764
2560.0, 0.2174333
2570.0, 0.2173092
2580.0, 0.21718533
2590.0, 0.21706174
2600.0, 0.21693836
2610.0, 0.21681525
2620.0, 0.21669236
2630.0, 0.21656972
2640.0, 0.21644732
2650.0, 0.21632515
2660.0, 0.21620323
2670.0, 0.21608154
2680.0, 0.2159601
2690.0, 0.2158389
2700.0, 0.21571793
2710.0, 0.2155972
2720.0, 0.21547669
2730.0, 0.21535645
2740.0, 0.21523643
2750.0, 0.21511663
2760.0, 0.21499708
2770.0, 0.21487777
2780.0, 0.21475868
2790.0, 0.21463983
2800.0, 0.21452121
2810.0, 0.21440284
2820.0, 0.21428469
2830.0, 0.21416678
2840.0, 0.21404909
2850.0, 0.21393164
2860.0, 0.2138144
2870.0, 0.2136974
2880.0, 0.21358064
2890.0, 0.2134641
2900.0, 0.2133478
2910.0, 0.21323171
2920.0, 0.21311586
2930.0, 0.21300024
2940.0, 0.21288484
2950.0, 0.21276967
2960.0, 0.21265471
2970.0, 0.21254
2980.0, 0.21242552
2990.0, 0.21231125
3000.0, 0.2121972
3010.0, 0.21208337
3020.0, 0.21196978
3030.0, 0.2118564
3040.0, 0.21174327
3050.0, 0.21163033
3060.0, 0.21151762
3070.0, 0.21140513
3080.0, 0.21129286
3090.0, 0.21118082
3100.0, 0.211069
3110.0, 0.2109574
3120.0, 0.210846
3130.0, 0.21073484
3140.0, 0.21062389
3150.0, 0.21051316
3160.0, 0.21040264
3170.0, 0.21029235
3180.0, 0.21018226
3190.0, 0.2100724
3200.0, 0.20996276
3210.0, 0.20985332
3220.0, 0.20974411
3230.0, 0.20963511
3240.0, 0.20952632
3250.0, 0.20941775
3260.0, 0.20930938
3270.0, 0.20920123
3280.0, 0.2090933
3290.0, 0.20898558
3300.0, 0.20887807
3310.0, 0.20877077
3320.0, 0.20866367
3330.0, 0.20855679
3340.0, 0.20845014
3350.0, 0.20834367
3360.0, 0.20823742
3370.0, 0.20813137
3380.0, 0.20802553
3390.0, 0.20791991
3400.0, 0.2078145
3410.0, 0.2077093
3420.0, 0.20760427
3430.0, 0.20749949
3440.0, 0.2073949
3450.0, 0.20729052
3460.0, 0.20718633
3470.0, 0.20708235
3480.0, 0.20697859
3490.0, 0.20687503
3500.0, 0.20677166
3510.0, 0.2066685
3520.0, 0.20656554
3530.0, 0.20646279
3540.0, 0.20636022
3550.0, 0.20625788
3560.0, 0.20615573
3570.0, 0.20605378
3580.0, 0.20595203
3590.0, 0.20585048
3600.0, 0.20574914
3610.0, 0.20564798
3620.0, 0.20554703
3630.0, 0.20544627
3640.0, 0.20534573
3650.0, 0.20524536
3660.0, 0.2051452
3670.0, 0.20504525
3680.0, 0.20494547
3690.0, 0.2048459
3700.0, 0.20474654
3710.0, 0.20464736
3720.0, 0.20454837
3730.0, 0.20444958
3740.0, 0.204351
3750.0, 0.2042526
3760.0, 0.20415439
3770.0, 0.20405637
3780.0, 0.20395856
3790.0, 0.20386092
3800.0, 0.2037635
3810.0, 0.20366624
3820.0, 0.20356919
3830.0, 0.20347235
3840.0, 0.20337565
3850.0, 0.20327918
3860.0, 0.20318288
3870.0, 0.2030868
3880.0, 0.20299087
3890.0, 0.20289515
3900.0, 0.20279962
3910.0, 0.20270427
3920.0, 0.20260912
3930.0, 0.20251414
3940.0, 0.20241936
3950.0, 0.20232475
3960.0, 0.20223033
3970.0, 0.20213611
3980.0, 0.20204207
3990.0, 0.20194821
4000.0, 0.20185454
4010.0, 0.20176105
4020.0, 0.20166776
4030.0, 0.20157462
4040.0, 0.20148169
4050.0, 0.20138894
4060.0, 0.20129637
4070.0, 0.20120399
4080.0, 0.20111178
4090.0, 0.20101975
4100.0, 0.2009279
4110.0, 0.20083624
4120.0, 0.20074475
4130.0, 0.20065345
4140.0, 0.20056233
4150.0, 0.20047139
4160.0, 0.20038062
4170.0, 0.20029004
4180.0, 0.20019963
4190.0, 0.2001094
4200.0, 0.20001934
4210.0, 0.19992948
4220.0, 0.19983977
4230.0, 0.19975026
4240.0, 0.19966091
4250.0, 0.19957174
4260.0, 0.19948275
4270.0, 0.19939393
4280.0, 0.19930528
4290.0, 0.19921683
4300.0, 0.19912852
4310.0, 0.1990404
4320.0, 0.19895247
4330.0, 0.1988647
4340.0, 0.1987771
4350.0, 0.19868967
4360.0, 0.1986024
4370.0, 0.19851533
4380.0, 0.1984284
4390.0, 0.19834167
4400.0, 0.1982551
4410.0, 0.1981687
4420.0, 0.19808248
4430.0, 0.19799641
4440.0, 0.19791052
4450.0, 0.1978248
4460.0, 0.19773924
4470.0, 0.19765386
4480.0, 0.19756866
4490.0, 0.19748361
4500.0, 0.19739872
4510.0, 0.19731401
4520.0, 0.19722946
4530.0, 0.19714509
4540.0, 0.19706088
4550.0, 0.19697683
4560.0, 0.19689295
4570.0, 0.19680923
4580.0, 0.19672568
4590.0, 0.1966423
4600.0, 0.19655909
4610.0, 0.19647601
4620.0, 0.19639312
4630.0, 0.19631039
4640.0, 0.19622783
4650.0, 0.19614543
4660.0, 0.19606318
4670.0, 0.1959811
4680.0, 0.19589917
4690.0, 0.19581743
4700.0, 0.19573583
4710.0, 0.19565439
4720.0, 0.19557312
4730.0, 0.195492
4740.0, 0.19541106
4750.0, 0.19533026
4760.0, 0.19524962
4770.0, 0.19516915
4780.0, 0.19508883
4790.0, 0.19500867
4800.0, 0.19492866
4810.0, 0.19484882
4820.0, 0.19476914
4830.0, 0.1946896
4840.0, 0.19461024
4850.0, 0.19453102
4860.0, 0.19445196
4870.0, 0.19437306
4880.0, 0.19429432
4890.0, 0.19421571
4900.0, 0.19413729
4910.0, 0.194059
4920.0, 0.19398087
4930.0, 0.1939029
4940.0, 0.19382508
4950.0, 0.19374742
4960.0, 0.19366989
4970.0, 0.19359253
4980.0, 0.19351533
4990.0, 0.19343826
5000.0, 0.19336137
5010.0, 0.19328462
5020.0, 0.19320801
5030.0, 0.19313155
5040.0, 0.19305526
5050.0, 0.19297911
5060.0, 0.19290312
5070.0, 0.19282727
5080.0, 0.19275157
5090.0, 0.19267602
5100.0, 0.19260062
5110.0, 0.19252536
5120.0, 0.19245027
5130.0, 0.1923753
5140.0, 0.1923005
5150.0, 0.19222584
5160.0, 0.19215134
5170.0, 0.19207697
5180.0, 0.19200276
5190.0, 0.19192868
5200.0, 0.19185476
5210.0, 0.19178098
5220.0, 0.19170734
5230.0, 0.19163384
5240.0, 0.1915605
5250.0, 0.1914873
5260.0, 0.19141425
5270.0, 0.19134134
5280.0, 0.19126858
5290.0, 0.19119595
5300.0, 0.19112347
5310.0, 0.19105114
5320.0, 0.19097894
5330.0, 0.1909069
5340.0, 0.19083497
5350.0, 0.19076322
5360.0, 0.19069159
5370.0, 0.19062011
5380.0, 0.19054876
5390.0, 0.19047755
5400.0, 0.1904065
5410.0, 0.19033557
5420.0, 0.19026479
5430.0, 0.19019416
5440.0, 0.19012365
5450.0, 0.19005328
5460.0, 0.18998305
5470.0, 0.18991297
5480.0, 0.18984303
5490.0, 0.18977322
5500.0, 0.18970355
5510.0, 0.18963401
5520.0, 0.18956462
5530.0, 0.18949537
5540.0, 0.18942624
5550.0, 0.18935725
5560.0, 0.1892884
5570.0, 0.18921968
5580.0, 0.18915111
5590.0, 0.18908267
5600.0, 0.18901436
5610.0, 0.18894619
5620.0, 0.18887815
5630.0, 0.18881024
5640.0, 0.18874247
5650.0, 0.18867484
5660.0, 0.18860734
5670.0, 0.18853997
5680.0, 0.18847273
5690.0, 0.18840563
5700.0, 0.18833867
5710.0, 0.18827182
5720.0, 0.18820512
5730.0, 0.18813854
5740.0, 0.1880721
5750.0, 0.18800579
5760.0, 0.1879396
5770.0, 0.18787356
5780.0, 0.18780765
5790.0, 0.18774185
5800.0, 0.18767619
5810.0, 0.18761066
5820.0, 0.18754525
5830.0, 0.18747999
5840.0, 0.18741485
5850.0, 0.18734984
5860.0, 0.18728495
5870.0, 0.18722019
5880.0, 0.18715556
5890.0, 0.18709107
5900.0, 0.1870267
5910.0, 0.18696244
5920.0, 0.18689832
5930.0, 0.18683434
5940.0, 0.18677047
5950.0, 0.18670674
5960.0, 0.18664312
5970.0, 0.18657963
5980.0, 0.18651627
5990.0, 0.18645303
6000.0, 0.18638992
6010.0, 0.18632692
6020.0, 0.18626407
6030.0, 0.18620132
6040.0, 0.1861387
6050.0, 0.18607622
6060.0, 0.18601385
6070.0, 0.1859516
6080.0, 0.1858895
6090.0, 0.18582748
6100.0, 0.18576561
6110.0, 0.18570386
6120.0, 0.18564223
6130.0, 0.18558072
6140.0, 0.18551932
6150.0, 0.18545806
6160.0, 0.18539692
6170.0, 0.18533589
6180.0, 0.18527499
6190.0, 0.1852142
6200.0, 0.18515353
6210.0, 0.185093
6220.0, 0.18503258
6230.0, 0.18497227
6240.0, 0.18491209
6250.0, 0.18485202
6260.0, 0.18479207
6270.0, 0.18473223
6280.0, 0.18467252
6290.0, 0.18461293
6300.0, 0.18455347
6310.0, 0.1844941
6320.0, 0.18443486
6330.0, 0.18437573
6340.0, 0.18431674
6350.0, 0.18425785
6360.0, 0.18419906
6370.0, 0.18414041
6380.0, 0.18408188
6390.0, 0.18402345
6400.0, 0.18396513
6410.0, 0.18390694
6420.0, 0.18384887
6430.0, 0.1837909
6440.0, 0.18373306
6450.0, 0.18367533
6460.0, 0.18361771
6470.0, 0.1835602
6480.0, 0.18350281
6490.0, 0.18344553
6500.0, 0.18338835
6510.0, 0.1833313
6520.0, 0.18327436
6530.0, 0.18321754
6540.0, 0.18316081
6550.0, 0.18310422
6560.0, 0.18304771
6570.0, 0.18299136
6580.0, 0.18293507
6590.0, 0.18287893
6600.0, 0.18282287
6610.0, 0.18276694
6620.0, 0.18271112
6630.0, 0.18265541
6640.0, 0.18259981
6650.0, 0.1825443
6660.0, 0.18248892
6670.0, 0.18243365
6680.0, 0.18237849
6690.0, 0.18232344
6700.0, 0.18226849
6710.0, 0.18221365
6720.0, 0.18215892
6730.0, 0.18210429
6740.0, 0.18204978
6750.0, 0.18199539
6760.0, 0.18194109
6770.0, 0.18188691
6780.0, 0.1818328
6790.0, 0.18177883
6800.0, 0.18172498
6810.0, 0.18167122
6820.0, 0.18161756
6830.0, 0.181564
6840.0, 0.18151057
6850.0, 0.18145724
6860.0, 0.18140398
6870.0, 0.18135087
6880.0, 0.18129784
6890.0, 0.18124494
6900.0, 0.18119211
6910.0, 0.18113941
6920.0, 0.18108681
6930.0, 0.18103431
6940.0, 0.18098192
6950.0, 0.18092963
6960.0, 0.18087743
6970.0, 0.18082535
6980.0, 0.18077338
6990.0, 0.18072149
7000.0, 0.18066971
7010.0, 0.18061803
7020.0, 0.18056646
7030.0, 0.18051499
7040.0, 0.18046364
7050.0, 0.18041237
7060.0, 0.18036121
7070.0, 0.18031015
7080.0, 0.18025918
7090.0, 0.18020831
7100.0, 0.18015756
7110.0, 0.18010691
7120.0, 0.18005633
7130.0, 0.18000588
7140.0, 0.17995553
7150.0, 0.17990528
7160.0, 0.17985511
7170.0, 0.17980506
7180.0, 0.17975509
7190.0, 0.17970522
7200.0, 0.17965546
7210.0, 0.1796058
7220.0, 0.17955624
7230.0, 0.17950675
7240.0, 0.1794574
7250.0, 0.17940812
7260.0, 0.17935894
7270.0, 0.17930986
7280.0, 0.17926088
7290.0, 0.179212
7300.0, 0.17916322
7310.0, 0.17911452
7320.0, 0.17906593
7330.0, 0.17901744
7340.0, 0.17896904
7350.0, 0.17892072
7360.0, 0.17887251
7370.0, 0.17882441
7380.0, 0.17877638
7390.0, 0.17872846
7400.0, 0.17868063
7410.0, 0.1786329
7420.0, 0.17858526
7430.0, 0.17853771
7440.0, 0.17849027
7450.0, 0.17844291
7460.0, 0.17839564
7470.0, 0.17834847
7480.0, 0.1783014
7490.0, 0.17825443
7500.0, 0.17820753
7510.0, 0.17816073
7520.0, 0.17811401
7530.0, 0.1780674
7540.0, 0.17802088
7550.0, 0.17797446
7560.0, 0.17792812
7570.0, 0.17788188
7580.0, 0.17783573
7590.0, 0.17778967
7600.0, 0.1777437
7610.0, 0.17769784
7620.0, 0.17765203
7630.0, 0.17760634
7640.0, 0.17756073
7650.0, 0.17751522
7660.0, 0.17746979
7670.0, 0.17742446
7680.0, 0.1773792
7690.0, 0.17733406
7700.0, 0.177289
7710.0, 0.17724401
7720.0, 0.17719914
7730.0, 0.17715433
7740.0, 0.17710961
7750.0, 0.177065
7760.0, 0.17702048
7770.0, 0.17697603
7780.0, 0.17693166
7790.0, 0.1768874
7800.0, 0.17684321
7810.0, 0.17679912
7820.0, 0.17675512
7830.0, 0.1767112
7840.0, 0.17666736
7850.0, 0.17662361
7860.0, 0.17657997
7870.0, 0.1765364
7880.0, 0.1764929
7890.0, 0.1764495
7900.0, 0.17640619
7910.0, 0.17636296
7920.0, 0.17631982
7930.0, 0.17627676
7940.0, 0.1762338
7950.0, 0.17619091
7960.0, 0.17614812
7970.0, 0.1761054
7980.0, 0.17606276
7990.0, 0.17602022
8000.0, 0.17597775
8010.0, 0.17593537
8020.0, 0.17589308
8030.0, 0.17585087
8040.0, 0.17580874
8050.0, 0.1757667
8060.0, 0.17572474
8070.0, 0.17568287
8080.0, 0.17564107
8090.0, 0.17559937
8100.0, 0.17555773
8110.0, 0.1755162
8120.0, 0.17547473
8130.0, 0.17543335
8140.0, 0.17539205
8150.0, 0.17535084
8160.0, 0.1753097
8170.0, 0.17526865
8180.0, 0.17522767
8190.0, 0.17518678
8200.0, 0.17514598
8210.0, 0.17510526
8220.0, 0.1750646
8230.0, 0.17502403
8240.0, 0.17498355
8250.0, 0.17494315
8260.0, 0.17490281
8270.0, 0.17486258
8280.0, 0.1748224
8290.0, 0.1747823
8300.0, 0.17474231
8310.0, 0.17470238
8320.0, 0.17466253
8330.0, 0.17462276
8340.0, 0.17458306
8350.0, 0.17454346
8360.0, 0.17450392
8370.0, 0.17446446
8380.0, 0.1744251
8390.0, 0.17438579
8400.0, 0.17434657
8410.0, 0.17430742
8420.0, 0.17426836
8430.0, 0.17422937
8440.0, 0.17419046
8450.0, 0.17415163
8460.0, 0.17411287
8470.0, 0.1740742
8480.0, 0.1740356
8490.0, 0.17399706
8500.0, 0.17395861
8510.0, 0.17392023
8520.0, 0.17388195
8530.0, 0.17384373
8540.0, 0.17380558
8550.0, 0.1737675
8560.0, 0.17372951
8570.0, 0.1736916
8580.0, 0.17365377
8590.0, 0.17361599
8600.0, 0.17357829
8610.0, 0.17354067
8620.0, 0.17350313
8630.0, 0.17346567
8640.0, 0.17342827
8650.0, 0.17339094
8660.0, 0.17335369
8670.0, 0.17331652
8680.0, 0.17327942
8690.0, 0.17324239
8700.0, 0.17320544
8710.0, 0.17316857
8720.0, 0.17313176
8730.0, 0.17309503
8740.0, 0.17305836
8750.0, 0.17302178
8760.0, 0.17298527
8770.0, 0.17294882
8780.0, 0.17291246
8790.0, 0.17287616
8800.0, 0.17283992
8810.0, 0.17280377
8820.0, 0.1727677
8830.0, 0.17273168
8840.0, 0.17269574
8850.0, 0.17265987
8860.0, 0.17262408
8870.0, 0.17258836
8880.0, 0.1725527
8890.0, 0.17251712
8900.0, 0.1724816
8910.0, 0.17244616
8920.0, 0.17241079
8930.0, 0.17237549
8940.0, 0.17234024
8950.0, 0.17230509
8960.0, 0.17227
8970.0, 0.17223497
8980.0, 0.17220002
8990.0, 0.17216514
9000.0, 0.17213033
9010.0, 0.17209558
9020.0, 0.1720609
9030.0, 0.1720263
9040.0, 0.17199177
9050.0, 0.17195728
9060.0, 0.17192289
9070.0, 0.17188856
9080.0, 0.17185429
9090.0, 0.17182009
9100.0, 0.17178597
9110.0, 0.1717519
9120.0, 0.1717179
9130.0, 0.17168398
9140.0, 0.17165013
9150.0, 0.17161633
9160.0, 0.17158261
9170.0, 0.17154895
9180.0, 0.17151536
9190.0, 0.17148183
9200.0, 0.17144836
9210.0, 0.17141499
9220.0, 0.17138167
9230.0, 0.17134841
9240.0, 0.17131521
9250.0, 0.17128207
9260.0, 0.17124902
9270.0, 0.17121603
9280.0, 0.1711831
9290.0, 0.17115022
9300.0, 0.17111742
9310.0, 0.1710847
9320.0, 0.17105202
9330.0, 0.1710194
9340.0, 0.17098689
9350.0, 0.1709544
9360.0, 0.17092198
9370.0, 0.17088965
9380.0, 0.17085737
9390.0, 0.17082515
9400.0, 0.17079298
9410.0, 0.1707609
9420.0, 0.17072889
9430.0, 0.17069691
9440.0, 0.17066501
9450.0, 0.17063318
9460.0, 0.17060141
9470.0, 0.1705697
9480.0, 0.17053805
9490.0, 0.17050646
9500.0, 0.17047496
9510.0, 0.17044349
9520.0, 0.1704121
9530.0, 0.17038076
9540.0, 0.1703495
9550.0, 0.17031828
9560.0, 0.17028713
9570.0, 0.17025605
9580.0, 0.17022502
9590.0, 0.17019406
9600.0, 0.17016315
9610.0, 0.17013234
9620.0, 0.17010155
9630.0, 0.17007083
9640.0, 0.17004018
9650.0, 0.17000958
9660.0, 0.16997904
9670.0, 0.16994856
9680.0, 0.16991816
9690.0, 0.16988781
9700.0, 0.1698575
9710.0, 0.16982728
9720.0, 0.16979712
9730.0, 0.169767
9740.0, 0.16973695
9750.0, 0.16970696
9760.0, 0.16967702
9770.0, 0.16964714
9780.0, 0.16961734
9790.0, 0.16958758
9800.0, 0.16955788
9810.0, 0.16952825
9820.0, 0.16949867
9830.0, 0.16946916
9840.0, 0.16943969
9850.0, 0.16941029
9860.0, 0.16938095
9870.0, 0.16935167
9880.0, 0.16932243
9890.0, 0.16929327
9900.0, 0.16926417
9910.0, 0.1692351
9920.0, 0.16920611
9930.0, 0.16917717
9940.0, 0.1691483
9950.0, 0.16911946
9960.0, 0.1690907
9970.0, 0.16906199
9980.0, 0.16903333
9990.0, 0.16900475
10000.0, 0.1689762
10010.0, 0.16894774
10020.0, 0.16891931
10030.0, 0.16889094
10040.0, 0.16886264
10050.0, 0.16883437
10060.0, 0.16880618
10070.0, 0.16877803
10080.0, 0.16874994
10090.0, 0.16872191
10100.0, 0.16869393
10110.0, 0.16866602
10120.0, 0.16863815
10130.0, 0.16861035
10140.0, 0.16858259
10150.0, 0.16855489
10160.0, 0.16852725
10170.0, 0.16849966
10180.0, 0.16847213
10190.0, 0.16844463
10200.0, 0.16841723
10210.0, 0.16838986
10220.0, 0.16836254
10230.0, 0.16833529
10240.0, 0.16830806
10250.0, 0.16828091
10260.0, 0.16825382
10270.0, 0.16822678
10280.0, 0.16819978
10290.0, 0.16817284
10300.0, 0.16814597
10310.0, 0.16811913
10320.0, 0.16809236
10330.0, 0.16806562
10340.0, 0.16803895
10350.0, 0.16801234
10360.0, 0.16798577
10370.0, 0.16795927
10380.0, 0.1679328
10390.0, 0.1679064
10400.0, 0.16788004
10410.0, 0.16785374
10420.0, 0.16782749
10430.0, 0.16780129
10440.0, 0.16777515
10450.0, 0.16774905
10460.0, 0.167723
10470.0, 0.16769701
10480.0, 0.16767108
10490.0, 0.1676452
10500.0, 0.16761936
10510.0, 0.16759358
10520.0, 0.16756785
10530.0, 0.16754216
10540.0, 0.16751654
10550.0, 0.16749096
10560.0, 0.16746542
10570.0, 0.16743995
10580.0, 0.16741453
10590.0, 0.16738914
10600.0, 0.16736381
10610.0, 0.16733855
10620.0, 0.16731332
10630.0, 0.16728815
10640.0, 0.16726302
10650.0, 0.16723794
10660.0, 0.16721292
10670.0, 0.16718794
10680.0, 0.167163
10690.0, 0.16713814
10700.0, 0.16711332
10710.0, 0.16708852
10720.0, 0.1670638
10730.0, 0.16703913
10740.0, 0.16701451
10750.0, 0.16698992
10760.0, 0.16696538
10770.0, 0.1669409
10780.0, 0.16691646
10790.0, 0.16689208
10800.0, 0.16686773
10810.0, 0.16684344
10820.0, 0.16681921
10830.0, 0.16679503
10840.0, 0.16677088
10850.0, 0.16674678
10860.0, 0.16672273
10870.0, 0.16669872
10880.0, 0.16667478
10890.0, 0.16665086
10900.0, 0.166627
10910.0, 0.16660321
10920.0, 0.16657944
10930.0, 0.16655572
10940.0, 0.16653205
10950.0, 0.16650842
10960.0, 0.16648486
10970.0, 0.16646133
10980.0, 0.16643785
10990.0, 0.16641442
11000.0, 0.16639103
11010.0, 0.16636768
11020.0, 0.16634439
11030.0, 0.16632114
11040.0, 0.16629794
11050.0, 0.16627479
11060.0, 0.16625167
11070.0, 0.1662286
11080.0, 0.16620559
11090.0, 0.16618262
11100.0, 0.16615969
11110.0, 0.16613682
11120.0, 0.16611397
11130.0, 0.16609119
11140.0, 0.16606843
11150.0, 0.16604574
11160.0, 0.16602309
11170.0, 0.16600049
11180.0, 0.16597791
11190.0, 0.1659554
11200.0, 0.16593292
11210.0, 0.16591048
11220.0, 0.16588812
11230.0, 0.16586576
11240.0, 0.16584347
11250.0, 0.16582122
11260.0, 0.16579902
11270.0, 0.16577685
11280.0, 0.16575474
11290.0, 0.16573265
11300.0, 0.16571063
11310.0, 0.16568863
11320.0, 0.16566668
11330.0, 0.1656448
11340.0, 0.16562293
11350.0, 0.16560112
11360.0, 0.16557935
11370.0, 0.16555762
11380.0, 0.16553593
11390.0, 0.16551429
11400.0, 0.1654927
11410.0, 0.16547115
11420.0, 0.16544963
11430.0, 0.16542816
11440.0, 0.16540675
11450.0, 0.16538535
11460.0, 0.16536401
11470.0, 0.16534272
11480.0, 0.16532147
11490.0, 0.16530025
11500.0, 0.16527908
11510.0, 0.16525795
11520.0, 0.16523686
11530.0, 0.1652158
11540.0, 0.16519481
11550.0, 0.16517386
11560.0, 0.16515294
11570.0, 0.16513205
11580.0, 0.16511123
11590.0, 0.16509043
11600.0, 0.16506967
11610.0, 0.16504896
11620.0, 0.16502829
11630.0, 0.16500765
11640.0, 0.16498706
11650.0, 0.16496652
11660.0, 0.16494602
11670.0, 0.16492555
11680.0, 0.16490512
11690.0, 0.16488475
