Energy (in eV), backscattering yield of material CFRP-NASCAP at incidence 30.0 degree
1040.0, 0.19415872
1050.0, 0.1939776
1060.0, 0.19379683
1070.0, 0.19361639
1080.0, 0.19343628
1090.0, 0.1932565
1100.0, 0.19307706
1110.0, 0.19289796
1120.0, 0.19271919
1130.0, 0.19254074
1140.0, 0.19236264
1150.0, 0.19218485
1160.0, 0.19200741
1170.0, 0.19183028
1180.0, 0.19165349
1190.0, 0.19147702
1200.0, 0.19130088
1210.0, 0.19112507
1220.0, 0.19094959
1230.0, 0.19077443
1240.0, 0.1905996
1250.0, 0.19042508
1260.0, 0.1902509
1270.0, 0.19007704
1280.0, 0.1899035
1290.0, 0.18973027
1300.0, 0.18955739
1310.0, 0.18938482
1320.0, 0.18921256
1330.0, 0.18904063
1340.0, 0.18886901
1350.0, 0.18869773
1360.0, 0.18852675
1370.0, 0.18835609
1380.0, 0.18818575
1390.0, 0.18801573
1400.0, 0.187846
1410.0, 0.18767662
1420.0, 0.18750754
1430.0, 0.18733878
1440.0, 0.18717033
1450.0, 0.18700218
1460.0, 0.18683435
1470.0, 0.18666686
1480.0, 0.18649966
1490.0, 0.18633276
1500.0, 0.18616618
1510.0, 0.1859999
1520.0, 0.18583395
1530.0, 0.1856683
1540.0, 0.18550295
1550.0, 0.18533792
1560.0, 0.18517318
1570.0, 0.18500876
1580.0, 0.18484464
1590.0, 0.18468082
1600.0, 0.18451732
1610.0, 0.18435413
1620.0, 0.18419123
1630.0, 0.18402863
1640.0, 0.18386634
1650.0, 0.18370435
1660.0, 0.18354267
1670.0, 0.18338126
1680.0, 0.18322018
1690.0, 0.1830594
1700.0, 0.1828989
1710.0, 0.18273872
1720.0, 0.18257882
1730.0, 0.18241924
1740.0, 0.18225993
1750.0, 0.18210094
1760.0, 0.18194224
1770.0, 0.18178384
1780.0, 0.18162572
1790.0, 0.1814679
1800.0, 0.18131037
1810.0, 0.18115316
1820.0, 0.18099622
1830.0, 0.18083957
1840.0, 0.18068321
1850.0, 0.18052717
1860.0, 0.1803714
1870.0, 0.18021592
1880.0, 0.18006073
1890.0, 0.17990583
1900.0, 0.17975122
1910.0, 0.17959689
1920.0, 0.17944287
1930.0, 0.17928912
1940.0, 0.17913567
1950.0, 0.17898248
1960.0, 0.1788296
1970.0, 0.178677
1980.0, 0.17852467
1990.0, 0.17837265
2000.0, 0.1782209
2010.0, 0.17806943
2020.0, 0.17791824
2030.0, 0.17776734
2040.0, 0.17761673
2050.0, 0.17746639
2060.0, 0.17731634
2070.0, 0.17716657
2080.0, 0.17701706
2090.0, 0.17686784
2100.0, 0.1767189
2110.0, 0.17657024
2120.0, 0.17642187
2130.0, 0.17627375
2140.0, 0.17612593
2150.0, 0.17597836
2160.0, 0.1758311
2170.0, 0.1756841
2180.0, 0.17553738
2190.0, 0.17539091
2200.0, 0.17524473
2210.0, 0.17509882
2220.0, 0.17495319
2230.0, 0.17480783
2240.0, 0.17466274
2250.0, 0.17451793
2260.0, 0.17437337
2270.0, 0.1742291
2280.0, 0.1740851
2290.0, 0.17394136
2300.0, 0.17379788
2310.0, 0.17365469
2320.0, 0.17351174
2330.0, 0.1733691
2340.0, 0.1732267
2350.0, 0.17308456
2360.0, 0.1729427
2370.0, 0.17280109
2380.0, 0.17265975
2390.0, 0.17251869
2400.0, 0.17237788
2410.0, 0.17223734
2420.0, 0.17209707
2430.0, 0.17195705
2440.0, 0.1718173
2450.0, 0.1716778
2460.0, 0.17153856
2470.0, 0.1713996
2480.0, 0.17126088
2490.0, 0.17112243
2500.0, 0.17098424
2510.0, 0.1708463
2520.0, 0.17070863
2530.0, 0.17057121
2540.0, 0.17043406
2550.0, 0.17029715
2560.0, 0.17016052
2570.0, 0.17002411
2580.0, 0.16988799
2590.0, 0.1697521
2600.0, 0.16961649
2610.0, 0.16948111
2620.0, 0.16934599
2630.0, 0.16921113
2640.0, 0.16907652
2650.0, 0.16894217
2660.0, 0.16880807
2670.0, 0.1686742
2680.0, 0.1685406
2690.0, 0.16840725
2700.0, 0.16827415
2710.0, 0.16814129
2720.0, 0.16800869
2730.0, 0.16787635
2740.0, 0.16774423
2750.0, 0.16761237
2760.0, 0.16748075
2770.0, 0.1673494
2780.0, 0.16721828
2790.0, 0.1670874
2800.0, 0.16695678
2810.0, 0.16682641
2820.0, 0.16669627
2830.0, 0.16656639
2840.0, 0.16643673
2850.0, 0.16630733
2860.0, 0.16617817
2870.0, 0.16604924
2880.0, 0.16592057
2890.0, 0.16579214
2900.0, 0.16566394
2910.0, 0.165536
2920.0, 0.16540828
2930.0, 0.1652808
2940.0, 0.16515358
2950.0, 0.16502659
2960.0, 0.16489983
2970.0, 0.16477332
2980.0, 0.16464703
2990.0, 0.164521
3000.0, 0.16439518
3010.0, 0.16426963
3020.0, 0.16414429
3030.0, 0.1640192
3040.0, 0.16389433
3050.0, 0.1637697
3060.0, 0.16364531
3070.0, 0.16352117
3080.0, 0.16339724
3090.0, 0.16327354
3100.0, 0.16315009
3110.0, 0.16302685
3120.0, 0.16290386
3130.0, 0.1627811
3140.0, 0.16265857
3150.0, 0.16253626
3160.0, 0.1624142
3170.0, 0.16229236
3180.0, 0.16217075
3190.0, 0.16204937
3200.0, 0.1619282
3210.0, 0.16180728
3220.0, 0.16168658
3230.0, 0.16156611
3240.0, 0.16144587
3250.0, 0.16132584
3260.0, 0.16120607
3270.0, 0.16108648
3280.0, 0.16096714
3290.0, 0.16084802
3300.0, 0.16072914
3310.0, 0.16061047
3320.0, 0.16049203
3330.0, 0.1603738
3340.0, 0.1602558
3350.0, 0.16013804
3360.0, 0.16002047
3370.0, 0.15990314
3380.0, 0.15978603
3390.0, 0.15966913
3400.0, 0.15955247
3410.0, 0.15943602
3420.0, 0.15931979
3430.0, 0.15920377
3440.0, 0.15908799
3450.0, 0.15897241
3460.0, 0.15885705
3470.0, 0.1587419
3480.0, 0.15862699
3490.0, 0.15851228
3500.0, 0.1583978
3510.0, 0.15828353
3520.0, 0.15816946
3530.0, 0.15805562
3540.0, 0.157942
3550.0, 0.15782858
3560.0, 0.15771538
3570.0, 0.1576024
3580.0, 0.15748963
3590.0, 0.15737706
3600.0, 0.15726471
3610.0, 0.15715258
3620.0, 0.15704066
3630.0, 0.15692894
3640.0, 0.15681745
3650.0, 0.15670615
3660.0, 0.15659508
3670.0, 0.15648422
3680.0, 0.15637355
3690.0, 0.1562631
3700.0, 0.15615286
3710.0, 0.15604281
3720.0, 0.155933
3730.0, 0.15582338
3740.0, 0.15571396
3750.0, 0.15560475
3760.0, 0.15549576
3770.0, 0.15538697
3780.0, 0.15527837
3790.0, 0.15517
3800.0, 0.15506181
3810.0, 0.15495385
3820.0, 0.15484607
3830.0, 0.1547385
3840.0, 0.15463115
3850.0, 0.15452398
3860.0, 0.15441704
3870.0, 0.15431027
3880.0, 0.15420373
3890.0, 0.15409738
3900.0, 0.15399122
3910.0, 0.15388528
3920.0, 0.15377952
3930.0, 0.15367398
3940.0, 0.15356863
3950.0, 0.15346348
3960.0, 0.15335853
3970.0, 0.15325378
3980.0, 0.15314923
3990.0, 0.15304488
4000.0, 0.15294072
4010.0, 0.15283675
4020.0, 0.152733
4030.0, 0.15262942
4040.0, 0.15252605
4050.0, 0.15242288
4060.0, 0.15231991
4070.0, 0.15221712
4080.0, 0.15211453
4090.0, 0.15201212
4100.0, 0.15190993
4110.0, 0.15180792
4120.0, 0.1517061
4130.0, 0.15160447
4140.0, 0.15150306
4150.0, 0.15140182
4160.0, 0.15130076
4170.0, 0.1511999
4180.0, 0.15109925
4190.0, 0.15099877
4200.0, 0.15089849
4210.0, 0.1507984
4220.0, 0.1506985
4230.0, 0.15059878
4240.0, 0.15049925
4250.0, 0.15039992
4260.0, 0.15030079
4270.0, 0.15020183
4280.0, 0.15010305
4290.0, 0.15000446
4300.0, 0.14990607
4310.0, 0.14980786
4320.0, 0.14970984
4330.0, 0.149612
4340.0, 0.14951435
4350.0, 0.14941688
4360.0, 0.1493196
4370.0, 0.1492225
4380.0, 0.14912558
4390.0, 0.14902885
4400.0, 0.14893231
4410.0, 0.14883594
4420.0, 0.14873977
4430.0, 0.14864378
4440.0, 0.14854796
4450.0, 0.14845231
4460.0, 0.14835687
4470.0, 0.1482616
4480.0, 0.14816651
4490.0, 0.1480716
4500.0, 0.14797688
4510.0, 0.14788233
4520.0, 0.14778796
4530.0, 0.14769377
4540.0, 0.14759976
4550.0, 0.14750592
4560.0, 0.14741227
4570.0, 0.1473188
4580.0, 0.1472255
4590.0, 0.14713238
4600.0, 0.14703943
4610.0, 0.14694667
4620.0, 0.14685407
4630.0, 0.14676166
4640.0, 0.14666942
4650.0, 0.14657736
4660.0, 0.14648546
4670.0, 0.14639375
4680.0, 0.14630221
4690.0, 0.14621085
4700.0, 0.14611965
4710.0, 0.14602864
4720.0, 0.1459378
4730.0, 0.14584711
4740.0, 0.14575662
4750.0, 0.14566629
4760.0, 0.14557613
4770.0, 0.14548615
4780.0, 0.14539634
4790.0, 0.14530669
4800.0, 0.14521722
4810.0, 0.14512792
4820.0, 0.14503878
4830.0, 0.14494982
4840.0, 0.14486103
4850.0, 0.14477241
4860.0, 0.14468396
4870.0, 0.14459567
4880.0, 0.14450754
4890.0, 0.1444196
4900.0, 0.14433181
4910.0, 0.1442442
4920.0, 0.14415674
4930.0, 0.14406946
4940.0, 0.14398235
4950.0, 0.14389539
4960.0, 0.14380862
4970.0, 0.14372198
4980.0, 0.14363553
4990.0, 0.14354925
5000.0, 0.14346312
5010.0, 0.14337716
5020.0, 0.14329137
5030.0, 0.14320573
5040.0, 0.14312024
5050.0, 0.14303495
5060.0, 0.1429498
5070.0, 0.14286482
5080.0, 0.14277999
5090.0, 0.14269534
5100.0, 0.14261085
5110.0, 0.1425265
5120.0, 0.14244233
5130.0, 0.14235832
5140.0, 0.14227445
5150.0, 0.14219075
5160.0, 0.14210722
5170.0, 0.14202385
5180.0, 0.14194062
5190.0, 0.14185756
5200.0, 0.14177467
5210.0, 0.14169192
5220.0, 0.14160934
5230.0, 0.14152691
5240.0, 0.14144464
5250.0, 0.14136253
5260.0, 0.14128058
5270.0, 0.14119878
5280.0, 0.14111713
5290.0, 0.14103565
5300.0, 0.14095432
5310.0, 0.14087313
5320.0, 0.14079212
5330.0, 0.14071125
5340.0, 0.14063053
5350.0, 0.14054997
5360.0, 0.14046957
5370.0, 0.14038932
5380.0, 0.14030923
5390.0, 0.14022927
5400.0, 0.14014949
5410.0, 0.14006984
5420.0, 0.13999036
5430.0, 0.13991103
5440.0, 0.13983184
5450.0, 0.1397528
5460.0, 0.13967392
5470.0, 0.1395952
5480.0, 0.1395166
5490.0, 0.13943818
5500.0, 0.13935989
5510.0, 0.13928176
5520.0, 0.13920379
5530.0, 0.13912596
5540.0, 0.13904826
5550.0, 0.13897073
5560.0, 0.13889335
5570.0, 0.1388161
5580.0, 0.13873902
5590.0, 0.13866207
5600.0, 0.13858528
5610.0, 0.13850863
5620.0, 0.13843213
5630.0, 0.13835576
5640.0, 0.13827956
5650.0, 0.13820349
5660.0, 0.13812758
5670.0, 0.1380518
5680.0, 0.13797617
5690.0, 0.13790068
5700.0, 0.13782534
5710.0, 0.13775015
5720.0, 0.13767509
5730.0, 0.13760018
5740.0, 0.13752542
5750.0, 0.1374508
5760.0, 0.13737632
5770.0, 0.13730198
5780.0, 0.13722779
5790.0, 0.13715373
5800.0, 0.13707983
5810.0, 0.13700606
5820.0, 0.13693243
5830.0, 0.13685894
5840.0, 0.1367856
5850.0, 0.13671239
5860.0, 0.13663933
5870.0, 0.1365664
5880.0, 0.13649362
5890.0, 0.13642097
5900.0, 0.13634846
5910.0, 0.13627608
5920.0, 0.13620387
5930.0, 0.13613176
5940.0, 0.13605982
5950.0, 0.135988
5960.0, 0.13591632
5970.0, 0.13584478
5980.0, 0.13577338
5990.0, 0.13570212
6000.0, 0.135631
6010.0, 0.13556
6020.0, 0.13548914
6030.0, 0.13541842
6040.0, 0.13534783
6050.0, 0.13527738
6060.0, 0.13520707
6070.0, 0.13513689
6080.0, 0.13506684
6090.0, 0.13499692
6100.0, 0.13492715
6110.0, 0.1348575
6120.0, 0.134788
6130.0, 0.13471863
6140.0, 0.13464938
6150.0, 0.13458027
6160.0, 0.13451129
6170.0, 0.13444245
6180.0, 0.13437374
6190.0, 0.13430515
6200.0, 0.13423671
6210.0, 0.13416839
6220.0, 0.1341002
6230.0, 0.13403215
6240.0, 0.13396421
6250.0, 0.13389643
6260.0, 0.13382876
6270.0, 0.13376123
6280.0, 0.13369381
6290.0, 0.13362654
6300.0, 0.13355939
6310.0, 0.13349238
6320.0, 0.13342549
6330.0, 0.13335873
6340.0, 0.1332921
6350.0, 0.13322559
6360.0, 0.13315922
6370.0, 0.13309297
6380.0, 0.13302684
6390.0, 0.13296084
6400.0, 0.13289498
6410.0, 0.13282923
6420.0, 0.13276362
6430.0, 0.13269813
6440.0, 0.13263278
6450.0, 0.13256752
6460.0, 0.13250242
6470.0, 0.13243742
6480.0, 0.13237257
6490.0, 0.13230783
6500.0, 0.13224322
6510.0, 0.13217874
6520.0, 0.13211437
6530.0, 0.13205013
6540.0, 0.131986
6550.0, 0.13192202
6560.0, 0.13185814
6570.0, 0.1317944
6580.0, 0.13173077
6590.0, 0.13166727
6600.0, 0.13160388
6610.0, 0.13154063
6620.0, 0.13147749
6630.0, 0.13141447
6640.0, 0.13135158
6650.0, 0.1312888
6660.0, 0.13122615
6670.0, 0.13116361
6680.0, 0.1311012
6690.0, 0.1310389
6700.0, 0.13097674
6710.0, 0.13091469
6720.0, 0.13085276
6730.0, 0.13079095
6740.0, 0.13072924
6750.0, 0.13066767
6760.0, 0.13060622
6770.0, 0.13054487
6780.0, 0.13048366
6790.0, 0.13042256
6800.0, 0.13036157
6810.0, 0.1303007
6820.0, 0.13023995
6830.0, 0.13017932
6840.0, 0.1301188
6850.0, 0.1300584
6860.0, 0.12999812
6870.0, 0.12993795
6880.0, 0.1298779
6890.0, 0.12981795
6900.0, 0.12975813
6910.0, 0.12969843
6920.0, 0.12963884
6930.0, 0.12957937
6940.0, 0.12952
6950.0, 0.12946075
6960.0, 0.12940162
6970.0, 0.1293426
6980.0, 0.1292837
6990.0, 0.12922491
7000.0, 0.12916623
7010.0, 0.12910767
7020.0, 0.12904921
7030.0, 0.12899089
7040.0, 0.12893265
7050.0, 0.12887454
7060.0, 0.12881653
7070.0, 0.12875864
7080.0, 0.12870087
7090.0, 0.1286432
7100.0, 0.12858564
7110.0, 0.1285282
7120.0, 0.12847087
7130.0, 0.12841365
7140.0, 0.12835653
7150.0, 0.12829952
7160.0, 0.12824263
7170.0, 0.12818585
7180.0, 0.12812917
7190.0, 0.1280726
7200.0, 0.12801616
7210.0, 0.1279598
7220.0, 0.12790357
7230.0, 0.12784745
7240.0, 0.12779142
7250.0, 0.12773551
7260.0, 0.1276797
7270.0, 0.127624
7280.0, 0.12756842
7290.0, 0.12751293
7300.0, 0.12745756
7310.0, 0.12740229
7320.0, 0.12734714
7330.0, 0.12729208
7340.0, 0.12723713
7350.0, 0.12718229
7360.0, 0.12712756
7370.0, 0.12707293
7380.0, 0.12701839
7390.0, 0.12696397
7400.0, 0.12690967
7410.0, 0.12685545
7420.0, 0.12680136
7430.0, 0.12674735
7440.0, 0.12669346
7450.0, 0.12663966
7460.0, 0.12658598
7470.0, 0.12653239
7480.0, 0.12647891
7490.0, 0.12642553
7500.0, 0.12637226
7510.0, 0.1263191
7520.0, 0.12626602
7530.0, 0.12621306
7540.0, 0.12616019
7550.0, 0.12610744
7560.0, 0.12605478
7570.0, 0.1260022
7580.0, 0.12594976
7590.0, 0.12589741
7600.0, 0.12584516
7610.0, 0.125793
7620.0, 0.12574095
7630.0, 0.125689
7640.0, 0.12563714
7650.0, 0.1255854
7660.0, 0.12553376
7670.0, 0.1254822
7680.0, 0.12543075
7690.0, 0.1253794
7700.0, 0.12532815
7710.0, 0.125277
7720.0, 0.12522595
7730.0, 0.125175
7740.0, 0.12512414
7750.0, 0.12507337
7760.0, 0.12502272
7770.0, 0.124972165
7780.0, 0.1249217
7790.0, 0.124871336
7800.0, 0.12482107
7810.0, 0.1247709
7820.0, 0.12472083
7830.0, 0.12467085
7840.0, 0.124620974
7850.0, 0.12457118
7860.0, 0.1245215
7870.0, 0.12447191
7880.0, 0.12442242
7890.0, 0.12437302
7900.0, 0.12432372
7910.0, 0.124274515
7920.0, 0.1242254
7930.0, 0.12417638
7940.0, 0.12412746
7950.0, 0.12407864
7960.0, 0.124029905
7970.0, 0.12398126
7980.0, 0.12393271
7990.0, 0.123884276
8000.0, 0.12383591
8010.0, 0.12378765
8020.0, 0.12373948
8030.0, 0.1236914
8040.0, 0.12364342
8050.0, 0.123595536
8060.0, 0.12354774
8070.0, 0.123500034
8080.0, 0.12345243
8090.0, 0.123404905
8100.0, 0.12335748
8110.0, 0.12331015
8120.0, 0.123262905
8130.0, 0.12321575
8140.0, 0.12316869
8150.0, 0.12312173
8160.0, 0.123074844
8170.0, 0.12302806
8180.0, 0.12298136
8190.0, 0.12293476
8200.0, 0.12288824
8210.0, 0.12284181
8220.0, 0.122795485
8230.0, 0.12274924
8240.0, 0.12270308
8250.0, 0.12265702
8260.0, 0.12261104
8270.0, 0.12256516
8280.0, 0.12251936
8290.0, 0.12247365
8300.0, 0.12242802
8310.0, 0.1223825
8320.0, 0.12233705
8330.0, 0.12229169
8340.0, 0.12224643
8350.0, 0.12220126
8360.0, 0.12215616
8370.0, 0.12211115
8380.0, 0.12206624
8390.0, 0.12202141
8400.0, 0.12197666
8410.0, 0.121932015
8420.0, 0.121887445
8430.0, 0.121842965
8440.0, 0.12179857
8450.0, 0.12175425
8460.0, 0.121710025
8470.0, 0.12166589
8480.0, 0.12162183
8490.0, 0.121577874
8500.0, 0.12153399
8510.0, 0.121490195
8520.0, 0.12144648
8530.0, 0.12140285
8540.0, 0.12135932
8550.0, 0.12131586
8560.0, 0.12127249
8570.0, 0.121229194
8580.0, 0.12118599
8590.0, 0.12114287
8600.0, 0.12109983
8610.0, 0.12105688
8620.0, 0.121014014
8630.0, 0.120971225
8640.0, 0.120928526
8650.0, 0.1208859
8660.0, 0.120843366
8670.0, 0.12080091
8680.0, 0.12075854
8690.0, 0.12071626
8700.0, 0.120674044
8710.0, 0.12063192
8720.0, 0.12058988
8730.0, 0.12054792
8740.0, 0.12050604
8750.0, 0.12046424
8760.0, 0.12042253
8770.0, 0.120380886
8780.0, 0.12033933
8790.0, 0.12029786
8800.0, 0.12025646
8810.0, 0.120215155
8820.0, 0.120173916
8830.0, 0.12013277
8840.0, 0.12009169
8850.0, 0.1200507
8860.0, 0.12000979
8870.0, 0.11996896
8880.0, 0.1199282
8890.0, 0.11988753
8900.0, 0.11984693
8910.0, 0.11980642
8920.0, 0.11976598
8930.0, 0.119725615
8940.0, 0.11968534
8950.0, 0.11964514
8960.0, 0.119605005
8970.0, 0.119564965
8980.0, 0.119525
8990.0, 0.11948511
9000.0, 0.119445294
9010.0, 0.11940557
9020.0, 0.11936591
9030.0, 0.11932633
9040.0, 0.11928682
9050.0, 0.1192474
9060.0, 0.119208045
9070.0, 0.11916877
9080.0, 0.119129576
9090.0, 0.11909046
9100.0, 0.11905141
9110.0, 0.119012445
9120.0, 0.11897355
9130.0, 0.118934736
9140.0, 0.11889599
9150.0, 0.11885733
9160.0, 0.118818745
9170.0, 0.118780226
9180.0, 0.11874179
9190.0, 0.118703425
9200.0, 0.11866514
9210.0, 0.11862692
9220.0, 0.118588775
9230.0, 0.11855071
9240.0, 0.11851272
9250.0, 0.118474804
9260.0, 0.118436955
9270.0, 0.11839918
9280.0, 0.11836148
9290.0, 0.11832386
9300.0, 0.11828631
9310.0, 0.118248835
9320.0, 0.11821143
9330.0, 0.1181741
9340.0, 0.11813684
9350.0, 0.11809965
9360.0, 0.11806254
9370.0, 0.118025504
9380.0, 0.117988534
9390.0, 0.11795163
9400.0, 0.11791481
9410.0, 0.11787806
9420.0, 0.11784138
9430.0, 0.11780477
9440.0, 0.11776823
9450.0, 0.117731765
9460.0, 0.11769537
9470.0, 0.11765904
9480.0, 0.117622785
9490.0, 0.1175866
9500.0, 0.117550485
9510.0, 0.11751445
9520.0, 0.117478475
9530.0, 0.11744258
9540.0, 0.11740675
9550.0, 0.117370985
9560.0, 0.11733529
9570.0, 0.11729966
9580.0, 0.11726411
9590.0, 0.11722863
9600.0, 0.117193215
9610.0, 0.11715787
9620.0, 0.11712259
9630.0, 0.11708739
9640.0, 0.11705225
9650.0, 0.11701717
9660.0, 0.11698218
9670.0, 0.11694723
9680.0, 0.11691238
9690.0, 0.11687757
9700.0, 0.11684285
9710.0, 0.11680818
9720.0, 0.11677359
9730.0, 0.116739064
9740.0, 0.11670461
9750.0, 0.11667022
9760.0, 0.11663589
9770.0, 0.11660164
9780.0, 0.11656744
9790.0, 0.116533324
9800.0, 0.11649926
9810.0, 0.11646528
9820.0, 0.11643135
9830.0, 0.11639749
9840.0, 0.1163637
9850.0, 0.116329975
9860.0, 0.11629631
9870.0, 0.11626271
9880.0, 0.11622919
9890.0, 0.11619572
9900.0, 0.11616233
9910.0, 0.116128996
9920.0, 0.11609572
9930.0, 0.11606253
9940.0, 0.11602939
9950.0, 0.115996316
9960.0, 0.11596331
9970.0, 0.11593036
9980.0, 0.115897484
9990.0, 0.11586467
10000.0, 0.11583192
10010.0, 0.115799226
10020.0, 0.11576661
10030.0, 0.115734056
10040.0, 0.115701556
10050.0, 0.115669124
10060.0, 0.11563676
10070.0, 0.11560445
10080.0, 0.11557221
10090.0, 0.11554003
10100.0, 0.115507916
10110.0, 0.115475856
10120.0, 0.11544386
10130.0, 0.11541194
10140.0, 0.11538007
10150.0, 0.11534827
10160.0, 0.11531653
10170.0, 0.11528485
10180.0, 0.11525323
10190.0, 0.11522167
10200.0, 0.11519018
10210.0, 0.11515875
10220.0, 0.11512738
10230.0, 0.11509607
10240.0, 0.11506482
10250.0, 0.115033634
10260.0, 0.11500251
10270.0, 0.114971444
10280.0, 0.11494044
10290.0, 0.11490949
10300.0, 0.11487862
10310.0, 0.114847794
10320.0, 0.11481703
10330.0, 0.11478632
10340.0, 0.11475568
10350.0, 0.1147251
10360.0, 0.11469457
10370.0, 0.114664115
10380.0, 0.11463372
10390.0, 0.11460337
10400.0, 0.114573084
10410.0, 0.114542864
10420.0, 0.11451269
10430.0, 0.11448259
10440.0, 0.11445253
10450.0, 0.11442255
10460.0, 0.11439262
10470.0, 0.114362754
10480.0, 0.11433294
10490.0, 0.11430318
10500.0, 0.11427349
10510.0, 0.11424385
10520.0, 0.114214264
10530.0, 0.11418475
10540.0, 0.11415528
10550.0, 0.11412588
10560.0, 0.11409653
10570.0, 0.114067234
10580.0, 0.114038005
10590.0, 0.11400882
10600.0, 0.113979705
10610.0, 0.11395064
10620.0, 0.11392163
10630.0, 0.11389268
10640.0, 0.113863796
10650.0, 0.11383495
10660.0, 0.11380618
10670.0, 0.11377745
10680.0, 0.11374878
10690.0, 0.11372017
10700.0, 0.11369162
10710.0, 0.11366312
10720.0, 0.11363468
10730.0, 0.11360629
10740.0, 0.11357796
10750.0, 0.11354968
10760.0, 0.11352146
10770.0, 0.1134933
10780.0, 0.11346519
10790.0, 0.11343714
10800.0, 0.11340913
10810.0, 0.113381185
10820.0, 0.1133533
10830.0, 0.11332546
10840.0, 0.11329768
10850.0, 0.113269955
10860.0, 0.113242276
10870.0, 0.113214664
10880.0, 0.1131871
10890.0, 0.11315959
10900.0, 0.113132134
10910.0, 0.11310474
10920.0, 0.11307738
10930.0, 0.11305009
10940.0, 0.11302285
10950.0, 0.112995654
10960.0, 0.11296853
10970.0, 0.112941444
10980.0, 0.11291442
10990.0, 0.112887435
11000.0, 0.112860516
11010.0, 0.11283366
11020.0, 0.112806834
11030.0, 0.11278007
11040.0, 0.112753354
11050.0, 0.112726696
11060.0, 0.1127001
11070.0, 0.112673536
11080.0, 0.112647034
11090.0, 0.11262058
11100.0, 0.11259419
11110.0, 0.11256784
11120.0, 0.11254154
11130.0, 0.1125153
11140.0, 0.11248911
11150.0, 0.11246296
11160.0, 0.112436876
11170.0, 0.112410836
11180.0, 0.11238485
11190.0, 0.11235891
11200.0, 0.11233303
11210.0, 0.11230719
11220.0, 0.11228141
11230.0, 0.11225568
11240.0, 0.112229995
11250.0, 0.112204365
11260.0, 0.11217878
11270.0, 0.11215325
11280.0, 0.112127766
11290.0, 0.11210234
11300.0, 0.11207695
11310.0, 0.11205161
11320.0, 0.11202634
11330.0, 0.11200111
11340.0, 0.11197592
11350.0, 0.11195079
11360.0, 0.1119257
11370.0, 0.111900665
11380.0, 0.11187568
11390.0, 0.111850746
11400.0, 0.11182586
11410.0, 0.11180102
11420.0, 0.111776225
11430.0, 0.11175149
11440.0, 0.1117268
11450.0, 0.11170215
11460.0, 0.11167756
11470.0, 0.11165301
11480.0, 0.11162851
11490.0, 0.11160406
11500.0, 0.11157966
11510.0, 0.1115553
11520.0, 0.11153099
11530.0, 0.11150673
11540.0, 0.111482516
11550.0, 0.11145835
11560.0, 0.111434236
11570.0, 0.11141017
11580.0, 0.11138615
11590.0, 0.111362174
11600.0, 0.11133824
11610.0, 0.111314364
11620.0, 0.11129053
11630.0, 0.11126674
11640.0, 0.111242995
11650.0, 0.11121931
11660.0, 0.11119566
11670.0, 0.11117206
11680.0, 0.1111485
11690.0, 0.11112499
11700.0, 0.11110153
