Energy (in eV), backscattering yield of material CFRP-NASCAP at incidence 80.0 degree
1040.0, 0.7198918
1050.0, 0.7197571
1060.0, 0.71962255
1070.0, 0.71948814
1080.0, 0.7193539
1090.0, 0.7192198
1100.0, 0.7190859
1110.0, 0.71895206
1120.0, 0.7188184
1130.0, 0.7186849
1140.0, 0.7185515
1150.0, 0.71841836
1160.0, 0.71828526
1170.0, 0.71815234
1180.0, 0.7180196
1190.0, 0.717887
1200.0, 0.71775454
1210.0, 0.7176222
1220.0, 0.7174901
1230.0, 0.71735805
1240.0, 0.7172262
1250.0, 0.7170945
1260.0, 0.7169629
1270.0, 0.71683145
1280.0, 0.7167002
1290.0, 0.71656907
1300.0, 0.71643806
1310.0, 0.7163073
1320.0, 0.71617657
1330.0, 0.71604604
1340.0, 0.7159156
1350.0, 0.7157854
1360.0, 0.7156553
1370.0, 0.7155254
1380.0, 0.71539557
1390.0, 0.7152659
1400.0, 0.7151364
1410.0, 0.71500707
1420.0, 0.71487784
1430.0, 0.7147488
1440.0, 0.7146199
1450.0, 0.7144911
1460.0, 0.7143625
1470.0, 0.71423405
1480.0, 0.7141057
1490.0, 0.7139775
1500.0, 0.7138495
1510.0, 0.71372163
1520.0, 0.7135939
1530.0, 0.7134663
1540.0, 0.71333885
1550.0, 0.71321154
1560.0, 0.7130844
1570.0, 0.7129574
1580.0, 0.71283054
1590.0, 0.7127038
1600.0, 0.7125773
1610.0, 0.71245086
1620.0, 0.71232456
1630.0, 0.71219844
1640.0, 0.71207243
1650.0, 0.7119466
1660.0, 0.71182096
1670.0, 0.7116954
1680.0, 0.71156996
1690.0, 0.71144474
1700.0, 0.7113196
1710.0, 0.7111947
1720.0, 0.7110699
1730.0, 0.7109452
1740.0, 0.7108207
1750.0, 0.7106963
1760.0, 0.71057206
1770.0, 0.71044797
1780.0, 0.710324
1790.0, 0.7102002
1800.0, 0.7100766
1810.0, 0.70995307
1820.0, 0.7098297
1830.0, 0.7097064
1840.0, 0.70958334
1850.0, 0.70946044
1860.0, 0.70933765
1870.0, 0.70921504
1880.0, 0.7090925
1890.0, 0.7089702
1900.0, 0.70884794
1910.0, 0.70872587
1920.0, 0.708604
1930.0, 0.7084822
1940.0, 0.70836055
1950.0, 0.7082391
1960.0, 0.7081177
1970.0, 0.7079965
1980.0, 0.70787543
1990.0, 0.70775455
2000.0, 0.70763373
2010.0, 0.70751315
2020.0, 0.70739263
2030.0, 0.7072723
2040.0, 0.7071521
2050.0, 0.707032
2060.0, 0.70691216
2070.0, 0.70679235
2080.0, 0.7066727
2090.0, 0.7065533
2100.0, 0.7064339
2110.0, 0.7063147
2120.0, 0.70619565
2130.0, 0.70607674
2140.0, 0.70595795
2150.0, 0.70583934
2160.0, 0.70572084
2170.0, 0.7056025
2180.0, 0.70548433
2190.0, 0.70536625
2200.0, 0.70524836
2210.0, 0.7051306
2220.0, 0.7050129
2230.0, 0.70489544
2240.0, 0.7047781
2250.0, 0.7046609
2260.0, 0.7045438
2270.0, 0.7044269
2280.0, 0.7043101
2290.0, 0.7041935
2300.0, 0.70407695
2310.0, 0.7039606
2320.0, 0.70384437
2330.0, 0.7037283
2340.0, 0.7036124
2350.0, 0.7034966
2360.0, 0.70338094
2370.0, 0.7032654
2380.0, 0.70315003
2390.0, 0.7030348
2400.0, 0.7029197
2410.0, 0.70280474
2420.0, 0.70268995
2430.0, 0.70257527
2440.0, 0.70246077
2450.0, 0.7023464
2460.0, 0.7022321
2470.0, 0.702118
2480.0, 0.702004
2490.0, 0.7018902
2500.0, 0.7017765
2510.0, 0.70166296
2520.0, 0.70154953
2530.0, 0.7014363
2540.0, 0.70132315
2550.0, 0.70121014
2560.0, 0.7010973
2570.0, 0.7009846
2580.0, 0.700872
2590.0, 0.7007596
2600.0, 0.7006473
2610.0, 0.7005351
2620.0, 0.70042306
2630.0, 0.70031124
2640.0, 0.7001995
2650.0, 0.70008785
2660.0, 0.6999764
2670.0, 0.69986504
2680.0, 0.6997539
2690.0, 0.69964284
2700.0, 0.6995319
2710.0, 0.69942117
2720.0, 0.69931054
2730.0, 0.69920003
2740.0, 0.69908965
2750.0, 0.69897944
2760.0, 0.69886935
2770.0, 0.6987594
2780.0, 0.6986496
2790.0, 0.6985399
2800.0, 0.6984304
2810.0, 0.698321
2820.0, 0.6982117
2830.0, 0.6981026
2840.0, 0.69799364
2850.0, 0.6978848
2860.0, 0.6977761
2870.0, 0.6976675
2880.0, 0.69755906
2890.0, 0.69745076
2900.0, 0.6973426
2910.0, 0.6972346
2920.0, 0.6971267
2930.0, 0.6970189
2940.0, 0.6969113
2950.0, 0.6968038
2960.0, 0.69669646
2970.0, 0.69658923
2980.0, 0.6964822
2990.0, 0.69637525
3000.0, 0.69626844
3010.0, 0.69616175
3020.0, 0.69605523
3030.0, 0.69594884
3040.0, 0.69584256
3050.0, 0.6957364
3060.0, 0.69563043
3070.0, 0.6955246
3080.0, 0.69541883
3090.0, 0.6953133
3100.0, 0.69520783
3110.0, 0.6951025
3120.0, 0.6949973
3130.0, 0.6948923
3140.0, 0.6947874
3150.0, 0.6946826
3160.0, 0.69457793
3170.0, 0.69447345
3180.0, 0.6943691
3190.0, 0.6942648
3200.0, 0.6941607
3210.0, 0.69405675
3220.0, 0.69395286
3230.0, 0.69384915
3240.0, 0.6937456
3250.0, 0.69364214
3260.0, 0.69353884
3270.0, 0.69343567
3280.0, 0.6933326
3290.0, 0.69322973
3300.0, 0.693127
3310.0, 0.69302434
3320.0, 0.6929218
3330.0, 0.6928194
3340.0, 0.6927172
3350.0, 0.6926151
3360.0, 0.6925131
3370.0, 0.69241124
3380.0, 0.69230956
3390.0, 0.692208
3400.0, 0.69210654
3410.0, 0.6920052
3420.0, 0.691904
3430.0, 0.691803
3440.0, 0.69170207
3450.0, 0.6916013
3460.0, 0.6915006
3470.0, 0.69140005
3480.0, 0.6912997
3490.0, 0.6911994
3500.0, 0.6910993
3510.0, 0.69099927
3520.0, 0.69089943
3530.0, 0.6907997
3540.0, 0.69070005
3550.0, 0.6906006
3560.0, 0.6905013
3570.0, 0.69040203
3580.0, 0.69030297
3590.0, 0.690204
3600.0, 0.6901052
3610.0, 0.6900065
3620.0, 0.6899079
3630.0, 0.6898095
3640.0, 0.6897112
3650.0, 0.689613
3660.0, 0.689515
3670.0, 0.68941706
3680.0, 0.68931925
3690.0, 0.6892216
3700.0, 0.6891241
3710.0, 0.6890267
3720.0, 0.68892944
3730.0, 0.6888323
3740.0, 0.6887353
3750.0, 0.6886384
3760.0, 0.68854165
3770.0, 0.68844503
3780.0, 0.68834853
3790.0, 0.68825215
3800.0, 0.68815595
3810.0, 0.68805987
3820.0, 0.68796384
3830.0, 0.687868
3840.0, 0.6877723
3850.0, 0.68767667
3860.0, 0.68758124
3870.0, 0.6874859
3880.0, 0.6873907
3890.0, 0.68729556
3900.0, 0.6872006
3910.0, 0.6871058
3920.0, 0.6870111
3930.0, 0.68691653
3940.0, 0.68682206
3950.0, 0.68672776
3960.0, 0.6866336
3970.0, 0.6865395
3980.0, 0.68644553
3990.0, 0.6863517
4000.0, 0.6862581
4010.0, 0.6861645
4020.0, 0.68607104
4030.0, 0.68597776
4040.0, 0.6858846
4050.0, 0.6857915
4060.0, 0.68569857
4070.0, 0.68560576
4080.0, 0.68551314
4090.0, 0.6854206
4100.0, 0.6853281
4110.0, 0.68523586
4120.0, 0.68514365
4130.0, 0.6850516
4140.0, 0.6849597
4150.0, 0.68486786
4160.0, 0.6847762
4170.0, 0.68468463
4180.0, 0.68459326
4190.0, 0.68450195
4200.0, 0.68441075
4210.0, 0.68431973
4220.0, 0.6842288
4230.0, 0.684138
4240.0, 0.6840473
4250.0, 0.68395674
4260.0, 0.6838663
4270.0, 0.683776
4280.0, 0.68368584
4290.0, 0.6835958
4300.0, 0.68350583
4310.0, 0.683416
4320.0, 0.6833263
4330.0, 0.6832368
4340.0, 0.6831473
4350.0, 0.683058
4360.0, 0.6829688
4370.0, 0.68287975
4380.0, 0.68279076
4390.0, 0.68270195
4400.0, 0.68261325
4410.0, 0.6825247
4420.0, 0.6824362
4430.0, 0.6823479
4440.0, 0.6822597
4450.0, 0.6821716
4460.0, 0.6820836
4470.0, 0.68199575
4480.0, 0.681908
4490.0, 0.6818204
4500.0, 0.68173295
4510.0, 0.6816456
4520.0, 0.6815583
4530.0, 0.6814712
4540.0, 0.6813842
4550.0, 0.6812973
4560.0, 0.6812106
4570.0, 0.6811239
4580.0, 0.6810374
4590.0, 0.68095106
4600.0, 0.68086475
4610.0, 0.6807786
4620.0, 0.68069255
4630.0, 0.68060666
4640.0, 0.6805209
4650.0, 0.6804352
4660.0, 0.68034965
4670.0, 0.68026423
4680.0, 0.6801789
4690.0, 0.6800937
4700.0, 0.68000865
4710.0, 0.67992365
4720.0, 0.67983884
4730.0, 0.67975414
4740.0, 0.6796695
4750.0, 0.67958504
4760.0, 0.6795007
4770.0, 0.6794165
4780.0, 0.6793323
4790.0, 0.67924833
4800.0, 0.67916447
4810.0, 0.67908067
4820.0, 0.67899704
4830.0, 0.67891353
4840.0, 0.6788301
4850.0, 0.6787468
4860.0, 0.6786636
4870.0, 0.6785806
4880.0, 0.6784976
4890.0, 0.6784148
4900.0, 0.6783321
4910.0, 0.67824954
4920.0, 0.67816705
4930.0, 0.6780847
4940.0, 0.6780025
4950.0, 0.67792034
4960.0, 0.6778383
4970.0, 0.6777564
4980.0, 0.6776747
4990.0, 0.67759305
5000.0, 0.6775115
5010.0, 0.6774301
5020.0, 0.6773488
5030.0, 0.6772676
5040.0, 0.67718655
5050.0, 0.67710555
5060.0, 0.6770247
5070.0, 0.676944
5080.0, 0.67686343
5090.0, 0.6767829
5100.0, 0.67670256
5110.0, 0.6766223
5120.0, 0.6765421
5130.0, 0.6764621
5140.0, 0.6763822
5150.0, 0.6763024
5160.0, 0.6762227
5170.0, 0.6761431
5180.0, 0.67606366
5190.0, 0.6759843
5200.0, 0.6759051
5210.0, 0.67582595
5220.0, 0.675747
5230.0, 0.67566806
5240.0, 0.6755893
5250.0, 0.67551064
5260.0, 0.6754321
5270.0, 0.6753537
5280.0, 0.6752754
5290.0, 0.6751972
5300.0, 0.67511904
5310.0, 0.6750411
5320.0, 0.67496324
5330.0, 0.67488545
5340.0, 0.67480785
5350.0, 0.6747303
5360.0, 0.6746529
5370.0, 0.67457557
5380.0, 0.6744984
5390.0, 0.6744213
5400.0, 0.67434436
5410.0, 0.67426753
5420.0, 0.67419076
5430.0, 0.6741141
5440.0, 0.67403764
5450.0, 0.6739612
5460.0, 0.6738849
5470.0, 0.67380875
5480.0, 0.67373264
5490.0, 0.6736567
5500.0, 0.6735809
5510.0, 0.6735051
5520.0, 0.6734295
5530.0, 0.67335397
5540.0, 0.67327857
5550.0, 0.6732033
5560.0, 0.67312807
5570.0, 0.673053
5580.0, 0.67297804
5590.0, 0.6729032
5600.0, 0.67282844
5610.0, 0.6727538
5620.0, 0.6726793
5630.0, 0.6726049
5640.0, 0.6725306
5650.0, 0.6724564
5660.0, 0.6723823
5670.0, 0.6723083
5680.0, 0.6722345
5690.0, 0.6721607
5700.0, 0.6720871
5710.0, 0.6720135
5720.0, 0.6719401
5730.0, 0.6718668
5740.0, 0.6717935
5750.0, 0.67172045
5760.0, 0.6716474
5770.0, 0.67157453
5780.0, 0.67150176
5790.0, 0.6714291
5800.0, 0.67135656
5810.0, 0.6712841
5820.0, 0.6712117
5830.0, 0.6711395
5840.0, 0.67106736
5850.0, 0.6709953
5860.0, 0.6709234
5870.0, 0.6708516
5880.0, 0.6707799
5890.0, 0.67070824
5900.0, 0.6706368
5910.0, 0.67056537
5920.0, 0.67049414
5930.0, 0.6704229
5940.0, 0.67035186
5950.0, 0.67028093
5960.0, 0.67021006
5970.0, 0.6701393
5980.0, 0.6700687
5990.0, 0.6699981
6000.0, 0.6699277
6010.0, 0.6698574
6020.0, 0.66978717
6030.0, 0.669717
6040.0, 0.66964704
6050.0, 0.6695771
6060.0, 0.6695073
6070.0, 0.66943765
6080.0, 0.669368
6090.0, 0.6692985
6100.0, 0.66922915
6110.0, 0.6691599
6120.0, 0.66909075
6130.0, 0.66902167
6140.0, 0.6689527
6150.0, 0.66888386
6160.0, 0.6688151
6170.0, 0.6687464
6180.0, 0.66867787
6190.0, 0.66860944
6200.0, 0.6685411
6210.0, 0.6684728
6220.0, 0.6684047
6230.0, 0.6683367
6240.0, 0.66826874
6250.0, 0.66820097
6260.0, 0.6681332
6270.0, 0.6680656
6280.0, 0.6679981
6290.0, 0.66793066
6300.0, 0.66786337
6310.0, 0.66779613
6320.0, 0.667729
6330.0, 0.667662
6340.0, 0.66759515
6350.0, 0.66752833
6360.0, 0.66746163
6370.0, 0.66739506
6380.0, 0.66732854
6390.0, 0.66726214
6400.0, 0.66719586
6410.0, 0.66712964
6420.0, 0.6670636
6430.0, 0.66699755
6440.0, 0.6669317
6450.0, 0.6668659
6460.0, 0.6668002
6470.0, 0.66673464
6480.0, 0.66666913
6490.0, 0.66660374
6500.0, 0.6665385
6510.0, 0.66647327
6520.0, 0.6664082
6530.0, 0.6663432
6540.0, 0.6662783
6550.0, 0.6662135
6560.0, 0.66614884
6570.0, 0.66608423
6580.0, 0.66601974
6590.0, 0.66595536
6600.0, 0.66589105
6610.0, 0.66582686
6620.0, 0.6657628
6630.0, 0.66569877
6640.0, 0.6656349
6650.0, 0.6655711
6660.0, 0.6655074
6670.0, 0.6654438
6680.0, 0.6653803
6690.0, 0.6653169
6700.0, 0.6652536
6710.0, 0.6651904
6720.0, 0.6651273
6730.0, 0.6650643
6740.0, 0.66500133
6750.0, 0.6649385
6760.0, 0.6648758
6770.0, 0.66481316
6780.0, 0.66475064
6790.0, 0.6646882
6800.0, 0.6646259
6810.0, 0.66456366
6820.0, 0.66450155
6830.0, 0.6644395
6840.0, 0.6643775
6850.0, 0.6643157
6860.0, 0.66425395
6870.0, 0.66419226
6880.0, 0.6641307
6890.0, 0.66406924
6900.0, 0.6640079
6910.0, 0.6639466
6920.0, 0.6638854
6930.0, 0.6638243
6940.0, 0.66376334
6950.0, 0.6637025
6960.0, 0.6636417
6970.0, 0.66358095
6980.0, 0.66352034
6990.0, 0.66345984
7000.0, 0.66339946
7010.0, 0.66333914
7020.0, 0.6632789
7030.0, 0.66321874
7040.0, 0.6631587
7050.0, 0.66309875
7060.0, 0.6630389
7070.0, 0.6629792
7080.0, 0.6629195
7090.0, 0.6628599
7100.0, 0.66280043
7110.0, 0.66274107
7120.0, 0.66268176
7130.0, 0.6626226
7140.0, 0.6625635
7150.0, 0.66250443
7160.0, 0.66244555
7170.0, 0.6623867
7180.0, 0.662328
7190.0, 0.66226935
7200.0, 0.6622108
7210.0, 0.66215235
7220.0, 0.662094
7230.0, 0.6620357
7240.0, 0.6619775
7250.0, 0.6619195
7260.0, 0.6618615
7270.0, 0.66180354
7280.0, 0.6617458
7290.0, 0.661688
7300.0, 0.6616304
7310.0, 0.6615729
7320.0, 0.6615154
7330.0, 0.6614581
7340.0, 0.6614008
7350.0, 0.66134363
7360.0, 0.6612866
7370.0, 0.6612296
7380.0, 0.6611727
7390.0, 0.6611159
7400.0, 0.66105914
7410.0, 0.6610025
7420.0, 0.660946
7430.0, 0.66088957
7440.0, 0.6608332
7450.0, 0.6607769
7460.0, 0.6607207
7470.0, 0.6606646
7480.0, 0.66060865
7490.0, 0.66055274
7500.0, 0.6604969
7510.0, 0.66044116
7520.0, 0.66038555
7530.0, 0.66033
7540.0, 0.6602745
7550.0, 0.66021913
7560.0, 0.6601639
7570.0, 0.6601086
7580.0, 0.66005355
7590.0, 0.65999854
7600.0, 0.6599436
7610.0, 0.65988874
7620.0, 0.65983397
7630.0, 0.6597793
7640.0, 0.6597247
7650.0, 0.65967023
7660.0, 0.6596158
7670.0, 0.6595615
7680.0, 0.6595073
7690.0, 0.6594531
7700.0, 0.65939903
7710.0, 0.6593451
7720.0, 0.6592912
7730.0, 0.6592374
7740.0, 0.6591837
7750.0, 0.65913004
7760.0, 0.6590765
7770.0, 0.65902305
7780.0, 0.6589697
7790.0, 0.6589164
7800.0, 0.65886325
7810.0, 0.65881014
7820.0, 0.6587571
7830.0, 0.65870416
7840.0, 0.6586513
7850.0, 0.65859854
7860.0, 0.65854585
7870.0, 0.6584933
7880.0, 0.65844077
7890.0, 0.6583883
7900.0, 0.658336
7910.0, 0.65828377
7920.0, 0.65823156
7930.0, 0.6581795
7940.0, 0.6581275
7950.0, 0.6580756
7960.0, 0.6580237
7970.0, 0.657972
7980.0, 0.6579203
7990.0, 0.65786874
8000.0, 0.65781724
8010.0, 0.6577658
8020.0, 0.6577145
8030.0, 0.6576633
8040.0, 0.6576121
8050.0, 0.657561
8060.0, 0.65751004
8070.0, 0.6574591
8080.0, 0.6574083
8090.0, 0.6573575
8100.0, 0.65730685
8110.0, 0.6572563
8120.0, 0.65720576
8130.0, 0.6571554
8140.0, 0.657105
8150.0, 0.6570548
8160.0, 0.6570046
8170.0, 0.6569545
8180.0, 0.6569045
8190.0, 0.6568546
8200.0, 0.65680474
8210.0, 0.656755
8220.0, 0.6567053
8230.0, 0.6566557
8240.0, 0.6566062
8250.0, 0.6565568
8260.0, 0.65650743
8270.0, 0.65645814
8280.0, 0.65640897
8290.0, 0.65635985
8300.0, 0.6563108
8310.0, 0.65626186
8320.0, 0.656213
8330.0, 0.6561642
8340.0, 0.65611553
8350.0, 0.6560669
8360.0, 0.6560183
8370.0, 0.65596986
8380.0, 0.65592146
8390.0, 0.6558732
8400.0, 0.65582496
8410.0, 0.6557768
8420.0, 0.6557287
8430.0, 0.6556807
8440.0, 0.6556328
8450.0, 0.655585
8460.0, 0.65553725
8470.0, 0.65548956
8480.0, 0.65544194
8490.0, 0.65539443
8500.0, 0.655347
8510.0, 0.65529966
8520.0, 0.65525234
8530.0, 0.65520513
8540.0, 0.65515804
8550.0, 0.655111
8560.0, 0.65506405
8570.0, 0.65501714
8580.0, 0.6549703
8590.0, 0.65492356
8600.0, 0.6548769
8610.0, 0.65483034
8620.0, 0.65478384
8630.0, 0.6547374
8640.0, 0.65469104
8650.0, 0.6546448
8660.0, 0.6545986
8670.0, 0.65455246
8680.0, 0.65450644
8690.0, 0.6544605
8700.0, 0.6544146
8710.0, 0.65436876
8720.0, 0.65432304
8730.0, 0.6542774
8740.0, 0.6542318
8750.0, 0.6541863
8760.0, 0.65414083
8770.0, 0.6540955
8780.0, 0.65405023
8790.0, 0.654005
8800.0, 0.6539599
8810.0, 0.6539148
8820.0, 0.65386987
8830.0, 0.6538249
8840.0, 0.6537801
8850.0, 0.65373534
8860.0, 0.6536907
8870.0, 0.6536461
8880.0, 0.6536015
8890.0, 0.6535571
8900.0, 0.6535127
8910.0, 0.65346843
8920.0, 0.6534242
8930.0, 0.65338004
8940.0, 0.6533359
8950.0, 0.65329194
8960.0, 0.653248
8970.0, 0.65320414
8980.0, 0.65316033
8990.0, 0.65311664
9000.0, 0.653073
9010.0, 0.65302944
9020.0, 0.65298593
9030.0, 0.65294254
9040.0, 0.65289915
9050.0, 0.6528559
9060.0, 0.65281266
9070.0, 0.65276957
9080.0, 0.6527265
9090.0, 0.6526835
9100.0, 0.6526406
9110.0, 0.6525978
9120.0, 0.652555
9130.0, 0.6525123
9140.0, 0.6524697
9150.0, 0.65242714
9160.0, 0.65238464
9170.0, 0.65234226
9180.0, 0.6522999
9190.0, 0.6522576
9200.0, 0.6522155
9210.0, 0.65217334
9220.0, 0.65213126
9230.0, 0.6520893
9240.0, 0.6520474
9250.0, 0.65200555
9260.0, 0.6519638
9270.0, 0.6519221
9280.0, 0.65188044
9290.0, 0.6518389
9300.0, 0.6517974
9310.0, 0.651756
9320.0, 0.6517147
9330.0, 0.6516734
9340.0, 0.6516322
9350.0, 0.65159106
9360.0, 0.65155
9370.0, 0.651509
9380.0, 0.6514681
9390.0, 0.6514272
9400.0, 0.65138644
9410.0, 0.65134573
9420.0, 0.6513051
9430.0, 0.6512645
9440.0, 0.651224
9450.0, 0.65118355
9460.0, 0.6511432
9470.0, 0.6511029
9480.0, 0.65106267
9490.0, 0.6510225
9500.0, 0.6509824
9510.0, 0.6509424
9520.0, 0.6509024
9530.0, 0.6508625
9540.0, 0.6508227
9550.0, 0.65078294
9560.0, 0.65074325
9570.0, 0.65070367
9580.0, 0.6506641
9590.0, 0.65062463
9600.0, 0.6505852
9610.0, 0.65054584
9620.0, 0.65050656
9630.0, 0.65046734
9640.0, 0.65042824
9650.0, 0.65038913
9660.0, 0.6503501
9670.0, 0.6503112
9680.0, 0.6502723
9690.0, 0.65023345
9700.0, 0.6501947
9710.0, 0.650156
9720.0, 0.65011746
9730.0, 0.6500789
9740.0, 0.65004045
9750.0, 0.650002
9760.0, 0.6499637
9770.0, 0.64992535
9780.0, 0.64988714
9790.0, 0.649849
9800.0, 0.6498109
9810.0, 0.6497729
9820.0, 0.6497349
9830.0, 0.64969707
9840.0, 0.6496592
9850.0, 0.6496215
9860.0, 0.64958376
9870.0, 0.64954615
9880.0, 0.6495086
9890.0, 0.6494711
9900.0, 0.6494336
9910.0, 0.6493963
9920.0, 0.649359
9930.0, 0.64932173
9940.0, 0.64928454
9950.0, 0.6492474
9960.0, 0.6492104
9970.0, 0.6491734
9980.0, 0.6491365
9990.0, 0.64909965
10000.0, 0.6490628
10010.0, 0.6490261
10020.0, 0.64898944
10030.0, 0.64895284
10040.0, 0.6489163
10050.0, 0.6488798
10060.0, 0.6488434
10070.0, 0.64880705
10080.0, 0.64877075
10090.0, 0.6487345
10100.0, 0.6486984
10110.0, 0.64866227
10120.0, 0.64862627
10130.0, 0.64859027
10140.0, 0.6485544
10150.0, 0.6485185
10160.0, 0.64848274
10170.0, 0.648447
10180.0, 0.64841133
10190.0, 0.64837575
10200.0, 0.64834017
10210.0, 0.6483047
10220.0, 0.6482693
10230.0, 0.64823395
10240.0, 0.64819866
10250.0, 0.64816344
10260.0, 0.6481283
10270.0, 0.64809316
10280.0, 0.6480581
10290.0, 0.6480231
10300.0, 0.6479882
10310.0, 0.64795333
10320.0, 0.6479185
10330.0, 0.6478838
10340.0, 0.6478491
10350.0, 0.64781445
10360.0, 0.6477799
10370.0, 0.64774543
10380.0, 0.647711
10390.0, 0.6476766
10400.0, 0.64764225
10410.0, 0.647608
10420.0, 0.64757377
10430.0, 0.6475397
10440.0, 0.6475056
10450.0, 0.64747155
10460.0, 0.6474376
10470.0, 0.6474037
10480.0, 0.64736986
10490.0, 0.64733607
10500.0, 0.6473023
10510.0, 0.64726865
10520.0, 0.64723504
10530.0, 0.64720154
10540.0, 0.64716804
10550.0, 0.6471346
10560.0, 0.6471012
10570.0, 0.6470679
10580.0, 0.64703465
10590.0, 0.64700145
10600.0, 0.6469683
10610.0, 0.6469352
10620.0, 0.6469022
10630.0, 0.64686924
10640.0, 0.64683634
10650.0, 0.6468035
10660.0, 0.6467707
10670.0, 0.64673793
10680.0, 0.64670527
10690.0, 0.64667267
10700.0, 0.6466401
10710.0, 0.6466076
10720.0, 0.64657515
10730.0, 0.6465428
10740.0, 0.6465104
10750.0, 0.6464782
10760.0, 0.64644593
10770.0, 0.6464138
10780.0, 0.6463817
10790.0, 0.6463496
10800.0, 0.6463176
10810.0, 0.6462857
10820.0, 0.6462538
10830.0, 0.646222
10840.0, 0.6461902
10850.0, 0.6461585
10860.0, 0.64612687
10870.0, 0.6460953
10880.0, 0.6460637
10890.0, 0.6460322
10900.0, 0.6460008
10910.0, 0.6459694
10920.0, 0.6459381
10930.0, 0.6459068
10940.0, 0.64587563
10950.0, 0.64584446
10960.0, 0.64581335
10970.0, 0.6457823
10980.0, 0.6457513
10990.0, 0.64572036
11000.0, 0.6456895
11010.0, 0.6456587
11020.0, 0.6456279
11030.0, 0.64559716
11040.0, 0.6455665
11050.0, 0.6455359
11060.0, 0.64550537
11070.0, 0.64547485
11080.0, 0.6454444
11090.0, 0.645414
11100.0, 0.64538366
11110.0, 0.6453534
11120.0, 0.64532316
11130.0, 0.645293
11140.0, 0.6452629
11150.0, 0.6452328
11160.0, 0.6452028
11170.0, 0.64517283
11180.0, 0.6451429
11190.0, 0.64511305
11200.0, 0.64508325
11210.0, 0.6450535
11220.0, 0.6450238
11230.0, 0.64499414
11240.0, 0.6449646
11250.0, 0.644935
11260.0, 0.64490557
11270.0, 0.6448761
11280.0, 0.64484674
11290.0, 0.6448174
11300.0, 0.64478815
11310.0, 0.6447589
11320.0, 0.64472973
11330.0, 0.6447006
11340.0, 0.64467156
11350.0, 0.64464253
11360.0, 0.64461356
11370.0, 0.64458466
11380.0, 0.6445558
11390.0, 0.64452696
11400.0, 0.6444982
11410.0, 0.6444695
11420.0, 0.6444408
11430.0, 0.6444122
11440.0, 0.64438367
11450.0, 0.6443552
11460.0, 0.64432675
11470.0, 0.6442983
11480.0, 0.64427
11490.0, 0.6442417
11500.0, 0.64421344
11510.0, 0.64418525
11520.0, 0.6441571
11530.0, 0.644129
11540.0, 0.64410096
11550.0, 0.64407295
11560.0, 0.644045
11570.0, 0.6440171
11580.0, 0.64398926
11590.0, 0.6439615
11600.0, 0.6439337
11610.0, 0.64390606
11620.0, 0.6438784
11630.0, 0.6438508
11640.0, 0.6438232
11650.0, 0.6437957
11660.0, 0.6437683
11670.0, 0.6437409
11680.0, 0.64371353
11690.0, 0.64368623
11700.0, 0.643659
11710.0, 0.64363176
11720.0, 0.64360464
11730.0, 0.6435775
11740.0, 0.64355046
