Energy (in eV), SEEE yield of material CFRP-NASCAP at isotropic incidence
   X,       Y
11530.0, 0.24420016
11540.0, 0.24403831
11550.0, 0.24387667
11560.0, 0.24371527
11570.0, 0.2435541
11580.0, 0.24339318
11590.0, 0.24323247
11600.0, 0.24307194
11610.0, 0.2429117
11620.0, 0.24275167
11630.0, 0.24259181
11640.0, 0.24243225
11650.0, 0.24227288
11660.0, 0.24211374
11670.0, 0.24195483
11680.0, 0.24179608
11690.0, 0.24163765
11700.0, 0.2414794
11710.0, 0.24132134
11720.0, 0.24116352
11730.0, 0.24100596
11740.0, 0.24084857
11750.0, 0.24069144
11760.0, 0.24053451
11770.0, 0.24037778
11780.0, 0.24022129
11790.0, 0.24006501
11800.0, 0.23990895
11810.0, 0.23975307
11820.0, 0.23959744
11830.0, 0.23944205
11840.0, 0.23928685
11850.0, 0.23913185
11860.0, 0.2389771
11870.0, 0.23882253
11880.0, 0.23866816
11890.0, 0.23851402
11900.0, 0.23836012
11910.0, 0.2382064
11920.0, 0.2380529
11930.0, 0.23789963
11940.0, 0.23774654
11950.0, 0.2375937
11960.0, 0.23744105
11970.0, 0.2372886
11980.0, 0.23713636
11990.0, 0.23698431
12000.0, 0.2368325
12010.0, 0.2366809
12020.0, 0.23652944
12030.0, 0.2363783
12040.0, 0.2362273
12050.0, 0.2360765
12060.0, 0.23592591
12070.0, 0.23577555
12080.0, 0.23562533
12090.0, 0.23547538
12100.0, 0.2353256
12110.0, 0.23517603
12120.0, 0.2350267
12130.0, 0.23487751
12140.0, 0.23472854
12150.0, 0.2345798
12160.0, 0.23443127
12170.0, 0.23428293
12180.0, 0.23413476
12190.0, 0.23398681
12200.0, 0.23383906
12210.0, 0.23369151
12220.0, 0.23354413
12230.0, 0.23339699
12240.0, 0.23325002
12250.0, 0.23310323
12260.0, 0.2329567
12270.0, 0.2328103
12280.0, 0.23266417
12290.0, 0.2325182
12300.0, 0.23237237
12310.0, 0.23222679
12320.0, 0.23208138
12330.0, 0.23193619
12340.0, 0.23179118
12350.0, 0.23164637
12360.0, 0.23150177
12370.0, 0.23135737
12380.0, 0.23121312
12390.0, 0.23106907
12400.0, 0.23092523
12410.0, 0.23078156
12420.0, 0.23063807
12430.0, 0.2304948
12440.0, 0.2303517
12450.0, 0.2302088
12460.0, 0.23006609
12470.0, 0.22992356
12480.0, 0.22978124
12490.0, 0.2296391
12500.0, 0.2294971
12510.0, 0.22935537
12520.0, 0.22921379
12530.0, 0.22907235
12540.0, 0.22893119
12550.0, 0.22879013
12560.0, 0.22864924
12570.0, 0.22850865
12580.0, 0.22836816
12590.0, 0.22822791
12600.0, 0.22808775
12610.0, 0.22794783
12620.0, 0.22780812
12630.0, 0.22766857
12640.0, 0.22752918
12650.0, 0.22738996
12660.0, 0.22725095
12670.0, 0.22711211
12680.0, 0.22697347
12690.0, 0.22683504
12700.0, 0.22669674
12710.0, 0.22655861
12720.0, 0.22642072
12730.0, 0.22628295
12740.0, 0.22614536
12750.0, 0.22600795
12760.0, 0.22587074
12770.0, 0.22573376
12780.0, 0.22559687
12790.0, 0.2254602
12800.0, 0.22532368
12810.0, 0.22518735
12820.0, 0.22505121
12830.0, 0.22491524
12840.0, 0.22477943
12850.0, 0.22464378
12860.0, 0.22450833
12870.0, 0.22437303
12880.0, 0.22423795
12890.0, 0.224103
12900.0, 0.22396825
12910.0, 0.22383368
12920.0, 0.22369924
12930.0, 0.22356498
12940.0, 0.22343093
12950.0, 0.22329701
12960.0, 0.2231633
12970.0, 0.22302975
12980.0, 0.22289635
12990.0, 0.22276315
13000.0, 0.2226301
13010.0, 0.2224972
13020.0, 0.22236452
13030.0, 0.22223197
13040.0, 0.2220996
13050.0, 0.22196737
13060.0, 0.22183533
13070.0, 0.22170348
13080.0, 0.2215718
13090.0, 0.22144023
13100.0, 0.22130886
13110.0, 0.2211777
13120.0, 0.22104661
13130.0, 0.22091575
13140.0, 0.22078504
13150.0, 0.22065449
13160.0, 0.22052415
13170.0, 0.2203939
13180.0, 0.22026387
13190.0, 0.220134
13200.0, 0.22000425
13210.0, 0.21987472
13220.0, 0.2197453
13230.0, 0.21961609
13240.0, 0.21948701
13250.0, 0.21935807
13260.0, 0.21922934
13270.0, 0.21910076
13280.0, 0.21897234
13290.0, 0.21884404
13300.0, 0.21871597
13310.0, 0.218588
13320.0, 0.2184602
13330.0, 0.21833259
13340.0, 0.21820511
13350.0, 0.21807778
13360.0, 0.21795067
13370.0, 0.21782367
13380.0, 0.21769682
13390.0, 0.21757019
13400.0, 0.21744363
13410.0, 0.21731725
13420.0, 0.21719104
13430.0, 0.21706499
13440.0, 0.21693909
13450.0, 0.21681334
13460.0, 0.21668777
13470.0, 0.21656235
13480.0, 0.21643704
13490.0, 0.21631195
13500.0, 0.216187
13510.0, 0.21606214
13520.0, 0.2159375
13530.0, 0.21581301
13540.0, 0.21568863
13550.0, 0.21556441
13560.0, 0.21544039
13570.0, 0.21531647
13580.0, 0.21519275
13590.0, 0.21506914
13600.0, 0.2149457
13610.0, 0.21482244
13620.0, 0.2146993
13630.0, 0.2145763
13640.0, 0.21445346
13650.0, 0.21433075
13660.0, 0.2142082
13670.0, 0.2140858
13680.0, 0.21396357
13690.0, 0.21384151
13700.0, 0.21371959
13710.0, 0.21359774
13720.0, 0.21347609
13730.0, 0.21335459
13740.0, 0.21323323
13750.0, 0.21311203
13760.0, 0.21299095
13770.0, 0.21287006
13780.0, 0.21274929
13790.0, 0.21262866
13800.0, 0.2125082
13810.0, 0.21238789
13820.0, 0.2122677
13830.0, 0.21214765
13840.0, 0.21202776
13850.0, 0.211908
13860.0, 0.21178837
13870.0, 0.21166894
13880.0, 0.2115496
13890.0, 0.21143045
13900.0, 0.21131141
13910.0, 0.21119249
13920.0, 0.21107377
13930.0, 0.21095514
13940.0, 0.2108367
13950.0, 0.21071838
13960.0, 0.21060017
13970.0, 0.21048215
13980.0, 0.21036424
13990.0, 0.21024647
14000.0, 0.21012886
14010.0, 0.21001142
14020.0, 0.20989405
14030.0, 0.20977686
14040.0, 0.20965983
14050.0, 0.20954287
14060.0, 0.20942612
14070.0, 0.20930947
14080.0, 0.20919296
14090.0, 0.20907658
14100.0, 0.20896035
14110.0, 0.2088443
14120.0, 0.20872831
14130.0, 0.2086125
14140.0, 0.20849685
14150.0, 0.20838131
14160.0, 0.20826587
14170.0, 0.20815063
14180.0, 0.20803548
14190.0, 0.20792048
14200.0, 0.20780565
14210.0, 0.20769094
14220.0, 0.2075763
14230.0, 0.20746188
14240.0, 0.20734754
14250.0, 0.20723335
14260.0, 0.2071193
14270.0, 0.20700535
14280.0, 0.2068916
14290.0, 0.20677795
14300.0, 0.20666441
14310.0, 0.20655102
14320.0, 0.20643778
14330.0, 0.20632467
14340.0, 0.20621166
14350.0, 0.20609881
14360.0, 0.20598607
14370.0, 0.20587346
14380.0, 0.20576102
14390.0, 0.20564866
14400.0, 0.20553648
14410.0, 0.2054244
14420.0, 0.20531246
14430.0, 0.20520066
14440.0, 0.20508897
14450.0, 0.2049774
14460.0, 0.20486599
14470.0, 0.2047547
14480.0, 0.20464353
14490.0, 0.20453252
14500.0, 0.20442155
14510.0, 0.20431077
14520.0, 0.20420015
14530.0, 0.20408961
14540.0, 0.20397921
14550.0, 0.20386896
14560.0, 0.20375878
14570.0, 0.20364879
14580.0, 0.2035389
14590.0, 0.20342912
14600.0, 0.20331948
14610.0, 0.20320998
14620.0, 0.20310058
14630.0, 0.20299132
14640.0, 0.20288217
14650.0, 0.2027732
14660.0, 0.20266429
14670.0, 0.2025555
14680.0, 0.20244688
14690.0, 0.20233838
14700.0, 0.20223
14710.0, 0.2021217
14720.0, 0.20201355
14730.0, 0.20190552
14740.0, 0.20179766
14750.0, 0.2016899
14760.0, 0.20158224
14770.0, 0.2014747
14780.0, 0.20136729
14790.0, 0.20125999
14800.0, 0.20115283
14810.0, 0.20104578
14820.0, 0.2009389
14830.0, 0.20083208
14840.0, 0.20072542
14850.0, 0.20061885
14860.0, 0.20051241
14870.0, 0.20040612
14880.0, 0.20029986
14890.0, 0.20019381
14900.0, 0.20008785
14910.0, 0.19998202
14920.0, 0.19987628
14930.0, 0.1997707
14940.0, 0.19966522
14950.0, 0.19955985
14960.0, 0.19945464
14970.0, 0.19934948
14980.0, 0.19924448
14990.0, 0.19913961
15000.0, 0.19903484
15010.0, 0.19893017
15020.0, 0.19882566
15030.0, 0.1987212
15040.0, 0.19861692
15050.0, 0.19851272
15060.0, 0.19840862
15070.0, 0.19830468
15080.0, 0.19820084
15090.0, 0.19809714
15100.0, 0.19799353
15110.0, 0.19789003
15120.0, 0.19778667
15130.0, 0.19768338
15140.0, 0.19758025
15150.0, 0.19747722
15160.0, 0.19737431
15170.0, 0.1972715
15180.0, 0.19716878
15190.0, 0.19706622
15200.0, 0.19696377
15210.0, 0.19686142
15220.0, 0.19675918
15230.0, 0.19665706
15240.0, 0.19655505
15250.0, 0.19645315
15260.0, 0.19635136
15270.0, 0.19624968
15280.0, 0.19614816
15290.0, 0.19604668
15300.0, 0.19594534
15310.0, 0.19584414
15320.0, 0.19574302
15330.0, 0.19564201
15340.0, 0.19554111
15350.0, 0.19544034
15360.0, 0.19533966
15370.0, 0.1952391
15380.0, 0.19513865
15390.0, 0.19503832
15400.0, 0.19493808
15410.0, 0.19483797
15420.0, 0.19473796
15430.0, 0.19463806
15440.0, 0.19453828
15450.0, 0.19443859
15460.0, 0.19433899
15470.0, 0.19423954
15480.0, 0.19414017
15490.0, 0.19404092
15500.0, 0.19394179
15510.0, 0.19384275
15520.0, 0.19374382
15530.0, 0.19364502
15540.0, 0.1935463
15550.0, 0.19344771
15560.0, 0.1933492
15570.0, 0.19325079
15580.0, 0.19315252
15590.0, 0.19305436
15600.0, 0.19295628
15610.0, 0.19285834
15620.0, 0.19276047
15630.0, 0.1926627
15640.0, 0.19256507
15650.0, 0.19246751
15660.0, 0.19237009
15670.0, 0.19227277
15680.0, 0.19217554
15690.0, 0.1920784
15700.0, 0.19198138
15710.0, 0.19188446
15720.0, 0.19178765
15730.0, 0.191691
15740.0, 0.19159433
15750.0, 0.19149788
15760.0, 0.19140148
15770.0, 0.19130516
15780.0, 0.19120897
15790.0, 0.19111289
15800.0, 0.1910169
15810.0, 0.19092104
15820.0, 0.19082525
15830.0, 0.19072957
15840.0, 0.19063401
15850.0, 0.19053856
15860.0, 0.19044319
15870.0, 0.19034792
15880.0, 0.19025274
15890.0, 0.19015765
15900.0, 0.19006273
15910.0, 0.18996784
15920.0, 0.1898731
15930.0, 0.18977843
15940.0, 0.18968387
15950.0, 0.18958943
15960.0, 0.18949503
15970.0, 0.18940076
15980.0, 0.18930662
15990.0, 0.18921255
16000.0, 0.1891186
16010.0, 0.18902476
16020.0, 0.18893097
16030.0, 0.1888373
16040.0, 0.18874377
16050.0, 0.1886503
16060.0, 0.18855692
16070.0, 0.18846367
16080.0, 0.18837048
16090.0, 0.18827741
16100.0, 0.18818441
16110.0, 0.18809153
16120.0, 0.18799877
16130.0, 0.18790609
16140.0, 0.18781352
16150.0, 0.18772103
16160.0, 0.18762861
16170.0, 0.18753631
16180.0, 0.18744414
16190.0, 0.18735199
16200.0, 0.18725999
16210.0, 0.18716814
16220.0, 0.18707632
16230.0, 0.18698455
16240.0, 0.18689296
16250.0, 0.18680142
16260.0, 0.18671
16270.0, 0.18661866
16280.0, 0.18652743
16290.0, 0.18643628
16300.0, 0.18634525
16310.0, 0.1862543
16320.0, 0.18616343
16330.0, 0.18607265
16340.0, 0.18598199
16350.0, 0.18589142
16360.0, 0.18580092
16370.0, 0.18571052
16380.0, 0.18562023
16390.0, 0.18553002
16400.0, 0.18543994
16410.0, 0.18534991
16420.0, 0.18525998
16430.0, 0.18517014
16440.0, 0.1850804
16450.0, 0.18499075
16460.0, 0.18490124
16470.0, 0.18481176
16480.0, 0.18472238
16490.0, 0.1846331
16500.0, 0.18454391
16510.0, 0.1844548
16520.0, 0.18436581
16530.0, 0.18427691
16540.0, 0.18418808
16550.0, 0.18409938
16560.0, 0.18401074
16570.0, 0.18392217
16580.0, 0.18383372
16590.0, 0.18374537
16600.0, 0.18365708
16610.0, 0.18356885
16620.0, 0.18348078
16630.0, 0.1833928
16640.0, 0.18330488
16650.0, 0.18321706
16660.0, 0.18312933
16670.0, 0.18304168
16680.0, 0.18295412
16690.0, 0.18286668
16700.0, 0.18277928
16710.0, 0.18269198
16720.0, 0.18260477
16730.0, 0.18251766
16740.0, 0.18243065
16750.0, 0.1823437
16760.0, 0.18225688
16770.0, 0.18217008
16780.0, 0.18208343
16790.0, 0.18199684
16800.0, 0.18191035
16810.0, 0.18182394
16820.0, 0.18173763
16830.0, 0.18165138
16840.0, 0.18156523
16850.0, 0.18147917
16860.0, 0.18139319
16870.0, 0.18130729
16880.0, 0.18122151
16890.0, 0.18113579
16900.0, 0.18105017
16910.0, 0.18096463
16920.0, 0.18087915
16930.0, 0.1807938
16940.0, 0.18070853
16950.0, 0.1806233
16960.0, 0.18053822
16970.0, 0.18045321
16980.0, 0.18036827
16990.0, 0.18028343
17000.0, 0.18019861
17010.0, 0.18011393
17020.0, 0.18002933
17030.0, 0.1799448
17040.0, 0.17986035
17050.0, 0.17977604
17060.0, 0.17969176
17070.0, 0.17960757
17080.0, 0.17952347
17090.0, 0.17943946
17100.0, 0.17935555
17110.0, 0.17927168
17120.0, 0.17918792
17130.0, 0.17910425
17140.0, 0.17902066
17150.0, 0.17893714
17160.0, 0.17885372
17170.0, 0.17877035
17180.0, 0.1786871
17190.0, 0.17860392
17200.0, 0.17852078
17210.0, 0.1784378
17220.0, 0.17835489
17230.0, 0.17827198
17240.0, 0.17818922
17250.0, 0.17810656
17260.0, 0.17802393
17270.0, 0.1779414
17280.0, 0.17785896
17290.0, 0.17777659
17300.0, 0.1776943
17310.0, 0.1776121
17320.0, 0.17752998
17330.0, 0.17744796
17340.0, 0.17736597
17350.0, 0.17728408
17360.0, 0.17720231
17370.0, 0.17712061
17380.0, 0.177039
17390.0, 0.17695744
17400.0, 0.17687595
17410.0, 0.17679454
17420.0, 0.17671321
17430.0, 0.17663197
17440.0, 0.1765508
17450.0, 0.17646973
17460.0, 0.17638874
17470.0, 0.17630781
17480.0, 0.17622696
17490.0, 0.1761462
17500.0, 0.17606552
17510.0, 0.1759849
17520.0, 0.17590438
17530.0, 0.17582394
17540.0, 0.17574355
17550.0, 0.17566328
17560.0, 0.17558306
17570.0, 0.1755029
17580.0, 0.17542286
17590.0, 0.17534287
17600.0, 0.17526297
17610.0, 0.17518313
17620.0, 0.17510337
17630.0, 0.17502372
17640.0, 0.17494412
17650.0, 0.17486459
17660.0, 0.17478515
17670.0, 0.1747058
17680.0, 0.1746265
17690.0, 0.17454728
17700.0, 0.17446814
17710.0, 0.1743891
17720.0, 0.17431012
17730.0, 0.17423122
17740.0, 0.17415237
17750.0, 0.1740736
17760.0, 0.17399494
17770.0, 0.17391635
17780.0, 0.17383783
17790.0, 0.17375939
17800.0, 0.17368099
17810.0, 0.17360272
17820.0, 0.17352448
17830.0, 0.17344633
17840.0, 0.17336825
17850.0, 0.17329027
17860.0, 0.1732123
17870.0, 0.17313446
17880.0, 0.1730567
17890.0, 0.17297898
17900.0, 0.17290138
17910.0, 0.17282379
17920.0, 0.17274633
17930.0, 0.17266892
17940.0, 0.17259158
17950.0, 0.17251432
17960.0, 0.17243712
17970.0, 0.17236002
17980.0, 0.17228298
17990.0, 0.172206
18000.0, 0.17212912
18010.0, 0.1720523
18020.0, 0.17197554
18030.0, 0.17189887
18040.0, 0.17182228
18050.0, 0.17174575
18060.0, 0.17166929
18070.0, 0.17159289
18080.0, 0.1715166
18090.0, 0.17144035
18100.0, 0.17136419
18110.0, 0.17128809
18120.0, 0.17121206
18130.0, 0.17113611
18140.0, 0.17106022
18150.0, 0.17098443
18160.0, 0.17090866
18170.0, 0.17083304
18180.0, 0.1707574
18190.0, 0.17068191
18200.0, 0.17060645
18210.0, 0.17053108
18220.0, 0.17045577
18230.0, 0.17038055
18240.0, 0.17030537
18250.0, 0.17023025
18260.0, 0.17015524
18270.0, 0.17008027
18280.0, 0.17000538
18290.0, 0.16993055
18300.0, 0.16985583
18310.0, 0.16978113
18320.0, 0.16970654
18330.0, 0.169632
18340.0, 0.1695575
18350.0, 0.16948313
18360.0, 0.16940878
18370.0, 0.16933453
18380.0, 0.16926037
18390.0, 0.16918623
18400.0, 0.16911216
18410.0, 0.16903818
18420.0, 0.16896427
18430.0, 0.16889043
18440.0, 0.16881664
18450.0, 0.16874294
18460.0, 0.1686693
18470.0, 0.16859573
18480.0, 0.16852222
18490.0, 0.16844878
18500.0, 0.16837542
18510.0, 0.16830212
18520.0, 0.16822886
18530.0, 0.16815571
18540.0, 0.16808262
18550.0, 0.16800961
18560.0, 0.16793664
18570.0, 0.16786374
18580.0, 0.1677909
18590.0, 0.16771816
18600.0, 0.16764545
18610.0, 0.16757286
18620.0, 0.1675003
18630.0, 0.16742782
18640.0, 0.16735539
18650.0, 0.16728301
18660.0, 0.16721071
18670.0, 0.1671385
18680.0, 0.16706635
18690.0, 0.16699424
18700.0, 0.16692223
18710.0, 0.16685027
18720.0, 0.16677837
18730.0, 0.16670653
18740.0, 0.16663477
18750.0, 0.16656306
18760.0, 0.16649145
18770.0, 0.16641988
18780.0, 0.16634838
18790.0, 0.16627692
18800.0, 0.16620559
18810.0, 0.16613425
18820.0, 0.16606303
18830.0, 0.16599186
18840.0, 0.16592073
18850.0, 0.1658497
18860.0, 0.16577871
18870.0, 0.16570778
18880.0, 0.16563696
18890.0, 0.16556616
18900.0, 0.16549546
18910.0, 0.16542478
18920.0, 0.16535418
18930.0, 0.16528367
18940.0, 0.16521318
18950.0, 0.16514279
18960.0, 0.16507246
18970.0, 0.16500217
18980.0, 0.16493197
18990.0, 0.16486181
19000.0, 0.16479175
19010.0, 0.16472173
19020.0, 0.16465175
19030.0, 0.16458188
19040.0, 0.16451202
19050.0, 0.1644423
19060.0, 0.16437258
19070.0, 0.16430293
19080.0, 0.16423334
19090.0, 0.16416384
19100.0, 0.16409437
19110.0, 0.16402498
19120.0, 0.16395564
19130.0, 0.16388637
19140.0, 0.1638172
19150.0, 0.16374804
19160.0, 0.16367896
19170.0, 0.16360994
19180.0, 0.16354099
19190.0, 0.16347207
19200.0, 0.16340326
19210.0, 0.16333449
19220.0, 0.16326576
19230.0, 0.16319714
19240.0, 0.16312854
19250.0, 0.16306
19260.0, 0.16299154
19270.0, 0.16292314
19280.0, 0.16285479
19290.0, 0.16278653
19300.0, 0.1627183
19310.0, 0.16265012
19320.0, 0.16258202
19330.0, 0.162514
19340.0, 0.162446
19350.0, 0.1623781
19360.0, 0.16231023
19370.0, 0.16224244
19380.0, 0.16217472
19390.0, 0.16210702
19400.0, 0.16203943
19410.0, 0.16197187
19420.0, 0.16190436
19430.0, 0.16183692
19440.0, 0.16176955
19450.0, 0.16170225
19460.0, 0.16163498
19470.0, 0.16156778
19480.0, 0.16150063
19490.0, 0.16143358
19500.0, 0.16136657
19510.0, 0.16129959
19520.0, 0.16123268
19530.0, 0.16116583
19540.0, 0.16109903
19550.0, 0.16103233
19560.0, 0.16096567
19570.0, 0.16089907
19580.0, 0.1608325
19590.0, 0.160766
19600.0, 0.16069958
19610.0, 0.1606332
19620.0, 0.16056688
19630.0, 0.16050062
19640.0, 0.16043442
19650.0, 0.16036828
19660.0, 0.16030222
19670.0, 0.16023618
19680.0, 0.16017023
19690.0, 0.1601043
19700.0, 0.16003844
19710.0, 0.15997265
19720.0, 0.15990692
19730.0, 0.15984124
19740.0, 0.15977561
19750.0, 0.15971005
19760.0, 0.15964453
19770.0, 0.15957908
19780.0, 0.1595137
19790.0, 0.15944836
19800.0, 0.15938309
19810.0, 0.15931785
19820.0, 0.1592527
19830.0, 0.1591876
19840.0, 0.15912254
19850.0, 0.15905754
19860.0, 0.1589926
19870.0, 0.15892771
19880.0, 0.15886292
19890.0, 0.15879811
19900.0, 0.15873341
19910.0, 0.15866874
19920.0, 0.15860413
19930.0, 0.1585396
19940.0, 0.15847509
19950.0, 0.15841067
19960.0, 0.15834631
19970.0, 0.15828198
19980.0, 0.15821768
19990.0, 0.15815347
20000.0, 0.15808931
20010.0, 0.15802523
20020.0, 0.15796116
20030.0, 0.15789717
20040.0, 0.15783322
20050.0, 0.15776937
20060.0, 0.15770555
20070.0, 0.15764177
20080.0, 0.15757805
20090.0, 0.15751438
20100.0, 0.15745078
20110.0, 0.15738721
20120.0, 0.15732372
20130.0, 0.1572603
20140.0, 0.15719691
20150.0, 0.15713355
20160.0, 0.15707025
20170.0, 0.15700704
20180.0, 0.15694387
20190.0, 0.15688077
20200.0, 0.15681766
20210.0, 0.15675467
20220.0, 0.15669173
20230.0, 0.15662882
20240.0, 0.15656598
20250.0, 0.1565032
20260.0, 0.1564404
20270.0, 0.15637775
20280.0, 0.1563151
20290.0, 0.15625253
20300.0, 0.15619002
20310.0, 0.15612756
20320.0, 0.1560651
20330.0, 0.15600272
20340.0, 0.15594043
20350.0, 0.15587816
20360.0, 0.15581594
20370.0, 0.15575376
20380.0, 0.15569168
20390.0, 0.15562963
20400.0, 0.15556763
20410.0, 0.15550569
20420.0, 0.1554438
20430.0, 0.15538195
20440.0, 0.15532015
20450.0, 0.15525842
20460.0, 0.15519674
20470.0, 0.1551351
20480.0, 0.15507351
20490.0, 0.15501198
20500.0, 0.15495048
20510.0, 0.15488908
20520.0, 0.1548277
20530.0, 0.15476637
20540.0, 0.15470509
20550.0, 0.1546439
20560.0, 0.15458271
20570.0, 0.1545216
20580.0, 0.15446056
20590.0, 0.15439953
20600.0, 0.15433855
20610.0, 0.15427764
20620.0, 0.15421677
20630.0, 0.15415597
20640.0, 0.15409525
20650.0, 0.15403453
20660.0, 0.15397386
20670.0, 0.15391326
20680.0, 0.15385269
20690.0, 0.15379219
20700.0, 0.15373173
20710.0, 0.15367134
20720.0, 0.15361099
20730.0, 0.1535507
20740.0, 0.15349044
20750.0, 0.15343022
20760.0, 0.15337008
20770.0, 0.15330997
20780.0, 0.15324993
20790.0, 0.15318991
20800.0, 0.15312997
20810.0, 0.15307008
20820.0, 0.15301022
20830.0, 0.1529504
20840.0, 0.15289065
20850.0, 0.15283096
20860.0, 0.1527713
20870.0, 0.1527117
20880.0, 0.15265214
20890.0, 0.15259263
20900.0, 0.15253317
20910.0, 0.15247379
20920.0, 0.15241443
20930.0, 0.15235512
20940.0, 0.15229584
20950.0, 0.15223661
20960.0, 0.15217747
20970.0, 0.15211838
20980.0, 0.1520593
20990.0, 0.15200028
21000.0, 0.15194131
21010.0, 0.15188241
21020.0, 0.15182352
21030.0, 0.1517647
21040.0, 0.15170595
21050.0, 0.15164723
21060.0, 0.15158856
21070.0, 0.15152992
21080.0, 0.15147133
21090.0, 0.15141281
21100.0, 0.15135433
21110.0, 0.15129589
21120.0, 0.15123749
21130.0, 0.15117918
21140.0, 0.15112087
21150.0, 0.15106264
21160.0, 0.15100443
21170.0, 0.15094627
21180.0, 0.15088819
21190.0, 0.15083013
21200.0, 0.15077212
21210.0, 0.15071419
21220.0, 0.15065625
21230.0, 0.15059839
21240.0, 0.15054058
21250.0, 0.1504828
21260.0, 0.15042509
21270.0, 0.1503674
21280.0, 0.15030979
21290.0, 0.1502522
21300.0, 0.15019467
21310.0, 0.1501372
21320.0, 0.15007974
21330.0, 0.15002234
21340.0, 0.149965
21350.0, 0.1499077
21360.0, 0.14985044
21370.0, 0.14979322
21380.0, 0.14973609
21390.0, 0.14967895
21400.0, 0.14962189
21410.0, 0.14956486
21420.0, 0.14950788
21430.0, 0.14945097
21440.0, 0.14939408
21450.0, 0.14933723
21460.0, 0.14928046
21470.0, 0.1492237
21480.0, 0.14916702
21490.0, 0.14911036
21500.0, 0.14905374
21510.0, 0.14899722
21520.0, 0.14894067
21530.0, 0.14888419
21540.0, 0.14882776
21550.0, 0.14877139
21560.0, 0.14871506
21570.0, 0.14865875
21580.0, 0.14860253
21590.0, 0.14854631
21600.0, 0.14849018
21610.0, 0.14843404
21620.0, 0.14837797
21630.0, 0.14832196
21640.0, 0.14826599
21650.0, 0.14821006
21660.0, 0.14815418
21670.0, 0.14809833
21680.0, 0.14804253
21690.0, 0.1479868
21700.0, 0.1479311
21710.0, 0.14787544
21720.0, 0.14781979
21730.0, 0.14776424
21740.0, 0.1477087
21750.0, 0.14765322
21760.0, 0.14759779
21770.0, 0.1475424
21780.0, 0.14748703
21790.0, 0.14743172
21800.0, 0.14737648
21810.0, 0.14732124
21820.0, 0.14726608
21830.0, 0.14721093
21840.0, 0.14715585
21850.0, 0.1471008
21860.0, 0.14704582
21870.0, 0.14699087
21880.0, 0.14693598
21890.0, 0.1468811
21900.0, 0.14682625
21910.0, 0.14677148
21920.0, 0.14671673
21930.0, 0.14666206
21940.0, 0.14660741
21950.0, 0.14655277
21960.0, 0.14649822
21970.0, 0.14644371
21980.0, 0.14638922
21990.0, 0.14633478
22000.0, 0.14628041
22010.0, 0.14622605
22020.0, 0.14617172
22030.0, 0.14611746
22040.0, 0.14606325
22050.0, 0.14600907
22060.0, 0.14595495
22070.0, 0.14590085
22080.0, 0.1458468
22090.0, 0.14579281
22100.0, 0.14573884
22110.0, 0.14568491
22120.0, 0.145631
22130.0, 0.14557718
22140.0, 0.14552338
22150.0, 0.14546962
22160.0, 0.14541593
22170.0, 0.14536226
22180.0, 0.14530863
22190.0, 0.14525503
22200.0, 0.14520149
22210.0, 0.14514801
22220.0, 0.14509454
22230.0, 0.14504111
22240.0, 0.14498773
22250.0, 0.1449344
22260.0, 0.14488111
22270.0, 0.14482787
22280.0, 0.14477469
22290.0, 0.14472151
22300.0, 0.14466837
22310.0, 0.14461528
22320.0, 0.14456226
22330.0, 0.14450926
22340.0, 0.14445628
22350.0, 0.14440335
22360.0, 0.14435048
22370.0, 0.14429763
22380.0, 0.14424485
22390.0, 0.1441921
22400.0, 0.14413938
22410.0, 0.14408672
22420.0, 0.14403409
22430.0, 0.1439815
22440.0, 0.14392896
22450.0, 0.14387643
22460.0, 0.14382398
22470.0, 0.14377154
22480.0, 0.14371915
22490.0, 0.14366682
22500.0, 0.1436145
22510.0, 0.14356223
22520.0, 0.14351
22530.0, 0.14345782
22540.0, 0.14340568
22550.0, 0.14335357
22560.0, 0.14330152
22570.0, 0.14324947
22580.0, 0.14319749
22590.0, 0.14314555
22600.0, 0.14309366
22610.0, 0.14304177
22620.0, 0.14298996
22630.0, 0.14293818
22640.0, 0.14288643
22650.0, 0.14283472
22660.0, 0.14278306
22670.0, 0.14273143
22680.0, 0.14267987
22690.0, 0.14262831
22700.0, 0.1425768
22710.0, 0.14252535
22720.0, 0.14247394
22730.0, 0.14242253
22740.0, 0.14237118
22750.0, 0.14231986
22760.0, 0.14226858
22770.0, 0.14221738
22780.0, 0.14216617
22790.0, 0.14211501
22800.0, 0.1420639
22810.0, 0.14201283
22820.0, 0.14196181
22830.0, 0.14191079
22840.0, 0.14185984
22850.0, 0.14180891
22860.0, 0.14175802
22870.0, 0.14170721
22880.0, 0.14165641
22890.0, 0.14160566
22900.0, 0.14155492
22910.0, 0.14150423
22920.0, 0.14145361
22930.0, 0.14140297
22940.0, 0.1413524
22950.0, 0.1413019
22960.0, 0.14125137
22970.0, 0.14120091
22980.0, 0.1411505
22990.0, 0.14110011
23000.0, 0.1410498
23010.0, 0.14099948
23020.0, 0.1409492
23030.0, 0.14089899
23040.0, 0.14084879
23050.0, 0.14079867
23060.0, 0.14074856
23070.0, 0.14069845
23080.0, 0.14064842
23090.0, 0.14059843
23100.0, 0.14054848
23110.0, 0.14049856
23120.0, 0.14044867
23130.0, 0.14039883
23140.0, 0.14034902
23150.0, 0.14029925
23160.0, 0.1402495
