Energy (in eV), backscattering yield of material ITOC-NASCAP at incidence 30.0 degree
   X,       Y
11670.0, 0.28080904
11680.0, 0.28078863
11690.0, 0.28076825
11700.0, 0.28074792
11710.0, 0.28072765
11720.0, 0.2807074
11730.0, 0.28068718
11740.0, 0.280667
11750.0, 0.2806469
11760.0, 0.2806268
11770.0, 0.28060675
11780.0, 0.28058675
11790.0, 0.28056678
11800.0, 0.28054687
11810.0, 0.28052697
11820.0, 0.28050712
11830.0, 0.2804873
11840.0, 0.28046754
11850.0, 0.2804478
11860.0, 0.2804281
11870.0, 0.28040847
11880.0, 0.28038886
11890.0, 0.28036928
11900.0, 0.28034976
11910.0, 0.28033024
11920.0, 0.28031078
11930.0, 0.28029138
11940.0, 0.280272
11950.0, 0.28025267
11960.0, 0.28023335
11970.0, 0.28021407
11980.0, 0.28019485
11990.0, 0.28017566
12000.0, 0.28015652
12010.0, 0.28013742
12020.0, 0.28011835
12030.0, 0.2800993
12040.0, 0.2800803
12050.0, 0.28006133
12060.0, 0.2800424
12070.0, 0.28002352
12080.0, 0.28000468
12090.0, 0.27998587
12100.0, 0.2799671
12110.0, 0.27994835
12120.0, 0.27992967
12130.0, 0.279911
12140.0, 0.27989239
12150.0, 0.2798738
12160.0, 0.27985525
12170.0, 0.2798367
12180.0, 0.27981824
12190.0, 0.27979982
12200.0, 0.2797814
12210.0, 0.27976304
12220.0, 0.2797447
12230.0, 0.27972642
12240.0, 0.27970815
12250.0, 0.27968994
12260.0, 0.27967176
12270.0, 0.2796536
12280.0, 0.2796355
12290.0, 0.2796174
12300.0, 0.2795994
12310.0, 0.27958137
12320.0, 0.2795634
12330.0, 0.2795455
12340.0, 0.27952757
12350.0, 0.27950972
12360.0, 0.2794919
12370.0, 0.2794741
12380.0, 0.27945635
12390.0, 0.2794386
12400.0, 0.27942094
12410.0, 0.2794033
12420.0, 0.27938566
12430.0, 0.2793681
12440.0, 0.27935055
12450.0, 0.27933303
12460.0, 0.27931556
12470.0, 0.27929813
12480.0, 0.27928072
12490.0, 0.27926335
12500.0, 0.279246
12510.0, 0.27922872
12520.0, 0.27921143
12530.0, 0.2791942
12540.0, 0.279177
12550.0, 0.27915984
12560.0, 0.2791427
12570.0, 0.2791256
12580.0, 0.27910855
12590.0, 0.27909154
12600.0, 0.27907452
12610.0, 0.27905756
12620.0, 0.27904063
12630.0, 0.27902374
12640.0, 0.27900687
12650.0, 0.27899006
12660.0, 0.27897325
12670.0, 0.2789565
12680.0, 0.27893978
12690.0, 0.27892306
12700.0, 0.27890643
12710.0, 0.2788898
12720.0, 0.2788732
12730.0, 0.27885664
12740.0, 0.27884012
12750.0, 0.2788236
12760.0, 0.27880716
12770.0, 0.27879074
12780.0, 0.27877432
12790.0, 0.27875796
12800.0, 0.27874163
12810.0, 0.27872533
12820.0, 0.27870908
12830.0, 0.27869284
12840.0, 0.27867663
12850.0, 0.27866048
12860.0, 0.27864432
12870.0, 0.27862823
12880.0, 0.27861214
12890.0, 0.2785961
12900.0, 0.2785801
12910.0, 0.27856413
12920.0, 0.27854818
12930.0, 0.27853227
12940.0, 0.27851638
12950.0, 0.27850053
12960.0, 0.2784847
12970.0, 0.27846894
12980.0, 0.27845317
12990.0, 0.27843744
13000.0, 0.27842173
13010.0, 0.27840608
13020.0, 0.27839044
13030.0, 0.27837485
13040.0, 0.27835926
13050.0, 0.27834374
13060.0, 0.27832824
13070.0, 0.27831274
13080.0, 0.2782973
13090.0, 0.2782819
13100.0, 0.27826652
13110.0, 0.27825117
13120.0, 0.27823582
13130.0, 0.27822053
13140.0, 0.27820528
13150.0, 0.27819005
13160.0, 0.27817485
13170.0, 0.27815968
13180.0, 0.27814454
13190.0, 0.2781294
13200.0, 0.27811435
13210.0, 0.2780993
13220.0, 0.27808428
13230.0, 0.2780693
13240.0, 0.27805433
13250.0, 0.2780394
13260.0, 0.27802446
13270.0, 0.2780096
13280.0, 0.27799475
13290.0, 0.27797994
13300.0, 0.27796516
13310.0, 0.2779504
13320.0, 0.27793568
13330.0, 0.277921
13340.0, 0.27790633
13350.0, 0.2778917
13360.0, 0.2778771
13370.0, 0.2778625
13380.0, 0.27784795
13390.0, 0.27783343
13400.0, 0.27781895
13410.0, 0.2778045
13420.0, 0.27779004
13430.0, 0.27777562
13440.0, 0.27776125
13450.0, 0.27774692
13460.0, 0.27773258
13470.0, 0.2777183
13480.0, 0.27770403
13490.0, 0.2776898
13500.0, 0.2776756
13510.0, 0.2776614
13520.0, 0.27764726
13530.0, 0.27763313
13540.0, 0.27761903
13550.0, 0.27760497
13560.0, 0.27759093
13570.0, 0.27757695
13580.0, 0.27756295
13590.0, 0.277549
13600.0, 0.27753508
13610.0, 0.27752116
13620.0, 0.2775073
13630.0, 0.27749348
13640.0, 0.27747965
13650.0, 0.27746585
13660.0, 0.27745208
13670.0, 0.27743837
13680.0, 0.27742466
13690.0, 0.27741098
13700.0, 0.27739733
13710.0, 0.27738371
13720.0, 0.2773701
13730.0, 0.27735654
13740.0, 0.277343
13750.0, 0.27732947
13760.0, 0.277316
13770.0, 0.27730253
13780.0, 0.2772891
13790.0, 0.27727568
13800.0, 0.2772623
13810.0, 0.27724895
13820.0, 0.27723563
13830.0, 0.2772223
13840.0, 0.27720904
13850.0, 0.27719578
13860.0, 0.27718258
13870.0, 0.27716938
13880.0, 0.2771562
13890.0, 0.27714306
13900.0, 0.27712995
13910.0, 0.27711684
13920.0, 0.27710378
13930.0, 0.27709073
13940.0, 0.2770777
13950.0, 0.27706474
13960.0, 0.27705178
13970.0, 0.27703884
13980.0, 0.2770259
13990.0, 0.27701303
14000.0, 0.2770002
14010.0, 0.27698734
14020.0, 0.27697453
14030.0, 0.27696177
14040.0, 0.276949
14050.0, 0.27693626
14060.0, 0.27692357
14070.0, 0.27691087
14080.0, 0.2768982
14090.0, 0.2768856
14100.0, 0.276873
14110.0, 0.27686042
14120.0, 0.27684784
14130.0, 0.27683532
14140.0, 0.2768228
14150.0, 0.27681035
14160.0, 0.2767979
14170.0, 0.27678546
14180.0, 0.27677304
14190.0, 0.27676067
14200.0, 0.2767483
14210.0, 0.27673596
14220.0, 0.27672365
14230.0, 0.27671137
14240.0, 0.27669913
14250.0, 0.27668688
14260.0, 0.27667466
14270.0, 0.2766625
14280.0, 0.27665034
14290.0, 0.27663818
14300.0, 0.27662608
14310.0, 0.276614
14320.0, 0.2766019
14330.0, 0.27658987
14340.0, 0.27657786
14350.0, 0.27656588
14360.0, 0.2765539
14370.0, 0.27654195
14380.0, 0.27653003
14390.0, 0.27651814
14400.0, 0.27650627
14410.0, 0.2764944
14420.0, 0.2764826
14430.0, 0.27647078
14440.0, 0.276459
14450.0, 0.27644727
14460.0, 0.27643552
14470.0, 0.2764238
14480.0, 0.27641213
14490.0, 0.27640045
14500.0, 0.27638882
14510.0, 0.2763772
14520.0, 0.2763656
14530.0, 0.27635404
14540.0, 0.2763425
14550.0, 0.27633098
14560.0, 0.27631947
14570.0, 0.276308
14580.0, 0.27629653
14590.0, 0.2762851
14600.0, 0.2762737
14610.0, 0.2762623
14620.0, 0.27625093
14630.0, 0.2762396
14640.0, 0.27622828
14650.0, 0.27621698
14660.0, 0.27620572
14670.0, 0.27619445
14680.0, 0.27618322
14690.0, 0.27617204
14700.0, 0.27616084
14710.0, 0.27614966
14720.0, 0.27613854
14730.0, 0.27612743
14740.0, 0.2761163
14750.0, 0.27610525
14760.0, 0.2760942
14770.0, 0.27608317
14780.0, 0.27607217
14790.0, 0.27606118
14800.0, 0.2760502
14810.0, 0.27603927
14820.0, 0.27602834
14830.0, 0.27601746
14840.0, 0.27600658
14850.0, 0.27599573
14860.0, 0.27598488
14870.0, 0.27597407
14880.0, 0.27596328
14890.0, 0.27595252
14900.0, 0.27594176
14910.0, 0.27593103
14920.0, 0.27592033
14930.0, 0.27590966
14940.0, 0.275899
14950.0, 0.27588835
14960.0, 0.2758777
14970.0, 0.27586713
14980.0, 0.27585655
14990.0, 0.275846
15000.0, 0.27583545
15010.0, 0.27582493
15020.0, 0.27581444
15030.0, 0.27580398
15040.0, 0.27579352
15050.0, 0.2757831
15060.0, 0.2757727
15070.0, 0.27576232
15080.0, 0.27575192
15090.0, 0.27574158
15100.0, 0.27573127
15110.0, 0.27572095
15120.0, 0.27571067
15130.0, 0.27570042
15140.0, 0.27569014
15150.0, 0.27567992
15160.0, 0.27566972
15170.0, 0.27565956
15180.0, 0.2756494
15190.0, 0.27563924
15200.0, 0.2756291
15210.0, 0.275619
15220.0, 0.27560893
15230.0, 0.27559888
15240.0, 0.2755888
15250.0, 0.2755788
15260.0, 0.2755688
15270.0, 0.2755588
15280.0, 0.27554885
15290.0, 0.2755389
15300.0, 0.27552897
15310.0, 0.27551907
15320.0, 0.27550918
15330.0, 0.27549934
15340.0, 0.27548948
15350.0, 0.27547964
15360.0, 0.27546987
15370.0, 0.27546006
15380.0, 0.27545032
15390.0, 0.27544054
15400.0, 0.27543083
15410.0, 0.2754211
15420.0, 0.27541143
15430.0, 0.27540177
15440.0, 0.27539212
15450.0, 0.2753825
15460.0, 0.27537286
15470.0, 0.27536327
15480.0, 0.2753537
15490.0, 0.27534416
15500.0, 0.2753346
15510.0, 0.2753251
15520.0, 0.2753156
15530.0, 0.27530614
15540.0, 0.27529666
15550.0, 0.2752872
15560.0, 0.2752778
15570.0, 0.2752684
15580.0, 0.27525902
15590.0, 0.27524963
15600.0, 0.2752403
15610.0, 0.27523097
15620.0, 0.27522168
15630.0, 0.27521238
15640.0, 0.2752031
15650.0, 0.27519384
15660.0, 0.2751846
15670.0, 0.2751754
15680.0, 0.27516618
15690.0, 0.275157
15700.0, 0.27514786
15710.0, 0.2751387
15720.0, 0.2751296
15730.0, 0.27512047
15740.0, 0.27511138
15750.0, 0.27510232
15760.0, 0.27509326
15770.0, 0.27508423
15780.0, 0.2750752
15790.0, 0.2750662
15800.0, 0.27505723
15810.0, 0.27504826
15820.0, 0.27503932
15830.0, 0.2750304
15840.0, 0.27502146
15850.0, 0.27501258
15860.0, 0.27500373
15870.0, 0.27499485
15880.0, 0.27498603
15890.0, 0.2749772
15900.0, 0.2749684
15910.0, 0.2749596
15920.0, 0.27495083
15930.0, 0.2749421
15940.0, 0.27493334
15950.0, 0.27492464
15960.0, 0.27491593
15970.0, 0.27490726
15980.0, 0.2748986
15990.0, 0.27488995
16000.0, 0.2748813
16010.0, 0.2748727
16020.0, 0.2748641
16030.0, 0.27485552
16040.0, 0.27484694
16050.0, 0.27483842
16060.0, 0.2748299
16070.0, 0.27482137
16080.0, 0.27481288
16090.0, 0.2748044
16100.0, 0.27479595
16110.0, 0.2747875
16120.0, 0.27477908
16130.0, 0.27477068
16140.0, 0.27476227
16150.0, 0.2747539
16160.0, 0.27474555
16170.0, 0.2747372
16180.0, 0.27472886
16190.0, 0.27472058
16200.0, 0.27471226
16210.0, 0.274704
16220.0, 0.27469575
16230.0, 0.2746875
16240.0, 0.27467927
16250.0, 0.27467105
16260.0, 0.27466288
16270.0, 0.2746547
16280.0, 0.27464652
16290.0, 0.27463838
16300.0, 0.27463025
16310.0, 0.27462214
16320.0, 0.27461404
16330.0, 0.27460596
16340.0, 0.2745979
16350.0, 0.27458984
16360.0, 0.27458182
16370.0, 0.2745738
16380.0, 0.2745658
16390.0, 0.27455783
16400.0, 0.27454984
16410.0, 0.2745419
16420.0, 0.27453396
16430.0, 0.27452606
16440.0, 0.27451813
16450.0, 0.27451026
16460.0, 0.27450237
16470.0, 0.27449453
16480.0, 0.27448666
16490.0, 0.27447885
16500.0, 0.27447104
16510.0, 0.27446324
16520.0, 0.27445546
16530.0, 0.27444768
16540.0, 0.27443996
16550.0, 0.2744322
16560.0, 0.2744245
16570.0, 0.2744168
16580.0, 0.27440912
16590.0, 0.27440146
16600.0, 0.2743938
16610.0, 0.27438614
16620.0, 0.2743785
16630.0, 0.2743709
16640.0, 0.2743633
16650.0, 0.27435574
16660.0, 0.27434817
16670.0, 0.27434063
16680.0, 0.2743331
16690.0, 0.27432555
16700.0, 0.27431807
16710.0, 0.27431056
16720.0, 0.27430308
16730.0, 0.27429563
16740.0, 0.27428818
16750.0, 0.27428076
16760.0, 0.27427334
16770.0, 0.27426594
16780.0, 0.27425855
16790.0, 0.27425116
16800.0, 0.27424383
16810.0, 0.27423647
16820.0, 0.27422914
16830.0, 0.27422184
16840.0, 0.27421454
16850.0, 0.27420726
16860.0, 0.2742
16870.0, 0.27419272
16880.0, 0.2741855
16890.0, 0.27417827
16900.0, 0.27417105
16910.0, 0.27416384
16920.0, 0.2741567
16930.0, 0.2741495
16940.0, 0.27414235
16950.0, 0.2741352
16960.0, 0.27412808
16970.0, 0.274121
16980.0, 0.27411386
16990.0, 0.2741068
17000.0, 0.27409974
17010.0, 0.27409267
17020.0, 0.27408564
17030.0, 0.2740786
17040.0, 0.2740716
17050.0, 0.2740646
17060.0, 0.2740576
17070.0, 0.27405065
17080.0, 0.27404368
17090.0, 0.27403674
17100.0, 0.27402982
17110.0, 0.2740229
17120.0, 0.274016
17130.0, 0.2740091
17140.0, 0.27400225
17150.0, 0.27399537
17160.0, 0.27398852
17170.0, 0.2739817
17180.0, 0.27397487
17190.0, 0.27396807
17200.0, 0.27396128
17210.0, 0.2739545
17220.0, 0.27394775
17230.0, 0.27394098
17240.0, 0.27393425
17250.0, 0.2739275
17260.0, 0.2739208
17270.0, 0.2739141
17280.0, 0.27390742
17290.0, 0.27390075
17300.0, 0.2738941
17310.0, 0.27388746
17320.0, 0.2738808
17330.0, 0.2738742
17340.0, 0.27386758
17350.0, 0.273861
17360.0, 0.27385443
17370.0, 0.27384788
17380.0, 0.2738413
17390.0, 0.27383476
17400.0, 0.27382824
17410.0, 0.2738217
17420.0, 0.2738152
17430.0, 0.27380875
17440.0, 0.27380225
17450.0, 0.2737958
17460.0, 0.27378935
17470.0, 0.2737829
17480.0, 0.2737765
17490.0, 0.2737701
17500.0, 0.2737637
17510.0, 0.2737573
17520.0, 0.27375093
17530.0, 0.27374455
17540.0, 0.27373824
17550.0, 0.2737319
17560.0, 0.27372557
17570.0, 0.27371925
17580.0, 0.27371296
17590.0, 0.27370667
17600.0, 0.27370042
17610.0, 0.27369416
17620.0, 0.2736879
17630.0, 0.27368167
17640.0, 0.27367544
17650.0, 0.27366924
17660.0, 0.27366304
17670.0, 0.27365687
17680.0, 0.2736507
17690.0, 0.27364454
17700.0, 0.2736384
17710.0, 0.27363226
17720.0, 0.27362612
17730.0, 0.27362
17740.0, 0.27361393
17750.0, 0.27360782
17760.0, 0.27360177
17770.0, 0.2735957
17780.0, 0.27358964
17790.0, 0.27358362
17800.0, 0.27357757
17810.0, 0.27357158
17820.0, 0.27356556
17830.0, 0.27355957
17840.0, 0.2735536
17850.0, 0.27354765
17860.0, 0.2735417
17870.0, 0.27353576
17880.0, 0.27352983
17890.0, 0.2735239
17900.0, 0.273518
17910.0, 0.2735121
17920.0, 0.2735062
17930.0, 0.27350035
17940.0, 0.27349448
17950.0, 0.27348864
17960.0, 0.2734828
17970.0, 0.27347696
17980.0, 0.27347118
17990.0, 0.27346537
18000.0, 0.27345958
18010.0, 0.27345377
18020.0, 0.27344802
18030.0, 0.27344227
18040.0, 0.27343655
18050.0, 0.2734308
18060.0, 0.27342507
18070.0, 0.27341938
18080.0, 0.27341366
18090.0, 0.273408
18100.0, 0.2734023
18110.0, 0.27339664
18120.0, 0.27339098
18130.0, 0.27338535
18140.0, 0.2733797
18150.0, 0.27337408
18160.0, 0.2733685
18170.0, 0.2733629
18180.0, 0.2733573
18190.0, 0.27335173
18200.0, 0.2733462
18210.0, 0.2733406
18220.0, 0.2733351
18230.0, 0.27332956
18240.0, 0.27332404
18250.0, 0.27331853
18260.0, 0.27331302
18270.0, 0.27330756
18280.0, 0.27330205
18290.0, 0.2732966
18300.0, 0.27329114
18310.0, 0.27328572
18320.0, 0.2732803
18330.0, 0.27327484
18340.0, 0.27326944
18350.0, 0.27326405
18360.0, 0.27325866
18370.0, 0.2732533
18380.0, 0.2732479
18390.0, 0.27324256
18400.0, 0.27323723
18410.0, 0.2732319
18420.0, 0.27322656
18430.0, 0.27322125
18440.0, 0.27321595
18450.0, 0.27321064
18460.0, 0.27320537
18470.0, 0.2732001
18480.0, 0.27319485
18490.0, 0.27318957
18500.0, 0.27318436
18510.0, 0.2731791
18520.0, 0.2731739
18530.0, 0.2731687
18540.0, 0.2731635
18550.0, 0.2731583
18560.0, 0.27315313
18570.0, 0.27314797
18580.0, 0.2731428
18590.0, 0.27313766
18600.0, 0.27313253
18610.0, 0.2731274
18620.0, 0.27312228
18630.0, 0.27311718
18640.0, 0.2731121
18650.0, 0.273107
18660.0, 0.27310193
18670.0, 0.27309686
18680.0, 0.2730918
18690.0, 0.27308676
18700.0, 0.27308172
18710.0, 0.2730767
18720.0, 0.27307168
18730.0, 0.2730667
18740.0, 0.2730617
18750.0, 0.27305672
18760.0, 0.27305174
18770.0, 0.27304676
18780.0, 0.2730418
18790.0, 0.27303687
18800.0, 0.27303192
18810.0, 0.273027
18820.0, 0.2730221
18830.0, 0.2730172
18840.0, 0.27301228
18850.0, 0.2730074
18860.0, 0.27300254
18870.0, 0.27299768
18880.0, 0.27299282
18890.0, 0.27298796
18900.0, 0.27298313
18910.0, 0.2729783
18920.0, 0.27297348
18930.0, 0.27296868
18940.0, 0.27296385
18950.0, 0.27295908
18960.0, 0.27295431
18970.0, 0.27294955
18980.0, 0.27294478
18990.0, 0.27294004
19000.0, 0.27293527
19010.0, 0.27293053
19020.0, 0.27292582
19030.0, 0.27292112
19040.0, 0.2729164
19050.0, 0.2729117
19060.0, 0.27290702
19070.0, 0.27290234
19080.0, 0.2728977
19090.0, 0.27289304
19100.0, 0.27288836
19110.0, 0.27288374
19120.0, 0.27287912
19130.0, 0.2728745
19140.0, 0.27286988
19150.0, 0.27286527
19160.0, 0.27286068
19170.0, 0.27285612
19180.0, 0.27285153
19190.0, 0.27284697
19200.0, 0.2728424
19210.0, 0.27283785
19220.0, 0.27283332
19230.0, 0.27282882
19240.0, 0.2728243
19250.0, 0.27281976
19260.0, 0.27281526
19270.0, 0.27281076
19280.0, 0.2728063
19290.0, 0.27280182
19300.0, 0.27279735
19310.0, 0.2727929
19320.0, 0.27278844
19330.0, 0.27278402
19340.0, 0.27277958
19350.0, 0.27277517
19360.0, 0.27277073
19370.0, 0.27276635
19380.0, 0.27276194
19390.0, 0.27275756
19400.0, 0.27275318
19410.0, 0.27274883
19420.0, 0.27274445
19430.0, 0.2727401
19440.0, 0.27273574
19450.0, 0.27273142
19460.0, 0.2727271
19470.0, 0.27272278
19480.0, 0.27271846
19490.0, 0.27271417
19500.0, 0.27270988
19510.0, 0.27270558
19520.0, 0.27270132
19530.0, 0.27269706
19540.0, 0.2726928
19550.0, 0.27268857
19560.0, 0.2726843
19570.0, 0.27268007
19580.0, 0.27267587
19590.0, 0.27267164
19600.0, 0.27266744
19610.0, 0.27266324
19620.0, 0.27265906
19630.0, 0.27265486
19640.0, 0.27265072
19650.0, 0.27264655
19660.0, 0.27264237
19670.0, 0.27263823
19680.0, 0.2726341
19690.0, 0.27262995
19700.0, 0.27262583
19710.0, 0.27262172
19720.0, 0.2726176
19730.0, 0.27261353
19740.0, 0.27260944
19750.0, 0.27260533
19760.0, 0.27260128
19770.0, 0.27259722
19780.0, 0.27259317
19790.0, 0.27258912
19800.0, 0.27258506
19810.0, 0.27258104
19820.0, 0.27257702
19830.0, 0.272573
19840.0, 0.27256897
19850.0, 0.27256498
19860.0, 0.27256098
19870.0, 0.272557
19880.0, 0.27255303
19890.0, 0.27254906
19900.0, 0.2725451
19910.0, 0.27254114
19920.0, 0.2725372
19930.0, 0.27253324
19940.0, 0.27252933
19950.0, 0.2725254
19960.0, 0.2725215
19970.0, 0.2725176
19980.0, 0.2725137
19990.0, 0.2725098
20000.0, 0.2725059
20010.0, 0.27250203
20020.0, 0.27249816
20030.0, 0.27249432
20040.0, 0.27249044
20050.0, 0.27248663
20060.0, 0.27248278
20070.0, 0.27247894
20080.0, 0.27247512
20090.0, 0.2724713
20100.0, 0.27246752
20110.0, 0.2724637
20120.0, 0.27245992
20130.0, 0.27245614
20140.0, 0.27245235
20150.0, 0.2724486
20160.0, 0.27244484
20170.0, 0.2724411
20180.0, 0.27243733
20190.0, 0.27243358
20200.0, 0.27242985
20210.0, 0.27242613
20220.0, 0.27242243
20230.0, 0.2724187
20240.0, 0.272415
20250.0, 0.27241132
20260.0, 0.27240762
20270.0, 0.27240396
20280.0, 0.2724003
20290.0, 0.2723966
20300.0, 0.27239296
20310.0, 0.2723893
20320.0, 0.27238566
20330.0, 0.27238202
20340.0, 0.27237839
20350.0, 0.27237478
20360.0, 0.27237117
20370.0, 0.27236757
20380.0, 0.27236396
20390.0, 0.27236038
20400.0, 0.27235678
20410.0, 0.2723532
20420.0, 0.27234963
20430.0, 0.27234608
20440.0, 0.2723425
20450.0, 0.27233896
20460.0, 0.27233544
20470.0, 0.2723319
20480.0, 0.27232835
20490.0, 0.27232483
20500.0, 0.27232134
20510.0, 0.27231783
20520.0, 0.27231434
20530.0, 0.27231082
20540.0, 0.27230734
20550.0, 0.27230385
20560.0, 0.2723004
20570.0, 0.27229694
20580.0, 0.27229348
20590.0, 0.27229002
20600.0, 0.27228656
20610.0, 0.27228314
20620.0, 0.2722797
20630.0, 0.27227628
20640.0, 0.27227286
20650.0, 0.27226946
20660.0, 0.27226606
20670.0, 0.27226266
20680.0, 0.27225927
20690.0, 0.2722559
20700.0, 0.2722525
20710.0, 0.27224913
20720.0, 0.27224576
20730.0, 0.27224243
20740.0, 0.27223906
20750.0, 0.27223572
20760.0, 0.27223238
20770.0, 0.27222905
20780.0, 0.27222574
20790.0, 0.27222243
20800.0, 0.27221912
20810.0, 0.2722158
20820.0, 0.2722125
20830.0, 0.27220923
20840.0, 0.27220595
20850.0, 0.27220267
20860.0, 0.2721994
20870.0, 0.27219614
20880.0, 0.27219287
20890.0, 0.27218962
20900.0, 0.27218637
20910.0, 0.27218315
20920.0, 0.2721799
20930.0, 0.27217668
20940.0, 0.27217346
20950.0, 0.27217025
20960.0, 0.27216706
20970.0, 0.27216387
20980.0, 0.27216065
20990.0, 0.27215746
21000.0, 0.2721543
21010.0, 0.2721511
21020.0, 0.27214795
21030.0, 0.2721448
21040.0, 0.27214164
21050.0, 0.2721385
21060.0, 0.27213535
21070.0, 0.27213222
21080.0, 0.2721291
21090.0, 0.27212596
21100.0, 0.27212283
21110.0, 0.27211973
21120.0, 0.27211663
21130.0, 0.27211353
21140.0, 0.27211043
21150.0, 0.27210736
21160.0, 0.2721043
21170.0, 0.2721012
21180.0, 0.27209815
21190.0, 0.27209508
21200.0, 0.272092
21210.0, 0.27208897
21220.0, 0.27208593
21230.0, 0.2720829
21240.0, 0.27207986
21250.0, 0.27207685
21260.0, 0.2720738
21270.0, 0.2720708
21280.0, 0.2720678
21290.0, 0.27206478
21300.0, 0.2720618
21310.0, 0.2720588
21320.0, 0.27205583
21330.0, 0.27205285
21340.0, 0.27204987
21350.0, 0.27204692
21360.0, 0.27204394
21370.0, 0.272041
21380.0, 0.27203804
21390.0, 0.27203512
21400.0, 0.27203217
21410.0, 0.27202925
21420.0, 0.27202633
21430.0, 0.2720234
21440.0, 0.2720205
21450.0, 0.2720176
21460.0, 0.27201468
21470.0, 0.2720118
21480.0, 0.2720089
21490.0, 0.27200603
21500.0, 0.27200314
21510.0, 0.27200025
21520.0, 0.27199742
21530.0, 0.27199456
21540.0, 0.2719917
21550.0, 0.27198884
21560.0, 0.271986
21570.0, 0.27198318
21580.0, 0.27198032
21590.0, 0.2719775
21600.0, 0.27197468
21610.0, 0.27197188
21620.0, 0.27196905
21630.0, 0.27196625
21640.0, 0.27196345
21650.0, 0.27196068
21660.0, 0.27195787
21670.0, 0.2719551
21680.0, 0.27195233
21690.0, 0.27194956
21700.0, 0.2719468
21710.0, 0.27194402
21720.0, 0.27194127
21730.0, 0.27193853
21740.0, 0.2719358
21750.0, 0.27193305
21760.0, 0.2719303
21770.0, 0.2719276
21780.0, 0.27192485
21790.0, 0.27192214
21800.0, 0.27191946
21810.0, 0.27191675
21820.0, 0.27191404
21830.0, 0.27191135
21840.0, 0.27190864
21850.0, 0.27190596
21860.0, 0.2719033
21870.0, 0.27190062
21880.0, 0.27189797
21890.0, 0.2718953
21900.0, 0.27189264
21910.0, 0.27188998
21920.0, 0.27188733
21930.0, 0.2718847
21940.0, 0.27188206
21950.0, 0.27187943
21960.0, 0.2718768
21970.0, 0.2718742
21980.0, 0.27187157
21990.0, 0.27186897
22000.0, 0.27186635
22010.0, 0.27186376
22020.0, 0.27186117
22030.0, 0.27185857
22040.0, 0.271856
22050.0, 0.27185342
22060.0, 0.27185085
22070.0, 0.2718483
22080.0, 0.27184573
22090.0, 0.27184317
22100.0, 0.2718406
22110.0, 0.27183807
22120.0, 0.2718355
22130.0, 0.271833
22140.0, 0.27183044
22150.0, 0.27182794
22160.0, 0.2718254
22170.0, 0.2718229
22180.0, 0.27182037
22190.0, 0.27181786
22200.0, 0.27181536
22210.0, 0.27181286
22220.0, 0.27181038
22230.0, 0.27180788
22240.0, 0.2718054
22250.0, 0.27180293
22260.0, 0.27180046
22270.0, 0.27179798
22280.0, 0.27179554
22290.0, 0.27179307
22300.0, 0.27179062
22310.0, 0.27178818
22320.0, 0.27178574
22330.0, 0.2717833
22340.0, 0.27178088
22350.0, 0.27177843
22360.0, 0.27177602
22370.0, 0.27177358
22380.0, 0.27177116
22390.0, 0.27176878
22400.0, 0.27176636
22410.0, 0.27176398
22420.0, 0.27176157
22430.0, 0.27175918
22440.0, 0.2717568
22450.0, 0.2717544
22460.0, 0.27175203
22470.0, 0.27174968
22480.0, 0.2717473
22490.0, 0.27174497
22500.0, 0.2717426
22510.0, 0.27174026
22520.0, 0.2717379
22530.0, 0.27173555
22540.0, 0.27173322
22550.0, 0.2717309
22560.0, 0.27172855
22570.0, 0.27172622
22580.0, 0.2717239
22590.0, 0.2717216
22600.0, 0.27171928
22610.0, 0.27171698
22620.0, 0.2717147
22630.0, 0.2717124
22640.0, 0.2717101
22650.0, 0.2717078
22660.0, 0.27170554
22670.0, 0.27170324
22680.0, 0.27170098
22690.0, 0.2716987
22700.0, 0.27169645
22710.0, 0.27169418
22720.0, 0.27169192
22730.0, 0.27168968
22740.0, 0.27168745
22750.0, 0.2716852
22760.0, 0.27168295
22770.0, 0.27168074
22780.0, 0.27167848
22790.0, 0.27167627
22800.0, 0.27167407
22810.0, 0.27167183
22820.0, 0.27166963
22830.0, 0.27166742
22840.0, 0.27166522
22850.0, 0.271663
22860.0, 0.27166083
22870.0, 0.27165866
22880.0, 0.27165645
22890.0, 0.27165428
22900.0, 0.2716521
22910.0, 0.27164993
22920.0, 0.27164778
22930.0, 0.2716456
22940.0, 0.27164343
22950.0, 0.27164128
22960.0, 0.27163914
22970.0, 0.271637
22980.0, 0.27163485
22990.0, 0.27163273
23000.0, 0.2716306
23010.0, 0.27162847
23020.0, 0.27162635
23030.0, 0.27162424
23040.0, 0.27162212
23050.0, 0.27162
23060.0, 0.2716179
23070.0, 0.27161577
23080.0, 0.2716137
23090.0, 0.2716116
23100.0, 0.2716095
23110.0, 0.27160743
23120.0, 0.27160534
23130.0, 0.27160326
23140.0, 0.2716012
23150.0, 0.2715991
23160.0, 0.27159706
23170.0, 0.271595
23180.0, 0.27159294
23190.0, 0.2715909
23200.0, 0.27158883
23210.0, 0.2715868
23220.0, 0.27158475
23230.0, 0.2715827
23240.0, 0.2715807
23250.0, 0.27157864
23260.0, 0.2715766
23270.0, 0.27157462
23280.0, 0.2715726
23290.0, 0.2715706
23300.0, 0.27156857
23310.0, 0.27156657
23320.0, 0.27156457
