Energy (in eV), backscattering yield of material ITOC-NASCAP at incidence 0.0 degree
1040.0, 0.30224717
1050.0, 0.3020849
1060.0, 0.30192292
1070.0, 0.3017613
1080.0, 0.30159998
1090.0, 0.301439
1100.0, 0.30127832
1110.0, 0.301118
1120.0, 0.30095798
1130.0, 0.30079827
1140.0, 0.30063888
1150.0, 0.30047983
1160.0, 0.30032107
1170.0, 0.30016264
1180.0, 0.3000045
1190.0, 0.29984674
1200.0, 0.29968923
1210.0, 0.2995321
1220.0, 0.2993752
1230.0, 0.29921868
1240.0, 0.29906246
1250.0, 0.29890653
1260.0, 0.29875094
1270.0, 0.29859564
1280.0, 0.29844067
1290.0, 0.298286
1300.0, 0.29813161
1310.0, 0.29797757
1320.0, 0.29782382
1330.0, 0.29767036
1340.0, 0.29751724
1350.0, 0.2973644
1360.0, 0.2972119
1370.0, 0.29705966
1380.0, 0.29690775
1390.0, 0.29675615
1400.0, 0.29660484
1410.0, 0.29645383
1420.0, 0.29630312
1430.0, 0.2961527
1440.0, 0.29600263
1450.0, 0.2958528
1460.0, 0.29570332
1470.0, 0.2955541
1480.0, 0.2954052
1490.0, 0.29525658
1500.0, 0.2951083
1510.0, 0.29496026
1520.0, 0.29481253
1530.0, 0.29466513
1540.0, 0.294518
1550.0, 0.29437116
1560.0, 0.29422462
1570.0, 0.29407835
1580.0, 0.2939324
1590.0, 0.29378673
1600.0, 0.29364136
1610.0, 0.29349628
1620.0, 0.29335147
1630.0, 0.29320696
1640.0, 0.29306275
1650.0, 0.29291883
1660.0, 0.29277518
1670.0, 0.29263183
1680.0, 0.29248875
1690.0, 0.29234597
1700.0, 0.2922035
1710.0, 0.29206127
1720.0, 0.29191935
1730.0, 0.2917777
1740.0, 0.29163635
1750.0, 0.29149526
1760.0, 0.29135448
1770.0, 0.29121396
1780.0, 0.2910737
1790.0, 0.29093376
1800.0, 0.29079407
1810.0, 0.2906547
1820.0, 0.29051557
1830.0, 0.29037672
1840.0, 0.29023817
1850.0, 0.2900999
1860.0, 0.28996187
1870.0, 0.28982416
1880.0, 0.28968668
1890.0, 0.2895495
1900.0, 0.2894126
1910.0, 0.28927597
1920.0, 0.2891396
1930.0, 0.28900352
1940.0, 0.28886768
1950.0, 0.28873214
1960.0, 0.28859687
1970.0, 0.28846186
1980.0, 0.28832713
1990.0, 0.28819266
2000.0, 0.28805846
2010.0, 0.28792453
2020.0, 0.28779086
2030.0, 0.28765747
2040.0, 0.28752434
2050.0, 0.28739148
2060.0, 0.2872589
2070.0, 0.28712654
2080.0, 0.2869945
2090.0, 0.28686267
2100.0, 0.28673112
2110.0, 0.28659987
2120.0, 0.28646883
2130.0, 0.2863381
2140.0, 0.2862076
2150.0, 0.28607738
2160.0, 0.28594738
2170.0, 0.28581768
2180.0, 0.28568822
2190.0, 0.28555903
2200.0, 0.2854301
2210.0, 0.28530142
2220.0, 0.285173
2230.0, 0.28504482
2240.0, 0.28491694
2250.0, 0.28478926
2260.0, 0.28466186
2270.0, 0.28453472
2280.0, 0.28440785
2290.0, 0.2842812
2300.0, 0.28415483
2310.0, 0.28402868
2320.0, 0.28390282
2330.0, 0.28377718
2340.0, 0.2836518
2350.0, 0.2835267
2360.0, 0.28340182
2370.0, 0.28327718
2380.0, 0.28315282
2390.0, 0.28302866
2400.0, 0.2829048
2410.0, 0.28278115
2420.0, 0.28265777
2430.0, 0.28253463
2440.0, 0.28241175
2450.0, 0.2822891
2460.0, 0.2821667
2470.0, 0.28204453
2480.0, 0.2819226
2490.0, 0.28180096
2500.0, 0.2816795
2510.0, 0.28155833
2520.0, 0.2814374
2530.0, 0.2813167
2540.0, 0.28119624
2550.0, 0.281076
2560.0, 0.28095603
2570.0, 0.28083628
2580.0, 0.2807168
2590.0, 0.28059754
2600.0, 0.2804785
2610.0, 0.28035972
2620.0, 0.2802412
2630.0, 0.28012288
2640.0, 0.2800048
2650.0, 0.27988696
2660.0, 0.27976936
2670.0, 0.27965197
2680.0, 0.27953485
2690.0, 0.27941796
2700.0, 0.2793013
2710.0, 0.27918485
2720.0, 0.27906865
2730.0, 0.2789527
2740.0, 0.27883694
2750.0, 0.27872145
2760.0, 0.27860618
2770.0, 0.2784911
2780.0, 0.2783763
2790.0, 0.27826172
2800.0, 0.27814737
2810.0, 0.27803323
2820.0, 0.27791932
2830.0, 0.27780566
2840.0, 0.27769223
2850.0, 0.277579
2860.0, 0.277466
2870.0, 0.27735323
2880.0, 0.2772407
2890.0, 0.2771284
2900.0, 0.27701628
2910.0, 0.27690443
2920.0, 0.2767928
2930.0, 0.27668136
2940.0, 0.27657017
2950.0, 0.2764592
2960.0, 0.27634844
2970.0, 0.2762379
2980.0, 0.27612758
2990.0, 0.2760175
3000.0, 0.2759076
3010.0, 0.27579796
3020.0, 0.27568853
3030.0, 0.2755793
3040.0, 0.27547032
3050.0, 0.27536154
3060.0, 0.27525297
3070.0, 0.27514464
3080.0, 0.2750365
3090.0, 0.2749286
3100.0, 0.2748209
3110.0, 0.27471343
3120.0, 0.27460614
3130.0, 0.2744991
3140.0, 0.27439225
3150.0, 0.27428564
3160.0, 0.27417922
3170.0, 0.27407303
3180.0, 0.27396703
3190.0, 0.27386126
3200.0, 0.2737557
3210.0, 0.27365035
3220.0, 0.2735452
3230.0, 0.27344027
3240.0, 0.27333555
3250.0, 0.27323103
3260.0, 0.27312672
3270.0, 0.27302262
3280.0, 0.27291873
3290.0, 0.27281505
3300.0, 0.27271158
3310.0, 0.2726083
3320.0, 0.27250525
3330.0, 0.2724024
3340.0, 0.27229977
3350.0, 0.2721973
3360.0, 0.27209508
3370.0, 0.27199304
3380.0, 0.2718912
3390.0, 0.27178958
3400.0, 0.27168816
3410.0, 0.27158692
3420.0, 0.27148592
3430.0, 0.2713851
3440.0, 0.2712845
3450.0, 0.27118406
3460.0, 0.27108386
3470.0, 0.27098384
3480.0, 0.270884
3490.0, 0.2707844
3500.0, 0.270685
3510.0, 0.27058578
3520.0, 0.27048674
3530.0, 0.27038792
3540.0, 0.2702893
3550.0, 0.27019086
3560.0, 0.27009264
3570.0, 0.26999462
3580.0, 0.26989678
3590.0, 0.26979914
3600.0, 0.2697017
3610.0, 0.2696044
3620.0, 0.26950738
3630.0, 0.2694105
3640.0, 0.26931384
3650.0, 0.26921734
3660.0, 0.26912108
3670.0, 0.26902497
3680.0, 0.26892906
3690.0, 0.26883337
3700.0, 0.26873785
3710.0, 0.26864251
3720.0, 0.2685474
3730.0, 0.26845244
3740.0, 0.26835766
3750.0, 0.2682631
3760.0, 0.26816872
3770.0, 0.26807454
3780.0, 0.26798055
3790.0, 0.26788673
3800.0, 0.2677931
3810.0, 0.26769966
3820.0, 0.2676064
3830.0, 0.26751333
3840.0, 0.26742047
3850.0, 0.26732776
3860.0, 0.26723525
3870.0, 0.26714292
3880.0, 0.26705077
3890.0, 0.26695883
3900.0, 0.26686707
3910.0, 0.26677546
3920.0, 0.26668406
3930.0, 0.26659283
3940.0, 0.26650178
3950.0, 0.26641095
3960.0, 0.26632026
3970.0, 0.26622975
3980.0, 0.26613945
3990.0, 0.2660493
4000.0, 0.26595935
4010.0, 0.2658696
4020.0, 0.26577997
4030.0, 0.26569057
4040.0, 0.26560134
4050.0, 0.26551226
4060.0, 0.2654234
4070.0, 0.26533467
4080.0, 0.26524615
4090.0, 0.2651578
4100.0, 0.26506963
4110.0, 0.26498163
4120.0, 0.2648938
4130.0, 0.26480615
4140.0, 0.26471868
4150.0, 0.2646314
4160.0, 0.26454425
4170.0, 0.26445732
4180.0, 0.26437053
4190.0, 0.26428393
4200.0, 0.2641975
4210.0, 0.26411125
4220.0, 0.26402518
4230.0, 0.26393926
4240.0, 0.26385352
4250.0, 0.26376796
4260.0, 0.26368254
4270.0, 0.26359734
4280.0, 0.26351225
4290.0, 0.26342738
4300.0, 0.26334268
4310.0, 0.26325813
4320.0, 0.26317373
4330.0, 0.26308954
4340.0, 0.2630055
4350.0, 0.2629216
4360.0, 0.26283792
4370.0, 0.26275435
4380.0, 0.262671
4390.0, 0.2625878
4400.0, 0.26250476
4410.0, 0.26242188
4420.0, 0.26233917
4430.0, 0.26225662
4440.0, 0.26217425
4450.0, 0.26209202
4460.0, 0.26200998
4470.0, 0.2619281
4480.0, 0.26184636
4490.0, 0.26176482
4500.0, 0.26168343
4510.0, 0.2616022
4520.0, 0.26152113
4530.0, 0.26144022
4540.0, 0.26135945
4550.0, 0.26127887
4560.0, 0.26119846
4570.0, 0.2611182
4580.0, 0.2610381
4590.0, 0.26095814
4600.0, 0.26087835
4610.0, 0.26079872
4620.0, 0.26071927
4630.0, 0.26063997
4640.0, 0.2605608
4650.0, 0.26048183
4660.0, 0.260403
4670.0, 0.26032433
4680.0, 0.2602458
4690.0, 0.26016745
4700.0, 0.26008925
4710.0, 0.2600112
4720.0, 0.2599333
4730.0, 0.25985557
4740.0, 0.259778
4750.0, 0.25970057
4760.0, 0.2596233
4770.0, 0.25954616
4780.0, 0.2594692
4790.0, 0.2593924
4800.0, 0.25931576
4810.0, 0.25923926
4820.0, 0.2591629
4830.0, 0.2590867
4840.0, 0.25901064
4850.0, 0.25893477
4860.0, 0.258859
4870.0, 0.25878343
4880.0, 0.258708
4890.0, 0.2586327
4900.0, 0.25855756
4910.0, 0.25848258
4920.0, 0.25840774
4930.0, 0.25833306
4940.0, 0.25825852
4950.0, 0.25818413
4960.0, 0.2581099
4970.0, 0.25803578
4980.0, 0.25796184
4990.0, 0.25788805
5000.0, 0.2578144
5010.0, 0.25774089
5020.0, 0.25766754
5030.0, 0.25759435
5040.0, 0.25752127
5050.0, 0.25744835
5060.0, 0.25737557
5070.0, 0.25730297
5080.0, 0.2572305
5090.0, 0.25715813
5100.0, 0.25708595
5110.0, 0.25701392
5120.0, 0.256942
5130.0, 0.25687024
5140.0, 0.25679862
5150.0, 0.25672716
5160.0, 0.2566558
5170.0, 0.25658464
5180.0, 0.2565136
5190.0, 0.2564427
5200.0, 0.25637192
5210.0, 0.2563013
5220.0, 0.25623083
5230.0, 0.2561605
5240.0, 0.25609028
5250.0, 0.25602022
5260.0, 0.2559503
5270.0, 0.25588053
5280.0, 0.2558109
5290.0, 0.2557414
5300.0, 0.25567204
5310.0, 0.2556028
5320.0, 0.25553373
5330.0, 0.2554648
5340.0, 0.25539598
5350.0, 0.2553273
5360.0, 0.25525877
5370.0, 0.25519037
5380.0, 0.25512213
5390.0, 0.255054
5400.0, 0.25498602
5410.0, 0.25491816
5420.0, 0.25485045
5430.0, 0.25478286
5440.0, 0.2547154
5450.0, 0.25464812
5460.0, 0.25458091
5470.0, 0.2545139
5480.0, 0.25444698
5490.0, 0.2543802
5500.0, 0.25431356
5510.0, 0.25424707
5520.0, 0.25418067
5530.0, 0.25411445
5540.0, 0.25404832
5550.0, 0.25398237
5560.0, 0.2539165
5570.0, 0.2538508
5580.0, 0.25378522
5590.0, 0.25371975
5600.0, 0.25365445
5610.0, 0.25358924
5620.0, 0.25352418
5630.0, 0.25345924
5640.0, 0.25339445
5650.0, 0.25332978
5660.0, 0.25326523
5670.0, 0.25320083
5680.0, 0.25313655
5690.0, 0.25307238
5700.0, 0.25300837
5710.0, 0.25294447
5720.0, 0.2528807
5730.0, 0.25281703
5740.0, 0.25275353
5750.0, 0.25269014
5760.0, 0.25262687
5770.0, 0.25256374
5780.0, 0.2525007
5790.0, 0.25243783
5800.0, 0.25237507
5810.0, 0.25231245
5820.0, 0.25224993
5830.0, 0.25218755
5840.0, 0.2521253
5850.0, 0.25206316
5860.0, 0.25200114
5870.0, 0.25193924
5880.0, 0.2518775
5890.0, 0.25181586
5900.0, 0.25175434
5910.0, 0.25169292
5920.0, 0.25163168
5930.0, 0.25157052
5940.0, 0.2515095
5950.0, 0.25144857
5960.0, 0.2513878
5970.0, 0.25132713
5980.0, 0.2512666
5990.0, 0.2512062
6000.0, 0.25114587
6010.0, 0.2510857
6020.0, 0.25102565
6030.0, 0.2509657
6040.0, 0.25090587
6050.0, 0.25084618
6060.0, 0.2507866
6070.0, 0.25072715
6080.0, 0.2506678
6090.0, 0.25060856
6100.0, 0.25054947
6110.0, 0.2504905
6120.0, 0.25043163
6130.0, 0.25037286
6140.0, 0.25031424
6150.0, 0.2502557
6160.0, 0.25019732
6170.0, 0.25013903
6180.0, 0.25008085
6190.0, 0.2500228
6200.0, 0.24996488
6210.0, 0.24990706
6220.0, 0.24984935
6230.0, 0.24979177
6240.0, 0.2497343
6250.0, 0.24967694
6260.0, 0.2496197
6270.0, 0.24956256
6280.0, 0.24950555
6290.0, 0.24944864
6300.0, 0.24939185
6310.0, 0.24933518
6320.0, 0.24927862
6330.0, 0.24922217
6340.0, 0.24916585
6350.0, 0.24910961
6360.0, 0.24905351
6370.0, 0.24899751
6380.0, 0.24894163
6390.0, 0.24888586
6400.0, 0.24883018
6410.0, 0.24877463
6420.0, 0.2487192
6430.0, 0.24866386
6440.0, 0.24860865
6450.0, 0.24855353
6460.0, 0.24849853
6470.0, 0.24844365
6480.0, 0.24838887
6490.0, 0.2483342
6500.0, 0.24827963
6510.0, 0.24822518
6520.0, 0.24817084
6530.0, 0.24811661
6540.0, 0.24806248
6550.0, 0.24800846
6560.0, 0.24795455
6570.0, 0.24790075
6580.0, 0.24784705
6590.0, 0.24779347
6600.0, 0.24773999
6610.0, 0.24768661
6620.0, 0.24763334
6630.0, 0.24758019
6640.0, 0.24752714
6650.0, 0.24747418
6660.0, 0.24742134
6670.0, 0.2473686
6680.0, 0.24731597
6690.0, 0.24726345
6700.0, 0.24721102
6710.0, 0.2471587
6720.0, 0.24710649
6730.0, 0.24705438
6740.0, 0.24700238
6750.0, 0.24695048
6760.0, 0.24689868
6770.0, 0.24684699
6780.0, 0.2467954
6790.0, 0.24674392
6800.0, 0.24669254
6810.0, 0.24664125
6820.0, 0.24659008
6830.0, 0.246539
6840.0, 0.24648802
6850.0, 0.24643715
6860.0, 0.24638638
6870.0, 0.24633572
6880.0, 0.24628514
6890.0, 0.24623467
6900.0, 0.2461843
6910.0, 0.24613404
6920.0, 0.24608389
6930.0, 0.24603382
6940.0, 0.24598385
6950.0, 0.24593398
6960.0, 0.24588422
6970.0, 0.24583456
6980.0, 0.24578498
6990.0, 0.24573553
7000.0, 0.24568616
7010.0, 0.24563688
7020.0, 0.2455877
7030.0, 0.24553864
7040.0, 0.24548966
7050.0, 0.24544078
7060.0, 0.24539201
7070.0, 0.24534333
7080.0, 0.24529473
7090.0, 0.24524625
7100.0, 0.24519786
7110.0, 0.24514957
7120.0, 0.24510136
7130.0, 0.24505326
7140.0, 0.24500526
7150.0, 0.24495734
7160.0, 0.24490954
7170.0, 0.24486181
7180.0, 0.24481419
7190.0, 0.24476667
7200.0, 0.24471924
7210.0, 0.2446719
7220.0, 0.24462464
7230.0, 0.2445775
7240.0, 0.24453044
7250.0, 0.24448349
7260.0, 0.24443662
7270.0, 0.24438985
7280.0, 0.24434316
7290.0, 0.24429658
7300.0, 0.24425009
7310.0, 0.24420369
7320.0, 0.24415737
7330.0, 0.24411117
7340.0, 0.24406503
7350.0, 0.244019
7360.0, 0.24397306
7370.0, 0.24392721
7380.0, 0.24388146
7390.0, 0.24383579
7400.0, 0.24379022
7410.0, 0.24374475
7420.0, 0.24369936
7430.0, 0.24365406
7440.0, 0.24360885
7450.0, 0.24356373
7460.0, 0.2435187
7470.0, 0.24347375
7480.0, 0.2434289
7490.0, 0.24338414
7500.0, 0.24333948
7510.0, 0.2432949
7520.0, 0.2432504
7530.0, 0.243206
7540.0, 0.24316168
7550.0, 0.24311745
7560.0, 0.24307331
7570.0, 0.24302927
7580.0, 0.24298531
7590.0, 0.24294142
7600.0, 0.24289764
7610.0, 0.24285394
7620.0, 0.24281034
7630.0, 0.24276681
7640.0, 0.24272338
7650.0, 0.24268003
7660.0, 0.24263676
7670.0, 0.24259359
7680.0, 0.24255049
7690.0, 0.24250749
7700.0, 0.24246457
7710.0, 0.24242173
7720.0, 0.24237898
7730.0, 0.24233632
7740.0, 0.24229375
7750.0, 0.24225125
7760.0, 0.24220885
7770.0, 0.24216652
7780.0, 0.24212429
7790.0, 0.24208213
7800.0, 0.24204007
7810.0, 0.24199808
7820.0, 0.24195617
7830.0, 0.24191436
7840.0, 0.24187262
7850.0, 0.24183097
7860.0, 0.2417894
7870.0, 0.24174792
7880.0, 0.24170652
7890.0, 0.2416652
7900.0, 0.24162397
7910.0, 0.24158281
7920.0, 0.24154174
7930.0, 0.24150075
7940.0, 0.24145985
7950.0, 0.24141902
7960.0, 0.24137828
7970.0, 0.24133761
7980.0, 0.24129702
7990.0, 0.24125652
8000.0, 0.24121611
8010.0, 0.24117577
8020.0, 0.24113551
8030.0, 0.24109533
8040.0, 0.24105524
8050.0, 0.24101521
8060.0, 0.24097528
8070.0, 0.24093542
8080.0, 0.24089564
8090.0, 0.24085595
8100.0, 0.24081632
8110.0, 0.24077679
8120.0, 0.24073732
8130.0, 0.24069794
8140.0, 0.24065864
8150.0, 0.2406194
8160.0, 0.24058026
8170.0, 0.2405412
8180.0, 0.24050221
8190.0, 0.2404633
8200.0, 0.24042445
8210.0, 0.2403857
8220.0, 0.24034703
8230.0, 0.24030842
8240.0, 0.2402699
8250.0, 0.24023144
8260.0, 0.24019307
8270.0, 0.24015477
8280.0, 0.24011657
8290.0, 0.24007842
8300.0, 0.24004035
8310.0, 0.24000236
8320.0, 0.23996446
8330.0, 0.2399266
8340.0, 0.23988885
8350.0, 0.23985116
8360.0, 0.23981355
8370.0, 0.23977602
8380.0, 0.23973855
8390.0, 0.23970117
8400.0, 0.23966385
8410.0, 0.23962662
8420.0, 0.23958945
8430.0, 0.23955236
8440.0, 0.23951535
8450.0, 0.23947841
8460.0, 0.23944154
8470.0, 0.23940475
8480.0, 0.23936802
8490.0, 0.23933138
8500.0, 0.23929481
8510.0, 0.2392583
8520.0, 0.23922189
8530.0, 0.23918553
8540.0, 0.23914924
8550.0, 0.23911303
8560.0, 0.2390769
8570.0, 0.23904084
8580.0, 0.23900484
8590.0, 0.23896892
8600.0, 0.23893307
8610.0, 0.2388973
8620.0, 0.23886159
8630.0, 0.23882595
8640.0, 0.2387904
8650.0, 0.2387549
8660.0, 0.23871948
8670.0, 0.23868412
8680.0, 0.23864885
8690.0, 0.23861364
8700.0, 0.2385785
8710.0, 0.23854342
8720.0, 0.23850843
8730.0, 0.2384735
8740.0, 0.23843864
8750.0, 0.23840386
8760.0, 0.23836914
8770.0, 0.23833448
8780.0, 0.23829989
8790.0, 0.23826538
8800.0, 0.23823094
8810.0, 0.23819657
8820.0, 0.23816226
8830.0, 0.23812802
8840.0, 0.23809385
8850.0, 0.23805976
8860.0, 0.23802572
8870.0, 0.23799175
8880.0, 0.23795786
8890.0, 0.23792404
8900.0, 0.23789027
8910.0, 0.23785658
8920.0, 0.23782295
8930.0, 0.23778939
8940.0, 0.2377559
8950.0, 0.23772247
8960.0, 0.23768911
8970.0, 0.23765582
8980.0, 0.2376226
8990.0, 0.23758943
9000.0, 0.23755634
9010.0, 0.23752332
9020.0, 0.23749036
9030.0, 0.23745747
9040.0, 0.23742463
9050.0, 0.23739187
9060.0, 0.23735917
9070.0, 0.23732653
9080.0, 0.23729397
9090.0, 0.23726147
9100.0, 0.23722903
9110.0, 0.23719665
9120.0, 0.23716435
9130.0, 0.2371321
9140.0, 0.23709993
9150.0, 0.23706782
9160.0, 0.23703577
9170.0, 0.23700377
9180.0, 0.23697186
9190.0, 0.23694
9200.0, 0.2369082
9210.0, 0.23687647
9220.0, 0.2368448
9230.0, 0.23681319
9240.0, 0.23678166
9250.0, 0.23675017
9260.0, 0.23671876
9270.0, 0.2366874
9280.0, 0.23665611
9290.0, 0.23662488
9300.0, 0.23659372
9310.0, 0.23656261
9320.0, 0.23653157
9330.0, 0.23650059
9340.0, 0.23646967
9350.0, 0.23643883
9360.0, 0.23640803
9370.0, 0.2363773
9380.0, 0.23634662
9390.0, 0.23631601
9400.0, 0.23628546
9410.0, 0.23625498
9420.0, 0.23622455
9430.0, 0.2361942
9440.0, 0.23616388
9450.0, 0.23613364
9460.0, 0.23610345
9470.0, 0.23607333
9480.0, 0.23604326
9490.0, 0.23601326
9500.0, 0.23598331
9510.0, 0.23595344
9520.0, 0.2359236
9530.0, 0.23589385
9540.0, 0.23586415
9550.0, 0.2358345
9560.0, 0.23580492
9570.0, 0.23577538
9580.0, 0.2357459
9590.0, 0.2357165
9600.0, 0.23568715
9610.0, 0.23565786
9620.0, 0.23562862
9630.0, 0.23559946
9640.0, 0.23557034
9650.0, 0.23554127
9660.0, 0.23551227
9670.0, 0.23548333
9680.0, 0.23545444
9690.0, 0.23542562
9700.0, 0.23539685
9710.0, 0.23536813
9720.0, 0.23533948
9730.0, 0.23531088
9740.0, 0.23528235
9750.0, 0.23525387
9760.0, 0.23522544
9770.0, 0.23519707
9780.0, 0.23516876
9790.0, 0.2351405
9800.0, 0.2351123
9810.0, 0.23508416
9820.0, 0.23505607
9830.0, 0.23502804
9840.0, 0.23500006
9850.0, 0.23497213
9860.0, 0.23494428
9870.0, 0.23491646
9880.0, 0.23488872
9890.0, 0.23486102
9900.0, 0.23483337
9910.0, 0.2348058
9920.0, 0.23477826
9930.0, 0.23475079
9940.0, 0.23472336
9950.0, 0.234696
9960.0, 0.23466869
9970.0, 0.23464143
9980.0, 0.23461422
9990.0, 0.23458707
10000.0, 0.23455998
10010.0, 0.23453294
10020.0, 0.23450595
10030.0, 0.23447903
10040.0, 0.23445214
10050.0, 0.23442532
10060.0, 0.23439856
10070.0, 0.23437184
10080.0, 0.23434517
10090.0, 0.23431855
10100.0, 0.234292
10110.0, 0.23426549
10120.0, 0.23423904
10130.0, 0.23421265
10140.0, 0.2341863
10150.0, 0.23416
10160.0, 0.23413377
10170.0, 0.23410758
10180.0, 0.23408145
10190.0, 0.23405536
10200.0, 0.23402932
10210.0, 0.23400335
10220.0, 0.23397742
10230.0, 0.23395154
10240.0, 0.23392572
10250.0, 0.23389995
10260.0, 0.23387423
10270.0, 0.23384856
10280.0, 0.23382294
10290.0, 0.23379737
10300.0, 0.23377185
10310.0, 0.2337464
10320.0, 0.23372097
10330.0, 0.23369561
10340.0, 0.2336703
10350.0, 0.23364504
10360.0, 0.23361982
10370.0, 0.23359466
10380.0, 0.23356955
10390.0, 0.23354448
10400.0, 0.23351948
10410.0, 0.23349452
10420.0, 0.2334696
10430.0, 0.23344475
10440.0, 0.23341992
10450.0, 0.23339517
10460.0, 0.23337045
10470.0, 0.23334579
10480.0, 0.23332117
10490.0, 0.23329662
10500.0, 0.2332721
10510.0, 0.23324764
10520.0, 0.23322321
10530.0, 0.23319885
10540.0, 0.23317452
10550.0, 0.23315026
10560.0, 0.23312603
10570.0, 0.23310186
10580.0, 0.23307773
10590.0, 0.23305365
10600.0, 0.23302962
10610.0, 0.23300564
10620.0, 0.2329817
10630.0, 0.23295781
10640.0, 0.23293398
10650.0, 0.23291019
10660.0, 0.23288645
10670.0, 0.23286274
10680.0, 0.2328391
10690.0, 0.23281549
10700.0, 0.23279195
10710.0, 0.23276843
10720.0, 0.23274498
10730.0, 0.23272155
10740.0, 0.23269819
10750.0, 0.23267487
10760.0, 0.23265159
10770.0, 0.23262838
10780.0, 0.23260519
10790.0, 0.23258206
10800.0, 0.23255897
10810.0, 0.23253593
10820.0, 0.23251294
10830.0, 0.23248997
10840.0, 0.23246707
10850.0, 0.23244421
10860.0, 0.2324214
10870.0, 0.23239864
10880.0, 0.23237592
10890.0, 0.23235324
10900.0, 0.2323306
10910.0, 0.23230803
10920.0, 0.23228548
10930.0, 0.23226298
10940.0, 0.23224054
10950.0, 0.23221813
10960.0, 0.23219576
10970.0, 0.23217346
10980.0, 0.23215118
10990.0, 0.23212895
11000.0, 0.23210678
11010.0, 0.23208463
11020.0, 0.23206253
11030.0, 0.2320405
11040.0, 0.23201849
11050.0, 0.23199652
11060.0, 0.2319746
11070.0, 0.23195273
11080.0, 0.2319309
11090.0, 0.23190911
11100.0, 0.23188737
11110.0, 0.23186566
11120.0, 0.23184401
11130.0, 0.2318224
11140.0, 0.23180082
11150.0, 0.23177929
11160.0, 0.23175782
11170.0, 0.23173638
11180.0, 0.23171498
11190.0, 0.23169363
11200.0, 0.2316723
11210.0, 0.23165104
11220.0, 0.2316298
11230.0, 0.23160863
11240.0, 0.23158748
11250.0, 0.23156638
11260.0, 0.23154531
11270.0, 0.2315243
11280.0, 0.23150332
11290.0, 0.2314824
11300.0, 0.23146151
11310.0, 0.23144065
11320.0, 0.23141985
11330.0, 0.23139907
11340.0, 0.23137836
11350.0, 0.23135768
11360.0, 0.23133703
11370.0, 0.23131643
11380.0, 0.23129587
11390.0, 0.23127535
11400.0, 0.23125488
11410.0, 0.23123445
11420.0, 0.23121405
11430.0, 0.23119369
11440.0, 0.23117338
11450.0, 0.2311531
11460.0, 0.23113286
11470.0, 0.23111267
11480.0, 0.23109253
11490.0, 0.23107241
11500.0, 0.23105234
11510.0, 0.23103231
11520.0, 0.23101231
11530.0, 0.23099236
11540.0, 0.23097245
11550.0, 0.23095258
11560.0, 0.23093274
11570.0, 0.23091295
11580.0, 0.23089321
11590.0, 0.2308735
11600.0, 0.23085381
11610.0, 0.23083419
11620.0, 0.23081458
11630.0, 0.23079503
11640.0, 0.2307755
11650.0, 0.23075603
11660.0, 0.23073658
11670.0, 0.2307172
11680.0, 0.23069783
11690.0, 0.2306785
11700.0, 0.23065922
