Energy (in eV), backscattering yield of material CERS-NASCAP at incidence 70.0 degree
   X,       Y
11580.0, 0.48033842
11590.0, 0.4803108
11600.0, 0.4802832
11610.0, 0.4802557
11620.0, 0.48022822
11630.0, 0.48020077
11640.0, 0.48017338
11650.0, 0.48014608
11660.0, 0.4801188
11670.0, 0.48009157
11680.0, 0.4800644
11690.0, 0.4800373
11700.0, 0.4800102
11710.0, 0.4799832
11720.0, 0.47995624
11730.0, 0.47992933
11740.0, 0.47990245
11750.0, 0.47987565
11760.0, 0.4798489
11770.0, 0.47982216
11780.0, 0.47979552
11790.0, 0.4797689
11800.0, 0.47974232
11810.0, 0.47971582
11820.0, 0.47968936
11830.0, 0.47966295
11840.0, 0.4796366
11850.0, 0.4796103
11860.0, 0.47958404
11870.0, 0.4795578
11880.0, 0.47953165
11890.0, 0.47950554
11900.0, 0.47947946
11910.0, 0.47945347
11920.0, 0.47942752
11930.0, 0.4794016
11940.0, 0.47937572
11950.0, 0.4793499
11960.0, 0.47932413
11970.0, 0.4792984
11980.0, 0.47927275
11990.0, 0.47924712
12000.0, 0.47922155
12010.0, 0.47919604
12020.0, 0.47917056
12030.0, 0.47914514
12040.0, 0.47911975
12050.0, 0.47909442
12060.0, 0.47906914
12070.0, 0.4790439
12080.0, 0.47901872
12090.0, 0.4789936
12100.0, 0.47896847
12110.0, 0.47894344
12120.0, 0.47891843
12130.0, 0.4788935
12140.0, 0.4788686
12150.0, 0.47884375
12160.0, 0.47881892
12170.0, 0.4787942
12180.0, 0.47876945
12190.0, 0.4787448
12200.0, 0.4787202
12210.0, 0.4786956
12220.0, 0.47867107
12230.0, 0.4786466
12240.0, 0.47862217
12250.0, 0.47859776
12260.0, 0.47857344
12270.0, 0.47854915
12280.0, 0.4785249
12290.0, 0.4785007
12300.0, 0.47847652
12310.0, 0.47845244
12320.0, 0.47842836
12330.0, 0.47840434
12340.0, 0.47838038
12350.0, 0.47835645
12360.0, 0.47833258
12370.0, 0.47830874
12380.0, 0.47828496
12390.0, 0.4782612
12400.0, 0.4782375
12410.0, 0.47821385
12420.0, 0.47819024
12430.0, 0.47816667
12440.0, 0.47814316
12450.0, 0.47811967
12460.0, 0.47809625
12470.0, 0.47807285
12480.0, 0.47804952
12490.0, 0.4780262
12500.0, 0.47800297
12510.0, 0.47797975
12520.0, 0.4779566
12530.0, 0.47793347
12540.0, 0.4779104
12550.0, 0.47788736
12560.0, 0.47786438
12570.0, 0.47784144
12580.0, 0.47781852
12590.0, 0.47779566
12600.0, 0.47777286
12610.0, 0.4777501
12620.0, 0.47772735
12630.0, 0.47770467
12640.0, 0.47768202
12650.0, 0.47765943
12660.0, 0.4776369
12670.0, 0.47761437
12680.0, 0.4775919
12690.0, 0.4775695
12700.0, 0.4775471
12710.0, 0.47752476
12720.0, 0.47750247
12730.0, 0.4774802
12740.0, 0.477458
12750.0, 0.47743583
12760.0, 0.4774137
12770.0, 0.47739163
12780.0, 0.47736958
12790.0, 0.47734758
12800.0, 0.47732562
12810.0, 0.4773037
12820.0, 0.47728184
12830.0, 0.47726
12840.0, 0.4772382
12850.0, 0.47721645
12860.0, 0.47719476
12870.0, 0.4771731
12880.0, 0.47715145
12890.0, 0.47712988
12900.0, 0.47710833
12910.0, 0.47708684
12920.0, 0.47706535
12930.0, 0.47704396
12940.0, 0.47702256
12950.0, 0.47700125
12960.0, 0.47697994
12970.0, 0.4769587
12980.0, 0.47693747
12990.0, 0.47691628
13000.0, 0.47689515
13010.0, 0.47687405
13020.0, 0.476853
13030.0, 0.476832
13040.0, 0.47681102
13050.0, 0.4767901
13060.0, 0.4767692
13070.0, 0.47674835
13080.0, 0.47672755
13090.0, 0.47670677
13100.0, 0.47668603
13110.0, 0.47666535
13120.0, 0.47664467
13130.0, 0.47662407
13140.0, 0.47660348
13150.0, 0.47658294
13160.0, 0.47656247
13170.0, 0.476542
13180.0, 0.47652158
13190.0, 0.4765012
13200.0, 0.47648087
13210.0, 0.47646058
13220.0, 0.4764403
13230.0, 0.47642007
13240.0, 0.4763999
13250.0, 0.47637975
13260.0, 0.47635964
13270.0, 0.47633958
13280.0, 0.47631955
13290.0, 0.47629955
13300.0, 0.47627962
13310.0, 0.4762597
13320.0, 0.47623983
13330.0, 0.47621998
13340.0, 0.47620016
13350.0, 0.4761804
13360.0, 0.47616068
13370.0, 0.476141
13380.0, 0.47612137
13390.0, 0.47610176
13400.0, 0.47608218
13410.0, 0.47606263
13420.0, 0.47604313
13430.0, 0.47602367
13440.0, 0.47600424
13450.0, 0.47598487
13460.0, 0.47596553
13470.0, 0.47594622
13480.0, 0.47592694
13490.0, 0.47590768
13500.0, 0.4758885
13510.0, 0.47586933
13520.0, 0.4758502
13530.0, 0.47583112
13540.0, 0.47581205
13550.0, 0.47579303
13560.0, 0.47577405
13570.0, 0.4757551
13580.0, 0.4757362
13590.0, 0.47571734
13600.0, 0.4756985
13610.0, 0.4756797
13620.0, 0.47566095
13630.0, 0.4756422
13640.0, 0.47562352
13650.0, 0.47560486
13660.0, 0.47558624
13670.0, 0.47556767
13680.0, 0.47554913
13690.0, 0.4755306
13700.0, 0.47551212
13710.0, 0.4754937
13720.0, 0.47547528
13730.0, 0.47545692
13740.0, 0.4754386
13750.0, 0.4754203
13760.0, 0.475402
13770.0, 0.4753838
13780.0, 0.47536558
13790.0, 0.47534743
13800.0, 0.4753293
13810.0, 0.47531122
13820.0, 0.47529316
13830.0, 0.47527516
13840.0, 0.47525716
13850.0, 0.47523922
13860.0, 0.4752213
13870.0, 0.47520342
13880.0, 0.47518557
13890.0, 0.47516775
13900.0, 0.47515
13910.0, 0.47513226
13920.0, 0.47511452
13930.0, 0.47509685
13940.0, 0.4750792
13950.0, 0.4750616
13960.0, 0.47504404
13970.0, 0.4750265
13980.0, 0.475009
13990.0, 0.4749915
14000.0, 0.47497407
14010.0, 0.4749567
14020.0, 0.4749393
14030.0, 0.47492197
14040.0, 0.47490466
14050.0, 0.4748874
14060.0, 0.47487015
14070.0, 0.47485295
14080.0, 0.47483578
14090.0, 0.47481865
14100.0, 0.47480154
14110.0, 0.47478446
14120.0, 0.47476742
14130.0, 0.47475043
14140.0, 0.47473344
14150.0, 0.4747165
14160.0, 0.4746996
14170.0, 0.47468272
14180.0, 0.47466588
14190.0, 0.47464907
14200.0, 0.4746323
14210.0, 0.47461554
14220.0, 0.47459882
14230.0, 0.47458217
14240.0, 0.4745655
14250.0, 0.47454888
14260.0, 0.4745323
14270.0, 0.47451577
14280.0, 0.47449923
14290.0, 0.47448274
14300.0, 0.4744663
14310.0, 0.47444987
14320.0, 0.47443345
14330.0, 0.47441712
14340.0, 0.4744008
14350.0, 0.4743845
14360.0, 0.4743682
14370.0, 0.47435197
14380.0, 0.47433576
14390.0, 0.4743196
14400.0, 0.47430345
14410.0, 0.47428736
14420.0, 0.47427127
14430.0, 0.47425523
14440.0, 0.4742392
14450.0, 0.47422323
14460.0, 0.47420728
14470.0, 0.47419134
14480.0, 0.47417545
14490.0, 0.47415957
14500.0, 0.47414374
14510.0, 0.47412795
14520.0, 0.47411218
14530.0, 0.47409645
14540.0, 0.47408074
14550.0, 0.47406504
14560.0, 0.47404942
14570.0, 0.47403377
14580.0, 0.4740182
14590.0, 0.47400263
14600.0, 0.4739871
14610.0, 0.4739716
14620.0, 0.47395614
14630.0, 0.4739407
14640.0, 0.4739253
14650.0, 0.4739099
14660.0, 0.47389457
14670.0, 0.47387925
14680.0, 0.47386396
14690.0, 0.4738487
14700.0, 0.47383347
14710.0, 0.47381827
14720.0, 0.4738031
14730.0, 0.47378796
14740.0, 0.47377285
14750.0, 0.47375774
14760.0, 0.4737427
14770.0, 0.47372767
14780.0, 0.47371268
14790.0, 0.47369772
14800.0, 0.47368276
14810.0, 0.47366786
14820.0, 0.473653
14830.0, 0.47363815
14840.0, 0.4736233
14850.0, 0.47360852
14860.0, 0.47359374
14870.0, 0.47357902
14880.0, 0.47356433
14890.0, 0.47354963
14900.0, 0.47353497
14910.0, 0.47352037
14920.0, 0.47350577
14930.0, 0.4734912
14940.0, 0.47347665
14950.0, 0.47346216
14960.0, 0.47344768
14970.0, 0.47343323
14980.0, 0.4734188
14990.0, 0.4734044
15000.0, 0.47339
15010.0, 0.47337568
15020.0, 0.47336137
15030.0, 0.4733471
15040.0, 0.47333282
15050.0, 0.4733186
15060.0, 0.4733044
15070.0, 0.4732902
15080.0, 0.47327608
15090.0, 0.47326195
15100.0, 0.47324786
15110.0, 0.4732338
15120.0, 0.47321975
15130.0, 0.47320575
15140.0, 0.47319177
15150.0, 0.4731778
15160.0, 0.47316387
15170.0, 0.47314996
15180.0, 0.4731361
15190.0, 0.47312224
15200.0, 0.47310844
15210.0, 0.47309464
15220.0, 0.47308087
15230.0, 0.47306713
15240.0, 0.4730534
15250.0, 0.47303972
15260.0, 0.47302607
15270.0, 0.47301242
15280.0, 0.47299883
15290.0, 0.47298524
15300.0, 0.47297168
15310.0, 0.47295815
15320.0, 0.47294465
15330.0, 0.47293118
15340.0, 0.4729177
15350.0, 0.4729043
15360.0, 0.47289088
15370.0, 0.47287753
15380.0, 0.47286418
15390.0, 0.47285086
15400.0, 0.47283757
15410.0, 0.4728243
15420.0, 0.47281104
15430.0, 0.47279784
15440.0, 0.47278464
15450.0, 0.47277147
15460.0, 0.47275832
15470.0, 0.4727452
15480.0, 0.47273213
15490.0, 0.47271907
15500.0, 0.47270602
15510.0, 0.47269303
15520.0, 0.47268003
15530.0, 0.47266707
15540.0, 0.47265413
15550.0, 0.4726412
15560.0, 0.47262833
15570.0, 0.47261548
15580.0, 0.47260264
15590.0, 0.47258982
15600.0, 0.47257704
15610.0, 0.47256428
15620.0, 0.47255152
15630.0, 0.47253883
15640.0, 0.47252613
15650.0, 0.47251347
15660.0, 0.47250083
15670.0, 0.47248822
15680.0, 0.47247565
15690.0, 0.47246307
15700.0, 0.47245052
15710.0, 0.472438
15720.0, 0.47242552
15730.0, 0.47241306
15740.0, 0.4724006
15750.0, 0.4723882
15760.0, 0.4723758
15770.0, 0.47236344
15780.0, 0.4723511
15790.0, 0.47233877
15800.0, 0.47232646
15810.0, 0.4723142
15820.0, 0.47230193
15830.0, 0.4722897
15840.0, 0.47227752
15850.0, 0.47226533
15860.0, 0.47225317
15870.0, 0.47224104
15880.0, 0.47222894
15890.0, 0.47221684
15900.0, 0.4722048
15910.0, 0.47219276
15920.0, 0.47218075
15930.0, 0.47216877
15940.0, 0.4721568
15950.0, 0.47214484
15960.0, 0.47213292
15970.0, 0.47212103
15980.0, 0.47210917
15990.0, 0.4720973
16000.0, 0.47208548
16010.0, 0.47207367
16020.0, 0.4720619
16030.0, 0.47205013
16040.0, 0.4720384
16050.0, 0.4720267
16060.0, 0.472015
16070.0, 0.47200334
16080.0, 0.4719917
16090.0, 0.47198007
16100.0, 0.47196847
16110.0, 0.4719569
16120.0, 0.47194535
16130.0, 0.4719338
16140.0, 0.4719223
16150.0, 0.4719108
16160.0, 0.47189936
16170.0, 0.47188792
16180.0, 0.4718765
16190.0, 0.4718651
16200.0, 0.4718537
16210.0, 0.47184238
16220.0, 0.47183102
16230.0, 0.47181973
16240.0, 0.47180843
16250.0, 0.47179717
16260.0, 0.47178593
16270.0, 0.47177473
16280.0, 0.47176352
16290.0, 0.47175235
16300.0, 0.4717412
16310.0, 0.47173005
16320.0, 0.47171894
16330.0, 0.47170785
16340.0, 0.4716968
16350.0, 0.47168574
16360.0, 0.4716747
16370.0, 0.4716637
16380.0, 0.47165275
16390.0, 0.47164178
16400.0, 0.47163084
16410.0, 0.47161993
16420.0, 0.47160903
16430.0, 0.47159815
16440.0, 0.4715873
16450.0, 0.47157648
16460.0, 0.47156566
16470.0, 0.47155488
16480.0, 0.4715441
16490.0, 0.47153336
16500.0, 0.47152263
16510.0, 0.47151193
16520.0, 0.47150123
16530.0, 0.4714906
16540.0, 0.47147992
16550.0, 0.4714693
16560.0, 0.4714587
16570.0, 0.47144812
16580.0, 0.47143757
16590.0, 0.47142702
16600.0, 0.4714165
16610.0, 0.471406
16620.0, 0.47139555
16630.0, 0.4713851
16640.0, 0.47137463
16650.0, 0.47136423
16660.0, 0.47135383
16670.0, 0.47134346
16680.0, 0.47133312
16690.0, 0.47132277
16700.0, 0.47131243
16710.0, 0.47130215
16720.0, 0.4712919
16730.0, 0.47128162
16740.0, 0.4712714
16750.0, 0.47126117
16760.0, 0.47125098
16770.0, 0.47124082
16780.0, 0.47123066
16790.0, 0.47122052
16800.0, 0.4712104
16810.0, 0.47120032
16820.0, 0.47119024
16830.0, 0.47118017
16840.0, 0.47117016
16850.0, 0.4711601
16860.0, 0.47115013
16870.0, 0.47114015
16880.0, 0.4711302
16890.0, 0.47112027
16900.0, 0.47111034
16910.0, 0.47110045
16920.0, 0.47109058
16930.0, 0.4710807
16940.0, 0.47107086
16950.0, 0.47106105
16960.0, 0.47105125
16970.0, 0.47104147
16980.0, 0.4710317
16990.0, 0.47102195
17000.0, 0.47101223
17010.0, 0.47100252
17020.0, 0.47099283
17030.0, 0.47098315
17040.0, 0.47097352
17050.0, 0.47096387
17060.0, 0.47095427
17070.0, 0.47094467
17080.0, 0.4709351
17090.0, 0.47092554
17100.0, 0.470916
17110.0, 0.4709065
17120.0, 0.470897
17130.0, 0.4708875
17140.0, 0.47087803
17150.0, 0.47086862
17160.0, 0.47085917
17170.0, 0.47084975
17180.0, 0.47084036
17190.0, 0.470831
17200.0, 0.47082165
17210.0, 0.47081232
17220.0, 0.470803
17230.0, 0.47079372
17240.0, 0.47078443
17250.0, 0.47077516
17260.0, 0.47076592
17270.0, 0.4707567
17280.0, 0.4707475
17290.0, 0.47073832
17300.0, 0.47072914
17310.0, 0.47072
17320.0, 0.47071084
17330.0, 0.47070172
17340.0, 0.47069263
17350.0, 0.47068354
17360.0, 0.47067448
17370.0, 0.47066545
17380.0, 0.47065642
17390.0, 0.47064742
17400.0, 0.47063842
17410.0, 0.47062945
17420.0, 0.47062048
17430.0, 0.47061154
17440.0, 0.47060263
17450.0, 0.47059372
17460.0, 0.47058484
17470.0, 0.47057596
17480.0, 0.4705671
17490.0, 0.4705583
17500.0, 0.47054946
17510.0, 0.47054067
17520.0, 0.47053188
17530.0, 0.47052312
17540.0, 0.4705144
17550.0, 0.47050565
17560.0, 0.47049692
17570.0, 0.47048822
17580.0, 0.47047955
17590.0, 0.4704709
17600.0, 0.47046223
17610.0, 0.47045362
17620.0, 0.470445
17630.0, 0.47043642
17640.0, 0.47042784
17650.0, 0.47041926
17660.0, 0.47041073
17670.0, 0.4704022
17680.0, 0.4703937
17690.0, 0.4703852
17700.0, 0.47037673
17710.0, 0.47036827
17720.0, 0.4703598
17730.0, 0.47035137
17740.0, 0.47034296
17750.0, 0.4703346
17760.0, 0.47032622
17770.0, 0.47031784
17780.0, 0.4703095
17790.0, 0.47030115
17800.0, 0.47029287
17810.0, 0.47028455
17820.0, 0.47027627
17830.0, 0.470268
17840.0, 0.4702598
17850.0, 0.47025153
17860.0, 0.47024333
17870.0, 0.4702351
17880.0, 0.47022694
17890.0, 0.47021878
17900.0, 0.47021064
17910.0, 0.47020248
17920.0, 0.47019437
17930.0, 0.47018626
17940.0, 0.4701782
17950.0, 0.4701701
17960.0, 0.47016206
17970.0, 0.47015402
17980.0, 0.470146
17990.0, 0.47013798
18000.0, 0.47013
18010.0, 0.47012204
18020.0, 0.47011405
18030.0, 0.47010612
18040.0, 0.4700982
18050.0, 0.47009027
18060.0, 0.47008237
18070.0, 0.4700745
18080.0, 0.47006664
18090.0, 0.47005877
18100.0, 0.47005093
18110.0, 0.47004312
18120.0, 0.4700353
18130.0, 0.47002754
18140.0, 0.47001976
18150.0, 0.47001198
18160.0, 0.47000426
18170.0, 0.4699965
18180.0, 0.4699888
18190.0, 0.4699811
18200.0, 0.46997342
18210.0, 0.46996576
18220.0, 0.4699581
18230.0, 0.46995047
18240.0, 0.46994284
18250.0, 0.46993524
18260.0, 0.46992764
18270.0, 0.46992007
18280.0, 0.4699125
18290.0, 0.46990496
18300.0, 0.46989742
18310.0, 0.46988988
18320.0, 0.4698824
18330.0, 0.4698749
18340.0, 0.46986744
18350.0, 0.46985996
18360.0, 0.46985254
18370.0, 0.4698451
18380.0, 0.46983767
18390.0, 0.46983027
18400.0, 0.46982288
18410.0, 0.46981552
18420.0, 0.46980816
18430.0, 0.4698008
18440.0, 0.4697935
18450.0, 0.46978617
18460.0, 0.46977887
18470.0, 0.4697716
18480.0, 0.46976432
18490.0, 0.46975705
18500.0, 0.4697498
18510.0, 0.4697426
18520.0, 0.46973538
18530.0, 0.46972817
18540.0, 0.469721
18550.0, 0.4697138
18560.0, 0.46970665
18570.0, 0.46969953
18580.0, 0.46969238
18590.0, 0.4696853
18600.0, 0.46967816
18610.0, 0.4696711
18620.0, 0.469664
18630.0, 0.46965697
18640.0, 0.4696499
18650.0, 0.46964288
18660.0, 0.46963587
18670.0, 0.46962884
18680.0, 0.46962187
18690.0, 0.4696149
18700.0, 0.46960792
18710.0, 0.46960098
18720.0, 0.46959403
18730.0, 0.46958712
18740.0, 0.4695802
18750.0, 0.46957332
18760.0, 0.46956643
18770.0, 0.46955958
18780.0, 0.46955273
18790.0, 0.46954587
18800.0, 0.46953905
18810.0, 0.46953225
18820.0, 0.46952543
18830.0, 0.46951866
18840.0, 0.4695119
18850.0, 0.46950513
18860.0, 0.46949837
18870.0, 0.46949163
18880.0, 0.46948493
18890.0, 0.46947822
18900.0, 0.46947154
18910.0, 0.46946484
18920.0, 0.4694582
18930.0, 0.46945152
18940.0, 0.4694449
18950.0, 0.46943825
18960.0, 0.46943164
18970.0, 0.46942505
18980.0, 0.46941844
18990.0, 0.46941188
19000.0, 0.46940532
19010.0, 0.46939877
19020.0, 0.4693922
19030.0, 0.4693857
19040.0, 0.4693792
19050.0, 0.4693727
19060.0, 0.4693662
19070.0, 0.46935973
19080.0, 0.4693533
19090.0, 0.46934682
19100.0, 0.4693404
19110.0, 0.46933398
19120.0, 0.46932757
19130.0, 0.46932116
19140.0, 0.46931478
19150.0, 0.4693084
19160.0, 0.46930206
19170.0, 0.4692957
19180.0, 0.46928936
19190.0, 0.46928304
19200.0, 0.46927676
19210.0, 0.46927044
19220.0, 0.46926418
19230.0, 0.4692579
19240.0, 0.46925163
19250.0, 0.46924537
19260.0, 0.46923915
19270.0, 0.46923295
19280.0, 0.46922672
19290.0, 0.46922052
19300.0, 0.46921435
19310.0, 0.46920818
19320.0, 0.469202
19330.0, 0.46919587
19340.0, 0.46918973
19350.0, 0.4691836
19360.0, 0.46917748
19370.0, 0.46917138
19380.0, 0.4691653
19390.0, 0.46915922
19400.0, 0.46915317
19410.0, 0.4691471
19420.0, 0.46914107
19430.0, 0.46913505
19440.0, 0.46912903
19450.0, 0.469123
19460.0, 0.46911702
19470.0, 0.46911106
19480.0, 0.46910506
19490.0, 0.4690991
19500.0, 0.46909317
19510.0, 0.46908724
19520.0, 0.4690813
19530.0, 0.4690754
19540.0, 0.4690695
19550.0, 0.4690636
19560.0, 0.46905774
19570.0, 0.46905187
19580.0, 0.46904603
19590.0, 0.4690402
19600.0, 0.46903434
19610.0, 0.46902853
19620.0, 0.46902272
19630.0, 0.46901694
19640.0, 0.46901116
19650.0, 0.46900538
19660.0, 0.46899962
19670.0, 0.46899387
19680.0, 0.46898812
19690.0, 0.4689824
19700.0, 0.46897668
19710.0, 0.46897098
19720.0, 0.4689653
19730.0, 0.46895963
19740.0, 0.46895394
19750.0, 0.46894827
19760.0, 0.46894264
19770.0, 0.468937
19780.0, 0.46893138
19790.0, 0.46892577
19800.0, 0.46892014
19810.0, 0.46891457
19820.0, 0.468909
19830.0, 0.46890342
19840.0, 0.46889785
19850.0, 0.4688923
19860.0, 0.46888676
19870.0, 0.46888125
19880.0, 0.46887574
19890.0, 0.46887022
19900.0, 0.46886474
19910.0, 0.46885926
19920.0, 0.46885377
19930.0, 0.46884832
19940.0, 0.46884286
19950.0, 0.46883744
19960.0, 0.468832
19970.0, 0.46882656
19980.0, 0.46882117
19990.0, 0.46881577
20000.0, 0.46881038
20010.0, 0.46880502
20020.0, 0.46879965
20030.0, 0.4687943
20040.0, 0.46878895
20050.0, 0.46878362
20060.0, 0.46877828
20070.0, 0.46877298
20080.0, 0.46876767
20090.0, 0.4687624
20100.0, 0.4687571
20110.0, 0.46875185
20120.0, 0.46874657
20130.0, 0.46874133
20140.0, 0.46873608
20150.0, 0.46873087
20160.0, 0.46872565
20170.0, 0.46872044
20180.0, 0.46871525
20190.0, 0.46871006
20200.0, 0.46870488
20210.0, 0.4686997
20220.0, 0.46869454
20230.0, 0.4686894
20240.0, 0.46868426
20250.0, 0.46867913
20260.0, 0.46867403
20270.0, 0.4686689
20280.0, 0.4686638
20290.0, 0.46865875
20300.0, 0.46865365
20310.0, 0.46864858
20320.0, 0.46864355
20330.0, 0.46863848
20340.0, 0.46863344
20350.0, 0.46862844
20360.0, 0.4686234
20370.0, 0.4686184
20380.0, 0.46861342
20390.0, 0.46860844
20400.0, 0.46860346
20410.0, 0.46859848
20420.0, 0.46859354
20430.0, 0.4685886
20440.0, 0.46858364
20450.0, 0.46857873
20460.0, 0.4685738
20470.0, 0.4685689
20480.0, 0.468564
20490.0, 0.46855912
20500.0, 0.46855423
20510.0, 0.46854937
20520.0, 0.46854448
20530.0, 0.46853966
20540.0, 0.46853483
20550.0, 0.46852997
20560.0, 0.46852517
20570.0, 0.46852034
20580.0, 0.46851555
20590.0, 0.46851075
20600.0, 0.46850598
20610.0, 0.4685012
20620.0, 0.46849644
20630.0, 0.46849167
20640.0, 0.46848693
20650.0, 0.4684822
20660.0, 0.46847746
20670.0, 0.46847275
20680.0, 0.46846804
20690.0, 0.46846333
20700.0, 0.46845865
20710.0, 0.46845397
20720.0, 0.4684493
20730.0, 0.46844465
20740.0, 0.46844
20750.0, 0.46843535
20760.0, 0.46843073
20770.0, 0.46842608
20780.0, 0.4684215
20790.0, 0.46841687
20800.0, 0.46841228
20810.0, 0.4684077
20820.0, 0.4684031
20830.0, 0.46839854
20840.0, 0.46839398
20850.0, 0.46838942
20860.0, 0.4683849
20870.0, 0.46838033
20880.0, 0.46837583
20890.0, 0.4683713
20900.0, 0.4683668
20910.0, 0.4683623
20920.0, 0.4683578
20930.0, 0.46835333
20940.0, 0.46834886
20950.0, 0.4683444
20960.0, 0.46833995
20970.0, 0.4683355
20980.0, 0.46833107
20990.0, 0.46832663
21000.0, 0.46832222
21010.0, 0.4683178
21020.0, 0.4683134
21030.0, 0.46830902
21040.0, 0.46830463
21050.0, 0.46830025
21060.0, 0.4682959
21070.0, 0.46829152
21080.0, 0.46828717
21090.0, 0.46828285
21100.0, 0.4682785
21110.0, 0.46827418
21120.0, 0.46826988
21130.0, 0.46826556
21140.0, 0.46826127
21150.0, 0.46825698
21160.0, 0.4682527
21170.0, 0.46824843
21180.0, 0.46824417
21190.0, 0.4682399
21200.0, 0.46823567
21210.0, 0.46823144
21220.0, 0.46822718
21230.0, 0.46822298
21240.0, 0.46821874
21250.0, 0.46821454
21260.0, 0.46821034
21270.0, 0.46820617
21280.0, 0.468202
21290.0, 0.46819782
21300.0, 0.46819365
21310.0, 0.4681895
21320.0, 0.46818534
21330.0, 0.46818122
21340.0, 0.46817708
21350.0, 0.46817297
21360.0, 0.46816885
21370.0, 0.46816474
21380.0, 0.46816063
21390.0, 0.46815655
21400.0, 0.46815246
21410.0, 0.46814838
21420.0, 0.46814433
21430.0, 0.46814027
21440.0, 0.46813622
21450.0, 0.46813217
21460.0, 0.46812814
21470.0, 0.46812412
21480.0, 0.4681201
21490.0, 0.4681161
21500.0, 0.4681121
21510.0, 0.4681081
21520.0, 0.46810412
21530.0, 0.46810013
21540.0, 0.46809617
21550.0, 0.4680922
21560.0, 0.46808824
21570.0, 0.4680843
21580.0, 0.46808037
21590.0, 0.46807644
21600.0, 0.4680725
21610.0, 0.4680686
21620.0, 0.4680647
21630.0, 0.4680608
21640.0, 0.4680569
21650.0, 0.468053
21660.0, 0.46804914
21670.0, 0.46804526
21680.0, 0.4680414
21690.0, 0.46803755
21700.0, 0.4680337
21710.0, 0.46802986
21720.0, 0.46802604
21730.0, 0.4680222
21740.0, 0.4680184
21750.0, 0.4680146
21760.0, 0.46801078
21770.0, 0.468007
21780.0, 0.4680032
21790.0, 0.46799943
21800.0, 0.46799567
21810.0, 0.46799192
21820.0, 0.46798816
21830.0, 0.4679844
21840.0, 0.46798065
21850.0, 0.46797693
21860.0, 0.4679732
21870.0, 0.46796948
21880.0, 0.46796578
21890.0, 0.46796206
21900.0, 0.46795836
21910.0, 0.46795467
21920.0, 0.467951
21930.0, 0.46794733
21940.0, 0.46794367
21950.0, 0.46794
21960.0, 0.46793634
21970.0, 0.4679327
21980.0, 0.46792907
21990.0, 0.46792543
22000.0, 0.4679218
22010.0, 0.4679182
22020.0, 0.46791458
22030.0, 0.46791098
22040.0, 0.46790737
22050.0, 0.4679038
22060.0, 0.46790022
22070.0, 0.46789664
22080.0, 0.4678931
22090.0, 0.46788952
22100.0, 0.46788597
22110.0, 0.46788242
22120.0, 0.46787888
22130.0, 0.46787536
22140.0, 0.46787181
22150.0, 0.4678683
22160.0, 0.4678648
22170.0, 0.4678613
22180.0, 0.4678578
22190.0, 0.46785432
22200.0, 0.46785083
22210.0, 0.46784735
22220.0, 0.4678439
22230.0, 0.46784043
22240.0, 0.46783695
22250.0, 0.46783352
22260.0, 0.46783006
22270.0, 0.46782663
22280.0, 0.4678232
22290.0, 0.4678198
22300.0, 0.46781638
22310.0, 0.467813
22320.0, 0.46780956
22330.0, 0.4678062
22340.0, 0.4678028
22350.0, 0.46779943
22360.0, 0.46779603
22370.0, 0.4677927
22380.0, 0.46778932
22390.0, 0.46778595
22400.0, 0.46778262
22410.0, 0.46777928
22420.0, 0.46777594
22430.0, 0.4677726
22440.0, 0.4677693
22450.0, 0.467766
22460.0, 0.46776268
22470.0, 0.46775937
22480.0, 0.46775606
22490.0, 0.46775278
22500.0, 0.4677495
22510.0, 0.46774623
22520.0, 0.46774295
22530.0, 0.4677397
22540.0, 0.46773645
22550.0, 0.4677332
22560.0, 0.46772996
22570.0, 0.4677267
22580.0, 0.4677235
22590.0, 0.46772027
22600.0, 0.46771705
22610.0, 0.46771383
22620.0, 0.46771064
22630.0, 0.46770743
22640.0, 0.46770424
22650.0, 0.46770105
22660.0, 0.4676979
22670.0, 0.4676947
22680.0, 0.46769154
22690.0, 0.46768838
22700.0, 0.46768522
22710.0, 0.4676821
22720.0, 0.46767893
22730.0, 0.4676758
22740.0, 0.46767268
22750.0, 0.46766955
22760.0, 0.46766645
22770.0, 0.46766335
22780.0, 0.46766022
22790.0, 0.46765712
22800.0, 0.46765405
22810.0, 0.46765095
22820.0, 0.46764788
22830.0, 0.4676448
22840.0, 0.46764174
22850.0, 0.46763867
22860.0, 0.46763563
22870.0, 0.46763256
22880.0, 0.46762952
22890.0, 0.46762648
22900.0, 0.46762347
22910.0, 0.46762043
22920.0, 0.46761742
22930.0, 0.4676144
22940.0, 0.4676114
22950.0, 0.4676084
22960.0, 0.4676054
22970.0, 0.46760243
22980.0, 0.46759945
22990.0, 0.46759647
23000.0, 0.4675935
23010.0, 0.4675905
23020.0, 0.46758756
23030.0, 0.4675846
23040.0, 0.46758166
23050.0, 0.46757874
23060.0, 0.4675758
23070.0, 0.46757287
23080.0, 0.46756995
23090.0, 0.46756703
23100.0, 0.4675641
23110.0, 0.4675612
23120.0, 0.4675583
23130.0, 0.4675554
23140.0, 0.4675525
23150.0, 0.46754962
23160.0, 0.46754676
23170.0, 0.46754387
23180.0, 0.467541
23190.0, 0.46753815
23200.0, 0.4675353
23210.0, 0.46753246
23220.0, 0.46752962
23230.0, 0.46752676
