Energy (in eV), backscattering yield of material ITOC-TabulatedSEEE at incidence 40.0 degree
   X,       Y
11660.0, 0.32517633
11670.0, 0.32515538
11680.0, 0.3251345
11690.0, 0.3251136
11700.0, 0.3250928
11710.0, 0.32507202
11720.0, 0.32505128
11730.0, 0.32503057
11740.0, 0.3250099
11750.0, 0.3249893
11760.0, 0.32496873
11770.0, 0.3249482
11780.0, 0.3249277
11790.0, 0.32490724
11800.0, 0.32488683
11810.0, 0.32486647
11820.0, 0.32484612
11830.0, 0.32482582
11840.0, 0.3248056
11850.0, 0.32478538
11860.0, 0.3247652
11870.0, 0.3247451
11880.0, 0.32472497
11890.0, 0.32470492
11900.0, 0.32468492
11910.0, 0.32466495
11920.0, 0.324645
11930.0, 0.3246251
11940.0, 0.32460526
11950.0, 0.32458544
11960.0, 0.32456568
11970.0, 0.32454592
11980.0, 0.32452622
11990.0, 0.32450658
12000.0, 0.32448694
12010.0, 0.3244674
12020.0, 0.32444784
12030.0, 0.32442832
12040.0, 0.32440886
12050.0, 0.32438946
12060.0, 0.32437006
12070.0, 0.32435068
12080.0, 0.3243314
12090.0, 0.32431212
12100.0, 0.32429287
12110.0, 0.32427368
12120.0, 0.32425454
12130.0, 0.3242354
12140.0, 0.3242163
12150.0, 0.3241973
12160.0, 0.32417828
12170.0, 0.3241593
12180.0, 0.32414037
12190.0, 0.32412148
12200.0, 0.3241026
12210.0, 0.3240838
12220.0, 0.32406503
12230.0, 0.32404628
12240.0, 0.32402757
12250.0, 0.32400888
12260.0, 0.32399026
12270.0, 0.32397166
12280.0, 0.32395312
12290.0, 0.32393458
12300.0, 0.3239161
12310.0, 0.32389763
12320.0, 0.32387924
12330.0, 0.32386085
12340.0, 0.3238425
12350.0, 0.3238242
12360.0, 0.32380593
12370.0, 0.32378772
12380.0, 0.3237695
12390.0, 0.32375136
12400.0, 0.32373324
12410.0, 0.32371515
12420.0, 0.3236971
12430.0, 0.32367906
12440.0, 0.3236611
12450.0, 0.32364315
12460.0, 0.32362524
12470.0, 0.32360736
12480.0, 0.3235895
12490.0, 0.3235717
12500.0, 0.32355395
12510.0, 0.32353622
12520.0, 0.3235185
12530.0, 0.32350084
12540.0, 0.32348323
12550.0, 0.32346562
12560.0, 0.3234481
12570.0, 0.32343054
12580.0, 0.32341307
12590.0, 0.3233956
12600.0, 0.3233782
12610.0, 0.3233608
12620.0, 0.32334346
12630.0, 0.32332614
12640.0, 0.32330886
12650.0, 0.3232916
12660.0, 0.3232744
12670.0, 0.3232572
12680.0, 0.32324007
12690.0, 0.32322297
12700.0, 0.3232059
12710.0, 0.32318884
12720.0, 0.32317182
12730.0, 0.32315487
12740.0, 0.3231379
12750.0, 0.323121
12760.0, 0.32310414
12770.0, 0.32308728
12780.0, 0.32307047
12790.0, 0.3230537
12800.0, 0.32303697
12810.0, 0.32302025
12820.0, 0.3230036
12830.0, 0.32298693
12840.0, 0.32297033
12850.0, 0.32295376
12860.0, 0.32293722
12870.0, 0.32292068
12880.0, 0.3229042
12890.0, 0.32288778
12900.0, 0.32287136
12910.0, 0.32285497
12920.0, 0.32283863
12930.0, 0.3228223
12940.0, 0.32280603
12950.0, 0.3227898
12960.0, 0.32277355
12970.0, 0.3227574
12980.0, 0.32274124
12990.0, 0.32272512
13000.0, 0.32270902
13010.0, 0.32269296
13020.0, 0.32267693
13030.0, 0.32266092
13040.0, 0.32264495
13050.0, 0.32262903
13060.0, 0.32261312
13070.0, 0.32259727
13080.0, 0.32258144
13090.0, 0.32256562
13100.0, 0.32254985
13110.0, 0.3225341
13120.0, 0.3225184
13130.0, 0.3225027
13140.0, 0.32248706
13150.0, 0.32247144
13160.0, 0.32245585
13170.0, 0.3224403
13180.0, 0.32242477
13190.0, 0.32240927
13200.0, 0.32239383
13210.0, 0.3223784
13220.0, 0.322363
13230.0, 0.3223476
13240.0, 0.32233226
13250.0, 0.32231697
13260.0, 0.3223017
13270.0, 0.32228643
13280.0, 0.3222712
13290.0, 0.32225603
13300.0, 0.32224086
13310.0, 0.32222572
13320.0, 0.32221064
13330.0, 0.32219556
13340.0, 0.32218054
13350.0, 0.32216552
13360.0, 0.32215053
13370.0, 0.32213557
13380.0, 0.32212067
13390.0, 0.32210577
13400.0, 0.3220909
13410.0, 0.32207608
13420.0, 0.32206127
13430.0, 0.3220465
13440.0, 0.32203177
13450.0, 0.32201704
13460.0, 0.32200235
13470.0, 0.3219877
13480.0, 0.3219731
13490.0, 0.32195848
13500.0, 0.3219439
13510.0, 0.32192937
13520.0, 0.32191485
13530.0, 0.32190037
13540.0, 0.3218859
13550.0, 0.3218715
13560.0, 0.3218571
13570.0, 0.32184273
13580.0, 0.32182837
13590.0, 0.32181406
13600.0, 0.32179978
13610.0, 0.32178554
13620.0, 0.3217713
13630.0, 0.3217571
13640.0, 0.32174292
13650.0, 0.3217288
13660.0, 0.32171467
13670.0, 0.32170057
13680.0, 0.32168654
13690.0, 0.3216725
13700.0, 0.32165852
13710.0, 0.32164454
13720.0, 0.3216306
13730.0, 0.32161665
13740.0, 0.32160276
13750.0, 0.3215889
13760.0, 0.32157508
13770.0, 0.32156125
13780.0, 0.32154748
13790.0, 0.32153374
13800.0, 0.32152
13810.0, 0.32150632
13820.0, 0.32149264
13830.0, 0.32147896
13840.0, 0.32146537
13850.0, 0.32145178
13860.0, 0.32143822
13870.0, 0.32142466
13880.0, 0.32141116
13890.0, 0.32139766
13900.0, 0.32138422
13910.0, 0.32137078
13920.0, 0.3213574
13930.0, 0.32134402
13940.0, 0.32133067
13950.0, 0.32131734
13960.0, 0.32130405
13970.0, 0.3212908
13980.0, 0.32127753
13990.0, 0.32126433
14000.0, 0.32125112
14010.0, 0.32123795
14020.0, 0.3212248
14030.0, 0.3212117
14040.0, 0.3211986
14050.0, 0.32118556
14060.0, 0.3211725
14070.0, 0.3211595
14080.0, 0.32114652
14090.0, 0.32113355
14100.0, 0.32112062
14110.0, 0.32110772
14120.0, 0.32109484
14130.0, 0.321082
14140.0, 0.32106915
14150.0, 0.32105637
14160.0, 0.32104358
14170.0, 0.32103083
14180.0, 0.3210181
14190.0, 0.32100537
14200.0, 0.3209927
14210.0, 0.32098007
14220.0, 0.32096744
14230.0, 0.32095483
14240.0, 0.32094225
14250.0, 0.3209297
14260.0, 0.32091716
14270.0, 0.32090467
14280.0, 0.32089218
14290.0, 0.32087976
14300.0, 0.32086733
14310.0, 0.3208549
14320.0, 0.32084253
14330.0, 0.32083017
14340.0, 0.32081786
14350.0, 0.32080555
14360.0, 0.32079327
14370.0, 0.320781
14380.0, 0.32076877
14390.0, 0.32075658
14400.0, 0.32074437
14410.0, 0.32073224
14420.0, 0.3207201
14430.0, 0.32070798
14440.0, 0.3206959
14450.0, 0.32068384
14460.0, 0.3206718
14470.0, 0.32065976
14480.0, 0.32064778
14490.0, 0.32063583
14500.0, 0.32062387
14510.0, 0.32061195
14520.0, 0.32060006
14530.0, 0.32058817
14540.0, 0.32057634
14550.0, 0.3205645
14560.0, 0.3205527
14570.0, 0.32054093
14580.0, 0.32052916
14590.0, 0.32051745
14600.0, 0.32050574
14610.0, 0.32049406
14620.0, 0.32048237
14630.0, 0.32047075
14640.0, 0.32045913
14650.0, 0.32044753
14660.0, 0.32043597
14670.0, 0.3204244
14680.0, 0.3204129
14690.0, 0.3204014
14700.0, 0.32038993
14710.0, 0.32037845
14720.0, 0.32036704
14730.0, 0.32035562
14740.0, 0.32034424
14750.0, 0.32033288
14760.0, 0.32032153
14770.0, 0.3203102
14780.0, 0.3202989
14790.0, 0.32028764
14800.0, 0.32027638
14810.0, 0.32026514
14820.0, 0.32025394
14830.0, 0.32024276
14840.0, 0.3202316
14850.0, 0.32022047
14860.0, 0.32020935
14870.0, 0.32019827
14880.0, 0.32018718
14890.0, 0.32017612
14900.0, 0.3201651
14910.0, 0.32015407
14920.0, 0.3201431
14930.0, 0.32013214
14940.0, 0.3201212
14950.0, 0.3201103
14960.0, 0.32009935
14970.0, 0.32008848
14980.0, 0.32007763
14990.0, 0.3200668
15000.0, 0.320056
15010.0, 0.3200452
15020.0, 0.32003444
15030.0, 0.3200237
15040.0, 0.32001296
15050.0, 0.32000226
15060.0, 0.31999156
15070.0, 0.31998092
15080.0, 0.31997025
15090.0, 0.31995964
15100.0, 0.31994903
15110.0, 0.31993845
15120.0, 0.3199279
15130.0, 0.31991738
15140.0, 0.31990683
15150.0, 0.31989634
15160.0, 0.31988588
15170.0, 0.31987542
15180.0, 0.319865
15190.0, 0.3198546
15200.0, 0.3198442
15210.0, 0.31983382
15220.0, 0.31982347
15230.0, 0.31981316
15240.0, 0.31980282
15250.0, 0.31979254
15260.0, 0.3197823
15270.0, 0.31977203
15280.0, 0.3197618
15290.0, 0.3197516
15300.0, 0.3197414
15310.0, 0.31973127
15320.0, 0.3197211
15330.0, 0.31971097
15340.0, 0.31970087
15350.0, 0.31969076
15360.0, 0.31968072
15370.0, 0.31967068
15380.0, 0.31966066
15390.0, 0.31965065
15400.0, 0.31964067
15410.0, 0.31963068
15420.0, 0.31962073
15430.0, 0.31961083
15440.0, 0.3196009
15450.0, 0.31959102
15460.0, 0.31958115
15470.0, 0.31957132
15480.0, 0.31956148
15490.0, 0.31955168
15500.0, 0.31954187
15510.0, 0.31953213
15520.0, 0.31952238
15530.0, 0.31951264
15540.0, 0.31950295
15550.0, 0.31949323
15560.0, 0.31948355
15570.0, 0.3194739
15580.0, 0.31946427
15590.0, 0.31945467
15600.0, 0.31944507
15610.0, 0.31943548
15620.0, 0.31942594
15630.0, 0.31941637
15640.0, 0.31940687
15650.0, 0.3193974
15660.0, 0.31938788
15670.0, 0.31937844
15680.0, 0.319369
15690.0, 0.31935957
15700.0, 0.31935015
15710.0, 0.31934077
15720.0, 0.3193314
15730.0, 0.31932205
15740.0, 0.31931272
15750.0, 0.3193034
15760.0, 0.31929412
15770.0, 0.31928483
15780.0, 0.31927556
15790.0, 0.31926635
15800.0, 0.3192571
15810.0, 0.3192479
15820.0, 0.31923872
15830.0, 0.31922957
15840.0, 0.3192204
15850.0, 0.31921127
15860.0, 0.31920218
15870.0, 0.31919307
15880.0, 0.319184
15890.0, 0.31917495
15900.0, 0.3191659
15910.0, 0.3191569
15920.0, 0.31914788
15930.0, 0.31913888
15940.0, 0.3191299
15950.0, 0.31912097
15960.0, 0.31911203
15970.0, 0.31910312
15980.0, 0.3190942
15990.0, 0.31908536
16000.0, 0.31907648
16010.0, 0.31906763
16020.0, 0.31905884
16030.0, 0.31905
16040.0, 0.31904122
16050.0, 0.31903246
16060.0, 0.3190237
16070.0, 0.31901497
16080.0, 0.31900623
16090.0, 0.31899753
16100.0, 0.31898883
16110.0, 0.31898016
16120.0, 0.3189715
16130.0, 0.31896287
16140.0, 0.3189543
16150.0, 0.31894568
16160.0, 0.3189371
16170.0, 0.31892854
16180.0, 0.31891996
16190.0, 0.31891143
16200.0, 0.31890294
16210.0, 0.31889442
16220.0, 0.31888595
16230.0, 0.3188775
16240.0, 0.31886902
16250.0, 0.31886062
16260.0, 0.3188522
16270.0, 0.31884378
16280.0, 0.3188354
16290.0, 0.31882703
16300.0, 0.31881872
16310.0, 0.31881037
16320.0, 0.31880206
16330.0, 0.31879374
16340.0, 0.3187855
16350.0, 0.3187772
16360.0, 0.31876898
16370.0, 0.31876072
16380.0, 0.3187525
16390.0, 0.31874433
16400.0, 0.31873614
16410.0, 0.31872797
16420.0, 0.3187198
16430.0, 0.3187117
16440.0, 0.31870356
16450.0, 0.3186955
16460.0, 0.31868738
16470.0, 0.3186793
16480.0, 0.31867126
16490.0, 0.31866324
16500.0, 0.3186552
16510.0, 0.3186472
16520.0, 0.31863922
16530.0, 0.31863123
16540.0, 0.31862327
16550.0, 0.31861532
16560.0, 0.31860742
16570.0, 0.3185995
16580.0, 0.3185916
16590.0, 0.31858373
16600.0, 0.31857586
16610.0, 0.31856802
16620.0, 0.31856018
16630.0, 0.31855237
16640.0, 0.31854457
16650.0, 0.3185368
16660.0, 0.318529
16670.0, 0.31852126
16680.0, 0.3185135
16690.0, 0.3185058
16700.0, 0.3184981
16710.0, 0.31849042
16720.0, 0.31848273
16730.0, 0.31847507
16740.0, 0.3184674
16750.0, 0.31845978
16760.0, 0.31845215
16770.0, 0.31844458
16780.0, 0.31843698
16790.0, 0.3184294
16800.0, 0.31842184
16810.0, 0.3184143
16820.0, 0.3184068
16830.0, 0.31839928
16840.0, 0.31839177
16850.0, 0.3183843
16860.0, 0.31837684
16870.0, 0.3183694
16880.0, 0.31836194
16890.0, 0.31835452
16900.0, 0.31834713
16910.0, 0.3183397
16920.0, 0.31833234
16930.0, 0.31832498
16940.0, 0.31831762
16950.0, 0.3183103
16960.0, 0.318303
16970.0, 0.3182957
16980.0, 0.3182884
16990.0, 0.3182811
17000.0, 0.31827387
17010.0, 0.3182666
17020.0, 0.3182594
17030.0, 0.31825218
17040.0, 0.31824496
17050.0, 0.31823778
17060.0, 0.3182306
17070.0, 0.31822345
17080.0, 0.3182163
17090.0, 0.31820914
17100.0, 0.31820205
17110.0, 0.31819493
17120.0, 0.31818783
17130.0, 0.31818077
17140.0, 0.31817374
17150.0, 0.31816667
17160.0, 0.31815964
17170.0, 0.3181526
17180.0, 0.3181456
17190.0, 0.31813863
17200.0, 0.31813166
17210.0, 0.31812468
17220.0, 0.31811774
17230.0, 0.3181108
17240.0, 0.31810388
17250.0, 0.31809697
17260.0, 0.31809008
17270.0, 0.3180832
17280.0, 0.3180763
17290.0, 0.3180695
17300.0, 0.31806263
17310.0, 0.3180558
17320.0, 0.318049
17330.0, 0.3180422
17340.0, 0.31803542
17350.0, 0.31802863
17360.0, 0.3180219
17370.0, 0.31801516
17380.0, 0.31800842
17390.0, 0.3180017
17400.0, 0.31799498
17410.0, 0.3179883
17420.0, 0.31798163
17430.0, 0.31797495
17440.0, 0.3179683
17450.0, 0.31796166
17460.0, 0.31795505
17470.0, 0.31794843
17480.0, 0.31794184
17490.0, 0.31793526
17500.0, 0.3179287
17510.0, 0.31792212
17520.0, 0.3179156
17530.0, 0.31790903
17540.0, 0.31790254
17550.0, 0.317896
17560.0, 0.3178895
17570.0, 0.31788304
17580.0, 0.31787658
17590.0, 0.3178701
17600.0, 0.31786367
17610.0, 0.31785727
17620.0, 0.31785083
17630.0, 0.31784445
17640.0, 0.31783804
17650.0, 0.31783167
17660.0, 0.3178253
17670.0, 0.31781894
17680.0, 0.3178126
17690.0, 0.31780627
17700.0, 0.31779996
17710.0, 0.31779364
17720.0, 0.31778738
17730.0, 0.3177811
17740.0, 0.31777483
17750.0, 0.31776857
17760.0, 0.31776235
17770.0, 0.31775612
17780.0, 0.3177499
17790.0, 0.3177437
17800.0, 0.3177375
17810.0, 0.31773132
17820.0, 0.31772515
17830.0, 0.317719
17840.0, 0.31771284
17850.0, 0.31770673
17860.0, 0.31770062
17870.0, 0.31769451
17880.0, 0.31768844
17890.0, 0.31768236
17900.0, 0.31767628
17910.0, 0.31767023
17920.0, 0.31766418
17930.0, 0.31765816
17940.0, 0.3176521
17950.0, 0.31764612
17960.0, 0.31764013
17970.0, 0.31763414
17980.0, 0.31762818
17990.0, 0.3176222
18000.0, 0.31761625
18010.0, 0.31761032
18020.0, 0.3176044
18030.0, 0.3175985
18040.0, 0.3175926
18050.0, 0.3175867
18060.0, 0.31758082
18070.0, 0.31757495
18080.0, 0.3175691
18090.0, 0.31756327
18100.0, 0.31755742
18110.0, 0.3175516
18120.0, 0.3175458
18130.0, 0.31754002
18140.0, 0.3175342
18150.0, 0.31752843
18160.0, 0.31752267
18170.0, 0.31751692
18180.0, 0.3175112
18190.0, 0.31750548
18200.0, 0.31749976
18210.0, 0.31749406
18220.0, 0.31748837
18230.0, 0.31748268
18240.0, 0.317477
18250.0, 0.31747136
18260.0, 0.3174657
18270.0, 0.31746006
18280.0, 0.31745443
18290.0, 0.31744882
18300.0, 0.31744322
18310.0, 0.31743762
18320.0, 0.31743205
18330.0, 0.31742647
18340.0, 0.3174209
18350.0, 0.3174154
18360.0, 0.31740984
18370.0, 0.31740433
18380.0, 0.3173988
18390.0, 0.3173933
18400.0, 0.31738782
18410.0, 0.31738234
18420.0, 0.31737685
18430.0, 0.3173714
18440.0, 0.31736594
18450.0, 0.31736052
18460.0, 0.3173551
18470.0, 0.31734967
18480.0, 0.31734425
18490.0, 0.31733885
18500.0, 0.3173335
18510.0, 0.31732813
18520.0, 0.31732276
18530.0, 0.3173174
18540.0, 0.31731206
18550.0, 0.31730673
18560.0, 0.3173014
18570.0, 0.3172961
18580.0, 0.3172908
18590.0, 0.3172855
18600.0, 0.31728023
18610.0, 0.31727496
18620.0, 0.3172697
18630.0, 0.31726447
18640.0, 0.31725922
18650.0, 0.317254
18660.0, 0.3172488
18670.0, 0.31724358
18680.0, 0.3172384
18690.0, 0.3172332
18700.0, 0.31722802
18710.0, 0.31722286
18720.0, 0.3172177
18730.0, 0.31721258
18740.0, 0.31720746
18750.0, 0.31720233
18760.0, 0.3171972
18770.0, 0.3171921
18780.0, 0.317187
18790.0, 0.31718194
18800.0, 0.31717688
18810.0, 0.3171718
18820.0, 0.31716675
18830.0, 0.3171617
18840.0, 0.3171567
18850.0, 0.31715167
18860.0, 0.31714666
18870.0, 0.31714165
18880.0, 0.31713668
18890.0, 0.31713167
18900.0, 0.31712672
18910.0, 0.31712174
18920.0, 0.3171168
18930.0, 0.31711188
18940.0, 0.31710693
18950.0, 0.31710202
18960.0, 0.3170971
18970.0, 0.3170922
18980.0, 0.3170873
18990.0, 0.31708243
19000.0, 0.31707755
19010.0, 0.3170727
19020.0, 0.31706783
19030.0, 0.317063
19040.0, 0.31705815
19050.0, 0.31705332
19060.0, 0.31704852
19070.0, 0.31704372
19080.0, 0.31703892
19090.0, 0.31703413
19100.0, 0.31702936
19110.0, 0.3170246
19120.0, 0.31701982
19130.0, 0.31701508
19140.0, 0.31701034
19150.0, 0.3170056
19160.0, 0.3170009
19170.0, 0.3169962
19180.0, 0.3169915
19190.0, 0.3169868
19200.0, 0.31698212
19210.0, 0.31697744
19220.0, 0.3169728
19230.0, 0.31696814
19240.0, 0.31696346
19250.0, 0.31695884
19260.0, 0.31695423
19270.0, 0.3169496
19280.0, 0.316945
19290.0, 0.3169404
19300.0, 0.3169358
19310.0, 0.31693122
19320.0, 0.31692666
19330.0, 0.3169221
19340.0, 0.31691754
19350.0, 0.316913
19360.0, 0.31690848
19370.0, 0.31690395
19380.0, 0.31689942
19390.0, 0.31689492
19400.0, 0.31689042
19410.0, 0.31688592
19420.0, 0.31688145
19430.0, 0.31687698
19440.0, 0.3168725
19450.0, 0.31686807
19460.0, 0.31686363
19470.0, 0.3168592
19480.0, 0.31685475
19490.0, 0.3168503
19500.0, 0.31684592
19510.0, 0.3168415
19520.0, 0.31683713
19530.0, 0.31683275
19540.0, 0.31682837
19550.0, 0.316824
19560.0, 0.31681964
19570.0, 0.3168153
19580.0, 0.31681094
19590.0, 0.3168066
19600.0, 0.3168023
19610.0, 0.316798
19620.0, 0.31679368
19630.0, 0.3167894
19640.0, 0.3167851
19650.0, 0.3167808
19660.0, 0.31677654
19670.0, 0.31677228
19680.0, 0.31676802
19690.0, 0.3167638
19700.0, 0.31675956
19710.0, 0.31675532
19720.0, 0.3167511
19730.0, 0.3167469
19740.0, 0.3167427
19750.0, 0.3167385
19760.0, 0.31673428
19770.0, 0.31673014
19780.0, 0.31672597
19790.0, 0.3167218
19800.0, 0.31671765
19810.0, 0.31671348
19820.0, 0.31670934
19830.0, 0.31670523
19840.0, 0.31670108
19850.0, 0.316697
19860.0, 0.3166929
19870.0, 0.31668878
19880.0, 0.3166847
19890.0, 0.31668064
19900.0, 0.31667656
19910.0, 0.3166725
19920.0, 0.31666845
19930.0, 0.31666437
19940.0, 0.31666034
19950.0, 0.31665632
19960.0, 0.3166523
19970.0, 0.31664827
19980.0, 0.31664428
19990.0, 0.3166403
20000.0, 0.3166363
20010.0, 0.3166323
20020.0, 0.31662834
20030.0, 0.31662434
20040.0, 0.3166204
20050.0, 0.31661645
20060.0, 0.3166125
20070.0, 0.31660858
20080.0, 0.31660464
20090.0, 0.3166007
20100.0, 0.3165968
20110.0, 0.3165929
20120.0, 0.31658903
20130.0, 0.31658512
20140.0, 0.31658125
20150.0, 0.31657737
20160.0, 0.3165735
20170.0, 0.31656966
20180.0, 0.31656578
20190.0, 0.31656194
20200.0, 0.31655812
20210.0, 0.31655428
20220.0, 0.31655046
20230.0, 0.31654668
20240.0, 0.31654286
20250.0, 0.31653905
20260.0, 0.31653526
20270.0, 0.31653148
20280.0, 0.31652772
20290.0, 0.31652394
20300.0, 0.31652018
20310.0, 0.31651643
20320.0, 0.31651267
20330.0, 0.31650895
20340.0, 0.31650522
20350.0, 0.3165015
20360.0, 0.3164978
20370.0, 0.31649408
20380.0, 0.31649038
20390.0, 0.3164867
20400.0, 0.316483
20410.0, 0.31647933
20420.0, 0.31647566
20430.0, 0.316472
20440.0, 0.31646833
20450.0, 0.3164647
20460.0, 0.31646106
20470.0, 0.31645742
20480.0, 0.31645378
20490.0, 0.31645018
20500.0, 0.31644657
20510.0, 0.31644294
20520.0, 0.31643936
20530.0, 0.31643575
20540.0, 0.3164322
20550.0, 0.3164286
20560.0, 0.31642506
20570.0, 0.31642148
20580.0, 0.31641793
20590.0, 0.3164144
20600.0, 0.31641084
20610.0, 0.31640732
20620.0, 0.31640378
20630.0, 0.31640026
20640.0, 0.31639674
20650.0, 0.31639326
20660.0, 0.31638974
20670.0, 0.31638625
20680.0, 0.31638277
20690.0, 0.3163793
20700.0, 0.31637582
20710.0, 0.31637236
20720.0, 0.3163689
20730.0, 0.31636545
20740.0, 0.316362
20750.0, 0.31635857
20760.0, 0.31635514
20770.0, 0.3163517
20780.0, 0.3163483
20790.0, 0.31634492
20800.0, 0.3163415
20810.0, 0.31633812
20820.0, 0.31633472
20830.0, 0.31633133
20840.0, 0.31632796
20850.0, 0.3163246
20860.0, 0.31632122
20870.0, 0.3163179
20880.0, 0.31631452
20890.0, 0.31631118
20900.0, 0.31630784
20910.0, 0.31630453
20920.0, 0.3163012
20930.0, 0.3162979
20940.0, 0.31629458
20950.0, 0.31629127
20960.0, 0.31628796
20970.0, 0.3162847
20980.0, 0.3162814
20990.0, 0.31627813
21000.0, 0.31627488
21010.0, 0.3162716
21020.0, 0.31626835
21030.0, 0.3162651
21040.0, 0.31626186
21050.0, 0.31625864
21060.0, 0.3162554
21070.0, 0.31625217
21080.0, 0.31624895
21090.0, 0.31624573
21100.0, 0.31624255
21110.0, 0.31623933
21120.0, 0.31623617
21130.0, 0.31623295
21140.0, 0.3162298
21150.0, 0.31622663
21160.0, 0.31622344
21170.0, 0.31622028
21180.0, 0.31621715
21190.0, 0.316214
21200.0, 0.31621084
21210.0, 0.3162077
21220.0, 0.31620458
21230.0, 0.31620148
21240.0, 0.31619835
21250.0, 0.31619525
21260.0, 0.31619215
21270.0, 0.31618905
21280.0, 0.31618595
21290.0, 0.31618285
21300.0, 0.31617978
21310.0, 0.3161767
21320.0, 0.31617364
21330.0, 0.3161706
21340.0, 0.31616753
21350.0, 0.3161645
21360.0, 0.31616145
21370.0, 0.3161584
21380.0, 0.31615537
21390.0, 0.31615236
21400.0, 0.31614932
21410.0, 0.3161463
21420.0, 0.3161433
21430.0, 0.31614032
21440.0, 0.3161373
21450.0, 0.31613433
21460.0, 0.31613135
21470.0, 0.31612837
21480.0, 0.3161254
21490.0, 0.31612244
21500.0, 0.3161195
21510.0, 0.3161165
21520.0, 0.3161136
21530.0, 0.31611064
21540.0, 0.31610772
21550.0, 0.31610477
21560.0, 0.31610185
21570.0, 0.31609896
21580.0, 0.31609604
21590.0, 0.31609312
21600.0, 0.31609023
21610.0, 0.31608734
21620.0, 0.31608444
21630.0, 0.31608155
21640.0, 0.3160787
21650.0, 0.3160758
21660.0, 0.31607297
21670.0, 0.3160701
21680.0, 0.31606725
21690.0, 0.3160644
21700.0, 0.31606156
21710.0, 0.3160587
21720.0, 0.3160559
21730.0, 0.31605306
21740.0, 0.31605023
21750.0, 0.31604743
21760.0, 0.3160446
21770.0, 0.31604183
21780.0, 0.316039
21790.0, 0.31603622
21800.0, 0.31603345
21810.0, 0.31603065
21820.0, 0.31602788
21830.0, 0.3160251
21840.0, 0.31602234
21850.0, 0.3160196
21860.0, 0.31601685
21870.0, 0.31601408
21880.0, 0.31601137
21890.0, 0.31600863
21900.0, 0.3160059
21910.0, 0.31600317
21920.0, 0.31600043
21930.0, 0.31599772
21940.0, 0.315995
21950.0, 0.3159923
21960.0, 0.3159896
21970.0, 0.31598693
21980.0, 0.31598422
21990.0, 0.31598154
22000.0, 0.31597885
22010.0, 0.3159762
22020.0, 0.31597352
22030.0, 0.31597087
22040.0, 0.31596822
22050.0, 0.31596556
22060.0, 0.3159629
22070.0, 0.3159603
22080.0, 0.31595764
22090.0, 0.315955
22100.0, 0.3159524
22110.0, 0.31594977
22120.0, 0.31594715
22130.0, 0.31594455
22140.0, 0.31594196
22150.0, 0.31593934
22160.0, 0.31593674
22170.0, 0.31593418
22180.0, 0.3159316
22190.0, 0.31592903
22200.0, 0.31592643
22210.0, 0.31592387
22220.0, 0.3159213
22230.0, 0.31591874
22240.0, 0.3159162
22250.0, 0.31591365
22260.0, 0.3159111
22270.0, 0.31590858
22280.0, 0.31590605
22290.0, 0.3159035
22300.0, 0.315901
22310.0, 0.31589848
22320.0, 0.31589597
22330.0, 0.31589347
22340.0, 0.31589097
22350.0, 0.31588846
22360.0, 0.315886
22370.0, 0.3158835
22380.0, 0.315881
22390.0, 0.31587854
22400.0, 0.31587607
22410.0, 0.3158736
22420.0, 0.31587115
22430.0, 0.31586868
22440.0, 0.31586623
22450.0, 0.3158638
22460.0, 0.31586134
22470.0, 0.3158589
22480.0, 0.31585646
22490.0, 0.31585404
22500.0, 0.31585163
22510.0, 0.3158492
22520.0, 0.3158468
22530.0, 0.3158444
22540.0, 0.31584197
22550.0, 0.3158396
22560.0, 0.31583717
22570.0, 0.3158348
22580.0, 0.3158324
22590.0, 0.31583005
22600.0, 0.31582767
22610.0, 0.31582528
22620.0, 0.31582293
22630.0, 0.31582057
22640.0, 0.31581822
22650.0, 0.31581587
22660.0, 0.3158135
22670.0, 0.31581116
22680.0, 0.31580883
22690.0, 0.3158065
22700.0, 0.31580415
22710.0, 0.31580186
22720.0, 0.31579953
22730.0, 0.3157972
22740.0, 0.31579491
22750.0, 0.31579262
22760.0, 0.3157903
22770.0, 0.31578803
22780.0, 0.3157857
22790.0, 0.31578344
22800.0, 0.31578115
22810.0, 0.31577888
22820.0, 0.31577662
22830.0, 0.31577432
22840.0, 0.3157721
22850.0, 0.3157698
22860.0, 0.31576756
22870.0, 0.31576532
22880.0, 0.31576306
22890.0, 0.31576082
22900.0, 0.3157586
22910.0, 0.31575635
22920.0, 0.31575412
22930.0, 0.3157519
22940.0, 0.31574968
22950.0, 0.31574747
22960.0, 0.31574526
22970.0, 0.31574306
22980.0, 0.31574085
22990.0, 0.31573865
23000.0, 0.31573647
23010.0, 0.31573427
23020.0, 0.3157321
23030.0, 0.31572992
23040.0, 0.31572774
23050.0, 0.31572556
23060.0, 0.3157234
23070.0, 0.31572124
23080.0, 0.31571907
23090.0, 0.31571692
23100.0, 0.31571478
23110.0, 0.31571263
23120.0, 0.31571048
23130.0, 0.31570837
23140.0, 0.31570625
23150.0, 0.3157041
23160.0, 0.315702
23170.0, 0.31569985
23180.0, 0.31569776
23190.0, 0.31569564
23200.0, 0.31569353
23210.0, 0.31569144
23220.0, 0.31568933
23230.0, 0.31568724
23240.0, 0.31568515
23250.0, 0.31568307
23260.0, 0.31568098
23270.0, 0.3156789
23280.0, 0.31567684
23290.0, 0.31567475
23300.0, 0.3156727
