Energy (in eV), backscattering yield of material ITOC-NASCAP at incidence 80.0 degree
1040.0, 0.8123925
1050.0, 0.8123167
1060.0, 0.8122411
1070.0, 0.81216556
1080.0, 0.81209016
1090.0, 0.8120148
1100.0, 0.81193966
1110.0, 0.8118646
1120.0, 0.8117897
1130.0, 0.8117149
1140.0, 0.81164014
1150.0, 0.8115656
1160.0, 0.81149113
1170.0, 0.81141675
1180.0, 0.81134254
1190.0, 0.8112684
1200.0, 0.81119436
1210.0, 0.8111205
1220.0, 0.8110467
1230.0, 0.81097305
1240.0, 0.81089956
1250.0, 0.8108261
1260.0, 0.8107528
1270.0, 0.8106796
1280.0, 0.81060654
1290.0, 0.8105335
1300.0, 0.8104607
1310.0, 0.81038797
1320.0, 0.8103153
1330.0, 0.81024283
1340.0, 0.8101704
1350.0, 0.8100981
1360.0, 0.810026
1370.0, 0.8099539
1380.0, 0.809882
1390.0, 0.80981016
1400.0, 0.80973846
1410.0, 0.8096668
1420.0, 0.80959535
1430.0, 0.80952394
1440.0, 0.8094527
1450.0, 0.80938154
1460.0, 0.8093105
1470.0, 0.80923957
1480.0, 0.80916876
1490.0, 0.80909806
1500.0, 0.8090275
1510.0, 0.808957
1520.0, 0.80888665
1530.0, 0.8088164
1540.0, 0.8087462
1550.0, 0.8086762
1560.0, 0.80860627
1570.0, 0.80853647
1580.0, 0.8084668
1590.0, 0.8083972
1600.0, 0.80832773
1610.0, 0.80825835
1620.0, 0.8081891
1630.0, 0.80811995
1640.0, 0.80805093
1650.0, 0.80798197
1660.0, 0.8079132
1670.0, 0.80784446
1680.0, 0.80777586
1690.0, 0.80770737
1700.0, 0.807639
1710.0, 0.80757076
1720.0, 0.80750257
1730.0, 0.8074345
1740.0, 0.80736655
1750.0, 0.8072987
1760.0, 0.807231
1770.0, 0.8071634
1780.0, 0.8070959
1790.0, 0.8070285
1800.0, 0.8069612
1810.0, 0.806894
1820.0, 0.80682695
1830.0, 0.80675995
1840.0, 0.8066931
1850.0, 0.8066263
1860.0, 0.8065597
1870.0, 0.80649316
1880.0, 0.8064267
1890.0, 0.80636036
1900.0, 0.80629414
1910.0, 0.80622804
1920.0, 0.80616206
1930.0, 0.80609614
1940.0, 0.80603033
1950.0, 0.80596465
1960.0, 0.8058991
1970.0, 0.8058336
1980.0, 0.80576825
1990.0, 0.805703
2000.0, 0.8056378
2010.0, 0.80557275
2020.0, 0.8055078
2030.0, 0.8054429
2040.0, 0.8053782
2050.0, 0.8053136
2060.0, 0.80524904
2070.0, 0.8051846
2080.0, 0.8051203
2090.0, 0.80505604
2100.0, 0.80499196
2110.0, 0.80492795
2120.0, 0.80486405
2130.0, 0.8048002
2140.0, 0.8047365
2150.0, 0.80467296
2160.0, 0.8046094
2170.0, 0.80454606
2180.0, 0.80448276
2190.0, 0.8044196
2200.0, 0.8043565
2210.0, 0.8042935
2220.0, 0.80423063
2230.0, 0.80416787
2240.0, 0.80410516
2250.0, 0.8040426
2260.0, 0.8039801
2270.0, 0.80391777
2280.0, 0.8038555
2290.0, 0.8037933
2300.0, 0.80373126
2310.0, 0.80366933
2320.0, 0.80360746
2330.0, 0.8035457
2340.0, 0.803484
2350.0, 0.80342245
2360.0, 0.803361
2370.0, 0.80329967
2380.0, 0.8032384
2390.0, 0.80317724
2400.0, 0.8031162
2410.0, 0.8030552
2420.0, 0.8029944
2430.0, 0.80293363
2440.0, 0.80287296
2450.0, 0.8028124
2460.0, 0.80275196
2470.0, 0.8026916
2480.0, 0.8026313
2490.0, 0.8025712
2500.0, 0.8025111
2510.0, 0.80245113
2520.0, 0.8023913
2530.0, 0.8023315
2540.0, 0.80227184
2550.0, 0.80221224
2560.0, 0.8021528
2570.0, 0.8020934
2580.0, 0.80203414
2590.0, 0.80197495
2600.0, 0.8019159
2610.0, 0.8018569
2620.0, 0.801798
2630.0, 0.8017392
2640.0, 0.8016805
2650.0, 0.8016219
2660.0, 0.80156344
2670.0, 0.801505
2680.0, 0.80144674
2690.0, 0.8013885
2700.0, 0.8013304
2710.0, 0.8012724
2720.0, 0.80121446
2730.0, 0.80115664
2740.0, 0.8010989
2750.0, 0.80104125
2760.0, 0.8009837
2770.0, 0.80092627
2780.0, 0.8008689
2790.0, 0.8008117
2800.0, 0.80075455
2810.0, 0.80069745
2820.0, 0.80064046
2830.0, 0.8005836
2840.0, 0.80052686
2850.0, 0.8004702
2860.0, 0.80041355
2870.0, 0.80035704
2880.0, 0.80030066
2890.0, 0.80024433
2900.0, 0.8001881
2910.0, 0.80013204
2920.0, 0.800076
2930.0, 0.80002004
2940.0, 0.7999642
2950.0, 0.79990846
2960.0, 0.7998528
2970.0, 0.79979724
2980.0, 0.79974174
2990.0, 0.7996864
3000.0, 0.7996311
3010.0, 0.7995759
3020.0, 0.7995208
3030.0, 0.7994658
3040.0, 0.7994109
3050.0, 0.79935604
3060.0, 0.7993013
3070.0, 0.79924667
3080.0, 0.79919213
3090.0, 0.79913765
3100.0, 0.7990833
3110.0, 0.79902905
3120.0, 0.7989748
3130.0, 0.79892075
3140.0, 0.79886675
3150.0, 0.7988128
3160.0, 0.798759
3170.0, 0.7987053
3180.0, 0.79865164
3190.0, 0.79859805
3200.0, 0.7985446
3210.0, 0.79849124
3220.0, 0.79843795
3230.0, 0.7983848
3240.0, 0.7983317
3250.0, 0.7982786
3260.0, 0.7982257
3270.0, 0.7981729
3280.0, 0.79812014
3290.0, 0.79806745
3300.0, 0.7980149
3310.0, 0.7979624
3320.0, 0.79791003
3330.0, 0.7978577
3340.0, 0.7978055
3350.0, 0.7977534
3360.0, 0.79770136
3370.0, 0.7976494
3380.0, 0.7975975
3390.0, 0.79754573
3400.0, 0.79749405
3410.0, 0.79744244
3420.0, 0.79739094
3430.0, 0.7973395
3440.0, 0.7972882
3450.0, 0.7972369
3460.0, 0.7971857
3470.0, 0.79713464
3480.0, 0.7970837
3490.0, 0.7970328
3500.0, 0.79698193
3510.0, 0.7969312
3520.0, 0.79688054
3530.0, 0.79683
3540.0, 0.7967795
3550.0, 0.7967291
3560.0, 0.7966788
3570.0, 0.7966286
3580.0, 0.79657847
3590.0, 0.7965284
3600.0, 0.79647845
3610.0, 0.79642856
3620.0, 0.7963788
3630.0, 0.796329
3640.0, 0.79627943
3650.0, 0.7962299
3660.0, 0.7961804
3670.0, 0.7961311
3680.0, 0.7960818
3690.0, 0.79603255
3700.0, 0.79598343
3710.0, 0.7959344
3720.0, 0.79588544
3730.0, 0.79583657
3740.0, 0.7957878
3750.0, 0.7957391
3760.0, 0.7956905
3770.0, 0.79564196
3780.0, 0.7955935
3790.0, 0.7955451
3800.0, 0.7954968
3810.0, 0.7954486
3820.0, 0.7954005
3830.0, 0.79535246
3840.0, 0.7953045
3850.0, 0.7952566
3860.0, 0.7952088
3870.0, 0.7951611
3880.0, 0.79511344
3890.0, 0.79506594
3900.0, 0.79501843
3910.0, 0.79497105
3920.0, 0.7949238
3930.0, 0.7948765
3940.0, 0.79482937
3950.0, 0.79478234
3960.0, 0.7947354
3970.0, 0.79468846
3980.0, 0.7946416
3990.0, 0.7945949
4000.0, 0.7945482
4010.0, 0.79450166
4020.0, 0.7944552
4030.0, 0.79440874
4040.0, 0.79436237
4050.0, 0.7943161
4060.0, 0.79427
4070.0, 0.79422385
4080.0, 0.79417783
4090.0, 0.7941319
4100.0, 0.79408604
4110.0, 0.79404026
4120.0, 0.79399455
4130.0, 0.7939489
4140.0, 0.79390335
4150.0, 0.7938579
4160.0, 0.7938125
4170.0, 0.7937672
4180.0, 0.793722
4190.0, 0.7936768
4200.0, 0.79363173
4210.0, 0.79358673
4220.0, 0.7935418
4230.0, 0.79349697
4240.0, 0.7934522
4250.0, 0.7934075
4260.0, 0.79336286
4270.0, 0.7933184
4280.0, 0.79327387
4290.0, 0.7932295
4300.0, 0.79318523
4310.0, 0.793141
4320.0, 0.79309684
4330.0, 0.7930528
4340.0, 0.79300874
4350.0, 0.7929648
4360.0, 0.792921
4370.0, 0.7928772
4380.0, 0.79283357
4390.0, 0.79278994
4400.0, 0.79274637
4410.0, 0.7927029
4420.0, 0.7926595
4430.0, 0.7926162
4440.0, 0.792573
4450.0, 0.7925298
4460.0, 0.7924867
4470.0, 0.7924437
4480.0, 0.7924008
4490.0, 0.7923579
4500.0, 0.7923151
4510.0, 0.7922724
4520.0, 0.7922298
4530.0, 0.7921872
4540.0, 0.7921447
4550.0, 0.7921023
4560.0, 0.79205996
4570.0, 0.7920177
4580.0, 0.7919755
4590.0, 0.79193336
4600.0, 0.7918913
4610.0, 0.7918493
4620.0, 0.7918074
4630.0, 0.7917656
4640.0, 0.79172385
4650.0, 0.7916822
4660.0, 0.7916406
4670.0, 0.79159904
4680.0, 0.79155755
4690.0, 0.7915162
4700.0, 0.7914748
4710.0, 0.7914336
4720.0, 0.7913924
4730.0, 0.7913513
4740.0, 0.7913103
4750.0, 0.7912693
4760.0, 0.7912284
4770.0, 0.7911876
4780.0, 0.7911469
4790.0, 0.7911062
4800.0, 0.79106563
4810.0, 0.7910251
4820.0, 0.79098463
4830.0, 0.7909442
4840.0, 0.7909039
4850.0, 0.79086363
4860.0, 0.79082346
4870.0, 0.79078335
4880.0, 0.79074335
4890.0, 0.79070336
4900.0, 0.7906635
4910.0, 0.79062366
4920.0, 0.7905839
4930.0, 0.7905442
4940.0, 0.79050463
4950.0, 0.79046506
4960.0, 0.7904256
4970.0, 0.7903862
4980.0, 0.79034686
4990.0, 0.7903076
5000.0, 0.79026836
5010.0, 0.79022926
5020.0, 0.7901902
5030.0, 0.79015124
5040.0, 0.79011226
5050.0, 0.79007345
5060.0, 0.79003465
5070.0, 0.7899959
5080.0, 0.7899573
5090.0, 0.7899187
5100.0, 0.7898802
5110.0, 0.7898418
5120.0, 0.7898034
5130.0, 0.78976506
5140.0, 0.78972685
5150.0, 0.78968865
5160.0, 0.78965056
5170.0, 0.78961253
5180.0, 0.78957456
5190.0, 0.78953665
5200.0, 0.7894988
5210.0, 0.789461
5220.0, 0.78942335
5230.0, 0.7893857
5240.0, 0.7893481
5250.0, 0.78931063
5260.0, 0.7892732
5270.0, 0.78923583
5280.0, 0.7891985
5290.0, 0.78916126
5300.0, 0.78912413
5310.0, 0.789087
5320.0, 0.78905
5330.0, 0.789013
5340.0, 0.7889761
5350.0, 0.78893924
5360.0, 0.78890246
5370.0, 0.78886575
5380.0, 0.78882915
5390.0, 0.78879255
5400.0, 0.788756
5410.0, 0.7887196
5420.0, 0.7886832
5430.0, 0.7886469
5440.0, 0.78861064
5450.0, 0.78857446
5460.0, 0.7885383
5470.0, 0.7885022
5480.0, 0.7884662
5490.0, 0.7884303
5500.0, 0.78839445
5510.0, 0.7883586
5520.0, 0.78832287
5530.0, 0.7882872
5540.0, 0.7882516
5550.0, 0.78821605
5560.0, 0.78818053
5570.0, 0.7881451
5580.0, 0.7881098
5590.0, 0.78807443
5600.0, 0.7880392
5610.0, 0.78800404
5620.0, 0.78796893
5630.0, 0.7879339
5640.0, 0.7878989
5650.0, 0.78786397
5660.0, 0.7878291
5670.0, 0.78779435
5680.0, 0.7877596
5690.0, 0.7877249
5700.0, 0.7876903
5710.0, 0.7876558
5720.0, 0.78762126
5730.0, 0.78758687
5740.0, 0.7875525
5750.0, 0.7875182
5760.0, 0.78748393
5770.0, 0.7874498
5780.0, 0.7874156
5790.0, 0.7873816
5800.0, 0.78734756
5810.0, 0.78731364
5820.0, 0.7872798
5830.0, 0.787246
5840.0, 0.7872122
5850.0, 0.7871785
5860.0, 0.7871449
5870.0, 0.7871113
5880.0, 0.7870778
5890.0, 0.78704435
5900.0, 0.78701097
5910.0, 0.78697765
5920.0, 0.7869444
5930.0, 0.78691113
5940.0, 0.786878
5950.0, 0.7868449
5960.0, 0.7868119
5970.0, 0.7867789
5980.0, 0.78674597
5990.0, 0.7867131
6000.0, 0.78668034
6010.0, 0.7866476
6020.0, 0.78661495
6030.0, 0.7865823
6040.0, 0.78654975
6050.0, 0.78651726
6060.0, 0.7864848
6070.0, 0.7864524
6080.0, 0.7864201
6090.0, 0.7863878
6100.0, 0.7863556
6110.0, 0.7863235
6120.0, 0.78629136
6130.0, 0.78625935
6140.0, 0.78622735
6150.0, 0.78619546
6160.0, 0.78616357
6170.0, 0.7861318
6180.0, 0.78610003
6190.0, 0.7860683
6200.0, 0.78603673
6210.0, 0.78600514
6220.0, 0.7859736
6230.0, 0.78594214
6240.0, 0.7859107
6250.0, 0.78587943
6260.0, 0.78584814
6270.0, 0.78581685
6280.0, 0.7857857
6290.0, 0.78575456
6300.0, 0.7857235
6310.0, 0.7856925
6320.0, 0.7856616
6330.0, 0.78563064
6340.0, 0.7855998
6350.0, 0.785569
6360.0, 0.7855383
6370.0, 0.7855076
6380.0, 0.78547704
6390.0, 0.78544647
6400.0, 0.78541595
6410.0, 0.7853855
6420.0, 0.7853551
6430.0, 0.78532475
6440.0, 0.7852945
6450.0, 0.78526425
6460.0, 0.78523403
6470.0, 0.78520393
6480.0, 0.7851739
6490.0, 0.78514385
6500.0, 0.78511393
6510.0, 0.785084
6520.0, 0.78505415
6530.0, 0.78502434
6540.0, 0.7849946
6550.0, 0.7849649
6560.0, 0.7849353
6570.0, 0.78490573
6580.0, 0.78487617
6590.0, 0.7848467
6600.0, 0.78481734
6610.0, 0.78478795
6620.0, 0.7847586
6630.0, 0.78472936
6640.0, 0.78470016
6650.0, 0.784671
6660.0, 0.7846419
6670.0, 0.7846129
6680.0, 0.78458387
6690.0, 0.78455496
6700.0, 0.78452605
6710.0, 0.78449726
6720.0, 0.7844685
6730.0, 0.78443974
6740.0, 0.7844111
6750.0, 0.7843824
6760.0, 0.78435385
6770.0, 0.78432536
6780.0, 0.7842969
6790.0, 0.78426844
6800.0, 0.7842401
6810.0, 0.78421175
6820.0, 0.7841835
6830.0, 0.7841553
6840.0, 0.7841272
6850.0, 0.78409904
6860.0, 0.784071
6870.0, 0.784043
6880.0, 0.78401506
6890.0, 0.78398716
6900.0, 0.78395927
6910.0, 0.7839315
6920.0, 0.7839038
6930.0, 0.78387606
6940.0, 0.7838484
6950.0, 0.7838208
6960.0, 0.7837933
6970.0, 0.7837658
6980.0, 0.7837383
6990.0, 0.78371096
7000.0, 0.7836836
7010.0, 0.7836563
7020.0, 0.78362906
7030.0, 0.7836019
7040.0, 0.7835747
7050.0, 0.78354764
7060.0, 0.7835206
7070.0, 0.7834936
7080.0, 0.78346664
7090.0, 0.78343976
7100.0, 0.78341293
7110.0, 0.7833861
7120.0, 0.78335935
7130.0, 0.78333265
7140.0, 0.783306
7150.0, 0.7832794
7160.0, 0.7832529
7170.0, 0.7832264
7180.0, 0.7831999
7190.0, 0.7831735
7200.0, 0.78314716
7210.0, 0.7831209
7220.0, 0.7830946
7230.0, 0.78306836
7240.0, 0.7830422
7250.0, 0.7830161
7260.0, 0.78299004
7270.0, 0.782964
7280.0, 0.78293806
7290.0, 0.78291214
7300.0, 0.78288627
7310.0, 0.7828604
7320.0, 0.78283465
7330.0, 0.7828089
7340.0, 0.7827832
7350.0, 0.7827576
7360.0, 0.782732
7370.0, 0.78270644
7380.0, 0.7826809
7390.0, 0.7826555
7400.0, 0.7826301
7410.0, 0.78260475
7420.0, 0.7825794
7430.0, 0.78255415
7440.0, 0.78252894
7450.0, 0.7825038
7460.0, 0.78247863
7470.0, 0.7824536
7480.0, 0.78242856
7490.0, 0.7824035
7500.0, 0.7823786
7510.0, 0.78235376
7520.0, 0.7823289
7530.0, 0.7823041
7540.0, 0.7822793
7550.0, 0.78225464
7560.0, 0.78222996
7570.0, 0.78220534
7580.0, 0.7821808
7590.0, 0.7821562
7600.0, 0.78213173
7610.0, 0.7821073
7620.0, 0.7820829
7630.0, 0.7820586
7640.0, 0.7820343
7650.0, 0.78201
7660.0, 0.7819858
7670.0, 0.7819617
7680.0, 0.78193754
7690.0, 0.78191346
7700.0, 0.78188944
7710.0, 0.7818654
7720.0, 0.7818415
7730.0, 0.7818176
7740.0, 0.7817938
7750.0, 0.78176993
7760.0, 0.78174615
7770.0, 0.7817224
7780.0, 0.78169876
7790.0, 0.78167516
7800.0, 0.78165156
7810.0, 0.781628
7820.0, 0.78160447
7830.0, 0.78158104
7840.0, 0.7815576
7850.0, 0.78153425
7860.0, 0.7815109
7870.0, 0.78148764
7880.0, 0.7814644
7890.0, 0.7814412
7900.0, 0.781418
7910.0, 0.7813949
7920.0, 0.78137183
7930.0, 0.7813488
7940.0, 0.7813258
7950.0, 0.7813029
7960.0, 0.78128
7970.0, 0.78125715
7980.0, 0.7812343
7990.0, 0.78121156
8000.0, 0.78118885
8010.0, 0.78116614
8020.0, 0.7811435
8030.0, 0.7811209
8040.0, 0.78109837
8050.0, 0.78107584
8060.0, 0.78105336
8070.0, 0.7810309
8080.0, 0.78100854
8090.0, 0.7809862
8100.0, 0.78096384
8110.0, 0.7809416
8120.0, 0.7809194
8130.0, 0.78089714
8140.0, 0.780875
8150.0, 0.7808529
8160.0, 0.78083086
8170.0, 0.78080887
8180.0, 0.7807869
8190.0, 0.78076494
8200.0, 0.780743
8210.0, 0.7807212
8220.0, 0.7806994
8230.0, 0.78067756
8240.0, 0.78065586
8250.0, 0.78063416
8260.0, 0.78061247
8270.0, 0.7805909
8280.0, 0.7805693
8290.0, 0.7805478
8300.0, 0.7805263
8310.0, 0.7805048
8320.0, 0.7804834
8330.0, 0.780462
8340.0, 0.78044075
8350.0, 0.7804194
8360.0, 0.7803982
8370.0, 0.780377
8380.0, 0.7803558
8390.0, 0.78033465
8400.0, 0.78031355
8410.0, 0.7802925
8420.0, 0.7802715
8430.0, 0.78025055
8440.0, 0.78022957
8450.0, 0.7802087
8460.0, 0.78018785
8470.0, 0.780167
8480.0, 0.78014624
8490.0, 0.7801255
8500.0, 0.78010476
8510.0, 0.78008413
8520.0, 0.7800635
8530.0, 0.7800429
8540.0, 0.7800224
8550.0, 0.7800018
8560.0, 0.7799814
8570.0, 0.77996093
8580.0, 0.77994055
8590.0, 0.7799202
8600.0, 0.7798999
8610.0, 0.77987957
8620.0, 0.77985936
8630.0, 0.77983916
8640.0, 0.779819
8650.0, 0.77979887
8660.0, 0.7797788
8670.0, 0.7797587
8680.0, 0.7797387
8690.0, 0.7797187
8700.0, 0.7796988
8710.0, 0.7796789
8720.0, 0.77965903
8730.0, 0.7796392
8740.0, 0.7796194
8750.0, 0.77959967
8760.0, 0.77957994
8770.0, 0.77956027
8780.0, 0.7795406
8790.0, 0.779521
8800.0, 0.77950144
8810.0, 0.7794819
8820.0, 0.7794624
8830.0, 0.7794429
8840.0, 0.77942353
8850.0, 0.7794041
8860.0, 0.7793848
8870.0, 0.7793655
8880.0, 0.77934617
8890.0, 0.779327
8900.0, 0.7793077
8910.0, 0.7792886
8920.0, 0.77926946
8930.0, 0.7792503
8940.0, 0.7792313
8950.0, 0.77921224
8960.0, 0.7791933
8970.0, 0.7791743
8980.0, 0.77915543
8990.0, 0.77913654
9000.0, 0.7791177
9010.0, 0.77909887
9020.0, 0.7790801
9030.0, 0.7790614
9040.0, 0.77904266
9050.0, 0.779024
9060.0, 0.77900535
9070.0, 0.77898675
9080.0, 0.7789682
9090.0, 0.7789497
9100.0, 0.77893114
9110.0, 0.7789127
9120.0, 0.7788943
9130.0, 0.7788759
9140.0, 0.7788575
9150.0, 0.77883923
9160.0, 0.77882093
9170.0, 0.7788027
9180.0, 0.77878445
9190.0, 0.7787663
9200.0, 0.77874815
9210.0, 0.77873003
9220.0, 0.7787119
9230.0, 0.7786939
9240.0, 0.7786759
9250.0, 0.7786579
9260.0, 0.77864
9270.0, 0.77862203
9280.0, 0.77860415
9290.0, 0.7785863
9300.0, 0.7785685
9310.0, 0.77855074
9320.0, 0.778533
9330.0, 0.7785153
9340.0, 0.77849764
9350.0, 0.77848
9360.0, 0.7784624
9370.0, 0.7784448
9380.0, 0.77842724
9390.0, 0.7784098
9400.0, 0.7783923
9410.0, 0.77837485
9420.0, 0.77835745
9430.0, 0.77834004
9440.0, 0.7783227
9450.0, 0.7783054
9460.0, 0.7782881
9470.0, 0.7782709
9480.0, 0.7782537
9490.0, 0.7782365
9500.0, 0.77821934
9510.0, 0.77820224
9520.0, 0.7781851
9530.0, 0.7781681
9540.0, 0.7781511
9550.0, 0.7781341
9560.0, 0.7781172
9570.0, 0.77810025
9580.0, 0.7780833
9590.0, 0.7780665
9600.0, 0.77804965
9610.0, 0.7780329
9620.0, 0.7780161
9630.0, 0.7779994
9640.0, 0.7779827
9650.0, 0.777966
9660.0, 0.7779494
9670.0, 0.77793276
9680.0, 0.7779162
9690.0, 0.7778997
9700.0, 0.7778832
9710.0, 0.77786666
9720.0, 0.7778503
9730.0, 0.7778338
9740.0, 0.7778174
9750.0, 0.7778011
9760.0, 0.77778476
9770.0, 0.7777685
9780.0, 0.7777522
9790.0, 0.777736
9800.0, 0.7777198
9810.0, 0.77770364
9820.0, 0.7776875
9830.0, 0.7776714
9840.0, 0.7776553
9850.0, 0.77763927
9860.0, 0.77762324
9870.0, 0.77760726
9880.0, 0.77759135
9890.0, 0.7775754
9900.0, 0.7775595
9910.0, 0.77754366
9920.0, 0.7775278
9930.0, 0.777512
9940.0, 0.7774962
9950.0, 0.7774805
9960.0, 0.7774648
9970.0, 0.77744913
9980.0, 0.77743345
9990.0, 0.77741784
10000.0, 0.7774022
10010.0, 0.77738667
10020.0, 0.77737117
10030.0, 0.7773556
10040.0, 0.7773402
10050.0, 0.77732474
10060.0, 0.7773093
10070.0, 0.7772939
10080.0, 0.77727854
10090.0, 0.7772632
10100.0, 0.77724797
10110.0, 0.77723265
10120.0, 0.77721745
10130.0, 0.77720225
10140.0, 0.77718705
10150.0, 0.7771719
10160.0, 0.7771568
10170.0, 0.7771417
10180.0, 0.7771266
10190.0, 0.77711153
10200.0, 0.77709657
10210.0, 0.77708155
10220.0, 0.77706665
10230.0, 0.7770517
10240.0, 0.7770368
10250.0, 0.77702194
10260.0, 0.7770071
10270.0, 0.77699226
10280.0, 0.7769775
10290.0, 0.77696276
10300.0, 0.77694803
10310.0, 0.7769333
10320.0, 0.77691865
10330.0, 0.776904
10340.0, 0.7768894
10350.0, 0.77687484
10360.0, 0.77686024
10370.0, 0.77684575
10380.0, 0.7768312
10390.0, 0.7768167
10400.0, 0.7768023
10410.0, 0.7767879
10420.0, 0.7767735
10430.0, 0.77675915
10440.0, 0.7767448
10450.0, 0.7767305
10460.0, 0.7767162
10470.0, 0.7767019
10480.0, 0.77668774
10490.0, 0.7766735
10500.0, 0.77665937
10510.0, 0.7766452
10520.0, 0.77663106
10530.0, 0.776617
10540.0, 0.7766029
10550.0, 0.7765889
10560.0, 0.77657485
10570.0, 0.7765609
10580.0, 0.77654696
10590.0, 0.776533
10600.0, 0.7765191
10610.0, 0.77650523
10620.0, 0.77649134
10630.0, 0.7764775
10640.0, 0.77646375
10650.0, 0.77645
10660.0, 0.7764362
10670.0, 0.7764225
10680.0, 0.7764088
10690.0, 0.77639514
10700.0, 0.7763815
10710.0, 0.7763679
10720.0, 0.7763543
10730.0, 0.7763407
10740.0, 0.7763272
10750.0, 0.7763137
10760.0, 0.7763002
10770.0, 0.7762868
10780.0, 0.7762733
10790.0, 0.7762599
10800.0, 0.77624655
10810.0, 0.7762332
10820.0, 0.77621984
10830.0, 0.77620655
10840.0, 0.77619326
10850.0, 0.77618
10860.0, 0.7761668
10870.0, 0.77615356
10880.0, 0.7761404
10890.0, 0.7761272
10900.0, 0.7761141
10910.0, 0.776101
10920.0, 0.77608794
10930.0, 0.7760749
10940.0, 0.7760619
10950.0, 0.77604884
10960.0, 0.7760359
10970.0, 0.7760229
10980.0, 0.77601
10990.0, 0.7759971
11000.0, 0.7759842
11010.0, 0.77597135
11020.0, 0.77595854
11030.0, 0.7759457
11040.0, 0.77593297
11050.0, 0.7759202
11060.0, 0.77590746
11070.0, 0.77589476
11080.0, 0.77588207
11090.0, 0.7758694
11100.0, 0.7758568
11110.0, 0.77584416
11120.0, 0.7758316
11130.0, 0.77581906
11140.0, 0.7758065
11150.0, 0.77579397
11160.0, 0.7757815
11170.0, 0.77576905
11180.0, 0.7757566
11190.0, 0.7757442
11200.0, 0.7757318
11210.0, 0.7757194
11220.0, 0.77570707
11230.0, 0.7756948
11240.0, 0.77568245
11250.0, 0.77567023
11260.0, 0.77565795
11270.0, 0.77564573
11280.0, 0.7756335
11290.0, 0.77562135
11300.0, 0.7756092
11310.0, 0.77559704
11320.0, 0.77558494
11330.0, 0.77557284
11340.0, 0.7755608
11350.0, 0.77554876
11360.0, 0.7755367
11370.0, 0.77552474
11380.0, 0.77551275
11390.0, 0.77550083
11400.0, 0.7754889
11410.0, 0.775477
11420.0, 0.77546513
11430.0, 0.77545327
11440.0, 0.77544147
11450.0, 0.7754296
11460.0, 0.77541786
11470.0, 0.77540606
11480.0, 0.7753943
11490.0, 0.77538264
11500.0, 0.7753709
11510.0, 0.7753593
11520.0, 0.7753476
11530.0, 0.77533597
11540.0, 0.77532434
11550.0, 0.7753128
11560.0, 0.7753012
11570.0, 0.77528965
11580.0, 0.77527815
11590.0, 0.77526665
11600.0, 0.7752552
11610.0, 0.77524376
11620.0, 0.7752323
11630.0, 0.77522093
11640.0, 0.77520955
11650.0, 0.77519816
11660.0, 0.77518684
11670.0, 0.7751755
11680.0, 0.7751642
11690.0, 0.7751529
11700.0, 0.77514166
11710.0, 0.77513045
11720.0, 0.77511925
11730.0, 0.77510804
