Energy (in eV), backscattering yield of material ITOC-TabulatedSEEE at incidence 20.0 degree
1030.0, 0.3250272
1040.0, 0.324863
1050.0, 0.32469907
1060.0, 0.3245355
1070.0, 0.32437223
1080.0, 0.32420927
1090.0, 0.32404664
1100.0, 0.32388437
1110.0, 0.3237224
1120.0, 0.32356074
1130.0, 0.32339936
1140.0, 0.32323834
1150.0, 0.32307765
1160.0, 0.32291725
1170.0, 0.32275715
1180.0, 0.32259738
1190.0, 0.32243797
1200.0, 0.3222788
1210.0, 0.32211998
1220.0, 0.32196146
1230.0, 0.32180327
1240.0, 0.32164538
1250.0, 0.3214878
1260.0, 0.32133055
1270.0, 0.32117358
1280.0, 0.32101694
1290.0, 0.3208606
1300.0, 0.32070455
1310.0, 0.32054883
1320.0, 0.32039338
1330.0, 0.32023826
1340.0, 0.32008347
1350.0, 0.31992897
1360.0, 0.31977475
1370.0, 0.31962085
1380.0, 0.31946725
1390.0, 0.31931397
1400.0, 0.31916097
1410.0, 0.3190083
1420.0, 0.31885588
1430.0, 0.31870377
1440.0, 0.31855202
1450.0, 0.3184005
1460.0, 0.31824932
1470.0, 0.3180984
1480.0, 0.3179478
1490.0, 0.31779748
1500.0, 0.3176475
1510.0, 0.31749776
1520.0, 0.31734833
1530.0, 0.31719923
1540.0, 0.3170504
1550.0, 0.31690186
1560.0, 0.31675363
1570.0, 0.31660566
1580.0, 0.316458
1590.0, 0.3163106
1600.0, 0.31616354
1610.0, 0.31601673
1620.0, 0.31587023
1630.0, 0.31572402
1640.0, 0.31557807
1650.0, 0.31543246
1660.0, 0.31528708
1670.0, 0.31514204
1680.0, 0.31499723
1690.0, 0.3148527
1700.0, 0.31470853
1710.0, 0.3145646
1720.0, 0.31442097
1730.0, 0.3142776
1740.0, 0.3141345
1750.0, 0.3139917
1760.0, 0.3138492
1770.0, 0.31370696
1780.0, 0.313565
1790.0, 0.3134233
1800.0, 0.3132819
1810.0, 0.31314078
1820.0, 0.31299993
1830.0, 0.31285936
1840.0, 0.3127191
1850.0, 0.3125791
1860.0, 0.31243935
1870.0, 0.3122999
1880.0, 0.3121607
1890.0, 0.3120218
1900.0, 0.31188312
1910.0, 0.31174478
1920.0, 0.31160668
1930.0, 0.31146887
1940.0, 0.3113313
1950.0, 0.31119403
1960.0, 0.31105703
1970.0, 0.3109203
1980.0, 0.3107838
1990.0, 0.3106476
2000.0, 0.31051168
2010.0, 0.31037602
2020.0, 0.31024063
2030.0, 0.31010547
2040.0, 0.30997062
2050.0, 0.30983603
2060.0, 0.3097017
2070.0, 0.3095676
2080.0, 0.30943382
2090.0, 0.30930027
2100.0, 0.309167
2110.0, 0.309034
2120.0, 0.30890122
2130.0, 0.30876875
2140.0, 0.3086365
2150.0, 0.30850455
2160.0, 0.30837283
2170.0, 0.30824137
2180.0, 0.30811018
2190.0, 0.30797926
2200.0, 0.30784857
2210.0, 0.30771816
2220.0, 0.307588
2230.0, 0.30745807
2240.0, 0.30732846
2250.0, 0.30719906
2260.0, 0.3070699
2270.0, 0.30694103
2280.0, 0.30681244
2290.0, 0.30668402
2300.0, 0.30655593
2310.0, 0.30642805
2320.0, 0.30630043
2330.0, 0.30617306
2340.0, 0.30604592
2350.0, 0.30591908
2360.0, 0.30579248
2370.0, 0.30566612
2380.0, 0.30554
2390.0, 0.3054141
2400.0, 0.30528852
2410.0, 0.30516312
2420.0, 0.305038
2430.0, 0.30491313
2440.0, 0.3047885
2450.0, 0.3046641
2460.0, 0.30453998
2470.0, 0.3044161
2480.0, 0.3042924
2490.0, 0.30416903
2500.0, 0.30404586
2510.0, 0.30392295
2520.0, 0.30380026
2530.0, 0.30367783
2540.0, 0.30355564
2550.0, 0.3034337
2560.0, 0.30331197
2570.0, 0.30319047
2580.0, 0.30306926
2590.0, 0.30294827
2600.0, 0.3028275
2610.0, 0.302707
2620.0, 0.30258673
2630.0, 0.3024667
2640.0, 0.3023469
2650.0, 0.3022273
2660.0, 0.30210796
2670.0, 0.30198884
2680.0, 0.30187
2690.0, 0.30175138
2700.0, 0.30163297
2710.0, 0.3015148
2720.0, 0.30139688
2730.0, 0.3012792
2740.0, 0.30116174
2750.0, 0.30104452
2760.0, 0.30092752
2770.0, 0.30081072
2780.0, 0.3006942
2790.0, 0.30057788
2800.0, 0.3004618
2810.0, 0.30034596
2820.0, 0.30023032
2830.0, 0.30011493
2840.0, 0.29999977
2850.0, 0.29988486
2860.0, 0.29977012
2870.0, 0.29965562
2880.0, 0.29954138
2890.0, 0.29942736
2900.0, 0.29931352
2910.0, 0.29919997
2920.0, 0.2990866
2930.0, 0.29897347
2940.0, 0.29886055
2950.0, 0.29874787
2960.0, 0.2986354
2970.0, 0.29852316
2980.0, 0.2984111
2990.0, 0.2982993
3000.0, 0.29818773
3010.0, 0.29807636
3020.0, 0.29796523
3030.0, 0.2978543
3040.0, 0.2977436
3050.0, 0.2976331
3060.0, 0.29752284
3070.0, 0.2974128
3080.0, 0.29730296
3090.0, 0.29719335
3100.0, 0.29708394
3110.0, 0.29697478
3120.0, 0.2968658
3130.0, 0.29675704
3140.0, 0.2966485
3150.0, 0.2965402
3160.0, 0.29643208
3170.0, 0.2963242
3180.0, 0.2962165
3190.0, 0.29610902
3200.0, 0.2960018
3210.0, 0.29589474
3220.0, 0.2957879
3230.0, 0.29568127
3240.0, 0.29557487
3250.0, 0.29546866
3260.0, 0.29536265
3270.0, 0.29525688
3280.0, 0.2951513
3290.0, 0.29504594
3300.0, 0.29494077
3310.0, 0.29483584
3320.0, 0.29473108
3330.0, 0.29462656
3340.0, 0.29452223
3350.0, 0.2944181
3360.0, 0.2943142
3370.0, 0.29421046
3380.0, 0.29410696
3390.0, 0.29400367
3400.0, 0.29390058
3410.0, 0.29379767
3420.0, 0.293695
3430.0, 0.29359248
3440.0, 0.2934902
3450.0, 0.2933881
3460.0, 0.29328623
3470.0, 0.29318458
3480.0, 0.29308307
3490.0, 0.2929818
3500.0, 0.2928807
3510.0, 0.29277983
3520.0, 0.29267913
3530.0, 0.29257867
3540.0, 0.29247838
3550.0, 0.29237828
3560.0, 0.2922784
3570.0, 0.29217872
3580.0, 0.29207924
3590.0, 0.29197994
3600.0, 0.29188085
3610.0, 0.2917819
3620.0, 0.29168323
3630.0, 0.2915847
3640.0, 0.29148638
3650.0, 0.29138824
3660.0, 0.29129034
3670.0, 0.2911926
3680.0, 0.29109505
3690.0, 0.29099768
3700.0, 0.29090053
3710.0, 0.29080355
3720.0, 0.29070678
3730.0, 0.2906102
3740.0, 0.2905138
3750.0, 0.2904176
3760.0, 0.2903216
3770.0, 0.29022577
3780.0, 0.29013014
3790.0, 0.2900347
3800.0, 0.28993943
3810.0, 0.28984436
3820.0, 0.2897495
3830.0, 0.2896548
3840.0, 0.28956032
3850.0, 0.28946596
3860.0, 0.28937185
3870.0, 0.2892779
3880.0, 0.28918412
3890.0, 0.28909057
3900.0, 0.2889972
3910.0, 0.28890398
3920.0, 0.28881097
3930.0, 0.28871813
3940.0, 0.28862548
3950.0, 0.28853303
3960.0, 0.28844073
3970.0, 0.28834862
3980.0, 0.2882567
3990.0, 0.28816494
4000.0, 0.2880734
4010.0, 0.28798202
4020.0, 0.28789082
4030.0, 0.2877998
4040.0, 0.287709
4050.0, 0.2876183
4060.0, 0.28752783
4070.0, 0.28743753
4080.0, 0.28734744
4090.0, 0.28725746
4100.0, 0.28716773
4110.0, 0.28707814
4120.0, 0.2869887
4130.0, 0.28689948
4140.0, 0.28681043
4150.0, 0.28672156
4160.0, 0.28663284
4170.0, 0.28654432
4180.0, 0.28645596
4190.0, 0.28636777
4200.0, 0.28627977
4210.0, 0.28619194
4220.0, 0.28610432
4230.0, 0.28601682
4240.0, 0.2859295
4250.0, 0.2858424
4260.0, 0.2857554
4270.0, 0.28566864
4280.0, 0.28558198
4290.0, 0.28549555
4300.0, 0.28540927
4310.0, 0.28532317
4320.0, 0.28523722
4330.0, 0.28515148
4340.0, 0.28506586
4350.0, 0.28498042
4360.0, 0.28489518
4370.0, 0.28481007
4380.0, 0.28472516
4390.0, 0.2846404
4400.0, 0.28455582
4410.0, 0.28447142
4420.0, 0.28438717
4430.0, 0.28430307
4440.0, 0.28421915
4450.0, 0.2841354
4460.0, 0.2840518
4470.0, 0.28396842
4480.0, 0.28388512
4490.0, 0.28380206
4500.0, 0.28371912
4510.0, 0.28363636
4520.0, 0.28355378
4530.0, 0.28347132
4540.0, 0.28338903
4550.0, 0.28330693
4560.0, 0.283225
4570.0, 0.28314322
4580.0, 0.2830616
4590.0, 0.2829801
4600.0, 0.2828988
4610.0, 0.28281766
4620.0, 0.28273672
4630.0, 0.2826559
4640.0, 0.28257522
4650.0, 0.28249475
4660.0, 0.2824144
4670.0, 0.28233424
4680.0, 0.2822542
4690.0, 0.28217435
4700.0, 0.28209463
4710.0, 0.2820151
4720.0, 0.2819357
4730.0, 0.28185648
4740.0, 0.2817774
4750.0, 0.2816985
4760.0, 0.2816197
4770.0, 0.28154108
4780.0, 0.28146267
4790.0, 0.28138438
4800.0, 0.28130624
4810.0, 0.28122824
4820.0, 0.2811504
4830.0, 0.28107274
4840.0, 0.2809952
4850.0, 0.28091785
4860.0, 0.2808406
4870.0, 0.28076357
4880.0, 0.28068665
4890.0, 0.28060988
4900.0, 0.28053328
4910.0, 0.2804568
4920.0, 0.28038052
4930.0, 0.28030437
4940.0, 0.28022838
4950.0, 0.28015253
4960.0, 0.28007683
4970.0, 0.28000125
4980.0, 0.27992585
4990.0, 0.2798506
5000.0, 0.27977553
5010.0, 0.27970055
5020.0, 0.27962574
5030.0, 0.27955112
5040.0, 0.27947658
5050.0, 0.27940223
5060.0, 0.279328
5070.0, 0.27925396
5080.0, 0.27918002
5090.0, 0.27910623
5100.0, 0.27903262
5110.0, 0.27895916
5120.0, 0.2788858
5130.0, 0.27881262
5140.0, 0.27873957
5150.0, 0.27866668
5160.0, 0.2785939
5170.0, 0.2785213
5180.0, 0.27844882
5190.0, 0.27837652
5200.0, 0.2783043
5210.0, 0.27823228
5220.0, 0.2781604
5230.0, 0.27808863
5240.0, 0.278017
5250.0, 0.27794552
5260.0, 0.2778742
5270.0, 0.27780303
5280.0, 0.27773198
5290.0, 0.27766106
5300.0, 0.2775903
5310.0, 0.27751967
5320.0, 0.2774492
5330.0, 0.27737886
5340.0, 0.27730864
5350.0, 0.2772386
5360.0, 0.27716866
5370.0, 0.27709886
5380.0, 0.27702922
5390.0, 0.27695972
5400.0, 0.27689034
5410.0, 0.2768211
5420.0, 0.276752
5430.0, 0.27668303
5440.0, 0.27661422
5450.0, 0.27654552
5460.0, 0.27647695
5470.0, 0.27640855
5480.0, 0.27634028
5490.0, 0.27627212
5500.0, 0.2762041
5510.0, 0.27613625
5520.0, 0.27606848
5530.0, 0.2760009
5540.0, 0.27593338
5550.0, 0.2758661
5560.0, 0.27579886
5570.0, 0.27573177
5580.0, 0.27566487
5590.0, 0.27559802
5600.0, 0.27553138
5610.0, 0.2754648
5620.0, 0.2753984
5630.0, 0.27533212
5640.0, 0.275266
5650.0, 0.27519998
5660.0, 0.27513406
5670.0, 0.2750683
5680.0, 0.2750027
5690.0, 0.27493718
5700.0, 0.27487186
5710.0, 0.27480662
5720.0, 0.2747415
5730.0, 0.2746765
5740.0, 0.27461168
5750.0, 0.27454695
5760.0, 0.27448234
5770.0, 0.2744179
5780.0, 0.27435356
5790.0, 0.27428934
5800.0, 0.27422526
5810.0, 0.27416134
5820.0, 0.27409747
5830.0, 0.27403378
5840.0, 0.27397022
5850.0, 0.27390677
5860.0, 0.27384344
5870.0, 0.27378023
5880.0, 0.27371716
5890.0, 0.27365425
5900.0, 0.27359143
5910.0, 0.2735287
5920.0, 0.27346617
5930.0, 0.2734037
5940.0, 0.27334136
5950.0, 0.27327916
5960.0, 0.2732171
5970.0, 0.27315512
5980.0, 0.2730933
5990.0, 0.27303162
6000.0, 0.27297002
6010.0, 0.27290854
6020.0, 0.2728472
6030.0, 0.272786
6040.0, 0.27272487
6050.0, 0.2726639
6060.0, 0.27260306
6070.0, 0.27254233
6080.0, 0.2724817
6090.0, 0.27242118
6100.0, 0.27236083
6110.0, 0.27230057
6120.0, 0.27224046
6130.0, 0.2721804
6140.0, 0.27212054
6150.0, 0.27206075
6160.0, 0.2720011
6170.0, 0.27194154
6180.0, 0.27188212
6190.0, 0.2718228
6200.0, 0.27176362
6210.0, 0.27170455
6220.0, 0.2716456
6230.0, 0.27158678
6240.0, 0.27152807
6250.0, 0.27146944
6260.0, 0.27141097
6270.0, 0.2713526
6280.0, 0.27129433
6290.0, 0.27123618
6300.0, 0.27117816
6310.0, 0.27112025
6320.0, 0.27106246
6330.0, 0.2710048
6340.0, 0.27094722
6350.0, 0.27088976
6360.0, 0.27083242
6370.0, 0.2707752
6380.0, 0.2707181
6390.0, 0.27066112
6400.0, 0.27060422
6410.0, 0.27054745
6420.0, 0.2704908
6430.0, 0.27043423
6440.0, 0.2703778
6450.0, 0.2703215
6460.0, 0.27026528
6470.0, 0.2702092
6480.0, 0.27015322
6490.0, 0.27009735
6500.0, 0.27004156
6510.0, 0.2699859
6520.0, 0.26993036
6530.0, 0.26987493
6540.0, 0.26981962
6550.0, 0.2697644
6560.0, 0.2697093
6570.0, 0.2696543
6580.0, 0.2695994
6590.0, 0.26954463
6600.0, 0.26948997
6610.0, 0.2694354
6620.0, 0.26938096
6630.0, 0.26932663
6640.0, 0.2692724
6650.0, 0.26921827
6660.0, 0.26916423
6670.0, 0.26911032
6680.0, 0.26905653
6690.0, 0.26900283
6700.0, 0.26894924
6710.0, 0.26889575
6720.0, 0.26884237
6730.0, 0.2687891
6740.0, 0.26873595
6750.0, 0.26868287
6760.0, 0.2686299
6770.0, 0.26857707
6780.0, 0.26852432
6790.0, 0.2684717
6800.0, 0.26841915
6810.0, 0.2683667
6820.0, 0.2683144
6830.0, 0.26826215
6840.0, 0.26821002
6850.0, 0.26815802
6860.0, 0.2681061
6870.0, 0.2680543
6880.0, 0.26800257
6890.0, 0.26795098
6900.0, 0.26789948
6910.0, 0.26784807
6920.0, 0.26779678
6930.0, 0.26774558
6940.0, 0.2676945
6950.0, 0.26764348
6960.0, 0.2675926
6970.0, 0.26754183
6980.0, 0.2674911
6990.0, 0.26744053
7000.0, 0.26739004
7010.0, 0.26733965
7020.0, 0.26728937
7030.0, 0.26723918
7040.0, 0.2671891
7050.0, 0.26713908
7060.0, 0.26708922
7070.0, 0.26703942
7080.0, 0.2669897
7090.0, 0.26694012
7100.0, 0.26689065
7110.0, 0.26684123
7120.0, 0.26679194
7130.0, 0.26674274
7140.0, 0.26669362
7150.0, 0.26664463
7160.0, 0.26659572
7170.0, 0.2665469
7180.0, 0.26649818
7190.0, 0.26644957
7200.0, 0.26640105
7210.0, 0.26635262
7220.0, 0.26630428
7230.0, 0.26625606
7240.0, 0.2662079
7250.0, 0.2661599
7260.0, 0.26611194
7270.0, 0.26606408
7280.0, 0.26601633
7290.0, 0.26596868
7300.0, 0.26592112
7310.0, 0.26587364
7320.0, 0.26582626
7330.0, 0.265779
7340.0, 0.26573178
7350.0, 0.2656847
7360.0, 0.2656377
7370.0, 0.26559076
7380.0, 0.26554397
7390.0, 0.26549724
7400.0, 0.26545063
7410.0, 0.26540408
7420.0, 0.26535764
7430.0, 0.2653113
7440.0, 0.26526502
7450.0, 0.26521885
7460.0, 0.26517278
7470.0, 0.2651268
7480.0, 0.2650809
7490.0, 0.2650351
7500.0, 0.2649894
7510.0, 0.26494378
7520.0, 0.26489824
7530.0, 0.2648528
7540.0, 0.26480743
7550.0, 0.2647622
7560.0, 0.264717
7570.0, 0.26467195
7580.0, 0.26462695
7590.0, 0.26458204
7600.0, 0.26453725
7610.0, 0.2644925
7620.0, 0.2644479
7630.0, 0.26440334
7640.0, 0.26435888
7650.0, 0.26431453
7660.0, 0.26427025
7670.0, 0.26422605
7680.0, 0.26418194
7690.0, 0.26413792
7700.0, 0.264094
7710.0, 0.26405016
7720.0, 0.2640064
7730.0, 0.26396275
7740.0, 0.26391914
7750.0, 0.26387566
7760.0, 0.26383227
7770.0, 0.26378894
7780.0, 0.2637457
7790.0, 0.26370254
7800.0, 0.2636595
7810.0, 0.2636165
7820.0, 0.26357362
7830.0, 0.26353082
7840.0, 0.26348808
7850.0, 0.26344547
7860.0, 0.2634029
7870.0, 0.26336044
7880.0, 0.26331806
7890.0, 0.26327574
7900.0, 0.26323354
7910.0, 0.2631914
7920.0, 0.26314935
7930.0, 0.2631074
7940.0, 0.26306552
7950.0, 0.26302373
7960.0, 0.262982
7970.0, 0.26294038
7980.0, 0.26289883
7990.0, 0.26285735
8000.0, 0.26281598
8010.0, 0.26277468
8020.0, 0.26273346
8030.0, 0.26269233
8040.0, 0.26265126
8050.0, 0.2626103
8060.0, 0.2625694
8070.0, 0.2625286
8080.0, 0.26248786
8090.0, 0.2624472
8100.0, 0.26240665
8110.0, 0.26236618
8120.0, 0.26232573
8130.0, 0.2622854
8140.0, 0.26224518
8150.0, 0.262205
8160.0, 0.26216492
8170.0, 0.26212493
8180.0, 0.262085
8190.0, 0.26204515
8200.0, 0.26200536
8210.0, 0.2619657
8220.0, 0.26192608
8230.0, 0.26188654
8240.0, 0.2618471
8250.0, 0.2618077
8260.0, 0.26176843
8270.0, 0.2617292
8280.0, 0.26169008
8290.0, 0.261651
8300.0, 0.261612
8310.0, 0.2615731
8320.0, 0.26153427
8330.0, 0.26149553
8340.0, 0.26145685
8350.0, 0.26141825
8360.0, 0.26137975
8370.0, 0.2613413
8380.0, 0.26130292
8390.0, 0.26126462
8400.0, 0.26122642
8410.0, 0.26118827
8420.0, 0.2611502
8430.0, 0.2611122
8440.0, 0.2610743
8450.0, 0.26103646
8460.0, 0.2609987
8470.0, 0.26096103
8480.0, 0.2609234
8490.0, 0.26088586
8500.0, 0.2608484
8510.0, 0.260811
8520.0, 0.26077372
8530.0, 0.26073647
8540.0, 0.2606993
8550.0, 0.2606622
8560.0, 0.26062518
8570.0, 0.26058826
8580.0, 0.26055136
8590.0, 0.2605146
8600.0, 0.26047784
8610.0, 0.26044118
8620.0, 0.26040462
8630.0, 0.2603681
8640.0, 0.2603317
8650.0, 0.26029533
8660.0, 0.26025903
8670.0, 0.2602228
8680.0, 0.26018667
8690.0, 0.2601506
8700.0, 0.2601146
8710.0, 0.26007867
8720.0, 0.26004282
8730.0, 0.26000702
8740.0, 0.2599713
8750.0, 0.25993568
8760.0, 0.2599001
8770.0, 0.2598646
8780.0, 0.25982916
8790.0, 0.2597938
8800.0, 0.2597585
8810.0, 0.25972328
8820.0, 0.25968814
8830.0, 0.25965306
8840.0, 0.25961804
8850.0, 0.25958312
8860.0, 0.25954825
8870.0, 0.2595134
8880.0, 0.2594787
8890.0, 0.25944403
8900.0, 0.25940943
8910.0, 0.25937492
8920.0, 0.25934047
8930.0, 0.25930607
8940.0, 0.25927174
8950.0, 0.2592375
8960.0, 0.2592033
8970.0, 0.2591692
8980.0, 0.25913516
8990.0, 0.25910115
9000.0, 0.25906724
9010.0, 0.2590334
9020.0, 0.25899962
9030.0, 0.2589659
9040.0, 0.25893226
9050.0, 0.2588987
9060.0, 0.25886518
9070.0, 0.25883174
9080.0, 0.25879836
9090.0, 0.25876507
9100.0, 0.2587318
9110.0, 0.25869864
9120.0, 0.25866553
9130.0, 0.25863248
9140.0, 0.2585995
9150.0, 0.2585666
9160.0, 0.25853375
9170.0, 0.25850093
9180.0, 0.25846824
9190.0, 0.25843558
9200.0, 0.25840297
9210.0, 0.25837046
9220.0, 0.258338
9230.0, 0.2583056
9240.0, 0.25827327
9250.0, 0.258241
9260.0, 0.2582088
9270.0, 0.25817668
9280.0, 0.25814462
9290.0, 0.25811258
9300.0, 0.25808066
9310.0, 0.25804877
9320.0, 0.25801694
9330.0, 0.25798517
9340.0, 0.2579535
9350.0, 0.25792187
9360.0, 0.2578903
9370.0, 0.2578588
9380.0, 0.25782734
9390.0, 0.257796
9400.0, 0.25776467
9410.0, 0.2577334
9420.0, 0.2577022
9430.0, 0.2576711
9440.0, 0.25764003
9450.0, 0.257609
9460.0, 0.25757807
9470.0, 0.2575472
9480.0, 0.25751635
9490.0, 0.25748563
9500.0, 0.2574549
9510.0, 0.2574243
9520.0, 0.2573937
9530.0, 0.2573632
9540.0, 0.25733274
9550.0, 0.25730234
9560.0, 0.257272
9570.0, 0.25724173
9580.0, 0.2572115
9590.0, 0.25718138
9600.0, 0.25715128
9610.0, 0.25712124
9620.0, 0.25709125
9630.0, 0.25706136
9640.0, 0.2570315
9650.0, 0.2570017
9660.0, 0.256972
9670.0, 0.2569423
9680.0, 0.25691268
9690.0, 0.25688314
9700.0, 0.25685364
9710.0, 0.2568242
9720.0, 0.2567948
9730.0, 0.25676548
9740.0, 0.25673622
9750.0, 0.256707
9760.0, 0.25667787
9770.0, 0.25664878
9780.0, 0.25661975
9790.0, 0.25659078
9800.0, 0.25656185
9810.0, 0.256533
9820.0, 0.2565042
9830.0, 0.25647545
9840.0, 0.25644675
9850.0, 0.25641814
9860.0, 0.25638956
9870.0, 0.25636104
9880.0, 0.25633258
9890.0, 0.25630417
9900.0, 0.25627583
9910.0, 0.25624755
9920.0, 0.2562193
9930.0, 0.25619113
9940.0, 0.256163
9950.0, 0.25613496
9960.0, 0.25610694
9970.0, 0.256079
9980.0, 0.2560511
9990.0, 0.25602323
10000.0, 0.25599545
10010.0, 0.2559677
10020.0, 0.25594005
10030.0, 0.25591242
10040.0, 0.25588486
10050.0, 0.25585735
10060.0, 0.2558299
10070.0, 0.2558025
10080.0, 0.25577515
10090.0, 0.25574785
10100.0, 0.25572062
10110.0, 0.25569344
10120.0, 0.2556663
10130.0, 0.25563923
10140.0, 0.2556122
10150.0, 0.25558522
10160.0, 0.2555583
10170.0, 0.25553146
10180.0, 0.25550467
10190.0, 0.2554779
10200.0, 0.2554512
10210.0, 0.25542456
10220.0, 0.25539795
10230.0, 0.25537142
10240.0, 0.25534493
10250.0, 0.2553185
10260.0, 0.25529212
10270.0, 0.25526577
10280.0, 0.2552395
10290.0, 0.25521326
10300.0, 0.2551871
10310.0, 0.255161
10320.0, 0.2551349
10330.0, 0.2551089
10340.0, 0.2550829
10350.0, 0.255057
10360.0, 0.25503114
10370.0, 0.25500533
10380.0, 0.25497958
10390.0, 0.25495386
10400.0, 0.2549282
10410.0, 0.2549026
10420.0, 0.25487703
10430.0, 0.25485155
10440.0, 0.25482607
10450.0, 0.25480068
10460.0, 0.25477532
10470.0, 0.25475004
10480.0, 0.25472477
10490.0, 0.2546996
10500.0, 0.25467443
10510.0, 0.25464934
10520.0, 0.25462428
10530.0, 0.25459927
10540.0, 0.25457433
10550.0, 0.2545494
10560.0, 0.25452456
10570.0, 0.25449976
10580.0, 0.25447503
10590.0, 0.25445032
10600.0, 0.25442564
10610.0, 0.25440106
10620.0, 0.2543765
10630.0, 0.25435197
10640.0, 0.25432754
10650.0, 0.25430313
10660.0, 0.25427878
10670.0, 0.25425443
10680.0, 0.25423017
10690.0, 0.25420597
10700.0, 0.2541818
10710.0, 0.25415766
10720.0, 0.2541336
10730.0, 0.2541096
10740.0, 0.2540856
10750.0, 0.25406167
10760.0, 0.2540378
10770.0, 0.254014
10780.0, 0.25399017
10790.0, 0.25396645
10800.0, 0.25394276
10810.0, 0.25391912
10820.0, 0.25389552
10830.0, 0.25387195
10840.0, 0.25384846
10850.0, 0.253825
10860.0, 0.25380158
10870.0, 0.25377825
10880.0, 0.2537549
10890.0, 0.25373164
10900.0, 0.25370842
10910.0, 0.25368527
10920.0, 0.2536621
10930.0, 0.25363904
10940.0, 0.253616
10950.0, 0.253593
10960.0, 0.25357005
10970.0, 0.25354716
10980.0, 0.2535243
10990.0, 0.25350147
11000.0, 0.25347874
11010.0, 0.253456
11020.0, 0.25343332
11030.0, 0.25341073
11040.0, 0.25338814
11050.0, 0.25336558
11060.0, 0.2533431
11070.0, 0.25332063
11080.0, 0.25329825
11090.0, 0.25327587
11100.0, 0.25325358
11110.0, 0.2532313
11120.0, 0.25320905
11130.0, 0.25318688
11140.0, 0.25316474
11150.0, 0.25314265
11160.0, 0.2531206
11170.0, 0.2530986
11180.0, 0.25307664
11190.0, 0.25305474
11200.0, 0.25303283
11210.0, 0.25301102
11220.0, 0.25298923
11230.0, 0.2529675
11240.0, 0.25294578
11250.0, 0.25292414
11260.0, 0.2529025
11270.0, 0.25288093
11280.0, 0.2528594
11290.0, 0.25283793
11300.0, 0.2528165
11310.0, 0.25279507
11320.0, 0.25277373
11330.0, 0.25275242
11340.0, 0.25273114
11350.0, 0.25270993
11360.0, 0.25268874
11370.0, 0.25266758
11380.0, 0.25264648
11390.0, 0.2526254
11400.0, 0.2526044
11410.0, 0.25258344
11420.0, 0.2525625
11430.0, 0.2525416
11440.0, 0.25252074
11450.0, 0.25249994
11460.0, 0.25247917
11470.0, 0.25245842
11480.0, 0.25243777
11490.0, 0.25241712
11500.0, 0.2523965
11510.0, 0.25237593
11520.0, 0.25235543
11530.0, 0.25233492
11540.0, 0.2523145
11550.0, 0.2522941
11560.0, 0.25227374
11570.0, 0.2522534
11580.0, 0.25223315
11590.0, 0.2522129
11600.0, 0.2521927
11610.0, 0.25217256
11620.0, 0.25215244
11630.0, 0.25213236
11640.0, 0.25211233
11650.0, 0.25209233
11660.0, 0.25207236
11670.0, 0.25205246
11680.0, 0.25203258
11690.0, 0.25201273
11700.0, 0.25199294
11710.0, 0.25197318
