Energy (in eV), backscattering yield of material ITOC-NASCAP at incidence 50.000004 degree
1040.0, 0.4634291
1050.0, 0.46326914
1060.0, 0.46310946
1070.0, 0.4629501
1080.0, 0.462791
1090.0, 0.4626322
1100.0, 0.4624737
1110.0, 0.46231547
1120.0, 0.46215755
1130.0, 0.4619999
1140.0, 0.4618425
1150.0, 0.46168545
1160.0, 0.46152863
1170.0, 0.4613721
1180.0, 0.46121585
1190.0, 0.46105993
1200.0, 0.46090424
1210.0, 0.46074888
1220.0, 0.46059376
1230.0, 0.46043894
1240.0, 0.4602844
1250.0, 0.46013013
1260.0, 0.45997617
1270.0, 0.45982245
1280.0, 0.45966902
1290.0, 0.45951587
1300.0, 0.459363
1310.0, 0.45921043
1320.0, 0.4590581
1330.0, 0.45890605
1340.0, 0.4587543
1350.0, 0.45860282
1360.0, 0.4584516
1370.0, 0.45830065
1380.0, 0.45815
1390.0, 0.4579996
1400.0, 0.45784947
1410.0, 0.45769963
1420.0, 0.45755005
1430.0, 0.45740074
1440.0, 0.45725173
1450.0, 0.45710295
1460.0, 0.45695448
1470.0, 0.45680624
1480.0, 0.4566583
1490.0, 0.4565106
1500.0, 0.45636323
1510.0, 0.45621607
1520.0, 0.45606917
1530.0, 0.45592257
1540.0, 0.45577624
1550.0, 0.45563015
1560.0, 0.45548436
1570.0, 0.4553388
1580.0, 0.45519352
1590.0, 0.4550485
1600.0, 0.45490375
1610.0, 0.45475927
1620.0, 0.45461503
1630.0, 0.45447108
1640.0, 0.45432737
1650.0, 0.45418397
1660.0, 0.45404077
1670.0, 0.45389786
1680.0, 0.4537552
1690.0, 0.4536128
1700.0, 0.45347068
1710.0, 0.4533288
1720.0, 0.4531872
1730.0, 0.45304582
1740.0, 0.45290473
1750.0, 0.4527639
1760.0, 0.4526233
1770.0, 0.452483
1780.0, 0.4523429
1790.0, 0.4522031
1800.0, 0.4520635
1810.0, 0.45192423
1820.0, 0.45178518
1830.0, 0.45164636
1840.0, 0.45150784
1850.0, 0.45136955
1860.0, 0.4512315
1870.0, 0.45109373
1880.0, 0.45095617
1890.0, 0.4508189
1900.0, 0.45068187
1910.0, 0.4505451
1920.0, 0.45040858
1930.0, 0.4502723
1940.0, 0.45013624
1950.0, 0.45000046
1960.0, 0.44986495
1970.0, 0.44972965
1980.0, 0.44959462
1990.0, 0.44945985
2000.0, 0.4493253
2010.0, 0.449191
2020.0, 0.44905695
2030.0, 0.44892314
2040.0, 0.4487896
2050.0, 0.4486563
2060.0, 0.44852322
2070.0, 0.44839036
2080.0, 0.4482578
2090.0, 0.44812545
2100.0, 0.44799334
2110.0, 0.44786152
2120.0, 0.4477299
2130.0, 0.44759852
2140.0, 0.4474674
2150.0, 0.44733652
2160.0, 0.44720584
2170.0, 0.44707546
2180.0, 0.44694528
2190.0, 0.44681534
2200.0, 0.44668567
2210.0, 0.4465562
2220.0, 0.446427
2230.0, 0.446298
2240.0, 0.4461693
2250.0, 0.44604078
2260.0, 0.44591248
2270.0, 0.44578448
2280.0, 0.4456567
2290.0, 0.4455291
2300.0, 0.44540182
2310.0, 0.44527468
2320.0, 0.44514784
2330.0, 0.4450212
2340.0, 0.44489482
2350.0, 0.44476867
2360.0, 0.44464275
2370.0, 0.44451705
2380.0, 0.4443916
2390.0, 0.44426632
2400.0, 0.44414136
2410.0, 0.44401658
2420.0, 0.44389203
2430.0, 0.4437677
2440.0, 0.44364366
2450.0, 0.44351977
2460.0, 0.44339615
2470.0, 0.44327274
2480.0, 0.44314957
2490.0, 0.44302663
2500.0, 0.4429039
2510.0, 0.44278142
2520.0, 0.44265917
2530.0, 0.44253713
2540.0, 0.44241533
2550.0, 0.44229373
2560.0, 0.44217235
2570.0, 0.4420512
2580.0, 0.44193032
2590.0, 0.44180962
2600.0, 0.44168913
2610.0, 0.44156888
2620.0, 0.44144887
2630.0, 0.44132906
2640.0, 0.4412095
2650.0, 0.4410901
2660.0, 0.440971
2670.0, 0.44085205
2680.0, 0.44073334
2690.0, 0.44061488
2700.0, 0.4404966
2710.0, 0.44037855
2720.0, 0.44026074
2730.0, 0.44014314
2740.0, 0.44002572
2750.0, 0.43990856
2760.0, 0.43979162
2770.0, 0.43967485
2780.0, 0.43955836
2790.0, 0.43944204
2800.0, 0.43932593
2810.0, 0.43921006
2820.0, 0.43909436
2830.0, 0.43897894
2840.0, 0.43886372
2850.0, 0.4387487
2860.0, 0.43863386
2870.0, 0.43851927
2880.0, 0.4384049
2890.0, 0.43829075
2900.0, 0.43817675
2910.0, 0.43806303
2920.0, 0.43794948
2930.0, 0.43783614
2940.0, 0.43772304
2950.0, 0.43761012
2960.0, 0.43749744
2970.0, 0.43738493
2980.0, 0.43727264
2990.0, 0.43716058
3000.0, 0.4370487
3010.0, 0.43693706
3020.0, 0.4368256
3030.0, 0.43671435
3040.0, 0.43660334
3050.0, 0.4364925
3060.0, 0.43638188
3070.0, 0.43627146
3080.0, 0.43616125
3090.0, 0.43605125
3100.0, 0.43594143
3110.0, 0.43583184
3120.0, 0.43572244
3130.0, 0.43561324
3140.0, 0.43550426
3150.0, 0.43539548
3160.0, 0.43528688
3170.0, 0.43517852
3180.0, 0.4350703
3190.0, 0.43496233
3200.0, 0.43485457
3210.0, 0.43474698
3220.0, 0.4346396
3230.0, 0.43453243
3240.0, 0.43442544
3250.0, 0.43431866
3260.0, 0.4342121
3270.0, 0.4341057
3280.0, 0.4339995
3290.0, 0.43389353
3300.0, 0.43378773
3310.0, 0.43368214
3320.0, 0.43357676
3330.0, 0.43347156
3340.0, 0.43336657
3350.0, 0.43326175
3360.0, 0.43315715
3370.0, 0.43305272
3380.0, 0.4329485
3390.0, 0.43284446
3400.0, 0.43274066
3410.0, 0.43263698
3420.0, 0.43253356
3430.0, 0.4324303
3440.0, 0.43232724
3450.0, 0.43222436
3460.0, 0.4321217
3470.0, 0.4320192
3480.0, 0.4319169
3490.0, 0.43181482
3500.0, 0.4317129
3510.0, 0.43161118
3520.0, 0.43150964
3530.0, 0.4314083
3540.0, 0.43130714
3550.0, 0.43120617
3560.0, 0.4311054
3570.0, 0.43100482
3580.0, 0.43090442
3590.0, 0.43080422
3600.0, 0.43070418
3610.0, 0.43060434
3620.0, 0.4305047
3630.0, 0.4304052
3640.0, 0.43030596
3650.0, 0.43020684
3660.0, 0.43010795
3670.0, 0.43000922
3680.0, 0.42991066
3690.0, 0.42981234
3700.0, 0.42971417
3710.0, 0.42961618
3720.0, 0.42951837
3730.0, 0.42942074
3740.0, 0.4293233
3750.0, 0.42922604
3760.0, 0.42912897
3770.0, 0.4290321
3780.0, 0.4289354
3790.0, 0.42883888
3800.0, 0.4287425
3810.0, 0.42864636
3820.0, 0.42855036
3830.0, 0.42845455
3840.0, 0.42835894
3850.0, 0.4282635
3860.0, 0.4281682
3870.0, 0.4280731
3880.0, 0.4279782
3890.0, 0.42788348
3900.0, 0.42778894
3910.0, 0.42769453
3920.0, 0.42760032
3930.0, 0.4275063
3940.0, 0.42741245
3950.0, 0.4273188
3960.0, 0.4272253
3970.0, 0.42713195
3980.0, 0.42703882
3990.0, 0.42694584
4000.0, 0.42685306
4010.0, 0.42676044
4020.0, 0.426668
4030.0, 0.42657572
4040.0, 0.42648363
4050.0, 0.4263917
4060.0, 0.42629993
4070.0, 0.42620835
4080.0, 0.42611694
4090.0, 0.4260257
4100.0, 0.42593464
4110.0, 0.42584375
4120.0, 0.425753
4130.0, 0.42566243
4140.0, 0.42557207
4150.0, 0.42548186
4160.0, 0.4253918
4170.0, 0.4253019
4180.0, 0.4252122
4190.0, 0.42512265
4200.0, 0.4250333
4210.0, 0.4249441
4220.0, 0.42485508
4230.0, 0.4247662
4240.0, 0.4246775
4250.0, 0.42458898
4260.0, 0.42450058
4270.0, 0.42441243
4280.0, 0.42432436
4290.0, 0.4242365
4300.0, 0.42414883
4310.0, 0.42406127
4320.0, 0.4239739
4330.0, 0.4238867
4340.0, 0.42379966
4350.0, 0.42371276
4360.0, 0.42362607
4370.0, 0.4235395
4380.0, 0.4234531
4390.0, 0.42336687
4400.0, 0.42328084
4410.0, 0.42319492
4420.0, 0.42310917
4430.0, 0.42302358
4440.0, 0.4229382
4450.0, 0.4228529
4460.0, 0.42276782
4470.0, 0.4226829
4480.0, 0.42259812
4490.0, 0.4225135
4500.0, 0.42242905
4510.0, 0.42234477
4520.0, 0.42226064
4530.0, 0.42217666
4540.0, 0.42209283
4550.0, 0.42200917
4560.0, 0.42192566
4570.0, 0.42184234
4580.0, 0.42175916
4590.0, 0.4216761
4600.0, 0.42159322
4610.0, 0.42151052
4620.0, 0.42142797
4630.0, 0.42134556
4640.0, 0.4212633
4650.0, 0.42118123
4660.0, 0.42109928
4670.0, 0.4210175
4680.0, 0.42093587
4690.0, 0.4208544
4700.0, 0.4207731
4710.0, 0.4206919
4720.0, 0.42061087
4730.0, 0.42053002
4740.0, 0.42044935
4750.0, 0.4203688
4760.0, 0.42028838
4770.0, 0.4202081
4780.0, 0.42012802
4790.0, 0.4200481
4800.0, 0.4199683
4810.0, 0.41988865
4820.0, 0.41980916
4830.0, 0.4197298
4840.0, 0.4196506
4850.0, 0.41957158
4860.0, 0.41949266
4870.0, 0.41941392
4880.0, 0.41933534
4890.0, 0.41925687
4900.0, 0.41917858
4910.0, 0.41910043
4920.0, 0.41902244
4930.0, 0.4189446
4940.0, 0.4188669
4950.0, 0.41878936
4960.0, 0.41871193
4970.0, 0.41863465
4980.0, 0.41855752
4990.0, 0.41848058
5000.0, 0.41840374
5010.0, 0.41832706
5020.0, 0.41825053
5030.0, 0.41817415
5040.0, 0.4180979
5050.0, 0.4180218
5060.0, 0.41794583
5070.0, 0.41787004
5080.0, 0.41779438
5090.0, 0.41771883
5100.0, 0.41764346
5110.0, 0.41756824
5120.0, 0.41749313
5130.0, 0.41741818
5140.0, 0.41734338
5150.0, 0.41726872
5160.0, 0.41719416
5170.0, 0.4171198
5180.0, 0.41704556
5190.0, 0.41697145
5200.0, 0.41689748
5210.0, 0.4168237
5220.0, 0.41674998
5230.0, 0.41667646
5240.0, 0.41660303
5250.0, 0.41652977
5260.0, 0.41645664
5270.0, 0.41638368
5280.0, 0.41631082
5290.0, 0.41623813
5300.0, 0.41616556
5310.0, 0.4160931
5320.0, 0.41602084
5330.0, 0.4159487
5340.0, 0.41587666
5350.0, 0.4158048
5360.0, 0.41573304
5370.0, 0.41566142
5380.0, 0.41559
5390.0, 0.41551864
5400.0, 0.41544744
5410.0, 0.41537637
5420.0, 0.41530547
5430.0, 0.41523466
5440.0, 0.415164
5450.0, 0.41509348
5460.0, 0.41502306
5470.0, 0.4149528
5480.0, 0.41488272
5490.0, 0.4148127
5500.0, 0.41474286
5510.0, 0.41467315
5520.0, 0.41460353
5530.0, 0.4145341
5540.0, 0.41446474
5550.0, 0.4143956
5560.0, 0.41432652
5570.0, 0.4142576
5580.0, 0.4141888
5590.0, 0.4141201
5600.0, 0.4140516
5610.0, 0.4139832
5620.0, 0.41391492
5630.0, 0.41384676
5640.0, 0.41377875
5650.0, 0.41371086
5660.0, 0.4136431
5670.0, 0.4135755
5680.0, 0.413508
5690.0, 0.41344061
5700.0, 0.41337338
5710.0, 0.4133063
5720.0, 0.4132393
5730.0, 0.41317242
5740.0, 0.4131057
5750.0, 0.41303912
5760.0, 0.41297263
5770.0, 0.4129063
5780.0, 0.41284007
5790.0, 0.41277397
5800.0, 0.41270798
5810.0, 0.41264218
5820.0, 0.41257644
5830.0, 0.41251087
5840.0, 0.4124454
5850.0, 0.41238007
5860.0, 0.41231483
5870.0, 0.41224974
5880.0, 0.41218477
5890.0, 0.41211995
5900.0, 0.41205522
5910.0, 0.4119906
5920.0, 0.41192618
5930.0, 0.4118618
5940.0, 0.41179758
5950.0, 0.41173348
5960.0, 0.41166952
5970.0, 0.41160563
5980.0, 0.4115419
5990.0, 0.4114783
6000.0, 0.4114148
6010.0, 0.41135144
6020.0, 0.4112882
6030.0, 0.41122508
6040.0, 0.41116205
6050.0, 0.41109917
6060.0, 0.4110364
6070.0, 0.41097376
6080.0, 0.41091123
6090.0, 0.41084883
6100.0, 0.41078654
6110.0, 0.41072437
6120.0, 0.41066232
6130.0, 0.4106004
6140.0, 0.41053858
6150.0, 0.4104769
6160.0, 0.41041532
6170.0, 0.41035387
6180.0, 0.4102925
6190.0, 0.4102313
6200.0, 0.4101702
6210.0, 0.41010922
6220.0, 0.41004834
6230.0, 0.4099876
6240.0, 0.40992695
6250.0, 0.40986642
6260.0, 0.409806
6270.0, 0.40974572
6280.0, 0.40968555
6290.0, 0.4096255
6300.0, 0.40956554
6310.0, 0.40950572
6320.0, 0.409446
6330.0, 0.4093864
6340.0, 0.40932694
6350.0, 0.40926754
6360.0, 0.4092083
6370.0, 0.40914914
6380.0, 0.40909013
6390.0, 0.4090312
6400.0, 0.40897238
6410.0, 0.4089137
6420.0, 0.40885514
6430.0, 0.40879664
6440.0, 0.40873832
6450.0, 0.40868005
6460.0, 0.40862194
6470.0, 0.4085639
6480.0, 0.408506
6490.0, 0.40844822
6500.0, 0.40839052
6510.0, 0.40833294
6520.0, 0.40827549
6530.0, 0.40821815
6540.0, 0.4081609
6550.0, 0.40810376
6560.0, 0.40804672
6570.0, 0.40798983
6580.0, 0.407933
6590.0, 0.4078763
6600.0, 0.40781972
6610.0, 0.40776324
6620.0, 0.40770686
6630.0, 0.40765062
6640.0, 0.40759447
6650.0, 0.4075384
6660.0, 0.40748248
6670.0, 0.40742666
6680.0, 0.40737092
6690.0, 0.4073153
6700.0, 0.4072598
6710.0, 0.4072044
6720.0, 0.4071491
6730.0, 0.4070939
6740.0, 0.40703884
6750.0, 0.40698385
6760.0, 0.406929
6770.0, 0.4068742
6780.0, 0.40681955
6790.0, 0.40676498
6800.0, 0.40671054
6810.0, 0.4066562
6820.0, 0.40660197
6830.0, 0.4065478
6840.0, 0.40649378
6850.0, 0.40643984
6860.0, 0.40638602
6870.0, 0.4063323
6880.0, 0.4062787
6890.0, 0.40622517
6900.0, 0.40617177
6910.0, 0.40611845
6920.0, 0.40606526
6930.0, 0.40601215
6940.0, 0.40595916
6950.0, 0.40590623
6960.0, 0.40585345
6970.0, 0.40580076
6980.0, 0.40574816
6990.0, 0.40569568
7000.0, 0.40564328
7010.0, 0.40559098
7020.0, 0.4055388
7030.0, 0.4054867
7040.0, 0.4054347
7050.0, 0.4053828
7060.0, 0.40533105
7070.0, 0.40527934
7080.0, 0.40522775
7090.0, 0.40517625
7100.0, 0.40512487
7110.0, 0.40507358
7120.0, 0.40502238
7130.0, 0.40497127
7140.0, 0.4049203
7150.0, 0.40486938
7160.0, 0.4048186
7170.0, 0.40476787
7180.0, 0.40471727
7190.0, 0.40466678
7200.0, 0.4046164
7210.0, 0.40456605
7220.0, 0.40451583
7230.0, 0.40446573
7240.0, 0.4044157
7250.0, 0.40436578
7260.0, 0.40431595
7270.0, 0.40426624
7280.0, 0.4042166
7290.0, 0.40416706
7300.0, 0.4041176
7310.0, 0.40406826
7320.0, 0.404019
7330.0, 0.40396985
7340.0, 0.40392077
7350.0, 0.4038718
7360.0, 0.40382293
7370.0, 0.40377414
7380.0, 0.40372548
7390.0, 0.40367687
7400.0, 0.40362838
7410.0, 0.40357998
7420.0, 0.40353167
7430.0, 0.40348345
7440.0, 0.40343532
7450.0, 0.40338728
7460.0, 0.40333936
7470.0, 0.4032915
7480.0, 0.40324375
7490.0, 0.40319607
7500.0, 0.40314853
7510.0, 0.40310103
7520.0, 0.40305364
7530.0, 0.40300635
7540.0, 0.40295914
7550.0, 0.40291205
7560.0, 0.40286502
7570.0, 0.40281808
7580.0, 0.40277126
7590.0, 0.4027245
7600.0, 0.40267783
7610.0, 0.40263128
7620.0, 0.4025848
7630.0, 0.40253842
7640.0, 0.4024921
7650.0, 0.4024459
7660.0, 0.40239978
7670.0, 0.40235376
7680.0, 0.4023078
7690.0, 0.40226197
7700.0, 0.4022162
7710.0, 0.40217054
7720.0, 0.40212494
7730.0, 0.40207943
7740.0, 0.40203404
7750.0, 0.40198871
7760.0, 0.40194348
7770.0, 0.40189832
7780.0, 0.40185326
7790.0, 0.4018083
7800.0, 0.4017634
7810.0, 0.40171862
7820.0, 0.4016739
7830.0, 0.40162927
7840.0, 0.40158474
7850.0, 0.40154028
7860.0, 0.4014959
7870.0, 0.40145165
7880.0, 0.40140745
7890.0, 0.40136334
7900.0, 0.40131932
7910.0, 0.40127537
7920.0, 0.40123153
7930.0, 0.40118775
7940.0, 0.4011441
7950.0, 0.4011005
7960.0, 0.40105698
7970.0, 0.40101352
7980.0, 0.4009702
7990.0, 0.40092692
8000.0, 0.40088373
8010.0, 0.40084064
8020.0, 0.40079764
8030.0, 0.40075472
8040.0, 0.40071186
8050.0, 0.4006691
8060.0, 0.40062642
8070.0, 0.40058383
8080.0, 0.40054134
8090.0, 0.4004989
8100.0, 0.40045655
8110.0, 0.4004143
8120.0, 0.4003721
8130.0, 0.40032998
8140.0, 0.400288
8150.0, 0.40024602
8160.0, 0.40020418
8170.0, 0.4001624
8180.0, 0.4001207
8190.0, 0.4000791
8200.0, 0.40003756
8210.0, 0.3999961
8220.0, 0.39995474
8230.0, 0.39991343
8240.0, 0.39987224
8250.0, 0.3998311
8260.0, 0.39979005
8270.0, 0.39974907
8280.0, 0.39970818
8290.0, 0.39966735
8300.0, 0.3996266
8310.0, 0.39958596
8320.0, 0.3995454
8330.0, 0.3995049
8340.0, 0.3994645
8350.0, 0.39942414
8360.0, 0.39938387
8370.0, 0.3993437
8380.0, 0.3993036
8390.0, 0.39926356
8400.0, 0.39922363
8410.0, 0.39918375
8420.0, 0.39914393
8430.0, 0.39910424
8440.0, 0.3990646
8450.0, 0.39902502
8460.0, 0.39898553
8470.0, 0.39894614
8480.0, 0.3989068
8490.0, 0.39886755
8500.0, 0.39882836
8510.0, 0.39878926
8520.0, 0.39875022
8530.0, 0.39871126
8540.0, 0.3986724
8550.0, 0.3986336
8560.0, 0.39859486
8570.0, 0.3985562
8580.0, 0.39851764
8590.0, 0.39847913
8600.0, 0.39844072
8610.0, 0.39840236
8620.0, 0.3983641
8630.0, 0.3983259
8640.0, 0.39828777
8650.0, 0.39824972
8660.0, 0.39821172
8670.0, 0.3981738
8680.0, 0.398136
8690.0, 0.39809823
8700.0, 0.39806053
8710.0, 0.39802292
8720.0, 0.3979854
8730.0, 0.39794794
8740.0, 0.39791054
8750.0, 0.39787322
8760.0, 0.39783597
8770.0, 0.39779878
8780.0, 0.39776167
8790.0, 0.39772466
8800.0, 0.3976877
8810.0, 0.3976508
8820.0, 0.397614
8830.0, 0.39757726
8840.0, 0.3975406
8850.0, 0.397504
8860.0, 0.39746746
8870.0, 0.397431
8880.0, 0.39739463
8890.0, 0.3973583
8900.0, 0.39732206
8910.0, 0.39728588
8920.0, 0.3972498
8930.0, 0.39721376
8940.0, 0.3971778
8950.0, 0.3971419
8960.0, 0.39710605
8970.0, 0.39707032
8980.0, 0.39703465
8990.0, 0.396999
9000.0, 0.39696348
9010.0, 0.396928
9020.0, 0.39689258
9030.0, 0.39685726
9040.0, 0.39682198
9050.0, 0.39678678
9060.0, 0.39675164
9070.0, 0.3967166
9080.0, 0.3966816
9090.0, 0.39664668
9100.0, 0.3966118
9110.0, 0.39657703
9120.0, 0.3965423
9130.0, 0.39650765
9140.0, 0.39647305
9150.0, 0.39643854
9160.0, 0.3964041
9170.0, 0.3963697
9180.0, 0.3963354
9190.0, 0.39630115
9200.0, 0.39626694
9210.0, 0.39623284
9220.0, 0.39619878
9230.0, 0.3961648
9240.0, 0.3961309
9250.0, 0.39609703
9260.0, 0.39606324
9270.0, 0.39602953
9280.0, 0.39599586
9290.0, 0.39596227
9300.0, 0.39592877
9310.0, 0.3958953
9320.0, 0.3958619
9330.0, 0.39582857
9340.0, 0.39579532
9350.0, 0.39576212
9360.0, 0.39572898
9370.0, 0.39569592
9380.0, 0.3956629
9390.0, 0.39562997
9400.0, 0.3955971
9410.0, 0.3955643
9420.0, 0.39553154
9430.0, 0.39549887
9440.0, 0.39546624
9450.0, 0.3954337
9460.0, 0.39540118
9470.0, 0.39536875
9480.0, 0.3953364
9490.0, 0.39530408
9500.0, 0.39527184
9510.0, 0.39523968
9520.0, 0.39520755
9530.0, 0.39517552
9540.0, 0.39514354
9550.0, 0.3951116
9560.0, 0.39507976
9570.0, 0.39504793
9580.0, 0.3950162
9590.0, 0.39498454
9600.0, 0.39495292
9610.0, 0.39492136
9620.0, 0.39488986
9630.0, 0.39485845
9640.0, 0.39482707
9650.0, 0.39479575
9660.0, 0.3947645
9670.0, 0.39473334
9680.0, 0.3947022
9690.0, 0.39467114
9700.0, 0.39464015
9710.0, 0.39460918
9720.0, 0.3945783
9730.0, 0.3945475
9740.0, 0.39451674
9750.0, 0.39448604
9760.0, 0.3944554
9770.0, 0.39442483
9780.0, 0.3943943
9790.0, 0.39436385
9800.0, 0.39433342
9810.0, 0.3943031
9820.0, 0.3942728
9830.0, 0.39424258
9840.0, 0.39421242
9850.0, 0.39418232
9860.0, 0.39415228
9870.0, 0.39412227
9880.0, 0.39409235
9890.0, 0.3940625
9900.0, 0.39403266
9910.0, 0.3940029
9920.0, 0.39397323
9930.0, 0.3939436
9940.0, 0.393914
9950.0, 0.39388448
9960.0, 0.39385504
9970.0, 0.39382562
9980.0, 0.39379627
9990.0, 0.39376697
10000.0, 0.39373773
10010.0, 0.39370856
10020.0, 0.39367944
10030.0, 0.39365038
10040.0, 0.39362139
10050.0, 0.39359242
10060.0, 0.39356354
10070.0, 0.39353472
10080.0, 0.39350593
10090.0, 0.3934772
10100.0, 0.39344853
10110.0, 0.39341992
10120.0, 0.39339137
10130.0, 0.39336288
10140.0, 0.39333442
10150.0, 0.39330605
10160.0, 0.3932777
10170.0, 0.39324942
10180.0, 0.3932212
10190.0, 0.39319304
10200.0, 0.39316493
10210.0, 0.3931369
10220.0, 0.39310887
10230.0, 0.39308092
10240.0, 0.39305303
10250.0, 0.39302522
10260.0, 0.39299744
10270.0, 0.3929697
10280.0, 0.39294204
10290.0, 0.3929144
10300.0, 0.39288682
10310.0, 0.39285934
10320.0, 0.39283186
10330.0, 0.39280447
10340.0, 0.39277712
10350.0, 0.39274982
10360.0, 0.39272258
10370.0, 0.3926954
10380.0, 0.39266825
10390.0, 0.39264116
10400.0, 0.39261416
10410.0, 0.39258718
10420.0, 0.39256024
10430.0, 0.3925334
10440.0, 0.39250654
10450.0, 0.3924798
10460.0, 0.39245307
10470.0, 0.39242643
10480.0, 0.39239982
10490.0, 0.39237326
10500.0, 0.39234677
10510.0, 0.3923203
10520.0, 0.3922939
10530.0, 0.39226755
10540.0, 0.39224124
10550.0, 0.392215
10560.0, 0.39218882
10570.0, 0.39216268
10580.0, 0.39213657
10590.0, 0.39211056
10600.0, 0.39208454
10610.0, 0.3920586
10620.0, 0.3920327
10630.0, 0.39200687
10640.0, 0.39198112
10650.0, 0.39195538
10660.0, 0.3919297
10670.0, 0.39190406
10680.0, 0.39187846
10690.0, 0.39185292
10700.0, 0.39182746
10710.0, 0.391802
10720.0, 0.39177665
10730.0, 0.3917513
10740.0, 0.39172602
10750.0, 0.39170077
10760.0, 0.3916756
10770.0, 0.39165047
10780.0, 0.39162537
10790.0, 0.39160034
10800.0, 0.39157534
10810.0, 0.39155042
10820.0, 0.39152554
10830.0, 0.39150068
10840.0, 0.3914759
10850.0, 0.39145112
10860.0, 0.39142644
10870.0, 0.3914018
10880.0, 0.3913772
10890.0, 0.39135265
10900.0, 0.39132816
10910.0, 0.39130372
10920.0, 0.39127928
10930.0, 0.39125493
10940.0, 0.39123064
10950.0, 0.39120635
10960.0, 0.39118215
10970.0, 0.39115798
10980.0, 0.39113384
10990.0, 0.3911098
11000.0, 0.39108577
11010.0, 0.39106178
11020.0, 0.39103785
11030.0, 0.39101398
11040.0, 0.39099014
11050.0, 0.39096636
11060.0, 0.3909426
11070.0, 0.3909189
11080.0, 0.39089525
11090.0, 0.39087164
11100.0, 0.3908481
11110.0, 0.3908246
11120.0, 0.3908011
11130.0, 0.3907777
11140.0, 0.3907543
11150.0, 0.390731
11160.0, 0.39070773
11170.0, 0.3906845
11180.0, 0.3906613
11190.0, 0.39063817
11200.0, 0.39061505
11210.0, 0.390592
11220.0, 0.390569
11230.0, 0.39054602
11240.0, 0.3905231
11250.0, 0.39050025
11260.0, 0.39047742
11270.0, 0.39045462
11280.0, 0.39043188
11290.0, 0.3904092
11300.0, 0.39038655
11310.0, 0.39036393
11320.0, 0.3903414
11330.0, 0.39031887
11340.0, 0.3902964
11350.0, 0.390274
11360.0, 0.39025158
11370.0, 0.39022925
11380.0, 0.39020696
11390.0, 0.3901847
11400.0, 0.3901625
11410.0, 0.39014035
11420.0, 0.3901182
11430.0, 0.39009616
11440.0, 0.39007413
11450.0, 0.3900521
11460.0, 0.39003018
11470.0, 0.39000827
11480.0, 0.38998643
11490.0, 0.3899646
11500.0, 0.38994282
11510.0, 0.3899211
11520.0, 0.3898994
11530.0, 0.38987777
11540.0, 0.38985616
11550.0, 0.38983458
11560.0, 0.38981307
11570.0, 0.3897916
11580.0, 0.38977018
11590.0, 0.38974878
11600.0, 0.3897274
11610.0, 0.38970613
11620.0, 0.38968486
11630.0, 0.38966364
11640.0, 0.38964245
11650.0, 0.38962132
11660.0, 0.3896002
11670.0, 0.38957915
11680.0, 0.38955814
11690.0, 0.38953716
11700.0, 0.38951623
11710.0, 0.38949534
