Energy (in eV), backscattering yield of material ITOC-TabulatedSEEE at incidence 70.0 degree
1040.0, 0.66416115
1050.0, 0.6640392
1060.0, 0.66391736
1070.0, 0.6637958
1080.0, 0.6636744
1090.0, 0.66355324
1100.0, 0.66343224
1110.0, 0.6633115
1120.0, 0.6631909
1130.0, 0.6630705
1140.0, 0.66295034
1150.0, 0.66283035
1160.0, 0.66271055
1170.0, 0.6625909
1180.0, 0.66247153
1190.0, 0.6623524
1200.0, 0.66223335
1210.0, 0.66211456
1220.0, 0.66199595
1230.0, 0.6618775
1240.0, 0.6617593
1250.0, 0.6616413
1260.0, 0.66152346
1270.0, 0.66140586
1280.0, 0.66128844
1290.0, 0.6611712
1300.0, 0.66105413
1310.0, 0.66093725
1320.0, 0.6608206
1330.0, 0.66070414
1340.0, 0.6605879
1350.0, 0.6604718
1360.0, 0.6603559
1370.0, 0.66024023
1380.0, 0.6601247
1390.0, 0.66000944
1400.0, 0.6598943
1410.0, 0.65977937
1420.0, 0.65966463
1430.0, 0.6595501
1440.0, 0.65943575
1450.0, 0.6593216
1460.0, 0.65920764
1470.0, 0.65909386
1480.0, 0.65898025
1490.0, 0.6588668
1500.0, 0.65875363
1510.0, 0.6586406
1520.0, 0.65852773
1530.0, 0.65841514
1540.0, 0.65830266
1550.0, 0.65819037
1560.0, 0.6580783
1570.0, 0.6579664
1580.0, 0.6578547
1590.0, 0.65774316
1600.0, 0.6576318
1610.0, 0.6575207
1620.0, 0.6574097
1630.0, 0.6572989
1640.0, 0.65718836
1650.0, 0.65707797
1660.0, 0.6569677
1670.0, 0.65685767
1680.0, 0.6567478
1690.0, 0.65663815
1700.0, 0.65652865
1710.0, 0.6564194
1720.0, 0.65631026
1730.0, 0.6562013
1740.0, 0.6560926
1750.0, 0.655984
1760.0, 0.6558756
1770.0, 0.65576744
1780.0, 0.6556594
1790.0, 0.65555155
1800.0, 0.6554439
1810.0, 0.6553364
1820.0, 0.6552291
1830.0, 0.655122
1840.0, 0.65501505
1850.0, 0.6549083
1860.0, 0.6548017
1870.0, 0.65469533
1880.0, 0.6545891
1890.0, 0.6544831
1900.0, 0.6543772
1910.0, 0.65427154
1920.0, 0.65416604
1930.0, 0.6540607
1940.0, 0.6539556
1950.0, 0.6538506
1960.0, 0.65374583
1970.0, 0.6536412
1980.0, 0.65353674
1990.0, 0.6534325
2000.0, 0.6533284
2010.0, 0.6532245
2020.0, 0.65312076
2030.0, 0.6530172
2040.0, 0.65291387
2050.0, 0.65281063
2060.0, 0.65270764
2070.0, 0.65260476
2080.0, 0.65250206
2090.0, 0.65239954
2100.0, 0.6522972
2110.0, 0.6521951
2120.0, 0.65209305
2130.0, 0.65199125
2140.0, 0.6518896
2150.0, 0.6517882
2160.0, 0.65168685
2170.0, 0.65158576
2180.0, 0.6514848
2190.0, 0.651384
2200.0, 0.6512834
2210.0, 0.65118295
2220.0, 0.6510827
2230.0, 0.6509826
2240.0, 0.6508827
2250.0, 0.65078294
2260.0, 0.65068334
2270.0, 0.6505839
2280.0, 0.6504847
2290.0, 0.6503856
2300.0, 0.65028673
2310.0, 0.65018797
2320.0, 0.6500894
2330.0, 0.649991
2340.0, 0.64989275
2350.0, 0.6497947
2360.0, 0.6496968
2370.0, 0.6495991
2380.0, 0.6495015
2390.0, 0.6494041
2400.0, 0.6493069
2410.0, 0.6492098
2420.0, 0.6491129
2430.0, 0.6490162
2440.0, 0.64891964
2450.0, 0.6488232
2460.0, 0.648727
2470.0, 0.6486309
2480.0, 0.648535
2490.0, 0.6484393
2500.0, 0.6483437
2510.0, 0.64824826
2520.0, 0.648153
2530.0, 0.64805794
2540.0, 0.647963
2550.0, 0.6478682
2560.0, 0.6477736
2570.0, 0.6476792
2580.0, 0.647585
2590.0, 0.6474908
2600.0, 0.64739686
2610.0, 0.6473031
2620.0, 0.64720947
2630.0, 0.647116
2640.0, 0.6470227
2650.0, 0.64692956
2660.0, 0.6468366
2670.0, 0.6467437
2680.0, 0.6466511
2690.0, 0.6465586
2700.0, 0.64646626
2710.0, 0.64637405
2720.0, 0.646282
2730.0, 0.64619017
2740.0, 0.64609843
2750.0, 0.6460069
2760.0, 0.6459155
2770.0, 0.64582425
2780.0, 0.6457332
2790.0, 0.6456423
2800.0, 0.6455515
2810.0, 0.6454609
2820.0, 0.6453704
2830.0, 0.6452801
2840.0, 0.64519
2850.0, 0.64510006
2860.0, 0.64501023
2870.0, 0.6449205
2880.0, 0.644831
2890.0, 0.64474165
2900.0, 0.6446525
2910.0, 0.64456344
2920.0, 0.6444745
2930.0, 0.64438576
2940.0, 0.6442972
2950.0, 0.6442087
2960.0, 0.64412045
2970.0, 0.64403236
2980.0, 0.6439444
2990.0, 0.6438565
3000.0, 0.64376885
3010.0, 0.64368135
3020.0, 0.64359397
3030.0, 0.64350677
3040.0, 0.64341974
3050.0, 0.6433328
3060.0, 0.64324605
3070.0, 0.64315945
3080.0, 0.64307296
3090.0, 0.64298666
3100.0, 0.6429005
3110.0, 0.6428145
3120.0, 0.6427286
3130.0, 0.6426429
3140.0, 0.6425574
3150.0, 0.64247197
3160.0, 0.64238673
3170.0, 0.6423016
3180.0, 0.6422166
3190.0, 0.6421318
3200.0, 0.64204717
3210.0, 0.64196265
3220.0, 0.64187825
3230.0, 0.641794
3240.0, 0.64171
3250.0, 0.64162606
3260.0, 0.64154226
3270.0, 0.64145863
3280.0, 0.6413751
3290.0, 0.64129174
3300.0, 0.6412086
3310.0, 0.6411255
3320.0, 0.6410426
3330.0, 0.64095986
3340.0, 0.64087725
3350.0, 0.64079475
3360.0, 0.64071244
3370.0, 0.64063025
3380.0, 0.64054817
3390.0, 0.6404663
3400.0, 0.64038455
3410.0, 0.64030296
3420.0, 0.6402215
3430.0, 0.6401402
3440.0, 0.640059
3450.0, 0.63997793
3460.0, 0.63989705
3470.0, 0.6398163
3480.0, 0.63973564
3490.0, 0.6396552
3500.0, 0.6395748
3510.0, 0.63949466
3520.0, 0.6394146
3530.0, 0.6393347
3540.0, 0.6392549
3550.0, 0.6391753
3560.0, 0.6390958
3570.0, 0.63901645
3580.0, 0.63893723
3590.0, 0.6388582
3600.0, 0.6387793
3610.0, 0.6387005
3620.0, 0.6386218
3630.0, 0.6385433
3640.0, 0.6384649
3650.0, 0.63838667
3660.0, 0.6383086
3670.0, 0.6382306
3680.0, 0.6381528
3690.0, 0.6380751
3700.0, 0.63799757
3710.0, 0.63792014
3720.0, 0.6378429
3730.0, 0.63776577
3740.0, 0.63768876
3750.0, 0.63761187
3760.0, 0.63753515
3770.0, 0.63745856
3780.0, 0.6373821
3790.0, 0.6373058
3800.0, 0.63722956
3810.0, 0.6371535
3820.0, 0.6370776
3830.0, 0.6370018
3840.0, 0.6369262
3850.0, 0.63685066
3860.0, 0.63677526
3870.0, 0.6367
3880.0, 0.6366249
3890.0, 0.6365499
3900.0, 0.6364751
3910.0, 0.63640034
3920.0, 0.6363257
3930.0, 0.6362513
3940.0, 0.63617694
3950.0, 0.6361028
3960.0, 0.6360287
3970.0, 0.6359548
3980.0, 0.635881
3990.0, 0.63580734
4000.0, 0.6357338
4010.0, 0.6356604
4020.0, 0.6355871
4030.0, 0.63551396
4040.0, 0.63544095
4050.0, 0.63536805
4060.0, 0.63529533
4070.0, 0.6352227
4080.0, 0.6351502
4090.0, 0.63507783
4100.0, 0.6350056
4110.0, 0.6349335
4120.0, 0.6348615
4130.0, 0.63478965
4140.0, 0.63471794
4150.0, 0.63464636
4160.0, 0.63457483
4170.0, 0.63450354
4180.0, 0.6344323
4190.0, 0.6343612
4200.0, 0.6342902
4210.0, 0.6342194
4220.0, 0.6341487
4230.0, 0.63407815
4240.0, 0.6340077
4250.0, 0.63393736
4260.0, 0.63386714
4270.0, 0.63379705
4280.0, 0.6337271
4290.0, 0.6336573
4300.0, 0.6335876
4310.0, 0.633518
4320.0, 0.63344854
4330.0, 0.6333792
4340.0, 0.63331
4350.0, 0.6332409
4360.0, 0.633172
4370.0, 0.63310313
4380.0, 0.6330344
4390.0, 0.6329658
4400.0, 0.6328974
4410.0, 0.632829
4420.0, 0.63276076
4430.0, 0.6326927
4440.0, 0.6326247
4450.0, 0.63255686
4460.0, 0.6324891
4470.0, 0.6324215
4480.0, 0.63235396
4490.0, 0.6322866
4500.0, 0.6322194
4510.0, 0.63215226
4520.0, 0.63208526
4530.0, 0.6320183
4540.0, 0.6319516
4550.0, 0.63188493
4560.0, 0.6318184
4570.0, 0.631752
4580.0, 0.6316857
4590.0, 0.6316195
4600.0, 0.6315535
4610.0, 0.63148755
4620.0, 0.63142174
4630.0, 0.631356
4640.0, 0.63129044
4650.0, 0.631225
4660.0, 0.63115966
4670.0, 0.6310944
4680.0, 0.6310293
4690.0, 0.63096434
4700.0, 0.6308994
4710.0, 0.6308347
4720.0, 0.63077
4730.0, 0.63070554
4740.0, 0.6306411
4750.0, 0.6305768
4760.0, 0.63051265
4770.0, 0.6304486
4780.0, 0.6303846
4790.0, 0.6303208
4800.0, 0.63025707
4810.0, 0.6301935
4820.0, 0.63013
4830.0, 0.63006663
4840.0, 0.6300034
4850.0, 0.6299402
4860.0, 0.6298772
4870.0, 0.62981427
4880.0, 0.6297515
4890.0, 0.6296888
4900.0, 0.6296262
4910.0, 0.62956375
4920.0, 0.6295014
4930.0, 0.6294392
4940.0, 0.62937707
4950.0, 0.6293151
4960.0, 0.62925315
4970.0, 0.62919134
4980.0, 0.6291297
4990.0, 0.62906814
5000.0, 0.6290067
5010.0, 0.62894535
5020.0, 0.62888414
5030.0, 0.628823
5040.0, 0.628762
5050.0, 0.6287011
5060.0, 0.6286403
5070.0, 0.6285796
5080.0, 0.62851906
5090.0, 0.6284586
5100.0, 0.62839824
5110.0, 0.62833804
5120.0, 0.6282779
5130.0, 0.6282179
5140.0, 0.628158
5150.0, 0.6280982
5160.0, 0.62803847
5170.0, 0.6279789
5180.0, 0.62791944
5190.0, 0.62786007
5200.0, 0.62780076
5210.0, 0.62774163
5220.0, 0.62768257
5230.0, 0.6276237
5240.0, 0.6275648
5250.0, 0.6275061
5260.0, 0.6274475
5270.0, 0.62738895
5280.0, 0.62733054
5290.0, 0.62727225
5300.0, 0.6272141
5310.0, 0.62715596
5320.0, 0.627098
5330.0, 0.62704015
5340.0, 0.6269824
5350.0, 0.6269247
5360.0, 0.6268671
5370.0, 0.6268097
5380.0, 0.6267524
5390.0, 0.6266951
5400.0, 0.626638
5410.0, 0.62658095
5420.0, 0.626524
5430.0, 0.62646717
5440.0, 0.6264104
5450.0, 0.62635386
5460.0, 0.6262973
5470.0, 0.6262409
5480.0, 0.6261846
5490.0, 0.6261284
5500.0, 0.6260723
5510.0, 0.62601626
5520.0, 0.62596035
5530.0, 0.62590456
5540.0, 0.6258488
5550.0, 0.6257933
5560.0, 0.6257378
5570.0, 0.62568235
5580.0, 0.6256271
5590.0, 0.6255719
5600.0, 0.62551683
5610.0, 0.6254618
5620.0, 0.6254069
5630.0, 0.62535214
5640.0, 0.6252975
5650.0, 0.6252429
5660.0, 0.62518835
5670.0, 0.625134
5680.0, 0.6250797
5690.0, 0.6250255
5700.0, 0.62497145
5710.0, 0.62491745
5720.0, 0.62486356
5730.0, 0.62480974
5740.0, 0.6247561
5750.0, 0.62470245
5760.0, 0.624649
5770.0, 0.6245956
5780.0, 0.6245423
5790.0, 0.62448907
5800.0, 0.62443596
5810.0, 0.624383
5820.0, 0.62433004
5830.0, 0.62427723
5840.0, 0.62422454
5850.0, 0.6241719
5860.0, 0.62411934
5870.0, 0.62406695
5880.0, 0.6240146
5890.0, 0.6239624
5900.0, 0.62391025
5910.0, 0.6238582
5920.0, 0.62380624
5930.0, 0.6237544
5940.0, 0.62370265
5950.0, 0.62365097
5960.0, 0.6235994
5970.0, 0.6235479
5980.0, 0.6234966
5990.0, 0.6234453
6000.0, 0.6233941
6010.0, 0.623343
6020.0, 0.623292
6030.0, 0.6232411
6040.0, 0.6231903
6050.0, 0.62313956
6060.0, 0.62308896
6070.0, 0.6230384
6080.0, 0.622988
6090.0, 0.6229376
6100.0, 0.6228874
6110.0, 0.62283725
6120.0, 0.6227872
6130.0, 0.62273717
6140.0, 0.6226873
6150.0, 0.6226375
6160.0, 0.6225878
6170.0, 0.6225382
6180.0, 0.6224887
6190.0, 0.62243927
6200.0, 0.6223899
6210.0, 0.6223407
6220.0, 0.6222915
6230.0, 0.62224245
6240.0, 0.6221935
6250.0, 0.62214464
6260.0, 0.6220958
6270.0, 0.6220471
6280.0, 0.62199855
6290.0, 0.62195
6300.0, 0.6219016
6310.0, 0.62185323
6320.0, 0.62180495
6330.0, 0.6217568
6340.0, 0.62170875
6350.0, 0.62166077
6360.0, 0.62161285
6370.0, 0.62156504
6380.0, 0.62151736
6390.0, 0.62146974
6400.0, 0.6214222
6410.0, 0.6213747
6420.0, 0.62132734
6430.0, 0.6212801
6440.0, 0.62123287
6450.0, 0.6211858
6460.0, 0.62113875
6470.0, 0.62109184
6480.0, 0.621045
6490.0, 0.62099826
6500.0, 0.6209516
6510.0, 0.620905
6520.0, 0.6208585
6530.0, 0.6208121
6540.0, 0.62076575
6550.0, 0.62071955
6560.0, 0.62067336
6570.0, 0.62062734
6580.0, 0.6205813
6590.0, 0.62053543
6600.0, 0.62048966
6610.0, 0.6204439
6620.0, 0.6203983
6630.0, 0.6203527
6640.0, 0.62030727
6650.0, 0.62026185
6660.0, 0.62021655
6670.0, 0.62017137
6680.0, 0.6201262
6690.0, 0.6200812
6700.0, 0.6200362
6710.0, 0.6199913
6720.0, 0.6199465
6730.0, 0.6199018
6740.0, 0.61985713
6750.0, 0.6198126
6760.0, 0.61976814
6770.0, 0.61972374
6780.0, 0.61967945
6790.0, 0.6196352
6800.0, 0.6195911
6810.0, 0.61954707
6820.0, 0.6195031
6830.0, 0.6194592
6840.0, 0.6194154
6850.0, 0.61937165
6860.0, 0.619328
6870.0, 0.61928445
6880.0, 0.61924094
6890.0, 0.61919755
6900.0, 0.6191542
6910.0, 0.619111
6920.0, 0.61906785
6930.0, 0.61902475
6940.0, 0.6189818
6950.0, 0.61893886
6960.0, 0.618896
6970.0, 0.6188533
6980.0, 0.61881053
6990.0, 0.618768
7000.0, 0.6187255
7010.0, 0.618683
7020.0, 0.61864066
7030.0, 0.61859834
7040.0, 0.61855614
7050.0, 0.61851406
7060.0, 0.618472
7070.0, 0.61843
7080.0, 0.6183881
7090.0, 0.61834633
7100.0, 0.6183046
7110.0, 0.61826295
7120.0, 0.61822134
7130.0, 0.61817986
7140.0, 0.61813843
7150.0, 0.61809707
7160.0, 0.6180558
7170.0, 0.61801463
7180.0, 0.6179735
7190.0, 0.6179325
7200.0, 0.61789155
7210.0, 0.61785066
7220.0, 0.61780983
7230.0, 0.6177691
7240.0, 0.6177285
7250.0, 0.6176879
7260.0, 0.6176474
7270.0, 0.61760694
7280.0, 0.6175666
7290.0, 0.61752635
7300.0, 0.6174861
7310.0, 0.617446
7320.0, 0.61740595
7330.0, 0.617366
7340.0, 0.6173261
7350.0, 0.61728626
7360.0, 0.6172465
7370.0, 0.6172068
7380.0, 0.61716723
7390.0, 0.6171277
7400.0, 0.61708826
7410.0, 0.6170489
7420.0, 0.6170096
7430.0, 0.61697036
7440.0, 0.6169312
7450.0, 0.6168921
7460.0, 0.6168531
7470.0, 0.6168142
7480.0, 0.61677533
7490.0, 0.61673653
7500.0, 0.6166978
7510.0, 0.61665916
7520.0, 0.6166206
7530.0, 0.6165821
7540.0, 0.61654365
7550.0, 0.6165053
7560.0, 0.616467
7570.0, 0.6164288
7580.0, 0.61639065
7590.0, 0.6163526
7600.0, 0.6163146
7610.0, 0.6162767
7620.0, 0.61623883
7630.0, 0.61620104
7640.0, 0.6161633
7650.0, 0.6161257
7660.0, 0.6160881
7670.0, 0.6160506
7680.0, 0.61601317
7690.0, 0.61597586
7700.0, 0.61593854
7710.0, 0.61590135
7720.0, 0.61586416
7730.0, 0.6158271
7740.0, 0.61579007
7750.0, 0.6157532
7760.0, 0.6157163
7770.0, 0.6156795
7780.0, 0.6156428
7790.0, 0.6156061
7800.0, 0.61556953
7810.0, 0.615533
7820.0, 0.6154965
7830.0, 0.61546016
7840.0, 0.6154238
7850.0, 0.61538756
7860.0, 0.6153514
7870.0, 0.61531526
7880.0, 0.61527926
7890.0, 0.61524326
7900.0, 0.6152074
7910.0, 0.6151715
7920.0, 0.6151357
7930.0, 0.6151
7940.0, 0.6150644
7950.0, 0.61502886
7960.0, 0.61499333
7970.0, 0.6149579
7980.0, 0.6149225
7990.0, 0.61488724
8000.0, 0.614852
8010.0, 0.61481684
8020.0, 0.61478174
8030.0, 0.6147467
8040.0, 0.6147117
8050.0, 0.6146768
8060.0, 0.61464196
8070.0, 0.6146072
8080.0, 0.61457247
8090.0, 0.61453784
8100.0, 0.61450326
8110.0, 0.61446875
8120.0, 0.6144343
8130.0, 0.6143999
8140.0, 0.61436564
8150.0, 0.61433136
8160.0, 0.61429715
8170.0, 0.61426306
8180.0, 0.614229
8190.0, 0.61419505
8200.0, 0.6141611
8210.0, 0.6141272
8220.0, 0.6140934
8230.0, 0.6140597
8240.0, 0.614026
8250.0, 0.6139924
8260.0, 0.61395884
8270.0, 0.6139254
8280.0, 0.61389196
8290.0, 0.61385864
8300.0, 0.6138253
8310.0, 0.6137921
8320.0, 0.6137589
8330.0, 0.61372584
8340.0, 0.61369276
8350.0, 0.6136598
8360.0, 0.6136269
8370.0, 0.61359406
8380.0, 0.6135613
8390.0, 0.61352855
8400.0, 0.6134959
8410.0, 0.6134633
8420.0, 0.61343074
8430.0, 0.61339825
8440.0, 0.6133658
8450.0, 0.61333346
8460.0, 0.61330116
8470.0, 0.6132689
8480.0, 0.6132367
8490.0, 0.61320466
8500.0, 0.6131726
8510.0, 0.6131406
8520.0, 0.6131087
8530.0, 0.6130768
8540.0, 0.613045
8550.0, 0.61301327
8560.0, 0.61298156
8570.0, 0.61294997
8580.0, 0.6129184
8590.0, 0.61288685
8600.0, 0.61285543
8610.0, 0.612824
8620.0, 0.6127927
8630.0, 0.61276144
8640.0, 0.6127302
8650.0, 0.6126991
8660.0, 0.612668
8670.0, 0.6126369
8680.0, 0.612606
8690.0, 0.61257505
8700.0, 0.6125442
8710.0, 0.6125134
8720.0, 0.61248267
8730.0, 0.612452
8740.0, 0.6124214
8750.0, 0.6123908
8760.0, 0.6123603
8770.0, 0.61232984
8780.0, 0.61229944
8790.0, 0.6122691
8800.0, 0.6122389
8810.0, 0.61220866
8820.0, 0.6121785
8830.0, 0.6121484
8840.0, 0.61211836
8850.0, 0.6120884
8860.0, 0.6120584
8870.0, 0.61202854
8880.0, 0.61199874
8890.0, 0.611969
8900.0, 0.6119393
8910.0, 0.6119096
8920.0, 0.61188006
8930.0, 0.6118505
8940.0, 0.61182106
8950.0, 0.6117916
8960.0, 0.6117622
8970.0, 0.61173296
8980.0, 0.6117037
8990.0, 0.6116745
9000.0, 0.61164534
9010.0, 0.61161625
9020.0, 0.6115872
9030.0, 0.61155826
9040.0, 0.61152935
9050.0, 0.6115005
9060.0, 0.61147165
9070.0, 0.6114429
9080.0, 0.61141425
9090.0, 0.6113856
9100.0, 0.611357
9110.0, 0.6113284
9120.0, 0.6113
9130.0, 0.61127156
9140.0, 0.6112432
9150.0, 0.6112149
9160.0, 0.6111866
9170.0, 0.6111584
9180.0, 0.61113024
9190.0, 0.6111021
9200.0, 0.6110741
9210.0, 0.6110461
9220.0, 0.6110181
9230.0, 0.6109902
9240.0, 0.61096245
9250.0, 0.6109346
9260.0, 0.6109069
9270.0, 0.61087924
9280.0, 0.6108516
9290.0, 0.61082405
9300.0, 0.6107965
9310.0, 0.61076903
9320.0, 0.6107416
9330.0, 0.61071426
9340.0, 0.61068696
9350.0, 0.6106597
9360.0, 0.61063254
9370.0, 0.61060536
9380.0, 0.61057824
9390.0, 0.61055124
9400.0, 0.61052424
9410.0, 0.6104973
9420.0, 0.6104704
9430.0, 0.61044353
9440.0, 0.61041677
9450.0, 0.61039
9460.0, 0.6103633
9470.0, 0.6103367
9480.0, 0.61031014
9490.0, 0.6102836
9500.0, 0.6102571
9510.0, 0.6102307
9520.0, 0.6102043
9530.0, 0.61017793
9540.0, 0.6101517
9550.0, 0.6101254
9560.0, 0.61009926
9570.0, 0.61007315
9580.0, 0.61004704
9590.0, 0.61002105
9600.0, 0.60999507
9610.0, 0.6099691
9620.0, 0.6099432
9630.0, 0.6099174
9640.0, 0.60989165
9650.0, 0.6098659
9660.0, 0.6098402
9670.0, 0.6098146
9680.0, 0.60978895
9690.0, 0.60976344
9700.0, 0.60973793
9710.0, 0.60971254
9720.0, 0.60968715
9730.0, 0.6096618
9740.0, 0.6096365
9750.0, 0.6096113
9760.0, 0.60958606
9770.0, 0.6095609
9780.0, 0.6095358
9790.0, 0.6095108
9800.0, 0.60948575
9810.0, 0.60946083
9820.0, 0.6094359
9830.0, 0.60941106
9840.0, 0.60938627
9850.0, 0.60936147
9860.0, 0.6093368
9870.0, 0.6093121
9880.0, 0.6092875
9890.0, 0.6092629
9900.0, 0.6092384
9910.0, 0.6092139
9920.0, 0.60918945
9930.0, 0.6091651
9940.0, 0.60914075
9950.0, 0.60911644
9960.0, 0.60909224
9970.0, 0.60906804
9980.0, 0.60904384
9990.0, 0.60901976
10000.0, 0.6089957
10010.0, 0.60897166
10020.0, 0.6089477
10030.0, 0.6089238
10040.0, 0.60889995
10050.0, 0.6088761
10060.0, 0.6088523
10070.0, 0.6088286
10080.0, 0.6088049
10090.0, 0.6087812
10100.0, 0.6087576
10110.0, 0.6087341
10120.0, 0.6087106
10130.0, 0.6086871
10140.0, 0.6086637
10150.0, 0.6086403
10160.0, 0.608617
10170.0, 0.6085937
10180.0, 0.60857046
10190.0, 0.6085473
10200.0, 0.60852414
10210.0, 0.608501
10220.0, 0.60847795
10230.0, 0.60845494
10240.0, 0.608432
10250.0, 0.60840905
10260.0, 0.60838616
10270.0, 0.60836333
10280.0, 0.6083405
10290.0, 0.6083178
10300.0, 0.6082951
10310.0, 0.60827243
10320.0, 0.6082498
10330.0, 0.6082272
10340.0, 0.60820466
10350.0, 0.6081822
10360.0, 0.6081597
10370.0, 0.6081373
10380.0, 0.60811496
10390.0, 0.60809267
10400.0, 0.6080704
10410.0, 0.60804814
10420.0, 0.60802597
10430.0, 0.6080038
10440.0, 0.6079817
10450.0, 0.6079596
10460.0, 0.60793763
10470.0, 0.60791564
10480.0, 0.6078937
10490.0, 0.60787183
10500.0, 0.60785
10510.0, 0.6078282
10520.0, 0.60780644
10530.0, 0.6077847
10540.0, 0.607763
10550.0, 0.60774136
10560.0, 0.6077198
10570.0, 0.6076982
10580.0, 0.60767674
10590.0, 0.6076552
10600.0, 0.6076338
10610.0, 0.60761243
10620.0, 0.6075911
10630.0, 0.60756975
10640.0, 0.60754853
10650.0, 0.60752726
10660.0, 0.6075061
10670.0, 0.60748494
10680.0, 0.60746384
10690.0, 0.6074428
10700.0, 0.60742176
10710.0, 0.6074008
10720.0, 0.60737985
10730.0, 0.60735893
10740.0, 0.6073381
10750.0, 0.60731727
10760.0, 0.60729647
10770.0, 0.6072758
10780.0, 0.60725504
10790.0, 0.6072344
10800.0, 0.6072138
10810.0, 0.60719323
10820.0, 0.60717267
10830.0, 0.60715216
10840.0, 0.6071317
10850.0, 0.6071113
10860.0, 0.6070909
10870.0, 0.60707057
10880.0, 0.6070503
10890.0, 0.60703003
10900.0, 0.60700977
10910.0, 0.6069896
10920.0, 0.6069695
10930.0, 0.6069494
10940.0, 0.6069293
10950.0, 0.6069093
10960.0, 0.60688925
10970.0, 0.60686934
10980.0, 0.60684943
10990.0, 0.6068295
11000.0, 0.60680974
11010.0, 0.6067899
11020.0, 0.60677016
11030.0, 0.6067504
11040.0, 0.60673076
11050.0, 0.6067111
11060.0, 0.6066915
11070.0, 0.6066719
11080.0, 0.60665244
11090.0, 0.60663295
11100.0, 0.60661346
11110.0, 0.606594
11120.0, 0.60657465
11130.0, 0.60655534
11140.0, 0.60653603
11150.0, 0.6065168
11160.0, 0.6064975
11170.0, 0.60647833
11180.0, 0.6064592
11190.0, 0.60644007
11200.0, 0.606421
11210.0, 0.6064019
11220.0, 0.60638297
11230.0, 0.60636395
11240.0, 0.60634506
11250.0, 0.60632616
11260.0, 0.60630727
11270.0, 0.60628843
11280.0, 0.60626966
11290.0, 0.60625094
11300.0, 0.6062322
11310.0, 0.6062135
11320.0, 0.6061949
11330.0, 0.60617626
11340.0, 0.6061577
11350.0, 0.6061392
11360.0, 0.6061207
11370.0, 0.6061022
11380.0, 0.6060838
11390.0, 0.6060654
11400.0, 0.60604703
11410.0, 0.60602874
11420.0, 0.60601044
11430.0, 0.6059922
11440.0, 0.605974
11450.0, 0.60595584
11460.0, 0.60593766
11470.0, 0.6059196
11480.0, 0.6059015
11490.0, 0.6058835
11500.0, 0.6058655
11510.0, 0.6058475
11520.0, 0.6058296
11530.0, 0.60581166
11540.0, 0.60579383
11550.0, 0.60577595
11560.0, 0.6057582
11570.0, 0.6057404
11580.0, 0.6057227
11590.0, 0.605705
11600.0, 0.6056874
11610.0, 0.60566974
11620.0, 0.60565215
11630.0, 0.6056346
11640.0, 0.6056171
11650.0, 0.6055996
11660.0, 0.6055822
11670.0, 0.6055648
11680.0, 0.60554737
11690.0, 0.60553
11700.0, 0.6055127
11710.0, 0.60549545
11720.0, 0.60547817
11730.0, 0.60546094
11740.0, 0.6054438
