Energy (in eV), backscattering yield of material sc2k-NASCAP at incidence 50.000004 degree
   X,       Y
11580.0, 0.25206038
11590.0, 0.25203314
11600.0, 0.25200593
11610.0, 0.25197878
11620.0, 0.2519517
11630.0, 0.25192463
11640.0, 0.25189766
11650.0, 0.25187072
11660.0, 0.25184384
11670.0, 0.251817
11680.0, 0.2517902
11690.0, 0.2517635
11700.0, 0.2517368
11710.0, 0.25171018
11720.0, 0.2516836
11730.0, 0.25165707
11740.0, 0.2516306
11750.0, 0.25160417
11760.0, 0.2515778
11770.0, 0.25155148
11780.0, 0.25152522
11790.0, 0.251499
11800.0, 0.25147283
11810.0, 0.25144672
11820.0, 0.25142065
11830.0, 0.25139463
11840.0, 0.25136867
11850.0, 0.25134277
11860.0, 0.2513169
11870.0, 0.2512911
11880.0, 0.25126532
11890.0, 0.2512396
11900.0, 0.25121394
11910.0, 0.25118834
11920.0, 0.25116277
11930.0, 0.25113726
11940.0, 0.2511118
11950.0, 0.25108635
11960.0, 0.251061
11970.0, 0.2510357
11980.0, 0.25101042
11990.0, 0.2509852
12000.0, 0.25096002
12010.0, 0.25093493
12020.0, 0.25090984
12030.0, 0.25088483
12040.0, 0.25085986
12050.0, 0.2508349
12060.0, 0.25081006
12070.0, 0.25078523
12080.0, 0.25076044
12090.0, 0.2507357
12100.0, 0.25071102
12110.0, 0.25068638
12120.0, 0.2506618
12130.0, 0.25063726
12140.0, 0.25061277
12150.0, 0.25058833
12160.0, 0.25056392
12170.0, 0.25053957
12180.0, 0.25051528
12190.0, 0.25049102
12200.0, 0.2504668
12210.0, 0.25044262
12220.0, 0.2504185
12230.0, 0.25039446
12240.0, 0.25037044
12250.0, 0.25034645
12260.0, 0.25032252
12270.0, 0.25029865
12280.0, 0.2502748
12290.0, 0.25025102
12300.0, 0.25022727
12310.0, 0.25020358
12320.0, 0.25017995
12330.0, 0.25015634
12340.0, 0.25013277
12350.0, 0.25010926
12360.0, 0.2500858
12370.0, 0.25006238
12380.0, 0.250039
12390.0, 0.25001568
12400.0, 0.2499924
12410.0, 0.24996915
12420.0, 0.24994595
12430.0, 0.24992281
12440.0, 0.24989972
12450.0, 0.24987665
12460.0, 0.24985364
12470.0, 0.24983068
12480.0, 0.24980775
12490.0, 0.24978486
12500.0, 0.24976203
12510.0, 0.24973924
12520.0, 0.2497165
12530.0, 0.2496938
12540.0, 0.24967113
12550.0, 0.24964853
12560.0, 0.24962595
12570.0, 0.24960344
12580.0, 0.24958095
12590.0, 0.24955851
12600.0, 0.24953611
12610.0, 0.24951376
12620.0, 0.24949147
12630.0, 0.2494692
12640.0, 0.24944697
12650.0, 0.2494248
12660.0, 0.24940267
12670.0, 0.24938059
12680.0, 0.24935853
12690.0, 0.24933653
12700.0, 0.24931456
12710.0, 0.24929266
12720.0, 0.24927078
12730.0, 0.24924894
12740.0, 0.24922715
12750.0, 0.24920541
12760.0, 0.2491837
12770.0, 0.24916203
12780.0, 0.24914041
12790.0, 0.24911883
12800.0, 0.24909729
12810.0, 0.2490758
12820.0, 0.24905434
12830.0, 0.24903293
12840.0, 0.24901158
12850.0, 0.24899024
12860.0, 0.24896896
12870.0, 0.24894771
12880.0, 0.2489265
12890.0, 0.24890535
12900.0, 0.24888423
12910.0, 0.24886315
12920.0, 0.2488421
12930.0, 0.24882111
12940.0, 0.24880016
12950.0, 0.24877925
12960.0, 0.24875838
12970.0, 0.24873753
12980.0, 0.24871674
12990.0, 0.24869598
13000.0, 0.24867529
13010.0, 0.2486546
13020.0, 0.24863398
13030.0, 0.24861339
13040.0, 0.24859282
13050.0, 0.24857233
13060.0, 0.24855186
13070.0, 0.24853143
13080.0, 0.24851103
13090.0, 0.24849068
13100.0, 0.24847037
13110.0, 0.2484501
13120.0, 0.24842986
13130.0, 0.24840967
13140.0, 0.24838953
13150.0, 0.24836941
13160.0, 0.24834932
13170.0, 0.2483293
13180.0, 0.2483093
13190.0, 0.24828935
13200.0, 0.24826942
13210.0, 0.24824956
13220.0, 0.24822971
13230.0, 0.24820991
13240.0, 0.24819015
13250.0, 0.24817042
13260.0, 0.24815074
13270.0, 0.2481311
13280.0, 0.24811149
13290.0, 0.2480919
13300.0, 0.24807239
13310.0, 0.24805288
13320.0, 0.24803343
13330.0, 0.24801402
13340.0, 0.24799463
13350.0, 0.24797529
13360.0, 0.247956
13370.0, 0.24793673
13380.0, 0.24791749
13390.0, 0.2478983
13400.0, 0.24787915
13410.0, 0.24786003
13420.0, 0.24784096
13430.0, 0.24782191
13440.0, 0.24780291
13450.0, 0.24778394
13460.0, 0.24776502
13470.0, 0.24774611
13480.0, 0.24772726
13490.0, 0.24770844
13500.0, 0.24768966
13510.0, 0.2476709
13520.0, 0.2476522
13530.0, 0.24763353
13540.0, 0.24761489
13550.0, 0.2475963
13560.0, 0.24757773
13570.0, 0.2475592
13580.0, 0.24754071
13590.0, 0.24752226
13600.0, 0.24750385
13610.0, 0.24748546
13620.0, 0.24746712
13630.0, 0.24744882
13640.0, 0.24743053
13650.0, 0.2474123
13660.0, 0.24739408
13670.0, 0.24737594
13680.0, 0.2473578
13690.0, 0.2473397
13700.0, 0.24732164
13710.0, 0.24730362
13720.0, 0.24728562
13730.0, 0.24726766
13740.0, 0.24724975
13750.0, 0.24723187
13760.0, 0.247214
13770.0, 0.2471962
13780.0, 0.24717842
13790.0, 0.24716067
13800.0, 0.24714296
13810.0, 0.24712528
13820.0, 0.24710764
13830.0, 0.24709004
13840.0, 0.24707247
13850.0, 0.24705493
13860.0, 0.24703743
13870.0, 0.24701996
13880.0, 0.24700253
13890.0, 0.24698512
13900.0, 0.24696775
13910.0, 0.24695043
13920.0, 0.24693312
13930.0, 0.24691586
13940.0, 0.24689864
13950.0, 0.24688144
13960.0, 0.24686427
13970.0, 0.24684714
13980.0, 0.24683005
13990.0, 0.24681298
14000.0, 0.24679595
14010.0, 0.24677896
14020.0, 0.246762
14030.0, 0.24674506
14040.0, 0.24672817
14050.0, 0.2467113
14060.0, 0.24669448
14070.0, 0.24667768
14080.0, 0.24666092
14090.0, 0.24664418
14100.0, 0.2466275
14110.0, 0.24661084
14120.0, 0.24659419
14130.0, 0.24657759
14140.0, 0.24656102
14150.0, 0.2465445
14160.0, 0.24652798
14170.0, 0.24651152
14180.0, 0.24649508
14190.0, 0.24647868
14200.0, 0.2464623
14210.0, 0.24644595
14220.0, 0.24642964
14230.0, 0.24641337
14240.0, 0.24639712
14250.0, 0.24638091
14260.0, 0.24636473
14270.0, 0.24634857
14280.0, 0.24633247
14290.0, 0.24631637
14300.0, 0.24630031
14310.0, 0.24628429
14320.0, 0.2462683
14330.0, 0.24625234
14340.0, 0.24623641
14350.0, 0.24622051
14360.0, 0.24620464
14370.0, 0.2461888
14380.0, 0.246173
14390.0, 0.24615723
14400.0, 0.2461415
14410.0, 0.24612577
14420.0, 0.2461101
14430.0, 0.24609445
14440.0, 0.24607882
14450.0, 0.24606323
14460.0, 0.24604768
14470.0, 0.24603215
14480.0, 0.24601665
14490.0, 0.24600118
14500.0, 0.24598575
14510.0, 0.24597034
14520.0, 0.24595496
14530.0, 0.24593961
14540.0, 0.2459243
14550.0, 0.245909
14560.0, 0.24589376
14570.0, 0.24587853
14580.0, 0.24586333
14590.0, 0.24584816
14600.0, 0.24583302
14610.0, 0.24581793
14620.0, 0.24580285
14630.0, 0.2457878
14640.0, 0.24577278
14650.0, 0.24575779
14660.0, 0.24574284
14670.0, 0.2457279
14680.0, 0.24571301
14690.0, 0.24569814
14700.0, 0.2456833
14710.0, 0.24566849
14720.0, 0.2456537
14730.0, 0.24563895
14740.0, 0.24562423
14750.0, 0.24560952
14760.0, 0.24559486
14770.0, 0.24558023
14780.0, 0.24556561
14790.0, 0.24555103
14800.0, 0.24553648
14810.0, 0.24552195
14820.0, 0.24550745
14830.0, 0.245493
14840.0, 0.24547854
14850.0, 0.24546415
14860.0, 0.24544975
14870.0, 0.2454354
14880.0, 0.24542108
14890.0, 0.24540678
14900.0, 0.2453925
14910.0, 0.24537827
14920.0, 0.24536406
14930.0, 0.24534987
14940.0, 0.24533571
14950.0, 0.24532159
14960.0, 0.24530749
14970.0, 0.24529341
14980.0, 0.24527937
14990.0, 0.24526535
15000.0, 0.24525136
15010.0, 0.2452374
15020.0, 0.24522346
15030.0, 0.24520954
15040.0, 0.24519567
15050.0, 0.24518181
15060.0, 0.24516799
15070.0, 0.24515419
15080.0, 0.24514042
15090.0, 0.24512666
15100.0, 0.24511294
15110.0, 0.24509926
15120.0, 0.2450856
15130.0, 0.24507195
15140.0, 0.24505834
15150.0, 0.24504477
15160.0, 0.2450312
15170.0, 0.24501768
15180.0, 0.24500418
15190.0, 0.24499069
15200.0, 0.24497725
15210.0, 0.24496382
15220.0, 0.24495043
15230.0, 0.24493705
15240.0, 0.24492371
15250.0, 0.24491037
15260.0, 0.24489708
15270.0, 0.24488382
15280.0, 0.24487059
15290.0, 0.24485737
15300.0, 0.24484418
15310.0, 0.24483101
15320.0, 0.24481788
15330.0, 0.24480477
15340.0, 0.24479169
15350.0, 0.24477863
15360.0, 0.2447656
15370.0, 0.24475259
15380.0, 0.2447396
15390.0, 0.24472664
15400.0, 0.24471371
15410.0, 0.24470082
15420.0, 0.24468793
15430.0, 0.24467507
15440.0, 0.24466224
15450.0, 0.24464944
15460.0, 0.24463665
15470.0, 0.2446239
15480.0, 0.24461117
15490.0, 0.24459848
15500.0, 0.2445858
15510.0, 0.24457315
15520.0, 0.24456051
15530.0, 0.24454792
15540.0, 0.24453533
15550.0, 0.24452277
15560.0, 0.24451025
15570.0, 0.24449775
15580.0, 0.24448526
15590.0, 0.24447282
15600.0, 0.24446037
15610.0, 0.24444798
15620.0, 0.24443558
15630.0, 0.24442323
15640.0, 0.2444109
15650.0, 0.2443986
15660.0, 0.2443863
15670.0, 0.24437405
15680.0, 0.2443618
15690.0, 0.24434958
15700.0, 0.2443374
15710.0, 0.24432524
15720.0, 0.24431309
15730.0, 0.24430098
15740.0, 0.24428889
15750.0, 0.24427682
15760.0, 0.24426478
15770.0, 0.24425276
15780.0, 0.24424076
15790.0, 0.24422878
15800.0, 0.24421683
15810.0, 0.24420491
15820.0, 0.244193
15830.0, 0.24418113
15840.0, 0.24416927
15850.0, 0.24415743
15860.0, 0.24414562
15870.0, 0.24413383
15880.0, 0.24412207
15890.0, 0.24411033
15900.0, 0.24409862
15910.0, 0.24408692
15920.0, 0.24407525
15930.0, 0.2440636
15940.0, 0.24405198
15950.0, 0.24404037
15960.0, 0.24402879
15970.0, 0.24401724
15980.0, 0.2440057
15990.0, 0.24399419
16000.0, 0.24398272
16010.0, 0.24397124
16020.0, 0.2439598
16030.0, 0.24394839
16040.0, 0.24393699
16050.0, 0.2439256
16060.0, 0.24391426
16070.0, 0.24390292
16080.0, 0.24389163
16090.0, 0.24388033
16100.0, 0.24386907
16110.0, 0.24385783
16120.0, 0.24384661
16130.0, 0.2438354
16140.0, 0.24382423
16150.0, 0.24381308
16160.0, 0.24380195
16170.0, 0.24379085
16180.0, 0.24377975
16190.0, 0.24376869
16200.0, 0.24375764
16210.0, 0.24374662
16220.0, 0.24373563
16230.0, 0.24372464
16240.0, 0.24371369
16250.0, 0.24370275
16260.0, 0.24369185
16270.0, 0.24368095
16280.0, 0.24367008
16290.0, 0.24365923
16300.0, 0.24364841
16310.0, 0.24363759
16320.0, 0.24362682
16330.0, 0.24361606
16340.0, 0.2436053
16350.0, 0.24359459
16360.0, 0.24358389
16370.0, 0.24357322
16380.0, 0.24356256
16390.0, 0.24355192
16400.0, 0.2435413
16410.0, 0.2435307
16420.0, 0.24352013
16430.0, 0.24350958
16440.0, 0.24349904
16450.0, 0.24348854
16460.0, 0.24347804
16470.0, 0.24346758
16480.0, 0.24345712
16490.0, 0.24344671
16500.0, 0.24343629
16510.0, 0.2434259
16520.0, 0.24341555
16530.0, 0.2434052
16540.0, 0.24339487
16550.0, 0.24338455
16560.0, 0.24337427
16570.0, 0.24336402
16580.0, 0.24335377
16590.0, 0.24334355
16600.0, 0.24333334
16610.0, 0.24332316
16620.0, 0.243313
16630.0, 0.24330285
16640.0, 0.24329272
16650.0, 0.24328262
16660.0, 0.24327254
16670.0, 0.24326248
16680.0, 0.24325244
16690.0, 0.24324241
16700.0, 0.2432324
16710.0, 0.24322242
16720.0, 0.24321246
16730.0, 0.24320251
16740.0, 0.24319258
16750.0, 0.24318267
16760.0, 0.2431728
16770.0, 0.24316293
16780.0, 0.24315308
16790.0, 0.24314325
16800.0, 0.24313344
16810.0, 0.24312365
16820.0, 0.24311388
16830.0, 0.24310413
16840.0, 0.2430944
16850.0, 0.24308468
16860.0, 0.243075
16870.0, 0.24306533
16880.0, 0.24305567
16890.0, 0.24304603
16900.0, 0.24303642
16910.0, 0.24302682
16920.0, 0.24301724
16930.0, 0.24300767
16940.0, 0.24299814
16950.0, 0.24298862
16960.0, 0.24297912
16970.0, 0.24296963
16980.0, 0.24296017
16990.0, 0.24295072
17000.0, 0.24294129
17010.0, 0.24293189
17020.0, 0.2429225
17030.0, 0.24291311
17040.0, 0.24290377
17050.0, 0.24289443
17060.0, 0.24288511
17070.0, 0.24287581
17080.0, 0.24286653
17090.0, 0.24285726
17100.0, 0.24284802
17110.0, 0.2428388
17120.0, 0.2428296
17130.0, 0.24282041
17140.0, 0.24281125
17150.0, 0.2428021
17160.0, 0.24279295
17170.0, 0.24278383
17180.0, 0.24277474
17190.0, 0.24276567
17200.0, 0.24275659
17210.0, 0.24274756
17220.0, 0.24273852
17230.0, 0.24272951
17240.0, 0.24272053
17250.0, 0.24271156
17260.0, 0.2427026
17270.0, 0.24269366
17280.0, 0.24268474
17290.0, 0.24267584
17300.0, 0.24266696
17310.0, 0.2426581
17320.0, 0.24264924
17330.0, 0.2426404
17340.0, 0.24263158
17350.0, 0.2426228
17360.0, 0.24261402
17370.0, 0.24260525
17380.0, 0.2425965
17390.0, 0.24258777
17400.0, 0.24257907
17410.0, 0.24257037
17420.0, 0.2425617
17430.0, 0.24255304
17440.0, 0.2425444
17450.0, 0.24253577
17460.0, 0.24252717
17470.0, 0.24251857
17480.0, 0.24251
17490.0, 0.24250145
17500.0, 0.24249291
17510.0, 0.24248439
17520.0, 0.24247588
17530.0, 0.24246739
17540.0, 0.24245892
17550.0, 0.24245046
17560.0, 0.24244203
17570.0, 0.24243361
17580.0, 0.2424252
17590.0, 0.24241681
17600.0, 0.24240844
17610.0, 0.24240008
17620.0, 0.24239175
17630.0, 0.24238342
17640.0, 0.24237512
17650.0, 0.24236682
17660.0, 0.24235855
17670.0, 0.2423503
17680.0, 0.24234205
17690.0, 0.24233383
17700.0, 0.24232563
17710.0, 0.24231744
17720.0, 0.24230926
17730.0, 0.24230109
17740.0, 0.24229296
17750.0, 0.24228483
17760.0, 0.24227671
17770.0, 0.24226862
17780.0, 0.24226055
17790.0, 0.24225248
17800.0, 0.24224444
17810.0, 0.2422364
17820.0, 0.24222839
17830.0, 0.24222039
17840.0, 0.24221241
17850.0, 0.24220444
17860.0, 0.24219649
17870.0, 0.24218854
17880.0, 0.24218063
17890.0, 0.24217273
17900.0, 0.24216484
17910.0, 0.24215697
17920.0, 0.2421491
17930.0, 0.24214126
17940.0, 0.24213344
17950.0, 0.24212563
17960.0, 0.24211784
17970.0, 0.24211004
17980.0, 0.24210228
17990.0, 0.24209455
18000.0, 0.2420868
18010.0, 0.2420791
18020.0, 0.24207138
18030.0, 0.2420637
18040.0, 0.24205601
18050.0, 0.24204835
18060.0, 0.24204072
18070.0, 0.2420331
18080.0, 0.24202548
18090.0, 0.24201788
18100.0, 0.24201031
18110.0, 0.24200273
18120.0, 0.24199519
18130.0, 0.24198765
18140.0, 0.24198012
18150.0, 0.24197261
18160.0, 0.24196512
18170.0, 0.24195763
18180.0, 0.24195018
18190.0, 0.24194273
18200.0, 0.2419353
18210.0, 0.24192788
18220.0, 0.24192047
18230.0, 0.24191308
18240.0, 0.2419057
18250.0, 0.24189836
18260.0, 0.24189101
18270.0, 0.24188368
18280.0, 0.24187636
18290.0, 0.24186906
18300.0, 0.24186178
18310.0, 0.24185449
18320.0, 0.24184723
18330.0, 0.24183999
18340.0, 0.24183276
18350.0, 0.24182555
18360.0, 0.24181835
18370.0, 0.24181116
18380.0, 0.24180397
18390.0, 0.24179682
18400.0, 0.24178968
18410.0, 0.24178255
18420.0, 0.24177544
18430.0, 0.24176833
18440.0, 0.24176125
18450.0, 0.24175417
18460.0, 0.24174711
18470.0, 0.24174006
18480.0, 0.24173303
18490.0, 0.24172601
18500.0, 0.24171901
18510.0, 0.24171202
18520.0, 0.24170505
18530.0, 0.24169809
18540.0, 0.24169114
18550.0, 0.2416842
18560.0, 0.24167728
18570.0, 0.24167037
18580.0, 0.24166347
18590.0, 0.2416566
18600.0, 0.24164973
18610.0, 0.24164288
18620.0, 0.24163604
18630.0, 0.24162921
18640.0, 0.2416224
18650.0, 0.24161561
18660.0, 0.24160883
18670.0, 0.24160205
18680.0, 0.2415953
18690.0, 0.24158855
18700.0, 0.24158181
18710.0, 0.24157509
18720.0, 0.24156839
18730.0, 0.2415617
18740.0, 0.24155502
18750.0, 0.24154834
18760.0, 0.2415417
18770.0, 0.24153505
18780.0, 0.24152844
18790.0, 0.24152182
18800.0, 0.24151523
18810.0, 0.24150863
18820.0, 0.24150206
18830.0, 0.2414955
18840.0, 0.24148896
18850.0, 0.24148242
18860.0, 0.24147591
18870.0, 0.2414694
18880.0, 0.2414629
18890.0, 0.24145642
18900.0, 0.24144995
18910.0, 0.2414435
18920.0, 0.24143705
18930.0, 0.24143061
18940.0, 0.2414242
18950.0, 0.2414178
18960.0, 0.2414114
18970.0, 0.24140503
18980.0, 0.24139865
18990.0, 0.2413923
19000.0, 0.24138595
19010.0, 0.24137962
19020.0, 0.2413733
19030.0, 0.24136701
19040.0, 0.24136071
19050.0, 0.24135442
19060.0, 0.24134816
19070.0, 0.24134192
19080.0, 0.24133566
19090.0, 0.24132945
19100.0, 0.24132322
19110.0, 0.24131702
19120.0, 0.24131082
19130.0, 0.24130464
19140.0, 0.24129847
19150.0, 0.24129231
19160.0, 0.24128617
19170.0, 0.24128003
19180.0, 0.24127392
19190.0, 0.24126782
19200.0, 0.24126172
19210.0, 0.24125563
19220.0, 0.24124956
19230.0, 0.2412435
19240.0, 0.24123746
19250.0, 0.24123141
19260.0, 0.2412254
19270.0, 0.24121939
19280.0, 0.2412134
19290.0, 0.2412074
19300.0, 0.24120142
19310.0, 0.24119547
19320.0, 0.24118951
19330.0, 0.24118356
19340.0, 0.24117763
19350.0, 0.24117172
19360.0, 0.24116582
19370.0, 0.24115992
19380.0, 0.24115404
19390.0, 0.24114817
19400.0, 0.24114232
19410.0, 0.24113646
19420.0, 0.24113064
19430.0, 0.24112481
19440.0, 0.241119
19450.0, 0.2411132
19460.0, 0.2411074
19470.0, 0.24110164
19480.0, 0.24109587
19490.0, 0.24109012
19500.0, 0.24108437
19510.0, 0.24107864
19520.0, 0.24107292
19530.0, 0.24106722
19540.0, 0.24106151
19550.0, 0.24105583
19560.0, 0.24105015
19570.0, 0.24104449
19580.0, 0.24103884
19590.0, 0.2410332
19600.0, 0.24102756
19610.0, 0.24102195
19620.0, 0.24101634
19630.0, 0.24101074
19640.0, 0.24100515
19650.0, 0.24099958
19660.0, 0.24099402
19670.0, 0.24098846
19680.0, 0.24098292
19690.0, 0.2409774
19700.0, 0.24097188
19710.0, 0.24096638
19720.0, 0.24096088
19730.0, 0.2409554
19740.0, 0.24094991
19750.0, 0.24094445
19760.0, 0.24093899
19770.0, 0.24093355
19780.0, 0.24092813
19790.0, 0.2409227
19800.0, 0.24091728
19810.0, 0.24091189
19820.0, 0.2409065
19830.0, 0.24090113
19840.0, 0.24089576
19850.0, 0.2408904
19860.0, 0.24088505
19870.0, 0.24087971
19880.0, 0.2408744
19890.0, 0.24086908
19900.0, 0.24086377
19910.0, 0.24085848
19920.0, 0.24085319
19930.0, 0.24084793
19940.0, 0.24084267
19950.0, 0.24083741
19960.0, 0.24083216
19970.0, 0.24082693
19980.0, 0.24082172
19990.0, 0.2408165
20000.0, 0.2408113
20010.0, 0.24080612
20020.0, 0.24080095
20030.0, 0.24079576
20040.0, 0.2407906
20050.0, 0.24078546
20060.0, 0.24078032
20070.0, 0.2407752
20080.0, 0.24077009
20090.0, 0.24076498
20100.0, 0.24075988
20110.0, 0.2407548
20120.0, 0.24074972
20130.0, 0.24074465
20140.0, 0.24073958
20150.0, 0.24073455
20160.0, 0.24072951
20170.0, 0.24072447
20180.0, 0.24071947
20190.0, 0.24071446
20200.0, 0.24070945
20210.0, 0.24070448
20220.0, 0.2406995
20230.0, 0.24069452
20240.0, 0.24068958
20250.0, 0.24068463
20260.0, 0.2406797
20270.0, 0.24067475
20280.0, 0.24066985
20290.0, 0.24066493
20300.0, 0.24066003
20310.0, 0.24065514
20320.0, 0.24065027
20330.0, 0.2406454
20340.0, 0.24064054
20350.0, 0.24063568
20360.0, 0.24063084
20370.0, 0.240626
20380.0, 0.2406212
20390.0, 0.24061638
20400.0, 0.24061158
20410.0, 0.24060678
20420.0, 0.240602
20430.0, 0.24059723
20440.0, 0.24059246
20450.0, 0.24058771
20460.0, 0.24058297
20470.0, 0.24057823
20480.0, 0.24057351
20490.0, 0.24056879
20500.0, 0.24056408
20510.0, 0.24055938
20520.0, 0.24055469
20530.0, 0.24055001
20540.0, 0.24054535
20550.0, 0.24054068
20560.0, 0.24053603
20570.0, 0.24053138
20580.0, 0.24052677
20590.0, 0.24052213
20600.0, 0.24051753
20610.0, 0.24051291
20620.0, 0.24050832
20630.0, 0.24050373
20640.0, 0.24049914
20650.0, 0.24049458
20660.0, 0.24049002
20670.0, 0.24048547
20680.0, 0.24048093
20690.0, 0.24047638
20700.0, 0.24047187
20710.0, 0.24046735
20720.0, 0.24046284
20730.0, 0.24045835
20740.0, 0.24045387
20750.0, 0.24044938
20760.0, 0.24044491
20770.0, 0.24044046
20780.0, 0.240436
20790.0, 0.24043156
20800.0, 0.24042712
20810.0, 0.2404227
20820.0, 0.24041827
20830.0, 0.24041387
20840.0, 0.24040948
20850.0, 0.24040508
20860.0, 0.2404007
20870.0, 0.24039632
20880.0, 0.24039197
20890.0, 0.2403876
20900.0, 0.24038327
20910.0, 0.24037892
20920.0, 0.2403746
20930.0, 0.24037026
20940.0, 0.24036597
20950.0, 0.24036166
20960.0, 0.24035735
20970.0, 0.24035306
20980.0, 0.24034879
20990.0, 0.24034452
21000.0, 0.24034026
21010.0, 0.240336
21020.0, 0.24033175
21030.0, 0.24032752
21040.0, 0.24032329
21050.0, 0.24031907
21060.0, 0.24031487
21070.0, 0.24031067
21080.0, 0.24030647
21090.0, 0.24030228
21100.0, 0.24029809
21110.0, 0.24029393
21120.0, 0.24028978
21130.0, 0.24028562
21140.0, 0.24028148
21150.0, 0.24027734
21160.0, 0.2402732
21170.0, 0.2402691
21180.0, 0.24026498
21190.0, 0.24026087
21200.0, 0.24025679
21210.0, 0.2402527
21220.0, 0.24024862
21230.0, 0.24024454
21240.0, 0.24024048
21250.0, 0.24023643
21260.0, 0.24023238
21270.0, 0.24022834
21280.0, 0.24022432
21290.0, 0.24022028
21300.0, 0.24021627
21310.0, 0.24021226
21320.0, 0.24020827
21330.0, 0.24020427
21340.0, 0.2402003
21350.0, 0.24019632
21360.0, 0.24019235
21370.0, 0.24018839
21380.0, 0.24018444
21390.0, 0.2401805
21400.0, 0.24017657
21410.0, 0.24017262
21420.0, 0.24016872
21430.0, 0.2401648
21440.0, 0.2401609
21450.0, 0.24015701
21460.0, 0.2401531
21470.0, 0.24014923
21480.0, 0.24014536
21490.0, 0.2401415
21500.0, 0.24013764
21510.0, 0.24013379
21520.0, 0.24012995
21530.0, 0.2401261
21540.0, 0.24012229
21550.0, 0.24011846
21560.0, 0.24011464
21570.0, 0.24011084
21580.0, 0.24010704
21590.0, 0.24010326
21600.0, 0.24009947
21610.0, 0.2400957
21620.0, 0.24009193
21630.0, 0.24008818
21640.0, 0.24008442
21650.0, 0.24008067
21660.0, 0.24007694
21670.0, 0.24007322
21680.0, 0.2400695
21690.0, 0.24006577
21700.0, 0.24006207
21710.0, 0.24005836
21720.0, 0.24005467
21730.0, 0.24005099
21740.0, 0.24004732
21750.0, 0.24004364
21760.0, 0.24003997
21770.0, 0.24003632
21780.0, 0.24003267
21790.0, 0.24002904
21800.0, 0.2400254
21810.0, 0.24002178
21820.0, 0.24001816
21830.0, 0.24001454
21840.0, 0.24001093
21850.0, 0.24000734
21860.0, 0.24000373
21870.0, 0.24000016
21880.0, 0.23999658
21890.0, 0.23999302
21900.0, 0.23998944
21910.0, 0.2399859
21920.0, 0.23998235
21930.0, 0.2399788
21940.0, 0.23997527
21950.0, 0.23997174
21960.0, 0.23996823
21970.0, 0.23996471
21980.0, 0.2399612
21990.0, 0.2399577
22000.0, 0.2399542
22010.0, 0.23995073
22020.0, 0.23994724
22030.0, 0.23994377
22040.0, 0.23994032
22050.0, 0.23993686
22060.0, 0.2399334
22070.0, 0.23992996
22080.0, 0.23992653
22090.0, 0.23992309
22100.0, 0.23991966
22110.0, 0.23991625
22120.0, 0.23991285
22130.0, 0.23990944
22140.0, 0.23990604
22150.0, 0.23990265
22160.0, 0.23989928
22170.0, 0.2398959
22180.0, 0.23989253
22190.0, 0.23988916
22200.0, 0.2398858
22210.0, 0.23988247
22220.0, 0.23987912
22230.0, 0.23987578
22240.0, 0.23987244
22250.0, 0.23986913
22260.0, 0.23986581
22270.0, 0.2398625
22280.0, 0.2398592
22290.0, 0.2398559
22300.0, 0.2398526
22310.0, 0.23984933
22320.0, 0.23984605
22330.0, 0.23984279
22340.0, 0.23983951
22350.0, 0.23983626
22360.0, 0.23983301
22370.0, 0.23982978
22380.0, 0.23982653
22390.0, 0.2398233
22400.0, 0.23982008
22410.0, 0.23981686
22420.0, 0.23981364
22430.0, 0.23981044
22440.0, 0.23980723
22450.0, 0.23980406
22460.0, 0.23980087
22470.0, 0.23979768
22480.0, 0.23979451
22490.0, 0.23979135
22500.0, 0.23978817
22510.0, 0.23978502
22520.0, 0.23978187
22530.0, 0.23977873
22540.0, 0.2397756
22550.0, 0.23977247
22560.0, 0.23976934
22570.0, 0.23976623
22580.0, 0.23976311
22590.0, 0.23976001
22600.0, 0.23975691
22610.0, 0.23975383
22620.0, 0.23975073
22630.0, 0.23974764
22640.0, 0.23974457
22650.0, 0.2397415
22660.0, 0.23973845
22670.0, 0.2397354
22680.0, 0.23973234
22690.0, 0.23972929
22700.0, 0.23972626
22710.0, 0.23972322
22720.0, 0.23972021
22730.0, 0.23971719
22740.0, 0.23971416
22750.0, 0.23971117
22760.0, 0.23970816
22770.0, 0.23970516
22780.0, 0.23970218
22790.0, 0.23969918
22800.0, 0.23969622
22810.0, 0.23969324
22820.0, 0.23969027
22830.0, 0.23968731
22840.0, 0.23968436
22850.0, 0.23968142
22860.0, 0.23967847
22870.0, 0.23967554
22880.0, 0.2396726
22890.0, 0.23966968
22900.0, 0.23966676
22910.0, 0.23966384
22920.0, 0.23966093
22930.0, 0.23965804
22940.0, 0.23965515
22950.0, 0.23965225
22960.0, 0.23964937
22970.0, 0.2396465
22980.0, 0.23964362
22990.0, 0.23964074
23000.0, 0.23963788
23010.0, 0.23963502
23020.0, 0.23963217
23030.0, 0.23962934
23040.0, 0.2396265
23050.0, 0.23962367
23060.0, 0.23962085
23070.0, 0.23961802
23080.0, 0.2396152
23090.0, 0.23961239
23100.0, 0.23960958
23110.0, 0.23960678
23120.0, 0.239604
23130.0, 0.2396012
23140.0, 0.23959842
23150.0, 0.23959565
23160.0, 0.23959287
23170.0, 0.23959011
23180.0, 0.23958735
23190.0, 0.2395846
23200.0, 0.23958184
23210.0, 0.2395791
