Energy (in eV), backscattering yield of material bk2k-NASCAP at incidence 70.0 degree
   X,       Y
11560.0, 0.39282995
11570.0, 0.3927891
11580.0, 0.3927483
11590.0, 0.3927076
11600.0, 0.39266694
11610.0, 0.39262637
11620.0, 0.3925859
11630.0, 0.3925455
11640.0, 0.39250514
11650.0, 0.39246485
11660.0, 0.39242467
11670.0, 0.39238453
11680.0, 0.39234447
11690.0, 0.3923045
11700.0, 0.39226457
11710.0, 0.39222473
11720.0, 0.39218497
11730.0, 0.39214528
11740.0, 0.39210564
11750.0, 0.3920661
11760.0, 0.3920266
11770.0, 0.3919872
11780.0, 0.39194787
11790.0, 0.3919086
11800.0, 0.3918694
11810.0, 0.39183027
11820.0, 0.39179122
11830.0, 0.3917522
11840.0, 0.39171332
11850.0, 0.3916745
11860.0, 0.39163572
11870.0, 0.391597
11880.0, 0.39155835
11890.0, 0.39151978
11900.0, 0.3914813
11910.0, 0.39144287
11920.0, 0.3914045
11930.0, 0.39136624
11940.0, 0.391328
11950.0, 0.39128986
11960.0, 0.3912518
11970.0, 0.39121377
11980.0, 0.39117584
11990.0, 0.391138
12000.0, 0.39110017
12010.0, 0.39106244
12020.0, 0.39102477
12030.0, 0.3909872
12040.0, 0.39094964
12050.0, 0.39091218
12060.0, 0.39087477
12070.0, 0.39083746
12080.0, 0.3908002
12090.0, 0.390763
12100.0, 0.39072588
12110.0, 0.39068884
12120.0, 0.39065185
12130.0, 0.39061493
12140.0, 0.39057806
12150.0, 0.3905413
12160.0, 0.39050457
12170.0, 0.3904679
12180.0, 0.3904313
12190.0, 0.3903948
12200.0, 0.39035836
12210.0, 0.39032197
12220.0, 0.39028564
12230.0, 0.3902494
12240.0, 0.3902132
12250.0, 0.39017707
12260.0, 0.390141
12270.0, 0.39010504
12280.0, 0.3900691
12290.0, 0.39003325
12300.0, 0.38999745
12310.0, 0.38996172
12320.0, 0.38992605
12330.0, 0.38989043
12340.0, 0.3898549
12350.0, 0.38981944
12360.0, 0.38978404
12370.0, 0.3897487
12380.0, 0.3897134
12390.0, 0.3896782
12400.0, 0.38964304
12410.0, 0.38960797
12420.0, 0.38957295
12430.0, 0.389538
12440.0, 0.3895031
12450.0, 0.38946825
12460.0, 0.3894335
12470.0, 0.3893988
12480.0, 0.38936415
12490.0, 0.38932958
12500.0, 0.38929507
12510.0, 0.38926062
12520.0, 0.38922626
12530.0, 0.38919193
12540.0, 0.38915765
12550.0, 0.38912347
12560.0, 0.38908932
12570.0, 0.38905525
12580.0, 0.38902125
12590.0, 0.3889873
12600.0, 0.38895342
12610.0, 0.3889196
12620.0, 0.38888583
12630.0, 0.38885212
12640.0, 0.38881847
12650.0, 0.38878492
12660.0, 0.38875142
12670.0, 0.38871795
12680.0, 0.38868454
12690.0, 0.38865122
12700.0, 0.38861793
12710.0, 0.38858473
12720.0, 0.3885516
12730.0, 0.3885185
12740.0, 0.3884855
12750.0, 0.38845253
12760.0, 0.3884196
12770.0, 0.38838676
12780.0, 0.38835397
12790.0, 0.38832125
12800.0, 0.3882886
12810.0, 0.38825598
12820.0, 0.38822344
12830.0, 0.38819095
12840.0, 0.38815853
12850.0, 0.38812616
12860.0, 0.38809386
12870.0, 0.3880616
12880.0, 0.38802943
12890.0, 0.3879973
12900.0, 0.38796523
12910.0, 0.38793322
12920.0, 0.38790128
12930.0, 0.3878694
12940.0, 0.38783753
12950.0, 0.38780576
12960.0, 0.38777405
12970.0, 0.3877424
12980.0, 0.3877108
12990.0, 0.38767925
13000.0, 0.38764778
13010.0, 0.38761634
13020.0, 0.38758498
13030.0, 0.38755366
13040.0, 0.3875224
13050.0, 0.38749123
13060.0, 0.38746008
13070.0, 0.387429
13080.0, 0.38739797
13090.0, 0.387367
13100.0, 0.3873361
13110.0, 0.38730526
13120.0, 0.38727447
13130.0, 0.38724372
13140.0, 0.38721305
13150.0, 0.3871824
13160.0, 0.38715187
13170.0, 0.38712135
13180.0, 0.3870909
13190.0, 0.3870605
13200.0, 0.38703015
13210.0, 0.38699988
13220.0, 0.38696963
13230.0, 0.38693947
13240.0, 0.38690934
13250.0, 0.3868793
13260.0, 0.38684928
13270.0, 0.38681933
13280.0, 0.38678944
13290.0, 0.38675958
13300.0, 0.3867298
13310.0, 0.38670006
13320.0, 0.3866704
13330.0, 0.3866408
13340.0, 0.38661122
13350.0, 0.3865817
13360.0, 0.38655224
13370.0, 0.38652283
13380.0, 0.3864935
13390.0, 0.3864642
13400.0, 0.38643497
13410.0, 0.38640577
13420.0, 0.38637665
13430.0, 0.38634756
13440.0, 0.38631853
13450.0, 0.38628957
13460.0, 0.38626066
13470.0, 0.3862318
13480.0, 0.386203
13490.0, 0.38617423
13500.0, 0.38614553
13510.0, 0.3861169
13520.0, 0.38608828
13530.0, 0.38605976
13540.0, 0.38603127
13550.0, 0.38600284
13560.0, 0.38597444
13570.0, 0.38594612
13580.0, 0.38591784
13590.0, 0.38588962
13600.0, 0.38586143
13610.0, 0.38583332
13620.0, 0.38580525
13630.0, 0.38577724
13640.0, 0.38574928
13650.0, 0.38572136
13660.0, 0.3856935
13670.0, 0.38566568
13680.0, 0.38563794
13690.0, 0.38561022
13700.0, 0.38558257
13710.0, 0.38555497
13720.0, 0.38552743
13730.0, 0.38549992
13740.0, 0.38547248
13750.0, 0.38544506
13760.0, 0.38541773
13770.0, 0.38539043
13780.0, 0.3853632
13790.0, 0.385336
13800.0, 0.38530886
13810.0, 0.38528177
13820.0, 0.3852547
13830.0, 0.38522774
13840.0, 0.3852008
13850.0, 0.3851739
13860.0, 0.38514706
13870.0, 0.38512027
13880.0, 0.3850935
13890.0, 0.38506684
13900.0, 0.3850402
13910.0, 0.3850136
13920.0, 0.38498706
13930.0, 0.38496056
13940.0, 0.38493413
13950.0, 0.38490772
13960.0, 0.38488138
13970.0, 0.3848551
13980.0, 0.38482884
13990.0, 0.38480264
14000.0, 0.3847765
14010.0, 0.3847504
14020.0, 0.38472435
14030.0, 0.38469836
14040.0, 0.3846724
14050.0, 0.38464648
14060.0, 0.38462064
14070.0, 0.38459483
14080.0, 0.38456908
14090.0, 0.38454336
14100.0, 0.3845177
14110.0, 0.38449207
14120.0, 0.3844665
14130.0, 0.384441
14140.0, 0.3844155
14150.0, 0.3843901
14160.0, 0.38436472
14170.0, 0.3843394
14180.0, 0.3843141
14190.0, 0.38428888
14200.0, 0.38426366
14210.0, 0.38423854
14220.0, 0.38421345
14230.0, 0.38418838
14240.0, 0.3841634
14250.0, 0.38413844
14260.0, 0.38411355
14270.0, 0.3840887
14280.0, 0.38406387
14290.0, 0.3840391
14300.0, 0.3840144
14310.0, 0.38398972
14320.0, 0.38396508
14330.0, 0.3839405
14340.0, 0.38391596
14350.0, 0.38389146
14360.0, 0.38386703
14370.0, 0.38384265
14380.0, 0.3838183
14390.0, 0.38379398
14400.0, 0.38376972
14410.0, 0.3837455
14420.0, 0.38372135
14430.0, 0.3836972
14440.0, 0.38367313
14450.0, 0.3836491
14460.0, 0.38362512
14470.0, 0.38360116
14480.0, 0.3835773
14490.0, 0.38355342
14500.0, 0.3835296
14510.0, 0.38350585
14520.0, 0.38348213
14530.0, 0.38345847
14540.0, 0.38343483
14550.0, 0.38341126
14560.0, 0.3833877
14570.0, 0.3833642
14580.0, 0.38334075
14590.0, 0.38331735
14600.0, 0.383294
14610.0, 0.38327065
14620.0, 0.38324738
14630.0, 0.38322416
14640.0, 0.38320097
14650.0, 0.38317782
14660.0, 0.38315472
14670.0, 0.38313165
14680.0, 0.38310865
14690.0, 0.38308567
14700.0, 0.38306275
14710.0, 0.38303986
14720.0, 0.383017
14730.0, 0.3829942
14740.0, 0.38297147
14750.0, 0.38294876
14760.0, 0.38292608
14770.0, 0.38290346
14780.0, 0.38288087
14790.0, 0.3828583
14800.0, 0.3828358
14810.0, 0.38281336
14820.0, 0.38279095
14830.0, 0.38276857
14840.0, 0.38274625
14850.0, 0.38272396
14860.0, 0.3827017
14870.0, 0.3826795
14880.0, 0.38265735
14890.0, 0.3826352
14900.0, 0.38261315
14910.0, 0.3825911
14920.0, 0.3825691
14930.0, 0.38254714
14940.0, 0.38252524
14950.0, 0.38250336
14960.0, 0.38248155
14970.0, 0.38245976
14980.0, 0.382438
14990.0, 0.3824163
15000.0, 0.3823946
15010.0, 0.382373
15020.0, 0.38235143
15030.0, 0.38232988
15040.0, 0.38230836
15050.0, 0.3822869
15060.0, 0.3822655
15070.0, 0.3822441
15080.0, 0.38222277
15090.0, 0.38220146
15100.0, 0.3821802
15110.0, 0.382159
15120.0, 0.3821378
15130.0, 0.38211668
15140.0, 0.38209558
15150.0, 0.3820745
15160.0, 0.3820535
15170.0, 0.3820325
15180.0, 0.38201156
15190.0, 0.38199067
15200.0, 0.3819698
15210.0, 0.38194898
15220.0, 0.3819282
15230.0, 0.38190746
15240.0, 0.38188678
15250.0, 0.3818661
15260.0, 0.38184547
15270.0, 0.38182488
15280.0, 0.38180435
15290.0, 0.38178384
15300.0, 0.38176337
15310.0, 0.38174292
15320.0, 0.38172254
15330.0, 0.38170218
15340.0, 0.38168186
15350.0, 0.3816616
15360.0, 0.38164136
15370.0, 0.38162115
15380.0, 0.381601
15390.0, 0.3815809
15400.0, 0.3815608
15410.0, 0.38154075
15420.0, 0.38152075
15430.0, 0.38150078
15440.0, 0.38148084
15450.0, 0.38146093
15460.0, 0.3814411
15470.0, 0.38142127
15480.0, 0.38140148
15490.0, 0.38138175
15500.0, 0.38136202
15510.0, 0.38134235
15520.0, 0.38132274
15530.0, 0.38130313
15540.0, 0.38128358
15550.0, 0.38126406
15560.0, 0.38124457
15570.0, 0.38122514
15580.0, 0.38120574
15590.0, 0.38118637
15600.0, 0.38116702
15610.0, 0.3811477
15620.0, 0.38112846
15630.0, 0.38110924
15640.0, 0.38109004
15650.0, 0.38107088
15660.0, 0.38105178
15670.0, 0.3810327
15680.0, 0.38101366
15690.0, 0.38099465
15700.0, 0.3809757
15710.0, 0.38095674
15720.0, 0.38093784
15730.0, 0.38091898
15740.0, 0.38090014
15750.0, 0.38088137
15760.0, 0.38086262
15770.0, 0.38084388
15780.0, 0.38082522
15790.0, 0.38080657
15800.0, 0.38078794
15810.0, 0.38076937
15820.0, 0.38075083
15830.0, 0.38073233
15840.0, 0.38071385
15850.0, 0.3806954
15860.0, 0.380677
15870.0, 0.38065866
15880.0, 0.38064033
15890.0, 0.38062203
15900.0, 0.38060376
15910.0, 0.38058552
15920.0, 0.38056734
15930.0, 0.3805492
15940.0, 0.38053107
15950.0, 0.38051298
15960.0, 0.38049492
15970.0, 0.3804769
15980.0, 0.38045892
15990.0, 0.38044098
16000.0, 0.38042304
16010.0, 0.38040516
16020.0, 0.3803873
16030.0, 0.3803695
16040.0, 0.38035172
16050.0, 0.380334
16060.0, 0.38031626
16070.0, 0.38029858
16080.0, 0.38028094
16090.0, 0.38026333
16100.0, 0.38024575
16110.0, 0.38022822
16120.0, 0.3802107
16130.0, 0.38019323
16140.0, 0.3801758
16150.0, 0.3801584
16160.0, 0.380141
16170.0, 0.38012367
16180.0, 0.38010636
16190.0, 0.38008907
16200.0, 0.38007182
16210.0, 0.38005462
16220.0, 0.38003743
16230.0, 0.3800203
16240.0, 0.38000318
16250.0, 0.3799861
16260.0, 0.37996906
16270.0, 0.37995204
16280.0, 0.37993506
16290.0, 0.3799181
16300.0, 0.3799012
16310.0, 0.3798843
16320.0, 0.37986746
16330.0, 0.37985063
16340.0, 0.37983385
16350.0, 0.3798171
16360.0, 0.37980038
16370.0, 0.37978366
16380.0, 0.379767
16390.0, 0.37975037
16400.0, 0.3797338
16410.0, 0.37971723
16420.0, 0.3797007
16430.0, 0.37968418
16440.0, 0.37966773
16450.0, 0.37965128
16460.0, 0.37963486
16470.0, 0.3796185
16480.0, 0.37960216
16490.0, 0.37958583
16500.0, 0.37956956
16510.0, 0.37955332
16520.0, 0.3795371
16530.0, 0.3795209
16540.0, 0.37950474
16550.0, 0.37948862
16560.0, 0.37947252
16570.0, 0.37945646
16580.0, 0.37944043
16590.0, 0.37942442
16600.0, 0.37940845
16610.0, 0.3793925
16620.0, 0.3793766
16630.0, 0.37936074
16640.0, 0.37934488
16650.0, 0.37932906
16660.0, 0.37931326
16670.0, 0.3792975
16680.0, 0.3792818
16690.0, 0.37926608
16700.0, 0.3792504
16710.0, 0.37923476
16720.0, 0.37921917
16730.0, 0.3792036
16740.0, 0.37918803
16750.0, 0.3791725
16760.0, 0.37915704
16770.0, 0.37914157
16780.0, 0.37912613
16790.0, 0.37911075
16800.0, 0.37909538
16810.0, 0.37908003
16820.0, 0.3790647
16830.0, 0.37904945
16840.0, 0.3790342
16850.0, 0.37901896
16860.0, 0.37900376
16870.0, 0.37898862
16880.0, 0.37897348
16890.0, 0.37895837
16900.0, 0.3789433
16910.0, 0.37892824
16920.0, 0.37891322
16930.0, 0.37889823
16940.0, 0.37888327
16950.0, 0.37886834
16960.0, 0.37885344
16970.0, 0.37883854
16980.0, 0.3788237
16990.0, 0.3788089
17000.0, 0.3787941
17010.0, 0.37877935
17020.0, 0.3787646
17030.0, 0.3787499
17040.0, 0.3787352
17050.0, 0.37872058
17060.0, 0.37870595
17070.0, 0.37869135
17080.0, 0.3786768
17090.0, 0.37866226
17100.0, 0.37864774
17110.0, 0.37863326
17120.0, 0.3786188
17130.0, 0.3786044
17140.0, 0.37859
17150.0, 0.37857562
17160.0, 0.3785613
17170.0, 0.37854698
17180.0, 0.3785327
17190.0, 0.37851843
17200.0, 0.37850422
17210.0, 0.37849
17220.0, 0.37847582
17230.0, 0.37846166
17240.0, 0.37844753
17250.0, 0.37843347
17260.0, 0.3784194
17270.0, 0.37840536
17280.0, 0.37839133
17290.0, 0.37837735
17300.0, 0.3783634
17310.0, 0.37834945
17320.0, 0.37833554
17330.0, 0.37832168
17340.0, 0.37830782
17350.0, 0.378294
17360.0, 0.3782802
17370.0, 0.37826642
17380.0, 0.37825269
17390.0, 0.37823898
17400.0, 0.37822527
17410.0, 0.37821162
17420.0, 0.37819797
17430.0, 0.37818435
17440.0, 0.37817076
17450.0, 0.3781572
17460.0, 0.37814367
17470.0, 0.37813017
17480.0, 0.37811667
17490.0, 0.37810323
17500.0, 0.3780898
17510.0, 0.37807637
17520.0, 0.378063
17530.0, 0.37804964
17540.0, 0.37803632
17550.0, 0.37802303
17560.0, 0.37800974
17570.0, 0.3779965
17580.0, 0.37798327
17590.0, 0.37797007
17600.0, 0.3779569
17610.0, 0.37794375
17620.0, 0.37793064
17630.0, 0.37791753
17640.0, 0.37790447
17650.0, 0.37789142
17660.0, 0.3778784
17670.0, 0.3778654
17680.0, 0.3778524
17690.0, 0.37783948
17700.0, 0.37782657
17710.0, 0.37781367
17720.0, 0.3778008
17730.0, 0.37778795
17740.0, 0.37777513
17750.0, 0.37776232
17760.0, 0.37774956
17770.0, 0.3777368
17780.0, 0.37772408
17790.0, 0.3777114
17800.0, 0.37769872
17810.0, 0.37768605
17820.0, 0.37767342
17830.0, 0.37766084
17840.0, 0.37764826
17850.0, 0.37763572
17860.0, 0.37762317
17870.0, 0.37761068
17880.0, 0.3775982
17890.0, 0.37758574
17900.0, 0.3775733
17910.0, 0.3775609
17920.0, 0.37754852
17930.0, 0.37753615
17940.0, 0.37752384
17950.0, 0.37751153
17960.0, 0.37749922
17970.0, 0.37748697
17980.0, 0.37747473
17990.0, 0.3774625
18000.0, 0.37745032
18010.0, 0.37743816
18020.0, 0.377426
18030.0, 0.3774139
18040.0, 0.3774018
18050.0, 0.3773897
18060.0, 0.37737766
18070.0, 0.37736565
18080.0, 0.37735364
18090.0, 0.37734166
18100.0, 0.37732968
18110.0, 0.37731776
18120.0, 0.37730584
18130.0, 0.37729394
18140.0, 0.37728208
18150.0, 0.37727025
18160.0, 0.37725842
18170.0, 0.37724662
18180.0, 0.37723485
18190.0, 0.3772231
18200.0, 0.37721136
18210.0, 0.37719968
18220.0, 0.377188
18230.0, 0.3771763
18240.0, 0.3771647
18250.0, 0.37715307
18260.0, 0.37714148
18270.0, 0.3771299
18280.0, 0.37711835
18290.0, 0.37710685
18300.0, 0.37709534
18310.0, 0.37708387
18320.0, 0.3770724
18330.0, 0.37706095
18340.0, 0.37704954
18350.0, 0.37703815
18360.0, 0.37702677
18370.0, 0.37701544
18380.0, 0.37700412
18390.0, 0.37699282
18400.0, 0.37698153
18410.0, 0.37697026
18420.0, 0.37695903
18430.0, 0.37694782
18440.0, 0.3769366
18450.0, 0.37692544
18460.0, 0.3769143
18470.0, 0.37690318
18480.0, 0.37689206
18490.0, 0.37688097
18500.0, 0.37686992
18510.0, 0.37685886
18520.0, 0.37684783
18530.0, 0.37683684
18540.0, 0.37682587
18550.0, 0.3768149
18560.0, 0.37680396
18570.0, 0.37679306
18580.0, 0.37678215
18590.0, 0.37677127
18600.0, 0.37676042
18610.0, 0.3767496
18620.0, 0.3767388
18630.0, 0.376728
18640.0, 0.37671724
18650.0, 0.37670648
18660.0, 0.37669575
18670.0, 0.37668505
18680.0, 0.37667438
18690.0, 0.3766637
18700.0, 0.37665308
18710.0, 0.37664244
18720.0, 0.37663186
18730.0, 0.37662128
18740.0, 0.3766107
18750.0, 0.37660018
18760.0, 0.37658966
18770.0, 0.37657917
18780.0, 0.37656868
18790.0, 0.3765582
18800.0, 0.37654778
18810.0, 0.37653735
18820.0, 0.37652695
18830.0, 0.37651658
18840.0, 0.37650624
18850.0, 0.3764959
18860.0, 0.3764856
18870.0, 0.37647527
18880.0, 0.376465
18890.0, 0.37645474
18900.0, 0.37644452
18910.0, 0.3764343
18920.0, 0.3764241
18930.0, 0.3764139
18940.0, 0.37640375
18950.0, 0.37639362
18960.0, 0.3763835
18970.0, 0.3763734
18980.0, 0.37636334
18990.0, 0.37635326
19000.0, 0.37634325
19010.0, 0.3763332
19020.0, 0.37632322
19030.0, 0.37631324
19040.0, 0.3763033
19050.0, 0.37629333
19060.0, 0.3762834
19070.0, 0.3762735
19080.0, 0.37626362
19090.0, 0.37625375
19100.0, 0.37624392
19110.0, 0.37623408
19120.0, 0.37622428
19130.0, 0.3762145
19140.0, 0.37620473
19150.0, 0.37619498
19160.0, 0.37618524
19170.0, 0.37617555
19180.0, 0.37616584
19190.0, 0.37615618
19200.0, 0.37614653
19210.0, 0.37613687
19220.0, 0.37612727
19230.0, 0.37611768
19240.0, 0.37610808
19250.0, 0.3760985
19260.0, 0.37608898
19270.0, 0.37607947
19280.0, 0.37606993
19290.0, 0.37606046
19300.0, 0.376051
19310.0, 0.37604156
19320.0, 0.3760321
19330.0, 0.3760227
19340.0, 0.3760133
19350.0, 0.37600392
19360.0, 0.37599456
19370.0, 0.37598523
19380.0, 0.3759759
19390.0, 0.3759666
19400.0, 0.3759573
19410.0, 0.37594807
19420.0, 0.3759388
19430.0, 0.37592956
19440.0, 0.37592036
19450.0, 0.37591118
19460.0, 0.375902
19470.0, 0.37589285
19480.0, 0.3758837
19490.0, 0.37587455
19500.0, 0.37586546
19510.0, 0.37585637
19520.0, 0.3758473
19530.0, 0.37583825
19540.0, 0.37582922
19550.0, 0.3758202
19560.0, 0.3758112
19570.0, 0.37580222
19580.0, 0.37579325
19590.0, 0.3757843
19600.0, 0.37577537
19610.0, 0.37576646
19620.0, 0.37575758
19630.0, 0.3757487
19640.0, 0.37573984
19650.0, 0.375731
19660.0, 0.37572217
19670.0, 0.37571335
19680.0, 0.37570456
19690.0, 0.3756958
19700.0, 0.37568703
19710.0, 0.3756783
19720.0, 0.37566957
19730.0, 0.37566087
19740.0, 0.37565216
19750.0, 0.3756435
19760.0, 0.37563485
19770.0, 0.3756262
19780.0, 0.3756176
19790.0, 0.37560898
19800.0, 0.3756004
19810.0, 0.37559184
19820.0, 0.3755833
19830.0, 0.37557474
19840.0, 0.3755662
19850.0, 0.37555772
19860.0, 0.37554923
19870.0, 0.37554076
19880.0, 0.3755323
19890.0, 0.37552387
19900.0, 0.37551546
19910.0, 0.37550706
19920.0, 0.37549865
19930.0, 0.37549028
19940.0, 0.37548193
19950.0, 0.3754736
19960.0, 0.37546527
19970.0, 0.37545696
19980.0, 0.37544867
19990.0, 0.3754404
20000.0, 0.37543213
20010.0, 0.3754239
20020.0, 0.37541568
20030.0, 0.3754075
20040.0, 0.37539926
20050.0, 0.3753911
20060.0, 0.37538293
20070.0, 0.3753748
20080.0, 0.37536666
20090.0, 0.37535855
20100.0, 0.37535045
20110.0, 0.37534237
20120.0, 0.3753343
20130.0, 0.37532625
20140.0, 0.37531823
20150.0, 0.3753102
20160.0, 0.3753022
20170.0, 0.3752942
20180.0, 0.37528625
20190.0, 0.3752783
20200.0, 0.37527034
20210.0, 0.3752624
20220.0, 0.3752545
20230.0, 0.3752466
20240.0, 0.37523875
20250.0, 0.37523088
20260.0, 0.37522304
20270.0, 0.3752152
20280.0, 0.3752074
20290.0, 0.3751996
20300.0, 0.3751918
20310.0, 0.37518403
20320.0, 0.37517625
20330.0, 0.37516853
20340.0, 0.37516078
20350.0, 0.3751531
20360.0, 0.3751454
20370.0, 0.37513772
20380.0, 0.37513006
20390.0, 0.3751224
20400.0, 0.37511477
20410.0, 0.37510714
20420.0, 0.37509954
20430.0, 0.37509194
20440.0, 0.37508437
20450.0, 0.3750768
20460.0, 0.37506926
20470.0, 0.37506175
20480.0, 0.3750542
20490.0, 0.37504673
20500.0, 0.37503922
20510.0, 0.37503177
20520.0, 0.3750243
20530.0, 0.37501687
20540.0, 0.37500945
20550.0, 0.37500203
20560.0, 0.3749946
20570.0, 0.37498724
20580.0, 0.37497985
20590.0, 0.3749725
20600.0, 0.37496516
20610.0, 0.37495783
20620.0, 0.37495053
20630.0, 0.37494323
20640.0, 0.37493595
20650.0, 0.37492868
20660.0, 0.3749214
20670.0, 0.37491417
20680.0, 0.37490696
20690.0, 0.37489974
20700.0, 0.37489253
20710.0, 0.37488535
20720.0, 0.37487817
20730.0, 0.37487102
20740.0, 0.3748639
20750.0, 0.37485677
20760.0, 0.37484965
20770.0, 0.37484255
20780.0, 0.37483546
20790.0, 0.3748284
20800.0, 0.37482134
20810.0, 0.37481427
20820.0, 0.37480724
20830.0, 0.37480024
20840.0, 0.37479323
20850.0, 0.37478623
20860.0, 0.37477925
20870.0, 0.3747723
20880.0, 0.37476537
20890.0, 0.37475842
20900.0, 0.3747515
20910.0, 0.3747446
20920.0, 0.3747377
20930.0, 0.37473083
20940.0, 0.37472394
20950.0, 0.3747171
20960.0, 0.37471026
20970.0, 0.37470344
20980.0, 0.3746966
20990.0, 0.37468982
21000.0, 0.37468302
21010.0, 0.37467626
21020.0, 0.3746695
21030.0, 0.37466276
21040.0, 0.37465602
21050.0, 0.3746493
21060.0, 0.37464258
21070.0, 0.37463588
21080.0, 0.3746292
21090.0, 0.37462255
21100.0, 0.37461588
21110.0, 0.37460923
21120.0, 0.37460262
21130.0, 0.374596
21140.0, 0.3745894
21150.0, 0.37458283
21160.0, 0.37457624
21170.0, 0.37456965
21180.0, 0.37456313
21190.0, 0.37455657
21200.0, 0.37455004
21210.0, 0.37454355
21220.0, 0.37453705
21230.0, 0.37453055
21240.0, 0.3745241
21250.0, 0.37451762
21260.0, 0.37451118
21270.0, 0.37450475
21280.0, 0.3744983
21290.0, 0.3744919
21300.0, 0.37448552
21310.0, 0.37447912
21320.0, 0.37447274
21330.0, 0.3744664
21340.0, 0.37446004
21350.0, 0.3744537
21360.0, 0.37444738
21370.0, 0.37444106
21380.0, 0.37443477
21390.0, 0.37442848
21400.0, 0.37442222
21410.0, 0.37441596
21420.0, 0.3744097
21430.0, 0.37440348
21440.0, 0.37439725
21450.0, 0.37439105
21460.0, 0.37438482
21470.0, 0.37437865
21480.0, 0.37437248
21490.0, 0.3743663
21500.0, 0.37436014
21510.0, 0.374354
21520.0, 0.3743479
21530.0, 0.3743418
21540.0, 0.37433568
21550.0, 0.37432957
21560.0, 0.37432352
21570.0, 0.37431744
21580.0, 0.3743114
21590.0, 0.37430534
21600.0, 0.37429932
21610.0, 0.3742933
21620.0, 0.37428728
21630.0, 0.3742813
21640.0, 0.3742753
21650.0, 0.37426934
21660.0, 0.37426338
21670.0, 0.37425742
21680.0, 0.37425148
21690.0, 0.37424555
21700.0, 0.37423965
21710.0, 0.37423375
21720.0, 0.37422785
21730.0, 0.37422198
21740.0, 0.3742161
21750.0, 0.37421027
21760.0, 0.3742044
21770.0, 0.3741986
21780.0, 0.37419274
21790.0, 0.37418693
21800.0, 0.37418115
21810.0, 0.37417537
21820.0, 0.3741696
21830.0, 0.3741638
21840.0, 0.37415805
21850.0, 0.37415233
21860.0, 0.3741466
21870.0, 0.37414086
21880.0, 0.37413517
21890.0, 0.37412947
21900.0, 0.37412378
21910.0, 0.37411812
21920.0, 0.37411246
21930.0, 0.3741068
21940.0, 0.37410116
21950.0, 0.37409553
21960.0, 0.3740899
21970.0, 0.3740843
21980.0, 0.3740787
21990.0, 0.37407312
22000.0, 0.37406754
22010.0, 0.37406197
22020.0, 0.37405643
22030.0, 0.3740509
22040.0, 0.37404537
22050.0, 0.37403983
22060.0, 0.37403435
22070.0, 0.37402883
22080.0, 0.37402335
22090.0, 0.37401786
22100.0, 0.3740124
22110.0, 0.37400696
22120.0, 0.3740015
22130.0, 0.37399608
22140.0, 0.37399065
22150.0, 0.37398523
22160.0, 0.37397984
22170.0, 0.37397444
22180.0, 0.37396908
22190.0, 0.3739637
22200.0, 0.37395835
22210.0, 0.37395298
22220.0, 0.37394765
22230.0, 0.37394235
22240.0, 0.373937
22250.0, 0.3739317
22260.0, 0.3739264
22270.0, 0.37392113
22280.0, 0.37391585
22290.0, 0.37391058
22300.0, 0.37390533
22310.0, 0.3739001
22320.0, 0.37389487
22330.0, 0.37388963
22340.0, 0.37388444
22350.0, 0.37387922
22360.0, 0.37387404
22370.0, 0.37386885
22380.0, 0.37386367
22390.0, 0.3738585
22400.0, 0.37385336
22410.0, 0.37384823
22420.0, 0.3738431
22430.0, 0.37383798
22440.0, 0.37383285
22450.0, 0.37382776
22460.0, 0.37382266
22470.0, 0.3738176
22480.0, 0.37381253
22490.0, 0.37380746
22500.0, 0.3738024
22510.0, 0.37379736
22520.0, 0.37379232
22530.0, 0.3737873
22540.0, 0.3737823
22550.0, 0.3737773
22560.0, 0.37377232
22570.0, 0.37376732
22580.0, 0.37376237
22590.0, 0.3737574
22600.0, 0.37375244
22610.0, 0.3737475
22620.0, 0.37374258
22630.0, 0.37373763
22640.0, 0.37373275
22650.0, 0.37372783
22660.0, 0.37372294
22670.0, 0.37371805
22680.0, 0.37371317
22690.0, 0.3737083
22700.0, 0.37370345
22710.0, 0.37369862
22720.0, 0.37369376
22730.0, 0.37368897
22740.0, 0.37368414
22750.0, 0.37367934
22760.0, 0.37367454
22770.0, 0.37366974
22780.0, 0.37366498
22790.0, 0.3736602
22800.0, 0.37365544
22810.0, 0.3736507
22820.0, 0.37364593
22830.0, 0.37364122
22840.0, 0.37363648
22850.0, 0.37363178
22860.0, 0.37362707
22870.0, 0.3736224
22880.0, 0.37361768
22890.0, 0.37361303
22900.0, 0.37360835
22910.0, 0.3736037
22920.0, 0.37359905
22930.0, 0.3735944
22940.0, 0.37358978
22950.0, 0.37358516
22960.0, 0.37358055
22970.0, 0.37357593
22980.0, 0.37357134
22990.0, 0.37356675
23000.0, 0.3735622
23010.0, 0.37355763
23020.0, 0.37355307
23030.0, 0.3735485
23040.0, 0.37354398
23050.0, 0.37353945
23060.0, 0.37353492
23070.0, 0.37353042
23080.0, 0.3735259
23090.0, 0.37352142
23100.0, 0.37351692
23110.0, 0.37351245
23120.0, 0.37350798
23130.0, 0.3735035
23140.0, 0.37349907
23150.0, 0.37349463
23160.0, 0.37349018
23170.0, 0.37348577
23180.0, 0.37348136
23190.0, 0.37347695
23200.0, 0.37347254
