Energy (in eV), backscattering yield of material gr2k-NASCAP at incidence 70.0 degree
1040.0, 0.5191348
1050.0, 0.51893884
1060.0, 0.5187431
1070.0, 0.51854765
1080.0, 0.5183524
1090.0, 0.5181574
1100.0, 0.5179627
1110.0, 0.5177682
1120.0, 0.51757395
1130.0, 0.51737994
1140.0, 0.5171862
1150.0, 0.5169927
1160.0, 0.51679945
1170.0, 0.51660645
1180.0, 0.51641375
1190.0, 0.5162212
1200.0, 0.51602894
1210.0, 0.51583695
1220.0, 0.51564515
1230.0, 0.51545364
1240.0, 0.51526237
1250.0, 0.51507133
1260.0, 0.51488054
1270.0, 0.51469004
1280.0, 0.5144997
1290.0, 0.5143097
1300.0, 0.51411986
1310.0, 0.5139303
1320.0, 0.513741
1330.0, 0.51355195
1340.0, 0.5133631
1350.0, 0.51317453
1360.0, 0.5129862
1370.0, 0.5127981
1380.0, 0.51261026
1390.0, 0.5124226
1400.0, 0.5122353
1410.0, 0.5120482
1420.0, 0.5118613
1430.0, 0.51167464
1440.0, 0.51148826
1450.0, 0.5113021
1460.0, 0.5111162
1470.0, 0.51093054
1480.0, 0.5107451
1490.0, 0.5105599
1500.0, 0.51037496
1510.0, 0.51019025
1520.0, 0.51000583
1530.0, 0.5098216
1540.0, 0.5096376
1550.0, 0.50945383
1560.0, 0.50927037
1570.0, 0.5090871
1580.0, 0.5089041
1590.0, 0.5087213
1600.0, 0.5085388
1610.0, 0.50835645
1620.0, 0.50817436
1630.0, 0.50799257
1640.0, 0.50781095
1650.0, 0.50762963
1660.0, 0.5074485
1670.0, 0.50726765
1680.0, 0.507087
1690.0, 0.50690657
1700.0, 0.50672644
1710.0, 0.5065465
1720.0, 0.5063668
1730.0, 0.5061874
1740.0, 0.50600815
1750.0, 0.50582916
1760.0, 0.5056504
1770.0, 0.5054719
1780.0, 0.5052936
1790.0, 0.5051156
1800.0, 0.5049378
1810.0, 0.5047602
1820.0, 0.5045829
1830.0, 0.5044058
1840.0, 0.50422895
1850.0, 0.50405234
1860.0, 0.5038759
1870.0, 0.5036998
1880.0, 0.5035238
1890.0, 0.5033481
1900.0, 0.5031727
1910.0, 0.50299746
1920.0, 0.50282246
1930.0, 0.5026477
1940.0, 0.5024732
1950.0, 0.5022989
1960.0, 0.50212485
1970.0, 0.501951
1980.0, 0.5017774
1990.0, 0.501604
2000.0, 0.50143087
2010.0, 0.50125796
2020.0, 0.5010853
2030.0, 0.50091285
2040.0, 0.50074065
2050.0, 0.5005687
2060.0, 0.5003969
2070.0, 0.50022537
2080.0, 0.5000541
2090.0, 0.49988303
2100.0, 0.4997122
2110.0, 0.49954158
2120.0, 0.49937123
2130.0, 0.49920106
2140.0, 0.49903116
2150.0, 0.49886146
2160.0, 0.498692
2170.0, 0.49852276
2180.0, 0.49835375
2190.0, 0.49818498
2200.0, 0.49801645
2210.0, 0.49784812
2220.0, 0.49768
2230.0, 0.49751216
2240.0, 0.4973445
2250.0, 0.4971771
2260.0, 0.4970099
2270.0, 0.49684292
2280.0, 0.4966762
2290.0, 0.4965097
2300.0, 0.4963434
2310.0, 0.49617735
2320.0, 0.4960115
2330.0, 0.49584588
2340.0, 0.4956805
2350.0, 0.49551535
2360.0, 0.4953504
2370.0, 0.4951857
2380.0, 0.4950212
2390.0, 0.49485695
2400.0, 0.4946929
2410.0, 0.49452907
2420.0, 0.49436548
2430.0, 0.4942021
2440.0, 0.49403897
2450.0, 0.49387604
2460.0, 0.49371332
2470.0, 0.49355084
2480.0, 0.4933886
2490.0, 0.49322653
2500.0, 0.49306473
2510.0, 0.49290314
2520.0, 0.49274176
2530.0, 0.49258062
2540.0, 0.4924197
2550.0, 0.49225897
2560.0, 0.49209848
2570.0, 0.4919382
2580.0, 0.49177814
2590.0, 0.49161834
2600.0, 0.4914587
2610.0, 0.49129933
2620.0, 0.49114013
2630.0, 0.4909812
2640.0, 0.49082246
2650.0, 0.49066395
2660.0, 0.49050564
2670.0, 0.49034753
2680.0, 0.4901897
2690.0, 0.49003205
2700.0, 0.4898746
2710.0, 0.48971742
2720.0, 0.48956043
2730.0, 0.48940364
2740.0, 0.48924708
2750.0, 0.48909074
2760.0, 0.4889346
2770.0, 0.4887787
2780.0, 0.48862302
2790.0, 0.48846754
2800.0, 0.48831227
2810.0, 0.48815724
2820.0, 0.4880024
2830.0, 0.48784778
2840.0, 0.48769337
2850.0, 0.4875392
2860.0, 0.4873852
2870.0, 0.48723146
2880.0, 0.48707792
2890.0, 0.4869246
2900.0, 0.48677146
2910.0, 0.48661858
2920.0, 0.4864659
2930.0, 0.4863134
2940.0, 0.48616114
2950.0, 0.4860091
2960.0, 0.48585725
2970.0, 0.48570564
2980.0, 0.48555422
2990.0, 0.48540303
3000.0, 0.48525205
3010.0, 0.48510125
3020.0, 0.4849507
3030.0, 0.48480034
3040.0, 0.4846502
3050.0, 0.48450026
3060.0, 0.48435053
3070.0, 0.484201
3080.0, 0.4840517
3090.0, 0.48390263
3100.0, 0.48375374
3110.0, 0.48360506
3120.0, 0.4834566
3130.0, 0.48330835
3140.0, 0.48316032
3150.0, 0.48301247
3160.0, 0.48286483
3170.0, 0.4827174
3180.0, 0.4825702
3190.0, 0.4824232
3200.0, 0.4822764
3210.0, 0.4821298
3220.0, 0.48198342
3230.0, 0.48183724
3240.0, 0.48169127
3250.0, 0.4815455
3260.0, 0.48139998
3270.0, 0.4812546
3280.0, 0.48110947
3290.0, 0.48096454
3300.0, 0.48081982
3310.0, 0.48067528
3320.0, 0.48053098
3330.0, 0.48038685
3340.0, 0.48024294
3350.0, 0.48009923
3360.0, 0.47995573
3370.0, 0.47981244
3380.0, 0.47966936
3390.0, 0.47952646
3400.0, 0.4793838
3410.0, 0.4792413
3420.0, 0.479099
3430.0, 0.47895694
3440.0, 0.47881508
3450.0, 0.47867343
3460.0, 0.47853196
3470.0, 0.4783907
3480.0, 0.4782496
3490.0, 0.47810876
3500.0, 0.4779681
3510.0, 0.47782764
3520.0, 0.4776874
3530.0, 0.47754735
3540.0, 0.4774075
3550.0, 0.47726783
3560.0, 0.4771284
3570.0, 0.47698915
3580.0, 0.4768501
3590.0, 0.47671124
3600.0, 0.4765726
3610.0, 0.47643414
3620.0, 0.4762959
3630.0, 0.47615784
3640.0, 0.47601998
3650.0, 0.47588235
3660.0, 0.47574487
3670.0, 0.47560763
3680.0, 0.47547057
3690.0, 0.4753337
3700.0, 0.47519705
3710.0, 0.47506058
3720.0, 0.4749243
3730.0, 0.47478825
3740.0, 0.47465238
3750.0, 0.4745167
3760.0, 0.4743812
3770.0, 0.47424594
3780.0, 0.47411084
3790.0, 0.47397593
3800.0, 0.47384125
3810.0, 0.47370675
3820.0, 0.47357246
3830.0, 0.47343832
3840.0, 0.47330442
3850.0, 0.4731707
3860.0, 0.47303718
3870.0, 0.47290385
3880.0, 0.47277072
3890.0, 0.47263777
3900.0, 0.47250503
3910.0, 0.47237247
3920.0, 0.47224012
3930.0, 0.47210795
3940.0, 0.47197595
3950.0, 0.4718442
3960.0, 0.4717126
3970.0, 0.4715812
3980.0, 0.47145
3990.0, 0.471319
4000.0, 0.47118816
4010.0, 0.47105753
4020.0, 0.4709271
4030.0, 0.47079685
4040.0, 0.4706668
4050.0, 0.47053692
4060.0, 0.47040728
4070.0, 0.4702778
4080.0, 0.47014847
4090.0, 0.4700194
4100.0, 0.46989048
4110.0, 0.46976176
4120.0, 0.46963322
4130.0, 0.46950486
4140.0, 0.4693767
4150.0, 0.46924874
4160.0, 0.46912098
4170.0, 0.4689934
4180.0, 0.468866
4190.0, 0.46873876
4200.0, 0.46861175
4210.0, 0.4684849
4220.0, 0.46835825
4230.0, 0.4682318
4240.0, 0.46810552
4250.0, 0.46797943
4260.0, 0.46785355
4270.0, 0.46772784
4280.0, 0.4676023
4290.0, 0.46747696
4300.0, 0.4673518
4310.0, 0.46722683
4320.0, 0.46710205
4330.0, 0.46697745
4340.0, 0.46685302
4350.0, 0.4667288
4360.0, 0.46660477
4370.0, 0.4664809
4380.0, 0.46635723
4390.0, 0.46623373
4400.0, 0.46611044
4410.0, 0.4659873
4420.0, 0.46586436
4430.0, 0.4657416
4440.0, 0.46561903
4450.0, 0.46549663
4460.0, 0.46537444
4470.0, 0.4652524
4480.0, 0.46513057
4490.0, 0.4650089
4500.0, 0.4648874
4510.0, 0.46476611
4520.0, 0.464645
4530.0, 0.4645241
4540.0, 0.46440333
4550.0, 0.46428275
4560.0, 0.46416235
4570.0, 0.46404216
4580.0, 0.4639221
4590.0, 0.46380228
4600.0, 0.46368262
4610.0, 0.4635631
4620.0, 0.46344382
4630.0, 0.46332467
4640.0, 0.46320572
4650.0, 0.46308696
4660.0, 0.46296835
4670.0, 0.46284994
4680.0, 0.4627317
4690.0, 0.46261364
4700.0, 0.46249577
4710.0, 0.46237805
4720.0, 0.46226054
4730.0, 0.46214318
4740.0, 0.46202603
4750.0, 0.46190903
4760.0, 0.46179223
4770.0, 0.46167558
4780.0, 0.46155912
4790.0, 0.46144283
4800.0, 0.46132672
4810.0, 0.4612108
4820.0, 0.46109504
4830.0, 0.46097943
4840.0, 0.46086404
4850.0, 0.4607488
4860.0, 0.46063375
4870.0, 0.46051887
4880.0, 0.46040416
4890.0, 0.46028963
4900.0, 0.46017525
4910.0, 0.46006107
4920.0, 0.45994705
4930.0, 0.4598332
4940.0, 0.45971957
4950.0, 0.45960605
4960.0, 0.45949274
4970.0, 0.45937958
4980.0, 0.45926663
4990.0, 0.45915383
5000.0, 0.4590412
5010.0, 0.45892873
5020.0, 0.45881647
5030.0, 0.45870435
5040.0, 0.4585924
5050.0, 0.45848063
5060.0, 0.45836902
5070.0, 0.4582576
5080.0, 0.45814633
5090.0, 0.45803526
5100.0, 0.45792434
5110.0, 0.4578136
5120.0, 0.457703
5130.0, 0.4575926
5140.0, 0.45748237
5150.0, 0.45737228
5160.0, 0.4572624
5170.0, 0.45715266
5180.0, 0.4570431
5190.0, 0.4569337
5200.0, 0.45682448
5210.0, 0.4567154
5220.0, 0.45660654
5230.0, 0.4564978
5240.0, 0.45638925
5250.0, 0.45628086
5260.0, 0.45617265
5270.0, 0.45606458
5280.0, 0.4559567
5290.0, 0.455849
5300.0, 0.45574144
5310.0, 0.45563406
5320.0, 0.45552683
5330.0, 0.45541978
5340.0, 0.45531288
5350.0, 0.45520616
5360.0, 0.4550996
5370.0, 0.45499322
5380.0, 0.45488697
5390.0, 0.4547809
5400.0, 0.45467502
5410.0, 0.45456928
5420.0, 0.4544637
5430.0, 0.45435828
5440.0, 0.45425305
5450.0, 0.45414796
5460.0, 0.45404306
5470.0, 0.45393828
5480.0, 0.4538337
5490.0, 0.45372927
5500.0, 0.45362502
5510.0, 0.4535209
5520.0, 0.45341694
5530.0, 0.45331317
5540.0, 0.45320955
5550.0, 0.4531061
5560.0, 0.4530028
5570.0, 0.45289966
5580.0, 0.4527967
5590.0, 0.45269388
5600.0, 0.45259124
5610.0, 0.45248875
5620.0, 0.4523864
5630.0, 0.45228425
5640.0, 0.45218223
5650.0, 0.4520804
5660.0, 0.45197868
5670.0, 0.45187715
5680.0, 0.4517758
5690.0, 0.45167455
5700.0, 0.45157352
5710.0, 0.4514726
5720.0, 0.45137188
5730.0, 0.4512713
5740.0, 0.45117086
5750.0, 0.4510706
5760.0, 0.4509705
5770.0, 0.45087054
5780.0, 0.45077077
5790.0, 0.4506711
5800.0, 0.45057166
5810.0, 0.45047233
5820.0, 0.45037314
5830.0, 0.45027414
5840.0, 0.4501753
5850.0, 0.45007658
5860.0, 0.44997805
5870.0, 0.44987968
5880.0, 0.44978142
5890.0, 0.44968337
5900.0, 0.44958544
5910.0, 0.44948766
5920.0, 0.44939005
5930.0, 0.4492926
5940.0, 0.4491953
5950.0, 0.44909814
5960.0, 0.44900113
5970.0, 0.4489043
5980.0, 0.4488076
5990.0, 0.44871107
6000.0, 0.4486147
6010.0, 0.44851846
6020.0, 0.44842237
6030.0, 0.44832647
6040.0, 0.44823068
6050.0, 0.44813508
6060.0, 0.4480396
6070.0, 0.44794428
6080.0, 0.44784912
6090.0, 0.4477541
6100.0, 0.44765925
6110.0, 0.44756454
6120.0, 0.44746995
6130.0, 0.44737557
6140.0, 0.4472813
6150.0, 0.4471872
6160.0, 0.44709322
6170.0, 0.4469994
6180.0, 0.44690576
6190.0, 0.44681224
6200.0, 0.44671887
6210.0, 0.44662565
6220.0, 0.4465326
6230.0, 0.44643968
6240.0, 0.4463469
6250.0, 0.4462543
6260.0, 0.44616184
6270.0, 0.4460695
6280.0, 0.44597733
6290.0, 0.4458853
6300.0, 0.44579342
6310.0, 0.4457017
6320.0, 0.4456101
6330.0, 0.44551867
6340.0, 0.4454274
6350.0, 0.44533625
6360.0, 0.44524524
6370.0, 0.4451544
6380.0, 0.44506368
6390.0, 0.4449731
6400.0, 0.4448827
6410.0, 0.44479245
6420.0, 0.44470233
6430.0, 0.44461232
6440.0, 0.4445225
6450.0, 0.4444328
6460.0, 0.44434327
6470.0, 0.44425386
6480.0, 0.4441646
6490.0, 0.4440755
6500.0, 0.4439865
6510.0, 0.4438977
6520.0, 0.443809
6530.0, 0.44372046
6540.0, 0.44363207
6550.0, 0.44354382
6560.0, 0.4434557
6570.0, 0.44336775
6580.0, 0.44327992
6590.0, 0.44319224
6600.0, 0.44310468
6610.0, 0.44301727
6620.0, 0.44293004
6630.0, 0.44284293
6640.0, 0.44275594
6650.0, 0.4426691
6660.0, 0.4425824
6670.0, 0.44249585
6680.0, 0.44240943
6690.0, 0.44232318
6700.0, 0.44223705
6710.0, 0.44215104
6720.0, 0.44206518
6730.0, 0.44197947
6740.0, 0.4418939
6750.0, 0.44180846
6760.0, 0.44172317
6770.0, 0.441638
6780.0, 0.441553
6790.0, 0.44146812
6800.0, 0.44138336
6810.0, 0.44129875
6820.0, 0.4412143
6830.0, 0.44112995
6840.0, 0.44104576
6850.0, 0.44096172
6860.0, 0.4408778
6870.0, 0.44079402
6880.0, 0.44071037
6890.0, 0.4406269
6900.0, 0.4405435
6910.0, 0.44046026
6920.0, 0.44037718
6930.0, 0.44029424
6940.0, 0.4402114
6950.0, 0.4401287
6960.0, 0.44004613
6970.0, 0.43996373
6980.0, 0.43988144
6990.0, 0.4397993
7000.0, 0.4397173
7010.0, 0.4396354
7020.0, 0.43955365
7030.0, 0.43947205
7040.0, 0.43939057
7050.0, 0.4393092
7060.0, 0.439228
7070.0, 0.43914694
7080.0, 0.439066
7090.0, 0.43898517
7100.0, 0.4389045
7110.0, 0.43882397
7120.0, 0.43874356
7130.0, 0.43866327
7140.0, 0.43858314
7150.0, 0.43850312
7160.0, 0.43842322
7170.0, 0.43834347
7180.0, 0.43826386
7190.0, 0.43818435
7200.0, 0.43810502
7210.0, 0.43802577
7220.0, 0.43794668
7230.0, 0.4378677
7240.0, 0.43778887
7250.0, 0.43771017
7260.0, 0.4376316
7270.0, 0.43755314
7280.0, 0.43747485
7290.0, 0.43739665
7300.0, 0.4373186
7310.0, 0.43724066
7320.0, 0.43716288
7330.0, 0.4370852
7340.0, 0.43700767
7350.0, 0.43693024
7360.0, 0.43685296
7370.0, 0.43677583
7380.0, 0.4366988
7390.0, 0.4366219
7400.0, 0.43654513
7410.0, 0.43646848
7420.0, 0.43639195
7430.0, 0.43631557
7440.0, 0.4362393
7450.0, 0.43616316
7460.0, 0.43608716
7470.0, 0.43601128
7480.0, 0.43593553
7490.0, 0.4358599
7500.0, 0.4357844
7510.0, 0.435709
7520.0, 0.43563375
7530.0, 0.43555862
7540.0, 0.43548363
7550.0, 0.43540874
7560.0, 0.435334
7570.0, 0.43525937
7580.0, 0.43518487
7590.0, 0.43511048
7600.0, 0.43503624
7610.0, 0.4349621
7620.0, 0.4348881
7630.0, 0.4348142
7640.0, 0.43474045
7650.0, 0.4346668
7660.0, 0.4345933
7670.0, 0.43451992
7680.0, 0.43444666
7690.0, 0.4343735
7700.0, 0.43430048
7710.0, 0.4342276
7720.0, 0.4341548
7730.0, 0.43408215
7740.0, 0.4340096
7750.0, 0.4339372
7760.0, 0.43386492
7770.0, 0.43379274
7780.0, 0.43372068
7790.0, 0.43364877
7800.0, 0.43357697
7810.0, 0.43350527
7820.0, 0.4334337
7830.0, 0.43336225
7840.0, 0.43329093
7850.0, 0.43321973
7860.0, 0.43314865
7870.0, 0.4330777
7880.0, 0.43300685
7890.0, 0.4329361
7900.0, 0.4328655
7910.0, 0.43279502
7920.0, 0.43272465
7930.0, 0.4326544
7940.0, 0.43258426
7950.0, 0.43251425
7960.0, 0.43244436
7970.0, 0.43237457
7980.0, 0.43230492
7990.0, 0.4322354
8000.0, 0.43216595
8010.0, 0.43209666
8020.0, 0.43202746
8030.0, 0.43195838
8040.0, 0.4318894
8050.0, 0.4318206
8060.0, 0.43175185
8070.0, 0.43168324
8080.0, 0.43161476
8090.0, 0.4315464
8100.0, 0.43147814
8110.0, 0.43140998
8120.0, 0.43134198
8130.0, 0.43127406
8140.0, 0.43120623
8150.0, 0.43113858
8160.0, 0.431071
8170.0, 0.43100354
8180.0, 0.43093622
8190.0, 0.43086898
8200.0, 0.43080187
8210.0, 0.43073487
8220.0, 0.430668
8230.0, 0.4306012
8240.0, 0.43053457
8250.0, 0.43046802
8260.0, 0.4304016
8270.0, 0.43033528
8280.0, 0.4302691
8290.0, 0.430203
8300.0, 0.430137
8310.0, 0.43007115
8320.0, 0.4300054
8330.0, 0.42993978
8340.0, 0.42987424
8350.0, 0.42980883
8360.0, 0.4297435
8370.0, 0.42967832
8380.0, 0.42961323
8390.0, 0.42954826
8400.0, 0.4294834
8410.0, 0.42941865
8420.0, 0.429354
8430.0, 0.4292895
8440.0, 0.42922506
8450.0, 0.42916077
8460.0, 0.42909655
8470.0, 0.42903247
8480.0, 0.4289685
8490.0, 0.42890462
8500.0, 0.42884088
8510.0, 0.42877722
8520.0, 0.42871368
8530.0, 0.42865026
8540.0, 0.42858693
8550.0, 0.42852372
8560.0, 0.4284606
8570.0, 0.4283976
8580.0, 0.4283347
8590.0, 0.42827192
8600.0, 0.42820925
8610.0, 0.4281467
8620.0, 0.42808422
8630.0, 0.42802188
8640.0, 0.42795962
8650.0, 0.4278975
8660.0, 0.42783546
8670.0, 0.42777354
8680.0, 0.42771173
8690.0, 0.42765
8700.0, 0.4275884
8710.0, 0.42752692
8720.0, 0.4274655
8730.0, 0.42740422
8740.0, 0.42734304
8750.0, 0.42728198
8760.0, 0.427221
8770.0, 0.4271601
8780.0, 0.42709938
8790.0, 0.42703873
8800.0, 0.42697817
8810.0, 0.4269177
8820.0, 0.42685735
8830.0, 0.42679712
8840.0, 0.42673698
8850.0, 0.42667696
8860.0, 0.42661703
8870.0, 0.4265572
8880.0, 0.4264975
8890.0, 0.42643788
8900.0, 0.42637837
8910.0, 0.42631894
8920.0, 0.42625964
8930.0, 0.42620045
8940.0, 0.42614132
8950.0, 0.42608234
8960.0, 0.42602345
8970.0, 0.42596465
8980.0, 0.42590594
8990.0, 0.42584735
9000.0, 0.42578888
9010.0, 0.42573047
9020.0, 0.4256722
9030.0, 0.425614
9040.0, 0.4255559
9050.0, 0.42549792
9060.0, 0.42544004
9070.0, 0.42538226
9080.0, 0.4253246
9090.0, 0.425267
9100.0, 0.42520952
9110.0, 0.42515212
9120.0, 0.42509484
9130.0, 0.42503765
9140.0, 0.42498058
9150.0, 0.4249236
9160.0, 0.4248667
9170.0, 0.42480993
9180.0, 0.42475322
9190.0, 0.42469665
9200.0, 0.42464015
9210.0, 0.42458376
9220.0, 0.42452747
9230.0, 0.4244713
9240.0, 0.42441517
9250.0, 0.42435917
9260.0, 0.42430326
9270.0, 0.42424747
9280.0, 0.42419177
9290.0, 0.42413616
9300.0, 0.42408064
9310.0, 0.42402524
9320.0, 0.4239699
9330.0, 0.4239147
9340.0, 0.42385957
9350.0, 0.42380452
9360.0, 0.4237496
9370.0, 0.42369476
9380.0, 0.42364004
9390.0, 0.42358539
9400.0, 0.42353082
9410.0, 0.42347637
9420.0, 0.42342204
9430.0, 0.42336777
9440.0, 0.4233136
9450.0, 0.42325953
9460.0, 0.42320555
9470.0, 0.42315167
9480.0, 0.42309788
9490.0, 0.42304417
9500.0, 0.42299056
9510.0, 0.42293707
9520.0, 0.42288366
9530.0, 0.42283034
9540.0, 0.42277712
9550.0, 0.42272398
9560.0, 0.42267093
9570.0, 0.422618
9580.0, 0.42256513
9590.0, 0.42251238
9600.0, 0.42245972
9610.0, 0.42240712
9620.0, 0.42235467
9630.0, 0.42230228
9640.0, 0.42224997
9650.0, 0.42219776
9660.0, 0.42214563
9670.0, 0.42209363
9680.0, 0.4220417
9690.0, 0.42198986
9700.0, 0.42193812
9710.0, 0.42188647
9720.0, 0.42183492
9730.0, 0.42178342
9740.0, 0.42173204
9750.0, 0.42168075
9760.0, 0.42162955
9770.0, 0.42157844
9780.0, 0.42152742
9790.0, 0.42147648
9800.0, 0.42142564
9810.0, 0.4213749
9820.0, 0.42132422
9830.0, 0.42127368
9840.0, 0.42122316
9850.0, 0.4211728
9860.0, 0.4211225
9870.0, 0.42107227
9880.0, 0.42102215
9890.0, 0.4209721
9900.0, 0.42092216
9910.0, 0.4208723
9920.0, 0.42082253
9930.0, 0.42077285
9940.0, 0.42072326
9950.0, 0.42067373
9960.0, 0.42062432
9970.0, 0.42057496
9980.0, 0.42052573
9990.0, 0.42047656
10000.0, 0.4204275
10010.0, 0.42037854
10020.0, 0.42032963
10030.0, 0.4202808
10040.0, 0.4202321
10050.0, 0.42018345
10060.0, 0.4201349
10070.0, 0.42008644
10080.0, 0.42003807
10090.0, 0.41998976
10100.0, 0.41994157
10110.0, 0.41989344
10120.0, 0.4198454
10130.0, 0.41979745
10140.0, 0.4197496
10150.0, 0.4197018
10160.0, 0.41965413
10170.0, 0.4196065
10180.0, 0.41955897
10190.0, 0.41951156
10200.0, 0.4194642
10210.0, 0.4194169
10220.0, 0.41936973
10230.0, 0.41932264
10240.0, 0.4192756
10250.0, 0.41922867
10260.0, 0.41918182
10270.0, 0.41913506
10280.0, 0.41908836
10290.0, 0.41904178
10300.0, 0.41899526
10310.0, 0.41894883
10320.0, 0.41890246
10330.0, 0.4188562
10340.0, 0.41881
10350.0, 0.4187639
10360.0, 0.4187179
10370.0, 0.41867194
10380.0, 0.4186261
10390.0, 0.41858032
10400.0, 0.4185346
10410.0, 0.418489
10420.0, 0.41844347
10430.0, 0.41839802
10440.0, 0.41835266
10450.0, 0.41830736
10460.0, 0.41826218
10470.0, 0.41821706
10480.0, 0.418172
10490.0, 0.41812703
10500.0, 0.41808218
10510.0, 0.41803735
10520.0, 0.41799265
10530.0, 0.417948
10540.0, 0.41790345
10550.0, 0.41785896
10560.0, 0.41781455
10570.0, 0.41777024
10580.0, 0.41772598
10590.0, 0.4176818
10600.0, 0.41763774
10610.0, 0.41759375
10620.0, 0.41754982
10630.0, 0.41750595
10640.0, 0.4174622
10650.0, 0.4174185
10660.0, 0.4173749
10670.0, 0.41733137
10680.0, 0.41728792
10690.0, 0.41724455
10700.0, 0.41720125
10710.0, 0.41715804
10720.0, 0.41711488
10730.0, 0.41707182
10740.0, 0.4170288
10750.0, 0.41698593
10760.0, 0.4169431
10770.0, 0.41690034
10780.0, 0.41685766
10790.0, 0.41681504
10800.0, 0.41677254
10810.0, 0.41673008
10820.0, 0.41668773
10830.0, 0.4166454
10840.0, 0.4166032
10850.0, 0.41656107
10860.0, 0.416519
10870.0, 0.416477
10880.0, 0.4164351
10890.0, 0.41639325
10900.0, 0.41635147
10910.0, 0.4163098
10920.0, 0.4162682
10930.0, 0.41622666
10940.0, 0.41618517
10950.0, 0.4161438
10960.0, 0.41610247
10970.0, 0.41606125
10980.0, 0.41602007
10990.0, 0.415979
11000.0, 0.41593796
11010.0, 0.41589704
11020.0, 0.41585618
11030.0, 0.41581538
11040.0, 0.41577464
11050.0, 0.41573402
11060.0, 0.41569343
11070.0, 0.41565293
11080.0, 0.41561252
11090.0, 0.41557217
11100.0, 0.41553187
11110.0, 0.41549167
11120.0, 0.41545156
11130.0, 0.4154115
11140.0, 0.4153715
11150.0, 0.4153316
11160.0, 0.41529176
11170.0, 0.41525197
11180.0, 0.41521227
11190.0, 0.41517267
11200.0, 0.4151331
11210.0, 0.41509363
11220.0, 0.4150542
11230.0, 0.41501486
11240.0, 0.41497558
11250.0, 0.4149364
11260.0, 0.4148973
11270.0, 0.41485822
11280.0, 0.41481924
11290.0, 0.41478032
11300.0, 0.4147415
11310.0, 0.4147027
11320.0, 0.41466403
11330.0, 0.41462538
11340.0, 0.4145868
11350.0, 0.41454834
11360.0, 0.41450992
11370.0, 0.41447157
11380.0, 0.4144333
11390.0, 0.41439506
11400.0, 0.41435695
11410.0, 0.41431886
11420.0, 0.41428086
11430.0, 0.41424295
11440.0, 0.41420507
11450.0, 0.41416728
11460.0, 0.41412956
11470.0, 0.41409189
11480.0, 0.4140543
11490.0, 0.41401678
11500.0, 0.41397935
11510.0, 0.41394195
11520.0, 0.41390464
11530.0, 0.41386738
11540.0, 0.41383022
11550.0, 0.41379312
11560.0, 0.41375607
11570.0, 0.4137191
11580.0, 0.4136822
11590.0, 0.41364536
11600.0, 0.41360858
11610.0, 0.41357186
11620.0, 0.41353524
11630.0, 0.41349867
11640.0, 0.41346216
11650.0, 0.4134257
11660.0, 0.41338935
11670.0, 0.41335306
11680.0, 0.41331682
11690.0, 0.41328064
11700.0, 0.41324452
11710.0, 0.41320848
