Energy (in eV), backscattering yield of material bk2k-NASCAP at incidence 40.0 degree
1040.0, 0.21739374
1050.0, 0.2171956
1060.0, 0.21699779
1070.0, 0.21680033
1080.0, 0.21660319
1090.0, 0.21640642
1100.0, 0.21620996
1110.0, 0.21601385
1120.0, 0.21581808
1130.0, 0.21562265
1140.0, 0.21542755
1150.0, 0.21523279
1160.0, 0.21503836
1170.0, 0.21484426
1180.0, 0.21465051
1190.0, 0.21445708
1200.0, 0.21426399
1210.0, 0.21407123
1220.0, 0.21387881
1230.0, 0.2136867
1240.0, 0.21349496
1250.0, 0.21330352
1260.0, 0.21311241
1270.0, 0.21292165
1280.0, 0.21273121
1290.0, 0.21254109
1300.0, 0.2123513
1310.0, 0.21216184
1320.0, 0.21197271
1330.0, 0.2117839
1340.0, 0.21159542
1350.0, 0.21140727
1360.0, 0.21121946
1370.0, 0.21103194
1380.0, 0.21084477
1390.0, 0.21065791
1400.0, 0.21047138
1410.0, 0.21028516
1420.0, 0.21009928
1430.0, 0.2099137
1440.0, 0.20972845
1450.0, 0.20954353
1460.0, 0.20935892
1470.0, 0.20917463
1480.0, 0.20899065
1490.0, 0.208807
1500.0, 0.20862366
1510.0, 0.20844066
1520.0, 0.20825796
1530.0, 0.20807557
1540.0, 0.20789349
1550.0, 0.20771174
1560.0, 0.2075303
1570.0, 0.20734918
1580.0, 0.20716837
1590.0, 0.20698789
1600.0, 0.2068077
1610.0, 0.20662782
1620.0, 0.20644826
1630.0, 0.20626901
1640.0, 0.20609008
1650.0, 0.20591146
1660.0, 0.20573312
1670.0, 0.20555513
1680.0, 0.20537743
1690.0, 0.20520003
1700.0, 0.20502295
1710.0, 0.20484616
1720.0, 0.2046697
1730.0, 0.20449352
1740.0, 0.20431767
1750.0, 0.20414211
1760.0, 0.20396686
1770.0, 0.20379192
1780.0, 0.20361727
1790.0, 0.20344295
1800.0, 0.20326892
1810.0, 0.20309517
1820.0, 0.20292175
1830.0, 0.20274863
1840.0, 0.20257579
1850.0, 0.20240326
1860.0, 0.20223103
1870.0, 0.2020591
1880.0, 0.20188747
1890.0, 0.20171615
1900.0, 0.2015451
1910.0, 0.20137438
1920.0, 0.20120394
1930.0, 0.2010338
1940.0, 0.20086396
1950.0, 0.2006944
1960.0, 0.20052515
1970.0, 0.20035619
1980.0, 0.20018752
1990.0, 0.20001915
2000.0, 0.19985107
2010.0, 0.19968328
2020.0, 0.19951579
2030.0, 0.19934858
2040.0, 0.19918168
2050.0, 0.19901505
2060.0, 0.19884872
2070.0, 0.19868268
2080.0, 0.19851694
2090.0, 0.19835147
2100.0, 0.19818631
2110.0, 0.19802141
2120.0, 0.19785681
2130.0, 0.19769251
2140.0, 0.19752848
2150.0, 0.19736475
2160.0, 0.1972013
2170.0, 0.19703813
2180.0, 0.19687524
2190.0, 0.19671266
2200.0, 0.19655034
2210.0, 0.1963883
2220.0, 0.19622657
2230.0, 0.1960651
2240.0, 0.19590391
2250.0, 0.19574302
2260.0, 0.1955824
2270.0, 0.19542207
2280.0, 0.195262
2290.0, 0.19510223
2300.0, 0.19494273
2310.0, 0.19478351
2320.0, 0.19462457
2330.0, 0.1944659
2340.0, 0.19430752
2350.0, 0.19414942
2360.0, 0.19399157
2370.0, 0.19383402
2380.0, 0.19367675
2390.0, 0.19351974
2400.0, 0.19336301
2410.0, 0.19320656
2420.0, 0.19305037
2430.0, 0.19289447
2440.0, 0.19273883
2450.0, 0.19258347
2460.0, 0.19242838
2470.0, 0.19227357
2480.0, 0.19211902
2490.0, 0.19196475
2500.0, 0.19181074
2510.0, 0.191657
2520.0, 0.19150354
2530.0, 0.19135034
2540.0, 0.19119741
2550.0, 0.19104476
2560.0, 0.19089237
2570.0, 0.19074024
2580.0, 0.19058838
2590.0, 0.1904368
2600.0, 0.19028547
2610.0, 0.19013442
2620.0, 0.18998362
2630.0, 0.18983309
2640.0, 0.18968284
2650.0, 0.18953283
2660.0, 0.18938309
2670.0, 0.18923362
2680.0, 0.18908441
2690.0, 0.18893547
2700.0, 0.18878677
2710.0, 0.18863836
2720.0, 0.1884902
2730.0, 0.18834229
2740.0, 0.18819465
2750.0, 0.18804726
2760.0, 0.18790014
2770.0, 0.18775328
2780.0, 0.18760666
2790.0, 0.18746032
2800.0, 0.18731423
2810.0, 0.18716839
2820.0, 0.1870228
2830.0, 0.1868775
2840.0, 0.18673243
2850.0, 0.18658762
2860.0, 0.18644306
2870.0, 0.18629877
2880.0, 0.18615472
2890.0, 0.18601093
2900.0, 0.18586738
2910.0, 0.18572411
2920.0, 0.18558107
2930.0, 0.18543829
2940.0, 0.18529576
2950.0, 0.18515348
2960.0, 0.18501146
2970.0, 0.18486969
2980.0, 0.18472816
2990.0, 0.18458688
3000.0, 0.18444586
3010.0, 0.18430509
3020.0, 0.18416455
3030.0, 0.18402427
3040.0, 0.18388423
3050.0, 0.18374445
3060.0, 0.18360493
3070.0, 0.18346563
3080.0, 0.18332657
3090.0, 0.18318777
3100.0, 0.18304923
3110.0, 0.18291092
3120.0, 0.18277285
3130.0, 0.18263502
3140.0, 0.18249746
3150.0, 0.18236011
3160.0, 0.18222302
3170.0, 0.18208617
3180.0, 0.18194956
3190.0, 0.1818132
3200.0, 0.18167707
3210.0, 0.18154119
3220.0, 0.18140554
3230.0, 0.18127015
3240.0, 0.18113498
3250.0, 0.18100005
3260.0, 0.18086538
3270.0, 0.18073092
3280.0, 0.18059671
3290.0, 0.18046275
3300.0, 0.18032902
3310.0, 0.18019551
3320.0, 0.18006226
3330.0, 0.17992924
3340.0, 0.17979646
3350.0, 0.1796639
3360.0, 0.17953157
3370.0, 0.17939949
3380.0, 0.17926766
3390.0, 0.17913604
3400.0, 0.17900467
3410.0, 0.17887351
3420.0, 0.1787426
3430.0, 0.17861192
3440.0, 0.17848146
3450.0, 0.17835125
3460.0, 0.17822126
3470.0, 0.1780915
3480.0, 0.17796198
3490.0, 0.17783268
3500.0, 0.17770362
3510.0, 0.17757478
3520.0, 0.17744617
3530.0, 0.1773178
3540.0, 0.17718965
3550.0, 0.17706172
3560.0, 0.17693402
3570.0, 0.17680655
3580.0, 0.17667931
3590.0, 0.1765523
3600.0, 0.1764255
3610.0, 0.17629895
3620.0, 0.17617261
3630.0, 0.17604649
3640.0, 0.1759206
3650.0, 0.17579493
3660.0, 0.17566949
3670.0, 0.17554428
3680.0, 0.17541927
3690.0, 0.1752945
3700.0, 0.17516996
3710.0, 0.17504562
3720.0, 0.17492151
3730.0, 0.17479764
3740.0, 0.17467397
3750.0, 0.17455052
3760.0, 0.1744273
3770.0, 0.17430429
3780.0, 0.1741815
3790.0, 0.17405893
3800.0, 0.17393659
3810.0, 0.17381446
3820.0, 0.17369255
3830.0, 0.17357086
3840.0, 0.17344937
3850.0, 0.17332812
3860.0, 0.17320707
3870.0, 0.17308624
3880.0, 0.17296563
3890.0, 0.17284523
3900.0, 0.17272505
3910.0, 0.17260508
3920.0, 0.17248534
3930.0, 0.1723658
3940.0, 0.17224646
3950.0, 0.17212735
3960.0, 0.17200845
3970.0, 0.17188977
3980.0, 0.17177129
3990.0, 0.17165302
4000.0, 0.17153499
4010.0, 0.17141713
4020.0, 0.1712995
4030.0, 0.17118208
4040.0, 0.17106488
4050.0, 0.17094788
4060.0, 0.1708311
4070.0, 0.17071451
4080.0, 0.17059813
4090.0, 0.17048198
4100.0, 0.17036602
4110.0, 0.17025027
4120.0, 0.17013472
4130.0, 0.17001939
4140.0, 0.16990426
4150.0, 0.16978934
4160.0, 0.16967463
4170.0, 0.16956012
4180.0, 0.16944581
4190.0, 0.16933171
4200.0, 0.16921782
4210.0, 0.16910413
4220.0, 0.16899064
4230.0, 0.16887736
4240.0, 0.16876428
4250.0, 0.1686514
4260.0, 0.16853873
4270.0, 0.16842626
4280.0, 0.168314
4290.0, 0.16820191
4300.0, 0.16809005
4310.0, 0.16797838
4320.0, 0.16786692
4330.0, 0.16775565
4340.0, 0.16764458
4350.0, 0.16753371
4360.0, 0.16742304
4370.0, 0.16731258
4380.0, 0.16720231
4390.0, 0.16709223
4400.0, 0.16698235
4410.0, 0.16687268
4420.0, 0.1667632
4430.0, 0.16665392
4440.0, 0.16654482
4450.0, 0.16643594
4460.0, 0.16632724
4470.0, 0.16621874
4480.0, 0.16611044
4490.0, 0.16600233
4500.0, 0.16589442
4510.0, 0.1657867
4520.0, 0.16567917
4530.0, 0.16557184
4540.0, 0.1654647
4550.0, 0.16535775
4560.0, 0.165251
4570.0, 0.16514444
4580.0, 0.16503808
4590.0, 0.1649319
4600.0, 0.16482592
4610.0, 0.16472012
4620.0, 0.1646145
4630.0, 0.16450909
4640.0, 0.16440387
4650.0, 0.16429883
4660.0, 0.16419399
4670.0, 0.16408934
4680.0, 0.16398486
4690.0, 0.16388059
4700.0, 0.1637765
4710.0, 0.16367258
4720.0, 0.16356887
4730.0, 0.16346534
4740.0, 0.16336201
4750.0, 0.16325885
4760.0, 0.16315588
4770.0, 0.1630531
4780.0, 0.1629505
4790.0, 0.16284809
4800.0, 0.16274586
4810.0, 0.16264382
4820.0, 0.16254196
4830.0, 0.1624403
4840.0, 0.1623388
4850.0, 0.1622375
4860.0, 0.16213636
4870.0, 0.16203544
4880.0, 0.16193467
4890.0, 0.1618341
4900.0, 0.1617337
4910.0, 0.16163349
4920.0, 0.16153346
4930.0, 0.1614336
4940.0, 0.16133395
4950.0, 0.16123445
4960.0, 0.16113514
4970.0, 0.16103601
4980.0, 0.16093707
4990.0, 0.16083829
5000.0, 0.1607397
5010.0, 0.16064128
5020.0, 0.16054305
5030.0, 0.160445
5040.0, 0.16034712
5050.0, 0.16024941
5060.0, 0.1601519
5070.0, 0.16005455
5080.0, 0.15995738
5090.0, 0.15986037
5100.0, 0.15976356
5110.0, 0.15966691
5120.0, 0.15957044
5130.0, 0.15947415
5140.0, 0.15937804
5150.0, 0.15928209
5160.0, 0.15918632
5170.0, 0.15909073
5180.0, 0.1589953
5190.0, 0.15890005
5200.0, 0.15880498
5210.0, 0.15871006
5220.0, 0.15861534
5230.0, 0.15852077
5240.0, 0.15842639
5250.0, 0.15833217
5260.0, 0.15823813
5270.0, 0.15814425
5280.0, 0.15805055
5290.0, 0.15795702
5300.0, 0.15786366
5310.0, 0.15777045
5320.0, 0.15767744
5330.0, 0.15758458
5340.0, 0.1574919
5350.0, 0.15739937
5360.0, 0.15730703
5370.0, 0.15721485
5380.0, 0.15712284
5390.0, 0.15703098
5400.0, 0.1569393
5410.0, 0.1568478
5420.0, 0.15675645
5430.0, 0.15666528
5440.0, 0.15657425
5450.0, 0.15648341
5460.0, 0.15639272
5470.0, 0.1563022
5480.0, 0.15621185
5490.0, 0.15612167
5500.0, 0.15603165
5510.0, 0.15594178
5520.0, 0.15585208
5530.0, 0.15576255
5540.0, 0.15567319
5550.0, 0.15558398
5560.0, 0.15549494
5570.0, 0.15540606
5580.0, 0.15531734
5590.0, 0.15522878
5600.0, 0.15514039
5610.0, 0.15505216
5620.0, 0.15496409
5630.0, 0.15487617
5640.0, 0.15478842
5650.0, 0.15470082
5660.0, 0.15461339
5670.0, 0.15452611
5680.0, 0.154439
5690.0, 0.15435205
5700.0, 0.15426527
5710.0, 0.15417862
5720.0, 0.15409215
5730.0, 0.15400583
5740.0, 0.15391965
5750.0, 0.15383366
5760.0, 0.15374781
5770.0, 0.15366212
5780.0, 0.15357658
5790.0, 0.1534912
5800.0, 0.153406
5810.0, 0.15332092
5820.0, 0.153236
5830.0, 0.15315126
5840.0, 0.15306666
5850.0, 0.1529822
5860.0, 0.15289792
5870.0, 0.15281379
5880.0, 0.15272981
5890.0, 0.15264598
5900.0, 0.1525623
5910.0, 0.15247878
5920.0, 0.15239541
5930.0, 0.15231219
5940.0, 0.15222913
5950.0, 0.15214622
5960.0, 0.15206346
5970.0, 0.15198085
5980.0, 0.15189838
5990.0, 0.15181608
6000.0, 0.15173393
6010.0, 0.15165193
6020.0, 0.15157008
6030.0, 0.15148836
6040.0, 0.15140681
6050.0, 0.15132542
6060.0, 0.15124416
6070.0, 0.15116306
6080.0, 0.1510821
6090.0, 0.15100129
6100.0, 0.15092063
6110.0, 0.15084012
6120.0, 0.15075974
6130.0, 0.15067953
6140.0, 0.15059946
6150.0, 0.15051953
6160.0, 0.15043977
6170.0, 0.15036014
6180.0, 0.15028065
6190.0, 0.15020132
6200.0, 0.15012212
6210.0, 0.15004307
6220.0, 0.14996418
6230.0, 0.14988542
6240.0, 0.14980681
6250.0, 0.14972834
6260.0, 0.14965002
6270.0, 0.14957185
6280.0, 0.1494938
6290.0, 0.14941591
6300.0, 0.14933817
6310.0, 0.14926057
6320.0, 0.1491831
6330.0, 0.14910579
6340.0, 0.14902861
6350.0, 0.14895158
6360.0, 0.14887469
6370.0, 0.14879793
6380.0, 0.14872132
6390.0, 0.14864485
6400.0, 0.14856853
6410.0, 0.14849234
6420.0, 0.14841628
6430.0, 0.14834037
6440.0, 0.1482646
6450.0, 0.14818898
6460.0, 0.14811349
6470.0, 0.14803813
6480.0, 0.14796293
6490.0, 0.14788786
6500.0, 0.14781292
6510.0, 0.14773813
6520.0, 0.14766347
6530.0, 0.14758895
6540.0, 0.14751457
6550.0, 0.14744033
6560.0, 0.14736621
6570.0, 0.14729224
6580.0, 0.1472184
6590.0, 0.1471447
6600.0, 0.14707115
6610.0, 0.14699772
6620.0, 0.14692444
6630.0, 0.14685127
6640.0, 0.14677826
6650.0, 0.14670536
6660.0, 0.14663261
6670.0, 0.14656
6680.0, 0.1464875
6690.0, 0.14641516
6700.0, 0.14634295
6710.0, 0.14627087
6720.0, 0.14619891
6730.0, 0.14612709
6740.0, 0.14605542
6750.0, 0.14598386
6760.0, 0.14591244
6770.0, 0.14584115
6780.0, 0.14577
6790.0, 0.14569898
6800.0, 0.14562808
6810.0, 0.14555733
6820.0, 0.1454867
6830.0, 0.1454162
6840.0, 0.14534582
6850.0, 0.1452756
6860.0, 0.14520548
6870.0, 0.14513549
6880.0, 0.14506565
6890.0, 0.14499594
6900.0, 0.14492634
6910.0, 0.14485689
6920.0, 0.14478755
6930.0, 0.14471835
6940.0, 0.14464927
6950.0, 0.14458032
6960.0, 0.14451149
6970.0, 0.1444428
6980.0, 0.14437424
6990.0, 0.1443058
7000.0, 0.14423749
7010.0, 0.1441693
7020.0, 0.14410123
7030.0, 0.14403331
7040.0, 0.1439655
7050.0, 0.14389782
7060.0, 0.14383027
7070.0, 0.14376283
7080.0, 0.14369553
7090.0, 0.14362834
7100.0, 0.14356129
7110.0, 0.14349435
7120.0, 0.14342755
7130.0, 0.14336087
7140.0, 0.14329432
7150.0, 0.14322788
7160.0, 0.14316157
7170.0, 0.14309537
7180.0, 0.1430293
7190.0, 0.14296336
7200.0, 0.14289755
7210.0, 0.14283183
7220.0, 0.14276627
7230.0, 0.1427008
7240.0, 0.14263548
7250.0, 0.14257027
7260.0, 0.14250517
7270.0, 0.1424402
7280.0, 0.14237535
7290.0, 0.14231062
7300.0, 0.14224602
7310.0, 0.14218153
7320.0, 0.14211717
7330.0, 0.14205292
7340.0, 0.14198878
7350.0, 0.14192478
7360.0, 0.14186089
7370.0, 0.14179713
7380.0, 0.14173347
7390.0, 0.14166993
7400.0, 0.14160651
7410.0, 0.14154321
7420.0, 0.14148004
7430.0, 0.14141698
7440.0, 0.14135402
7450.0, 0.1412912
7460.0, 0.14122848
7470.0, 0.1411659
7480.0, 0.14110342
7490.0, 0.14104106
7500.0, 0.14097881
7510.0, 0.14091669
7520.0, 0.14085467
7530.0, 0.14079277
7540.0, 0.14073099
7550.0, 0.14066933
7560.0, 0.14060777
7570.0, 0.14054634
7580.0, 0.14048502
7590.0, 0.14042382
7600.0, 0.14036272
7610.0, 0.14030173
7620.0, 0.14024086
7630.0, 0.14018011
7640.0, 0.14011948
7650.0, 0.14005895
7660.0, 0.13999854
7670.0, 0.13993824
7680.0, 0.13987805
7690.0, 0.13981797
7700.0, 0.139758
7710.0, 0.13969816
7720.0, 0.13963842
7730.0, 0.13957879
7740.0, 0.13951927
7750.0, 0.13945988
7760.0, 0.13940059
7770.0, 0.13934138
7780.0, 0.13928232
7790.0, 0.13922337
7800.0, 0.1391645
7810.0, 0.13910577
7820.0, 0.13904713
7830.0, 0.1389886
7840.0, 0.1389302
7850.0, 0.1388719
7860.0, 0.1388137
7870.0, 0.13875562
7880.0, 0.13869764
7890.0, 0.13863976
7900.0, 0.13858199
7910.0, 0.13852435
7920.0, 0.1384668
7930.0, 0.13840936
7940.0, 0.13835204
7950.0, 0.13829482
7960.0, 0.1382377
7970.0, 0.13818069
7980.0, 0.1381238
7990.0, 0.13806699
8000.0, 0.13801031
8010.0, 0.13795371
8020.0, 0.13789724
8030.0, 0.13784088
8040.0, 0.13778462
8050.0, 0.13772845
8060.0, 0.1376724
8070.0, 0.13761646
8080.0, 0.1375606
8090.0, 0.13750486
8100.0, 0.13744922
8110.0, 0.1373937
8120.0, 0.13733827
8130.0, 0.13728295
8140.0, 0.13722771
8150.0, 0.13717261
8160.0, 0.1371176
8170.0, 0.13706268
8180.0, 0.13700788
8190.0, 0.13695318
8200.0, 0.13689858
8210.0, 0.13684408
8220.0, 0.13678968
8230.0, 0.1367354
8240.0, 0.1366812
8250.0, 0.13662711
8260.0, 0.13657312
8270.0, 0.13651924
8280.0, 0.13646545
8290.0, 0.13641176
8300.0, 0.13635817
8310.0, 0.13630469
8320.0, 0.1362513
8330.0, 0.13619803
8340.0, 0.13614485
8350.0, 0.13609175
8360.0, 0.13603878
8370.0, 0.1359859
8380.0, 0.13593312
8390.0, 0.13588043
8400.0, 0.13582784
8410.0, 0.13577536
8420.0, 0.13572297
8430.0, 0.13567068
8440.0, 0.13561848
8450.0, 0.13556638
8460.0, 0.13551438
8470.0, 0.1354625
8480.0, 0.1354107
8490.0, 0.13535899
8500.0, 0.13530739
8510.0, 0.13525587
8520.0, 0.13520446
8530.0, 0.13515316
8540.0, 0.13510193
8550.0, 0.13505082
8560.0, 0.13499978
8570.0, 0.13494885
8580.0, 0.13489802
8590.0, 0.13484728
8600.0, 0.13479665
8610.0, 0.1347461
8620.0, 0.13469565
8630.0, 0.1346453
8640.0, 0.13459502
8650.0, 0.13454486
8660.0, 0.13449478
8670.0, 0.13444482
8680.0, 0.13439493
8690.0, 0.13434514
8700.0, 0.13429545
8710.0, 0.13424584
8720.0, 0.13419634
8730.0, 0.13414691
8740.0, 0.13409759
8750.0, 0.13404837
8760.0, 0.13399924
8770.0, 0.13395019
8780.0, 0.13390124
8790.0, 0.13385238
8800.0, 0.13380362
8810.0, 0.13375494
8820.0, 0.13370636
8830.0, 0.13365787
8840.0, 0.13360947
8850.0, 0.13356116
8860.0, 0.13351294
8870.0, 0.13346483
8880.0, 0.13341679
8890.0, 0.13336885
8900.0, 0.13332099
8910.0, 0.13327323
8920.0, 0.13322556
8930.0, 0.13317798
8940.0, 0.13313048
8950.0, 0.13308308
8960.0, 0.13303576
8970.0, 0.13298853
8980.0, 0.13294141
8990.0, 0.13289435
9000.0, 0.1328474
9010.0, 0.13280053
9020.0, 0.13275374
9030.0, 0.13270706
9040.0, 0.13266046
9050.0, 0.13261394
9060.0, 0.13256751
9070.0, 0.13252118
9080.0, 0.13247491
9090.0, 0.13242877
9100.0, 0.13238268
9110.0, 0.13233669
9120.0, 0.1322908
9130.0, 0.13224497
9140.0, 0.13219924
9150.0, 0.13215362
9160.0, 0.13210805
9170.0, 0.13206258
9180.0, 0.1320172
9190.0, 0.1319719
9200.0, 0.13192669
9210.0, 0.13188156
9220.0, 0.13183652
9230.0, 0.13179158
9240.0, 0.1317467
9250.0, 0.13170192
9260.0, 0.13165721
9270.0, 0.1316126
9280.0, 0.13156807
9290.0, 0.13152362
9300.0, 0.13147925
9310.0, 0.13143498
9320.0, 0.13139078
9330.0, 0.13134667
9340.0, 0.13130265
9350.0, 0.1312587
9360.0, 0.13121484
9370.0, 0.13117106
9380.0, 0.13112737
9390.0, 0.13108376
9400.0, 0.13104023
9410.0, 0.13099678
9420.0, 0.13095342
9430.0, 0.13091014
9440.0, 0.13086694
9450.0, 0.13082382
9460.0, 0.13078079
9470.0, 0.13073784
9480.0, 0.13069497
9490.0, 0.13065217
9500.0, 0.13060947
9510.0, 0.13056684
9520.0, 0.1305243
9530.0, 0.13048182
9540.0, 0.13043943
9550.0, 0.13039713
9560.0, 0.13035491
9570.0, 0.13031276
9580.0, 0.13027069
9590.0, 0.1302287
9600.0, 0.13018681
9610.0, 0.13014497
9620.0, 0.13010323
9630.0, 0.13006157
9640.0, 0.13001998
9650.0, 0.12997848
9660.0, 0.12993704
9670.0, 0.12989569
9680.0, 0.12985441
9690.0, 0.12981322
9700.0, 0.1297721
9710.0, 0.12973107
9720.0, 0.12969011
9730.0, 0.12964922
9740.0, 0.12960842
9750.0, 0.1295677
9760.0, 0.12952705
9770.0, 0.12948649
9780.0, 0.12944598
9790.0, 0.12940556
9800.0, 0.12936522
9810.0, 0.12932496
9820.0, 0.12928477
9830.0, 0.12924467
9840.0, 0.12920463
9850.0, 0.12916468
9860.0, 0.12912479
9870.0, 0.12908499
9880.0, 0.12904526
9890.0, 0.1290056
9900.0, 0.12896602
9910.0, 0.12892652
9920.0, 0.12888709
9930.0, 0.12884773
9940.0, 0.12880847
9950.0, 0.12876925
9960.0, 0.12873013
9970.0, 0.12869108
9980.0, 0.1286521
9990.0, 0.12861319
10000.0, 0.12857436
10010.0, 0.1285356
10020.0, 0.12849692
10030.0, 0.1284583
10040.0, 0.12841977
10050.0, 0.12838131
10060.0, 0.12834293
10070.0, 0.1283046
10080.0, 0.12826636
10090.0, 0.1282282
10100.0, 0.1281901
10110.0, 0.12815207
10120.0, 0.12811412
10130.0, 0.12807624
10140.0, 0.12803844
10150.0, 0.12800069
10160.0, 0.12796304
10170.0, 0.12792544
10180.0, 0.12788792
10190.0, 0.12785047
10200.0, 0.1278131
10210.0, 0.12777579
10220.0, 0.12773855
10230.0, 0.12770139
10240.0, 0.1276643
10250.0, 0.12762728
10260.0, 0.12759034
10270.0, 0.12755346
10280.0, 0.12751664
10290.0, 0.1274799
10300.0, 0.12744324
10310.0, 0.12740664
10320.0, 0.12737012
10330.0, 0.12733366
10340.0, 0.12729727
10350.0, 0.12726094
10360.0, 0.1272247
10370.0, 0.1271885
10380.0, 0.1271524
10390.0, 0.12711635
10400.0, 0.12708038
10410.0, 0.12704447
10420.0, 0.12700865
10430.0, 0.12697287
10440.0, 0.12693718
10450.0, 0.12690154
10460.0, 0.12686598
10470.0, 0.12683049
10480.0, 0.12679505
10490.0, 0.1267597
10500.0, 0.1267244
10510.0, 0.12668918
10520.0, 0.12665403
10530.0, 0.12661894
10540.0, 0.12658392
10550.0, 0.12654896
10560.0, 0.12651408
10570.0, 0.12647925
10580.0, 0.12644449
10590.0, 0.1264098
10600.0, 0.12637518
10610.0, 0.12634063
10620.0, 0.12630613
10630.0, 0.12627171
10640.0, 0.12623735
10650.0, 0.12620306
10660.0, 0.12616883
10670.0, 0.12613466
10680.0, 0.12610057
10690.0, 0.12606655
10700.0, 0.12603258
10710.0, 0.12599869
10720.0, 0.12596485
10730.0, 0.12593108
10740.0, 0.12589738
10750.0, 0.12586373
10760.0, 0.12583016
10770.0, 0.12579665
10780.0, 0.1257632
10790.0, 0.12572981
10800.0, 0.1256965
10810.0, 0.12566324
10820.0, 0.12563005
10830.0, 0.12559693
10840.0, 0.12556386
10850.0, 0.12553085
10860.0, 0.12549792
10870.0, 0.12546504
10880.0, 0.12543222
10890.0, 0.12539949
10900.0, 0.12536679
10910.0, 0.12533417
10920.0, 0.1253016
10930.0, 0.12526911
10940.0, 0.12523668
10950.0, 0.12520431
10960.0, 0.12517199
10970.0, 0.12513974
10980.0, 0.12510756
10990.0, 0.12507543
11000.0, 0.12504336
11010.0, 0.12501137
11020.0, 0.124979414
11030.0, 0.12494754
11040.0, 0.12491572
11050.0, 0.12488397
11060.0, 0.12485227
11070.0, 0.124820635
11080.0, 0.12478906
11090.0, 0.12475755
11100.0, 0.12472609
11110.0, 0.124694705
11120.0, 0.12466337
11130.0, 0.12463209
11140.0, 0.12460088
11150.0, 0.12456974
11160.0, 0.12453864
11170.0, 0.1245076
11180.0, 0.12447663
11190.0, 0.124445714
11200.0, 0.12441486
11210.0, 0.12438406
11220.0, 0.12435333
11230.0, 0.12432266
11240.0, 0.12429204
11250.0, 0.124261476
11260.0, 0.12423097
11270.0, 0.12420054
11280.0, 0.12417015
11290.0, 0.12413983
11300.0, 0.124109566
11310.0, 0.12407936
11320.0, 0.12404921
11330.0, 0.124019116
11340.0, 0.12398908
11350.0, 0.1239591
11360.0, 0.123929195
11370.0, 0.12389933
11380.0, 0.12386952
11390.0, 0.12383977
11400.0, 0.12381009
11410.0, 0.12378046
11420.0, 0.12375089
11430.0, 0.12372137
11440.0, 0.1236919
11450.0, 0.1236625
11460.0, 0.123633154
11470.0, 0.123603866
11480.0, 0.12357462
11490.0, 0.12354545
11500.0, 0.12351633
11510.0, 0.12348726
11520.0, 0.12345825
11530.0, 0.1234293
11540.0, 0.123400405
11550.0, 0.12337156
11560.0, 0.123342775
11570.0, 0.12331404
11580.0, 0.12328537
11590.0, 0.12325674
11600.0, 0.12322818
11610.0, 0.12319967
11620.0, 0.12317122
11630.0, 0.12314281
11640.0, 0.12311446
11650.0, 0.12308618
11660.0, 0.12305794
11670.0, 0.12302975
11680.0, 0.12300163
11690.0, 0.12297356
