Energy (in eV), backscattering yield of material te2k-NASCAP at incidence 0.0 degree
1790.0, 0.14630608
1800.0, 0.14616641
1810.0, 0.14602701
1820.0, 0.1458879
1830.0, 0.14574906
1840.0, 0.1456105
1850.0, 0.14547221
1860.0, 0.1453342
1870.0, 0.14519647
1880.0, 0.14505902
1890.0, 0.14492182
1900.0, 0.14478493
1910.0, 0.14464828
1920.0, 0.14451192
1930.0, 0.14437583
1940.0, 0.14424
1950.0, 0.14410447
1960.0, 0.1439692
1970.0, 0.14383419
1980.0, 0.14369945
1990.0, 0.14356498
2000.0, 0.14343078
2010.0, 0.14329685
2020.0, 0.14316319
2030.0, 0.1430298
2040.0, 0.14289667
2050.0, 0.14276381
2060.0, 0.1426312
2070.0, 0.14249888
2080.0, 0.14236681
2090.0, 0.142235
2100.0, 0.14210346
2110.0, 0.14197218
2120.0, 0.14184117
2130.0, 0.14171042
2140.0, 0.14157993
2150.0, 0.14144969
2160.0, 0.14131972
2170.0, 0.14119
2180.0, 0.14106055
2190.0, 0.14093135
2200.0, 0.14080243
2210.0, 0.14067374
2220.0, 0.14054532
2230.0, 0.14041716
2240.0, 0.14028925
2250.0, 0.14016159
2260.0, 0.1400342
2270.0, 0.13990705
2280.0, 0.13978016
2290.0, 0.13965353
2300.0, 0.13952714
2310.0, 0.13940102
2320.0, 0.13927513
2330.0, 0.1391495
2340.0, 0.13902414
2350.0, 0.13889901
2360.0, 0.13877413
2370.0, 0.13864951
2380.0, 0.13852513
2390.0, 0.138401
2400.0, 0.13827711
2410.0, 0.13815348
2420.0, 0.1380301
2430.0, 0.13790695
2440.0, 0.13778406
2450.0, 0.13766141
2460.0, 0.13753901
2470.0, 0.13741685
2480.0, 0.13729495
2490.0, 0.13717328
2500.0, 0.13705185
2510.0, 0.13693066
2520.0, 0.13680972
2530.0, 0.13668902
2540.0, 0.13656856
2550.0, 0.13644834
2560.0, 0.13632835
2570.0, 0.13620862
2580.0, 0.13608912
2590.0, 0.13596986
2600.0, 0.13585083
2610.0, 0.13573205
2620.0, 0.1356135
2630.0, 0.13549519
2640.0, 0.13537711
2650.0, 0.13525927
2660.0, 0.13514167
2670.0, 0.13502431
2680.0, 0.13490717
2690.0, 0.13479027
2700.0, 0.13467361
2710.0, 0.13455717
2720.0, 0.13444097
2730.0, 0.134325
2740.0, 0.13420926
2750.0, 0.13409376
2760.0, 0.13397849
2770.0, 0.13386345
2780.0, 0.13374862
2790.0, 0.13363405
2800.0, 0.13351968
2810.0, 0.13340555
2820.0, 0.13329166
2830.0, 0.13317798
2840.0, 0.13306454
2850.0, 0.13295132
2860.0, 0.13283834
2870.0, 0.13272557
2880.0, 0.13261302
2890.0, 0.13250071
2900.0, 0.13238862
2910.0, 0.13227674
2920.0, 0.1321651
2930.0, 0.13205369
2940.0, 0.13194248
2950.0, 0.13183151
2960.0, 0.13172075
2970.0, 0.13161021
2980.0, 0.1314999
2990.0, 0.13138981
3000.0, 0.13127995
3010.0, 0.13117029
3020.0, 0.13106085
3030.0, 0.13095164
3040.0, 0.13084264
3050.0, 0.13073386
3060.0, 0.13062531
3070.0, 0.13051696
3080.0, 0.13040884
3090.0, 0.13030092
3100.0, 0.13019322
3110.0, 0.13008574
3120.0, 0.12997848
3130.0, 0.12987143
3140.0, 0.12976459
3150.0, 0.12965795
3160.0, 0.12955154
3170.0, 0.12944534
3180.0, 0.12933937
3190.0, 0.12923358
3200.0, 0.12912802
3210.0, 0.12902267
3220.0, 0.12891753
3230.0, 0.1288126
3240.0, 0.12870787
3250.0, 0.12860335
3260.0, 0.12849905
3270.0, 0.12839496
3280.0, 0.12829107
3290.0, 0.12818739
3300.0, 0.12808391
3310.0, 0.12798065
3320.0, 0.12787758
3330.0, 0.12777473
3340.0, 0.12767208
3350.0, 0.12756963
3360.0, 0.1274674
3370.0, 0.12736537
3380.0, 0.12726353
3390.0, 0.1271619
3400.0, 0.12706047
3410.0, 0.12695925
3420.0, 0.12685823
3430.0, 0.12675741
3440.0, 0.1266568
3450.0, 0.12655638
3460.0, 0.12645617
3470.0, 0.12635615
3480.0, 0.12625635
3490.0, 0.12615673
3500.0, 0.12605731
3510.0, 0.12595809
3520.0, 0.12585907
3530.0, 0.12576026
3540.0, 0.12566163
3550.0, 0.1255632
3560.0, 0.12546498
3570.0, 0.12536694
3580.0, 0.1252691
3590.0, 0.12517145
3600.0, 0.125074
3610.0, 0.124976754
3620.0, 0.124879695
3630.0, 0.12478283
3640.0, 0.12468616
3650.0, 0.12458968
3660.0, 0.12449339
3670.0, 0.1243973
3680.0, 0.1243014
3690.0, 0.124205686
3700.0, 0.12411017
3710.0, 0.12401485
3720.0, 0.12391971
3730.0, 0.12382476
3740.0, 0.123730004
3750.0, 0.12363543
3760.0, 0.12354106
3770.0, 0.12344687
3780.0, 0.12335286
3790.0, 0.12325905
3800.0, 0.12316542
3810.0, 0.12307198
3820.0, 0.12297873
3830.0, 0.12288566
3840.0, 0.12279278
3850.0, 0.12270009
3860.0, 0.122607574
3870.0, 0.12251525
3880.0, 0.12242311
3890.0, 0.12233116
3900.0, 0.12223938
3910.0, 0.12214779
3920.0, 0.12205639
3930.0, 0.12196516
3940.0, 0.12187412
3950.0, 0.12178326
3960.0, 0.12169258
3970.0, 0.12160208
3980.0, 0.121511765
3990.0, 0.121421635
4000.0, 0.12133168
4010.0, 0.1212419
4020.0, 0.121152304
4030.0, 0.12106288
4040.0, 0.12097365
4050.0, 0.12088459
4060.0, 0.120795704
4070.0, 0.120707
4080.0, 0.12061847
4090.0, 0.12053012
4100.0, 0.12044194
4110.0, 0.120353945
4120.0, 0.120266125
4130.0, 0.120178476
4140.0, 0.120091006
4150.0, 0.12000371
4160.0, 0.11991659
4170.0, 0.11982964
4180.0, 0.11974286
4190.0, 0.11965626
4200.0, 0.11956983
4210.0, 0.119483575
4220.0, 0.11939749
4230.0, 0.11931158
4240.0, 0.119225845
4250.0, 0.119140275
4260.0, 0.119054876
4270.0, 0.11896965
4280.0, 0.11888459
4290.0, 0.1187997
4300.0, 0.11871499
4310.0, 0.11863044
4320.0, 0.11854606
4330.0, 0.11846185
4340.0, 0.11837781
4350.0, 0.11829393
4360.0, 0.11821023
4370.0, 0.11812669
4380.0, 0.11804332
4390.0, 0.11796011
4400.0, 0.11787707
4410.0, 0.1177942
4420.0, 0.11771149
4430.0, 0.11762895
4440.0, 0.117546566
4450.0, 0.117464356
4460.0, 0.1173823
4470.0, 0.11730042
4480.0, 0.117218696
4490.0, 0.11713714
4500.0, 0.117055744
4510.0, 0.11697451
4520.0, 0.11689344
4530.0, 0.116812535
4540.0, 0.116731785
4550.0, 0.1166512
4560.0, 0.11657078
4570.0, 0.11649051
4580.0, 0.11641041
4590.0, 0.11633047
4600.0, 0.11625069
4610.0, 0.11617106
4620.0, 0.116091594
4630.0, 0.11601229
4640.0, 0.11593314
4650.0, 0.11585415
4660.0, 0.11577532
4670.0, 0.115696646
4680.0, 0.115618125
4690.0, 0.11553977
4700.0, 0.115461566
4710.0, 0.11538351
4720.0, 0.115305625
4730.0, 0.115227886
4740.0, 0.11515031
4750.0, 0.11507288
4760.0, 0.11499561
4770.0, 0.11491849
4780.0, 0.114841536
4790.0, 0.11476472
4800.0, 0.11468807
4810.0, 0.114611566
4820.0, 0.11453522
4830.0, 0.11445902
4840.0, 0.114382975
4850.0, 0.11430708
4860.0, 0.11423134
4870.0, 0.114155754
4880.0, 0.11408032
4890.0, 0.11400503
4900.0, 0.11392989
4910.0, 0.1138549
4920.0, 0.11378007
4930.0, 0.113705374
4940.0, 0.11363084
4950.0, 0.11355645
4960.0, 0.11348221
4970.0, 0.11340812
4980.0, 0.11333417
4990.0, 0.11326037
5000.0, 0.113186724
5010.0, 0.113113225
5020.0, 0.113039866
5030.0, 0.11296666
5040.0, 0.1128936
5050.0, 0.11282068
5060.0, 0.11274791
5070.0, 0.11267528
5080.0, 0.1126028
5090.0, 0.11253046
5100.0, 0.112458274
5110.0, 0.11238623
5120.0, 0.11231432
5130.0, 0.112242565
5140.0, 0.11217095
5150.0, 0.112099476
5160.0, 0.112028144
5170.0, 0.11195696
5180.0, 0.11188591
5190.0, 0.11181501
5200.0, 0.11174425
5210.0, 0.11167363
5220.0, 0.11160315
5230.0, 0.11153281
5240.0, 0.111462615
5250.0, 0.11139256
5260.0, 0.111322634
5270.0, 0.11125286
5280.0, 0.11118322
5290.0, 0.11111372
5300.0, 0.11104436
5310.0, 0.11097514
5320.0, 0.11090606
5330.0, 0.11083711
5340.0, 0.1107683
5350.0, 0.11069963
5360.0, 0.1106311
5370.0, 0.110562705
5380.0, 0.11049444
5390.0, 0.11042632
5400.0, 0.110358335
5410.0, 0.11029048
5420.0, 0.110222764
5430.0, 0.11015519
5440.0, 0.11008774
5450.0, 0.11002043
5460.0, 0.109953254
5470.0, 0.109886214
5480.0, 0.1098193
5490.0, 0.10975253
5500.0, 0.10968589
5510.0, 0.10961938
5520.0, 0.10955301
5530.0, 0.109486766
5540.0, 0.10942066
5550.0, 0.109354675
5560.0, 0.10928883
5570.0, 0.10922311
5580.0, 0.10915753
5590.0, 0.10909208
5600.0, 0.10902676
5610.0, 0.10896157
5620.0, 0.10889651
5630.0, 0.10883158
5640.0, 0.10876678
5650.0, 0.10870211
5660.0, 0.108637564
5670.0, 0.10857315
5680.0, 0.10850886
5690.0, 0.10844471
5700.0, 0.10838068
5710.0, 0.10831678
5720.0, 0.10825301
5730.0, 0.10818937
5740.0, 0.10812585
5750.0, 0.10806245
5760.0, 0.10799919
5770.0, 0.107936054
5780.0, 0.107873045
5790.0, 0.107810155
5800.0, 0.1077474
5810.0, 0.10768476
5820.0, 0.10762225
5830.0, 0.10755987
5840.0, 0.10749761
5850.0, 0.10743547
5860.0, 0.10737346
5870.0, 0.10731158
5880.0, 0.10724981
5890.0, 0.10718817
5900.0, 0.10712665
5910.0, 0.10706526
5920.0, 0.10700399
5930.0, 0.10694284
5940.0, 0.10688181
5950.0, 0.1068209
5960.0, 0.10676012
5970.0, 0.10669946
5980.0, 0.10663892
5990.0, 0.1065785
6000.0, 0.1065182
6010.0, 0.10645802
6020.0, 0.106397964
6030.0, 0.106338024
6040.0, 0.1062782
6050.0, 0.10621851
6060.0, 0.10615893
6070.0, 0.106099464
6080.0, 0.10604013
6090.0, 0.1059809
6100.0, 0.1059218
6110.0, 0.10586281
6120.0, 0.10580394
6130.0, 0.10574519
6140.0, 0.10568655
6150.0, 0.105628036
6160.0, 0.10556964
6170.0, 0.10551135
6180.0, 0.105453186
6190.0, 0.10539514
6200.0, 0.1053372
6210.0, 0.105279386
6220.0, 0.10522168
6230.0, 0.10516409
6240.0, 0.105106615
6250.0, 0.10504926
6260.0, 0.10499202
6270.0, 0.104934886
6280.0, 0.104877874
6290.0, 0.10482097
6300.0, 0.104764186
6310.0, 0.10470751
6320.0, 0.104650944
6330.0, 0.1045945
6340.0, 0.104538165
6350.0, 0.10448194
6360.0, 0.10442583
6370.0, 0.104369834
6380.0, 0.10431395
6390.0, 0.10425817
6400.0, 0.10420251
6410.0, 0.10414696
6420.0, 0.10409152
6430.0, 0.10403619
6440.0, 0.103980966
6450.0, 0.10392586
6460.0, 0.10387086
6470.0, 0.10381597
6480.0, 0.10376119
6490.0, 0.10370652
6500.0, 0.103651956
6510.0, 0.10359751
6520.0, 0.10354316
6530.0, 0.10348893
6540.0, 0.1034348
6550.0, 0.103380784
6560.0, 0.10332687
6570.0, 0.10327307
6580.0, 0.103219375
6590.0, 0.10316579
6600.0, 0.10311231
6610.0, 0.103058934
6620.0, 0.10300567
6630.0, 0.10295251
6640.0, 0.102899455
6650.0, 0.1028465
6660.0, 0.102793664
6670.0, 0.10274093
6680.0, 0.1026883
6690.0, 0.10263577
6700.0, 0.10258335
6710.0, 0.10253103
6720.0, 0.10247882
6730.0, 0.10242671
6740.0, 0.1023747
6750.0, 0.10232281
6760.0, 0.10227101
6770.0, 0.10221931
6780.0, 0.102167726
6790.0, 0.10211624
6800.0, 0.102064855
6810.0, 0.10201357
6820.0, 0.101962395
6830.0, 0.10191132
6840.0, 0.101860344
6850.0, 0.10180948
6860.0, 0.1017587
6870.0, 0.10170803
6880.0, 0.101657465
6890.0, 0.101607
6900.0, 0.10155664
6910.0, 0.10150637
6920.0, 0.1014562
6930.0, 0.10140614
6940.0, 0.10135618
6950.0, 0.10130631
6960.0, 0.10125654
6970.0, 0.10120688
6980.0, 0.101157315
6990.0, 0.10110784
7000.0, 0.101058476
7010.0, 0.101009205
7020.0, 0.10096003
7030.0, 0.10091096
7040.0, 0.10086199
7050.0, 0.100813106
7060.0, 0.10076433
7070.0, 0.100715645
7080.0, 0.10066706
7090.0, 0.10061857
7100.0, 0.10057018
7110.0, 0.100521885
7120.0, 0.10047369
7130.0, 0.100425586
7140.0, 0.10037758
7150.0, 0.100329675
7160.0, 0.10028186
7170.0, 0.100234136
7180.0, 0.10018652
7190.0, 0.10013899
7200.0, 0.100091554
7210.0, 0.10004422
7220.0, 0.09999698
7230.0, 0.09994982
7240.0, 0.09990277
7250.0, 0.09985581
7260.0, 0.09980894
7270.0, 0.099762164
7280.0, 0.099715486
7290.0, 0.0996689
7300.0, 0.099622406
7310.0, 0.099576004
7320.0, 0.0995297
7330.0, 0.09948348
7340.0, 0.099437356
7350.0, 0.09939133
7360.0, 0.099345386
7370.0, 0.09929954
7380.0, 0.09925379
7390.0, 0.099208124
7400.0, 0.09916255
7410.0, 0.09911706
7420.0, 0.099071674
7430.0, 0.099026375
7440.0, 0.098981164
7450.0, 0.09893604
7460.0, 0.09889101
7470.0, 0.09884608
7480.0, 0.098801225
7490.0, 0.09875647
7500.0, 0.098711796
7510.0, 0.09866721
7520.0, 0.098622724
7530.0, 0.09857832
7540.0, 0.098534
7550.0, 0.098489776
7560.0, 0.09844564
7570.0, 0.09840159
7580.0, 0.098357625
7590.0, 0.09831376
7600.0, 0.09826997
7610.0, 0.09822627
7620.0, 0.098182656
7630.0, 0.09813914
7640.0, 0.0980957
7650.0, 0.098052345
7660.0, 0.09800908
7670.0, 0.0979659
7680.0, 0.09792282
7690.0, 0.09787981
7700.0, 0.09783689
7710.0, 0.097794056
7720.0, 0.09775131
7730.0, 0.09770865
7740.0, 0.09766607
7750.0, 0.09762358
7760.0, 0.09758117
7770.0, 0.097538844
7780.0, 0.09749661
7790.0, 0.09745446
7800.0, 0.097412385
7810.0, 0.0973704
7820.0, 0.0973285
7830.0, 0.09728669
7840.0, 0.09724495
7850.0, 0.0972033
7860.0, 0.09716173
7870.0, 0.09712025
7880.0, 0.097078845
7890.0, 0.097037524
7900.0, 0.09699629
7910.0, 0.096955135
7920.0, 0.09691406
7930.0, 0.096873075
7940.0, 0.09683216
7950.0, 0.09679134
7960.0, 0.096750595
7970.0, 0.09670994
7980.0, 0.09666935
7990.0, 0.09662885
8000.0, 0.09658843
8010.0, 0.096548095
8020.0, 0.09650783
8030.0, 0.09646766
8040.0, 0.09642756
8050.0, 0.09638754
8060.0, 0.0963476
8070.0, 0.09630775
8080.0, 0.09626797
8090.0, 0.09622827
8100.0, 0.09618865
8110.0, 0.09614911
8120.0, 0.09610965
8130.0, 0.09607027
8140.0, 0.096030965
8150.0, 0.09599174
8160.0, 0.09595259
8170.0, 0.09591352
8180.0, 0.09587453
8190.0, 0.09583562
8200.0, 0.095796786
8210.0, 0.09575803
8220.0, 0.095719345
8230.0, 0.09568074
8240.0, 0.09564222
8250.0, 0.09560377
8260.0, 0.0955654
8270.0, 0.095527105
8280.0, 0.09548888
8290.0, 0.095450744
8300.0, 0.09541268
8310.0, 0.09537469
8320.0, 0.09533677
8330.0, 0.09529894
8340.0, 0.09526117
8350.0, 0.09522349
8360.0, 0.095185876
8370.0, 0.09514834
8380.0, 0.09511088
8390.0, 0.09507349
8400.0, 0.09503618
8410.0, 0.09499894
8420.0, 0.09496178
8430.0, 0.09492469
8440.0, 0.094887674
8450.0, 0.094850734
8460.0, 0.09481387
8470.0, 0.09477707
8480.0, 0.09474035
8490.0, 0.094703704
8500.0, 0.09466713
8510.0, 0.09463063
8520.0, 0.0945942
8530.0, 0.09455785
8540.0, 0.09452157
8550.0, 0.09448536
8560.0, 0.09444922
8570.0, 0.094413154
8580.0, 0.09437717
8590.0, 0.09434124
8600.0, 0.094305396
8610.0, 0.09426962
8620.0, 0.09423391
8630.0, 0.09419828
8640.0, 0.09416271
8650.0, 0.09412722
8660.0, 0.0940918
8670.0, 0.09405645
8680.0, 0.09402117
8690.0, 0.09398596
8700.0, 0.09395082
8710.0, 0.09391575
8720.0, 0.09388075
8730.0, 0.09384582
8740.0, 0.09381096
8750.0, 0.093776174
8760.0, 0.093741454
8770.0, 0.0937068
8780.0, 0.09367222
8790.0, 0.09363771
8800.0, 0.09360327
8810.0, 0.09356889
8820.0, 0.09353459
8830.0, 0.093500346
8840.0, 0.09346618
8850.0, 0.09343208
8860.0, 0.09339805
8870.0, 0.09336408
8880.0, 0.09333018
8890.0, 0.09329636
8900.0, 0.0932626
8910.0, 0.0932289
8920.0, 0.093195274
8930.0, 0.09316172
8940.0, 0.09312822
8950.0, 0.093094796
8960.0, 0.09306144
8970.0, 0.09302814
8980.0, 0.09299492
8990.0, 0.09296176
9000.0, 0.09292867
9010.0, 0.09289564
9020.0, 0.09286268
9030.0, 0.092829786
9040.0, 0.09279696
9050.0, 0.09276419
9060.0, 0.0927315
9070.0, 0.092698865
9080.0, 0.0926663
9090.0, 0.09263379
9100.0, 0.09260135
9110.0, 0.09256898
9120.0, 0.09253667
9130.0, 0.09250443
9140.0, 0.09247225
9150.0, 0.092440136
9160.0, 0.09240808
9170.0, 0.0923761
9180.0, 0.09234418
9190.0, 0.09231232
9200.0, 0.09228052
9210.0, 0.09224879
9220.0, 0.092217125
9230.0, 0.09218552
9240.0, 0.092153974
9250.0, 0.092122495
9260.0, 0.09209108
9270.0, 0.092059724
9280.0, 0.09202844
9290.0, 0.091997206
9300.0, 0.09196604
9310.0, 0.09193494
9320.0, 0.091903895
9330.0, 0.091872916
9340.0, 0.091842
9350.0, 0.09181114
9360.0, 0.09178035
9370.0, 0.091749616
9380.0, 0.09171895
9390.0, 0.09168834
9400.0, 0.09165779
9410.0, 0.0916273
9420.0, 0.09159688
9430.0, 0.09156651
9440.0, 0.0915362
9450.0, 0.09150596
9460.0, 0.09147578
9470.0, 0.091445655
9480.0, 0.09141559
9490.0, 0.09138559
9500.0, 0.091355644
9510.0, 0.09132576
9520.0, 0.091295935
9530.0, 0.09126617
9540.0, 0.091236465
9550.0, 0.09120682
9560.0, 0.09117723
9570.0, 0.091147706
9580.0, 0.09111824
9590.0, 0.091088824
9600.0, 0.091059476
9610.0, 0.09103018
9620.0, 0.09100095
9630.0, 0.090971775
9640.0, 0.09094266
9650.0, 0.0909136
9660.0, 0.090884596
9670.0, 0.09085566
9680.0, 0.09082677
9690.0, 0.090797946
9700.0, 0.09076917
9710.0, 0.090740465
9720.0, 0.09071181
9730.0, 0.09068321
9740.0, 0.09065467
9750.0, 0.09062619
9760.0, 0.09059776
9770.0, 0.09056939
9780.0, 0.09054108
9790.0, 0.09051282
9800.0, 0.09048462
9810.0, 0.09045648
9820.0, 0.09042839
9830.0, 0.09040036
9840.0, 0.09037238
9850.0, 0.090344466
9860.0, 0.0903166
9870.0, 0.090288796
9880.0, 0.09026104
9890.0, 0.09023335
9900.0, 0.09020571
9910.0, 0.09017812
9920.0, 0.09015059
9930.0, 0.09012311
9940.0, 0.09009569
9950.0, 0.090068325
9960.0, 0.09004101
9970.0, 0.09001375
9980.0, 0.08998655
9990.0, 0.089959405
10000.0, 0.08993231
10010.0, 0.08990527
10020.0, 0.08987828
10030.0, 0.08985135
10040.0, 0.089824475
10050.0, 0.089797646
10060.0, 0.089770876
10070.0, 0.08974416
10080.0, 0.08971749
10090.0, 0.08969089
10100.0, 0.089664325
10110.0, 0.08963782
10120.0, 0.08961137
10130.0, 0.08958497
10140.0, 0.089558624
10150.0, 0.08953233
10160.0, 0.08950609
10170.0, 0.0894799
10180.0, 0.089453764
10190.0, 0.08942768
10200.0, 0.08940165
10210.0, 0.089375675
10220.0, 0.08934975
10230.0, 0.08932387
10240.0, 0.08929804
10250.0, 0.08927227
10260.0, 0.08924655
10270.0, 0.08922088
10280.0, 0.08919526
10290.0, 0.089169696
10300.0, 0.08914418
10310.0, 0.08911871
10320.0, 0.0890933
10330.0, 0.089067936
10340.0, 0.08904262
10350.0, 0.08901736
10360.0, 0.08899215
10370.0, 0.08896699
10380.0, 0.08894187
10390.0, 0.08891681
10400.0, 0.088891804
10410.0, 0.08886684
10420.0, 0.08884193
10430.0, 0.08881707
10440.0, 0.08879226
10450.0, 0.08876749
10460.0, 0.08874278
10470.0, 0.08871812
10480.0, 0.0886935
10490.0, 0.088668935
10500.0, 0.08864442
10510.0, 0.088619955
10520.0, 0.08859554
10530.0, 0.08857117
10540.0, 0.08854685
10550.0, 0.088522576
10560.0, 0.088498354
10570.0, 0.08847418
10580.0, 0.08845005
10590.0, 0.08842597
10600.0, 0.08840194
10610.0, 0.08837796
10620.0, 0.08835403
10630.0, 0.08833014
10640.0, 0.0883063
10650.0, 0.08828251
10660.0, 0.088258766
10670.0, 0.08823507
10680.0, 0.08821142
10690.0, 0.08818782
10700.0, 0.08816426
10710.0, 0.088140756
10720.0, 0.088117294
10730.0, 0.088093884
10740.0, 0.08807052
10750.0, 0.0880472
10760.0, 0.08802392
10770.0, 0.08800069
10780.0, 0.08797751
10790.0, 0.08795438
10800.0, 0.08793129
10810.0, 0.08790825
10820.0, 0.08788525
10830.0, 0.087862305
10840.0, 0.0878394
10850.0, 0.087816544
10860.0, 0.08779373
10870.0, 0.08777096
10880.0, 0.08774824
10890.0, 0.087725565
10900.0, 0.08770293
10910.0, 0.08768035
10920.0, 0.08765781
10930.0, 0.08763531
10940.0, 0.08761286
10950.0, 0.087590456
10960.0, 0.0875681
10970.0, 0.087545775
10980.0, 0.087523505
10990.0, 0.08750128
11000.0, 0.08747909
11010.0, 0.08745696
11020.0, 0.087434866
11030.0, 0.08741281
11040.0, 0.08739081
11050.0, 0.087368846
11060.0, 0.08734693
11070.0, 0.08732505
11080.0, 0.08730322
11090.0, 0.087281436
11100.0, 0.08725969
11110.0, 0.08723799
11120.0, 0.08721633
11130.0, 0.08719472
11140.0, 0.08717315
11150.0, 0.087151624
11160.0, 0.08713014
11170.0, 0.087108694
11180.0, 0.087087296
11190.0, 0.08706594
11200.0, 0.08704463
11210.0, 0.08702336
11220.0, 0.08700213
11230.0, 0.08698095
11240.0, 0.0869598
11250.0, 0.0869387
11260.0, 0.086917646
11270.0, 0.08689663
11280.0, 0.086875655
11290.0, 0.08685472
11300.0, 0.08683383
11310.0, 0.08681298
11320.0, 0.08679217
11330.0, 0.086771406
11340.0, 0.08675068
11350.0, 0.086729996
11360.0, 0.08670936
11370.0, 0.08668876
11380.0, 0.08666819
11390.0, 0.086647674
11400.0, 0.0866272
11410.0, 0.08660676
11420.0, 0.08658637
11430.0, 0.086566016
11440.0, 0.0865457
11450.0, 0.086525425
11460.0, 0.08650519
11470.0, 0.086485
11480.0, 0.086464845
11490.0, 0.086444736
11500.0, 0.08642466
11510.0, 0.08640463
11520.0, 0.08638464
11530.0, 0.08636469
11540.0, 0.08634478
11550.0, 0.08632491
11560.0, 0.086305074
11570.0, 0.08628528
11580.0, 0.08626553
11590.0, 0.08624581
11600.0, 0.086226135
11610.0, 0.0862065
11620.0, 0.08618691
11630.0, 0.08616735
11640.0, 0.08614783
11650.0, 0.086128354
11660.0, 0.086108916
11670.0, 0.086089514
11680.0, 0.08607015
