Energy (in eV), backscattering yield of material te2k-NASCAP at incidence 70.0 degree
1860.0, 0.5170267
1870.0, 0.5168591
1880.0, 0.51669174
1890.0, 0.51652455
1900.0, 0.5163576
1910.0, 0.5161909
1920.0, 0.5160244
1930.0, 0.5158581
1940.0, 0.5156921
1950.0, 0.5155263
1960.0, 0.5153607
1970.0, 0.51519537
1980.0, 0.51503026
1990.0, 0.5148654
2000.0, 0.5147008
2010.0, 0.5145363
2020.0, 0.5143721
2030.0, 0.51420814
2040.0, 0.5140444
2050.0, 0.5138809
2060.0, 0.5137176
2070.0, 0.5135545
2080.0, 0.5133917
2090.0, 0.5132291
2100.0, 0.5130667
2110.0, 0.5129045
2120.0, 0.5127426
2130.0, 0.5125809
2140.0, 0.5124194
2150.0, 0.5122581
2160.0, 0.5120971
2170.0, 0.5119363
2180.0, 0.5117757
2190.0, 0.51161534
2200.0, 0.51145524
2210.0, 0.5112953
2220.0, 0.5111356
2230.0, 0.51097614
2240.0, 0.5108169
2250.0, 0.51065785
2260.0, 0.51049906
2270.0, 0.5103405
2280.0, 0.51018214
2290.0, 0.510024
2300.0, 0.5098661
2310.0, 0.5097084
2320.0, 0.5095509
2330.0, 0.5093937
2340.0, 0.5092367
2350.0, 0.5090799
2360.0, 0.5089233
2370.0, 0.50876695
2380.0, 0.5086108
2390.0, 0.50845486
2400.0, 0.5082992
2410.0, 0.50814366
2420.0, 0.5079884
2430.0, 0.50783336
2440.0, 0.50767857
2450.0, 0.50752395
2460.0, 0.5073696
2470.0, 0.5072154
2480.0, 0.5070614
2490.0, 0.5069077
2500.0, 0.50675416
2510.0, 0.50660086
2520.0, 0.5064478
2530.0, 0.50629497
2540.0, 0.5061423
2550.0, 0.50598985
2560.0, 0.5058376
2570.0, 0.5056856
2580.0, 0.5055339
2590.0, 0.5053823
2600.0, 0.50523096
2610.0, 0.5050798
2620.0, 0.5049289
2630.0, 0.50477815
2640.0, 0.5046277
2650.0, 0.5044774
2660.0, 0.50432736
2670.0, 0.5041775
2680.0, 0.50402784
2690.0, 0.5038785
2700.0, 0.5037292
2710.0, 0.5035803
2720.0, 0.5034315
2730.0, 0.5032829
2740.0, 0.50313455
2750.0, 0.50298643
2760.0, 0.5028385
2770.0, 0.5026908
2780.0, 0.5025433
2790.0, 0.502396
2800.0, 0.5022489
2810.0, 0.502102
2820.0, 0.50195533
2830.0, 0.5018089
2840.0, 0.5016627
2850.0, 0.50151664
2860.0, 0.5013708
2870.0, 0.5012252
2880.0, 0.5010798
2890.0, 0.5009346
2900.0, 0.50078964
2910.0, 0.50064486
2920.0, 0.5005003
2930.0, 0.50035596
2940.0, 0.5002118
2950.0, 0.5000679
2960.0, 0.49992412
2970.0, 0.4997806
2980.0, 0.49963728
2990.0, 0.4994942
3000.0, 0.4993513
3010.0, 0.4992086
3020.0, 0.4990661
3030.0, 0.49892384
3040.0, 0.49878177
3050.0, 0.4986399
3060.0, 0.49849826
3070.0, 0.4983568
3080.0, 0.49821556
3090.0, 0.4980745
3100.0, 0.49793366
3110.0, 0.49779302
3120.0, 0.4976526
3130.0, 0.49751237
3140.0, 0.49737236
3150.0, 0.49723253
3160.0, 0.49709293
3170.0, 0.49695352
3180.0, 0.49681434
3190.0, 0.4966753
3200.0, 0.49653652
3210.0, 0.49639794
3220.0, 0.49625954
3230.0, 0.49612135
3240.0, 0.49598336
3250.0, 0.4958456
3260.0, 0.495708
3270.0, 0.49557063
3280.0, 0.49543342
3290.0, 0.49529645
3300.0, 0.4951597
3310.0, 0.4950231
3320.0, 0.4948867
3330.0, 0.49475053
3340.0, 0.49461457
3350.0, 0.4944788
3360.0, 0.49434322
3370.0, 0.49420783
3380.0, 0.49407265
3390.0, 0.49393767
3400.0, 0.4938029
3410.0, 0.49366832
3420.0, 0.49353394
3430.0, 0.49339974
3440.0, 0.49326578
3450.0, 0.49313197
3460.0, 0.4929984
3470.0, 0.492865
3480.0, 0.4927318
3490.0, 0.4925988
3500.0, 0.492466
3510.0, 0.49233338
3520.0, 0.49220097
3530.0, 0.49206877
3540.0, 0.49193674
3550.0, 0.49180493
3560.0, 0.49167332
3570.0, 0.4915419
3580.0, 0.49141064
3590.0, 0.4912796
3600.0, 0.49114874
3610.0, 0.49101812
3620.0, 0.49088764
3630.0, 0.49075738
3640.0, 0.49062732
3650.0, 0.49049744
3660.0, 0.49036774
3670.0, 0.49023828
3680.0, 0.49010897
3690.0, 0.48997986
3700.0, 0.48985097
3710.0, 0.48972225
3720.0, 0.4895937
3730.0, 0.4894654
3740.0, 0.48933724
3750.0, 0.4892093
3760.0, 0.48908153
3770.0, 0.48895398
3780.0, 0.4888266
3790.0, 0.4886994
3800.0, 0.48857242
3810.0, 0.4884456
3820.0, 0.488319
3830.0, 0.4881926
3840.0, 0.48806635
3850.0, 0.4879403
3860.0, 0.48781446
3870.0, 0.48768878
3880.0, 0.4875633
3890.0, 0.48743802
3900.0, 0.4873129
3910.0, 0.487188
3920.0, 0.4870633
3930.0, 0.48693874
3940.0, 0.4868144
3950.0, 0.48669022
3960.0, 0.48656628
3970.0, 0.48644248
3980.0, 0.4863189
3990.0, 0.48619547
4000.0, 0.48607224
4010.0, 0.4859492
4020.0, 0.48582634
4030.0, 0.48570368
4040.0, 0.4855812
4050.0, 0.4854589
4060.0, 0.4853368
4070.0, 0.48521486
4080.0, 0.48509312
4090.0, 0.48497158
4100.0, 0.4848502
4110.0, 0.48472902
4120.0, 0.484608
4130.0, 0.48448718
4140.0, 0.48436654
4150.0, 0.4842461
4160.0, 0.48412582
4170.0, 0.48400575
4180.0, 0.48388582
4190.0, 0.4837661
4200.0, 0.48364657
4210.0, 0.4835272
4220.0, 0.48340803
4230.0, 0.48328903
4240.0, 0.48317024
4250.0, 0.4830516
4260.0, 0.48293316
4270.0, 0.48281488
4280.0, 0.4826968
4290.0, 0.48257887
4300.0, 0.48246115
4310.0, 0.4823436
4320.0, 0.48222625
4330.0, 0.48210904
4340.0, 0.48199207
4350.0, 0.4818752
4360.0, 0.48175856
4370.0, 0.4816421
4380.0, 0.4815258
4390.0, 0.4814097
4400.0, 0.48129377
4410.0, 0.48117802
4420.0, 0.4810624
4430.0, 0.48094702
4440.0, 0.4808318
4450.0, 0.48071674
4460.0, 0.48060188
4470.0, 0.48048717
4480.0, 0.48037267
4490.0, 0.48025832
4500.0, 0.48014414
4510.0, 0.48003018
4520.0, 0.47991636
4530.0, 0.47980273
4540.0, 0.47968927
4550.0, 0.47957596
4560.0, 0.47946286
4570.0, 0.4793499
4580.0, 0.47923717
4590.0, 0.47912458
4600.0, 0.47901216
4610.0, 0.47889993
4620.0, 0.47878787
4630.0, 0.47867596
4640.0, 0.47856426
4650.0, 0.4784527
4660.0, 0.47834134
4670.0, 0.47823012
4680.0, 0.4781191
4690.0, 0.47800824
4700.0, 0.47789755
4710.0, 0.47778705
4720.0, 0.47767672
4730.0, 0.47756654
4740.0, 0.47745657
4750.0, 0.47734672
4760.0, 0.47723708
4770.0, 0.47712758
4780.0, 0.4770183
4790.0, 0.47690913
4800.0, 0.47680017
4810.0, 0.47669137
4820.0, 0.47658274
4830.0, 0.47647426
4840.0, 0.47636598
4850.0, 0.47625786
4860.0, 0.4761499
4870.0, 0.4760421
4880.0, 0.47593448
4890.0, 0.47582704
4900.0, 0.47571975
4910.0, 0.47561264
4920.0, 0.4755057
4930.0, 0.4753989
4940.0, 0.4752923
4950.0, 0.47518587
4960.0, 0.47507957
4970.0, 0.47497347
4980.0, 0.47486752
4990.0, 0.47476175
5000.0, 0.47465613
5010.0, 0.4745507
5020.0, 0.4744454
5030.0, 0.4743403
5040.0, 0.47423536
5050.0, 0.47413057
5060.0, 0.47402593
5070.0, 0.47392148
5080.0, 0.4738172
5090.0, 0.47371307
5100.0, 0.47360912
5110.0, 0.47350532
5120.0, 0.47340167
5130.0, 0.47329822
5140.0, 0.4731949
5150.0, 0.47309175
5160.0, 0.47298878
5170.0, 0.47288597
5180.0, 0.4727833
5190.0, 0.4726808
5200.0, 0.47257847
5210.0, 0.4724763
5220.0, 0.4723743
5230.0, 0.47227246
5240.0, 0.47217077
5250.0, 0.47206926
5260.0, 0.47196788
5270.0, 0.4718667
5280.0, 0.47176564
5290.0, 0.47166476
5300.0, 0.47156405
5310.0, 0.47146347
5320.0, 0.4713631
5330.0, 0.47126284
5340.0, 0.47116277
5350.0, 0.47106284
5360.0, 0.47096306
5370.0, 0.47086346
5380.0, 0.470764
5390.0, 0.47066474
5400.0, 0.47056562
5410.0, 0.47046664
5420.0, 0.47036782
5430.0, 0.47026917
5440.0, 0.47017065
5450.0, 0.47007233
5460.0, 0.46997413
5470.0, 0.4698761
5480.0, 0.46977824
5490.0, 0.46968052
5500.0, 0.46958297
5510.0, 0.46948555
5520.0, 0.4693883
5530.0, 0.4692912
5540.0, 0.4691943
5550.0, 0.4690975
5560.0, 0.46900088
5570.0, 0.4689044
5580.0, 0.46880808
5590.0, 0.4687119
5600.0, 0.46861592
5610.0, 0.46852008
5620.0, 0.46842438
5630.0, 0.46832883
5640.0, 0.46823344
5650.0, 0.4681382
5660.0, 0.46804312
5670.0, 0.46794817
5680.0, 0.4678534
5690.0, 0.46775877
5700.0, 0.4676643
5710.0, 0.46756995
5720.0, 0.4674758
5730.0, 0.46738178
5740.0, 0.4672879
5750.0, 0.4671942
5760.0, 0.46710062
5770.0, 0.46700722
5780.0, 0.46691394
5790.0, 0.46682084
5800.0, 0.46672788
5810.0, 0.46663505
5820.0, 0.4665424
5830.0, 0.4664499
5840.0, 0.46635753
5850.0, 0.46626532
5860.0, 0.46617323
5870.0, 0.46608132
5880.0, 0.46598956
5890.0, 0.46589795
5900.0, 0.46580648
5910.0, 0.46571517
5920.0, 0.46562397
5930.0, 0.46553296
5940.0, 0.4654421
5950.0, 0.46535134
5960.0, 0.46526077
5970.0, 0.46517032
5980.0, 0.46508005
5990.0, 0.4649899
6000.0, 0.4648999
6010.0, 0.46481007
6020.0, 0.46472037
6030.0, 0.4646308
6040.0, 0.46454138
6050.0, 0.46445212
6060.0, 0.464363
6070.0, 0.46427402
6080.0, 0.4641852
6090.0, 0.46409652
6100.0, 0.46400797
6110.0, 0.46391958
6120.0, 0.46383134
6130.0, 0.46374324
6140.0, 0.46365526
6150.0, 0.46356744
6160.0, 0.4634798
6170.0, 0.46339223
6180.0, 0.46330485
6190.0, 0.46321762
6200.0, 0.4631305
6210.0, 0.46304354
6220.0, 0.46295673
6230.0, 0.46287003
6240.0, 0.46278352
6250.0, 0.46269712
6260.0, 0.46261087
6270.0, 0.46252477
6280.0, 0.4624388
6290.0, 0.46235296
6300.0, 0.46226728
6310.0, 0.46218175
6320.0, 0.46209633
6330.0, 0.46201107
6340.0, 0.46192595
6350.0, 0.46184096
6360.0, 0.4617561
6370.0, 0.4616714
6380.0, 0.46158686
6390.0, 0.46150243
6400.0, 0.46141812
6410.0, 0.461334
6420.0, 0.46124998
6430.0, 0.4611661
6440.0, 0.46108237
6450.0, 0.46099877
6460.0, 0.46091533
6470.0, 0.460832
6480.0, 0.46074882
6490.0, 0.46066576
6500.0, 0.46058288
6510.0, 0.46050012
6520.0, 0.46041748
6530.0, 0.460335
6540.0, 0.4602526
6550.0, 0.4601704
6560.0, 0.4600883
6570.0, 0.46000636
6580.0, 0.45992455
6590.0, 0.45984286
6600.0, 0.45976132
6610.0, 0.4596799
6620.0, 0.45959863
6630.0, 0.4595175
6640.0, 0.45943648
6650.0, 0.45935562
6660.0, 0.4592749
6670.0, 0.45919427
6680.0, 0.4591138
6690.0, 0.4590335
6700.0, 0.4589533
6710.0, 0.4588732
6720.0, 0.45879328
6730.0, 0.45871347
6740.0, 0.4586338
6750.0, 0.45855427
6760.0, 0.45847487
6770.0, 0.4583956
6780.0, 0.45831645
6790.0, 0.45823744
6800.0, 0.45815855
6810.0, 0.45807981
6820.0, 0.4580012
6830.0, 0.45792273
6840.0, 0.45784438
6850.0, 0.45776618
6860.0, 0.45768806
6870.0, 0.4576101
6880.0, 0.4575323
6890.0, 0.4574546
6900.0, 0.45737702
6910.0, 0.4572996
6920.0, 0.45722225
6930.0, 0.4571451
6940.0, 0.45706806
6950.0, 0.45699114
6960.0, 0.45691434
6970.0, 0.45683765
6980.0, 0.45676112
6990.0, 0.4566847
7000.0, 0.45660844
7010.0, 0.4565323
7020.0, 0.45645627
7030.0, 0.45638037
7040.0, 0.4563046
7050.0, 0.45622897
7060.0, 0.45615345
7070.0, 0.45607805
7080.0, 0.4560028
7090.0, 0.45592767
7100.0, 0.45585266
7110.0, 0.45577776
7120.0, 0.45570302
7130.0, 0.4556284
7140.0, 0.4555539
7150.0, 0.4554795
7160.0, 0.45540527
7170.0, 0.45533112
7180.0, 0.45525712
7190.0, 0.45518327
7200.0, 0.4551095
7210.0, 0.45503587
7220.0, 0.45496237
7230.0, 0.45488897
7240.0, 0.45481572
7250.0, 0.45474258
7260.0, 0.45466956
7270.0, 0.4545967
7280.0, 0.45452392
7290.0, 0.4544513
7300.0, 0.45437878
7310.0, 0.45430636
7320.0, 0.45423412
7330.0, 0.45416197
7340.0, 0.45408994
7350.0, 0.45401803
7360.0, 0.45394623
7370.0, 0.4538746
7380.0, 0.45380303
7390.0, 0.45373163
7400.0, 0.45366034
7410.0, 0.45358914
7420.0, 0.4535181
7430.0, 0.45344716
7440.0, 0.45337635
7450.0, 0.45330563
7460.0, 0.45323506
7470.0, 0.4531646
7480.0, 0.45309427
7490.0, 0.45302406
7500.0, 0.45295396
7510.0, 0.452884
7520.0, 0.45281413
7530.0, 0.4527444
7540.0, 0.45267478
7550.0, 0.45260528
7560.0, 0.4525359
7570.0, 0.45246664
7580.0, 0.45239747
7590.0, 0.45232844
7600.0, 0.45225954
7610.0, 0.45219076
7620.0, 0.45212206
7630.0, 0.45205352
7640.0, 0.45198506
7650.0, 0.45191672
7660.0, 0.45184854
7670.0, 0.45178044
7680.0, 0.45171246
7690.0, 0.4516446
7700.0, 0.45157686
7710.0, 0.45150924
7720.0, 0.45144174
7730.0, 0.45137432
7740.0, 0.45130703
7750.0, 0.45123988
7760.0, 0.45117283
7770.0, 0.4511059
7780.0, 0.45103905
7790.0, 0.45097235
7800.0, 0.45090577
7810.0, 0.45083928
7820.0, 0.4507729
7830.0, 0.4507067
7840.0, 0.45064053
7850.0, 0.45057452
7860.0, 0.4505086
7870.0, 0.45044282
7880.0, 0.4503771
7890.0, 0.45031154
7900.0, 0.4502461
7910.0, 0.45018074
7920.0, 0.4501155
7930.0, 0.45005038
7940.0, 0.44998538
7950.0, 0.44992048
7960.0, 0.4498557
7970.0, 0.44979104
7980.0, 0.44972646
7990.0, 0.449662
8000.0, 0.4495977
8010.0, 0.44953343
8020.0, 0.44946933
8030.0, 0.4494053
8040.0, 0.44934142
8050.0, 0.44927764
8060.0, 0.44921395
8070.0, 0.44915038
8080.0, 0.44908693
8090.0, 0.44902357
8100.0, 0.44896033
8110.0, 0.4488972
8120.0, 0.44883418
8130.0, 0.44877127
8140.0, 0.44870847
8150.0, 0.44864577
8160.0, 0.4485832
8170.0, 0.44852072
8180.0, 0.44845834
8190.0, 0.4483961
8200.0, 0.44833395
8210.0, 0.4482719
8220.0, 0.44820994
8230.0, 0.4481481
8240.0, 0.44808638
8250.0, 0.44802478
8260.0, 0.44796327
8270.0, 0.44790187
8280.0, 0.44784057
8290.0, 0.4477794
8300.0, 0.4477183
8310.0, 0.44765732
8320.0, 0.44759643
8330.0, 0.44753566
8340.0, 0.44747502
8350.0, 0.44741446
8360.0, 0.44735402
8370.0, 0.44729367
8380.0, 0.44723344
8390.0, 0.4471733
8400.0, 0.44711325
8410.0, 0.44705334
8420.0, 0.4469935
8430.0, 0.4469338
8440.0, 0.44687417
8450.0, 0.44681466
8460.0, 0.44675526
8470.0, 0.44669595
8480.0, 0.44663677
8490.0, 0.44657767
8500.0, 0.44651866
8510.0, 0.44645977
8520.0, 0.446401
8530.0, 0.44634232
8540.0, 0.44628373
8550.0, 0.44622526
8560.0, 0.44616687
8570.0, 0.44610858
8580.0, 0.44605044
8590.0, 0.44599235
8600.0, 0.44593439
8610.0, 0.4458765
8620.0, 0.44581872
8630.0, 0.44576108
8640.0, 0.4457035
8650.0, 0.44564605
8660.0, 0.44558868
8670.0, 0.4455314
8680.0, 0.44547424
8690.0, 0.4454172
8700.0, 0.4453602
8710.0, 0.44530335
8720.0, 0.44524658
8730.0, 0.44518992
8740.0, 0.44513336
8750.0, 0.44507688
8760.0, 0.44502053
8770.0, 0.44496426
8780.0, 0.44490808
8790.0, 0.44485202
8800.0, 0.44479606
8810.0, 0.44474018
8820.0, 0.4446844
8830.0, 0.44462872
8840.0, 0.44457313
8850.0, 0.44451764
8860.0, 0.44446227
8870.0, 0.444407
8880.0, 0.4443518
8890.0, 0.4442967
8900.0, 0.4442417
8910.0, 0.4441868
8920.0, 0.444132
8930.0, 0.44407728
8940.0, 0.4440227
8950.0, 0.44396818
8960.0, 0.44391376
8970.0, 0.44385943
8980.0, 0.44380522
8990.0, 0.44375107
9000.0, 0.44369704
9010.0, 0.4436431
9020.0, 0.44358924
9030.0, 0.4435355
9040.0, 0.44348186
9050.0, 0.44342828
9060.0, 0.44337484
9070.0, 0.44332147
9080.0, 0.44326818
9090.0, 0.44321498
9100.0, 0.4431619
9110.0, 0.44310892
9120.0, 0.44305602
9130.0, 0.4430032
9140.0, 0.4429505
9150.0, 0.4428979
9160.0, 0.44284534
9170.0, 0.44279292
9180.0, 0.4427406
9190.0, 0.44268835
9200.0, 0.44263616
9210.0, 0.4425841
9220.0, 0.44253215
9230.0, 0.44248027
9240.0, 0.44242847
9250.0, 0.44237676
9260.0, 0.44232517
9270.0, 0.44227365
9280.0, 0.44222224
9290.0, 0.44217092
9300.0, 0.44211966
9310.0, 0.44206852
9320.0, 0.44201747
9330.0, 0.4419665
9340.0, 0.44191563
9350.0, 0.44186485
9360.0, 0.44181415
9370.0, 0.44176355
9380.0, 0.44171304
9390.0, 0.4416626
9400.0, 0.44161227
9410.0, 0.44156203
9420.0, 0.44151187
9430.0, 0.4414618
9440.0, 0.44141182
9450.0, 0.44136193
9460.0, 0.44131213
9470.0, 0.44126242
9480.0, 0.4412128
9490.0, 0.44116327
9500.0, 0.44111383
9510.0, 0.44106448
9520.0, 0.4410152
9530.0, 0.44096604
9540.0, 0.44091693
9550.0, 0.44086793
9560.0, 0.440819
9570.0, 0.44077018
9580.0, 0.44072142
9590.0, 0.44067276
9600.0, 0.4406242
9610.0, 0.44057572
9620.0, 0.44052732
9630.0, 0.440479
9640.0, 0.4404308
9650.0, 0.44038266
9660.0, 0.4403346
9670.0, 0.44028664
9680.0, 0.44023874
9690.0, 0.44019097
9700.0, 0.44014326
9710.0, 0.44009563
9720.0, 0.4400481
9730.0, 0.44000062
9740.0, 0.43995327
9750.0, 0.439906
9760.0, 0.4398588
9770.0, 0.43981168
9780.0, 0.43976465
9790.0, 0.4397177
9800.0, 0.43967083
9810.0, 0.43962407
9820.0, 0.43957737
9830.0, 0.43953076
9840.0, 0.43948424
9850.0, 0.4394378
9860.0, 0.43939143
9870.0, 0.43934518
9880.0, 0.439299
9890.0, 0.43925288
9900.0, 0.43920684
9910.0, 0.43916088
9920.0, 0.43911505
9930.0, 0.43906927
9940.0, 0.43902355
9950.0, 0.43897796
9960.0, 0.43893242
9970.0, 0.43888697
9980.0, 0.43884158
9990.0, 0.4387963
10000.0, 0.4387511
10010.0, 0.43870598
10020.0, 0.43866095
10030.0, 0.43861598
10040.0, 0.4385711
10050.0, 0.4385263
10060.0, 0.43848157
10070.0, 0.43843696
10080.0, 0.43839237
10090.0, 0.4383479
10100.0, 0.4383035
10110.0, 0.43825918
10120.0, 0.43821496
10130.0, 0.4381708
10140.0, 0.4381267
10150.0, 0.43808272
10160.0, 0.4380388
10170.0, 0.43799496
10180.0, 0.4379512
10190.0, 0.43790752
10200.0, 0.43786392
10210.0, 0.4378204
10220.0, 0.43777695
10230.0, 0.4377336
10240.0, 0.4376903
10250.0, 0.43764707
10260.0, 0.43760395
10270.0, 0.43756092
10280.0, 0.43751794
10290.0, 0.43747503
10300.0, 0.43743223
10310.0, 0.43738946
10320.0, 0.43734682
10330.0, 0.43730423
10340.0, 0.4372617
10350.0, 0.4372193
10360.0, 0.4371769
10370.0, 0.43713465
10380.0, 0.43709242
10390.0, 0.4370503
10400.0, 0.43700826
10410.0, 0.43696627
10420.0, 0.4369244
10430.0, 0.43688256
10440.0, 0.43684083
10450.0, 0.43679914
10460.0, 0.43675753
10470.0, 0.43671602
10480.0, 0.4366746
10490.0, 0.43663323
10500.0, 0.43659192
10510.0, 0.4365507
10520.0, 0.43650958
10530.0, 0.43646848
10540.0, 0.4364275
10550.0, 0.4363866
10560.0, 0.43634573
10570.0, 0.43630496
10580.0, 0.43626428
10590.0, 0.43622366
10600.0, 0.4361831
10610.0, 0.43614262
10620.0, 0.4361022
10630.0, 0.4360619
10640.0, 0.43602163
10650.0, 0.43598145
10660.0, 0.43594134
10670.0, 0.4359013
10680.0, 0.43586135
10690.0, 0.43582147
10700.0, 0.43578163
10710.0, 0.4357419
10720.0, 0.43570223
10730.0, 0.43566263
10740.0, 0.4356231
10750.0, 0.43558365
10760.0, 0.43554428
10770.0, 0.43550494
10780.0, 0.43546572
10790.0, 0.43542653
10800.0, 0.43538746
10810.0, 0.43534842
10820.0, 0.43530947
10830.0, 0.43527058
10840.0, 0.43523178
10850.0, 0.43519303
10860.0, 0.43515438
10870.0, 0.43511575
10880.0, 0.43507725
10890.0, 0.43503878
10900.0, 0.4350004
10910.0, 0.43496206
10920.0, 0.43492383
10930.0, 0.43488565
10940.0, 0.43484753
10950.0, 0.4348095
10960.0, 0.43477154
10970.0, 0.43473363
10980.0, 0.4346958
10990.0, 0.43465805
11000.0, 0.43462035
11010.0, 0.43458274
11020.0, 0.4345452
11030.0, 0.4345077
11040.0, 0.4344703
11050.0, 0.43443295
11060.0, 0.43439567
11070.0, 0.43435845
11080.0, 0.4343213
11090.0, 0.43428424
11100.0, 0.43424723
11110.0, 0.4342103
11120.0, 0.4341734
11130.0, 0.4341366
11140.0, 0.43409988
11150.0, 0.43406323
11160.0, 0.4340266
11170.0, 0.43399006
11180.0, 0.4339536
11190.0, 0.43391722
11200.0, 0.43388087
11210.0, 0.43384463
11220.0, 0.43380842
11230.0, 0.4337723
11240.0, 0.4337362
11250.0, 0.43370023
11260.0, 0.4336643
11270.0, 0.43362844
11280.0, 0.43359262
11290.0, 0.43355688
11300.0, 0.4335212
11310.0, 0.43348563
11320.0, 0.43345007
11330.0, 0.4334146
11340.0, 0.4333792
11350.0, 0.43334386
11360.0, 0.43330857
11370.0, 0.43327338
11380.0, 0.4332382
11390.0, 0.43320313
11400.0, 0.4331681
11410.0, 0.43313316
11420.0, 0.4330983
11430.0, 0.43306345
11440.0, 0.4330287
11450.0, 0.43299398
11460.0, 0.43295935
11470.0, 0.43292478
11480.0, 0.43289027
11490.0, 0.43285584
11500.0, 0.43282145
11510.0, 0.43278715
11520.0, 0.4327529
11530.0, 0.4327187
11540.0, 0.4326846
11550.0, 0.43265054
11560.0, 0.43261653
11570.0, 0.4325826
11580.0, 0.43254873
11590.0, 0.4325149
11600.0, 0.43248114
11610.0, 0.43244746
11620.0, 0.43241385
11630.0, 0.4323803
11640.0, 0.4323468
11650.0, 0.43231335
11660.0, 0.43227997
11670.0, 0.43224666
11680.0, 0.4322134
11690.0, 0.43218023
11700.0, 0.4321471
