Energy (in eV), backscattering yield of material gr2k-NASCAP at incidence 60.0 degree
1040.0, 0.38350174
1050.0, 0.3832901
1060.0, 0.38307878
1070.0, 0.38286778
1080.0, 0.38265705
1090.0, 0.38244665
1100.0, 0.38223654
1110.0, 0.38202673
1120.0, 0.38181722
1130.0, 0.38160804
1140.0, 0.38139915
1150.0, 0.38119057
1160.0, 0.38098228
1170.0, 0.38077432
1180.0, 0.38056663
1190.0, 0.38035923
1200.0, 0.38015217
1210.0, 0.3799454
1220.0, 0.37973893
1230.0, 0.37953275
1240.0, 0.37932688
1250.0, 0.3791213
1260.0, 0.37891603
1270.0, 0.37871107
1280.0, 0.3785064
1290.0, 0.378302
1300.0, 0.37809792
1310.0, 0.37789413
1320.0, 0.37769067
1330.0, 0.37748748
1340.0, 0.3772846
1350.0, 0.377082
1360.0, 0.37687972
1370.0, 0.3766777
1380.0, 0.37647602
1390.0, 0.3762746
1400.0, 0.37607348
1410.0, 0.37587264
1420.0, 0.37567213
1430.0, 0.3754719
1440.0, 0.37527195
1450.0, 0.37507233
1460.0, 0.37487295
1470.0, 0.3746739
1480.0, 0.37447512
1490.0, 0.37427667
1500.0, 0.37407848
1510.0, 0.3738806
1520.0, 0.37368298
1530.0, 0.37348565
1540.0, 0.37328863
1550.0, 0.3730919
1560.0, 0.37289548
1570.0, 0.37269932
1580.0, 0.37250346
1590.0, 0.3723079
1600.0, 0.3721126
1610.0, 0.3719176
1620.0, 0.37172288
1630.0, 0.37152848
1640.0, 0.37133434
1650.0, 0.37114048
1660.0, 0.3709469
1670.0, 0.37075365
1680.0, 0.37056065
1690.0, 0.37036794
1700.0, 0.3701755
1710.0, 0.36998338
1720.0, 0.36979154
1730.0, 0.36959997
1740.0, 0.3694087
1750.0, 0.3692177
1760.0, 0.36902696
1770.0, 0.36883652
1780.0, 0.36864635
1790.0, 0.36845648
1800.0, 0.3682669
1810.0, 0.3680776
1820.0, 0.36788857
1830.0, 0.36769983
1840.0, 0.36751136
1850.0, 0.3673232
1860.0, 0.36713526
1870.0, 0.36694765
1880.0, 0.3667603
1890.0, 0.3665732
1900.0, 0.36638644
1910.0, 0.36619994
1920.0, 0.3660137
1930.0, 0.36582774
1940.0, 0.36564207
1950.0, 0.36545667
1960.0, 0.36527154
1970.0, 0.3650867
1980.0, 0.3649021
1990.0, 0.3647178
2000.0, 0.3645338
2010.0, 0.36435005
2020.0, 0.3641666
2030.0, 0.3639834
2040.0, 0.36380047
2050.0, 0.3636178
2060.0, 0.36343542
2070.0, 0.36325333
2080.0, 0.3630715
2090.0, 0.36288995
2100.0, 0.36270866
2110.0, 0.36252764
2120.0, 0.36234692
2130.0, 0.36216643
2140.0, 0.36198622
2150.0, 0.3618063
2160.0, 0.36162665
2170.0, 0.36144724
2180.0, 0.3612681
2190.0, 0.36108926
2200.0, 0.3609107
2210.0, 0.36073238
2220.0, 0.36055434
2230.0, 0.36037657
2240.0, 0.36019903
2250.0, 0.3600218
2260.0, 0.35984483
2270.0, 0.3596681
2280.0, 0.35949168
2290.0, 0.3593155
2300.0, 0.3591396
2310.0, 0.35896397
2320.0, 0.35878858
2330.0, 0.35861346
2340.0, 0.3584386
2350.0, 0.35826403
2360.0, 0.3580897
2370.0, 0.35791564
2380.0, 0.35774186
2390.0, 0.35756832
2400.0, 0.35739505
2410.0, 0.35722205
2420.0, 0.3570493
2430.0, 0.35687682
2440.0, 0.3567046
2450.0, 0.35653263
2460.0, 0.35636094
2470.0, 0.3561895
2480.0, 0.35601833
2490.0, 0.3558474
2500.0, 0.35567677
2510.0, 0.35550636
2520.0, 0.35533622
2530.0, 0.35516635
2540.0, 0.3549967
2550.0, 0.35482734
2560.0, 0.35465822
2570.0, 0.3544894
2580.0, 0.3543208
2590.0, 0.35415247
2600.0, 0.3539844
2610.0, 0.35381657
2620.0, 0.353649
2630.0, 0.35348168
2640.0, 0.3533146
2650.0, 0.35314783
2660.0, 0.35298127
2670.0, 0.35281497
2680.0, 0.35264894
2690.0, 0.35248315
2700.0, 0.35231763
2710.0, 0.35215235
2720.0, 0.35198733
2730.0, 0.35182256
2740.0, 0.35165805
2750.0, 0.35149378
2760.0, 0.35132974
2770.0, 0.35116598
2780.0, 0.35100248
2790.0, 0.3508392
2800.0, 0.35067618
2810.0, 0.35051343
2820.0, 0.35035092
2830.0, 0.35018864
2840.0, 0.35002664
2850.0, 0.34986487
2860.0, 0.34970334
2870.0, 0.34954208
2880.0, 0.34938106
2890.0, 0.3492203
2900.0, 0.34905976
2910.0, 0.34889948
2920.0, 0.34873945
2930.0, 0.34857967
2940.0, 0.34842014
2950.0, 0.34826085
2960.0, 0.3481018
2970.0, 0.347943
2980.0, 0.34778443
2990.0, 0.34762612
3000.0, 0.34746805
3010.0, 0.34731022
3020.0, 0.34715265
3030.0, 0.34699532
3040.0, 0.34683824
3050.0, 0.34668136
3060.0, 0.34652478
3070.0, 0.3463684
3080.0, 0.34621227
3090.0, 0.34605637
3100.0, 0.34590074
3110.0, 0.34574535
3120.0, 0.3455902
3130.0, 0.34543526
3140.0, 0.3452806
3150.0, 0.34512615
3160.0, 0.34497195
3170.0, 0.344818
3180.0, 0.34466428
3190.0, 0.3445108
3200.0, 0.34435755
3210.0, 0.34420455
3220.0, 0.34405178
3230.0, 0.34389925
3240.0, 0.34374696
3250.0, 0.3435949
3260.0, 0.3434431
3270.0, 0.34329152
3280.0, 0.34314016
3290.0, 0.34298906
3300.0, 0.3428382
3310.0, 0.34268755
3320.0, 0.34253713
3330.0, 0.34238696
3340.0, 0.34223703
3350.0, 0.34208733
3360.0, 0.34193787
3370.0, 0.34178865
3380.0, 0.34163964
3390.0, 0.34149086
3400.0, 0.34134233
3410.0, 0.34119403
3420.0, 0.34104595
3430.0, 0.34089813
3440.0, 0.34075052
3450.0, 0.34060314
3460.0, 0.34045598
3470.0, 0.34030905
3480.0, 0.34016237
3490.0, 0.34001592
3500.0, 0.3398697
3510.0, 0.3397237
3520.0, 0.33957794
3530.0, 0.3394324
3540.0, 0.3392871
3550.0, 0.339142
3560.0, 0.33899716
3570.0, 0.33885252
3580.0, 0.33870813
3590.0, 0.33856398
3600.0, 0.33842003
3610.0, 0.3382763
3620.0, 0.33813283
3630.0, 0.33798954
3640.0, 0.33784652
3650.0, 0.3377037
3660.0, 0.3375611
3670.0, 0.33741874
3680.0, 0.3372766
3690.0, 0.3371347
3700.0, 0.33699298
3710.0, 0.3368515
3720.0, 0.33671027
3730.0, 0.33656925
3740.0, 0.33642846
3750.0, 0.3362879
3760.0, 0.33614752
3770.0, 0.3360074
3780.0, 0.3358675
3790.0, 0.33572778
3800.0, 0.33558834
3810.0, 0.3354491
3820.0, 0.33531007
3830.0, 0.33517125
3840.0, 0.33503267
3850.0, 0.3348943
3860.0, 0.33475614
3870.0, 0.33461824
3880.0, 0.33448052
3890.0, 0.33434302
3900.0, 0.33420575
3910.0, 0.3340687
3920.0, 0.33393186
3930.0, 0.33379525
3940.0, 0.33365884
3950.0, 0.33352265
3960.0, 0.3333867
3970.0, 0.33325094
3980.0, 0.3331154
3990.0, 0.33298007
4000.0, 0.33284497
4010.0, 0.3327101
4020.0, 0.3325754
4030.0, 0.33244094
4040.0, 0.3323067
4050.0, 0.3321727
4060.0, 0.33203888
4070.0, 0.33190528
4080.0, 0.33177188
4090.0, 0.3316387
4100.0, 0.33150572
4110.0, 0.33137298
4120.0, 0.33124045
4130.0, 0.33110812
4140.0, 0.330976
4150.0, 0.3308441
4160.0, 0.3307124
4170.0, 0.33058092
4180.0, 0.33044964
4190.0, 0.33031857
4200.0, 0.33018774
4210.0, 0.33005708
4220.0, 0.32992664
4230.0, 0.32979643
4240.0, 0.3296664
4250.0, 0.32953662
4260.0, 0.329407
4270.0, 0.32927763
4280.0, 0.32914844
4290.0, 0.32901946
4300.0, 0.3288907
4310.0, 0.32876214
4320.0, 0.3286338
4330.0, 0.32850564
4340.0, 0.3283777
4350.0, 0.32824996
4360.0, 0.32812244
4370.0, 0.32799512
4380.0, 0.32786798
4390.0, 0.3277411
4400.0, 0.32761437
4410.0, 0.32748786
4420.0, 0.32736158
4430.0, 0.32723546
4440.0, 0.32710958
4450.0, 0.3269839
4460.0, 0.3268584
4470.0, 0.3267331
4480.0, 0.32660803
4490.0, 0.32648316
4500.0, 0.32635847
4510.0, 0.32623398
4520.0, 0.3261097
4530.0, 0.32598564
4540.0, 0.32586175
4550.0, 0.3257381
4560.0, 0.32561463
4570.0, 0.32549134
4580.0, 0.3253683
4590.0, 0.3252454
4600.0, 0.32512274
4610.0, 0.32500026
4620.0, 0.32487798
4630.0, 0.3247559
4640.0, 0.32463402
4650.0, 0.32451233
4660.0, 0.32439086
4670.0, 0.32426956
4680.0, 0.32414848
4690.0, 0.32402757
4700.0, 0.3239069
4710.0, 0.32378638
4720.0, 0.32366607
4730.0, 0.32354596
4740.0, 0.32342607
4750.0, 0.32330635
4760.0, 0.3231868
4770.0, 0.3230675
4780.0, 0.32294834
4790.0, 0.3228294
4800.0, 0.32271066
4810.0, 0.3225921
4820.0, 0.32247376
4830.0, 0.3223556
4840.0, 0.3222376
4850.0, 0.32211983
4860.0, 0.32200223
4870.0, 0.32188484
4880.0, 0.32176766
4890.0, 0.32165065
4900.0, 0.32153383
4910.0, 0.32141718
4920.0, 0.32130075
4930.0, 0.3211845
4940.0, 0.32106844
4950.0, 0.32095256
4960.0, 0.3208369
4970.0, 0.3207214
4980.0, 0.3206061
4990.0, 0.320491
5000.0, 0.32037607
5010.0, 0.32026133
5020.0, 0.3201468
5030.0, 0.32003245
5040.0, 0.31991827
5050.0, 0.31980428
5060.0, 0.3196905
5070.0, 0.3195769
5080.0, 0.31946346
5090.0, 0.3193502
5100.0, 0.31923717
5110.0, 0.3191243
5120.0, 0.31901163
5130.0, 0.31889915
5140.0, 0.31878686
5150.0, 0.3186747
5160.0, 0.31856278
5170.0, 0.31845102
5180.0, 0.31833947
5190.0, 0.31822807
5200.0, 0.31811687
5210.0, 0.31800586
5220.0, 0.31789503
5230.0, 0.31778437
5240.0, 0.31767392
5250.0, 0.31756362
5260.0, 0.31745353
5270.0, 0.3173436
5280.0, 0.31723386
5290.0, 0.3171243
5300.0, 0.31701493
5310.0, 0.31690574
5320.0, 0.31679672
5330.0, 0.31668788
5340.0, 0.31657922
5350.0, 0.31647074
5360.0, 0.31636247
5370.0, 0.31625435
5380.0, 0.3161464
5390.0, 0.31603864
5400.0, 0.31593108
5410.0, 0.31582367
5420.0, 0.31571645
5430.0, 0.3156094
5440.0, 0.31550252
5450.0, 0.31539583
5460.0, 0.31528932
5470.0, 0.31518298
5480.0, 0.31507683
5490.0, 0.31497085
5500.0, 0.31486505
5510.0, 0.3147594
5520.0, 0.31465393
5530.0, 0.31454867
5540.0, 0.31444356
5550.0, 0.31433862
5560.0, 0.31423387
5570.0, 0.3141293
5580.0, 0.3140249
5590.0, 0.31392068
5600.0, 0.3138166
5610.0, 0.31371272
5620.0, 0.313609
5630.0, 0.31350547
5640.0, 0.31340212
5650.0, 0.3132989
5660.0, 0.31319588
5670.0, 0.31309304
5680.0, 0.31299037
5690.0, 0.31288785
5700.0, 0.31278554
5710.0, 0.31268337
5720.0, 0.31258136
5730.0, 0.31247956
5740.0, 0.3123779
5750.0, 0.31227642
5760.0, 0.3121751
5770.0, 0.31207398
5780.0, 0.311973
5790.0, 0.31187218
5800.0, 0.31177154
5810.0, 0.31167108
5820.0, 0.3115708
5830.0, 0.31147066
5840.0, 0.3113707
5850.0, 0.3112709
5860.0, 0.3111713
5870.0, 0.3110718
5880.0, 0.31097254
5890.0, 0.31087342
5900.0, 0.31077445
5910.0, 0.31067565
5920.0, 0.31057703
5930.0, 0.31047857
5940.0, 0.31038028
5950.0, 0.31028214
5960.0, 0.31018418
5970.0, 0.31008637
5980.0, 0.30998874
5990.0, 0.30989128
6000.0, 0.30979398
6010.0, 0.30969682
6020.0, 0.30959985
6030.0, 0.30950305
6040.0, 0.30940637
6050.0, 0.3093099
6060.0, 0.30921358
6070.0, 0.3091174
6080.0, 0.3090214
6090.0, 0.30892557
6100.0, 0.3088299
6110.0, 0.3087344
6120.0, 0.30863902
6130.0, 0.30854383
6140.0, 0.3084488
6150.0, 0.30835393
6160.0, 0.30825922
6170.0, 0.30816466
6180.0, 0.30807027
6190.0, 0.30797604
6200.0, 0.30788198
6210.0, 0.30778804
6220.0, 0.30769432
6230.0, 0.3076007
6240.0, 0.30750728
6250.0, 0.307414
6260.0, 0.30732086
6270.0, 0.3072279
6280.0, 0.3071351
6290.0, 0.30704245
6300.0, 0.30694997
6310.0, 0.30685765
6320.0, 0.30676547
6330.0, 0.30667344
6340.0, 0.3065816
6350.0, 0.30648988
6360.0, 0.30639833
6370.0, 0.30630693
6380.0, 0.3062157
6390.0, 0.3061246
6400.0, 0.30603367
6410.0, 0.3059429
6420.0, 0.3058523
6430.0, 0.3057618
6440.0, 0.3056715
6450.0, 0.30558133
6460.0, 0.30549136
6470.0, 0.30540147
6480.0, 0.3053118
6490.0, 0.30522224
6500.0, 0.30513287
6510.0, 0.3050436
6520.0, 0.30495453
6530.0, 0.3048656
6540.0, 0.30477682
6550.0, 0.3046882
6560.0, 0.3045997
6570.0, 0.30451137
6580.0, 0.30442318
6590.0, 0.30433518
6600.0, 0.3042473
6610.0, 0.30415955
6620.0, 0.304072
6630.0, 0.30398455
6640.0, 0.3038973
6650.0, 0.30381015
6660.0, 0.3037232
6670.0, 0.30363634
6680.0, 0.30354965
6690.0, 0.30346313
6700.0, 0.30337676
6710.0, 0.30329052
6720.0, 0.30320442
6730.0, 0.30311847
6740.0, 0.3030327
6750.0, 0.30294704
6760.0, 0.30286154
6770.0, 0.3027762
6780.0, 0.30269098
6790.0, 0.30260593
6800.0, 0.30252102
6810.0, 0.30243623
6820.0, 0.30235162
6830.0, 0.30226713
6840.0, 0.3021828
6850.0, 0.30209863
6860.0, 0.3020146
6870.0, 0.30193067
6880.0, 0.30184692
6890.0, 0.30176333
6900.0, 0.30167985
6910.0, 0.30159652
6920.0, 0.30151337
6930.0, 0.30143034
6940.0, 0.30134743
6950.0, 0.3012647
6960.0, 0.3011821
6970.0, 0.30109963
6980.0, 0.3010173
6990.0, 0.30093512
7000.0, 0.30085307
7010.0, 0.30077118
7020.0, 0.30068943
7030.0, 0.30060783
7040.0, 0.30052635
7050.0, 0.30044502
7060.0, 0.30036384
7070.0, 0.30028278
7080.0, 0.30020186
7090.0, 0.3001211
7100.0, 0.30004048
7110.0, 0.29996
7120.0, 0.29987964
7130.0, 0.2997994
7140.0, 0.29971933
7150.0, 0.2996394
7160.0, 0.29955962
7170.0, 0.29947996
7180.0, 0.29940045
7190.0, 0.29932106
7200.0, 0.2992418
7210.0, 0.2991627
7220.0, 0.29908374
7230.0, 0.29900488
7240.0, 0.2989262
7250.0, 0.29884765
7260.0, 0.2987692
7270.0, 0.29869092
7280.0, 0.29861277
7290.0, 0.29853475
7300.0, 0.29845688
7310.0, 0.29837912
7320.0, 0.29830152
7330.0, 0.29822406
7340.0, 0.2981467
7350.0, 0.2980695
7360.0, 0.29799244
7370.0, 0.2979155
7380.0, 0.2978387
7390.0, 0.29776204
7400.0, 0.2976855
7410.0, 0.2976091
7420.0, 0.29753283
7430.0, 0.29745668
7440.0, 0.2973807
7450.0, 0.2973048
7460.0, 0.29722905
7470.0, 0.29715347
7480.0, 0.29707798
7490.0, 0.29700264
7500.0, 0.29692742
7510.0, 0.29685235
7520.0, 0.2967774
7530.0, 0.2967026
7540.0, 0.29662788
7550.0, 0.29655334
7560.0, 0.2964789
7570.0, 0.2964046
7580.0, 0.29633045
7590.0, 0.29625642
7600.0, 0.2961825
7610.0, 0.29610872
7620.0, 0.29603505
7630.0, 0.29596156
7640.0, 0.29588816
7650.0, 0.2958149
7660.0, 0.29574174
7670.0, 0.29566875
7680.0, 0.29559588
7690.0, 0.2955231
7700.0, 0.29545048
7710.0, 0.295378
7720.0, 0.2953056
7730.0, 0.29523337
7740.0, 0.29516128
7750.0, 0.29508927
7760.0, 0.29501742
7770.0, 0.29494566
7780.0, 0.29487407
7790.0, 0.29480258
7800.0, 0.2947312
7810.0, 0.29465997
7820.0, 0.29458886
7830.0, 0.29451787
7840.0, 0.29444703
7850.0, 0.29437628
7860.0, 0.29430568
7870.0, 0.2942352
7880.0, 0.29416484
7890.0, 0.2940946
7900.0, 0.29402447
7910.0, 0.2939545
7920.0, 0.2938846
7930.0, 0.29381487
7940.0, 0.29374525
7950.0, 0.29367575
7960.0, 0.29360637
7970.0, 0.2935371
7980.0, 0.29346797
7990.0, 0.29339898
8000.0, 0.29333007
8010.0, 0.29326132
8020.0, 0.29319265
8030.0, 0.29312414
8040.0, 0.29305574
8050.0, 0.29298744
8060.0, 0.29291928
8070.0, 0.29285124
8080.0, 0.29278332
8090.0, 0.29271552
8100.0, 0.29264784
8110.0, 0.29258028
8120.0, 0.29251283
8130.0, 0.2924455
8140.0, 0.29237828
8150.0, 0.2923112
8160.0, 0.29224423
8170.0, 0.29217738
8180.0, 0.29211065
8190.0, 0.29204404
8200.0, 0.29197755
8210.0, 0.29191118
8220.0, 0.2918449
8230.0, 0.29177877
8240.0, 0.29171273
8250.0, 0.29164684
8260.0, 0.29158103
8270.0, 0.29151535
8280.0, 0.29144982
8290.0, 0.29138437
8300.0, 0.29131904
8310.0, 0.29125383
8320.0, 0.29118872
8330.0, 0.29112375
8340.0, 0.2910589
8350.0, 0.29099414
8360.0, 0.2909295
8370.0, 0.290865
8380.0, 0.2908006
8390.0, 0.2907363
8400.0, 0.29067212
8410.0, 0.29060805
8420.0, 0.29054412
8430.0, 0.2904803
8440.0, 0.29041657
8450.0, 0.29035294
8460.0, 0.29028946
8470.0, 0.29022607
8480.0, 0.2901628
8490.0, 0.29009965
8500.0, 0.29003662
8510.0, 0.28997368
8520.0, 0.28991085
8530.0, 0.28984815
8540.0, 0.28978556
8550.0, 0.28972307
8560.0, 0.2896607
8570.0, 0.28959844
8580.0, 0.2895363
8590.0, 0.28947425
8600.0, 0.28941232
8610.0, 0.2893505
8620.0, 0.2892888
8630.0, 0.28922722
8640.0, 0.2891657
8650.0, 0.28910434
8660.0, 0.28904307
8670.0, 0.2889819
8680.0, 0.28892088
8690.0, 0.28885993
8700.0, 0.2887991
8710.0, 0.2887384
8720.0, 0.28867778
8730.0, 0.28861725
8740.0, 0.28855687
8750.0, 0.28849658
8760.0, 0.2884364
8770.0, 0.28837633
8780.0, 0.28831637
8790.0, 0.2882565
8800.0, 0.28819677
8810.0, 0.2881371
8820.0, 0.28807756
8830.0, 0.28801814
8840.0, 0.28795883
8850.0, 0.2878996
8860.0, 0.2878405
8870.0, 0.28778148
8880.0, 0.2877226
8890.0, 0.2876638
8900.0, 0.2876051
8910.0, 0.28754652
8920.0, 0.28748804
8930.0, 0.2874297
8940.0, 0.2873714
8950.0, 0.28731325
8960.0, 0.2872552
8970.0, 0.28719723
8980.0, 0.2871394
8990.0, 0.28708163
9000.0, 0.287024
9010.0, 0.28696644
9020.0, 0.286909
9030.0, 0.28685167
9040.0, 0.28679445
9050.0, 0.28673732
9060.0, 0.2866803
9070.0, 0.2866234
9080.0, 0.28656656
9090.0, 0.28650984
9100.0, 0.28645325
9110.0, 0.2863967
9120.0, 0.28634033
9130.0, 0.286284
9140.0, 0.2862278
9150.0, 0.2861717
9160.0, 0.28611568
9170.0, 0.2860598
9180.0, 0.28600398
9190.0, 0.28594828
9200.0, 0.2858927
9210.0, 0.28583717
9220.0, 0.28578177
9230.0, 0.2857265
9240.0, 0.28567126
9250.0, 0.28561616
9260.0, 0.28556117
9270.0, 0.28550628
9280.0, 0.28545147
9290.0, 0.28539675
9300.0, 0.28534216
9310.0, 0.28528765
9320.0, 0.28523323
9330.0, 0.28517893
9340.0, 0.28512472
9350.0, 0.2850706
9360.0, 0.2850166
9370.0, 0.28496265
9380.0, 0.28490886
9390.0, 0.28485513
9400.0, 0.28480148
9410.0, 0.28474796
9420.0, 0.28469455
9430.0, 0.2846412
9440.0, 0.28458795
9450.0, 0.2845348
9460.0, 0.28448176
9470.0, 0.28442883
9480.0, 0.28437597
9490.0, 0.28432322
9500.0, 0.28427055
9510.0, 0.28421798
9520.0, 0.2841655
9530.0, 0.28411314
9540.0, 0.28406087
9550.0, 0.28400865
9560.0, 0.2839566
9570.0, 0.28390458
9580.0, 0.28385267
9590.0, 0.28380087
9600.0, 0.28374913
9610.0, 0.28369752
9620.0, 0.283646
9630.0, 0.28359458
9640.0, 0.28354323
9650.0, 0.28349197
9660.0, 0.28344083
9670.0, 0.28338978
9680.0, 0.2833388
9690.0, 0.2832879
9700.0, 0.28323713
9710.0, 0.28318647
9720.0, 0.28313586
9730.0, 0.28308535
9740.0, 0.28303492
9750.0, 0.2829846
9760.0, 0.28293437
9770.0, 0.28288424
9780.0, 0.2828342
9790.0, 0.28278422
9800.0, 0.28273436
9810.0, 0.2826846
9820.0, 0.2826349
9830.0, 0.28258532
9840.0, 0.28253582
9850.0, 0.2824864
9860.0, 0.2824371
9870.0, 0.28238785
9880.0, 0.2823387
9890.0, 0.28228965
9900.0, 0.2822407
9910.0, 0.2821918
9920.0, 0.28214303
9930.0, 0.28209433
9940.0, 0.28204572
9950.0, 0.2819972
9960.0, 0.28194878
9970.0, 0.28190044
9980.0, 0.2818522
9990.0, 0.28180403
10000.0, 0.28175595
10010.0, 0.28170794
10020.0, 0.28166005
10030.0, 0.28161225
10040.0, 0.2815645
10050.0, 0.28151688
10060.0, 0.28146932
10070.0, 0.28142187
10080.0, 0.28137448
10090.0, 0.2813272
10100.0, 0.28127998
10110.0, 0.28123286
10120.0, 0.28118584
10130.0, 0.2811389
10140.0, 0.28109202
10150.0, 0.28104526
10160.0, 0.28099856
10170.0, 0.28095195
10180.0, 0.28090546
10190.0, 0.280859
10200.0, 0.28081265
10210.0, 0.2807664
10220.0, 0.28072023
10230.0, 0.28067413
10240.0, 0.28062811
10250.0, 0.2805822
10260.0, 0.28053635
10270.0, 0.2804906
10280.0, 0.28044492
10290.0, 0.28039935
10300.0, 0.28035384
10310.0, 0.28030843
10320.0, 0.2802631
10330.0, 0.28021783
10340.0, 0.28017268
10350.0, 0.28012758
10360.0, 0.28008258
10370.0, 0.28003764
10380.0, 0.27999282
10390.0, 0.27994806
10400.0, 0.27990338
10410.0, 0.2798588
10420.0, 0.27981427
10430.0, 0.27976984
10440.0, 0.27972552
10450.0, 0.27968124
10460.0, 0.27963704
10470.0, 0.27959296
10480.0, 0.2795489
10490.0, 0.27950498
10500.0, 0.27946115
10510.0, 0.27941737
10520.0, 0.27937365
10530.0, 0.27933004
10540.0, 0.2792865
10550.0, 0.27924305
10560.0, 0.27919966
10570.0, 0.27915636
10580.0, 0.27911314
10590.0, 0.27907002
10600.0, 0.27902696
10610.0, 0.27898398
10620.0, 0.2789411
10630.0, 0.27889827
10640.0, 0.27885553
10650.0, 0.27881286
10660.0, 0.27877027
10670.0, 0.27872777
10680.0, 0.27868533
10690.0, 0.278643
10700.0, 0.27860072
10710.0, 0.27855852
10720.0, 0.2785164
10730.0, 0.2784744
10740.0, 0.27843243
10750.0, 0.27839056
10760.0, 0.27834874
10770.0, 0.27830702
10780.0, 0.27826536
10790.0, 0.2782238
10800.0, 0.2781823
10810.0, 0.27814087
10820.0, 0.27809954
10830.0, 0.2780583
10840.0, 0.2780171
10850.0, 0.27797598
10860.0, 0.27793494
10870.0, 0.277894
10880.0, 0.2778531
10890.0, 0.2778123
10900.0, 0.27777153
10910.0, 0.27773088
10920.0, 0.27769032
10930.0, 0.2776498
10940.0, 0.27760938
10950.0, 0.27756903
10960.0, 0.27752873
10970.0, 0.27748853
10980.0, 0.2774484
10990.0, 0.27740833
11000.0, 0.27736834
11010.0, 0.27732843
11020.0, 0.2772886
11030.0, 0.27724883
11040.0, 0.27720913
11050.0, 0.27716953
11060.0, 0.27712998
11070.0, 0.27709052
11080.0, 0.27705112
11090.0, 0.2770118
11100.0, 0.27697253
11110.0, 0.27693337
11120.0, 0.27689427
11130.0, 0.27685523
11140.0, 0.27681628
11150.0, 0.2767774
11160.0, 0.27673858
11170.0, 0.27669984
11180.0, 0.27666116
11190.0, 0.27662256
11200.0, 0.27658403
11210.0, 0.27654558
11220.0, 0.2765072
11230.0, 0.2764689
11240.0, 0.27643064
11250.0, 0.2763925
11260.0, 0.2763544
11270.0, 0.27631634
11280.0, 0.2762784
11290.0, 0.27624053
11300.0, 0.2762027
11310.0, 0.27616495
11320.0, 0.27612728
11330.0, 0.27608967
11340.0, 0.27605215
11350.0, 0.27601466
11360.0, 0.27597728
11370.0, 0.27593994
11380.0, 0.2759027
11390.0, 0.2758655
11400.0, 0.2758284
11410.0, 0.27579135
11420.0, 0.27575436
11430.0, 0.27571747
11440.0, 0.2756806
11450.0, 0.27564386
11460.0, 0.27560714
11470.0, 0.2755705
11480.0, 0.27553394
11490.0, 0.27549744
11500.0, 0.27546102
11510.0, 0.27542463
11520.0, 0.27538836
11530.0, 0.27535212
11540.0, 0.27531597
11550.0, 0.27527988
11560.0, 0.27524385
11570.0, 0.27520788
11580.0, 0.275172
11590.0, 0.27513617
11600.0, 0.2751004
11610.0, 0.27506474
11620.0, 0.27502912
11630.0, 0.27499354
11640.0, 0.27495804
11650.0, 0.27492264
11660.0, 0.2748873
11670.0, 0.27485198
11680.0, 0.27481675
11690.0, 0.2747816
11700.0, 0.2747465
