Energy (in eV), backscattering yield of material bk2k-NASCAP at incidence 10.0 degree
1040.0, 0.14059867
1050.0, 0.14043395
1060.0, 0.14026955
1070.0, 0.14010549
1080.0, 0.13994172
1090.0, 0.1397783
1100.0, 0.13961521
1110.0, 0.13945241
1120.0, 0.13928996
1130.0, 0.13912784
1140.0, 0.13896602
1150.0, 0.13880453
1160.0, 0.13864335
1170.0, 0.13848248
1180.0, 0.13832197
1190.0, 0.13816175
1200.0, 0.13800183
1210.0, 0.13784225
1220.0, 0.13768299
1230.0, 0.13752402
1240.0, 0.1373654
1250.0, 0.13720708
1260.0, 0.13704906
1270.0, 0.13689137
1280.0, 0.13673398
1290.0, 0.1365769
1300.0, 0.13642015
1310.0, 0.1362637
1320.0, 0.13610755
1330.0, 0.13595171
1340.0, 0.13579619
1350.0, 0.13564098
1360.0, 0.13548608
1370.0, 0.13533147
1380.0, 0.13517718
1390.0, 0.13502318
1400.0, 0.1348695
1410.0, 0.13471611
1420.0, 0.13456304
1430.0, 0.13441026
1440.0, 0.1342578
1450.0, 0.13410562
1460.0, 0.13395377
1470.0, 0.13380219
1480.0, 0.13365093
1490.0, 0.13349995
1500.0, 0.13334928
1510.0, 0.13319892
1520.0, 0.13304885
1530.0, 0.13289908
1540.0, 0.13274959
1550.0, 0.13260041
1560.0, 0.13245152
1570.0, 0.13230292
1580.0, 0.13215463
1590.0, 0.13200663
1600.0, 0.13185893
1610.0, 0.1317115
1620.0, 0.13156438
1630.0, 0.13141754
1640.0, 0.131271
1650.0, 0.13112475
1660.0, 0.13097878
1670.0, 0.1308331
1680.0, 0.13068773
1690.0, 0.13054262
1700.0, 0.13039781
1710.0, 0.13025329
1720.0, 0.13010906
1730.0, 0.1299651
1740.0, 0.12982143
1750.0, 0.12967806
1760.0, 0.12953494
1770.0, 0.12939213
1780.0, 0.1292496
1790.0, 0.12910736
1800.0, 0.1289654
1810.0, 0.1288237
1820.0, 0.1286823
1830.0, 0.12854117
1840.0, 0.12840033
1850.0, 0.12825976
1860.0, 0.12811948
1870.0, 0.12797946
1880.0, 0.12783973
1890.0, 0.12770028
1900.0, 0.12756109
1910.0, 0.1274222
1920.0, 0.12728356
1930.0, 0.1271452
1940.0, 0.12700713
1950.0, 0.12686932
1960.0, 0.1267318
1970.0, 0.12659453
1980.0, 0.12645754
1990.0, 0.12632082
2000.0, 0.12618437
2010.0, 0.12604819
2020.0, 0.1259123
2030.0, 0.12577665
2040.0, 0.12564129
2050.0, 0.12550618
2060.0, 0.12537135
2070.0, 0.1252368
2080.0, 0.12510249
2090.0, 0.12496846
2100.0, 0.124834694
2110.0, 0.12470119
2120.0, 0.12456795
2130.0, 0.12443498
2140.0, 0.12430227
2150.0, 0.12416982
2160.0, 0.12403763
2170.0, 0.12390572
2180.0, 0.12377405
2190.0, 0.12364265
2200.0, 0.123511516
2210.0, 0.12338063
2220.0, 0.123250015
2230.0, 0.12311965
2240.0, 0.12298954
2250.0, 0.1228597
2260.0, 0.12273011
2270.0, 0.12260079
2280.0, 0.122471705
2290.0, 0.122342885
2300.0, 0.122214325
2310.0, 0.12208601
2320.0, 0.12195796
2330.0, 0.12183016
2340.0, 0.12170261
2350.0, 0.12157532
2360.0, 0.12144827
2370.0, 0.12132148
2380.0, 0.121194944
2390.0, 0.12106866
2400.0, 0.120942615
2410.0, 0.12081683
2420.0, 0.120691285
2430.0, 0.120565996
2440.0, 0.12044095
2450.0, 0.12031616
2460.0, 0.12019161
2470.0, 0.120067306
2480.0, 0.11994325
2490.0, 0.11981945
2500.0, 0.11969589
2510.0, 0.119572565
2520.0, 0.11944949
2530.0, 0.119326666
2540.0, 0.119204074
2550.0, 0.119081736
2560.0, 0.118959635
2570.0, 0.118837774
2580.0, 0.11871616
2590.0, 0.11859478
2600.0, 0.11847365
2610.0, 0.118352756
2620.0, 0.1182321
2630.0, 0.11811168
2640.0, 0.11799151
2650.0, 0.11787157
2660.0, 0.11775187
2670.0, 0.1176324
2680.0, 0.11751317
2690.0, 0.11739419
2700.0, 0.117275424
2710.0, 0.11715691
2720.0, 0.11703862
2730.0, 0.116920575
2740.0, 0.11680276
2750.0, 0.116685174
2760.0, 0.11656783
2770.0, 0.116450705
2780.0, 0.11633383
2790.0, 0.116217166
2800.0, 0.11610075
2810.0, 0.11598456
2820.0, 0.11586859
2830.0, 0.11575287
2840.0, 0.11563736
2850.0, 0.11552209
2860.0, 0.11540705
2870.0, 0.115292236
2880.0, 0.11517765
2890.0, 0.11506329
2900.0, 0.11494915
2910.0, 0.11483525
2920.0, 0.11472156
2930.0, 0.1146081
2940.0, 0.11449487
2950.0, 0.114381865
2960.0, 0.114269085
2970.0, 0.11415653
2980.0, 0.11404419
2990.0, 0.11393207
3000.0, 0.11382019
3010.0, 0.11370851
3020.0, 0.113597065
3030.0, 0.11348584
3040.0, 0.11337483
3050.0, 0.11326405
3060.0, 0.11315349
3070.0, 0.11304314
3080.0, 0.112933
3090.0, 0.11282309
3100.0, 0.112713404
3110.0, 0.11260393
3120.0, 0.11249468
3130.0, 0.11238563
3140.0, 0.11227681
3150.0, 0.1121682
3160.0, 0.1120598
3170.0, 0.11195163
3180.0, 0.11184366
3190.0, 0.11173591
3200.0, 0.11162838
3210.0, 0.11152105
3220.0, 0.11141394
3230.0, 0.11130705
3240.0, 0.11120036
3250.0, 0.111093886
3260.0, 0.110987626
3270.0, 0.110881574
3280.0, 0.11077573
3290.0, 0.110670105
3300.0, 0.11056468
3310.0, 0.11045946
3320.0, 0.11035446
3330.0, 0.11024967
3340.0, 0.11014508
3350.0, 0.110040694
3360.0, 0.10993652
3370.0, 0.10983255
3380.0, 0.10972879
3390.0, 0.10962524
3400.0, 0.10952189
3410.0, 0.10941874
3420.0, 0.109315805
3430.0, 0.10921307
3440.0, 0.109110534
3450.0, 0.10900821
3460.0, 0.10890608
3470.0, 0.10880416
3480.0, 0.108702436
3490.0, 0.108600914
3500.0, 0.1084996
3510.0, 0.10839848
3520.0, 0.108297564
3530.0, 0.10819685
3540.0, 0.10809633
3550.0, 0.10799602
3560.0, 0.107895896
3570.0, 0.107795976
3580.0, 0.10769625
3590.0, 0.10759673
3600.0, 0.10749741
3610.0, 0.10739828
3620.0, 0.10729935
3630.0, 0.107200615
3640.0, 0.107102074
3650.0, 0.10700372
3660.0, 0.10690557
3670.0, 0.10680762
3680.0, 0.10670986
3690.0, 0.10661229
3700.0, 0.106514916
3710.0, 0.10641774
3720.0, 0.10632075
3730.0, 0.10622396
3740.0, 0.10612736
3750.0, 0.10603094
3760.0, 0.105934724
3770.0, 0.1058387
3780.0, 0.10574286
3790.0, 0.10564721
3800.0, 0.10555175
3810.0, 0.10545649
3820.0, 0.10536141
3830.0, 0.10526651
3840.0, 0.10517181
3850.0, 0.1050773
3860.0, 0.104982965
3870.0, 0.10488883
3880.0, 0.104794875
3890.0, 0.1047011
3900.0, 0.10460752
3910.0, 0.10451413
3920.0, 0.10442092
3930.0, 0.104327895
3940.0, 0.10423505
3950.0, 0.1041424
3960.0, 0.10404993
3970.0, 0.10395763
3980.0, 0.10386553
3990.0, 0.1037736
4000.0, 0.10368187
4010.0, 0.10359031
4020.0, 0.103498936
4030.0, 0.10340773
4040.0, 0.103316724
4050.0, 0.10322589
4060.0, 0.103135236
4070.0, 0.10304476
4080.0, 0.10295446
4090.0, 0.102864355
4100.0, 0.10277441
4110.0, 0.102684654
4120.0, 0.102595076
4130.0, 0.10250568
4140.0, 0.10241645
4150.0, 0.10232741
4160.0, 0.102238536
4170.0, 0.10214984
4180.0, 0.102061324
4190.0, 0.101972975
4200.0, 0.10188481
4210.0, 0.10179682
4220.0, 0.101709
4230.0, 0.10162135
4240.0, 0.10153388
4250.0, 0.10144659
4260.0, 0.10135947
4270.0, 0.10127252
4280.0, 0.10118575
4290.0, 0.10109913
4300.0, 0.10101271
4310.0, 0.100926444
4320.0, 0.10084035
4330.0, 0.10075443
4340.0, 0.10066868
4350.0, 0.10058311
4360.0, 0.1004977
4370.0, 0.100412466
4380.0, 0.100327395
4390.0, 0.10024249
4400.0, 0.10015775
4410.0, 0.10007319
4420.0, 0.09998879
4430.0, 0.09990457
4440.0, 0.0998205
4450.0, 0.099736616
4460.0, 0.09965288
4470.0, 0.09956932
4480.0, 0.09948592
4490.0, 0.099402696
4500.0, 0.09931963
4510.0, 0.09923673
4520.0, 0.09915399
4530.0, 0.09907142
4540.0, 0.09898901
4550.0, 0.09890676
4560.0, 0.09882469
4570.0, 0.09874277
4580.0, 0.09866101
4590.0, 0.09857942
4600.0, 0.098497994
4610.0, 0.09841672
4620.0, 0.09833561
4630.0, 0.098254666
4640.0, 0.09817388
4650.0, 0.09809326
4660.0, 0.09801278
4670.0, 0.09793248
4680.0, 0.097852334
4690.0, 0.097772345
4700.0, 0.09769252
4710.0, 0.09761284
4720.0, 0.09753334
4730.0, 0.09745398
4740.0, 0.09737479
4750.0, 0.097295746
4760.0, 0.09721687
4770.0, 0.09713814
4780.0, 0.09705956
4790.0, 0.09698115
4800.0, 0.0969029
4810.0, 0.096824795
4820.0, 0.09674684
4830.0, 0.096669056
4840.0, 0.09659141
4850.0, 0.096513934
4860.0, 0.0964366
4870.0, 0.096359424
4880.0, 0.09628241
4890.0, 0.09620553
4900.0, 0.096128814
4910.0, 0.096052244
4920.0, 0.09597584
4930.0, 0.095899574
4940.0, 0.09582347
4950.0, 0.0957475
4960.0, 0.0956717
4970.0, 0.09559604
4980.0, 0.09552053
4990.0, 0.09544517
5000.0, 0.095369965
5010.0, 0.0952949
5020.0, 0.09522
5030.0, 0.09514524
5040.0, 0.09507063
5050.0, 0.09499616
5060.0, 0.09492185
5070.0, 0.09484767
5080.0, 0.09477366
5090.0, 0.09469978
5100.0, 0.094626054
5110.0, 0.09455247
5120.0, 0.09447903
5130.0, 0.09440575
5140.0, 0.094332606
5150.0, 0.094259605
5160.0, 0.09418675
5170.0, 0.09411404
5180.0, 0.09404148
5190.0, 0.093969055
5200.0, 0.093896784
5210.0, 0.09382465
5220.0, 0.09375266
5230.0, 0.093680814
5240.0, 0.09360911
5250.0, 0.09353755
5260.0, 0.093466125
5270.0, 0.09339485
5280.0, 0.093323715
5290.0, 0.093252726
5300.0, 0.09318187
5310.0, 0.09311116
5320.0, 0.093040586
5330.0, 0.092970155
5340.0, 0.09289987
5350.0, 0.09282971
5360.0, 0.0927597
5370.0, 0.09268983
5380.0, 0.09262009
5390.0, 0.092550494
5400.0, 0.092481025
5410.0, 0.09241171
5420.0, 0.092342526
5430.0, 0.09227349
5440.0, 0.09220457
5450.0, 0.0921358
5460.0, 0.09206717
5470.0, 0.09199867
5480.0, 0.09193031
5490.0, 0.09186208
5500.0, 0.09179399
5510.0, 0.091726035
5520.0, 0.09165821
5530.0, 0.09159052
5540.0, 0.09152297
5550.0, 0.09145556
5560.0, 0.09138827
5570.0, 0.091321126
5580.0, 0.09125411
5590.0, 0.091187224
5600.0, 0.091120474
5610.0, 0.09105386
5620.0, 0.09098738
5630.0, 0.09092102
5640.0, 0.0908548
5650.0, 0.0907887
5660.0, 0.09072275
5670.0, 0.09065692
5680.0, 0.09059122
5690.0, 0.09052566
5700.0, 0.090460226
5710.0, 0.090394914
5720.0, 0.090329744
5730.0, 0.09026469
5740.0, 0.090199776
5750.0, 0.090134986
5760.0, 0.09007033
5770.0, 0.0900058
5780.0, 0.0899414
5790.0, 0.08987711
5800.0, 0.08981297
5810.0, 0.08974895
5820.0, 0.08968506
5830.0, 0.08962129
5840.0, 0.089557655
5850.0, 0.08949414
5860.0, 0.08943076
5870.0, 0.0893675
5880.0, 0.089304365
5890.0, 0.089241356
5900.0, 0.089178465
5910.0, 0.08911571
5920.0, 0.08905307
5930.0, 0.08899057
5940.0, 0.08892818
5950.0, 0.08886591
5960.0, 0.08880378
5970.0, 0.088741764
5980.0, 0.08867987
5990.0, 0.08861811
6000.0, 0.08855646
6010.0, 0.08849494
6020.0, 0.08843354
6030.0, 0.08837226
6040.0, 0.0883111
6050.0, 0.08825007
6060.0, 0.088189155
6070.0, 0.08812836
6080.0, 0.08806769
6090.0, 0.08800714
6100.0, 0.087946706
6110.0, 0.08788639
6120.0, 0.0878262
6130.0, 0.08776613
6140.0, 0.08770618
6150.0, 0.08764634
6160.0, 0.087586634
6170.0, 0.08752704
6180.0, 0.08746756
6190.0, 0.0874082
6200.0, 0.08734896
6210.0, 0.08728983
6220.0, 0.08723083
6230.0, 0.08717194
6240.0, 0.087113164
6250.0, 0.08705452
6260.0, 0.08699598
6270.0, 0.086937554
6280.0, 0.086879246
6290.0, 0.08682106
6300.0, 0.08676299
6310.0, 0.08670503
6320.0, 0.08664718
6330.0, 0.086589456
6340.0, 0.08653185
6350.0, 0.086474344
6360.0, 0.08641696
6370.0, 0.086359695
6380.0, 0.086302534
6390.0, 0.08624549
6400.0, 0.08618856
6410.0, 0.086131744
6420.0, 0.086075045
6430.0, 0.08601844
6440.0, 0.08596197
6450.0, 0.085905604
6460.0, 0.08584935
6470.0, 0.085793205
6480.0, 0.085737176
6490.0, 0.08568126
6500.0, 0.08562545
6510.0, 0.085569754
6520.0, 0.085514165
6530.0, 0.085458696
6540.0, 0.08540332
6550.0, 0.08534807
6560.0, 0.08529292
6570.0, 0.08523789
6580.0, 0.08518296
6590.0, 0.08512814
6600.0, 0.085073434
6610.0, 0.085018836
6620.0, 0.08496435
6630.0, 0.08490997
6640.0, 0.08485569
6650.0, 0.08480152
6660.0, 0.08474746
6670.0, 0.084693514
6680.0, 0.08463966
6690.0, 0.08458593
6700.0, 0.0845323
6710.0, 0.08447877
6720.0, 0.08442536
6730.0, 0.08437204
6740.0, 0.08431884
6750.0, 0.08426574
6760.0, 0.08421274
6770.0, 0.08415986
6780.0, 0.08410707
6790.0, 0.084054396
6800.0, 0.084001824
6810.0, 0.08394935
6820.0, 0.08389699
6830.0, 0.08384473
6840.0, 0.08379257
6850.0, 0.08374052
6860.0, 0.08368857
6870.0, 0.08363672
6880.0, 0.08358498
6890.0, 0.08353334
6900.0, 0.0834818
6910.0, 0.083430365
6920.0, 0.08337903
6930.0, 0.08332781
6940.0, 0.083276674
6950.0, 0.08322565
6960.0, 0.08317472
6970.0, 0.08312389
6980.0, 0.08307318
6990.0, 0.08302255
7000.0, 0.08297203
7010.0, 0.08292161
7020.0, 0.08287129
7030.0, 0.08282107
7040.0, 0.08277094
7050.0, 0.08272092
7060.0, 0.082671
7070.0, 0.08262118
7080.0, 0.082571454
7090.0, 0.08252183
7100.0, 0.0824723
7110.0, 0.082422875
7120.0, 0.082373545
7130.0, 0.08232432
7140.0, 0.08227519
7150.0, 0.08222614
7160.0, 0.082177214
7170.0, 0.08212837
7180.0, 0.08207963
7190.0, 0.082030974
7200.0, 0.08198243
7210.0, 0.081933975
7220.0, 0.08188561
7230.0, 0.081837356
7240.0, 0.081789196
7250.0, 0.08174113
7260.0, 0.08169315
7270.0, 0.08164527
7280.0, 0.08159749
7290.0, 0.0815498
7300.0, 0.081502214
7310.0, 0.08145471
7320.0, 0.08140731
7330.0, 0.081360005
7340.0, 0.08131278
7350.0, 0.081265666
7360.0, 0.08121864
7370.0, 0.08117171
7380.0, 0.081124865
7390.0, 0.08107812
7400.0, 0.081031464
7410.0, 0.0809849
7420.0, 0.08093843
7430.0, 0.080892056
7440.0, 0.080845766
7450.0, 0.08079957
7460.0, 0.080753475
7470.0, 0.08070747
7480.0, 0.08066155
7490.0, 0.08061572
7500.0, 0.08056999
7510.0, 0.08052434
7520.0, 0.080478795
7530.0, 0.08043333
7540.0, 0.08038796
7550.0, 0.08034267
7560.0, 0.080297485
7570.0, 0.08025239
7580.0, 0.08020737
7590.0, 0.08016245
7600.0, 0.08011762
7610.0, 0.08007287
7620.0, 0.08002821
7630.0, 0.079983644
7640.0, 0.07993917
7650.0, 0.07989478
7660.0, 0.07985048
7670.0, 0.07980627
7680.0, 0.079762146
7690.0, 0.079718105
7700.0, 0.07967416
7710.0, 0.0796303
7720.0, 0.07958652
7730.0, 0.07954284
7740.0, 0.07949924
7750.0, 0.079455726
7760.0, 0.0794123
7770.0, 0.07936896
7780.0, 0.0793257
7790.0, 0.07928254
7800.0, 0.07923945
7810.0, 0.07919645
7820.0, 0.079153545
7830.0, 0.07911071
7840.0, 0.079067975
7850.0, 0.07902532
7860.0, 0.078982756
7870.0, 0.078940265
7880.0, 0.07889786
7890.0, 0.078855544
7900.0, 0.07881331
7910.0, 0.07877117
7920.0, 0.0787291
7930.0, 0.07868712
7940.0, 0.07864522
7950.0, 0.07860341
7960.0, 0.07856167
7970.0, 0.07852002
7980.0, 0.07847846
7990.0, 0.07843698
8000.0, 0.07839558
8010.0, 0.078354254
8020.0, 0.07831302
8030.0, 0.07827187
8040.0, 0.078230806
8050.0, 0.07818981
8060.0, 0.0781489
8070.0, 0.07810808
8080.0, 0.07806733
8090.0, 0.07802666
8100.0, 0.077986084
8110.0, 0.07794558
8120.0, 0.077905156
8130.0, 0.07786482
8140.0, 0.077824555
8150.0, 0.077784374
8160.0, 0.077744275
8170.0, 0.07770425
8180.0, 0.077664316
8190.0, 0.07762445
8200.0, 0.07758467
8210.0, 0.077544965
8220.0, 0.077505335
8230.0, 0.07746579
8240.0, 0.07742632
8250.0, 0.07738694
8260.0, 0.07734763
8270.0, 0.077308394
8280.0, 0.077269234
8290.0, 0.07723016
8300.0, 0.07719117
8310.0, 0.077152245
8320.0, 0.0771134
8330.0, 0.07707464
8340.0, 0.07703594
8350.0, 0.07699733
8360.0, 0.0769588
8370.0, 0.07692034
8380.0, 0.07688196
8390.0, 0.07684366
8400.0, 0.07680543
8410.0, 0.07676727
8420.0, 0.07672919
8430.0, 0.076691195
8440.0, 0.076653264
8450.0, 0.076615416
8460.0, 0.07657763
8470.0, 0.07653994
8480.0, 0.076502316
8490.0, 0.076464765
8500.0, 0.07642729
8510.0, 0.07638989
8520.0, 0.07635257
8530.0, 0.07631531
8540.0, 0.076278135
8550.0, 0.07624103
8560.0, 0.076204
8570.0, 0.07616705
8580.0, 0.07613016
8590.0, 0.07609335
8600.0, 0.07605662
8610.0, 0.07601996
8620.0, 0.07598337
8630.0, 0.07594685
8640.0, 0.075910404
8650.0, 0.07587404
8660.0, 0.07583773
8670.0, 0.075801514
8680.0, 0.07576535
8690.0, 0.07572927
8700.0, 0.07569326
8710.0, 0.07565732
8720.0, 0.075621456
8730.0, 0.075585656
8740.0, 0.07554993
8750.0, 0.07551428
8760.0, 0.075478695
8770.0, 0.075443186
8780.0, 0.07540774
8790.0, 0.07537237
8800.0, 0.075337075
8810.0, 0.07530184
8820.0, 0.075266674
8830.0, 0.07523159
8840.0, 0.07519657
8850.0, 0.07516162
8860.0, 0.07512674
8870.0, 0.07509193
8880.0, 0.075057186
8890.0, 0.07502252
8900.0, 0.0749879
8910.0, 0.07495338
8920.0, 0.07491891
8930.0, 0.07488451
8940.0, 0.07485018
8950.0, 0.07481592
8960.0, 0.07478173
8970.0, 0.0747476
8980.0, 0.07471355
8990.0, 0.07467955
9000.0, 0.07464564
9010.0, 0.07461178
9020.0, 0.074577995
9030.0, 0.07454428
9040.0, 0.07451063
9050.0, 0.07447704
9060.0, 0.07444352
9070.0, 0.07441007
9080.0, 0.07437669
9090.0, 0.07434337
9100.0, 0.07431012
9110.0, 0.07427693
9120.0, 0.074243814
9130.0, 0.074210756
9140.0, 0.07417777
9150.0, 0.07414485
9160.0, 0.07411199
9170.0, 0.0740792
9180.0, 0.07404647
9190.0, 0.074013814
9200.0, 0.07398122
9210.0, 0.07394869
9220.0, 0.07391622
9230.0, 0.073883824
9240.0, 0.07385149
9250.0, 0.07381921
9260.0, 0.073787004
9270.0, 0.07375486
9280.0, 0.07372279
9290.0, 0.073690765
9300.0, 0.07365881
9310.0, 0.07362693
9320.0, 0.0735951
9330.0, 0.07356334
9340.0, 0.07353164
9350.0, 0.0735
9360.0, 0.07346843
9370.0, 0.07343692
9380.0, 0.073405474
9390.0, 0.07337409
9400.0, 0.07334277
9410.0, 0.07331151
9420.0, 0.07328031
9430.0, 0.07324918
9440.0, 0.0732181
9450.0, 0.0731871
9460.0, 0.07315615
9470.0, 0.07312526
9480.0, 0.073094435
9490.0, 0.073063664
9500.0, 0.07303297
9510.0, 0.07300232
9520.0, 0.07297175
9530.0, 0.07294122
9540.0, 0.07291076
9550.0, 0.072880365
9560.0, 0.072850026
9570.0, 0.07281975
9580.0, 0.07278953
9590.0, 0.07275937
9600.0, 0.072729275
9610.0, 0.072699234
9620.0, 0.07266926
9630.0, 0.07263934
9640.0, 0.072609484
9650.0, 0.07257968
9660.0, 0.07254994
9670.0, 0.07252026
9680.0, 0.07249064
9690.0, 0.07246108
9700.0, 0.07243157
9710.0, 0.072402135
9720.0, 0.07237275
9730.0, 0.07234342
9740.0, 0.07231415
9750.0, 0.07228494
9760.0, 0.07225578
9770.0, 0.072226696
9780.0, 0.07219766
9790.0, 0.07216868
9800.0, 0.072139755
9810.0, 0.07211089
9820.0, 0.07208209
9830.0, 0.07205334
9840.0, 0.07202465
9850.0, 0.07199602
9860.0, 0.07196744
9870.0, 0.07193892
9880.0, 0.071910456
9890.0, 0.07188205
9900.0, 0.07185369
9910.0, 0.07182541
9920.0, 0.07179717
9930.0, 0.071768984
9940.0, 0.071740866
9950.0, 0.071712784
9960.0, 0.07168478
9970.0, 0.071656816
9980.0, 0.07162892
9990.0, 0.07160107
10000.0, 0.07157329
10010.0, 0.07154555
10020.0, 0.07151787
10030.0, 0.07149024
10040.0, 0.071462676
10050.0, 0.07143516
10060.0, 0.071407706
10070.0, 0.071380295
10080.0, 0.071352944
10090.0, 0.07132565
10100.0, 0.071298406
10110.0, 0.071271226
10120.0, 0.07124408
10130.0, 0.07121701
10140.0, 0.071189985
10150.0, 0.07116301
10160.0, 0.071136095
10170.0, 0.07110923
10180.0, 0.07108242
10190.0, 0.07105566
10200.0, 0.071028955
10210.0, 0.071002305
10220.0, 0.070975706
10230.0, 0.07094917
10240.0, 0.07092267
10250.0, 0.07089624
10260.0, 0.07086985
10270.0, 0.07084352
10280.0, 0.07081723
10290.0, 0.070791006
10300.0, 0.07076483
10310.0, 0.07073871
10320.0, 0.07071263
10330.0, 0.070686616
10340.0, 0.07066064
10350.0, 0.07063472
10360.0, 0.07060887
10370.0, 0.070583045
10380.0, 0.07055729
10390.0, 0.07053158
10400.0, 0.07050591
10410.0, 0.07048031
10420.0, 0.070454754
10430.0, 0.07042924
10440.0, 0.07040379
10450.0, 0.070378385
10460.0, 0.07035302
10470.0, 0.07032772
10480.0, 0.07030247
10490.0, 0.070277266
10500.0, 0.07025211
10510.0, 0.07022701
10520.0, 0.07020196
10530.0, 0.07017696
10540.0, 0.07015201
10550.0, 0.0701271
10560.0, 0.07010225
10570.0, 0.07007744
10580.0, 0.07005269
10590.0, 0.070027985
10600.0, 0.07000333
10610.0, 0.06997872
10620.0, 0.06995416
10630.0, 0.06992965
10640.0, 0.06990519
10650.0, 0.06988078
10660.0, 0.06985642
10670.0, 0.0698321
10680.0, 0.069807835
10690.0, 0.06978362
10700.0, 0.06975945
10710.0, 0.06973533
10720.0, 0.06971125
10730.0, 0.06968723
10740.0, 0.06966325
10750.0, 0.069639325
10760.0, 0.069615446
10770.0, 0.069591604
10780.0, 0.06956782
10790.0, 0.069544084
10800.0, 0.06952039
10810.0, 0.06949674
10820.0, 0.06947315
10830.0, 0.0694496
10840.0, 0.0694261
10850.0, 0.06940264
10860.0, 0.06937923
10870.0, 0.06935587
10880.0, 0.06933255
10890.0, 0.06930928
10900.0, 0.06928605
10910.0, 0.06926288
10920.0, 0.06923974
10930.0, 0.06921665
10940.0, 0.06919362
10950.0, 0.069170624
10960.0, 0.069147676
10970.0, 0.06912477
10980.0, 0.06910192
10990.0, 0.06907911
11000.0, 0.06905634
11010.0, 0.06903362
11020.0, 0.06901094
11030.0, 0.068988316
11040.0, 0.06896573
11050.0, 0.068943195
11060.0, 0.0689207
11070.0, 0.06889825
11080.0, 0.06887585
11090.0, 0.06885349
11100.0, 0.06883117
11110.0, 0.0688089
11120.0, 0.06878667
11130.0, 0.068764485
11140.0, 0.06874235
11150.0, 0.06872026
11160.0, 0.068698205
11170.0, 0.068676196
11180.0, 0.06865424
11190.0, 0.06863232
11200.0, 0.068610445
11210.0, 0.06858861
11220.0, 0.06856682
11230.0, 0.06854508
11240.0, 0.06852338
11250.0, 0.068501726
11260.0, 0.068480104
11270.0, 0.06845854
11280.0, 0.068437
11290.0, 0.06841552
11300.0, 0.06839408
11310.0, 0.06837268
11320.0, 0.06835132
11330.0, 0.06833001
11340.0, 0.06830873
11350.0, 0.06828751
11360.0, 0.06826632
11370.0, 0.06824517
11380.0, 0.068224065
11390.0, 0.068203
11400.0, 0.06818199
11410.0, 0.06816101
11420.0, 0.06814008
11430.0, 0.06811918
11440.0, 0.06809833
11450.0, 0.06807752
11460.0, 0.06805675
11470.0, 0.06803602
11480.0, 0.06801534
11490.0, 0.06799469
11500.0, 0.06797409
11510.0, 0.06795352
11520.0, 0.067933
11530.0, 0.06791252
11540.0, 0.06789208
11550.0, 0.067871675
11560.0, 0.06785133
11570.0, 0.067831
11580.0, 0.06781073
11590.0, 0.06779049
11600.0, 0.067770295
11610.0, 0.06775014
11620.0, 0.067730024
11630.0, 0.067709945
11640.0, 0.0676899
11650.0, 0.06766991
11660.0, 0.06764995
11670.0, 0.06763004
11680.0, 0.06761016
11690.0, 0.067590326
