Energy (in eV), backscattering yield of material te2k-NASCAP at incidence 30.0 degree
2570.0, 0.17790952
2580.0, 0.17777434
2590.0, 0.17763942
2600.0, 0.17750473
2610.0, 0.17737032
2620.0, 0.17723615
2630.0, 0.17710222
2640.0, 0.17696856
2650.0, 0.17683515
2660.0, 0.176702
2670.0, 0.17656909
2680.0, 0.17643642
2690.0, 0.17630401
2700.0, 0.17617185
2710.0, 0.17603995
2720.0, 0.17590828
2730.0, 0.17577685
2740.0, 0.17564568
2750.0, 0.17551477
2760.0, 0.17538409
2770.0, 0.17525367
2780.0, 0.17512347
2790.0, 0.17499354
2800.0, 0.17486385
2810.0, 0.17473438
2820.0, 0.17460519
2830.0, 0.17447622
2840.0, 0.1743475
2850.0, 0.17421903
2860.0, 0.1740908
2870.0, 0.1739628
2880.0, 0.17383504
2890.0, 0.17370754
2900.0, 0.17358027
2910.0, 0.17345324
2920.0, 0.17332645
2930.0, 0.1731999
2940.0, 0.17307357
2950.0, 0.17294751
2960.0, 0.17282167
2970.0, 0.17269605
2980.0, 0.17257069
2990.0, 0.17244557
3000.0, 0.1723207
3010.0, 0.17219603
3020.0, 0.1720716
3030.0, 0.17194742
3040.0, 0.17182346
3050.0, 0.17169975
3060.0, 0.17157628
3070.0, 0.17145301
3080.0, 0.17133
3090.0, 0.17120722
3100.0, 0.17108464
3110.0, 0.17096232
3120.0, 0.17084025
3130.0, 0.17071839
3140.0, 0.17059675
3150.0, 0.17047533
3160.0, 0.17035416
3170.0, 0.17023322
3180.0, 0.17011252
3190.0, 0.16999201
3200.0, 0.16987176
3210.0, 0.16975173
3220.0, 0.16963193
3230.0, 0.16951235
3240.0, 0.16939299
3250.0, 0.16927385
3260.0, 0.16915494
3270.0, 0.16903628
3280.0, 0.16891782
3290.0, 0.16879958
3300.0, 0.16868158
3310.0, 0.1685638
3320.0, 0.16844623
3330.0, 0.1683289
3340.0, 0.16821177
3350.0, 0.16809487
3360.0, 0.1679782
3370.0, 0.16786174
3380.0, 0.16774552
3390.0, 0.1676295
3400.0, 0.1675137
3410.0, 0.16739811
3420.0, 0.16728276
3430.0, 0.16716762
3440.0, 0.1670527
3450.0, 0.16693799
3460.0, 0.16682352
3470.0, 0.16670924
3480.0, 0.16659519
3490.0, 0.16648136
3500.0, 0.16636772
3510.0, 0.16625431
3520.0, 0.16614112
3530.0, 0.16602816
3540.0, 0.16591538
3550.0, 0.16580284
3560.0, 0.1656905
3570.0, 0.16557837
3580.0, 0.16546646
3590.0, 0.16535474
3600.0, 0.16524325
3610.0, 0.16513199
3620.0, 0.16502091
3630.0, 0.16491005
3640.0, 0.1647994
3650.0, 0.16468897
3660.0, 0.16457874
3670.0, 0.16446872
3680.0, 0.1643589
3690.0, 0.1642493
3700.0, 0.16413991
3710.0, 0.16403072
3720.0, 0.16392174
3730.0, 0.16381297
3740.0, 0.1637044
3750.0, 0.16359602
3760.0, 0.16348787
3770.0, 0.16337992
3780.0, 0.16327217
3790.0, 0.16316463
3800.0, 0.16305728
3810.0, 0.16295016
3820.0, 0.16284323
3830.0, 0.16273649
3840.0, 0.16262996
3850.0, 0.16252364
3860.0, 0.1624175
3870.0, 0.16231158
3880.0, 0.16220587
3890.0, 0.16210034
3900.0, 0.16199502
3910.0, 0.1618899
3920.0, 0.16178499
3930.0, 0.16168027
3940.0, 0.16157573
3950.0, 0.16147141
3960.0, 0.16136728
3970.0, 0.16126335
3980.0, 0.16115962
3990.0, 0.16105609
4000.0, 0.16095275
4010.0, 0.1608496
4020.0, 0.16074666
4030.0, 0.1606439
4040.0, 0.16054136
4050.0, 0.160439
4060.0, 0.16033682
4070.0, 0.16023485
4080.0, 0.16013308
4090.0, 0.1600315
4100.0, 0.1599301
4110.0, 0.1598289
4120.0, 0.15972789
4130.0, 0.15962708
4140.0, 0.15952645
4150.0, 0.15942602
4160.0, 0.15932578
4170.0, 0.15922573
4180.0, 0.15912586
4190.0, 0.15902619
4200.0, 0.15892671
4210.0, 0.15882742
4220.0, 0.15872832
4230.0, 0.1586294
4240.0, 0.15853068
4250.0, 0.15843214
4260.0, 0.1583338
4270.0, 0.15823562
4280.0, 0.15813765
4290.0, 0.15803985
4300.0, 0.15794225
4310.0, 0.15784483
4320.0, 0.1577476
4330.0, 0.15765055
4340.0, 0.15755369
4350.0, 0.157457
4360.0, 0.1573605
4370.0, 0.15726419
4380.0, 0.15716806
4390.0, 0.15707211
4400.0, 0.15697636
4410.0, 0.15688078
4420.0, 0.15678537
4430.0, 0.15669015
4440.0, 0.15659511
4450.0, 0.15650027
4460.0, 0.15640558
4470.0, 0.1563111
4480.0, 0.15621677
4490.0, 0.15612264
4500.0, 0.15602869
4510.0, 0.15593491
4520.0, 0.1558413
4530.0, 0.15574789
4540.0, 0.15565465
4550.0, 0.15556158
4560.0, 0.1554687
4570.0, 0.15537599
4580.0, 0.15528347
4590.0, 0.15519111
4600.0, 0.15509893
4610.0, 0.15500693
4620.0, 0.1549151
4630.0, 0.15482344
4640.0, 0.15473196
4650.0, 0.15464066
4660.0, 0.15454952
4670.0, 0.15445857
4680.0, 0.15436777
4690.0, 0.15427718
4700.0, 0.15418674
4710.0, 0.15409647
4720.0, 0.15400638
4730.0, 0.15391645
4740.0, 0.15382671
4750.0, 0.15373713
4760.0, 0.15364772
4770.0, 0.15355848
4780.0, 0.15346943
4790.0, 0.15338051
4800.0, 0.15329179
4810.0, 0.15320323
4820.0, 0.15311486
4830.0, 0.15302664
4840.0, 0.15293857
4850.0, 0.1528507
4860.0, 0.15276298
4870.0, 0.15267543
4880.0, 0.15258805
4890.0, 0.15250084
4900.0, 0.1524138
4910.0, 0.15232691
4920.0, 0.1522402
4930.0, 0.15215364
4940.0, 0.15206727
4950.0, 0.15198106
4960.0, 0.15189499
4970.0, 0.15180911
4980.0, 0.15172338
4990.0, 0.15163782
5000.0, 0.15155242
5010.0, 0.15146719
5020.0, 0.15138212
5030.0, 0.1512972
5040.0, 0.15121245
5050.0, 0.15112787
5060.0, 0.15104344
5070.0, 0.15095918
5080.0, 0.15087508
5090.0, 0.15079114
5100.0, 0.15070736
5110.0, 0.15062374
5120.0, 0.15054028
5130.0, 0.15045698
5140.0, 0.15037385
5150.0, 0.15029086
5160.0, 0.15020804
5170.0, 0.15012538
5180.0, 0.15004286
5190.0, 0.14996052
5200.0, 0.14987832
5210.0, 0.14979629
5220.0, 0.14971441
5230.0, 0.14963269
5240.0, 0.14955114
5250.0, 0.14946973
5260.0, 0.14938848
5270.0, 0.14930739
5280.0, 0.14922644
5290.0, 0.14914565
5300.0, 0.14906502
5310.0, 0.14898454
5320.0, 0.14890422
5330.0, 0.14882405
5340.0, 0.14874403
5350.0, 0.14866418
5360.0, 0.14858447
5370.0, 0.14850491
5380.0, 0.1484255
5390.0, 0.14834626
5400.0, 0.14826715
5410.0, 0.1481882
5420.0, 0.1481094
5430.0, 0.14803076
5440.0, 0.14795226
5450.0, 0.14787391
5460.0, 0.14779572
5470.0, 0.14771768
5480.0, 0.14763978
5490.0, 0.14756203
5500.0, 0.14748444
5510.0, 0.14740698
5520.0, 0.14732969
5530.0, 0.14725253
5540.0, 0.14717554
5550.0, 0.14709868
5560.0, 0.14702196
5570.0, 0.1469454
5580.0, 0.14686899
5590.0, 0.14679271
5600.0, 0.1467166
5610.0, 0.14664061
5620.0, 0.14656478
5630.0, 0.1464891
5640.0, 0.14641356
5650.0, 0.14633816
5660.0, 0.14626291
5670.0, 0.14618781
5680.0, 0.14611284
5690.0, 0.14603803
5700.0, 0.14596336
5710.0, 0.14588882
5720.0, 0.14581443
5730.0, 0.14574018
5740.0, 0.1456661
5750.0, 0.14559212
5760.0, 0.1455183
5770.0, 0.14544463
5780.0, 0.1453711
5790.0, 0.14529769
5800.0, 0.14522444
5810.0, 0.14515133
5820.0, 0.14507835
5830.0, 0.14500552
5840.0, 0.14493284
5850.0, 0.14486028
5860.0, 0.14478786
5870.0, 0.14471559
5880.0, 0.14464346
5890.0, 0.14457145
5900.0, 0.1444996
5910.0, 0.14442788
5920.0, 0.1443563
5930.0, 0.14428484
5940.0, 0.14421354
5950.0, 0.14414237
5960.0, 0.14407134
5970.0, 0.14400044
5980.0, 0.14392968
5990.0, 0.14385904
6000.0, 0.14378856
6010.0, 0.14371821
6020.0, 0.14364798
6030.0, 0.1435779
6040.0, 0.14350796
6050.0, 0.14343815
6060.0, 0.14336845
6070.0, 0.14329891
6080.0, 0.1432295
6090.0, 0.14316022
6100.0, 0.14309108
6110.0, 0.14302206
6120.0, 0.14295317
6130.0, 0.14288443
6140.0, 0.14281581
6150.0, 0.14274733
6160.0, 0.14267899
6170.0, 0.14261076
6180.0, 0.14254268
6190.0, 0.14247473
6200.0, 0.1424069
6210.0, 0.1423392
6220.0, 0.14227162
6230.0, 0.1422042
6240.0, 0.14213689
6250.0, 0.14206971
6260.0, 0.14200266
6270.0, 0.14193574
6280.0, 0.14186895
6290.0, 0.14180228
6300.0, 0.14173576
6310.0, 0.14166936
6320.0, 0.14160307
6330.0, 0.14153692
6340.0, 0.14147091
6350.0, 0.14140502
6360.0, 0.14133924
6370.0, 0.1412736
6380.0, 0.14120808
6390.0, 0.1411427
6400.0, 0.14107744
6410.0, 0.1410123
6420.0, 0.1409473
6430.0, 0.1408824
6440.0, 0.14081764
6450.0, 0.14075302
6460.0, 0.1406885
6470.0, 0.14062412
6480.0, 0.14055985
6490.0, 0.1404957
6500.0, 0.14043169
6510.0, 0.1403678
6520.0, 0.14030403
6530.0, 0.14024039
6540.0, 0.14017686
6550.0, 0.14011346
6560.0, 0.14005019
6570.0, 0.13998702
6580.0, 0.13992399
6590.0, 0.13986108
6600.0, 0.13979828
6610.0, 0.13973561
6620.0, 0.13967307
6630.0, 0.13961065
6640.0, 0.13954833
6650.0, 0.13948613
6660.0, 0.13942407
6670.0, 0.13936213
6680.0, 0.1393003
6690.0, 0.1392386
6700.0, 0.139177
6710.0, 0.13911553
6720.0, 0.13905416
6730.0, 0.13899294
6740.0, 0.13893181
6750.0, 0.13887082
6760.0, 0.13880995
6770.0, 0.13874917
6780.0, 0.13868852
6790.0, 0.138628
6800.0, 0.13856758
6810.0, 0.13850729
6820.0, 0.1384471
6830.0, 0.13838705
6840.0, 0.13832709
6850.0, 0.13826728
6860.0, 0.13820755
6870.0, 0.13814795
6880.0, 0.13808846
6890.0, 0.1380291
6900.0, 0.13796985
6910.0, 0.1379107
6920.0, 0.13785167
6930.0, 0.13779277
6940.0, 0.13773397
6950.0, 0.13767529
6960.0, 0.13761671
6970.0, 0.13755824
6980.0, 0.1374999
6990.0, 0.13744166
7000.0, 0.13738355
7010.0, 0.13732554
7020.0, 0.13726763
7030.0, 0.13720986
7040.0, 0.1371522
7050.0, 0.13709462
7060.0, 0.13703717
7070.0, 0.13697983
7080.0, 0.13692261
7090.0, 0.13686548
7100.0, 0.13680848
7110.0, 0.13675159
7120.0, 0.1366948
7130.0, 0.13663812
7140.0, 0.13658156
7150.0, 0.13652511
7160.0, 0.13646875
7170.0, 0.1364125
7180.0, 0.13635638
7190.0, 0.13630037
7200.0, 0.13624445
7210.0, 0.13618864
7220.0, 0.13613294
7230.0, 0.13607734
7240.0, 0.13602187
7250.0, 0.1359665
7260.0, 0.13591123
7270.0, 0.13585606
7280.0, 0.13580102
7290.0, 0.13574606
7300.0, 0.13569123
7310.0, 0.13563648
7320.0, 0.13558187
7330.0, 0.13552734
7340.0, 0.13547291
7350.0, 0.13541861
7360.0, 0.1353644
7370.0, 0.13531029
7380.0, 0.1352563
7390.0, 0.13520241
7400.0, 0.13514861
7410.0, 0.13509493
7420.0, 0.13504136
7430.0, 0.13498788
7440.0, 0.1349345
7450.0, 0.13488123
7460.0, 0.13482806
7470.0, 0.13477501
7480.0, 0.13472204
7490.0, 0.13466918
7500.0, 0.13461643
7510.0, 0.13456377
7520.0, 0.13451123
7530.0, 0.13445878
7540.0, 0.13440643
7550.0, 0.13435417
7560.0, 0.13430203
7570.0, 0.13425
7580.0, 0.13419804
7590.0, 0.13414621
7600.0, 0.13409446
7610.0, 0.13404283
7620.0, 0.13399127
7630.0, 0.13393985
7640.0, 0.1338885
7650.0, 0.13383725
7660.0, 0.13378611
7670.0, 0.13373506
7680.0, 0.13368413
7690.0, 0.13363329
7700.0, 0.13358253
7710.0, 0.13353188
7720.0, 0.13348132
7730.0, 0.13343088
7740.0, 0.13338052
7750.0, 0.13333027
7760.0, 0.1332801
7770.0, 0.13323003
7780.0, 0.13318007
7790.0, 0.13313021
7800.0, 0.13308044
7810.0, 0.13303076
7820.0, 0.13298118
7830.0, 0.1329317
7840.0, 0.13288231
7850.0, 0.13283302
7860.0, 0.13278383
7870.0, 0.13273473
7880.0, 0.13268572
7890.0, 0.13263682
7900.0, 0.132588
7910.0, 0.13253927
7920.0, 0.13249065
7930.0, 0.13244212
7940.0, 0.13239369
7950.0, 0.13234535
7960.0, 0.1322971
7970.0, 0.13224894
7980.0, 0.13220088
7990.0, 0.13215292
8000.0, 0.13210504
8010.0, 0.13205726
8020.0, 0.13200957
8030.0, 0.13196197
8040.0, 0.13191447
8050.0, 0.13186705
8060.0, 0.13181973
8070.0, 0.1317725
8080.0, 0.13172537
8090.0, 0.13167833
8100.0, 0.13163137
8110.0, 0.13158451
8120.0, 0.13153775
8130.0, 0.13149107
8140.0, 0.13144448
8150.0, 0.13139798
8160.0, 0.13135158
8170.0, 0.13130525
8180.0, 0.13125902
8190.0, 0.13121289
8200.0, 0.13116685
8210.0, 0.13112088
8220.0, 0.13107501
8230.0, 0.13102923
8240.0, 0.13098353
8250.0, 0.13093793
8260.0, 0.13089243
8270.0, 0.13084699
8280.0, 0.13080166
8290.0, 0.13075641
8300.0, 0.13071126
8310.0, 0.13066618
8320.0, 0.1306212
8330.0, 0.1305763
8340.0, 0.13053147
8350.0, 0.13048676
8360.0, 0.13044213
8370.0, 0.13039757
8380.0, 0.13035311
8390.0, 0.13030873
8400.0, 0.13026445
8410.0, 0.13022023
8420.0, 0.13017613
8430.0, 0.1301321
8440.0, 0.13008815
8450.0, 0.13004428
8460.0, 0.13000052
8470.0, 0.12995681
8480.0, 0.12991321
8490.0, 0.12986968
8500.0, 0.12982625
8510.0, 0.1297829
8520.0, 0.12973964
8530.0, 0.12969646
8540.0, 0.12965335
8550.0, 0.12961034
8560.0, 0.12956741
8570.0, 0.12952456
8580.0, 0.1294818
8590.0, 0.12943912
8600.0, 0.12939653
8610.0, 0.12935401
8620.0, 0.12931158
8630.0, 0.12926923
8640.0, 0.12922695
8650.0, 0.12918478
8660.0, 0.12914267
8670.0, 0.12910065
8680.0, 0.12905872
8690.0, 0.12901686
8700.0, 0.1289751
8710.0, 0.1289334
8720.0, 0.12889178
8730.0, 0.12885025
8740.0, 0.1288088
8750.0, 0.12876743
8760.0, 0.12872614
8770.0, 0.12868492
8780.0, 0.1286438
8790.0, 0.12860276
8800.0, 0.12856178
8810.0, 0.12852089
8820.0, 0.12848009
8830.0, 0.12843935
8840.0, 0.1283987
8850.0, 0.12835814
8860.0, 0.12831765
8870.0, 0.12827724
8880.0, 0.12823689
8890.0, 0.12819664
8900.0, 0.12815647
8910.0, 0.12811637
8920.0, 0.12807634
8930.0, 0.12803641
8940.0, 0.12799653
8950.0, 0.12795676
8960.0, 0.12791705
8970.0, 0.12787741
8980.0, 0.12783787
8990.0, 0.12779838
9000.0, 0.127759
9010.0, 0.12771966
9020.0, 0.12768042
9030.0, 0.12764125
9040.0, 0.12760216
9050.0, 0.12756313
9060.0, 0.1275242
9070.0, 0.12748533
9080.0, 0.12744655
9090.0, 0.12740782
9100.0, 0.12736918
9110.0, 0.12733062
9120.0, 0.12729214
9130.0, 0.12725373
9140.0, 0.12721539
9150.0, 0.12717712
9160.0, 0.12713893
9170.0, 0.12710083
9180.0, 0.12706278
9190.0, 0.12702483
9200.0, 0.12698694
9210.0, 0.12694912
9220.0, 0.12691137
9230.0, 0.1268737
9240.0, 0.1268361
9250.0, 0.12679859
9260.0, 0.12676114
9270.0, 0.12672375
9280.0, 0.12668645
9290.0, 0.12664922
9300.0, 0.12661207
9310.0, 0.126575
9320.0, 0.12653796
9330.0, 0.12650102
9340.0, 0.12646416
9350.0, 0.12642737
9360.0, 0.12639064
9370.0, 0.12635398
9380.0, 0.12631741
9390.0, 0.1262809
9400.0, 0.12624446
9410.0, 0.1262081
9420.0, 0.1261718
9430.0, 0.12613557
9440.0, 0.12609942
9450.0, 0.12606333
9460.0, 0.12602733
9470.0, 0.12599139
9480.0, 0.1259555
9490.0, 0.12591971
9500.0, 0.12588398
9510.0, 0.12584831
9520.0, 0.12581272
9530.0, 0.1257772
9540.0, 0.12574175
9550.0, 0.12570636
9560.0, 0.12567104
9570.0, 0.1256358
9580.0, 0.12560062
9590.0, 0.12556551
9600.0, 0.12553047
9610.0, 0.1254955
9620.0, 0.1254606
9630.0, 0.12542576
9640.0, 0.12539099
9650.0, 0.1253563
9660.0, 0.12532166
9670.0, 0.1252871
9680.0, 0.1252526
9690.0, 0.12521818
9700.0, 0.1251838
9710.0, 0.12514952
9720.0, 0.1251153
9730.0, 0.12508114
9740.0, 0.12504704
9750.0, 0.12501302
9760.0, 0.124979064
9770.0, 0.124945164
9780.0, 0.12491134
9790.0, 0.12487757
9800.0, 0.12484388
9810.0, 0.124810256
9820.0, 0.12477669
9830.0, 0.12474319
9840.0, 0.12470976
9850.0, 0.1246764
9860.0, 0.124643095
9870.0, 0.12460986
9880.0, 0.12457669
9890.0, 0.124543585
9900.0, 0.12451054
9910.0, 0.124477565
9920.0, 0.124444656
9930.0, 0.12441181
9940.0, 0.124379024
9950.0, 0.12434631
9960.0, 0.124313645
9970.0, 0.12428105
9980.0, 0.12424853
9990.0, 0.12421607
10000.0, 0.12418366
10010.0, 0.12415133
10020.0, 0.12411906
10030.0, 0.12408684
10040.0, 0.1240547
10050.0, 0.12402261
10060.0, 0.123990595
10070.0, 0.12395863
10080.0, 0.12392674
10090.0, 0.12389491
10100.0, 0.12386313
10110.0, 0.12383143
10120.0, 0.12379977
10130.0, 0.12376819
10140.0, 0.123736665
10150.0, 0.12370521
10160.0, 0.123673804
10170.0, 0.12364247
10180.0, 0.12361119
10190.0, 0.12357997
10200.0, 0.12354882
10210.0, 0.12351774
10220.0, 0.123486705
10230.0, 0.12345573
10240.0, 0.12342481
10250.0, 0.12339396
10260.0, 0.123363174
10270.0, 0.12333245
10280.0, 0.123301774
10290.0, 0.12327117
10300.0, 0.12324062
10310.0, 0.123210125
10320.0, 0.1231797
10330.0, 0.12314933
10340.0, 0.12311902
10350.0, 0.12308877
10360.0, 0.12305858
10370.0, 0.12302845
10380.0, 0.122998364
10390.0, 0.122968346
10400.0, 0.1229384
10410.0, 0.122908495
10420.0, 0.12287866
10430.0, 0.12284888
10440.0, 0.12281916
10450.0, 0.122789495
10460.0, 0.122759886
10470.0, 0.122730345
10480.0, 0.122700855
10490.0, 0.12267142
10500.0, 0.122642055
10510.0, 0.12261274
10520.0, 0.12258348
10530.0, 0.12255428
10540.0, 0.12252513
10550.0, 0.122496046
10560.0, 0.12246702
10570.0, 0.12243804
10580.0, 0.12240913
10590.0, 0.122380264
10600.0, 0.12235147
10610.0, 0.12232272
10620.0, 0.12229403
10630.0, 0.1222654
10640.0, 0.12223682
10650.0, 0.122208305
10660.0, 0.122179836
10670.0, 0.12215143
10680.0, 0.12212307
10690.0, 0.12209478
10700.0, 0.12206653
10710.0, 0.12203834
10720.0, 0.12201021
10730.0, 0.121982135
10740.0, 0.12195412
10750.0, 0.12192615
10760.0, 0.12189824
10770.0, 0.121870376
10780.0, 0.12184258
10790.0, 0.12181483
10800.0, 0.12178714
10810.0, 0.121759504
10820.0, 0.121731915
10830.0, 0.121704385
10840.0, 0.121676914
10850.0, 0.12164949
10860.0, 0.12162212
10870.0, 0.1215948
10880.0, 0.12156754
10890.0, 0.12154034
10900.0, 0.12151318
10910.0, 0.12148608
10920.0, 0.12145904
10930.0, 0.121432036
10940.0, 0.121405095
10950.0, 0.12137821
10960.0, 0.121351376
10970.0, 0.121324584
10980.0, 0.12129786
10990.0, 0.121271186
11000.0, 0.12124455
11010.0, 0.12121798
11020.0, 0.121191464
11030.0, 0.12116499
11040.0, 0.12113858
11050.0, 0.12111221
11060.0, 0.1210859
11070.0, 0.121059634
11080.0, 0.12103342
11090.0, 0.12100727
11100.0, 0.12098116
11110.0, 0.1209551
11120.0, 0.1209291
11130.0, 0.12090314
11140.0, 0.12087724
11150.0, 0.1208514
11160.0, 0.12082559
11170.0, 0.12079984
11180.0, 0.12077414
11190.0, 0.12074849
11200.0, 0.12072289
11210.0, 0.12069735
11220.0, 0.120671846
11230.0, 0.1206464
11240.0, 0.120621
11250.0, 0.12059566
11260.0, 0.12057036
11270.0, 0.12054511
11280.0, 0.120519914
11290.0, 0.12049476
11300.0, 0.12046966
11310.0, 0.12044461
11320.0, 0.12041961
11330.0, 0.120394655
11340.0, 0.12036975
11350.0, 0.1203449
11360.0, 0.1203201
11370.0, 0.12029534
11380.0, 0.120270625
11390.0, 0.12024596
11400.0, 0.12022136
11410.0, 0.1201968
11420.0, 0.120172285
11430.0, 0.12014782
11440.0, 0.1201234
11450.0, 0.12009903
11460.0, 0.120074704
11470.0, 0.12005043
11480.0, 0.1200262
11490.0, 0.12000203
11500.0, 0.1199779
11510.0, 0.11995381
11520.0, 0.119929776
11530.0, 0.119905785
11540.0, 0.11988185
11550.0, 0.11985796
11560.0, 0.11983411
11570.0, 0.119810306
11580.0, 0.11978655
11590.0, 0.119762845
11600.0, 0.11973918
11610.0, 0.11971557
11620.0, 0.119692005
11630.0, 0.119668484
11640.0, 0.11964501
11650.0, 0.119621575
11660.0, 0.119598195
11670.0, 0.11957486
11680.0, 0.11955157
