Energy (in eV), backscattering yield of material te2k-NASCAP at incidence 50.000004 degree
6930.0, 0.22967327
6940.0, 0.22960052
6950.0, 0.2295279
6960.0, 0.22945543
6970.0, 0.22938307
6980.0, 0.22931086
6990.0, 0.22923876
7000.0, 0.22916682
7010.0, 0.22909498
7020.0, 0.2290233
7030.0, 0.22895174
7040.0, 0.22888032
7050.0, 0.228809
7060.0, 0.22873783
7070.0, 0.2286668
7080.0, 0.22859588
7090.0, 0.2285251
7100.0, 0.22845444
7110.0, 0.22838391
7120.0, 0.22831352
7130.0, 0.22824326
7140.0, 0.22817312
7150.0, 0.22810312
7160.0, 0.22803323
7170.0, 0.22796348
7180.0, 0.22789386
7190.0, 0.22782436
7200.0, 0.22775498
7210.0, 0.22768575
7220.0, 0.22761662
7230.0, 0.22754763
7240.0, 0.22747877
7250.0, 0.22741003
7260.0, 0.22734141
7270.0, 0.22727293
7280.0, 0.22720456
7290.0, 0.22713633
7300.0, 0.22706822
7310.0, 0.22700022
7320.0, 0.22693236
7330.0, 0.22686462
7340.0, 0.226797
7350.0, 0.22672951
7360.0, 0.22666214
7370.0, 0.22659491
7380.0, 0.2265278
7390.0, 0.2264608
7400.0, 0.22639392
7410.0, 0.22632717
7420.0, 0.22626054
7430.0, 0.22619404
7440.0, 0.22612765
7450.0, 0.22606139
7460.0, 0.22599524
7470.0, 0.22592923
7480.0, 0.22586332
7490.0, 0.22579755
7500.0, 0.2257319
7510.0, 0.22566636
7520.0, 0.22560094
7530.0, 0.22553565
7540.0, 0.22547047
7550.0, 0.22540541
7560.0, 0.22534047
7570.0, 0.22527567
7580.0, 0.22521096
7590.0, 0.22514638
7600.0, 0.22508192
7610.0, 0.22501759
7620.0, 0.22495335
7630.0, 0.22488926
7640.0, 0.22482528
7650.0, 0.2247614
7660.0, 0.22469765
7670.0, 0.224634
7680.0, 0.2245705
7690.0, 0.22450711
7700.0, 0.22444381
7710.0, 0.22438064
7720.0, 0.2243176
7730.0, 0.22425467
7740.0, 0.22419184
7750.0, 0.22412914
7760.0, 0.22406656
7770.0, 0.22400407
7780.0, 0.22394171
7790.0, 0.22387949
7800.0, 0.22381735
7810.0, 0.22375534
7820.0, 0.22369345
7830.0, 0.22363167
7840.0, 0.22356999
7850.0, 0.22350845
7860.0, 0.223447
7870.0, 0.22338568
7880.0, 0.22332445
7890.0, 0.22326335
7900.0, 0.22320236
7910.0, 0.22314148
7920.0, 0.22308071
7930.0, 0.22302006
7940.0, 0.22295952
7950.0, 0.2228991
7960.0, 0.22283877
7970.0, 0.22277857
7980.0, 0.22271848
7990.0, 0.2226585
8000.0, 0.22259863
8010.0, 0.22253887
8020.0, 0.22247921
8030.0, 0.22241968
8040.0, 0.22236024
8050.0, 0.22230092
8060.0, 0.2222417
8070.0, 0.2221826
8080.0, 0.22212362
8090.0, 0.22206473
8100.0, 0.22200596
8110.0, 0.2219473
8120.0, 0.22188874
8130.0, 0.2218303
8140.0, 0.22177196
8150.0, 0.22171372
8160.0, 0.22165559
8170.0, 0.22159758
8180.0, 0.22153968
8190.0, 0.22148187
8200.0, 0.22142418
8210.0, 0.22136658
8220.0, 0.22130911
8230.0, 0.22125173
8240.0, 0.22119446
8250.0, 0.2211373
8260.0, 0.22108026
8270.0, 0.2210233
8280.0, 0.22096646
8290.0, 0.22090971
8300.0, 0.22085309
8310.0, 0.22079656
8320.0, 0.22074012
8330.0, 0.22068381
8340.0, 0.2206276
8350.0, 0.22057149
8360.0, 0.22051549
8370.0, 0.2204596
8380.0, 0.22040379
8390.0, 0.2203481
8400.0, 0.22029251
8410.0, 0.22023702
8420.0, 0.22018163
8430.0, 0.22012636
8440.0, 0.22007118
8450.0, 0.2200161
8460.0, 0.21996114
8470.0, 0.21990626
8480.0, 0.2198515
8490.0, 0.21979682
8500.0, 0.21974225
8510.0, 0.21968779
8520.0, 0.21963343
8530.0, 0.21957918
8540.0, 0.21952501
8550.0, 0.21947095
8560.0, 0.21941699
8570.0, 0.21936312
8580.0, 0.21930937
8590.0, 0.21925572
8600.0, 0.21920216
8610.0, 0.2191487
8620.0, 0.21909533
8630.0, 0.2190421
8640.0, 0.21898891
8650.0, 0.21893586
8660.0, 0.2188829
8670.0, 0.21883003
8680.0, 0.21877727
8690.0, 0.21872461
8700.0, 0.21867204
8710.0, 0.21861957
8720.0, 0.2185672
8730.0, 0.21851492
8740.0, 0.21846274
8750.0, 0.21841066
8760.0, 0.21835868
8770.0, 0.2183068
8780.0, 0.21825501
8790.0, 0.21820332
8800.0, 0.21815172
8810.0, 0.21810022
8820.0, 0.21804883
8830.0, 0.2179975
8840.0, 0.21794629
8850.0, 0.21789518
8860.0, 0.21784417
8870.0, 0.21779324
8880.0, 0.2177424
8890.0, 0.21769167
8900.0, 0.21764104
8910.0, 0.21759048
8920.0, 0.21754004
8930.0, 0.21748969
8940.0, 0.21743941
8950.0, 0.21738924
8960.0, 0.21733917
8970.0, 0.2172892
8980.0, 0.2172393
8990.0, 0.2171895
9000.0, 0.21713981
9010.0, 0.2170902
9020.0, 0.21704069
9030.0, 0.21699126
9040.0, 0.21694194
9050.0, 0.21689269
9060.0, 0.21684356
9070.0, 0.2167945
9080.0, 0.21674554
9090.0, 0.21669666
9100.0, 0.2166479
9110.0, 0.2165992
9120.0, 0.2165506
9130.0, 0.2165021
9140.0, 0.21645369
9150.0, 0.21640536
9160.0, 0.21635713
9170.0, 0.216309
9180.0, 0.21626094
9190.0, 0.21621299
9200.0, 0.21616511
9210.0, 0.21611732
9220.0, 0.21606964
9230.0, 0.21602203
9240.0, 0.21597451
9250.0, 0.2159271
9260.0, 0.21587977
9270.0, 0.2158325
9280.0, 0.21578535
9290.0, 0.21573828
9300.0, 0.2156913
9310.0, 0.21564442
9320.0, 0.2155976
9330.0, 0.21555088
9340.0, 0.21550426
9350.0, 0.21545771
9360.0, 0.21541126
9370.0, 0.21536489
9380.0, 0.21531862
9390.0, 0.21527243
9400.0, 0.21522631
9410.0, 0.2151803
9420.0, 0.21513437
9430.0, 0.21508852
9440.0, 0.21504276
9450.0, 0.21499708
9460.0, 0.2149515
9470.0, 0.21490599
9480.0, 0.21486057
9490.0, 0.21481524
9500.0, 0.21477
9510.0, 0.21472484
9520.0, 0.21467976
9530.0, 0.21463476
9540.0, 0.21458986
9550.0, 0.21454504
9560.0, 0.2145003
9570.0, 0.21445565
9580.0, 0.21441108
9590.0, 0.21436659
9600.0, 0.2143222
9610.0, 0.21427786
9620.0, 0.21423364
9630.0, 0.21418948
9640.0, 0.2141454
9650.0, 0.21410143
9660.0, 0.21405752
9670.0, 0.21401371
9680.0, 0.21396998
9690.0, 0.21392632
9700.0, 0.21388273
9710.0, 0.21383925
9720.0, 0.21379584
9730.0, 0.21375251
9740.0, 0.21370928
9750.0, 0.21366611
9760.0, 0.21362303
9770.0, 0.21358003
9780.0, 0.21353711
9790.0, 0.21349427
9800.0, 0.2134515
9810.0, 0.21340883
9820.0, 0.21336624
9830.0, 0.21332373
9840.0, 0.21328129
9850.0, 0.21323892
9860.0, 0.21319665
9870.0, 0.21315446
9880.0, 0.21311234
9890.0, 0.2130703
9900.0, 0.21302836
9910.0, 0.21298647
9920.0, 0.21294467
9930.0, 0.21290295
9940.0, 0.21286131
9950.0, 0.21281976
9960.0, 0.21277826
9970.0, 0.21273685
9980.0, 0.21269552
9990.0, 0.21265428
10000.0, 0.2126131
10010.0, 0.21257201
10020.0, 0.212531
10030.0, 0.21249005
10040.0, 0.21244921
10050.0, 0.21240841
10060.0, 0.21236771
10070.0, 0.21232708
10080.0, 0.21228653
10090.0, 0.21224606
10100.0, 0.21220565
10110.0, 0.21216533
10120.0, 0.21212508
10130.0, 0.2120849
10140.0, 0.21204482
10150.0, 0.2120048
10160.0, 0.21196486
10170.0, 0.21192499
10180.0, 0.2118852
10190.0, 0.21184549
10200.0, 0.21180584
10210.0, 0.21176629
10220.0, 0.2117268
10230.0, 0.21168739
10240.0, 0.21164803
10250.0, 0.21160877
10260.0, 0.21156958
10270.0, 0.21153046
10280.0, 0.2114914
10290.0, 0.21145244
10300.0, 0.21141355
10310.0, 0.21137473
10320.0, 0.21133597
10330.0, 0.2112973
10340.0, 0.2112587
10350.0, 0.21122018
10360.0, 0.21118172
10370.0, 0.21114334
10380.0, 0.21110502
10390.0, 0.21106678
10400.0, 0.21102862
10410.0, 0.21099053
10420.0, 0.21095252
10430.0, 0.21091457
10440.0, 0.21087669
10450.0, 0.21083888
10460.0, 0.21080115
10470.0, 0.21076348
10480.0, 0.2107259
10490.0, 0.21068838
10500.0, 0.21065094
10510.0, 0.21061356
10520.0, 0.21057627
10530.0, 0.21053903
10540.0, 0.21050186
10550.0, 0.21046478
10560.0, 0.21042776
10570.0, 0.2103908
10580.0, 0.21035393
10590.0, 0.2103171
10600.0, 0.21028037
10610.0, 0.2102437
10620.0, 0.2102071
10630.0, 0.21017058
10640.0, 0.2101341
10650.0, 0.21009772
10660.0, 0.2100614
10670.0, 0.21002515
10680.0, 0.20998895
10690.0, 0.20995285
10700.0, 0.20991679
10710.0, 0.20988081
10720.0, 0.2098449
10730.0, 0.20980906
10740.0, 0.20977329
10750.0, 0.20973758
10760.0, 0.20970194
10770.0, 0.20966637
10780.0, 0.20963086
10790.0, 0.20959544
10800.0, 0.20956007
10810.0, 0.20952477
10820.0, 0.20948954
10830.0, 0.20945437
10840.0, 0.20941928
10850.0, 0.20938425
10860.0, 0.20934927
10870.0, 0.20931438
10880.0, 0.20927954
10890.0, 0.20924479
10900.0, 0.20921008
10910.0, 0.20917545
10920.0, 0.20914088
10930.0, 0.20910637
10940.0, 0.20907195
10950.0, 0.20903757
10960.0, 0.20900327
10970.0, 0.20896903
10980.0, 0.20893486
10990.0, 0.20890075
11000.0, 0.2088667
11010.0, 0.20883273
11020.0, 0.20879883
11030.0, 0.20876497
11040.0, 0.20873119
11050.0, 0.20869747
11060.0, 0.2086638
11070.0, 0.20863022
11080.0, 0.20859669
11090.0, 0.20856322
11100.0, 0.20852983
11110.0, 0.2084965
11120.0, 0.20846322
11130.0, 0.20843
11140.0, 0.20839687
11150.0, 0.20836379
11160.0, 0.20833077
11170.0, 0.2082978
11180.0, 0.20826492
11190.0, 0.20823209
11200.0, 0.20819932
11210.0, 0.20816663
11220.0, 0.20813398
11230.0, 0.2081014
11240.0, 0.20806888
11250.0, 0.20803642
11260.0, 0.20800404
11270.0, 0.2079717
11280.0, 0.20793945
11290.0, 0.20790723
11300.0, 0.20787509
11310.0, 0.207843
11320.0, 0.20781098
11330.0, 0.20777902
11340.0, 0.20774712
11350.0, 0.20771527
11360.0, 0.2076835
11370.0, 0.20765178
11380.0, 0.20762011
11390.0, 0.20758852
11400.0, 0.207557
11410.0, 0.20752552
11420.0, 0.20749411
11430.0, 0.20746276
11440.0, 0.20743145
11450.0, 0.20740022
11460.0, 0.20736903
11470.0, 0.20733792
11480.0, 0.20730686
11490.0, 0.20727587
11500.0, 0.20724493
11510.0, 0.20721406
11520.0, 0.20718324
11530.0, 0.20715247
11540.0, 0.20712177
11550.0, 0.20709114
11560.0, 0.20706056
11570.0, 0.20703003
11580.0, 0.20699956
11590.0, 0.20696916
11600.0, 0.2069388
11610.0, 0.20690851
11620.0, 0.20687827
11630.0, 0.2068481
11640.0, 0.20681798
11650.0, 0.20678793
11660.0, 0.20675792
11670.0, 0.20672798
11680.0, 0.20669809
11690.0, 0.20666826
