Energy (in eV), backscattering yield of material ka2k-NASCAP at incidence 20.0 degree
1200.0, 0.15110807
1210.0, 0.15094134
1220.0, 0.15077493
1230.0, 0.15060882
1240.0, 0.15044305
1250.0, 0.1502776
1260.0, 0.15011245
1270.0, 0.14994764
1280.0, 0.14978313
1290.0, 0.14961894
1300.0, 0.14945509
1310.0, 0.14929152
1320.0, 0.14912827
1330.0, 0.14896536
1340.0, 0.14880274
1350.0, 0.14864045
1360.0, 0.14847848
1370.0, 0.1483168
1380.0, 0.14815545
1390.0, 0.1479944
1400.0, 0.14783366
1410.0, 0.14767323
1420.0, 0.14751312
1430.0, 0.1473533
1440.0, 0.1471938
1450.0, 0.14703462
1460.0, 0.14687574
1470.0, 0.14671716
1480.0, 0.14655888
1490.0, 0.14640091
1500.0, 0.14624324
1510.0, 0.14608589
1520.0, 0.14592884
1530.0, 0.14577208
1540.0, 0.14561562
1550.0, 0.14545947
1560.0, 0.14530364
1570.0, 0.14514808
1580.0, 0.14499284
1590.0, 0.1448379
1600.0, 0.14468326
1610.0, 0.1445289
1620.0, 0.14437485
1630.0, 0.1442211
1640.0, 0.14406765
1650.0, 0.14391448
1660.0, 0.1437616
1670.0, 0.14360905
1680.0, 0.14345677
1690.0, 0.14330478
1700.0, 0.14315309
1710.0, 0.14300169
1720.0, 0.1428506
1730.0, 0.14269978
1740.0, 0.14254926
1750.0, 0.14239903
1760.0, 0.14224909
1770.0, 0.14209943
1780.0, 0.14195007
1790.0, 0.141801
1800.0, 0.14165221
1810.0, 0.14150372
1820.0, 0.1413555
1830.0, 0.14120758
1840.0, 0.14105994
1850.0, 0.14091259
1860.0, 0.14076552
1870.0, 0.14061873
1880.0, 0.14047222
1890.0, 0.14032601
1900.0, 0.14018007
1910.0, 0.1400344
1920.0, 0.13988903
1930.0, 0.13974394
1940.0, 0.13959913
1950.0, 0.13945459
1960.0, 0.13931035
1970.0, 0.13916636
1980.0, 0.13902266
1990.0, 0.13887925
2000.0, 0.1387361
2010.0, 0.13859324
2020.0, 0.13845064
2030.0, 0.13830833
2040.0, 0.1381663
2050.0, 0.13802452
2060.0, 0.13788304
2070.0, 0.13774182
2080.0, 0.13760087
2090.0, 0.1374602
2100.0, 0.1373198
2110.0, 0.13717967
2120.0, 0.13703981
2130.0, 0.13690022
2140.0, 0.1367609
2150.0, 0.13662185
2160.0, 0.13648307
2170.0, 0.13634457
2180.0, 0.13620631
2190.0, 0.13606834
2200.0, 0.13593063
2210.0, 0.13579318
2220.0, 0.135656
2230.0, 0.13551909
2240.0, 0.13538244
2250.0, 0.13524605
2260.0, 0.13510993
2270.0, 0.13497408
2280.0, 0.13483848
2290.0, 0.13470314
2300.0, 0.13456807
2310.0, 0.13443325
2320.0, 0.13429871
2330.0, 0.13416442
2340.0, 0.1340304
2350.0, 0.13389662
2360.0, 0.1337631
2370.0, 0.13362986
2380.0, 0.13349687
2390.0, 0.13336413
2400.0, 0.13323164
2410.0, 0.13309942
2420.0, 0.13296744
2430.0, 0.13283573
2440.0, 0.13270427
2450.0, 0.13257307
2460.0, 0.13244212
2470.0, 0.13231142
2480.0, 0.13218097
2490.0, 0.13205078
2500.0, 0.13192084
2510.0, 0.13179116
2520.0, 0.13166171
2530.0, 0.13153252
2540.0, 0.13140358
2550.0, 0.13127491
2560.0, 0.13114646
2570.0, 0.13101827
2580.0, 0.13089032
2590.0, 0.13076264
2600.0, 0.13063519
2610.0, 0.13050798
2620.0, 0.13038103
2630.0, 0.13025431
2640.0, 0.13012786
2650.0, 0.13000163
2660.0, 0.12987566
2670.0, 0.12974992
2680.0, 0.12962444
2690.0, 0.1294992
2700.0, 0.12937419
2710.0, 0.12924944
2720.0, 0.12912492
2730.0, 0.12900065
2740.0, 0.12887661
2750.0, 0.12875281
2760.0, 0.12862925
2770.0, 0.12850593
2780.0, 0.12838286
2790.0, 0.12826002
2800.0, 0.12813741
2810.0, 0.12801504
2820.0, 0.12789291
2830.0, 0.12777103
2840.0, 0.12764937
2850.0, 0.12752795
2860.0, 0.12740676
2870.0, 0.12728582
2880.0, 0.12716511
2890.0, 0.12704462
2900.0, 0.12692437
2910.0, 0.12680435
2920.0, 0.12668458
2930.0, 0.12656502
2940.0, 0.1264457
2950.0, 0.1263266
2960.0, 0.12620775
2970.0, 0.12608914
2980.0, 0.12597074
2990.0, 0.12585257
3000.0, 0.12573463
3010.0, 0.12561692
3020.0, 0.12549943
3030.0, 0.12538218
3040.0, 0.12526515
3050.0, 0.12514836
3060.0, 0.12503178
3070.0, 0.124915436
3080.0, 0.12479931
3090.0, 0.12468341
3100.0, 0.12456775
3110.0, 0.1244523
3120.0, 0.12433708
3130.0, 0.12422207
3140.0, 0.124107294
3150.0, 0.12399274
3160.0, 0.123878404
3170.0, 0.12376429
3180.0, 0.1236504
3190.0, 0.12353673
3200.0, 0.123423286
3210.0, 0.12331005
3220.0, 0.12319704
3230.0, 0.123084255
3240.0, 0.122971684
3250.0, 0.12285933
3260.0, 0.1227472
3270.0, 0.122635275
3280.0, 0.12252357
3290.0, 0.12241209
3300.0, 0.122300826
3310.0, 0.12218977
3320.0, 0.12207893
3330.0, 0.121968314
3340.0, 0.12185791
3350.0, 0.12174772
3360.0, 0.12163773
3370.0, 0.12152796
3380.0, 0.12141842
3390.0, 0.12130908
3400.0, 0.12119995
3410.0, 0.12109103
3420.0, 0.12098233
3430.0, 0.12087383
3440.0, 0.120765544
3450.0, 0.12065748
3460.0, 0.12054961
3470.0, 0.12044196
3480.0, 0.12033451
3490.0, 0.12022728
3500.0, 0.12012025
3510.0, 0.12001343
3520.0, 0.11990681
3530.0, 0.1198004
3540.0, 0.1196942
3550.0, 0.11958821
3560.0, 0.11948243
3570.0, 0.11937684
3580.0, 0.11927146
3590.0, 0.11916629
3600.0, 0.11906132
3610.0, 0.11895656
3620.0, 0.118852
3630.0, 0.11874764
3640.0, 0.118643485
3650.0, 0.11853952
3660.0, 0.11843577
3670.0, 0.11833222
3680.0, 0.118228875
3690.0, 0.11812572
3700.0, 0.11802278
3710.0, 0.117920026
3720.0, 0.11781748
3730.0, 0.117715135
3740.0, 0.11761298
3750.0, 0.11751103
3760.0, 0.117409274
3770.0, 0.117307715
3780.0, 0.11720636
3790.0, 0.11710519
3800.0, 0.11700423
3810.0, 0.11690346
3820.0, 0.116802886
3830.0, 0.116702504
3840.0, 0.116602324
3850.0, 0.11650234
3860.0, 0.11640254
3870.0, 0.116302945
3880.0, 0.11620353
3890.0, 0.11610431
3900.0, 0.116005294
3910.0, 0.11590647
3920.0, 0.11580783
3930.0, 0.11570939
3940.0, 0.11561113
3950.0, 0.115513064
3960.0, 0.1154152
3970.0, 0.11531751
3980.0, 0.11522002
3990.0, 0.11512271
4000.0, 0.11502561
4010.0, 0.11492868
4020.0, 0.11483195
4030.0, 0.114735395
4040.0, 0.11463904
4050.0, 0.114542864
4060.0, 0.11444688
4070.0, 0.11435108
4080.0, 0.114255466
4090.0, 0.11416004
4100.0, 0.1140648
4110.0, 0.113969736
4120.0, 0.11387487
4130.0, 0.11378018
4140.0, 0.11368568
4150.0, 0.11359136
4160.0, 0.11349723
4170.0, 0.11340327
4180.0, 0.1133095
4190.0, 0.11321591
4200.0, 0.11312251
4210.0, 0.113029286
4220.0, 0.11293624
4230.0, 0.11284338
4240.0, 0.112750694
4250.0, 0.1126582
4260.0, 0.11256588
4270.0, 0.11247374
4280.0, 0.11238178
4290.0, 0.11228999
4300.0, 0.11219839
4310.0, 0.112106964
4320.0, 0.11201572
4330.0, 0.11192464
4340.0, 0.11183375
4350.0, 0.11174303
4360.0, 0.11165249
4370.0, 0.11156213
4380.0, 0.11147194
4390.0, 0.11138193
4400.0, 0.11129209
4410.0, 0.111202426
4420.0, 0.11111294
4430.0, 0.111023635
4440.0, 0.11093449
4450.0, 0.11084553
4460.0, 0.11075673
4470.0, 0.110668115
4480.0, 0.11057966
4490.0, 0.11049139
4500.0, 0.110403284
4510.0, 0.11031535
4520.0, 0.11022759
4530.0, 0.11014
4540.0, 0.11005258
4550.0, 0.10996533
4560.0, 0.10987826
4570.0, 0.109791346
4580.0, 0.109704606
4590.0, 0.10961803
4600.0, 0.10953163
4610.0, 0.1094454
4620.0, 0.10935933
4630.0, 0.10927343
4640.0, 0.1091877
4650.0, 0.10910214
4660.0, 0.10901673
4670.0, 0.108931504
4680.0, 0.10884643
4690.0, 0.10876154
4700.0, 0.108676806
4710.0, 0.108592235
4720.0, 0.10850783
4730.0, 0.10842358
4740.0, 0.10833952
4750.0, 0.1082556
4760.0, 0.10817185
4770.0, 0.10808826
4780.0, 0.10800484
4790.0, 0.10792158
4800.0, 0.10783848
4810.0, 0.10775555
4820.0, 0.107672766
4830.0, 0.10759016
4840.0, 0.107507706
4850.0, 0.107425414
4860.0, 0.10734329
4870.0, 0.107261315
4880.0, 0.10717951
4890.0, 0.10709786
4900.0, 0.10701636
4910.0, 0.106935024
4920.0, 0.10685385
4930.0, 0.10677283
4940.0, 0.10669197
4950.0, 0.10661127
4960.0, 0.106530726
4970.0, 0.106450334
4980.0, 0.106370114
4990.0, 0.106290035
5000.0, 0.10621012
5010.0, 0.106130354
5020.0, 0.10605075
5030.0, 0.1059713
5040.0, 0.105892
5050.0, 0.10581286
5060.0, 0.10573387
5070.0, 0.10565504
5080.0, 0.10557636
5090.0, 0.10549783
5100.0, 0.105419464
5110.0, 0.10534124
5120.0, 0.10526317
5130.0, 0.105185255
5140.0, 0.10510749
5150.0, 0.10502988
5160.0, 0.104952425
5170.0, 0.10487511
5180.0, 0.10479795
5190.0, 0.10472094
5200.0, 0.10464409
5210.0, 0.10456738
5220.0, 0.104490824
5230.0, 0.10441441
5240.0, 0.104338154
5250.0, 0.10426204
5260.0, 0.10418608
5270.0, 0.10411027
5280.0, 0.1040346
5290.0, 0.10395908
5300.0, 0.10388371
5310.0, 0.10380849
5320.0, 0.10373341
5330.0, 0.10365848
5340.0, 0.1035837
5350.0, 0.10350906
5360.0, 0.10343457
5370.0, 0.10336022
5380.0, 0.10328602
5390.0, 0.10321196
5400.0, 0.103138044
5410.0, 0.103064284
5420.0, 0.10299066
5430.0, 0.10291718
5440.0, 0.102843836
5450.0, 0.10277065
5460.0, 0.102697596
5470.0, 0.102624685
5480.0, 0.102551915
5490.0, 0.102479294
5500.0, 0.102406815
5510.0, 0.10233447
5520.0, 0.102262266
5530.0, 0.10219021
5540.0, 0.10211829
5550.0, 0.10204652
5560.0, 0.10197488
5570.0, 0.10190339
5580.0, 0.10183203
5590.0, 0.10176081
5600.0, 0.10168973
5610.0, 0.10161879
5620.0, 0.10154799
5630.0, 0.101477325
5640.0, 0.101406805
5650.0, 0.10133641
5660.0, 0.10126617
5670.0, 0.10119604
5680.0, 0.101126075
5690.0, 0.10105623
5700.0, 0.10098653
5710.0, 0.10091697
5720.0, 0.100847535
5730.0, 0.100778244
5740.0, 0.10070908
5750.0, 0.10064006
5760.0, 0.10057116
5770.0, 0.10050242
5780.0, 0.1004338
5790.0, 0.1003653
5800.0, 0.10029695
5810.0, 0.100228734
5820.0, 0.10016065
5830.0, 0.100092694
5840.0, 0.10002488
5850.0, 0.09995719
5860.0, 0.099889636
5870.0, 0.099822216
5880.0, 0.09975492
5890.0, 0.09968776
5900.0, 0.09962074
5910.0, 0.09955384
5920.0, 0.09948707
5930.0, 0.099420436
5940.0, 0.09935393
5950.0, 0.099287555
5960.0, 0.09922131
5970.0, 0.099155195
5980.0, 0.099089205
5990.0, 0.09902335
6000.0, 0.09895762
6010.0, 0.09889202
6020.0, 0.09882655
6030.0, 0.0987612
6040.0, 0.098695986
6050.0, 0.0986309
6060.0, 0.098565936
6070.0, 0.0985011
6080.0, 0.09843639
6090.0, 0.09837181
6100.0, 0.098307356
6110.0, 0.09824303
6120.0, 0.09817882
6130.0, 0.09811475
6140.0, 0.098050795
6150.0, 0.09798697
6160.0, 0.09792327
6170.0, 0.09785969
6180.0, 0.09779624
6190.0, 0.09773291
6200.0, 0.097669706
6210.0, 0.09760662
6220.0, 0.097543664
6230.0, 0.097480826
6240.0, 0.097418115
6250.0, 0.09735553
6260.0, 0.097293064
6270.0, 0.09723072
6280.0, 0.09716849
6290.0, 0.09710639
6300.0, 0.097044416
6310.0, 0.09698256
6320.0, 0.09692082
6330.0, 0.09685921
6340.0, 0.09679771
6350.0, 0.09673634
6360.0, 0.09667508
6370.0, 0.09661395
6380.0, 0.09655293
6390.0, 0.09649204
6400.0, 0.09643126
6410.0, 0.0963706
6420.0, 0.096310064
6430.0, 0.09624964
6440.0, 0.09618934
6450.0, 0.09612916
6460.0, 0.0960691
6470.0, 0.09600914
6480.0, 0.095949315
6490.0, 0.0958896
6500.0, 0.09583
6510.0, 0.09577052
6520.0, 0.09571116
6530.0, 0.09565191
6540.0, 0.095592774
6550.0, 0.095533766
6560.0, 0.09547486
6570.0, 0.09541608
6580.0, 0.0953574
6590.0, 0.09529886
6600.0, 0.095240414
6610.0, 0.09518209
6620.0, 0.09512388
6630.0, 0.09506578
6640.0, 0.0950078
6650.0, 0.09494992
6660.0, 0.094892174
6670.0, 0.09483453
6680.0, 0.094776995
6690.0, 0.094719574
6700.0, 0.09466228
6710.0, 0.09460508
6720.0, 0.094548
6730.0, 0.09449103
6740.0, 0.09443417
6750.0, 0.09437743
6760.0, 0.09432079
6770.0, 0.09426427
6780.0, 0.09420785
6790.0, 0.09415156
6800.0, 0.09409536
6810.0, 0.094039276
6820.0, 0.09398331
6830.0, 0.09392744
6840.0, 0.09387169
6850.0, 0.09381604
6860.0, 0.09376051
6870.0, 0.09370509
6880.0, 0.09364977
6890.0, 0.093594566
6900.0, 0.09353946
6910.0, 0.09348447
6920.0, 0.09342958
6930.0, 0.09337481
6940.0, 0.09332014
6950.0, 0.09326558
6960.0, 0.09321112
6970.0, 0.09315677
6980.0, 0.09310254
6990.0, 0.093048394
7000.0, 0.09299436
7010.0, 0.09294044
7020.0, 0.09288662
7030.0, 0.092832915
7040.0, 0.0927793
7050.0, 0.0927258
7060.0, 0.0926724
7070.0, 0.09261911
7080.0, 0.092565924
7090.0, 0.09251284
7100.0, 0.09245986
7110.0, 0.09240699
7120.0, 0.092354216
7130.0, 0.09230155
7140.0, 0.09224898
7150.0, 0.09219652
7160.0, 0.09214416
7170.0, 0.0920919
7180.0, 0.09203975
7190.0, 0.0919877
7200.0, 0.09193575
7210.0, 0.0918839
7220.0, 0.09183215
7230.0, 0.09178051
7240.0, 0.09172897
7250.0, 0.09167753
7260.0, 0.09162618
7270.0, 0.091574945
7280.0, 0.091523804
7290.0, 0.09147277
7300.0, 0.09142183
7310.0, 0.09137099
7320.0, 0.091320254
7330.0, 0.09126961
7340.0, 0.09121907
7350.0, 0.09116863
7360.0, 0.09111828
7370.0, 0.091068044
7380.0, 0.0910179
7390.0, 0.09096786
7400.0, 0.09091791
7410.0, 0.090868056
7420.0, 0.0908183
7430.0, 0.09076865
7440.0, 0.0907191
7450.0, 0.09066963
7460.0, 0.090620264
7470.0, 0.09057101
7480.0, 0.090521835
7490.0, 0.09047276
7500.0, 0.090423785
7510.0, 0.0903749
7520.0, 0.09032613
7530.0, 0.09027743
7540.0, 0.09022884
7550.0, 0.090180345
7560.0, 0.090131946
7570.0, 0.09008364
7580.0, 0.09003542
7590.0, 0.08998731
7600.0, 0.08993929
7610.0, 0.08989136
7620.0, 0.08984352
7630.0, 0.089795776
7640.0, 0.08974813
7650.0, 0.08970058
7660.0, 0.08965312
7670.0, 0.089605756
7680.0, 0.089558475
7690.0, 0.0895113
7700.0, 0.08946421
7710.0, 0.08941722
7720.0, 0.08937031
7730.0, 0.0893235
7740.0, 0.08927678
7750.0, 0.08923016
7760.0, 0.08918362
7770.0, 0.089137174
7780.0, 0.08909082
7790.0, 0.08904456
7800.0, 0.08899839
7810.0, 0.08895231
7820.0, 0.08890632
7830.0, 0.088860415
7840.0, 0.08881461
7850.0, 0.08876889
7860.0, 0.088723265
7870.0, 0.08867773
7880.0, 0.08863227
7890.0, 0.08858691
7900.0, 0.088541634
7910.0, 0.088496454
7920.0, 0.08845136
7930.0, 0.08840636
7940.0, 0.088361435
7950.0, 0.08831661
7960.0, 0.08827187
7970.0, 0.08822721
7980.0, 0.08818266
7990.0, 0.08813818
8000.0, 0.08809379
8010.0, 0.08804948
8020.0, 0.08800527
8030.0, 0.087961145
8040.0, 0.087917104
8050.0, 0.087873146
8060.0, 0.08782927
8070.0, 0.0877855
8080.0, 0.0877418
8090.0, 0.087698184
8100.0, 0.087654665
8110.0, 0.08761122
8120.0, 0.087567866
8130.0, 0.0875246
8140.0, 0.08748141
8150.0, 0.08743832
8160.0, 0.08739531
8170.0, 0.08735237
8180.0, 0.08730953
8190.0, 0.08726677
8200.0, 0.087224096
8210.0, 0.0871815
8220.0, 0.08713899
8230.0, 0.087096564
8240.0, 0.08705422
8250.0, 0.08701197
8260.0, 0.08696979
8270.0, 0.0869277
8280.0, 0.08688569
8290.0, 0.086843766
8300.0, 0.08680192
8310.0, 0.086760156
8320.0, 0.08671848
8330.0, 0.08667688
8340.0, 0.08663536
8350.0, 0.086593926
8360.0, 0.086552575
8370.0, 0.08651131
8380.0, 0.08647011
8390.0, 0.08642901
8400.0, 0.08638798
8410.0, 0.08634703
8420.0, 0.08630616
8430.0, 0.08626538
8440.0, 0.08622467
8450.0, 0.08618404
8460.0, 0.08614349
8470.0, 0.08610303
8480.0, 0.08606264
8490.0, 0.08602233
8500.0, 0.0859821
8510.0, 0.085941955
8520.0, 0.085901886
8530.0, 0.0858619
8540.0, 0.08582198
8550.0, 0.08578215
8560.0, 0.08574239
8570.0, 0.08570271
8580.0, 0.08566311
8590.0, 0.08562359
8600.0, 0.085584156
8610.0, 0.08554479
8620.0, 0.08550549
8630.0, 0.08546629
8640.0, 0.08542715
8650.0, 0.0853881
8660.0, 0.08534911
8670.0, 0.08531021
8680.0, 0.08527138
8690.0, 0.08523264
8700.0, 0.08519396
8710.0, 0.08515537
8720.0, 0.08511684
8730.0, 0.085078396
8740.0, 0.085040025
8750.0, 0.08500174
8760.0, 0.084963515
8770.0, 0.08492537
8780.0, 0.0848873
8790.0, 0.084849305
8800.0, 0.0848114
8810.0, 0.08477355
8820.0, 0.08473577
8830.0, 0.08469808
8840.0, 0.08466046
8850.0, 0.08462291
8860.0, 0.084585436
8870.0, 0.08454804
8880.0, 0.084510714
8890.0, 0.08447347
8900.0, 0.08443628
8910.0, 0.08439918
8920.0, 0.08436215
8930.0, 0.084325194
8940.0, 0.0842883
8950.0, 0.084251486
8960.0, 0.08421475
8970.0, 0.084178075
8980.0, 0.084141485
8990.0, 0.084104955
9000.0, 0.08406851
9010.0, 0.084032126
9020.0, 0.08399581
9030.0, 0.08395958
9040.0, 0.083923414
9050.0, 0.08388732
9060.0, 0.083851285
9070.0, 0.08381534
9080.0, 0.083779454
9090.0, 0.08374365
9100.0, 0.08370791
9110.0, 0.08367223
9120.0, 0.083636634
9130.0, 0.0836011
9140.0, 0.083565645
9150.0, 0.083530255
9160.0, 0.08349493
9170.0, 0.08345968
9180.0, 0.0834245
9190.0, 0.08338939
9200.0, 0.083354354
9210.0, 0.08331937
9220.0, 0.08328447
9230.0, 0.08324964
9240.0, 0.08321487
9250.0, 0.083180174
9260.0, 0.08314554
9270.0, 0.08311097
9280.0, 0.08307649
9290.0, 0.083042055
9300.0, 0.0830077
9310.0, 0.08297341
9320.0, 0.082939185
9330.0, 0.08290503
9340.0, 0.08287095
9350.0, 0.082836926
9360.0, 0.08280297
9370.0, 0.08276908
9380.0, 0.08273527
9390.0, 0.08270151
9400.0, 0.08266783
9410.0, 0.0826342
9420.0, 0.08260065
9430.0, 0.08256717
9440.0, 0.08253374
9450.0, 0.08250039
9460.0, 0.0824671
9470.0, 0.08243388
9480.0, 0.082400724
9490.0, 0.08236762
9500.0, 0.0823346
9510.0, 0.08230164
9520.0, 0.08226874
9530.0, 0.0822359
9540.0, 0.082203135
9550.0, 0.082170434
9560.0, 0.08213779
9570.0, 0.08210522
9580.0, 0.082072705
9590.0, 0.08204026
9600.0, 0.08200788
9610.0, 0.08197556
9620.0, 0.08194331
9630.0, 0.08191112
9640.0, 0.08187899
9650.0, 0.08184693
9660.0, 0.08181492
9670.0, 0.08178299
9680.0, 0.081751116
9690.0, 0.0817193
9700.0, 0.08168755
9710.0, 0.08165587
9720.0, 0.08162425
9730.0, 0.08159268
9740.0, 0.081561185
9750.0, 0.081529744
9760.0, 0.08149836
9770.0, 0.081467055
9780.0, 0.08143581
9790.0, 0.08140461
9800.0, 0.08137348
9810.0, 0.08134242
9820.0, 0.08131141
9830.0, 0.08128047
9840.0, 0.08124959
9850.0, 0.08121877
9860.0, 0.08118801
9870.0, 0.081157304
9880.0, 0.08112667
9890.0, 0.08109608
9900.0, 0.081065565
9910.0, 0.08103511
9920.0, 0.08100471
9930.0, 0.08097437
9940.0, 0.0809441
9950.0, 0.08091387
9960.0, 0.08088372
9970.0, 0.08085361
9980.0, 0.08082357
9990.0, 0.08079359
10000.0, 0.08076367
10010.0, 0.08073381
10020.0, 0.080704
10030.0, 0.08067426
10040.0, 0.08064457
10050.0, 0.08061495
10060.0, 0.080585375
10070.0, 0.08055586
10080.0, 0.08052641
10090.0, 0.08049703
10100.0, 0.080467686
10110.0, 0.080438405
10120.0, 0.080409184
10130.0, 0.08038002
10140.0, 0.08035091
10150.0, 0.08032187
10160.0, 0.08029288
10170.0, 0.08026394
10180.0, 0.080235064
10190.0, 0.080206245
10200.0, 0.080177486
10210.0, 0.08014878
10220.0, 0.08012013
10230.0, 0.080091536
10240.0, 0.080063
10250.0, 0.080034524
10260.0, 0.08000611
10270.0, 0.07997774
10280.0, 0.07994942
10290.0, 0.07992117
10300.0, 0.07989298
10310.0, 0.07986483
10320.0, 0.07983674
10330.0, 0.07980871
10340.0, 0.079780735
10350.0, 0.07975281
10360.0, 0.07972495
10370.0, 0.07969713
10380.0, 0.07966938
10390.0, 0.07964167
10400.0, 0.07961403
10410.0, 0.07958643
10420.0, 0.0795589
10430.0, 0.07953142
10440.0, 0.07950399
10450.0, 0.07947661
10460.0, 0.07944929
10470.0, 0.07942203
10480.0, 0.07939481
10490.0, 0.07936765
10500.0, 0.07934055
10510.0, 0.079313494
10520.0, 0.0792865
10530.0, 0.07925955
10540.0, 0.07923266
10550.0, 0.079205826
10560.0, 0.07917904
10570.0, 0.0791523
10580.0, 0.07912563
10590.0, 0.079099
10600.0, 0.07907242
10610.0, 0.0790459
10620.0, 0.07901943
10630.0, 0.07899301
10640.0, 0.07896665
10650.0, 0.07894034
10660.0, 0.078914076
10670.0, 0.078887865
10680.0, 0.078861706
10690.0, 0.07883561
10700.0, 0.07880955
10710.0, 0.07878355
10720.0, 0.0787576
10730.0, 0.0787317
10740.0, 0.07870585
10750.0, 0.078680046
10760.0, 0.07865431
10770.0, 0.07862861
10780.0, 0.07860297
10790.0, 0.07857738
10800.0, 0.07855183
10810.0, 0.07852633
10820.0, 0.0785009
10830.0, 0.078475505
10840.0, 0.078450166
10850.0, 0.07842487
10860.0, 0.07839963
10870.0, 0.07837444
10880.0, 0.07834929
10890.0, 0.078324206
10900.0, 0.07829916
10910.0, 0.07827417
10920.0, 0.078249216
10930.0, 0.07822432
10940.0, 0.07819948
10950.0, 0.07817469
10960.0, 0.07814994
10970.0, 0.07812524
10980.0, 0.07810059
10990.0, 0.078076
11000.0, 0.07805144
11010.0, 0.078026935
11020.0, 0.078002475
11030.0, 0.077978075
11040.0, 0.07795371
11050.0, 0.07792941
11060.0, 0.07790515
11070.0, 0.077880934
11080.0, 0.077856764
11090.0, 0.077832654
11100.0, 0.077808574
11110.0, 0.07778456
11120.0, 0.07776058
11130.0, 0.07773665
11140.0, 0.077712774
11150.0, 0.07768894
11160.0, 0.07766515
11170.0, 0.07764141
11180.0, 0.07761772
11190.0, 0.07759408
11200.0, 0.077570476
11210.0, 0.077546924
11220.0, 0.07752342
11230.0, 0.07749996
11240.0, 0.077476546
11250.0, 0.07745318
11260.0, 0.07742986
11270.0, 0.07740659
11280.0, 0.07738336
11290.0, 0.07736018
11300.0, 0.07733705
11310.0, 0.07731396
11320.0, 0.077290915
11330.0, 0.077267915
11340.0, 0.07724496
11350.0, 0.07722205
11360.0, 0.07719919
11370.0, 0.07717638
11380.0, 0.0771536
11390.0, 0.07713087
11400.0, 0.0771082
11410.0, 0.077085555
11420.0, 0.077062964
11430.0, 0.07704042
11440.0, 0.07701791
11450.0, 0.076995455
11460.0, 0.076973036
11470.0, 0.07695067
11480.0, 0.07692835
11490.0, 0.07690607
11500.0, 0.07688383
11510.0, 0.076861635
11520.0, 0.076839484
11530.0, 0.07681738
11540.0, 0.076795325
11550.0, 0.0767733
11560.0, 0.07675133
11570.0, 0.076729394
11580.0, 0.07670751
11590.0, 0.07668567
11600.0, 0.07666387
11610.0, 0.07664211
11620.0, 0.0766204
11630.0, 0.076598726
11640.0, 0.07657709
11650.0, 0.07655551
11660.0, 0.076533966
11670.0, 0.07651247
11680.0, 0.076491006
