Energy (in eV), backscattering yield of material te2k-NASCAP at incidence 10.0 degree
1180.0, 0.15983467
1190.0, 0.15967481
1200.0, 0.15951528
1210.0, 0.15935603
1220.0, 0.15919712
1230.0, 0.15903853
1240.0, 0.15888025
1250.0, 0.15872228
1260.0, 0.15856461
1270.0, 0.15840729
1280.0, 0.15825024
1290.0, 0.15809353
1300.0, 0.15793712
1310.0, 0.15778102
1320.0, 0.15762523
1330.0, 0.15746975
1340.0, 0.15731458
1350.0, 0.15715972
1360.0, 0.15700516
1370.0, 0.1568509
1380.0, 0.15669698
1390.0, 0.15654331
1400.0, 0.15638998
1410.0, 0.15623696
1420.0, 0.15608424
1430.0, 0.1559318
1440.0, 0.15577969
1450.0, 0.15562786
1460.0, 0.15547635
1470.0, 0.15532513
1480.0, 0.15517421
1490.0, 0.15502359
1500.0, 0.15487327
1510.0, 0.15472324
1520.0, 0.15457352
1530.0, 0.15442409
1540.0, 0.15427497
1550.0, 0.15412612
1560.0, 0.15397757
1570.0, 0.15382934
1580.0, 0.15368137
1590.0, 0.15353373
1600.0, 0.15338635
1610.0, 0.15323928
1620.0, 0.1530925
1630.0, 0.15294601
1640.0, 0.15279981
1650.0, 0.1526539
1660.0, 0.15250827
1670.0, 0.15236294
1680.0, 0.1522179
1690.0, 0.15207314
1700.0, 0.15192866
1710.0, 0.15178448
1720.0, 0.1516406
1730.0, 0.15149698
1740.0, 0.15135366
1750.0, 0.1512106
1760.0, 0.15106784
1770.0, 0.15092537
1780.0, 0.15078317
1790.0, 0.15064126
1800.0, 0.15049964
1810.0, 0.15035829
1820.0, 0.15021722
1830.0, 0.15007643
1840.0, 0.14993592
1850.0, 0.1497957
1860.0, 0.14965573
1870.0, 0.14951606
1880.0, 0.14937668
1890.0, 0.14923754
1900.0, 0.14909871
1910.0, 0.14896013
1920.0, 0.14882183
1930.0, 0.14868382
1940.0, 0.14854605
1950.0, 0.14840859
1960.0, 0.1482714
1970.0, 0.14813447
1980.0, 0.14799781
1990.0, 0.14786142
2000.0, 0.1477253
2010.0, 0.14758946
2020.0, 0.14745387
2030.0, 0.14731857
2040.0, 0.14718354
2050.0, 0.14704877
2060.0, 0.14691426
2070.0, 0.14678003
2080.0, 0.14664607
2090.0, 0.14651234
2100.0, 0.14637892
2110.0, 0.14624573
2120.0, 0.14611283
2130.0, 0.14598018
2140.0, 0.1458478
2150.0, 0.14571568
2160.0, 0.14558382
2170.0, 0.14545223
2180.0, 0.14532088
2190.0, 0.1451898
2200.0, 0.145059
2210.0, 0.14492844
2220.0, 0.14479814
2230.0, 0.1446681
2240.0, 0.14453833
2250.0, 0.14440879
2260.0, 0.14427954
2270.0, 0.14415053
2280.0, 0.14402178
2290.0, 0.14389329
2300.0, 0.14376503
2310.0, 0.14363706
2320.0, 0.14350931
2330.0, 0.14338183
2340.0, 0.14325461
2350.0, 0.14312764
2360.0, 0.1430009
2370.0, 0.14287443
2380.0, 0.14274822
2390.0, 0.14262225
2400.0, 0.14249653
2410.0, 0.14237104
2420.0, 0.14224583
2430.0, 0.14212085
2440.0, 0.14199613
2450.0, 0.14187165
2460.0, 0.14174743
2470.0, 0.14162344
2480.0, 0.14149971
2490.0, 0.14137621
2500.0, 0.14125296
2510.0, 0.14112996
2520.0, 0.1410072
2530.0, 0.1408847
2540.0, 0.14076242
2550.0, 0.1406404
2560.0, 0.14051859
2570.0, 0.14039706
2580.0, 0.14027575
2590.0, 0.14015469
2600.0, 0.14003386
2610.0, 0.13991328
2620.0, 0.13979293
2630.0, 0.13967283
2640.0, 0.13955295
2650.0, 0.13943332
2660.0, 0.13931394
2670.0, 0.13919479
2680.0, 0.13907586
2690.0, 0.13895719
2700.0, 0.13883874
2710.0, 0.13872053
2720.0, 0.13860255
2730.0, 0.1384848
2740.0, 0.1383673
2750.0, 0.13825002
2760.0, 0.13813297
2770.0, 0.13801618
2780.0, 0.13789959
2790.0, 0.13778324
2800.0, 0.13766712
2810.0, 0.13755123
2820.0, 0.13743559
2830.0, 0.13732016
2840.0, 0.13720496
2850.0, 0.13709
2860.0, 0.13697526
2870.0, 0.13686074
2880.0, 0.13674645
2890.0, 0.1366324
2900.0, 0.13651857
2910.0, 0.13640496
2920.0, 0.13629158
2930.0, 0.13617843
2940.0, 0.1360655
2950.0, 0.1359528
2960.0, 0.13584031
2970.0, 0.13572805
2980.0, 0.135616
2990.0, 0.1355042
3000.0, 0.1353926
3010.0, 0.13528123
3020.0, 0.13517009
3030.0, 0.13505916
3040.0, 0.13494845
3050.0, 0.13483796
3060.0, 0.1347277
3070.0, 0.13461764
3080.0, 0.13450782
3090.0, 0.1343982
3100.0, 0.13428879
3110.0, 0.13417962
3120.0, 0.13407066
3130.0, 0.13396192
3140.0, 0.13385339
3150.0, 0.13374506
3160.0, 0.13363697
3170.0, 0.13352908
3180.0, 0.13342142
3190.0, 0.13331395
3200.0, 0.13320671
3210.0, 0.13309969
3220.0, 0.13299286
3230.0, 0.13288626
3240.0, 0.13277987
3250.0, 0.13267368
3260.0, 0.1325677
3270.0, 0.13246195
3280.0, 0.1323564
3290.0, 0.13225105
3300.0, 0.13214593
3310.0, 0.132041
3320.0, 0.13193628
3330.0, 0.13183178
3340.0, 0.13172747
3350.0, 0.13162337
3360.0, 0.1315195
3370.0, 0.13141581
3380.0, 0.13131234
3390.0, 0.13120908
3400.0, 0.131106
3410.0, 0.13100314
3420.0, 0.13090049
3430.0, 0.13079804
3440.0, 0.1306958
3450.0, 0.13059375
3460.0, 0.13049191
3470.0, 0.13039027
3480.0, 0.13028884
3490.0, 0.1301876
3500.0, 0.13008657
3510.0, 0.12998572
3520.0, 0.12988509
3530.0, 0.12978467
3540.0, 0.12968443
3550.0, 0.1295844
3560.0, 0.12948456
3570.0, 0.12938492
3580.0, 0.12928548
3590.0, 0.12918623
3600.0, 0.12908718
3610.0, 0.12898834
3620.0, 0.1288897
3630.0, 0.12879123
3640.0, 0.12869297
3650.0, 0.1285949
3660.0, 0.12849702
3670.0, 0.12839936
3680.0, 0.12830186
3690.0, 0.12820457
3700.0, 0.12810749
3710.0, 0.12801059
3720.0, 0.12791388
3730.0, 0.12781735
3740.0, 0.12772103
3750.0, 0.12762488
3760.0, 0.12752895
3770.0, 0.1274332
3780.0, 0.12733762
3790.0, 0.12724225
3800.0, 0.12714706
3810.0, 0.12705207
3820.0, 0.12695727
3830.0, 0.12686265
3840.0, 0.12676822
3850.0, 0.12667397
3860.0, 0.12657991
3870.0, 0.12648605
3880.0, 0.12639236
3890.0, 0.12629887
3900.0, 0.12620556
3910.0, 0.12611243
3920.0, 0.1260195
3930.0, 0.12592673
3940.0, 0.12583417
3950.0, 0.12574178
3960.0, 0.12564957
3970.0, 0.12555754
3980.0, 0.1254657
3990.0, 0.12537406
4000.0, 0.12528259
4010.0, 0.12519129
4020.0, 0.12510018
4030.0, 0.12500925
4040.0, 0.124918506
4050.0, 0.124827944
4060.0, 0.12473755
4070.0, 0.12464734
4080.0, 0.12455731
4090.0, 0.12446746
4100.0, 0.12437779
4110.0, 0.12428829
4120.0, 0.12419898
4130.0, 0.12410984
4140.0, 0.12402088
4150.0, 0.12393209
4160.0, 0.12384349
4170.0, 0.12375506
4180.0, 0.1236668
4190.0, 0.12357871
4200.0, 0.12349081
4210.0, 0.12340308
4220.0, 0.12331552
4230.0, 0.12322813
4240.0, 0.12314093
4250.0, 0.12305389
4260.0, 0.12296703
4270.0, 0.12288034
4280.0, 0.12279382
4290.0, 0.12270747
4300.0, 0.1226213
4310.0, 0.122535296
4320.0, 0.122449465
4330.0, 0.1223638
4340.0, 0.12227831
4350.0, 0.12219299
4360.0, 0.12210783
4370.0, 0.12202285
4380.0, 0.12193804
4390.0, 0.12185339
4400.0, 0.121768914
4410.0, 0.12168461
4420.0, 0.121600464
4430.0, 0.12151649
4440.0, 0.12143268
4450.0, 0.12134904
4460.0, 0.12126556
4470.0, 0.121182255
4480.0, 0.12109911
4490.0, 0.12101613
4500.0, 0.12093332
4510.0, 0.12085067
4520.0, 0.12076818
4530.0, 0.12068586
4540.0, 0.1206037
4550.0, 0.12052171
4560.0, 0.12043988
4570.0, 0.120358214
4580.0, 0.120276704
4590.0, 0.12019536
4600.0, 0.120114185
4610.0, 0.12003316
4620.0, 0.1199523
4630.0, 0.1198716
4640.0, 0.11979106
4650.0, 0.119710684
4660.0, 0.11963046
4670.0, 0.11955041
4680.0, 0.1194705
4690.0, 0.11939076
4700.0, 0.11931118
4710.0, 0.11923175
4720.0, 0.11915249
4730.0, 0.119073376
4740.0, 0.11899443
4750.0, 0.11891563
4760.0, 0.11883699
4770.0, 0.11875851
4780.0, 0.11868019
4790.0, 0.11860201
4800.0, 0.118524
4810.0, 0.118446134
4820.0, 0.11836843
4830.0, 0.11829089
4840.0, 0.11821348
4850.0, 0.11813624
4860.0, 0.11805915
4870.0, 0.117982216
4880.0, 0.11790544
4890.0, 0.11782881
4900.0, 0.11775233
4910.0, 0.117676
4920.0, 0.11759983
4930.0, 0.1175238
4940.0, 0.11744793
4950.0, 0.117372215
4960.0, 0.117296636
4970.0, 0.11722122
4980.0, 0.11714595
4990.0, 0.11707083
5000.0, 0.116995856
5010.0, 0.11692104
5020.0, 0.11684636
5030.0, 0.11677184
5040.0, 0.11669746
5050.0, 0.11662323
5060.0, 0.11654915
5070.0, 0.11647522
5080.0, 0.11640143
5090.0, 0.116327785
5100.0, 0.11625429
5110.0, 0.11618095
5120.0, 0.11610774
5130.0, 0.11603469
5140.0, 0.11596178
5150.0, 0.11588901
5160.0, 0.11581639
5170.0, 0.11574392
5180.0, 0.11567158
5190.0, 0.115599394
5200.0, 0.11552735
5210.0, 0.11545545
5220.0, 0.115383685
5230.0, 0.11531206
5240.0, 0.115240596
5250.0, 0.115169264
5260.0, 0.11509807
5270.0, 0.115027025
5280.0, 0.11495611
5290.0, 0.114885345
5300.0, 0.11481472
5310.0, 0.11474424
5320.0, 0.1146739
5330.0, 0.11460369
5340.0, 0.114533626
5350.0, 0.114463694
5360.0, 0.11439391
5370.0, 0.114324264
5380.0, 0.11425475
5390.0, 0.11418538
5400.0, 0.11411615
5410.0, 0.11404705
5420.0, 0.11397809
5430.0, 0.113909274
5440.0, 0.11384058
5450.0, 0.113772035
5460.0, 0.11370362
5470.0, 0.113635354
5480.0, 0.1135672
5490.0, 0.1134992
5500.0, 0.113431334
5510.0, 0.1133636
5520.0, 0.113296
5530.0, 0.11322854
5540.0, 0.113161206
5550.0, 0.11309401
5560.0, 0.11302694
5570.0, 0.11296001
5580.0, 0.11289322
5590.0, 0.112826556
5600.0, 0.11276002
5610.0, 0.11269362
5620.0, 0.11262736
5630.0, 0.112561226
5640.0, 0.11249522
5650.0, 0.11242935
5660.0, 0.11236361
5670.0, 0.112298
5680.0, 0.112232514
5690.0, 0.11216717
5700.0, 0.11210195
5710.0, 0.112036854
5720.0, 0.11197189
5730.0, 0.111907065
5740.0, 0.111842364
5750.0, 0.11177778
5760.0, 0.11171334
5770.0, 0.11164902
5780.0, 0.111584835
5790.0, 0.111520775
5800.0, 0.11145684
5810.0, 0.111393034
5820.0, 0.111329354
5830.0, 0.1112658
5840.0, 0.111202374
5850.0, 0.111139074
5860.0, 0.11107589
5870.0, 0.11101285
5880.0, 0.110949926
5890.0, 0.110887125
5900.0, 0.11082445
5910.0, 0.1107619
5920.0, 0.11069948
5930.0, 0.11063718
5940.0, 0.110575005
5950.0, 0.11051295
5960.0, 0.11045102
5970.0, 0.11038921
5980.0, 0.110327534
5990.0, 0.11026597
6000.0, 0.11020453
6010.0, 0.11014322
6020.0, 0.11008202
6030.0, 0.11002095
6040.0, 0.10996
6050.0, 0.10989918
6060.0, 0.10983846
6070.0, 0.109777875
6080.0, 0.109717414
6090.0, 0.109657064
6100.0, 0.10959684
6110.0, 0.10953673
6120.0, 0.10947674
6130.0, 0.10941688
6140.0, 0.109357126
6150.0, 0.1092975
6160.0, 0.10923799
6170.0, 0.109178595
6180.0, 0.10911932
6190.0, 0.10906017
6200.0, 0.10900112
6210.0, 0.1089422
6220.0, 0.1088834
6230.0, 0.10882471
6240.0, 0.10876614
6250.0, 0.10870769
6260.0, 0.10864935
6270.0, 0.10859113
6280.0, 0.108533025
6290.0, 0.10847503
6300.0, 0.10841716
6310.0, 0.1083594
6320.0, 0.10830175
6330.0, 0.108244225
6340.0, 0.10818681
6350.0, 0.10812951
6360.0, 0.10807232
6370.0, 0.10801525
6380.0, 0.10795829
6390.0, 0.10790144
6400.0, 0.10784471
6410.0, 0.107788086
6420.0, 0.10773158
6430.0, 0.10767519
6440.0, 0.1076189
6450.0, 0.107562736
6460.0, 0.10750668
6470.0, 0.10745072
6480.0, 0.10739489
6490.0, 0.10733916
6500.0, 0.10728355
6510.0, 0.10722804
6520.0, 0.107172646
6530.0, 0.10711737
6540.0, 0.10706219
6550.0, 0.10700713
6560.0, 0.106952175
6570.0, 0.10689733
6580.0, 0.10684259
6590.0, 0.10678797
6600.0, 0.106733456
6610.0, 0.106679045
6620.0, 0.106624745
6630.0, 0.10657056
6640.0, 0.106516466
6650.0, 0.106462486
6660.0, 0.106408626
6670.0, 0.10635486
6680.0, 0.1063012
6690.0, 0.106247656
6700.0, 0.10619421
6710.0, 0.10614088
6720.0, 0.10608765
6730.0, 0.106034525
6740.0, 0.10598151
6750.0, 0.1059286
6760.0, 0.10587579
6770.0, 0.105823085
6780.0, 0.10577048
6790.0, 0.105717994
6800.0, 0.1056656
6810.0, 0.10561332
6820.0, 0.10556114
6830.0, 0.105509065
6840.0, 0.10545709
6850.0, 0.105405234
6860.0, 0.10535346
6870.0, 0.1053018
6880.0, 0.10525024
6890.0, 0.105198786
6900.0, 0.10514743
6910.0, 0.105096176
6920.0, 0.10504503
6930.0, 0.104993984
6940.0, 0.10494304
6950.0, 0.10489219
6960.0, 0.10484144
6970.0, 0.1047908
6980.0, 0.10474026
6990.0, 0.104689814
7000.0, 0.10463947
7010.0, 0.10458923
7020.0, 0.10453909
7030.0, 0.10448905
7040.0, 0.10443911
7050.0, 0.104389265
7060.0, 0.10433952
7070.0, 0.104289874
7080.0, 0.104240336
7090.0, 0.104190886
7100.0, 0.10414153
7110.0, 0.104092285
7120.0, 0.10404313
7130.0, 0.10399408
7140.0, 0.10394513
7150.0, 0.10389627
7160.0, 0.1038475
7170.0, 0.10379884
7180.0, 0.10375027
7190.0, 0.10370181
7200.0, 0.10365342
7210.0, 0.10360515
7220.0, 0.10355697
7230.0, 0.10350888
7240.0, 0.10346089
7250.0, 0.103413
7260.0, 0.1033652
7270.0, 0.10331749
7280.0, 0.10326988
7290.0, 0.10322236
7300.0, 0.10317495
7310.0, 0.10312762
7320.0, 0.10308039
7330.0, 0.10303325
7340.0, 0.10298621
7350.0, 0.10293926
7360.0, 0.1028924
7370.0, 0.10284564
7380.0, 0.102798976
7390.0, 0.102752395
7400.0, 0.10270591
7410.0, 0.102659516
7420.0, 0.10261322
7430.0, 0.10256701
7440.0, 0.1025209
7450.0, 0.102474876
7460.0, 0.102428935
7470.0, 0.10238311
7480.0, 0.10233735
7490.0, 0.102291696
7500.0, 0.10224613
7510.0, 0.10220065
7520.0, 0.10215527
7530.0, 0.10210997
7540.0, 0.102064766
7550.0, 0.102019645
7560.0, 0.10197462
7570.0, 0.10192969
7580.0, 0.10188484
7590.0, 0.10184009
7600.0, 0.10179542
7610.0, 0.10175084
7620.0, 0.10170635
7630.0, 0.10166195
7640.0, 0.10161764
7650.0, 0.10157341
7660.0, 0.10152927
7670.0, 0.10148522
7680.0, 0.101441264
7690.0, 0.101397395
7700.0, 0.1013536
7710.0, 0.1013099
7720.0, 0.101266295
7730.0, 0.10122277
7740.0, 0.10117933
7750.0, 0.10113598
7760.0, 0.10109271
7770.0, 0.10104953
7780.0, 0.10100643
7790.0, 0.100963436
7800.0, 0.100920506
7810.0, 0.10087767
7820.0, 0.10083492
7830.0, 0.10079226
7840.0, 0.10074967
7850.0, 0.10070718
7860.0, 0.100664765
7870.0, 0.10062244
7880.0, 0.10058019
7890.0, 0.10053804
7900.0, 0.100495964
7910.0, 0.10045397
7920.0, 0.10041206
7930.0, 0.10037024
7940.0, 0.1003285
7950.0, 0.10028684
7960.0, 0.10024527
7970.0, 0.100203775
7980.0, 0.100162365
7990.0, 0.10012104
8000.0, 0.1000798
8010.0, 0.10003863
8020.0, 0.09999755
8030.0, 0.09995656
8040.0, 0.09991564
8050.0, 0.0998748
8060.0, 0.09983405
8070.0, 0.099793375
8080.0, 0.099752784
8090.0, 0.099712275
8100.0, 0.09967184
8110.0, 0.099631496
8120.0, 0.099591225
8130.0, 0.09955104
8140.0, 0.09951093
8150.0, 0.0994709
8160.0, 0.09943095
8170.0, 0.09939107
8180.0, 0.09935129
8190.0, 0.099311575
8200.0, 0.099271946
8210.0, 0.09923239
8220.0, 0.09919291
8230.0, 0.09915352
8240.0, 0.0991142
8250.0, 0.09907497
8260.0, 0.09903581
8270.0, 0.09899672
8280.0, 0.09895771
8290.0, 0.09891879
8300.0, 0.09887994
8310.0, 0.09884117
8320.0, 0.09880247
8330.0, 0.09876385
8340.0, 0.09872531
8350.0, 0.098686844
8360.0, 0.09864846
8370.0, 0.09861015
8380.0, 0.09857192
8390.0, 0.09853376
8400.0, 0.09849567
8410.0, 0.098457664
8420.0, 0.09841973
8430.0, 0.09838188
8440.0, 0.0983441
8450.0, 0.098306395
8460.0, 0.09826877
8470.0, 0.098231204
8480.0, 0.09819373
8490.0, 0.09815632
8500.0, 0.09811899
8510.0, 0.09808173
8520.0, 0.09804455
8530.0, 0.09800745
8540.0, 0.09797041
8550.0, 0.09793345
8560.0, 0.09789656
8570.0, 0.09785975
8580.0, 0.09782302
8590.0, 0.09778634
8600.0, 0.097749755
8610.0, 0.09771323
8620.0, 0.09767678
8630.0, 0.09764041
8640.0, 0.097604096
8650.0, 0.09756787
8660.0, 0.09753171
8670.0, 0.09749563
8680.0, 0.097459614
8690.0, 0.09742367
8700.0, 0.0973878
8710.0, 0.097352
8720.0, 0.097316265
8730.0, 0.097280614
8740.0, 0.09724502
8750.0, 0.09720951
8760.0, 0.09717406
8770.0, 0.09713869
8780.0, 0.09710339
8790.0, 0.09706816
8800.0, 0.097032994
8810.0, 0.0969979
8820.0, 0.096962884
8830.0, 0.09692792
8840.0, 0.09689304
8850.0, 0.096858226
8860.0, 0.09682348
8870.0, 0.09678881
8880.0, 0.0967542
8890.0, 0.09671967
8900.0, 0.0966852
8910.0, 0.096650794
8920.0, 0.09661646
8930.0, 0.096582204
8940.0, 0.096548006
8950.0, 0.096513875
8960.0, 0.096479826
8970.0, 0.09644583
8980.0, 0.096411906
8990.0, 0.09637805
9000.0, 0.09634426
9010.0, 0.09631054
9020.0, 0.09627689
9030.0, 0.09624331
9040.0, 0.09620979
9050.0, 0.09617633
9060.0, 0.09614295
9070.0, 0.09610963
9080.0, 0.09607638
9090.0, 0.096043184
9100.0, 0.09601006
9110.0, 0.09597701
9120.0, 0.095944025
9130.0, 0.09591109
9140.0, 0.095878236
9150.0, 0.09584545
9160.0, 0.09581272
9170.0, 0.09578006
9180.0, 0.09574747
9190.0, 0.09571494
9200.0, 0.09568247
9210.0, 0.09565007
9220.0, 0.095617734
9230.0, 0.09558546
9240.0, 0.09555325
9250.0, 0.0955211
9260.0, 0.095489025
9270.0, 0.095457
9280.0, 0.095425054
9290.0, 0.095393166
9300.0, 0.09536134
9310.0, 0.09532958
9320.0, 0.09529788
9330.0, 0.095266245
9340.0, 0.09523468
9350.0, 0.09520316
9360.0, 0.09517171
9370.0, 0.09514033
9380.0, 0.095109016
9390.0, 0.09507775
9400.0, 0.09504655
9410.0, 0.09501542
9420.0, 0.09498435
9430.0, 0.094953336
9440.0, 0.094922386
9450.0, 0.0948915
9460.0, 0.09486068
9470.0, 0.09482992
9480.0, 0.09479921
9490.0, 0.09476857
9500.0, 0.09473799
9510.0, 0.094707474
9520.0, 0.09467701
9530.0, 0.09464661
9540.0, 0.09461628
9550.0, 0.094586
9560.0, 0.09455578
9570.0, 0.09452563
9580.0, 0.094495535
9590.0, 0.09446549
9600.0, 0.09443552
9610.0, 0.0944056
9620.0, 0.094375744
9630.0, 0.09434594
9640.0, 0.09431621
9650.0, 0.09428653
9660.0, 0.09425691
9670.0, 0.09422735
9680.0, 0.09419785
9690.0, 0.0941684
9700.0, 0.09413902
9710.0, 0.09410969
9720.0, 0.094080426
9730.0, 0.09405121
9740.0, 0.094022065
9750.0, 0.09399298
9760.0, 0.09396394
9770.0, 0.09393496
9780.0, 0.093906045
9790.0, 0.09387718
9800.0, 0.09384838
9810.0, 0.09381963
9820.0, 0.09379094
9830.0, 0.09376231
9840.0, 0.093733735
9850.0, 0.09370522
9860.0, 0.09367675
9870.0, 0.09364835
9880.0, 0.09362
9890.0, 0.09359172
9900.0, 0.09356348
9910.0, 0.093535304
9920.0, 0.09350718
9930.0, 0.09347911
9940.0, 0.093451105
9950.0, 0.09342315
9960.0, 0.09339525
9970.0, 0.093367405
9980.0, 0.093339615
9990.0, 0.09331189
10000.0, 0.09328421
10010.0, 0.093256585
10020.0, 0.093229026
10030.0, 0.09320151
10040.0, 0.093174055
10050.0, 0.09314665
10060.0, 0.0931193
10070.0, 0.09309201
10080.0, 0.09306477
10090.0, 0.09303759
10100.0, 0.093010455
10110.0, 0.09298338
10120.0, 0.09295636
10130.0, 0.092929386
10140.0, 0.092902474
10150.0, 0.092875615
10160.0, 0.09284881
10170.0, 0.09282205
10180.0, 0.09279535
10190.0, 0.09276871
10200.0, 0.09274211
10210.0, 0.09271558
10220.0, 0.09268909
10230.0, 0.09266265
10240.0, 0.09263626
10250.0, 0.092609935
10260.0, 0.09258366
10270.0, 0.09255744
10280.0, 0.09253126
10290.0, 0.09250514
10300.0, 0.09247907
10310.0, 0.092453055
10320.0, 0.09242709
10330.0, 0.09240118
10340.0, 0.09237531
10350.0, 0.09234951
10360.0, 0.09232375
10370.0, 0.09229804
10380.0, 0.09227238
10390.0, 0.09224677
10400.0, 0.09222123
10410.0, 0.09219572
10420.0, 0.09217027
10430.0, 0.09214487
10440.0, 0.09211952
10450.0, 0.09209421
10460.0, 0.09206896
10470.0, 0.09204377
10480.0, 0.09201862
10490.0, 0.09199352
10500.0, 0.09196848
10510.0, 0.09194347
10520.0, 0.09191853
10530.0, 0.09189363
10540.0, 0.09186878
10550.0, 0.09184398
10560.0, 0.09181923
10570.0, 0.09179453
10580.0, 0.091769874
10590.0, 0.09174527
10600.0, 0.091720715
10610.0, 0.09169621
10620.0, 0.09167176
10630.0, 0.09164736
10640.0, 0.09162299
10650.0, 0.09159868
10660.0, 0.09157442
10670.0, 0.09155021
10680.0, 0.09152604
10690.0, 0.09150193
10700.0, 0.091477856
10710.0, 0.091453835
10720.0, 0.09142986
10730.0, 0.09140594
10740.0, 0.091382064
10750.0, 0.09135824
10760.0, 0.091334455
10770.0, 0.09131072
10780.0, 0.09128703
10790.0, 0.09126339
10800.0, 0.091239795
10810.0, 0.09121625
10820.0, 0.09119275
10830.0, 0.091169305
10840.0, 0.091145895
10850.0, 0.09112254
10860.0, 0.091099225
10870.0, 0.09107596
10880.0, 0.09105274
10890.0, 0.09102957
10900.0, 0.091006435
10910.0, 0.09098336
10920.0, 0.09096033
10930.0, 0.09093734
10940.0, 0.0909144
10950.0, 0.0908915
10960.0, 0.09086865
10970.0, 0.09084584
10980.0, 0.090823084
10990.0, 0.09080037
11000.0, 0.090777695
11010.0, 0.090755075
11020.0, 0.0907325
11030.0, 0.09070996
11040.0, 0.090687476
11050.0, 0.09066503
11060.0, 0.09064262
11070.0, 0.09062027
11080.0, 0.09059796
11090.0, 0.090575695
11100.0, 0.09055347
11110.0, 0.0905313
11120.0, 0.09050916
11130.0, 0.09048707
11140.0, 0.09046503
11150.0, 0.09044303
11160.0, 0.09042107
11170.0, 0.09039915
11180.0, 0.090377286
11190.0, 0.09035546
11200.0, 0.09033368
11210.0, 0.090311944
11220.0, 0.09029024
11230.0, 0.0902686
11240.0, 0.09024698
11250.0, 0.09022542
11260.0, 0.0902039
11270.0, 0.090182416
11280.0, 0.09016098
11290.0, 0.09013958
11300.0, 0.09011823
11310.0, 0.09009693
11320.0, 0.09007566
11330.0, 0.09005444
11340.0, 0.09003325
11350.0, 0.09001211
11360.0, 0.08999102
11370.0, 0.08996996
11380.0, 0.089948945
11390.0, 0.08992797
11400.0, 0.08990704
11410.0, 0.08988616
11420.0, 0.08986531
11430.0, 0.08984451
11440.0, 0.08982374
11450.0, 0.08980302
11460.0, 0.089782335
11470.0, 0.0897617
11480.0, 0.089741096
11490.0, 0.08972055
11500.0, 0.08970003
11510.0, 0.089679554
11520.0, 0.08965912
11530.0, 0.089638725
11540.0, 0.08961838
11550.0, 0.08959807
11560.0, 0.089577794
11570.0, 0.08955756
11580.0, 0.08953737
11590.0, 0.08951722
11600.0, 0.089497104
11610.0, 0.08947704
11620.0, 0.089457005
11630.0, 0.089437015
11640.0, 0.08941706
11650.0, 0.089397155
11660.0, 0.089377284
11670.0, 0.08935745
11680.0, 0.08933766
