Energy (in eV), backscattering yield of material ka2k-NASCAP at incidence 60.0 degree
11710.0, 0.2545586
11720.0, 0.25452086
11730.0, 0.2544832
11740.0, 0.25444558
11750.0, 0.2544081
11760.0, 0.25437063
11770.0, 0.25433326
11780.0, 0.25429595
11790.0, 0.2542587
11800.0, 0.2542215
11810.0, 0.2541844
11820.0, 0.25414735
11830.0, 0.2541104
11840.0, 0.2540735
11850.0, 0.25403666
11860.0, 0.25399992
11870.0, 0.2539632
11880.0, 0.25392658
11890.0, 0.25389
11900.0, 0.25385353
11910.0, 0.25381708
11920.0, 0.25378072
11930.0, 0.25374445
11940.0, 0.2537082
11950.0, 0.25367206
11960.0, 0.25363597
11970.0, 0.25359997
11980.0, 0.253564
11990.0, 0.25352812
12000.0, 0.2534923
12010.0, 0.25345653
12020.0, 0.25342086
12030.0, 0.25338525
12040.0, 0.2533497
12050.0, 0.2533142
12060.0, 0.25327876
12070.0, 0.25324342
12080.0, 0.25320813
12090.0, 0.2531729
12100.0, 0.25313774
12110.0, 0.25310266
12120.0, 0.2530676
12130.0, 0.25303265
12140.0, 0.25299776
12150.0, 0.25296292
12160.0, 0.25292814
12170.0, 0.25289345
12180.0, 0.2528588
12190.0, 0.25282422
12200.0, 0.2527897
12210.0, 0.25275525
12220.0, 0.2527209
12230.0, 0.25268656
12240.0, 0.25265232
12250.0, 0.2526181
12260.0, 0.25258398
12270.0, 0.25254992
12280.0, 0.2525159
12290.0, 0.252482
12300.0, 0.2524481
12310.0, 0.25241432
12320.0, 0.25238055
12330.0, 0.25234687
12340.0, 0.25231326
12350.0, 0.25227967
12360.0, 0.2522462
12370.0, 0.25221276
12380.0, 0.25217938
12390.0, 0.25214607
12400.0, 0.25211284
12410.0, 0.25207964
12420.0, 0.25204653
12430.0, 0.25201344
12440.0, 0.25198045
12450.0, 0.25194752
12460.0, 0.25191465
12470.0, 0.25188184
12480.0, 0.25184906
12490.0, 0.25181636
12500.0, 0.25178376
12510.0, 0.25175115
12520.0, 0.25171867
12530.0, 0.25168622
12540.0, 0.25165382
12550.0, 0.25162148
12560.0, 0.25158924
12570.0, 0.25155702
12580.0, 0.25152487
12590.0, 0.2514928
12600.0, 0.25146076
12610.0, 0.25142878
12620.0, 0.2513969
12630.0, 0.25136504
12640.0, 0.25133324
12650.0, 0.25130153
12660.0, 0.25126985
12670.0, 0.25123826
12680.0, 0.2512067
12690.0, 0.25117522
12700.0, 0.25114375
12710.0, 0.2511124
12720.0, 0.25108108
12730.0, 0.25104982
12740.0, 0.25101864
12750.0, 0.2509875
12760.0, 0.25095642
12770.0, 0.2509254
12780.0, 0.25089443
12790.0, 0.25086352
12800.0, 0.25083268
12810.0, 0.2508019
12820.0, 0.25077114
12830.0, 0.25074047
12840.0, 0.25070986
12850.0, 0.25067928
12860.0, 0.2506488
12870.0, 0.25061834
12880.0, 0.25058794
12890.0, 0.25055763
12900.0, 0.25052735
12910.0, 0.25049713
12920.0, 0.25046697
12930.0, 0.25043687
12940.0, 0.25040683
12950.0, 0.25037682
12960.0, 0.2503469
12970.0, 0.250317
12980.0, 0.2502872
12990.0, 0.25025743
13000.0, 0.25022772
13010.0, 0.25019807
13020.0, 0.25016847
13030.0, 0.2501389
13040.0, 0.25010943
13050.0, 0.25008
13060.0, 0.25005063
13070.0, 0.2500213
13080.0, 0.24999204
13090.0, 0.24996282
13100.0, 0.24993367
13110.0, 0.24990457
13120.0, 0.24987552
13130.0, 0.24984653
13140.0, 0.2498176
13150.0, 0.2497887
13160.0, 0.24975988
13170.0, 0.24973111
13180.0, 0.24970238
13190.0, 0.24967372
13200.0, 0.2496451
13210.0, 0.24961655
13220.0, 0.24958804
13230.0, 0.2495596
13240.0, 0.2495312
13250.0, 0.24950285
13260.0, 0.24947457
13270.0, 0.24944633
13280.0, 0.24941814
13290.0, 0.24939
13300.0, 0.24936193
13310.0, 0.24933392
13320.0, 0.24930595
13330.0, 0.24927802
13340.0, 0.24925016
13350.0, 0.24922234
13360.0, 0.24919458
13370.0, 0.24916688
13380.0, 0.24913922
13390.0, 0.24911161
13400.0, 0.24908406
13410.0, 0.24905656
13420.0, 0.24902911
13430.0, 0.24900171
13440.0, 0.24897437
13450.0, 0.24894708
13460.0, 0.24891983
13470.0, 0.24889265
13480.0, 0.24886551
13490.0, 0.24883842
13500.0, 0.24881138
13510.0, 0.24878441
13520.0, 0.24875747
13530.0, 0.24873058
13540.0, 0.24870375
13550.0, 0.24867697
13560.0, 0.24865024
13570.0, 0.24862356
13580.0, 0.24859692
13590.0, 0.24857035
13600.0, 0.24854381
13610.0, 0.24851733
13620.0, 0.24849091
13630.0, 0.24846452
13640.0, 0.2484382
13650.0, 0.24841192
13660.0, 0.2483857
13670.0, 0.24835952
13680.0, 0.24833338
13690.0, 0.2483073
13700.0, 0.24828127
13710.0, 0.24825528
13720.0, 0.24822935
13730.0, 0.24820347
13740.0, 0.24817763
13750.0, 0.24815184
13760.0, 0.24812612
13770.0, 0.24810043
13780.0, 0.24807478
13790.0, 0.2480492
13800.0, 0.24802364
13810.0, 0.24799816
13820.0, 0.24797271
13830.0, 0.2479473
13840.0, 0.24792196
13850.0, 0.24789666
13860.0, 0.24787141
13870.0, 0.2478462
13880.0, 0.24782105
13890.0, 0.24779592
13900.0, 0.24777086
13910.0, 0.24774586
13920.0, 0.24772088
13930.0, 0.24769597
13940.0, 0.2476711
13950.0, 0.24764627
13960.0, 0.24762149
13970.0, 0.24759676
13980.0, 0.24757208
13990.0, 0.24754745
14000.0, 0.24752285
14010.0, 0.2474983
14020.0, 0.2474738
14030.0, 0.24744935
14040.0, 0.24742495
14050.0, 0.24740058
14060.0, 0.24737628
14070.0, 0.24735202
14080.0, 0.24732779
14090.0, 0.24730362
14100.0, 0.2472795
14110.0, 0.24725541
14120.0, 0.24723138
14130.0, 0.24720739
14140.0, 0.24718344
14150.0, 0.24715954
14160.0, 0.24713568
14170.0, 0.24711187
14180.0, 0.24708812
14190.0, 0.2470644
14200.0, 0.24704072
14210.0, 0.2470171
14220.0, 0.24699351
14230.0, 0.24696998
14240.0, 0.24694648
14250.0, 0.24692304
14260.0, 0.24689963
14270.0, 0.24687627
14280.0, 0.24685296
14290.0, 0.24682969
14300.0, 0.24680647
14310.0, 0.24678329
14320.0, 0.24676014
14330.0, 0.24673705
14340.0, 0.246714
14350.0, 0.24669099
14360.0, 0.24666803
14370.0, 0.24664511
14380.0, 0.24662225
14390.0, 0.2465994
14400.0, 0.24657662
14410.0, 0.24655387
14420.0, 0.24653117
14430.0, 0.24650852
14440.0, 0.2464859
14450.0, 0.24646334
14460.0, 0.24644081
14470.0, 0.24641833
14480.0, 0.24639587
14490.0, 0.24637347
14500.0, 0.24635112
14510.0, 0.2463288
14520.0, 0.24630654
14530.0, 0.2462843
14540.0, 0.24626212
14550.0, 0.24623998
14560.0, 0.24621788
14570.0, 0.24619581
14580.0, 0.2461738
14590.0, 0.24615182
14600.0, 0.24612989
14610.0, 0.246108
14620.0, 0.24608615
14630.0, 0.24606434
14640.0, 0.24604256
14650.0, 0.24602085
14660.0, 0.24599916
14670.0, 0.24597752
14680.0, 0.24595591
14690.0, 0.24593437
14700.0, 0.24591285
14710.0, 0.24589136
14720.0, 0.24586993
14730.0, 0.24584854
14740.0, 0.24582718
14750.0, 0.24580586
14760.0, 0.2457846
14770.0, 0.24576336
14780.0, 0.24574217
14790.0, 0.24572101
14800.0, 0.24569991
14810.0, 0.24567884
14820.0, 0.24565782
14830.0, 0.24563682
14840.0, 0.24561587
14850.0, 0.24559496
14860.0, 0.24557409
14870.0, 0.24555326
14880.0, 0.24553248
14890.0, 0.24551173
14900.0, 0.24549101
14910.0, 0.24547035
14920.0, 0.2454497
14930.0, 0.24542911
14940.0, 0.24540856
14950.0, 0.24538806
14960.0, 0.24536759
14970.0, 0.24534714
14980.0, 0.24532676
14990.0, 0.2453064
15000.0, 0.24528608
15010.0, 0.2452658
15020.0, 0.24524556
15030.0, 0.24522537
15040.0, 0.2452052
15050.0, 0.24518508
15060.0, 0.24516499
15070.0, 0.24514495
15080.0, 0.24512494
15090.0, 0.24510497
15100.0, 0.24508505
15110.0, 0.24506514
15120.0, 0.24504529
15130.0, 0.24502547
15140.0, 0.2450057
15150.0, 0.24498595
15160.0, 0.24496625
15170.0, 0.24494658
15180.0, 0.24492696
15190.0, 0.24490736
15200.0, 0.24488781
15210.0, 0.2448683
15220.0, 0.24484882
15230.0, 0.24482939
15240.0, 0.24480999
15250.0, 0.24479061
15260.0, 0.24477129
15270.0, 0.24475199
15280.0, 0.24473275
15290.0, 0.24471353
15300.0, 0.24469435
15310.0, 0.2446752
15320.0, 0.2446561
15330.0, 0.24463703
15340.0, 0.244618
15350.0, 0.244599
15360.0, 0.24458005
15370.0, 0.2445611
15380.0, 0.24454223
15390.0, 0.24452338
15400.0, 0.24450456
15410.0, 0.24448578
15420.0, 0.24446703
15430.0, 0.24444833
15440.0, 0.24442966
15450.0, 0.24441102
15460.0, 0.24439242
15470.0, 0.24437386
15480.0, 0.24435534
15490.0, 0.24433684
15500.0, 0.24431838
15510.0, 0.24429996
15520.0, 0.24428158
15530.0, 0.24426323
15540.0, 0.24424492
15550.0, 0.24422663
15560.0, 0.2442084
15570.0, 0.24419017
15580.0, 0.244172
15590.0, 0.24415387
15600.0, 0.24413577
15610.0, 0.24411769
15620.0, 0.24409966
15630.0, 0.24408166
15640.0, 0.24406369
15650.0, 0.24404576
15660.0, 0.24402787
15670.0, 0.24401
15680.0, 0.24399218
15690.0, 0.24397439
15700.0, 0.24395663
15710.0, 0.2439389
15720.0, 0.2439212
15730.0, 0.24390355
15740.0, 0.24388593
15750.0, 0.24386834
15760.0, 0.24385078
15770.0, 0.24383326
15780.0, 0.24381578
15790.0, 0.24379832
15800.0, 0.2437809
15810.0, 0.24376352
15820.0, 0.24374616
15830.0, 0.24372885
15840.0, 0.24371156
15850.0, 0.2436943
15860.0, 0.24367708
15870.0, 0.2436599
15880.0, 0.24364275
15890.0, 0.24362563
15900.0, 0.24360853
15910.0, 0.24359149
15920.0, 0.24357446
15930.0, 0.24355747
15940.0, 0.24354053
15950.0, 0.2435236
15960.0, 0.2435067
15970.0, 0.24348985
15980.0, 0.24347302
15990.0, 0.24345623
16000.0, 0.24343947
16010.0, 0.24342275
16020.0, 0.24340604
16030.0, 0.24338938
16040.0, 0.24337274
16050.0, 0.24335615
16060.0, 0.24333958
16070.0, 0.24332304
16080.0, 0.24330655
16090.0, 0.24329007
16100.0, 0.24327363
16110.0, 0.24325722
16120.0, 0.24324085
16130.0, 0.2432245
16140.0, 0.24320818
16150.0, 0.24319191
16160.0, 0.24317566
16170.0, 0.24315944
16180.0, 0.24314325
16190.0, 0.2431271
16200.0, 0.24311097
16210.0, 0.24309488
16220.0, 0.24307881
16230.0, 0.24306278
16240.0, 0.24304678
16250.0, 0.2430308
16260.0, 0.24301487
16270.0, 0.24299896
16280.0, 0.24298309
16290.0, 0.24296723
16300.0, 0.24295142
16310.0, 0.24293564
16320.0, 0.24291988
16330.0, 0.24290416
16340.0, 0.24288847
16350.0, 0.24287279
16360.0, 0.24285717
16370.0, 0.24284156
16380.0, 0.24282598
16390.0, 0.24281044
16400.0, 0.24279493
16410.0, 0.24277945
16420.0, 0.242764
16430.0, 0.24274857
16440.0, 0.24273318
16450.0, 0.24271782
16460.0, 0.24270248
16470.0, 0.24268718
16480.0, 0.2426719
16490.0, 0.24265666
16500.0, 0.24264145
16510.0, 0.24262626
16520.0, 0.24261111
16530.0, 0.24259597
16540.0, 0.24258088
16550.0, 0.24256581
16560.0, 0.24255076
16570.0, 0.24253576
16580.0, 0.24252078
16590.0, 0.24250582
16600.0, 0.2424909
16610.0, 0.242476
16620.0, 0.24246114
16630.0, 0.2424463
16640.0, 0.24243149
16650.0, 0.24241671
16660.0, 0.24240196
16670.0, 0.24238724
16680.0, 0.24237254
16690.0, 0.24235788
16700.0, 0.24234325
16710.0, 0.24232864
16720.0, 0.24231406
16730.0, 0.24229951
16740.0, 0.24228498
16750.0, 0.24227048
16760.0, 0.24225602
16770.0, 0.24224158
16780.0, 0.24222717
16790.0, 0.24221279
16800.0, 0.24219844
16810.0, 0.2421841
16820.0, 0.2421698
16830.0, 0.24215554
16840.0, 0.24214129
16850.0, 0.24212708
16860.0, 0.24211287
16870.0, 0.24209872
16880.0, 0.2420846
16890.0, 0.24207048
16900.0, 0.2420564
16910.0, 0.24204235
16920.0, 0.24202833
16930.0, 0.24201432
16940.0, 0.24200036
16950.0, 0.24198641
16960.0, 0.24197249
16970.0, 0.2419586
16980.0, 0.24194473
16990.0, 0.2419309
17000.0, 0.24191709
17010.0, 0.24190332
17020.0, 0.24188957
17030.0, 0.24187583
17040.0, 0.24186213
17050.0, 0.24184845
17060.0, 0.2418348
17070.0, 0.24182118
17080.0, 0.24180758
17090.0, 0.24179402
17100.0, 0.24178047
17110.0, 0.24176696
17120.0, 0.24175346
17130.0, 0.24174
17140.0, 0.24172656
17150.0, 0.24171315
17160.0, 0.24169977
17170.0, 0.2416864
17180.0, 0.24167307
17190.0, 0.24165976
17200.0, 0.24164648
17210.0, 0.24163322
17220.0, 0.24161999
17230.0, 0.24160679
17240.0, 0.24159361
17250.0, 0.24158046
17260.0, 0.24156733
17270.0, 0.24155423
17280.0, 0.24154115
17290.0, 0.2415281
17300.0, 0.24151507
17310.0, 0.24150208
17320.0, 0.2414891
17330.0, 0.24147615
17340.0, 0.24146321
17350.0, 0.24145031
17360.0, 0.24143745
17370.0, 0.24142459
17380.0, 0.24141178
17390.0, 0.24139898
17400.0, 0.24138619
17410.0, 0.24137345
17420.0, 0.24136072
17430.0, 0.24134801
17440.0, 0.24133535
17450.0, 0.2413227
17460.0, 0.24131006
17470.0, 0.24129745
17480.0, 0.24128489
17490.0, 0.24127233
17500.0, 0.2412598
17510.0, 0.2412473
17520.0, 0.24123482
17530.0, 0.24122237
17540.0, 0.24120992
17550.0, 0.24119753
17560.0, 0.24118514
17570.0, 0.24117278
17580.0, 0.24116044
17590.0, 0.24114813
17600.0, 0.24113585
17610.0, 0.24112359
17620.0, 0.24111135
17630.0, 0.24109913
17640.0, 0.24108694
17650.0, 0.24107477
17660.0, 0.24106263
17670.0, 0.24105051
17680.0, 0.24103841
17690.0, 0.24102634
17700.0, 0.24101429
17710.0, 0.24100226
17720.0, 0.24099027
17730.0, 0.24097829
17740.0, 0.24096632
17750.0, 0.24095438
17760.0, 0.24094248
17770.0, 0.24093059
17780.0, 0.24091873
17790.0, 0.2409069
17800.0, 0.24089508
17810.0, 0.24088328
17820.0, 0.2408715
17830.0, 0.24085976
17840.0, 0.24084803
17850.0, 0.24083634
17860.0, 0.24082465
17870.0, 0.240813
17880.0, 0.24080136
17890.0, 0.24078976
17900.0, 0.24077816
17910.0, 0.2407666
17920.0, 0.24075505
17930.0, 0.24074353
17940.0, 0.24073203
17950.0, 0.24072056
17960.0, 0.24070911
17970.0, 0.24069768
17980.0, 0.24068627
17990.0, 0.24067488
18000.0, 0.24066351
18010.0, 0.24065217
18020.0, 0.24064085
18030.0, 0.24062955
18040.0, 0.24061827
18050.0, 0.24060702
18060.0, 0.24059579
18070.0, 0.24058458
18080.0, 0.24057339
18090.0, 0.24056222
18100.0, 0.24055108
18110.0, 0.24053995
18120.0, 0.24052885
18130.0, 0.24051777
18140.0, 0.24050671
18150.0, 0.24049568
18160.0, 0.24048467
18170.0, 0.24047367
18180.0, 0.24046269
18190.0, 0.24045175
18200.0, 0.24044082
18210.0, 0.24042991
18220.0, 0.24041903
18230.0, 0.24040815
18240.0, 0.24039732
18250.0, 0.24038649
18260.0, 0.2403757
18270.0, 0.24036491
18280.0, 0.24035415
18290.0, 0.24034342
18300.0, 0.2403327
18310.0, 0.240322
18320.0, 0.24031132
18330.0, 0.24030067
18340.0, 0.24029003
18350.0, 0.24027942
18360.0, 0.24026883
18370.0, 0.24025826
18380.0, 0.24024771
18390.0, 0.24023718
18400.0, 0.24022667
18410.0, 0.24021618
18420.0, 0.2402057
18430.0, 0.24019526
18440.0, 0.24018483
18450.0, 0.24017443
18460.0, 0.24016404
18470.0, 0.24015367
18480.0, 0.24014333
18490.0, 0.240133
18500.0, 0.24012269
18510.0, 0.24011241
18520.0, 0.24010214
18530.0, 0.24009189
18540.0, 0.24008167
18550.0, 0.24007146
18560.0, 0.24006128
18570.0, 0.2400511
18580.0, 0.24004096
18590.0, 0.24003084
18600.0, 0.24002074
18610.0, 0.24001065
18620.0, 0.24000058
18630.0, 0.23999053
18640.0, 0.2399805
18650.0, 0.23997049
18660.0, 0.2399605
18670.0, 0.23995054
18680.0, 0.23994058
18690.0, 0.23993066
18700.0, 0.23992074
18710.0, 0.23991086
18720.0, 0.23990098
18730.0, 0.23989113
18740.0, 0.2398813
18750.0, 0.23987149
18760.0, 0.23986168
18770.0, 0.23985192
18780.0, 0.23984215
18790.0, 0.23983242
18800.0, 0.2398227
18810.0, 0.239813
18820.0, 0.23980331
18830.0, 0.23979366
18840.0, 0.23978402
18850.0, 0.23977439
18860.0, 0.2397648
18870.0, 0.2397552
18880.0, 0.23974563
18890.0, 0.23973608
18900.0, 0.23972656
18910.0, 0.23971705
18920.0, 0.23970756
18930.0, 0.23969808
18940.0, 0.23968862
18950.0, 0.23967919
18960.0, 0.23966977
18970.0, 0.23966037
18980.0, 0.239651
18990.0, 0.23964162
19000.0, 0.23963228
19010.0, 0.23962295
19020.0, 0.23961365
19030.0, 0.23960435
19040.0, 0.23959509
19050.0, 0.23958583
19060.0, 0.2395766
19070.0, 0.23956738
19080.0, 0.23955818
19090.0, 0.239549
19100.0, 0.23953983
19110.0, 0.2395307
19120.0, 0.23952156
19130.0, 0.23951246
19140.0, 0.23950337
19150.0, 0.2394943
19160.0, 0.23948523
19170.0, 0.2394762
19180.0, 0.23946717
19190.0, 0.23945817
19200.0, 0.23944919
19210.0, 0.23944022
19220.0, 0.23943126
19230.0, 0.23942234
19240.0, 0.23941343
19250.0, 0.23940453
19260.0, 0.23939565
19270.0, 0.23938678
19280.0, 0.23937793
19290.0, 0.23936911
19300.0, 0.2393603
19310.0, 0.23935151
19320.0, 0.23934273
19330.0, 0.23933397
19340.0, 0.23932524
19350.0, 0.23931651
19360.0, 0.2393078
19370.0, 0.2392991
19380.0, 0.23929043
19390.0, 0.23928177
19400.0, 0.23927313
19410.0, 0.23926452
19420.0, 0.2392559
19430.0, 0.23924732
19440.0, 0.23923875
19450.0, 0.2392302
19460.0, 0.23922166
19470.0, 0.23921314
19480.0, 0.23920463
19490.0, 0.23919614
19500.0, 0.23918767
19510.0, 0.23917922
19520.0, 0.23917079
19530.0, 0.23916236
19540.0, 0.23915395
19550.0, 0.23914556
19560.0, 0.2391372
19570.0, 0.23912884
19580.0, 0.2391205
19590.0, 0.23911218
19600.0, 0.23910387
19610.0, 0.23909558
19620.0, 0.23908731
19630.0, 0.23907906
19640.0, 0.2390708
19650.0, 0.23906259
19660.0, 0.23905438
19670.0, 0.23904619
19680.0, 0.239038
19690.0, 0.23902984
19700.0, 0.2390217
19710.0, 0.23901358
19720.0, 0.23900546
19730.0, 0.23899737
19740.0, 0.23898928
19750.0, 0.23898122
19760.0, 0.23897317
19770.0, 0.23896514
19780.0, 0.23895712
19790.0, 0.23894912
19800.0, 0.23894113
19810.0, 0.23893316
19820.0, 0.2389252
19830.0, 0.23891726
19840.0, 0.23890935
19850.0, 0.23890144
19860.0, 0.23889355
19870.0, 0.23888567
19880.0, 0.2388778
19890.0, 0.23886997
19900.0, 0.23886213
19910.0, 0.23885432
19920.0, 0.23884651
19930.0, 0.23883873
19940.0, 0.23883095
19950.0, 0.2388232
19960.0, 0.23881547
19970.0, 0.23880774
19980.0, 0.23880003
19990.0, 0.23879234
20000.0, 0.23878467
20010.0, 0.238777
20020.0, 0.23876935
20030.0, 0.23876172
20040.0, 0.23875411
20050.0, 0.23874651
20060.0, 0.23873891
20070.0, 0.23873134
20080.0, 0.23872378
20090.0, 0.23871624
20100.0, 0.2387087
20110.0, 0.2387012
20120.0, 0.2386937
20130.0, 0.23868622
20140.0, 0.23867875
20150.0, 0.23867129
20160.0, 0.23866385
20170.0, 0.23865643
20180.0, 0.23864903
20190.0, 0.23864162
20200.0, 0.23863424
20210.0, 0.23862688
20220.0, 0.23861952
20230.0, 0.23861219
20240.0, 0.23860486
20250.0, 0.23859754
20260.0, 0.23859026
20270.0, 0.23858297
20280.0, 0.23857571
20290.0, 0.23856845
20300.0, 0.23856121
20310.0, 0.238554
20320.0, 0.23854679
20330.0, 0.23853959
20340.0, 0.23853241
20350.0, 0.23852524
20360.0, 0.23851809
20370.0, 0.23851095
20380.0, 0.23850383
20390.0, 0.23849672
20400.0, 0.23848961
20410.0, 0.23848255
20420.0, 0.23847547
20430.0, 0.23846841
20440.0, 0.23846138
20450.0, 0.23845434
20460.0, 0.23844734
20470.0, 0.23844033
20480.0, 0.23843335
20490.0, 0.23842639
20500.0, 0.23841941
20510.0, 0.23841248
20520.0, 0.23840554
20530.0, 0.23839863
20540.0, 0.23839173
20550.0, 0.23838484
20560.0, 0.23837796
20570.0, 0.2383711
20580.0, 0.23836425
20590.0, 0.23835741
20600.0, 0.23835059
20610.0, 0.23834378
20620.0, 0.238337
20630.0, 0.2383302
20640.0, 0.23832344
20650.0, 0.23831668
20660.0, 0.23830993
20670.0, 0.23830321
20680.0, 0.2382965
20690.0, 0.23828979
20700.0, 0.23828311
20710.0, 0.23827644
20720.0, 0.23826976
20730.0, 0.23826312
20740.0, 0.23825648
20750.0, 0.23824985
20760.0, 0.23824325
20770.0, 0.23823665
20780.0, 0.23823006
20790.0, 0.2382235
20800.0, 0.23821694
20810.0, 0.2382104
20820.0, 0.23820387
20830.0, 0.23819734
20840.0, 0.23819083
20850.0, 0.23818433
20860.0, 0.23817787
20870.0, 0.2381714
20880.0, 0.23816493
20890.0, 0.2381585
20900.0, 0.23815206
20910.0, 0.23814565
20920.0, 0.23813924
20930.0, 0.23813285
20940.0, 0.23812647
20950.0, 0.2381201
20960.0, 0.23811375
20970.0, 0.2381074
20980.0, 0.23810108
20990.0, 0.23809475
21000.0, 0.23808844
21010.0, 0.23808216
21020.0, 0.23807588
21030.0, 0.23806961
21040.0, 0.23806335
21050.0, 0.2380571
21060.0, 0.2380509
21070.0, 0.23804466
21080.0, 0.23803847
21090.0, 0.23803227
21100.0, 0.23802608
21110.0, 0.23801991
21120.0, 0.23801376
21130.0, 0.2380076
21140.0, 0.23800148
21150.0, 0.23799537
21160.0, 0.23798925
21170.0, 0.23798315
21180.0, 0.23797707
21190.0, 0.237971
21200.0, 0.23796494
21210.0, 0.2379589
21220.0, 0.23795286
21230.0, 0.23794682
21240.0, 0.23794082
21250.0, 0.23793481
21260.0, 0.23792884
21270.0, 0.23792285
21280.0, 0.23791689
21290.0, 0.23791093
21300.0, 0.237905
21310.0, 0.23789905
21320.0, 0.23789313
21330.0, 0.23788723
21340.0, 0.23788133
21350.0, 0.23787546
21360.0, 0.23786959
21370.0, 0.23786372
21380.0, 0.23785786
21390.0, 0.23785204
21400.0, 0.23784621
21410.0, 0.2378404
21420.0, 0.23783459
21430.0, 0.2378288
21440.0, 0.23782302
21450.0, 0.23781726
21460.0, 0.23781149
21470.0, 0.23780575
21480.0, 0.23780002
21490.0, 0.2377943
21500.0, 0.23778857
21510.0, 0.23778288
21520.0, 0.23777719
21530.0, 0.23777151
21540.0, 0.23776585
21550.0, 0.23776019
21560.0, 0.23775455
21570.0, 0.23774892
21580.0, 0.23774329
21590.0, 0.23773769
21600.0, 0.23773208
21610.0, 0.2377265
21620.0, 0.2377209
21630.0, 0.23771535
21640.0, 0.23770979
21650.0, 0.23770425
21660.0, 0.2376987
21670.0, 0.23769319
21680.0, 0.23768768
21690.0, 0.23768218
21700.0, 0.23767668
21710.0, 0.2376712
21720.0, 0.23766574
21730.0, 0.23766027
21740.0, 0.23765483
21750.0, 0.2376494
21760.0, 0.23764397
21770.0, 0.23763856
21780.0, 0.23763315
21790.0, 0.23762776
21800.0, 0.23762237
21810.0, 0.237617
21820.0, 0.23761164
21830.0, 0.23760629
21840.0, 0.23760095
21850.0, 0.23759562
21860.0, 0.2375903
21870.0, 0.23758498
21880.0, 0.23757969
21890.0, 0.2375744
21900.0, 0.23756912
21910.0, 0.23756385
21920.0, 0.2375586
21930.0, 0.23755336
21940.0, 0.23754811
21950.0, 0.2375429
21960.0, 0.23753768
21970.0, 0.23753248
21980.0, 0.23752728
21990.0, 0.2375221
22000.0, 0.23751692
22010.0, 0.23751175
22020.0, 0.2375066
22030.0, 0.23750146
22040.0, 0.23749632
22050.0, 0.2374912
22060.0, 0.2374861
22070.0, 0.23748098
22080.0, 0.23747589
22090.0, 0.2374708
22100.0, 0.23746574
22110.0, 0.23746067
22120.0, 0.23745562
22130.0, 0.23745058
22140.0, 0.23744555
22150.0, 0.23744053
22160.0, 0.2374355
22170.0, 0.2374305
22180.0, 0.23742552
22190.0, 0.23742053
22200.0, 0.23741555
22210.0, 0.23741059
22220.0, 0.23740564
22230.0, 0.2374007
22240.0, 0.23739576
22250.0, 0.23739083
22260.0, 0.23738593
22270.0, 0.23738103
22280.0, 0.23737612
22290.0, 0.23737124
22300.0, 0.23736636
22310.0, 0.23736149
22320.0, 0.23735663
22330.0, 0.23735179
22340.0, 0.23734696
22350.0, 0.23734213
22360.0, 0.2373373
22370.0, 0.2373325
22380.0, 0.2373277
22390.0, 0.23732291
22400.0, 0.23731813
22410.0, 0.23731336
22420.0, 0.2373086
22430.0, 0.23730384
22440.0, 0.2372991
22450.0, 0.23729438
22460.0, 0.23728965
22470.0, 0.23728493
22480.0, 0.23728022
22490.0, 0.23727553
22500.0, 0.23727085
22510.0, 0.23726617
22520.0, 0.23726149
22530.0, 0.23725684
22540.0, 0.23725219
22550.0, 0.23724756
22560.0, 0.23724292
22570.0, 0.23723829
22580.0, 0.23723368
22590.0, 0.23722908
22600.0, 0.23722449
22610.0, 0.2372199
22620.0, 0.23721533
22630.0, 0.23721075
22640.0, 0.23720619
22650.0, 0.23720165
22660.0, 0.2371971
22670.0, 0.23719257
22680.0, 0.23718804
22690.0, 0.23718354
22700.0, 0.23717903
22710.0, 0.23717454
22720.0, 0.23717006
22730.0, 0.23716557
22740.0, 0.2371611
22750.0, 0.23715664
22760.0, 0.23715219
22770.0, 0.23714775
22780.0, 0.23714331
22790.0, 0.2371389
22800.0, 0.23713447
22810.0, 0.23713008
22820.0, 0.23712566
22830.0, 0.23712128
22840.0, 0.2371169
22850.0, 0.23711252
22860.0, 0.23710816
22870.0, 0.2371038
22880.0, 0.23709945
22890.0, 0.23709512
22900.0, 0.2370908
22910.0, 0.23708647
22920.0, 0.23708215
22930.0, 0.23707785
22940.0, 0.23707356
22950.0, 0.23706928
22960.0, 0.23706499
22970.0, 0.23706073
22980.0, 0.23705646
22990.0, 0.2370522
23000.0, 0.23704797
23010.0, 0.23704372
23020.0, 0.2370395
23030.0, 0.23703527
23040.0, 0.23703107
23050.0, 0.23702687
23060.0, 0.23702267
23070.0, 0.23701848
23080.0, 0.23701431
23090.0, 0.23701014
23100.0, 0.23700598
23110.0, 0.23700182
23120.0, 0.23699768
23130.0, 0.23699354
23140.0, 0.23698942
23150.0, 0.2369853
23160.0, 0.23698118
23170.0, 0.23697707
23180.0, 0.23697299
23190.0, 0.23696889
23200.0, 0.23696482
23210.0, 0.23696074
23220.0, 0.23695669
23230.0, 0.23695262
23240.0, 0.23694858
23250.0, 0.23694454
23260.0, 0.2369405
23270.0, 0.23693648
23280.0, 0.23693247
23290.0, 0.23692846
23300.0, 0.23692445
23310.0, 0.23692048
23320.0, 0.23691648
23330.0, 0.2369125
23340.0, 0.23690854
23350.0, 0.23690458
