Energy (in eV), backscattering yield of material te2k-NASCAP at incidence 60.0 degree
2430.0, 0.37135828
2440.0, 0.37119278
2450.0, 0.37102753
2460.0, 0.37086254
2470.0, 0.37069783
2480.0, 0.37053335
2490.0, 0.37036914
2500.0, 0.37020516
2510.0, 0.37004146
2520.0, 0.369878
2530.0, 0.3697148
2540.0, 0.36955187
2550.0, 0.36938918
2560.0, 0.36922672
2570.0, 0.36906454
2580.0, 0.3689026
2590.0, 0.36874095
2600.0, 0.3685795
2610.0, 0.36841834
2620.0, 0.3682574
2630.0, 0.36809674
2640.0, 0.3679363
2650.0, 0.36777613
2660.0, 0.36761624
2670.0, 0.36745656
2680.0, 0.36729714
2690.0, 0.36713797
2700.0, 0.36697906
2710.0, 0.36682037
2720.0, 0.36666197
2730.0, 0.36650378
2740.0, 0.36634585
2750.0, 0.36618817
2760.0, 0.36603075
2770.0, 0.36587358
2780.0, 0.3657166
2790.0, 0.36555994
2800.0, 0.36540347
2810.0, 0.36524728
2820.0, 0.36509132
2830.0, 0.3649356
2840.0, 0.36478016
2850.0, 0.36462492
2860.0, 0.36446998
2870.0, 0.3643152
2880.0, 0.36416072
2890.0, 0.3640065
2900.0, 0.3638525
2910.0, 0.36369872
2920.0, 0.3635452
2930.0, 0.36339194
2940.0, 0.3632389
2950.0, 0.3630861
2960.0, 0.36293355
2970.0, 0.36278126
2980.0, 0.36262918
2990.0, 0.36247736
3000.0, 0.36232576
3010.0, 0.36217442
3020.0, 0.3620233
3030.0, 0.36187243
3040.0, 0.36172178
3050.0, 0.3615714
3060.0, 0.36142126
3070.0, 0.36127132
3080.0, 0.36112165
3090.0, 0.36097223
3100.0, 0.360823
3110.0, 0.36067402
3120.0, 0.3605253
3130.0, 0.3603768
3140.0, 0.36022854
3150.0, 0.3600805
3160.0, 0.35993272
3170.0, 0.35978517
3180.0, 0.35963786
3190.0, 0.35949075
3200.0, 0.35934392
3210.0, 0.3591973
3220.0, 0.3590509
3230.0, 0.35890475
3240.0, 0.3587588
3250.0, 0.35861313
3260.0, 0.35846767
3270.0, 0.35832244
3280.0, 0.35817745
3290.0, 0.35803267
3300.0, 0.35788816
3310.0, 0.35774386
3320.0, 0.35759977
3330.0, 0.35745594
3340.0, 0.35731232
3350.0, 0.35716894
3360.0, 0.35702577
3370.0, 0.35688287
3380.0, 0.35674018
3390.0, 0.3565977
3400.0, 0.35645545
3410.0, 0.35631344
3420.0, 0.35617167
3430.0, 0.3560301
3440.0, 0.35588878
3450.0, 0.35574767
3460.0, 0.3556068
3470.0, 0.35546613
3480.0, 0.3553257
3490.0, 0.3551855
3500.0, 0.35504553
3510.0, 0.35490575
3520.0, 0.35476625
3530.0, 0.35462695
3540.0, 0.35448787
3550.0, 0.35434902
3560.0, 0.35421038
3570.0, 0.35407197
3580.0, 0.35393378
3590.0, 0.3537958
3600.0, 0.35365805
3610.0, 0.35352054
3620.0, 0.35338324
3630.0, 0.35324615
3640.0, 0.3531093
3650.0, 0.35297266
3660.0, 0.35283622
3670.0, 0.35270002
3680.0, 0.35256407
3690.0, 0.3524283
3700.0, 0.35229275
3710.0, 0.35215744
3720.0, 0.35202235
3730.0, 0.35188743
3740.0, 0.3517528
3750.0, 0.35161832
3760.0, 0.3514841
3770.0, 0.3513501
3780.0, 0.3512163
3790.0, 0.3510827
3800.0, 0.35094935
3810.0, 0.3508162
3820.0, 0.35068327
3830.0, 0.35055053
3840.0, 0.35041803
3850.0, 0.35028574
3860.0, 0.35015365
3870.0, 0.3500218
3880.0, 0.34989017
3890.0, 0.34975874
3900.0, 0.34962752
3910.0, 0.3494965
3920.0, 0.3493657
3930.0, 0.34923515
3940.0, 0.34910476
3950.0, 0.34897462
3960.0, 0.34884465
3970.0, 0.34871492
3980.0, 0.3485854
3990.0, 0.34845608
4000.0, 0.34832698
4010.0, 0.3481981
4020.0, 0.34806943
4030.0, 0.34794095
4040.0, 0.34781268
4050.0, 0.34768462
4060.0, 0.3475568
4070.0, 0.34742916
4080.0, 0.34730172
4090.0, 0.3471745
4100.0, 0.34704748
4110.0, 0.34692067
4120.0, 0.3467941
4130.0, 0.3466677
4140.0, 0.34654152
4150.0, 0.34641555
4160.0, 0.34628975
4170.0, 0.3461642
4180.0, 0.34603885
4190.0, 0.34591368
4200.0, 0.34578872
4210.0, 0.345664
4220.0, 0.34553945
4230.0, 0.34541512
4240.0, 0.345291
4250.0, 0.34516704
4260.0, 0.34504333
4270.0, 0.3449198
4280.0, 0.34479648
4290.0, 0.34467334
4300.0, 0.34455043
4310.0, 0.34442773
4320.0, 0.34430522
4330.0, 0.34418288
4340.0, 0.34406078
4350.0, 0.3439389
4360.0, 0.34381717
4370.0, 0.34369567
4380.0, 0.34357435
4390.0, 0.34345323
4400.0, 0.34333232
4410.0, 0.34321162
4420.0, 0.3430911
4430.0, 0.3429708
4440.0, 0.34285066
4450.0, 0.34273076
4460.0, 0.34261104
4470.0, 0.3424915
4480.0, 0.34237218
4490.0, 0.34225306
4500.0, 0.34213412
4510.0, 0.3420154
4520.0, 0.34189686
4530.0, 0.34177852
4540.0, 0.34166035
4550.0, 0.3415424
4560.0, 0.34142464
4570.0, 0.34130707
4580.0, 0.3411897
4590.0, 0.34107256
4600.0, 0.3409556
4610.0, 0.3408388
4620.0, 0.34072217
4630.0, 0.3406058
4640.0, 0.3404896
4650.0, 0.34037358
4660.0, 0.34025773
4670.0, 0.34014213
4680.0, 0.34002668
4690.0, 0.33991143
4700.0, 0.3397964
4710.0, 0.3396815
4720.0, 0.33956683
4730.0, 0.33945236
4740.0, 0.33933806
4750.0, 0.33922395
4760.0, 0.33911005
4770.0, 0.33899632
4780.0, 0.3388828
4790.0, 0.33876944
4800.0, 0.33865628
4810.0, 0.33854333
4820.0, 0.33843055
4830.0, 0.33831796
4840.0, 0.33820555
4850.0, 0.33809334
4860.0, 0.33798128
4870.0, 0.33786947
4880.0, 0.3377578
4890.0, 0.33764634
4900.0, 0.33753505
4910.0, 0.33742395
4920.0, 0.33731303
4930.0, 0.3372023
4940.0, 0.33709174
4950.0, 0.33698142
4960.0, 0.33687124
4970.0, 0.33676124
4980.0, 0.33665144
4990.0, 0.3365418
5000.0, 0.33643237
5010.0, 0.3363231
5020.0, 0.33621404
5030.0, 0.33610514
5040.0, 0.33599645
5050.0, 0.3358879
5060.0, 0.33577958
5070.0, 0.3356714
5080.0, 0.33556342
5090.0, 0.33545563
5100.0, 0.335348
5110.0, 0.33524057
5120.0, 0.3351333
5130.0, 0.33502623
5140.0, 0.33491933
5150.0, 0.3348126
5160.0, 0.33470607
5170.0, 0.33459973
5180.0, 0.33449355
5190.0, 0.33438754
5200.0, 0.3342817
5210.0, 0.33417606
5220.0, 0.3340706
5230.0, 0.3339653
5240.0, 0.3338602
5250.0, 0.33375525
5260.0, 0.3336505
5270.0, 0.33354592
5280.0, 0.3334415
5290.0, 0.33333728
5300.0, 0.3332332
5310.0, 0.33312935
5320.0, 0.33302563
5330.0, 0.3329221
5340.0, 0.33281875
5350.0, 0.33271557
5360.0, 0.33261257
5370.0, 0.33250973
5380.0, 0.33240706
5390.0, 0.3323046
5400.0, 0.3322023
5410.0, 0.33210012
5420.0, 0.33199817
5430.0, 0.33189636
5440.0, 0.33179474
5450.0, 0.3316933
5460.0, 0.33159202
5470.0, 0.3314909
5480.0, 0.33138996
5490.0, 0.3312892
5500.0, 0.33118862
5510.0, 0.3310882
5520.0, 0.33098796
5530.0, 0.33088785
5540.0, 0.33078796
5550.0, 0.3306882
5560.0, 0.33058864
5570.0, 0.33048922
5580.0, 0.33039
5590.0, 0.3302909
5600.0, 0.33019203
5610.0, 0.3300933
5620.0, 0.32999474
5630.0, 0.32989633
5640.0, 0.3297981
5650.0, 0.32970005
5660.0, 0.32960215
5670.0, 0.32950443
5680.0, 0.32940686
5690.0, 0.32930946
5700.0, 0.32921225
5710.0, 0.32911518
5720.0, 0.32901827
5730.0, 0.32892156
5740.0, 0.32882497
5750.0, 0.32872856
5760.0, 0.32863232
5770.0, 0.32853624
5780.0, 0.32844034
5790.0, 0.32834458
5800.0, 0.328249
5810.0, 0.32815358
5820.0, 0.32805833
5830.0, 0.32796323
5840.0, 0.3278683
5850.0, 0.32777354
5860.0, 0.32767892
5870.0, 0.32758448
5880.0, 0.32749018
5890.0, 0.32739606
5900.0, 0.3273021
5910.0, 0.3272083
5920.0, 0.32711467
5930.0, 0.32702118
5940.0, 0.32692787
5950.0, 0.3268347
5960.0, 0.3267417
5970.0, 0.32664886
5980.0, 0.32655618
5990.0, 0.32646364
6000.0, 0.32637128
6010.0, 0.32627907
6020.0, 0.32618704
6030.0, 0.32609513
6040.0, 0.3260034
6050.0, 0.32591182
6060.0, 0.32582042
6070.0, 0.32572916
6080.0, 0.32563806
6090.0, 0.3255471
6100.0, 0.32545632
6110.0, 0.3253657
6120.0, 0.32527518
6130.0, 0.32518488
6140.0, 0.3250947
6150.0, 0.3250047
6160.0, 0.32491484
6170.0, 0.32482514
6180.0, 0.32473558
6190.0, 0.3246462
6200.0, 0.32455695
6210.0, 0.32446787
6220.0, 0.32437894
6230.0, 0.32429016
6240.0, 0.32420152
6250.0, 0.32411307
6260.0, 0.32402474
6270.0, 0.32393658
6280.0, 0.32384855
6290.0, 0.3237607
6300.0, 0.32367298
6310.0, 0.32358542
6320.0, 0.323498
6330.0, 0.32341075
6340.0, 0.32332364
6350.0, 0.32323667
6360.0, 0.3231499
6370.0, 0.32306322
6380.0, 0.3229767
6390.0, 0.32289037
6400.0, 0.32280415
6410.0, 0.3227181
6420.0, 0.3226322
6430.0, 0.32254642
6440.0, 0.32246083
6450.0, 0.32237536
6460.0, 0.32229006
6470.0, 0.3222049
6480.0, 0.32211986
6490.0, 0.32203498
6500.0, 0.32195026
6510.0, 0.32186568
6520.0, 0.32178125
6530.0, 0.32169697
6540.0, 0.32161283
6550.0, 0.32152885
6560.0, 0.321445
6570.0, 0.3213613
6580.0, 0.32127774
6590.0, 0.32119435
6600.0, 0.32111108
6610.0, 0.32102796
6620.0, 0.320945
6630.0, 0.32086214
6640.0, 0.32077947
6650.0, 0.32069692
6660.0, 0.32061452
6670.0, 0.3205323
6680.0, 0.32045016
6690.0, 0.3203682
6700.0, 0.32028636
6710.0, 0.3202047
6720.0, 0.32012314
6730.0, 0.32004175
6740.0, 0.3199605
6750.0, 0.31987938
6760.0, 0.3197984
6770.0, 0.3197176
6780.0, 0.31963688
6790.0, 0.31955636
6800.0, 0.31947592
6810.0, 0.31939566
6820.0, 0.31931552
6830.0, 0.31923553
6840.0, 0.3191557
6850.0, 0.319076
6860.0, 0.31899643
6870.0, 0.31891698
6880.0, 0.3188377
6890.0, 0.31875855
6900.0, 0.31867954
6910.0, 0.31860065
6920.0, 0.31852192
6930.0, 0.31844333
6940.0, 0.31836486
6950.0, 0.31828654
6960.0, 0.31820837
6970.0, 0.3181303
6980.0, 0.3180524
6990.0, 0.31797463
7000.0, 0.317897
7010.0, 0.31781948
7020.0, 0.3177421
7030.0, 0.3176649
7040.0, 0.3175878
7050.0, 0.3175108
7060.0, 0.31743398
7070.0, 0.3173573
7080.0, 0.31728074
7090.0, 0.31720433
7100.0, 0.31712803
7110.0, 0.3170519
7120.0, 0.31697586
7130.0, 0.31689999
7140.0, 0.31682423
7150.0, 0.31674862
7160.0, 0.31667313
7170.0, 0.31659776
7180.0, 0.31652257
7190.0, 0.31644747
7200.0, 0.3163725
7210.0, 0.3162977
7220.0, 0.316223
7230.0, 0.31614843
7240.0, 0.316074
7250.0, 0.31599972
7260.0, 0.31592554
7270.0, 0.3158515
7280.0, 0.3157776
7290.0, 0.31570384
7300.0, 0.3156302
7310.0, 0.31555668
7320.0, 0.3154833
7330.0, 0.31541005
7340.0, 0.3153369
7350.0, 0.31526393
7360.0, 0.31519106
7370.0, 0.3151183
7380.0, 0.3150457
7390.0, 0.31497324
7400.0, 0.31490088
7410.0, 0.31482863
7420.0, 0.31475654
7430.0, 0.3146846
7440.0, 0.31461275
7450.0, 0.314541
7460.0, 0.31446943
7470.0, 0.314398
7480.0, 0.31432664
7490.0, 0.31425545
7500.0, 0.31418437
7510.0, 0.3141134
7520.0, 0.31404257
7530.0, 0.31397188
7540.0, 0.31390128
7550.0, 0.31383082
7560.0, 0.3137605
7570.0, 0.3136903
7580.0, 0.3136202
7590.0, 0.31355026
7600.0, 0.31348044
7610.0, 0.31341073
7620.0, 0.31334114
7630.0, 0.3132717
7640.0, 0.31320235
7650.0, 0.31313312
7660.0, 0.31306404
7670.0, 0.31299508
7680.0, 0.31292623
7690.0, 0.3128575
7700.0, 0.3127889
7710.0, 0.31272045
7720.0, 0.31265208
7730.0, 0.31258386
7740.0, 0.31251574
7750.0, 0.31244776
7760.0, 0.31237987
7770.0, 0.31231213
7780.0, 0.31224447
7790.0, 0.312177
7800.0, 0.3121096
7810.0, 0.31204233
7820.0, 0.31197518
7830.0, 0.31190816
7840.0, 0.31184125
7850.0, 0.31177446
7860.0, 0.3117078
7870.0, 0.31164125
7880.0, 0.31157482
7890.0, 0.31150848
7900.0, 0.3114423
7910.0, 0.3113762
7920.0, 0.31131026
7930.0, 0.31124443
7940.0, 0.31117868
7950.0, 0.3111131
7960.0, 0.31104758
7970.0, 0.31098223
7980.0, 0.310917
7990.0, 0.31085184
8000.0, 0.3107868
8010.0, 0.3107219
8020.0, 0.3106571
8030.0, 0.31059244
8040.0, 0.3105279
8050.0, 0.31046346
8060.0, 0.31039912
8070.0, 0.31033492
8080.0, 0.31027082
8090.0, 0.31020683
8100.0, 0.31014296
8110.0, 0.31007922
8120.0, 0.3100156
8130.0, 0.30995205
8140.0, 0.30988866
8150.0, 0.30982536
8160.0, 0.30976218
8170.0, 0.30969912
8180.0, 0.30963615
8190.0, 0.3095733
8200.0, 0.3095106
8210.0, 0.30944797
8220.0, 0.30938545
8230.0, 0.30932307
8240.0, 0.3092608
8250.0, 0.30919862
8260.0, 0.30913657
8270.0, 0.3090746
8280.0, 0.30901277
8290.0, 0.30895105
8300.0, 0.30888945
8310.0, 0.30882794
8320.0, 0.30876654
8330.0, 0.30870527
8340.0, 0.30864412
8350.0, 0.30858305
8360.0, 0.3085221
8370.0, 0.30846128
8380.0, 0.30840054
8390.0, 0.30833992
8400.0, 0.3082794
8410.0, 0.30821902
8420.0, 0.3081587
8430.0, 0.30809852
8440.0, 0.30803844
8450.0, 0.30797848
8460.0, 0.30791864
8470.0, 0.30785885
8480.0, 0.30779922
8490.0, 0.3077397
8500.0, 0.30768025
8510.0, 0.30762094
8520.0, 0.30756173
8530.0, 0.30750263
8540.0, 0.30744362
8550.0, 0.30738473
8560.0, 0.30732593
8570.0, 0.30726725
8580.0, 0.3072087
8590.0, 0.30715021
8600.0, 0.30709186
8610.0, 0.3070336
8620.0, 0.30697545
8630.0, 0.3069174
8640.0, 0.30685946
8650.0, 0.30680162
8660.0, 0.3067439
8670.0, 0.30668625
8680.0, 0.30662873
8690.0, 0.3065713
8700.0, 0.306514
8710.0, 0.3064568
8720.0, 0.30639967
8730.0, 0.30634266
8740.0, 0.30628577
8750.0, 0.30622897
8760.0, 0.30617228
8770.0, 0.3061157
8780.0, 0.3060592
8790.0, 0.30600283
8800.0, 0.30594653
8810.0, 0.30589035
8820.0, 0.30583426
8830.0, 0.3057783
8840.0, 0.30572242
8850.0, 0.30566663
8860.0, 0.30561095
8870.0, 0.3055554
8880.0, 0.3054999
8890.0, 0.30544454
8900.0, 0.30538929
8910.0, 0.3053341
8920.0, 0.30527905
8930.0, 0.30522406
8940.0, 0.3051692
8950.0, 0.30511442
8960.0, 0.30505976
8970.0, 0.30500516
8980.0, 0.3049507
8990.0, 0.30489632
9000.0, 0.30484205
9010.0, 0.30478787
9020.0, 0.3047338
9030.0, 0.30467984
9040.0, 0.30462596
9050.0, 0.30457217
9060.0, 0.3045185
9070.0, 0.3044649
9080.0, 0.3044114
9090.0, 0.304358
9100.0, 0.30430472
9110.0, 0.30425152
9120.0, 0.30419844
9130.0, 0.30414543
9140.0, 0.30409253
9150.0, 0.30403972
9160.0, 0.303987
9170.0, 0.3039344
9180.0, 0.30388188
9190.0, 0.30382946
9200.0, 0.30377713
9210.0, 0.30372488
9220.0, 0.30367276
9230.0, 0.3036207
9240.0, 0.30356875
9250.0, 0.3035169
9260.0, 0.30346516
9270.0, 0.30341348
9280.0, 0.30336192
9290.0, 0.30331042
9300.0, 0.30325904
9310.0, 0.30320778
9320.0, 0.30315658
9330.0, 0.30310547
9340.0, 0.30305448
9350.0, 0.30300355
9360.0, 0.30295274
9370.0, 0.302902
9380.0, 0.30285138
9390.0, 0.30280086
9400.0, 0.30275038
9410.0, 0.30270004
9420.0, 0.3026498
9430.0, 0.3025996
9440.0, 0.3025495
9450.0, 0.30249953
9460.0, 0.30244964
9470.0, 0.30239984
9480.0, 0.30235013
9490.0, 0.3023005
9500.0, 0.30225098
9510.0, 0.30220154
9520.0, 0.3021522
9530.0, 0.30210292
9540.0, 0.30205378
9550.0, 0.3020047
9560.0, 0.3019557
9570.0, 0.3019068
9580.0, 0.301858
9590.0, 0.30180928
9600.0, 0.30176064
9610.0, 0.3017121
9620.0, 0.30166367
9630.0, 0.3016153
9640.0, 0.30156702
9650.0, 0.30151886
9660.0, 0.30147076
9670.0, 0.30142274
9680.0, 0.30137482
9690.0, 0.301327
9700.0, 0.30127925
9710.0, 0.3012316
9720.0, 0.30118403
9730.0, 0.30113655
9740.0, 0.30108917
9750.0, 0.30104187
9760.0, 0.30099463
9770.0, 0.30094752
9780.0, 0.30090046
9790.0, 0.30085352
9800.0, 0.30080664
9810.0, 0.30075985
9820.0, 0.30071315
9830.0, 0.30066654
9840.0, 0.30062002
9850.0, 0.3005736
9860.0, 0.30052722
9870.0, 0.30048096
9880.0, 0.30043477
9890.0, 0.3003887
9900.0, 0.30034268
9910.0, 0.30029672
9920.0, 0.3002509
9930.0, 0.30020514
9940.0, 0.30015945
9950.0, 0.3001139
9960.0, 0.30006838
9970.0, 0.30002293
9980.0, 0.2999776
9990.0, 0.29993236
10000.0, 0.29988718
10010.0, 0.2998421
10020.0, 0.2997971
10030.0, 0.29975218
10040.0, 0.29970732
10050.0, 0.29966256
10060.0, 0.29961792
10070.0, 0.2995733
10080.0, 0.2995288
10090.0, 0.2994844
10100.0, 0.29944003
10110.0, 0.2993958
10120.0, 0.2993516
10130.0, 0.2993075
10140.0, 0.29926348
10150.0, 0.29921955
10160.0, 0.2991757
10170.0, 0.29913193
10180.0, 0.29908824
10190.0, 0.29904464
10200.0, 0.2990011
10210.0, 0.29895768
10220.0, 0.2989143
10230.0, 0.298871
10240.0, 0.2988278
10250.0, 0.29878467
10260.0, 0.29874164
10270.0, 0.29869866
10280.0, 0.29865578
10290.0, 0.29861298
10300.0, 0.29857025
10310.0, 0.2985276
10320.0, 0.298485
10330.0, 0.29844254
10340.0, 0.29840013
10350.0, 0.29835778
10360.0, 0.29831555
10370.0, 0.29827335
10380.0, 0.29823127
10390.0, 0.29818922
10400.0, 0.29814732
10410.0, 0.29810545
10420.0, 0.29806367
10430.0, 0.29802194
10440.0, 0.2979803
10450.0, 0.29793876
10460.0, 0.29789728
10470.0, 0.29785588
10480.0, 0.29781455
10490.0, 0.2977733
10500.0, 0.29773214
10510.0, 0.29769105
10520.0, 0.29765004
10530.0, 0.29760912
10540.0, 0.29756826
10550.0, 0.29752746
10560.0, 0.29748675
10570.0, 0.2974461
10580.0, 0.29740554
10590.0, 0.29736507
10600.0, 0.29732466
10610.0, 0.29728433
10620.0, 0.29724407
10630.0, 0.2972039
10640.0, 0.29716378
10650.0, 0.29712376
10660.0, 0.2970838
10670.0, 0.29704392
10680.0, 0.2970041
10690.0, 0.29696438
10700.0, 0.2969247
10710.0, 0.2968851
10720.0, 0.2968456
10730.0, 0.29680616
10740.0, 0.2967668
10750.0, 0.2967275
10760.0, 0.2966883
10770.0, 0.29664913
10780.0, 0.29661006
10790.0, 0.29657105
10800.0, 0.29653212
10810.0, 0.2964933
10820.0, 0.2964545
10830.0, 0.29641578
10840.0, 0.29637715
10850.0, 0.2963386
10860.0, 0.29630008
10870.0, 0.29626167
10880.0, 0.2962233
10890.0, 0.29618505
10900.0, 0.29614684
10910.0, 0.2961087
10920.0, 0.29607064
10930.0, 0.29603264
10940.0, 0.29599473
10950.0, 0.29595688
10960.0, 0.2959191
10970.0, 0.29588136
10980.0, 0.29584375
10990.0, 0.29580617
11000.0, 0.29576868
11010.0, 0.29573125
11020.0, 0.2956939
11030.0, 0.2956566
11040.0, 0.2956194
11050.0, 0.29558223
11060.0, 0.29554516
11070.0, 0.29550815
11080.0, 0.29547122
11090.0, 0.29543433
11100.0, 0.29539752
11110.0, 0.2953608
11120.0, 0.29532415
11130.0, 0.29528755
11140.0, 0.295251
11150.0, 0.29521456
11160.0, 0.29517817
11170.0, 0.29514185
11180.0, 0.29510558
11190.0, 0.2950694
11200.0, 0.29503328
11210.0, 0.29499725
11220.0, 0.29496124
11230.0, 0.29492533
11240.0, 0.2948895
11250.0, 0.29485372
11260.0, 0.294818
11270.0, 0.29478237
11280.0, 0.2947468
11290.0, 0.29471126
11300.0, 0.29467583
11310.0, 0.29464045
11320.0, 0.29460514
11330.0, 0.29456988
11340.0, 0.2945347
11350.0, 0.29449958
11360.0, 0.29446456
11370.0, 0.29442957
11380.0, 0.29439464
11390.0, 0.2943598
11400.0, 0.29432502
11410.0, 0.2942903
11420.0, 0.29425564
11430.0, 0.29422104
11440.0, 0.29418653
11450.0, 0.29415205
11460.0, 0.29411766
11470.0, 0.29408333
11480.0, 0.29404908
11490.0, 0.29401487
11500.0, 0.29398075
11510.0, 0.29394665
11520.0, 0.29391265
11530.0, 0.2938787
11540.0, 0.29384485
11550.0, 0.29381102
11560.0, 0.2937773
11570.0, 0.29374358
11580.0, 0.29370996
11590.0, 0.2936764
11600.0, 0.29364288
11610.0, 0.29360947
11620.0, 0.2935761
11630.0, 0.29354277
11640.0, 0.2935095
11650.0, 0.29347634
11660.0, 0.29344323
11670.0, 0.29341018
11680.0, 0.29337716
11690.0, 0.29334423
11700.0, 0.29331136
