Energy (in eV), backscattering yield of material sc2k-NASCAP at incidence 10.0 degree
   X,       Y
11500.0, 0.12123617
11510.0, 0.12121579
11520.0, 0.12119545
11530.0, 0.12117515
11540.0, 0.1211549
11550.0, 0.121134676
11560.0, 0.1211145
11570.0, 0.12109436
11580.0, 0.12107427
11590.0, 0.12105421
11600.0, 0.12103419
11610.0, 0.121014215
11620.0, 0.12099428
11630.0, 0.12097438
11640.0, 0.12095452
11650.0, 0.1209347
11660.0, 0.12091493
11670.0, 0.120895185
11680.0, 0.120875485
11690.0, 0.12085583
11700.0, 0.1208362
11710.0, 0.12081662
11720.0, 0.120797075
11730.0, 0.12077758
11740.0, 0.12075811
11750.0, 0.120738685
11760.0, 0.12071929
11770.0, 0.12069995
11780.0, 0.12068064
11790.0, 0.12066136
11800.0, 0.12064213
11810.0, 0.12062293
11820.0, 0.12060378
11830.0, 0.12058466
11840.0, 0.120565586
11850.0, 0.12054654
11860.0, 0.120527536
11870.0, 0.120508574
11880.0, 0.12048964
11890.0, 0.12047075
11900.0, 0.1204519
11910.0, 0.12043308
11920.0, 0.12041431
11930.0, 0.12039557
11940.0, 0.12037687
11950.0, 0.1203582
11960.0, 0.12033957
11970.0, 0.12032098
11980.0, 0.120302424
11990.0, 0.12028391
12000.0, 0.120265424
12010.0, 0.12024699
12020.0, 0.12022858
12030.0, 0.120210215
12040.0, 0.12019187
12050.0, 0.12017358
12060.0, 0.12015533
12070.0, 0.1201371
12080.0, 0.120118916
12090.0, 0.12010077
12100.0, 0.12008265
12110.0, 0.12006457
12120.0, 0.120046526
12130.0, 0.12002852
12140.0, 0.120010555
12150.0, 0.119992614
12160.0, 0.11997472
12170.0, 0.11995686
12180.0, 0.11993903
12190.0, 0.11992124
12200.0, 0.11990348
12210.0, 0.11988576
12220.0, 0.11986808
12230.0, 0.11985043
12240.0, 0.11983281
12250.0, 0.11981522
12260.0, 0.119797684
12270.0, 0.119780175
12280.0, 0.119762704
12290.0, 0.11974526
12300.0, 0.11972786
12310.0, 0.11971048
12320.0, 0.119693145
12330.0, 0.11967585
12340.0, 0.11965858
12350.0, 0.11964135
12360.0, 0.11962415
12370.0, 0.11960699
12380.0, 0.11958986
12390.0, 0.119572766
12400.0, 0.119555704
12410.0, 0.11953868
12420.0, 0.119521685
12430.0, 0.11950473
12440.0, 0.1194878
12450.0, 0.11947091
12460.0, 0.119454056
12470.0, 0.11943723
12480.0, 0.11942045
12490.0, 0.11940368
12500.0, 0.11938696
12510.0, 0.119370274
12520.0, 0.119353615
12530.0, 0.11933699
12540.0, 0.1193204
12550.0, 0.119303845
12560.0, 0.11928732
12570.0, 0.11927083
12580.0, 0.119254366
12590.0, 0.119237944
12600.0, 0.11922155
12610.0, 0.11920519
12620.0, 0.11918887
12630.0, 0.11917257
12640.0, 0.11915631
12650.0, 0.11914008
12660.0, 0.11912389
12670.0, 0.11910772
12680.0, 0.119091585
12690.0, 0.11907549
12700.0, 0.11905941
12710.0, 0.11904339
12720.0, 0.11902738
12730.0, 0.1190114
12740.0, 0.118995465
12750.0, 0.11897956
12760.0, 0.11896368
12770.0, 0.118947834
12780.0, 0.11893202
12790.0, 0.118916236
12800.0, 0.11890049
12810.0, 0.11888477
12820.0, 0.11886908
12830.0, 0.11885343
12840.0, 0.1188378
12850.0, 0.11882221
12860.0, 0.11880665
12870.0, 0.11879112
12880.0, 0.11877561
12890.0, 0.118760146
12900.0, 0.11874471
12910.0, 0.1187293
12920.0, 0.11871392
12930.0, 0.118698575
12940.0, 0.118683256
12950.0, 0.11866798
12960.0, 0.118652724
12970.0, 0.118637495
12980.0, 0.1186223
12990.0, 0.11860713
13000.0, 0.11859201
13010.0, 0.11857691
13020.0, 0.11856183
13030.0, 0.118546784
13040.0, 0.11853177
13050.0, 0.118516795
13060.0, 0.11850184
13070.0, 0.11848692
13080.0, 0.11847202
13090.0, 0.11845715
13100.0, 0.11844233
13110.0, 0.11842752
13120.0, 0.11841274
13130.0, 0.118398
13140.0, 0.11838328
13150.0, 0.118368596
13160.0, 0.11835393
13170.0, 0.11833931
13180.0, 0.11832471
13190.0, 0.118310146
13200.0, 0.1182956
13210.0, 0.118281096
13220.0, 0.11826661
13230.0, 0.11825216
13240.0, 0.118237734
13250.0, 0.11822333
13260.0, 0.11820897
13270.0, 0.11819463
13280.0, 0.11818032
13290.0, 0.11816604
13300.0, 0.118151784
13310.0, 0.11813756
13320.0, 0.11812337
13330.0, 0.1181092
13340.0, 0.118095055
13350.0, 0.118080944
13360.0, 0.11806686
13370.0, 0.11805281
13380.0, 0.11803878
13390.0, 0.11802478
13400.0, 0.11801081
13410.0, 0.11799687
13420.0, 0.117982954
13430.0, 0.117969066
13440.0, 0.11795521
13450.0, 0.11794137
13460.0, 0.11792757
13470.0, 0.11791379
13480.0, 0.117900044
13490.0, 0.11788633
13500.0, 0.11787263
13510.0, 0.11785896
13520.0, 0.11784532
13530.0, 0.11783171
13540.0, 0.11781812
13550.0, 0.117804565
13560.0, 0.117791034
13570.0, 0.11777753
13580.0, 0.11776405
13590.0, 0.11775061
13600.0, 0.11773718
13610.0, 0.11772378
13620.0, 0.11771041
13630.0, 0.117697075
13640.0, 0.11768375
13650.0, 0.11767046
13660.0, 0.1176572
13670.0, 0.11764396
13680.0, 0.11763075
13690.0, 0.11761756
13700.0, 0.117604405
13710.0, 0.11759128
13720.0, 0.117578164
13730.0, 0.117565095
13740.0, 0.11755204
13750.0, 0.11753901
13760.0, 0.11752601
13770.0, 0.11751304
13780.0, 0.11750008
13790.0, 0.11748716
13800.0, 0.117474265
13810.0, 0.11746139
13820.0, 0.117448546
13830.0, 0.11743573
13840.0, 0.11742293
13850.0, 0.11741016
13860.0, 0.11739741
13870.0, 0.117384695
13880.0, 0.117372006
13890.0, 0.11735933
13900.0, 0.1173467
13910.0, 0.11733408
13920.0, 0.117321484
13930.0, 0.117308915
13940.0, 0.11729638
13950.0, 0.11728386
13960.0, 0.11727137
13970.0, 0.1172589
13980.0, 0.117246464
13990.0, 0.11723404
14000.0, 0.117221646
14010.0, 0.117209285
14020.0, 0.11719694
14030.0, 0.117184624
14040.0, 0.11717233
14050.0, 0.11716006
14060.0, 0.11714782
14070.0, 0.1171356
14080.0, 0.117123395
14090.0, 0.11711123
14100.0, 0.11709908
14110.0, 0.11708696
14120.0, 0.117074855
14130.0, 0.117062785
14140.0, 0.11705073
14150.0, 0.11703871
14160.0, 0.1170267
14170.0, 0.11701473
14180.0, 0.11700278
14190.0, 0.11699084
14200.0, 0.116978936
14210.0, 0.11696705
14220.0, 0.11695519
14230.0, 0.11694336
14240.0, 0.11693154
14250.0, 0.116919756
14260.0, 0.11690799
14270.0, 0.11689625
14280.0, 0.11688454
14290.0, 0.11687284
14300.0, 0.116861165
14310.0, 0.11684952
14320.0, 0.11683789
14330.0, 0.116826296
14340.0, 0.11681471
14350.0, 0.11680316
14360.0, 0.11679163
14370.0, 0.11678012
14380.0, 0.11676863
14390.0, 0.11675717
14400.0, 0.11674573
14410.0, 0.11673431
14420.0, 0.11672292
14430.0, 0.11671155
14440.0, 0.116700195
14450.0, 0.11668887
14460.0, 0.11667757
14470.0, 0.11666628
14480.0, 0.11665503
14490.0, 0.11664379
14500.0, 0.11663257
14510.0, 0.11662138
14520.0, 0.116610214
14530.0, 0.11659907
14540.0, 0.11658794
14550.0, 0.116576836
14560.0, 0.116565764
14570.0, 0.1165547
14580.0, 0.116543666
14590.0, 0.116532646
14600.0, 0.11652166
14610.0, 0.11651069
14620.0, 0.116499744
14630.0, 0.116488814
14640.0, 0.11647791
14650.0, 0.11646702
14660.0, 0.116456166
14670.0, 0.116445325
14680.0, 0.11643451
14690.0, 0.11642371
14700.0, 0.11641294
14710.0, 0.11640219
14720.0, 0.11639146
14730.0, 0.11638074
14740.0, 0.11637006
14750.0, 0.11635938
14760.0, 0.11634874
14770.0, 0.11633812
14780.0, 0.11632752
14790.0, 0.11631693
14800.0, 0.116306365
14810.0, 0.11629583
14820.0, 0.11628531
14830.0, 0.11627481
14840.0, 0.11626433
14850.0, 0.116253875
14860.0, 0.116243444
14870.0, 0.11623303
14880.0, 0.116222635
14890.0, 0.116212256
14900.0, 0.11620191
14910.0, 0.11619157
14920.0, 0.11618127
14930.0, 0.11617097
14940.0, 0.116160706
14950.0, 0.11615045
14960.0, 0.11614023
14970.0, 0.116130024
14980.0, 0.11611983
14990.0, 0.11610966
15000.0, 0.116099514
15010.0, 0.11608939
15020.0, 0.116079286
15030.0, 0.1160692
15040.0, 0.11605913
15050.0, 0.11604908
15060.0, 0.11603905
15070.0, 0.11602905
15080.0, 0.11601906
15090.0, 0.116009094
15100.0, 0.11599915
15110.0, 0.11598922
15120.0, 0.115979314
15130.0, 0.11596943
15140.0, 0.115959555
15150.0, 0.11594971
15160.0, 0.11593988
15170.0, 0.11593007
15180.0, 0.11592029
15190.0, 0.115910515
15200.0, 0.11590077
15210.0, 0.11589104
15220.0, 0.11588133
15230.0, 0.11587163
15240.0, 0.11586196
15250.0, 0.115852304
15260.0, 0.11584267
15270.0, 0.11583306
15280.0, 0.11582347
15290.0, 0.11581389
15300.0, 0.11580434
15310.0, 0.11579479
15320.0, 0.11578527
15330.0, 0.11577578
15340.0, 0.115766294
15350.0, 0.11575683
15360.0, 0.11574739
15370.0, 0.11573797
15380.0, 0.115728565
15390.0, 0.11571917
15400.0, 0.115709804
15410.0, 0.11570046
15420.0, 0.115691125
15430.0, 0.11568181
15440.0, 0.11567252
15450.0, 0.115663245
15460.0, 0.11565399
15470.0, 0.11564475
15480.0, 0.11563554
15490.0, 0.115626335
15500.0, 0.115617156
15510.0, 0.11560799
15520.0, 0.11559884
15530.0, 0.115589716
15540.0, 0.1155806
15550.0, 0.11557151
15560.0, 0.11556244
15570.0, 0.11555339
15580.0, 0.11554435
15590.0, 0.115535334
15600.0, 0.115526326
15610.0, 0.11551735
15620.0, 0.11550838
15630.0, 0.11549944
15640.0, 0.11549051
15650.0, 0.11548159
15660.0, 0.115472704
15670.0, 0.11546383
15680.0, 0.11545497
15690.0, 0.11544612
15700.0, 0.1154373
15710.0, 0.1154285
15720.0, 0.11541971
15730.0, 0.11541094
15740.0, 0.11540219
15750.0, 0.11539345
15760.0, 0.11538474
15770.0, 0.11537604
15780.0, 0.11536736
15790.0, 0.11535869
15800.0, 0.11535004
15810.0, 0.11534142
15820.0, 0.1153328
15830.0, 0.1153242
15840.0, 0.11531562
15850.0, 0.115307055
15860.0, 0.11529852
15870.0, 0.11528999
15880.0, 0.11528148
15890.0, 0.115272984
15900.0, 0.115264505
15910.0, 0.11525605
15920.0, 0.11524761
15930.0, 0.11523918
15940.0, 0.11523077
15950.0, 0.11522237
15960.0, 0.115214
15970.0, 0.11520564
15980.0, 0.11519729
15990.0, 0.11518897
16000.0, 0.115180664
16010.0, 0.11517238
16020.0, 0.1151641
16030.0, 0.11515584
16040.0, 0.11514759
16050.0, 0.115139365
16060.0, 0.11513116
16070.0, 0.11512297
16080.0, 0.115114786
16090.0, 0.11510663
16100.0, 0.11509848
16110.0, 0.115090355
16120.0, 0.11508224
16130.0, 0.11507414
16140.0, 0.11506606
16150.0, 0.115058
16160.0, 0.11504996
16170.0, 0.11504192
16180.0, 0.1150339
16190.0, 0.11502591
16200.0, 0.11501792
16210.0, 0.115009956
16220.0, 0.11500201
16230.0, 0.11499407
16240.0, 0.11498615
16250.0, 0.11497825
16260.0, 0.114970356
16270.0, 0.11496249
16280.0, 0.11495463
16290.0, 0.11494678
16300.0, 0.11493896
16310.0, 0.114931144
16320.0, 0.11492336
16330.0, 0.11491558
16340.0, 0.11490781
16350.0, 0.11490007
16360.0, 0.114892334
16370.0, 0.11488462
16380.0, 0.11487692
16390.0, 0.11486924
16400.0, 0.114861555
16410.0, 0.1148539
16420.0, 0.11484626
16430.0, 0.11483864
16440.0, 0.11483103
16450.0, 0.11482343
16460.0, 0.11481585
16470.0, 0.11480829
16480.0, 0.114800744
16490.0, 0.11479321
16500.0, 0.11478569
16510.0, 0.11477819
16520.0, 0.1147707
16530.0, 0.11476323
16540.0, 0.11475577
16550.0, 0.11474832
16560.0, 0.11474089
16570.0, 0.11473348
16580.0, 0.114726074
16590.0, 0.11471869
16600.0, 0.11471133
16610.0, 0.11470397
16620.0, 0.11469663
16630.0, 0.114689305
16640.0, 0.11468199
16650.0, 0.114674695
16660.0, 0.114667416
16670.0, 0.11466015
16680.0, 0.114652894
16690.0, 0.11464566
16700.0, 0.114638425
16710.0, 0.11463122
16720.0, 0.11462403
16730.0, 0.11461684
16740.0, 0.11460968
16750.0, 0.11460253
16760.0, 0.11459539
16770.0, 0.11458826
16780.0, 0.11458115
16790.0, 0.11457406
16800.0, 0.114566974
16810.0, 0.11455991
16820.0, 0.114552855
16830.0, 0.114545815
16840.0, 0.114538796
16850.0, 0.11453178
16860.0, 0.11452478
16870.0, 0.11451781
16880.0, 0.114510834
16890.0, 0.11450388
16900.0, 0.11449694
16910.0, 0.11449002
16920.0, 0.1144831
16930.0, 0.1144762
16940.0, 0.11446932
16950.0, 0.11446244
16960.0, 0.11445559
16970.0, 0.11444874
16980.0, 0.11444191
16990.0, 0.11443509
17000.0, 0.11442829
17010.0, 0.114421494
17020.0, 0.11441472
17030.0, 0.11440796
17040.0, 0.11440121
17050.0, 0.11439447
17060.0, 0.11438775
17070.0, 0.114381045
17080.0, 0.11437435
17090.0, 0.114367664
17100.0, 0.11436099
17110.0, 0.114354335
17120.0, 0.1143477
17130.0, 0.114341065
17140.0, 0.11433445
17150.0, 0.11432785
17160.0, 0.11432126
17170.0, 0.11431468
17180.0, 0.11430812
17190.0, 0.11430157
17200.0, 0.11429503
17210.0, 0.11428851
17220.0, 0.114282
17230.0, 0.1142755
17240.0, 0.11426901
17250.0, 0.11426254
17260.0, 0.114256084
17270.0, 0.11424964
17280.0, 0.1142432
17290.0, 0.11423679
17300.0, 0.11423038
17310.0, 0.11422399
17320.0, 0.1142176
17330.0, 0.11421123
17340.0, 0.114204876
17350.0, 0.11419853
17360.0, 0.1141922
17370.0, 0.114185885
17380.0, 0.114179574
17390.0, 0.11417328
17400.0, 0.114167005
17410.0, 0.11416073
17420.0, 0.11415448
17430.0, 0.11414824
17440.0, 0.11414201
17450.0, 0.11413579
17460.0, 0.11412958
17470.0, 0.11412339
17480.0, 0.114117205
17490.0, 0.114111036
17500.0, 0.11410488
17510.0, 0.114098735
17520.0, 0.1140926
17530.0, 0.11408648
17540.0, 0.114080384
17550.0, 0.11407428
17560.0, 0.114068195
17570.0, 0.11406212
17580.0, 0.11405607
17590.0, 0.11405002
17600.0, 0.11404399
17610.0, 0.11403797
17620.0, 0.11403196
17630.0, 0.11402596
17640.0, 0.114019975
17650.0, 0.11401399
17660.0, 0.11400804
17670.0, 0.11400208
17680.0, 0.11399615
17690.0, 0.11399022
17700.0, 0.1139843
17710.0, 0.1139784
17720.0, 0.11397251
17730.0, 0.11396662
17740.0, 0.11396076
17750.0, 0.1139549
17760.0, 0.11394906
17770.0, 0.11394323
17780.0, 0.11393741
17790.0, 0.1139316
17800.0, 0.1139258
17810.0, 0.11392001
17820.0, 0.11391424
17830.0, 0.11390848
17840.0, 0.113902725
17850.0, 0.11389698
17860.0, 0.11389125
17870.0, 0.11388553
17880.0, 0.11387982
17890.0, 0.11387414
17900.0, 0.11386845
17910.0, 0.113862775
17920.0, 0.11385711
17930.0, 0.11385147
17940.0, 0.11384583
17950.0, 0.1138402
17960.0, 0.11383459
17970.0, 0.11382898
17980.0, 0.11382339
17990.0, 0.11381781
18000.0, 0.11381224
18010.0, 0.11380668
18020.0, 0.11380113
18030.0, 0.11379559
18040.0, 0.113790065
18050.0, 0.113784544
18060.0, 0.113779046
18070.0, 0.113773555
18080.0, 0.11376807
18090.0, 0.113762595
18100.0, 0.11375714
18110.0, 0.11375169
18120.0, 0.113746256
18130.0, 0.113740824
18140.0, 0.1137354
18150.0, 0.11373
18160.0, 0.113724604
18170.0, 0.11371922
18180.0, 0.113713846
18190.0, 0.11370848
18200.0, 0.11370313
18210.0, 0.11369779
18220.0, 0.113692455
18230.0, 0.113687135
18240.0, 0.11368182
18250.0, 0.11367653
18260.0, 0.11367124
18270.0, 0.11366596
18280.0, 0.11366069
18290.0, 0.11365543
18300.0, 0.113650195
18310.0, 0.11364495
18320.0, 0.11363973
18330.0, 0.11363451
18340.0, 0.11362931
18350.0, 0.11362411
18360.0, 0.11361893
18370.0, 0.113613755
18380.0, 0.11360859
18390.0, 0.113603435
18400.0, 0.1135983
18410.0, 0.11359316
18420.0, 0.11358804
18430.0, 0.11358293
18440.0, 0.11357783
18450.0, 0.11357274
18460.0, 0.11356765
18470.0, 0.113562584
18480.0, 0.113557525
18490.0, 0.11355247
18500.0, 0.11354743
18510.0, 0.1135424
18520.0, 0.11353738
18530.0, 0.11353237
18540.0, 0.11352737
18550.0, 0.11352238
18560.0, 0.113517396
18570.0, 0.11351243
18580.0, 0.113507465
18590.0, 0.11350252
18600.0, 0.11349757
18610.0, 0.113492645
18620.0, 0.11348772
18630.0, 0.11348281
18640.0, 0.113477916
18650.0, 0.11347302
18660.0, 0.11346814
18670.0, 0.11346326
18680.0, 0.1134584
18690.0, 0.113453545
18700.0, 0.11344871
18710.0, 0.113443874
18720.0, 0.113439046
18730.0, 0.11343423
18740.0, 0.11342943
18750.0, 0.11342463
18760.0, 0.11341985
18770.0, 0.11341507
18780.0, 0.1134103
18790.0, 0.11340555
18800.0, 0.1134008
18810.0, 0.11339606
18820.0, 0.11339133
18830.0, 0.113386616
18840.0, 0.11338191
18850.0, 0.113377206
18860.0, 0.11337251
18870.0, 0.11336783
18880.0, 0.11336316
18890.0, 0.1133585
18900.0, 0.11335385
18910.0, 0.11334921
18920.0, 0.11334457
18930.0, 0.11333994
18940.0, 0.11333533
18950.0, 0.11333072
18960.0, 0.113326125
18970.0, 0.113321535
18980.0, 0.113316946
18990.0, 0.11331238
19000.0, 0.11330782
19010.0, 0.11330327
19020.0, 0.11329872
19030.0, 0.11329419
19040.0, 0.11328967
19050.0, 0.11328515
19060.0, 0.11328064
19070.0, 0.11327615
19080.0, 0.11327165
19090.0, 0.113267176
19100.0, 0.113262706
19110.0, 0.11325825
19120.0, 0.113253795
19130.0, 0.11324935
19140.0, 0.113244906
19150.0, 0.11324048
19160.0, 0.11323607
19170.0, 0.11323166
19180.0, 0.113227256
19190.0, 0.11322287
19200.0, 0.11321849
19210.0, 0.113214105
19220.0, 0.11320975
19230.0, 0.11320539
19240.0, 0.11320104
19250.0, 0.1131967
19260.0, 0.11319237
19270.0, 0.11318805
19280.0, 0.11318374
19290.0, 0.11317944
19300.0, 0.11317513
19310.0, 0.113170855
19320.0, 0.11316658
19330.0, 0.1131623
19340.0, 0.11315804
19350.0, 0.113153785
19360.0, 0.113149546
19370.0, 0.11314531
19380.0, 0.113141075
19390.0, 0.11313686
19400.0, 0.11313265
19410.0, 0.113128446
19420.0, 0.11312425
19430.0, 0.113120064
19440.0, 0.11311589
19450.0, 0.11311172
19460.0, 0.11310756
19470.0, 0.11310341
19480.0, 0.11309927
19490.0, 0.113095134
19500.0, 0.11309101
19510.0, 0.11308688
19520.0, 0.11308277
19530.0, 0.11307867
19540.0, 0.11307457
19550.0, 0.113070495
19560.0, 0.11306641
19570.0, 0.113062344
19580.0, 0.113058284
19590.0, 0.11305422
19600.0, 0.11305018
19610.0, 0.11304614
19620.0, 0.11304211
19630.0, 0.11303809
19640.0, 0.11303408
19650.0, 0.11303007
19660.0, 0.113026075
19670.0, 0.11302209
19680.0, 0.1130181
19690.0, 0.11301413
19700.0, 0.11301017
19710.0, 0.11300621
19720.0, 0.113002256
19730.0, 0.11299832
19740.0, 0.11299438
19750.0, 0.11299046
19760.0, 0.112986535
19770.0, 0.11298262
19780.0, 0.11297873
19790.0, 0.11297483
19800.0, 0.11297094
19810.0, 0.11296706
19820.0, 0.11296319
19830.0, 0.11295933
19840.0, 0.11295547
19850.0, 0.11295163
19860.0, 0.11294778
19870.0, 0.11294395
19880.0, 0.112940125
19890.0, 0.1129363
19900.0, 0.112932496
19910.0, 0.112928696
19920.0, 0.1129249
19930.0, 0.11292111
19940.0, 0.112917334
19950.0, 0.112913564
19960.0, 0.112909794
19970.0, 0.11290604
19980.0, 0.11290229
19990.0, 0.11289854
20000.0, 0.11289481
20010.0, 0.112891085
20020.0, 0.11288737
20030.0, 0.11288365
20040.0, 0.11287995
20050.0, 0.11287625
20060.0, 0.11287256
20070.0, 0.112868875
20080.0, 0.1128652
20090.0, 0.11286154
20100.0, 0.11285787
20110.0, 0.11285422
20120.0, 0.11285057
20130.0, 0.11284693
20140.0, 0.112843305
20150.0, 0.112839684
20160.0, 0.11283606
20170.0, 0.11283245
20180.0, 0.11282885
20190.0, 0.11282526
20200.0, 0.11282167
20210.0, 0.112818085
20220.0, 0.11281451
20230.0, 0.11281095
20240.0, 0.112807386
20250.0, 0.11280383
20260.0, 0.11280029
20270.0, 0.112796746
20280.0, 0.112793215
20290.0, 0.11278969
20300.0, 0.112786174
20310.0, 0.112782665
20320.0, 0.11277916
20330.0, 0.11277567
20340.0, 0.112772174
20350.0, 0.112768695
20360.0, 0.112765215
20370.0, 0.11276175
20380.0, 0.11275829
20390.0, 0.11275484
20400.0, 0.11275139
20410.0, 0.112747945
20420.0, 0.11274451
20430.0, 0.11274108
20440.0, 0.11273767
20450.0, 0.11273425
20460.0, 0.112730846
20470.0, 0.11272745
20480.0, 0.11272405
20490.0, 0.11272067
20500.0, 0.112717286
20510.0, 0.11271392
20520.0, 0.11271055
20530.0, 0.11270719
20540.0, 0.11270384
20550.0, 0.11270049
20560.0, 0.112697154
20570.0, 0.112693824
20580.0, 0.1126905
20590.0, 0.11268717
20600.0, 0.11268386
20610.0, 0.112680554
20620.0, 0.112677254
20630.0, 0.11267396
20640.0, 0.112670675
20650.0, 0.1126674
20660.0, 0.112664126
20670.0, 0.11266086
20680.0, 0.1126576
20690.0, 0.11265434
20700.0, 0.112651095
20710.0, 0.112647854
20720.0, 0.11264462
20730.0, 0.1126414
20740.0, 0.11263818
20750.0, 0.112634964
20760.0, 0.11263175
20770.0, 0.11262855
20780.0, 0.11262535
20790.0, 0.11262217
20800.0, 0.11261899
20810.0, 0.11261581
20820.0, 0.112612635
20830.0, 0.11260948
20840.0, 0.112606324
20850.0, 0.112603165
20860.0, 0.11260002
20870.0, 0.112596884
20880.0, 0.112593755
20890.0, 0.112590626
20900.0, 0.11258751
20910.0, 0.11258439
20920.0, 0.11258129
20930.0, 0.11257818
20940.0, 0.11257509
20950.0, 0.11257201
20960.0, 0.112568915
20970.0, 0.112565845
20980.0, 0.11256277
20990.0, 0.11255971
21000.0, 0.11255665
21010.0, 0.112553604
21020.0, 0.11255055
21030.0, 0.11254752
21040.0, 0.112544484
21050.0, 0.11254145
21060.0, 0.112538435
21070.0, 0.11253542
21080.0, 0.11253241
21090.0, 0.112529404
21100.0, 0.1125264
21110.0, 0.112523414
21120.0, 0.112520434
21130.0, 0.112517454
21140.0, 0.11251447
21150.0, 0.11251151
21160.0, 0.11250855
21170.0, 0.1125056
21180.0, 0.11250264
21190.0, 0.1124997
21200.0, 0.11249676
21210.0, 0.112493835
21220.0, 0.11249091
21230.0, 0.11248798
21240.0, 0.112485066
21250.0, 0.11248216
21260.0, 0.112479255
21270.0, 0.112476364
21280.0, 0.11247347
21290.0, 0.11247058
21300.0, 0.112467706
21310.0, 0.11246483
21320.0, 0.11246196
21330.0, 0.1124591
21340.0, 0.11245625
21350.0, 0.11245339
21360.0, 0.11245055
21370.0, 0.11244771
21380.0, 0.11244487
21390.0, 0.11244205
21400.0, 0.11243922
21410.0, 0.1124364
21420.0, 0.11243359
21430.0, 0.11243078
21440.0, 0.11242799
21450.0, 0.11242519
21460.0, 0.1124224
21470.0, 0.11241962
21480.0, 0.11241684
21490.0, 0.11241407
21500.0, 0.112411305
21510.0, 0.11240854
21520.0, 0.112405784
21530.0, 0.112403035
21540.0, 0.11240029
21550.0, 0.11239755
21560.0, 0.11239481
21570.0, 0.11239209
21580.0, 0.11238936
21590.0, 0.112386644
21600.0, 0.11238394
21610.0, 0.11238123
21620.0, 0.11237853
21630.0, 0.11237583
21640.0, 0.112373136
21650.0, 0.112370454
21660.0, 0.11236777
21670.0, 0.112365104
21680.0, 0.11236243
21690.0, 0.11235977
21700.0, 0.11235711
21710.0, 0.11235446
21720.0, 0.112351805
21730.0, 0.11234917
21740.0, 0.11234653
21750.0, 0.1123439
21760.0, 0.11234127
21770.0, 0.11233865
21780.0, 0.11233603
21790.0, 0.112333424
21800.0, 0.11233082
21810.0, 0.11232822
21820.0, 0.11232562
21830.0, 0.11232303
21840.0, 0.112320445
21850.0, 0.11231787
21860.0, 0.11231529
21870.0, 0.11231272
21880.0, 0.112310156
21890.0, 0.1123076
21900.0, 0.112305045
21910.0, 0.11230249
21920.0, 0.11229995
21930.0, 0.11229741
21940.0, 0.11229488
21950.0, 0.11229234
21960.0, 0.11228982
21970.0, 0.112287305
21980.0, 0.112284794
21990.0, 0.11228228
22000.0, 0.11227978
22010.0, 0.112277284
22020.0, 0.11227478
22030.0, 0.11227229
22040.0, 0.11226981
22050.0, 0.11226734
22060.0, 0.112264864
22070.0, 0.11226239
22080.0, 0.11225993
22090.0, 0.11225747
22100.0, 0.112255014
22110.0, 0.11225257
22120.0, 0.11225013
22130.0, 0.11224768
22140.0, 0.11224525
22150.0, 0.11224282
22160.0, 0.1122404
22170.0, 0.112237975
22180.0, 0.11223556
22190.0, 0.11223315
22200.0, 0.11223074
22210.0, 0.11222835
22220.0, 0.11222595
22230.0, 0.11222356
22240.0, 0.11222117
22250.0, 0.11221879
22260.0, 0.112216406
22270.0, 0.112214044
22280.0, 0.112211674
22290.0, 0.11220931
22300.0, 0.11220695
22310.0, 0.1122046
22320.0, 0.11220225
22330.0, 0.11219991
22340.0, 0.11219756
22350.0, 0.11219523
22360.0, 0.11219291
22370.0, 0.11219058
22380.0, 0.11218826
22390.0, 0.11218595
22400.0, 0.11218363
22410.0, 0.11218132
22420.0, 0.112179026
22430.0, 0.112176724
22440.0, 0.11217443
22450.0, 0.11217215
22460.0, 0.11216986
22470.0, 0.11216758
22480.0, 0.11216531
22490.0, 0.11216304
22500.0, 0.11216077
22510.0, 0.11215851
22520.0, 0.11215626
22530.0, 0.112154
22540.0, 0.11215176
22550.0, 0.11214951
22560.0, 0.11214727
22570.0, 0.11214504
22580.0, 0.11214281
22590.0, 0.11214058
22600.0, 0.11213837
22610.0, 0.112136155
22620.0, 0.112133935
22630.0, 0.11213173
22640.0, 0.112129524
22650.0, 0.11212733
22660.0, 0.11212513
22670.0, 0.112122945
22680.0, 0.11212076
22690.0, 0.11211857
22700.0, 0.112116404
22710.0, 0.11211423
22720.0, 0.11211206
22730.0, 0.1121099
22740.0, 0.11210774
22750.0, 0.112105586
22760.0, 0.11210343
22770.0, 0.11210129
22780.0, 0.11209915
22790.0, 0.112097
22800.0, 0.11209487
22810.0, 0.11209274
22820.0, 0.11209062
22830.0, 0.1120885
22840.0, 0.11208638
22850.0, 0.11208427
22860.0, 0.11208216
22870.0, 0.11208006
22880.0, 0.11207796
22890.0, 0.112075865
22900.0, 0.112073764
22910.0, 0.11207168
22920.0, 0.1120696
22930.0, 0.11206752
22940.0, 0.11206545
22950.0, 0.11206338
22960.0, 0.112061314
22970.0, 0.11205925
22980.0, 0.112057194
22990.0, 0.11205514
23000.0, 0.11205309
23010.0, 0.11205104
23020.0, 0.112049
23030.0, 0.112046964
23040.0, 0.11204493
23050.0, 0.112042904
23060.0, 0.11204088
23070.0, 0.11203885
23080.0, 0.11203684
23090.0, 0.11203482
23100.0, 0.112032816
23110.0, 0.112030804
23120.0, 0.11202881
