Energy (in eV), backscattering yield of material sc2k-NASCAP at incidence 20.0 degree
1200.0, 0.20584744
1210.0, 0.20568398
1220.0, 0.20552082
1230.0, 0.205358
1240.0, 0.2051955
1250.0, 0.2050333
1260.0, 0.20487143
1270.0, 0.20470986
1280.0, 0.20454863
1290.0, 0.2043877
1300.0, 0.20422706
1310.0, 0.20406677
1320.0, 0.20390676
1330.0, 0.2037471
1340.0, 0.20358771
1350.0, 0.20342866
1360.0, 0.2032699
1370.0, 0.20311145
1380.0, 0.20295332
1390.0, 0.2027955
1400.0, 0.20263799
1410.0, 0.20248078
1420.0, 0.20232385
1430.0, 0.20216727
1440.0, 0.20201097
1450.0, 0.20185499
1460.0, 0.2016993
1470.0, 0.20154391
1480.0, 0.20138884
1490.0, 0.20123406
1500.0, 0.20107959
1510.0, 0.20092541
1520.0, 0.20077153
1530.0, 0.20061797
1540.0, 0.20046468
1550.0, 0.2003117
1560.0, 0.20015904
1570.0, 0.20000665
1580.0, 0.19985457
1590.0, 0.19970277
1600.0, 0.19955128
1610.0, 0.1994001
1620.0, 0.1992492
1630.0, 0.19909859
1640.0, 0.19894828
1650.0, 0.19879825
1660.0, 0.19864853
1670.0, 0.19849908
1680.0, 0.19834994
1690.0, 0.19820109
1700.0, 0.19805254
1710.0, 0.19790426
1720.0, 0.19775628
1730.0, 0.19760859
1740.0, 0.19746117
1750.0, 0.19731405
1760.0, 0.19716722
1770.0, 0.19702066
1780.0, 0.19687441
1790.0, 0.19672844
1800.0, 0.19658273
1810.0, 0.19643734
1820.0, 0.19629222
1830.0, 0.19614737
1840.0, 0.19600283
1850.0, 0.19585854
1860.0, 0.19571455
1870.0, 0.19557084
1880.0, 0.1954274
1890.0, 0.19528425
1900.0, 0.19514138
1910.0, 0.19499879
1920.0, 0.19485645
1930.0, 0.19471443
1940.0, 0.19457266
1950.0, 0.19443119
1960.0, 0.19428997
1970.0, 0.19414903
1980.0, 0.19400837
1990.0, 0.19386798
2000.0, 0.19372788
2010.0, 0.19358805
2020.0, 0.19344848
2030.0, 0.1933092
2040.0, 0.19317017
2050.0, 0.19303142
2060.0, 0.19289295
2070.0, 0.19275475
2080.0, 0.1926168
2090.0, 0.19247913
2100.0, 0.19234173
2110.0, 0.1922046
2120.0, 0.19206774
2130.0, 0.19193114
2140.0, 0.19179481
2150.0, 0.19165875
2160.0, 0.19152296
2170.0, 0.19138743
2180.0, 0.19125216
2190.0, 0.19111717
2200.0, 0.19098242
2210.0, 0.19084795
2220.0, 0.19071372
2230.0, 0.19057977
2240.0, 0.1904461
2250.0, 0.19031265
2260.0, 0.19017948
2270.0, 0.19004658
2280.0, 0.18991393
2290.0, 0.18978155
2300.0, 0.18964942
2310.0, 0.18951754
2320.0, 0.18938594
2330.0, 0.18925457
2340.0, 0.18912347
2350.0, 0.18899262
2360.0, 0.18886203
2370.0, 0.18873169
2380.0, 0.18860161
2390.0, 0.18847178
2400.0, 0.18834221
2410.0, 0.1882129
2420.0, 0.18808384
2430.0, 0.18795502
2440.0, 0.18782645
2450.0, 0.18769814
2460.0, 0.1875701
2470.0, 0.18744227
2480.0, 0.1873147
2490.0, 0.1871874
2500.0, 0.18706034
2510.0, 0.18693353
2520.0, 0.18680696
2530.0, 0.18668064
2540.0, 0.18655457
2550.0, 0.18642874
2560.0, 0.18630317
2570.0, 0.18617783
2580.0, 0.18605275
2590.0, 0.1859279
2600.0, 0.18580331
2610.0, 0.18567894
2620.0, 0.18555482
2630.0, 0.18543096
2640.0, 0.18530734
2650.0, 0.18518394
2660.0, 0.1850608
2670.0, 0.1849379
2680.0, 0.18481523
2690.0, 0.1846928
2700.0, 0.18457063
2710.0, 0.18444867
2720.0, 0.18432696
2730.0, 0.1842055
2740.0, 0.18408427
2750.0, 0.18396327
2760.0, 0.18384251
2770.0, 0.18372199
2780.0, 0.1836017
2790.0, 0.18348165
2800.0, 0.18336184
2810.0, 0.18324226
2820.0, 0.1831229
2830.0, 0.1830038
2840.0, 0.18288492
2850.0, 0.18276626
2860.0, 0.18264784
2870.0, 0.18252966
2880.0, 0.18241172
2890.0, 0.18229398
2900.0, 0.18217649
2910.0, 0.18205923
2920.0, 0.1819422
2930.0, 0.18182538
2940.0, 0.18170883
2950.0, 0.18159246
2960.0, 0.18147635
2970.0, 0.18136045
2980.0, 0.18124479
2990.0, 0.18112935
3000.0, 0.18101414
3010.0, 0.18089916
3020.0, 0.18078439
3030.0, 0.18066984
3040.0, 0.18055554
3050.0, 0.18044145
3060.0, 0.18032758
3070.0, 0.18021393
3080.0, 0.18010052
3090.0, 0.17998731
3100.0, 0.17987433
3110.0, 0.17976157
3120.0, 0.17964904
3130.0, 0.17953673
3140.0, 0.17942463
3150.0, 0.17931275
3160.0, 0.1792011
3170.0, 0.17908967
3180.0, 0.17897844
3190.0, 0.17886744
3200.0, 0.17875664
3210.0, 0.17864607
3220.0, 0.17853573
3230.0, 0.1784256
3240.0, 0.17831567
3250.0, 0.17820598
3260.0, 0.17809649
3270.0, 0.1779872
3280.0, 0.17787814
3290.0, 0.17776929
3300.0, 0.17766066
3310.0, 0.17755224
3320.0, 0.17744404
3330.0, 0.17733605
3340.0, 0.17722826
3350.0, 0.17712069
3360.0, 0.17701332
3370.0, 0.17690615
3380.0, 0.17679922
3390.0, 0.17669247
3400.0, 0.17658596
3410.0, 0.17647964
3420.0, 0.17637354
3430.0, 0.17626764
3440.0, 0.17616194
3450.0, 0.17605646
3460.0, 0.17595117
3470.0, 0.17584611
3480.0, 0.17574124
3490.0, 0.17563657
3500.0, 0.17553212
3510.0, 0.17542787
3520.0, 0.17532383
3530.0, 0.17521998
3540.0, 0.17511635
3550.0, 0.1750129
3560.0, 0.17490968
3570.0, 0.17480664
3580.0, 0.17470382
3590.0, 0.17460118
3600.0, 0.17449877
3610.0, 0.17439653
3620.0, 0.17429452
3630.0, 0.17419268
3640.0, 0.17409107
3650.0, 0.17398964
3660.0, 0.17388842
3670.0, 0.17378739
3680.0, 0.17368655
3690.0, 0.17358592
3700.0, 0.17348549
3710.0, 0.17338525
3720.0, 0.1732852
3730.0, 0.17318535
3740.0, 0.1730857
3750.0, 0.17298625
3760.0, 0.17288698
3770.0, 0.17278792
3780.0, 0.17268907
3790.0, 0.17259037
3800.0, 0.17249191
3810.0, 0.1723936
3820.0, 0.17229551
3830.0, 0.17219761
3840.0, 0.1720999
3850.0, 0.17200238
3860.0, 0.17190506
3870.0, 0.17180791
3880.0, 0.17171095
3890.0, 0.1716142
3900.0, 0.17151763
3910.0, 0.17142126
3920.0, 0.17132507
3930.0, 0.17122906
3940.0, 0.17113325
3950.0, 0.17103763
3960.0, 0.17094219
3970.0, 0.17084694
3980.0, 0.17075188
3990.0, 0.17065701
4000.0, 0.17056231
4010.0, 0.17046782
4020.0, 0.1703735
4030.0, 0.17027935
4040.0, 0.1701854
4050.0, 0.17009166
4060.0, 0.16999806
4070.0, 0.16990466
4080.0, 0.16981146
4090.0, 0.16971843
4100.0, 0.16962558
4110.0, 0.16953291
4120.0, 0.16944042
4130.0, 0.16934814
4140.0, 0.169256
4150.0, 0.16916408
4160.0, 0.1690723
4170.0, 0.16898073
4180.0, 0.16888933
4190.0, 0.1687981
4200.0, 0.16870707
4210.0, 0.16861622
4220.0, 0.16852553
4230.0, 0.16843502
4240.0, 0.16834469
4250.0, 0.16825454
4260.0, 0.16816457
4270.0, 0.16807476
4280.0, 0.16798514
4290.0, 0.1678957
4300.0, 0.16780643
4310.0, 0.16771735
4320.0, 0.16762842
4330.0, 0.16753969
4340.0, 0.16745111
4350.0, 0.16736272
4360.0, 0.1672745
4370.0, 0.16718644
4380.0, 0.16709857
4390.0, 0.16701086
4400.0, 0.16692334
4410.0, 0.16683598
4420.0, 0.16674879
4430.0, 0.16666177
4440.0, 0.16657493
4450.0, 0.16648826
4460.0, 0.16640176
4470.0, 0.1663154
4480.0, 0.16622925
4490.0, 0.16614325
4500.0, 0.16605744
4510.0, 0.16597177
4520.0, 0.16588628
4530.0, 0.16580096
4540.0, 0.16571581
4550.0, 0.16563082
4560.0, 0.165546
4570.0, 0.16546136
4580.0, 0.16537687
4590.0, 0.16529255
4600.0, 0.1652084
4610.0, 0.1651244
4620.0, 0.16504058
4630.0, 0.16495691
4640.0, 0.16487342
4650.0, 0.1647901
4660.0, 0.16470693
4670.0, 0.16462393
4680.0, 0.16454108
4690.0, 0.16445841
4700.0, 0.16437589
4710.0, 0.16429353
4720.0, 0.16421135
4730.0, 0.16412932
4740.0, 0.16404745
4750.0, 0.16396575
4760.0, 0.1638842
4770.0, 0.1638028
4780.0, 0.16372158
4790.0, 0.16364053
4800.0, 0.1635596
4810.0, 0.16347885
4820.0, 0.16339828
4830.0, 0.16331784
4840.0, 0.16323757
4850.0, 0.16315746
4860.0, 0.1630775
4870.0, 0.1629977
4880.0, 0.16291806
4890.0, 0.16283856
4900.0, 0.16275924
4910.0, 0.16268007
4920.0, 0.16260104
4930.0, 0.16252218
4940.0, 0.16244347
4950.0, 0.16236493
4960.0, 0.16228653
4970.0, 0.16220829
4980.0, 0.16213019
4990.0, 0.16205226
5000.0, 0.16197447
5010.0, 0.16189684
5020.0, 0.16181937
5030.0, 0.16174203
5040.0, 0.16166486
5050.0, 0.16158785
5060.0, 0.16151097
5070.0, 0.16143426
5080.0, 0.16135769
5090.0, 0.16128127
5100.0, 0.16120501
5110.0, 0.1611289
5120.0, 0.16105293
5130.0, 0.16097711
5140.0, 0.16090144
5150.0, 0.16082592
5160.0, 0.16075055
5170.0, 0.16067533
5180.0, 0.16060026
5190.0, 0.16052534
5200.0, 0.16045056
5210.0, 0.16037592
5220.0, 0.16030145
5230.0, 0.1602271
5240.0, 0.16015291
5250.0, 0.16007887
5260.0, 0.16000496
5270.0, 0.1599312
5280.0, 0.1598576
5290.0, 0.15978414
5300.0, 0.15971081
5310.0, 0.15963764
5320.0, 0.15956461
5330.0, 0.15949173
5340.0, 0.15941897
5350.0, 0.15934639
5360.0, 0.15927392
5370.0, 0.1592016
5380.0, 0.15912944
5390.0, 0.1590574
5400.0, 0.15898553
5410.0, 0.15891376
5420.0, 0.15884216
5430.0, 0.1587707
5440.0, 0.15869938
5450.0, 0.15862818
5460.0, 0.15855715
5470.0, 0.15848623
5480.0, 0.15841548
5490.0, 0.15834485
5500.0, 0.15827437
5510.0, 0.15820403
5520.0, 0.1581338
5530.0, 0.15806375
5540.0, 0.15799381
5550.0, 0.15792403
5560.0, 0.15785436
5570.0, 0.15778485
5580.0, 0.15771545
5590.0, 0.15764621
5600.0, 0.1575771
5610.0, 0.15750813
5620.0, 0.15743929
5630.0, 0.1573706
5640.0, 0.15730202
5650.0, 0.1572336
5660.0, 0.1571653
5670.0, 0.15709713
5680.0, 0.1570291
5690.0, 0.15696122
5700.0, 0.15689346
5710.0, 0.15682584
5720.0, 0.15675834
5730.0, 0.15669097
5740.0, 0.15662374
5750.0, 0.15655665
5760.0, 0.1564897
5770.0, 0.15642285
5780.0, 0.15635616
5790.0, 0.15628959
5800.0, 0.15622316
5810.0, 0.15615685
5820.0, 0.15609068
5830.0, 0.15602463
5840.0, 0.15595871
5850.0, 0.15589294
5860.0, 0.15582728
5870.0, 0.15576175
5880.0, 0.15569635
5890.0, 0.1556311
5900.0, 0.15556595
5910.0, 0.15550093
5920.0, 0.15543607
5930.0, 0.15537131
5940.0, 0.15530667
5950.0, 0.15524217
5960.0, 0.1551778
5970.0, 0.15511356
5980.0, 0.15504944
5990.0, 0.15498546
6000.0, 0.15492159
6010.0, 0.15485784
6020.0, 0.15479423
6030.0, 0.15473075
6040.0, 0.15466738
6050.0, 0.15460414
6060.0, 0.15454103
6070.0, 0.15447803
6080.0, 0.15441518
6090.0, 0.15435243
6100.0, 0.15428981
6110.0, 0.15422732
6120.0, 0.15416496
6130.0, 0.1541027
6140.0, 0.15404058
6150.0, 0.15397857
6160.0, 0.1539167
6170.0, 0.15385494
6180.0, 0.1537933
6190.0, 0.15373178
6200.0, 0.15367039
6210.0, 0.15360911
6220.0, 0.15354797
6230.0, 0.15348694
6240.0, 0.15342602
6250.0, 0.15336524
6260.0, 0.15330456
6270.0, 0.153244
6280.0, 0.15318358
6290.0, 0.15312327
6300.0, 0.15306309
6310.0, 0.15300299
6320.0, 0.15294304
6330.0, 0.15288322
6340.0, 0.1528235
6350.0, 0.15276389
6360.0, 0.1527044
6370.0, 0.15264504
6380.0, 0.15258579
6390.0, 0.15252666
6400.0, 0.15246765
6410.0, 0.15240875
6420.0, 0.15234996
6430.0, 0.1522913
6440.0, 0.15223274
6450.0, 0.15217431
6460.0, 0.15211599
6470.0, 0.15205777
6480.0, 0.15199968
6490.0, 0.1519417
6500.0, 0.15188386
6510.0, 0.1518261
6520.0, 0.15176848
6530.0, 0.15171094
6540.0, 0.15165354
6550.0, 0.15159625
6560.0, 0.15153907
6570.0, 0.151482
6580.0, 0.15142505
6590.0, 0.1513682
6600.0, 0.15131147
6610.0, 0.15125486
6620.0, 0.15119836
6630.0, 0.15114196
6640.0, 0.15108567
6650.0, 0.15102951
6660.0, 0.15097344
6670.0, 0.15091749
6680.0, 0.15086165
6690.0, 0.15080592
6700.0, 0.1507503
6710.0, 0.15069479
6720.0, 0.15063938
6730.0, 0.1505841
6740.0, 0.15052892
6750.0, 0.15047385
6760.0, 0.15041889
6770.0, 0.15036403
6780.0, 0.15030928
6790.0, 0.15025464
6800.0, 0.15020011
6810.0, 0.1501457
6820.0, 0.15009136
6830.0, 0.15003717
6840.0, 0.14998306
6850.0, 0.14992908
6860.0, 0.14987518
6870.0, 0.14982139
6880.0, 0.14976773
6890.0, 0.14971416
6900.0, 0.14966069
6910.0, 0.14960733
6920.0, 0.14955407
6930.0, 0.14950092
6940.0, 0.14944789
6950.0, 0.14939494
6960.0, 0.14934212
6970.0, 0.14928938
6980.0, 0.14923677
6990.0, 0.14918424
7000.0, 0.14913182
7010.0, 0.14907952
7020.0, 0.1490273
7030.0, 0.1489752
7040.0, 0.14892319
7050.0, 0.14887129
7060.0, 0.14881949
7070.0, 0.1487678
7080.0, 0.14871621
7090.0, 0.14866471
7100.0, 0.14861332
7110.0, 0.14856203
7120.0, 0.14851084
7130.0, 0.14845976
7140.0, 0.14840877
7150.0, 0.14835788
7160.0, 0.1483071
7170.0, 0.14825642
7180.0, 0.14820583
7190.0, 0.14815535
7200.0, 0.14810497
7210.0, 0.14805467
7220.0, 0.1480045
7230.0, 0.14795442
7240.0, 0.14790443
7250.0, 0.14785452
7260.0, 0.14780474
7270.0, 0.14775506
7280.0, 0.14770547
7290.0, 0.14765596
7300.0, 0.14760657
7310.0, 0.14755727
7320.0, 0.14750805
7330.0, 0.14745897
7340.0, 0.14740996
7350.0, 0.14736106
7360.0, 0.14731224
7370.0, 0.14726351
7380.0, 0.14721489
7390.0, 0.14716637
7400.0, 0.14711793
7410.0, 0.1470696
7420.0, 0.14702137
7430.0, 0.14697322
7440.0, 0.14692518
7450.0, 0.14687723
7460.0, 0.14682937
7470.0, 0.1467816
7480.0, 0.14673394
7490.0, 0.14668636
7500.0, 0.14663889
7510.0, 0.1465915
7520.0, 0.1465442
7530.0, 0.146497
7540.0, 0.14644991
7550.0, 0.1464029
7560.0, 0.14635597
7570.0, 0.14630914
7580.0, 0.1462624
7590.0, 0.14621577
7600.0, 0.1461692
7610.0, 0.14612275
7620.0, 0.14607638
7630.0, 0.14603011
7640.0, 0.14598393
7650.0, 0.14593785
7660.0, 0.14589185
7670.0, 0.14584593
7680.0, 0.14580011
7690.0, 0.14575438
7700.0, 0.14570875
7710.0, 0.14566322
7720.0, 0.14561775
7730.0, 0.14557238
7740.0, 0.1455271
7750.0, 0.14548191
7760.0, 0.14543682
7770.0, 0.1453918
7780.0, 0.14534688
7790.0, 0.14530206
7800.0, 0.14525731
7810.0, 0.14521267
7820.0, 0.1451681
7830.0, 0.14512362
7840.0, 0.14507924
7850.0, 0.14503492
7860.0, 0.14499071
7870.0, 0.14494659
7880.0, 0.14490254
7890.0, 0.1448586
7900.0, 0.14481473
7910.0, 0.14477095
7920.0, 0.14472726
7930.0, 0.14468364
7940.0, 0.14464013
7950.0, 0.1445967
7960.0, 0.14455336
7970.0, 0.14451009
7980.0, 0.14446692
7990.0, 0.14442383
8000.0, 0.14438082
8010.0, 0.1443379
8020.0, 0.14429508
8030.0, 0.14425232
8040.0, 0.14420965
8050.0, 0.14416708
8060.0, 0.14412458
8070.0, 0.14408217
8080.0, 0.14403984
8090.0, 0.1439976
8100.0, 0.14395542
8110.0, 0.14391336
8120.0, 0.14387137
8130.0, 0.14382945
8140.0, 0.14378762
8150.0, 0.14374588
8160.0, 0.14370422
8170.0, 0.14366263
8180.0, 0.14362113
8190.0, 0.14357972
8200.0, 0.14353839
8210.0, 0.14349714
8220.0, 0.14345597
8230.0, 0.14341488
8240.0, 0.14337386
8250.0, 0.14333294
8260.0, 0.1432921
8270.0, 0.14325133
8280.0, 0.14321065
8290.0, 0.14317003
8300.0, 0.14312953
8310.0, 0.14308907
8320.0, 0.14304872
8330.0, 0.14300844
8340.0, 0.14296824
8350.0, 0.1429281
8360.0, 0.14288805
8370.0, 0.14284809
8380.0, 0.1428082
8390.0, 0.1427684
8400.0, 0.14272867
8410.0, 0.14268902
8420.0, 0.14264946
8430.0, 0.14260995
8440.0, 0.14257054
8450.0, 0.14253122
8460.0, 0.14249195
8470.0, 0.14245278
8480.0, 0.14241368
8490.0, 0.14237465
8500.0, 0.1423357
8510.0, 0.14229684
8520.0, 0.14225803
8530.0, 0.14221932
8540.0, 0.14218068
8550.0, 0.14214212
8560.0, 0.14210363
8570.0, 0.14206521
8580.0, 0.14202689
8590.0, 0.14198862
8600.0, 0.14195043
8610.0, 0.14191233
8620.0, 0.1418743
8630.0, 0.14183635
8640.0, 0.14179845
8650.0, 0.14176065
8660.0, 0.14172292
8670.0, 0.14168526
8680.0, 0.14164768
8690.0, 0.14161018
8700.0, 0.14157274
8710.0, 0.14153539
8720.0, 0.14149809
8730.0, 0.14146088
8740.0, 0.14142375
8750.0, 0.14138669
8760.0, 0.14134969
8770.0, 0.14131278
8780.0, 0.14127593
8790.0, 0.14123917
8800.0, 0.14120246
8810.0, 0.14116584
8820.0, 0.14112929
8830.0, 0.14109279
8840.0, 0.14105639
8850.0, 0.14102006
8860.0, 0.14098379
8870.0, 0.1409476
8880.0, 0.14091147
8890.0, 0.14087543
8900.0, 0.14083944
8910.0, 0.14080355
8920.0, 0.14076771
8930.0, 0.14073195
8940.0, 0.14069624
8950.0, 0.14066063
8960.0, 0.14062507
8970.0, 0.1405896
8980.0, 0.14055419
8990.0, 0.14051884
9000.0, 0.14048357
9010.0, 0.14044836
9020.0, 0.14041324
9030.0, 0.14037818
9040.0, 0.14034319
9050.0, 0.14030826
9060.0, 0.1402734
9070.0, 0.14023863
9080.0, 0.14020391
9090.0, 0.14016926
9100.0, 0.14013468
9110.0, 0.14010017
9120.0, 0.14006573
9130.0, 0.14003135
9140.0, 0.13999705
9150.0, 0.1399628
9160.0, 0.13992864
9170.0, 0.13989455
9180.0, 0.13986051
9190.0, 0.13982654
9200.0, 0.13979265
9210.0, 0.13975881
9220.0, 0.13972504
9230.0, 0.13969135
9240.0, 0.13965772
9250.0, 0.13962415
9260.0, 0.13959067
9270.0, 0.13955723
9280.0, 0.13952386
9290.0, 0.13949056
9300.0, 0.13945733
9310.0, 0.13942416
9320.0, 0.13939106
9330.0, 0.13935803
9340.0, 0.13932505
9350.0, 0.13929215
9360.0, 0.13925931
9370.0, 0.13922654
9380.0, 0.13919383
9390.0, 0.13916118
9400.0, 0.1391286
9410.0, 0.13909608
9420.0, 0.13906364
9430.0, 0.13903125
9440.0, 0.13899893
9450.0, 0.13896666
9460.0, 0.13893448
9470.0, 0.13890235
9480.0, 0.13887028
9490.0, 0.13883828
9500.0, 0.13880634
9510.0, 0.13877447
9520.0, 0.13874266
9530.0, 0.1387109
9540.0, 0.13867922
9550.0, 0.13864759
9560.0, 0.13861603
9570.0, 0.13858454
9580.0, 0.1385531
9590.0, 0.13852172
9600.0, 0.13849041
9610.0, 0.13845916
9620.0, 0.13842797
9630.0, 0.13839684
9640.0, 0.13836579
9650.0, 0.13833478
9660.0, 0.13830383
9670.0, 0.13827297
9680.0, 0.13824214
9690.0, 0.13821138
9700.0, 0.13818069
9710.0, 0.13815007
9720.0, 0.13811949
9730.0, 0.13808897
9740.0, 0.13805851
9750.0, 0.13802813
9760.0, 0.13799779
9770.0, 0.13796753
9780.0, 0.1379373
9790.0, 0.13790715
9800.0, 0.13787706
9810.0, 0.13784704
9820.0, 0.13781705
9830.0, 0.13778715
9840.0, 0.13775729
9850.0, 0.1377275
9860.0, 0.13769776
9870.0, 0.13766809
9880.0, 0.13763846
9890.0, 0.1376089
9900.0, 0.13757941
9910.0, 0.13754997
9920.0, 0.13752058
9930.0, 0.13749126
9940.0, 0.13746199
9950.0, 0.13743278
9960.0, 0.13740362
9970.0, 0.13737454
9980.0, 0.1373455
9990.0, 0.13731652
10000.0, 0.1372876
10010.0, 0.13725874
10020.0, 0.13722993
10030.0, 0.13720118
10040.0, 0.13717249
10050.0, 0.13714385
10060.0, 0.13711528
10070.0, 0.13708676
10080.0, 0.13705829
10090.0, 0.13702989
10100.0, 0.13700153
10110.0, 0.13697325
10120.0, 0.136945
10130.0, 0.13691682
10140.0, 0.13688868
10150.0, 0.13686062
10160.0, 0.1368326
10170.0, 0.13680464
10180.0, 0.13677673
10190.0, 0.13674888
10200.0, 0.13672109
10210.0, 0.13669336
10220.0, 0.13666567
10230.0, 0.13663805
10240.0, 0.13661046
10250.0, 0.13658296
10260.0, 0.1365555
10270.0, 0.13652807
10280.0, 0.13650072
10290.0, 0.13647343
10300.0, 0.13644618
10310.0, 0.13641898
10320.0, 0.13639185
10330.0, 0.13636476
10340.0, 0.13633773
10350.0, 0.13631074
10360.0, 0.13628383
10370.0, 0.13625695
10380.0, 0.13623014
10390.0, 0.13620336
10400.0, 0.13617666
10410.0, 0.13615
10420.0, 0.1361234
10430.0, 0.13609685
10440.0, 0.13607036
10450.0, 0.1360439
10460.0, 0.1360175
10470.0, 0.13599117
10480.0, 0.13596487
10490.0, 0.13593864
10500.0, 0.13591245
10510.0, 0.13588633
10520.0, 0.13586025
10530.0, 0.13583422
10540.0, 0.13580823
10550.0, 0.1357823
10560.0, 0.13575643
10570.0, 0.13573061
10580.0, 0.13570485
10590.0, 0.13567911
10600.0, 0.13565345
10610.0, 0.13562782
10620.0, 0.13560227
10630.0, 0.13557674
10640.0, 0.13555127
10650.0, 0.13552587
10660.0, 0.13550049
10670.0, 0.13547517
10680.0, 0.13544992
10690.0, 0.1354247
10700.0, 0.13539954
10710.0, 0.13537443
10720.0, 0.13534935
10730.0, 0.13532434
10740.0, 0.13529937
10750.0, 0.13527445
10760.0, 0.1352496
10770.0, 0.13522477
10780.0, 0.13520001
10790.0, 0.13517529
10800.0, 0.13515063
10810.0, 0.13512601
10820.0, 0.13510144
10830.0, 0.13507691
10840.0, 0.13505244
10850.0, 0.13502802
10860.0, 0.13500364
10870.0, 0.13497931
10880.0, 0.13495502
10890.0, 0.13493079
10900.0, 0.1349066
10910.0, 0.13488248
10920.0, 0.1348584
10930.0, 0.13483435
10940.0, 0.13481036
10950.0, 0.13478641
10960.0, 0.13476253
10970.0, 0.13473867
10980.0, 0.13471487
10990.0, 0.13469112
11000.0, 0.1346674
11010.0, 0.13464375
11020.0, 0.13462013
11030.0, 0.13459656
11040.0, 0.13457304
11050.0, 0.13454957
11060.0, 0.13452615
11070.0, 0.13450277
11080.0, 0.13447943
11090.0, 0.13445614
11100.0, 0.1344329
11110.0, 0.13440971
11120.0, 0.13438657
11130.0, 0.13436346
11140.0, 0.1343404
11150.0, 0.1343174
11160.0, 0.13429444
11170.0, 0.1342715
11180.0, 0.13424863
11190.0, 0.13422582
11200.0, 0.13420302
11210.0, 0.13418029
11220.0, 0.1341576
11230.0, 0.13413495
11240.0, 0.13411234
11250.0, 0.13408978
11260.0, 0.13406728
11270.0, 0.13404481
11280.0, 0.13402238
11290.0, 0.134
11300.0, 0.13397767
11310.0, 0.13395539
11320.0, 0.13393314
11330.0, 0.13391094
11340.0, 0.13388878
11350.0, 0.13386667
11360.0, 0.1338446
11370.0, 0.13382258
11380.0, 0.1338006
11390.0, 0.13377865
11400.0, 0.13375676
11410.0, 0.13373491
11420.0, 0.13371311
11430.0, 0.13369134
11440.0, 0.13366961
11450.0, 0.13364793
11460.0, 0.1336263
11470.0, 0.13360472
11480.0, 0.13358316
11490.0, 0.13356166
11500.0, 0.1335402
11510.0, 0.13351877
11520.0, 0.1334974
11530.0, 0.13347606
11540.0, 0.13345477
11550.0, 0.13343352
11560.0, 0.13341232
11570.0, 0.13339114
11580.0, 0.13337003
11590.0, 0.13334894
11600.0, 0.1333279
11610.0, 0.1333069
11620.0, 0.13328595
11630.0, 0.13326503
11640.0, 0.13324416
11650.0, 0.13322333
11660.0, 0.13320254
11670.0, 0.1331818
11680.0, 0.13316108
