Energy (in eV), backscattering yield of material gr2k-NASCAP at incidence 30.0 degree
1040.0, 0.19013578
1050.0, 0.18995409
1060.0, 0.18977271
1070.0, 0.1895917
1080.0, 0.189411
1090.0, 0.18923065
1100.0, 0.18905063
1110.0, 0.18887092
1120.0, 0.18869157
1130.0, 0.18851255
1140.0, 0.18833385
1150.0, 0.18815549
1160.0, 0.18797745
1170.0, 0.18779975
1180.0, 0.18762237
1190.0, 0.18744533
1200.0, 0.1872686
1210.0, 0.18709221
1220.0, 0.18691616
1230.0, 0.1867404
1240.0, 0.186565
1250.0, 0.18638991
1260.0, 0.18621513
1270.0, 0.18604071
1280.0, 0.1858666
1290.0, 0.1856928
1300.0, 0.18551932
1310.0, 0.18534617
1320.0, 0.18517333
1330.0, 0.18500084
1340.0, 0.18482864
1350.0, 0.18465677
1360.0, 0.18448524
1370.0, 0.184314
1380.0, 0.1841431
1390.0, 0.18397248
1400.0, 0.1838022
1410.0, 0.18363224
1420.0, 0.18346259
1430.0, 0.18329325
1440.0, 0.18312423
1450.0, 0.18295552
1460.0, 0.18278714
1470.0, 0.18261905
1480.0, 0.18245128
1490.0, 0.18228382
1500.0, 0.18211667
1510.0, 0.18194984
1520.0, 0.18178332
1530.0, 0.18161708
1540.0, 0.18145117
1550.0, 0.18128558
1560.0, 0.18112028
1570.0, 0.18095529
1580.0, 0.1807906
1590.0, 0.18062624
1600.0, 0.18046217
1610.0, 0.1802984
1620.0, 0.18013494
1630.0, 0.1799718
1640.0, 0.17980894
1650.0, 0.17964639
1660.0, 0.17948413
1670.0, 0.1793222
1680.0, 0.17916055
1690.0, 0.1789992
1700.0, 0.17883815
1710.0, 0.1786774
1720.0, 0.17851697
1730.0, 0.17835681
1740.0, 0.17819697
1750.0, 0.1780374
1760.0, 0.17787814
1770.0, 0.17771918
1780.0, 0.17756051
1790.0, 0.17740214
1800.0, 0.17724408
1810.0, 0.1770863
1820.0, 0.1769288
1830.0, 0.17677161
1840.0, 0.1766147
1850.0, 0.17645809
1860.0, 0.17630178
1870.0, 0.17614575
1880.0, 0.17599002
1890.0, 0.17583455
1900.0, 0.1756794
1910.0, 0.17552453
1920.0, 0.17536995
1930.0, 0.17521566
1940.0, 0.17506164
1950.0, 0.17490794
1960.0, 0.1747545
1970.0, 0.17460136
1980.0, 0.17444849
1990.0, 0.17429592
2000.0, 0.17414363
2010.0, 0.1739916
2020.0, 0.17383988
2030.0, 0.17368844
2040.0, 0.17353728
2050.0, 0.17338641
2060.0, 0.1732358
2070.0, 0.1730855
2080.0, 0.17293546
2090.0, 0.17278568
2100.0, 0.17263621
2110.0, 0.17248702
2120.0, 0.1723381
2130.0, 0.17218944
2140.0, 0.17204109
2150.0, 0.171893
2160.0, 0.17174518
2170.0, 0.17159764
2180.0, 0.17145038
2190.0, 0.17130339
2200.0, 0.17115669
2210.0, 0.17101024
2220.0, 0.17086408
2230.0, 0.17071818
2240.0, 0.17057255
2250.0, 0.1704272
2260.0, 0.17028213
2270.0, 0.17013732
2280.0, 0.16999277
2290.0, 0.16984852
2300.0, 0.16970451
2310.0, 0.16956079
2320.0, 0.16941732
2330.0, 0.16927412
2340.0, 0.1691312
2350.0, 0.16898854
2360.0, 0.16884615
2370.0, 0.16870403
2380.0, 0.16856216
2390.0, 0.16842057
2400.0, 0.16827923
2410.0, 0.16813816
2420.0, 0.16799736
2430.0, 0.16785681
2440.0, 0.16771655
2450.0, 0.16757652
2460.0, 0.16743678
2470.0, 0.16729727
2480.0, 0.16715805
2490.0, 0.16701907
2500.0, 0.16688037
2510.0, 0.16674191
2520.0, 0.16660373
2530.0, 0.16646579
2540.0, 0.16632812
2550.0, 0.16619068
2560.0, 0.16605352
2570.0, 0.16591662
2580.0, 0.16577996
2590.0, 0.16564357
2600.0, 0.16550744
2610.0, 0.16537155
2620.0, 0.16523592
2630.0, 0.16510054
2640.0, 0.16496542
2650.0, 0.16483055
2660.0, 0.16469593
2670.0, 0.16456157
2680.0, 0.16442746
2690.0, 0.16429359
2700.0, 0.16415997
2710.0, 0.16402662
2720.0, 0.1638935
2730.0, 0.16376065
2740.0, 0.16362803
2750.0, 0.16349566
2760.0, 0.16336355
2770.0, 0.16323167
2780.0, 0.16310005
2790.0, 0.16296867
2800.0, 0.16283754
2810.0, 0.16270666
2820.0, 0.16257602
2830.0, 0.16244562
2840.0, 0.16231546
2850.0, 0.16218555
2860.0, 0.1620559
2870.0, 0.16192648
2880.0, 0.1617973
2890.0, 0.16166836
2900.0, 0.16153967
2910.0, 0.16141123
2920.0, 0.161283
2930.0, 0.16115503
2940.0, 0.1610273
2950.0, 0.1608998
2960.0, 0.16077256
2970.0, 0.16064554
2980.0, 0.16051878
2990.0, 0.16039222
3000.0, 0.16026594
3010.0, 0.16013987
3020.0, 0.16001403
3030.0, 0.15988846
3040.0, 0.1597631
3050.0, 0.15963797
3060.0, 0.1595131
3070.0, 0.15938845
3080.0, 0.15926403
3090.0, 0.15913984
3100.0, 0.15901591
3110.0, 0.15889218
3120.0, 0.1587687
3130.0, 0.15864544
3140.0, 0.15852243
3150.0, 0.15839964
3160.0, 0.15827708
3170.0, 0.15815474
3180.0, 0.15803264
3190.0, 0.15791078
3200.0, 0.15778914
3210.0, 0.15766773
3220.0, 0.15754654
3230.0, 0.15742558
3240.0, 0.15730485
3250.0, 0.15718435
3260.0, 0.15706408
3270.0, 0.15694402
3280.0, 0.15682422
3290.0, 0.1567046
3300.0, 0.15658523
3310.0, 0.15646608
3320.0, 0.15634716
3330.0, 0.15622845
3340.0, 0.15610999
3350.0, 0.15599173
3360.0, 0.15587369
3370.0, 0.15575589
3380.0, 0.15563829
3390.0, 0.15552093
3400.0, 0.15540378
3410.0, 0.15528685
3420.0, 0.15517014
3430.0, 0.15505366
3440.0, 0.15493739
3450.0, 0.15482135
3460.0, 0.15470551
3470.0, 0.1545899
3480.0, 0.15447451
3490.0, 0.15435933
3500.0, 0.15424438
3510.0, 0.15412962
3520.0, 0.1540151
3530.0, 0.15390079
3540.0, 0.15378669
3550.0, 0.1536728
3560.0, 0.15355913
3570.0, 0.15344569
3580.0, 0.15333244
3590.0, 0.15321942
3600.0, 0.15310661
3610.0, 0.152994
3620.0, 0.15288162
3630.0, 0.15276945
3640.0, 0.15265748
3650.0, 0.15254572
3660.0, 0.15243417
3670.0, 0.15232284
3680.0, 0.15221173
3690.0, 0.1521008
3700.0, 0.1519901
3710.0, 0.15187961
3720.0, 0.15176931
3730.0, 0.15165924
3740.0, 0.15154937
3750.0, 0.1514397
3760.0, 0.15133025
3770.0, 0.15122099
3780.0, 0.15111195
3790.0, 0.1510031
3800.0, 0.15089448
3810.0, 0.15078604
3820.0, 0.15067783
3830.0, 0.1505698
3840.0, 0.15046199
3850.0, 0.15035437
3860.0, 0.15024696
3870.0, 0.15013976
3880.0, 0.15003276
3890.0, 0.14992595
3900.0, 0.14981934
3910.0, 0.14971295
3920.0, 0.14960675
3930.0, 0.14950076
3940.0, 0.14939494
3950.0, 0.14928935
3960.0, 0.14918396
3970.0, 0.14907876
3980.0, 0.14897375
3990.0, 0.14886895
4000.0, 0.14876434
4010.0, 0.14865993
4020.0, 0.14855573
4030.0, 0.14845172
4040.0, 0.1483479
4050.0, 0.14824428
4060.0, 0.14814086
4070.0, 0.14803763
4080.0, 0.1479346
4090.0, 0.14783175
4100.0, 0.14772911
4110.0, 0.14762665
4120.0, 0.1475244
4130.0, 0.14742234
4140.0, 0.14732048
4150.0, 0.1472188
4160.0, 0.14711732
4170.0, 0.14701602
4180.0, 0.14691491
4190.0, 0.146814
4200.0, 0.14671329
4210.0, 0.14661276
4220.0, 0.14651242
4230.0, 0.14641227
4240.0, 0.14631231
4250.0, 0.14621255
4260.0, 0.14611296
4270.0, 0.14601357
4280.0, 0.14591436
4290.0, 0.14581534
4300.0, 0.14571652
4310.0, 0.14561787
4320.0, 0.14551942
4330.0, 0.14542115
4340.0, 0.14532307
4350.0, 0.14522517
4360.0, 0.14512746
4370.0, 0.14502993
4380.0, 0.1449326
4390.0, 0.14483544
4400.0, 0.14473847
4410.0, 0.14464167
4420.0, 0.14454508
4430.0, 0.14444865
4440.0, 0.1443524
4450.0, 0.14425635
4460.0, 0.14416046
4470.0, 0.14406478
4480.0, 0.14396927
4490.0, 0.14387393
4500.0, 0.14377879
4510.0, 0.1436838
4520.0, 0.14358902
4530.0, 0.14349441
4540.0, 0.14339998
4550.0, 0.14330572
4560.0, 0.14321165
4570.0, 0.14311776
4580.0, 0.14302404
4590.0, 0.14293051
4600.0, 0.14283715
4610.0, 0.14274396
4620.0, 0.14265095
4630.0, 0.14255811
4640.0, 0.14246547
4650.0, 0.14237298
4660.0, 0.14228068
4670.0, 0.14218855
4680.0, 0.1420966
4690.0, 0.14200482
4700.0, 0.14191322
4710.0, 0.14182177
4720.0, 0.14173053
4730.0, 0.14163944
4740.0, 0.14154853
4750.0, 0.1414578
4760.0, 0.14136723
4770.0, 0.14127682
4780.0, 0.14118661
4790.0, 0.14109655
4800.0, 0.14100668
4810.0, 0.14091697
4820.0, 0.14082743
4830.0, 0.14073806
4840.0, 0.14064886
4850.0, 0.14055982
4860.0, 0.14047097
4870.0, 0.14038227
4880.0, 0.14029376
4890.0, 0.1402054
4900.0, 0.14011721
4910.0, 0.14002919
4920.0, 0.13994135
4930.0, 0.13985366
4940.0, 0.13976614
4950.0, 0.13967878
4960.0, 0.1395916
4970.0, 0.13950458
4980.0, 0.13941772
4990.0, 0.13933104
5000.0, 0.13924451
5010.0, 0.13915814
5020.0, 0.13907196
5030.0, 0.13898593
5040.0, 0.13890006
5050.0, 0.13881436
5060.0, 0.13872881
5070.0, 0.13864343
5080.0, 0.13855822
5090.0, 0.13847317
5100.0, 0.13838828
5110.0, 0.13830355
5120.0, 0.13821897
5130.0, 0.13813457
5140.0, 0.13805032
5150.0, 0.13796623
5160.0, 0.1378823
5170.0, 0.13779853
5180.0, 0.13771494
5190.0, 0.13763148
5200.0, 0.1375482
5210.0, 0.13746506
5220.0, 0.13738209
5230.0, 0.13729927
5240.0, 0.13721661
5250.0, 0.13713412
5260.0, 0.13705178
5270.0, 0.1369696
5280.0, 0.13688757
5290.0, 0.13680568
5300.0, 0.13672398
5310.0, 0.13664241
5320.0, 0.136561
5330.0, 0.13647977
5340.0, 0.13639867
5350.0, 0.13631773
5360.0, 0.13623694
5370.0, 0.1361563
5380.0, 0.13607582
5390.0, 0.1359955
5400.0, 0.13591534
5410.0, 0.13583532
5420.0, 0.13575545
5430.0, 0.13567574
5440.0, 0.13559617
5450.0, 0.13551676
5460.0, 0.1354375
5470.0, 0.1353584
5480.0, 0.13527943
5490.0, 0.13520063
5500.0, 0.13512199
5510.0, 0.13504347
5520.0, 0.1349651
5530.0, 0.13488692
5540.0, 0.13480885
5550.0, 0.13473095
5560.0, 0.13465318
5570.0, 0.13457558
5580.0, 0.13449812
5590.0, 0.1344208
5600.0, 0.13434364
5610.0, 0.13426661
5620.0, 0.13418974
5630.0, 0.13411301
5640.0, 0.13403644
5650.0, 0.13396001
5660.0, 0.13388371
5670.0, 0.13380757
5680.0, 0.13373157
5690.0, 0.13365573
5700.0, 0.13358003
5710.0, 0.13350447
5720.0, 0.13342905
5730.0, 0.13335377
5740.0, 0.13327864
5750.0, 0.13320366
5760.0, 0.13312882
5770.0, 0.13305412
5780.0, 0.13297957
5790.0, 0.13290514
5800.0, 0.13283087
5810.0, 0.13275674
5820.0, 0.13268276
5830.0, 0.1326089
5840.0, 0.1325352
5850.0, 0.13246164
5860.0, 0.13238822
5870.0, 0.13231494
5880.0, 0.1322418
5890.0, 0.1321688
5900.0, 0.13209593
5910.0, 0.13202322
5920.0, 0.13195062
5930.0, 0.13187818
5940.0, 0.13180587
5950.0, 0.1317337
5960.0, 0.13166167
5970.0, 0.13158977
5980.0, 0.13151802
5990.0, 0.1314464
6000.0, 0.13137493
6010.0, 0.13130358
6020.0, 0.13123237
6030.0, 0.1311613
6040.0, 0.13109036
6050.0, 0.13101956
6060.0, 0.1309489
6070.0, 0.13087837
6080.0, 0.13080798
6090.0, 0.13073772
6100.0, 0.1306676
6110.0, 0.1305976
6120.0, 0.13052775
6130.0, 0.13045803
6140.0, 0.13038844
6150.0, 0.13031898
6160.0, 0.13024966
6170.0, 0.13018048
6180.0, 0.13011141
6190.0, 0.1300425
6200.0, 0.12997371
6210.0, 0.12990505
6220.0, 0.12983651
6230.0, 0.12976812
6240.0, 0.12969984
6250.0, 0.12963171
6260.0, 0.12956372
6270.0, 0.12949583
6280.0, 0.12942809
6290.0, 0.12936047
6300.0, 0.129293
6310.0, 0.12922564
6320.0, 0.1291584
6330.0, 0.12909131
6340.0, 0.12902434
6350.0, 0.12895751
6360.0, 0.1288908
6370.0, 0.1288242
6380.0, 0.12875775
6390.0, 0.12869142
6400.0, 0.12862521
6410.0, 0.12855914
6420.0, 0.1284932
6430.0, 0.12842739
6440.0, 0.12836169
6450.0, 0.1282961
6460.0, 0.12823068
6470.0, 0.12816535
6480.0, 0.12810016
6490.0, 0.12803508
6500.0, 0.12797014
6510.0, 0.12790534
6520.0, 0.12784064
6530.0, 0.12777607
6540.0, 0.12771162
6550.0, 0.12764731
6560.0, 0.1275831
6570.0, 0.12751903
6580.0, 0.12745509
6590.0, 0.12739125
6600.0, 0.12732755
6610.0, 0.12726396
6620.0, 0.12720051
6630.0, 0.12713717
6640.0, 0.12707394
6650.0, 0.12701085
6660.0, 0.12694788
6670.0, 0.12688503
6680.0, 0.1268223
6690.0, 0.12675968
6700.0, 0.12669718
6710.0, 0.12663482
6720.0, 0.12657256
6730.0, 0.12651043
6740.0, 0.12644841
6750.0, 0.12638652
6760.0, 0.12632474
6770.0, 0.12626308
6780.0, 0.12620156
6790.0, 0.12614013
6800.0, 0.12607883
6810.0, 0.12601765
6820.0, 0.12595658
6830.0, 0.12589563
6840.0, 0.1258348
6850.0, 0.12577409
6860.0, 0.1257135
6870.0, 0.12565301
6880.0, 0.12559265
6890.0, 0.1255324
6900.0, 0.12547226
6910.0, 0.12541224
6920.0, 0.12535235
6930.0, 0.12529257
6940.0, 0.12523289
6950.0, 0.12517335
6960.0, 0.12511389
6970.0, 0.12505457
6980.0, 0.12499536
6990.0, 0.12493625
7000.0, 0.124877274
7010.0, 0.1248184
7020.0, 0.12475964
7030.0, 0.124701
7040.0, 0.12464246
7050.0, 0.12458404
7060.0, 0.12452574
7070.0, 0.124467544
7080.0, 0.12440946
7090.0, 0.12435149
7100.0, 0.12429363
7110.0, 0.12423588
7120.0, 0.124178246
7130.0, 0.12412072
7140.0, 0.12406331
7150.0, 0.12400601
7160.0, 0.12394881
7170.0, 0.123891726
7180.0, 0.12383476
7190.0, 0.12377789
7200.0, 0.12372114
7210.0, 0.12366449
7220.0, 0.12360796
7230.0, 0.12355153
7240.0, 0.12349522
7250.0, 0.12343901
7260.0, 0.1233829
7270.0, 0.12332691
7280.0, 0.123271026
7290.0, 0.12321525
7300.0, 0.12315958
7310.0, 0.12310402
7320.0, 0.12304857
7330.0, 0.122993216
7340.0, 0.12293798
7350.0, 0.12288284
7360.0, 0.12282781
7370.0, 0.122772895
7380.0, 0.12271808
7390.0, 0.12266337
7400.0, 0.122608766
7410.0, 0.12255426
7420.0, 0.12249987
7430.0, 0.122445576
7440.0, 0.122391395
7450.0, 0.12233731
7460.0, 0.12228333
7470.0, 0.12222947
7480.0, 0.1221757
7490.0, 0.122122034
7500.0, 0.12206848
7510.0, 0.122015014
7520.0, 0.12196167
7530.0, 0.12190842
7540.0, 0.12185527
7550.0, 0.12180222
7560.0, 0.12174928
7570.0, 0.12169644
7580.0, 0.1216437
7590.0, 0.12159107
7600.0, 0.12153853
7610.0, 0.1214861
7620.0, 0.12143376
7630.0, 0.121381536
7640.0, 0.1213294
7650.0, 0.12127737
7660.0, 0.12122544
7670.0, 0.12117361
7680.0, 0.12112189
7690.0, 0.12107025
7700.0, 0.12101873
7710.0, 0.1209673
7720.0, 0.120915964
7730.0, 0.120864734
7740.0, 0.12081361
7750.0, 0.12076258
7760.0, 0.12071164
7770.0, 0.120660804
7780.0, 0.120610066
7790.0, 0.12055943
7800.0, 0.12050889
7810.0, 0.12045844
7820.0, 0.120408095
7830.0, 0.12035784
7840.0, 0.1203077
7850.0, 0.120257646
7860.0, 0.12020768
7870.0, 0.12015782
7880.0, 0.12010806
7890.0, 0.12005839
7900.0, 0.12000882
7910.0, 0.11995934
7920.0, 0.11990995
7930.0, 0.11986067
7940.0, 0.119811475
7950.0, 0.11976239
7960.0, 0.11971338
7970.0, 0.119664475
7980.0, 0.119615674
7990.0, 0.119566955
8000.0, 0.11951833
8010.0, 0.11946981
8020.0, 0.11942137
8030.0, 0.11937303
8040.0, 0.11932479
8050.0, 0.119276635
8060.0, 0.119228564
8070.0, 0.119180605
8080.0, 0.119132735
8090.0, 0.119084954
8100.0, 0.11903726
8110.0, 0.11898966
8120.0, 0.118942164
8130.0, 0.11889475
8140.0, 0.11884742
8150.0, 0.1188002
8160.0, 0.11875306
8170.0, 0.11870602
8180.0, 0.118659064
8190.0, 0.11861219
8200.0, 0.118565425
8210.0, 0.11851874
8220.0, 0.118472144
8230.0, 0.118425645
8240.0, 0.11837923
8250.0, 0.118332915
8260.0, 0.118286684
8270.0, 0.118240535
8280.0, 0.11819448
8290.0, 0.11814852
8300.0, 0.11810265
8310.0, 0.118056856
8320.0, 0.11801116
8330.0, 0.11796556
8340.0, 0.117920026
8350.0, 0.1178746
8360.0, 0.117829256
8370.0, 0.117784
8380.0, 0.117738836
8390.0, 0.11769375
8400.0, 0.11764876
8410.0, 0.11760385
8420.0, 0.11755903
8430.0, 0.1175143
8440.0, 0.11746965
8450.0, 0.1174251
8460.0, 0.11738062
8470.0, 0.117336236
8480.0, 0.11729194
8490.0, 0.11724772
8500.0, 0.11720359
8510.0, 0.117159545
8520.0, 0.117115594
8530.0, 0.117071725
8540.0, 0.11702794
8550.0, 0.11698423
8560.0, 0.11694062
8570.0, 0.116897084
8580.0, 0.11685363
8590.0, 0.11681027
8600.0, 0.116767
8610.0, 0.1167238
8620.0, 0.11668068
8630.0, 0.11663766
8640.0, 0.11659471
8650.0, 0.11655185
8660.0, 0.11650907
8670.0, 0.11646638
8680.0, 0.11642377
8690.0, 0.11638124
8700.0, 0.11633879
8710.0, 0.11629643
8720.0, 0.11625414
8730.0, 0.11621194
8740.0, 0.116169825
8750.0, 0.1161278
8760.0, 0.11608584
8770.0, 0.11604396
8780.0, 0.11600217
8790.0, 0.115960464
8800.0, 0.11591884
8810.0, 0.115877286
8820.0, 0.115835816
8830.0, 0.11579443
8840.0, 0.11575312
8850.0, 0.1157119
8860.0, 0.11567075
8870.0, 0.11562969
8880.0, 0.115588695
8890.0, 0.11554779
8900.0, 0.115506954
8910.0, 0.115466215
8920.0, 0.11542554
8930.0, 0.11538496
8940.0, 0.11534444
8950.0, 0.11530401
8960.0, 0.11526366
8970.0, 0.11522338
8980.0, 0.11518319
8990.0, 0.11514306
9000.0, 0.11510303
9010.0, 0.115063064
9020.0, 0.11502317
9030.0, 0.11498337
9040.0, 0.11494364
9050.0, 0.11490399
9060.0, 0.11486442
9070.0, 0.11482491
9080.0, 0.114785485
9090.0, 0.11474614
9100.0, 0.114706874
9110.0, 0.11466768
9120.0, 0.11462856
9130.0, 0.11458952
9140.0, 0.11455055
9150.0, 0.11451167
9160.0, 0.11447286
9170.0, 0.11443412
9180.0, 0.114395455
9190.0, 0.11435687
9200.0, 0.11431836
9210.0, 0.114279926
9220.0, 0.11424157
9230.0, 0.11420328
9240.0, 0.11416506
9250.0, 0.11412692
9260.0, 0.114088856
9270.0, 0.114050865
9280.0, 0.11401296
9290.0, 0.11397511
9300.0, 0.11393734
9310.0, 0.113899656
9320.0, 0.11386202
9330.0, 0.11382447
9340.0, 0.113787
9350.0, 0.1137496
9360.0, 0.113712266
9370.0, 0.11367501
9380.0, 0.113637835
9390.0, 0.113600716
9400.0, 0.11356368
9410.0, 0.11352671
9420.0, 0.11348982
9430.0, 0.11345299
9440.0, 0.11341624
9450.0, 0.11337956
9460.0, 0.113342956
9470.0, 0.11330642
9480.0, 0.113269955
9490.0, 0.11323356
9500.0, 0.11319723
9510.0, 0.113160975
9520.0, 0.113124795
9530.0, 0.11308868
9540.0, 0.11305264
9550.0, 0.113016665
9560.0, 0.11298077
9570.0, 0.11294494
9580.0, 0.112909175
9590.0, 0.11287348
9600.0, 0.11283786
9610.0, 0.1128023
9620.0, 0.112766825
9630.0, 0.112731405
9640.0, 0.11269606
9650.0, 0.11266079
9660.0, 0.11262557
9670.0, 0.11259044
9680.0, 0.11255537
9690.0, 0.11252037
9700.0, 0.11248542
9710.0, 0.11245057
9720.0, 0.11241577
9730.0, 0.11238103
9740.0, 0.11234637
9750.0, 0.11231178
9760.0, 0.11227725
9770.0, 0.112242796
9780.0, 0.1122084
9790.0, 0.11217407
9800.0, 0.11213981
9810.0, 0.11210562
9820.0, 0.1120715
9830.0, 0.11203744
9840.0, 0.112003446
9850.0, 0.11196952
9860.0, 0.11193566
9870.0, 0.11190187
9880.0, 0.11186814
9890.0, 0.111834474
9900.0, 0.11180088
9910.0, 0.11176735
9920.0, 0.11173389
9930.0, 0.11170049
9940.0, 0.111667156
9950.0, 0.11163388
9960.0, 0.11160068
9970.0, 0.111567535
9980.0, 0.11153446
9990.0, 0.11150145
10000.0, 0.11146851
10010.0, 0.11143563
10020.0, 0.11140281
10030.0, 0.11137006
10040.0, 0.11133736
10050.0, 0.11130474
10060.0, 0.11127218
10070.0, 0.11123968
10080.0, 0.11120725
10090.0, 0.111174874
10100.0, 0.11114257
10110.0, 0.11111032
10120.0, 0.111078136
10130.0, 0.111046016
10140.0, 0.111013964
10150.0, 0.11098197
10160.0, 0.11095004
10170.0, 0.110918164
10180.0, 0.11088636
10190.0, 0.11085461
10200.0, 0.11082293
10210.0, 0.11079131
10220.0, 0.11075975
10230.0, 0.11072826
10240.0, 0.110696815
10250.0, 0.11066545
10260.0, 0.11063413
10270.0, 0.110602885
10280.0, 0.11057169
10290.0, 0.11054057
10300.0, 0.11050949
10310.0, 0.11047848
10320.0, 0.11044754
10330.0, 0.11041666
10340.0, 0.11038582
10350.0, 0.11035506
10360.0, 0.11032435
10370.0, 0.1102937
10380.0, 0.11026312
10390.0, 0.11023259
10400.0, 0.11020212
10410.0, 0.11017171
10420.0, 0.110141374
10430.0, 0.11011108
10440.0, 0.11008085
10450.0, 0.11005068
10460.0, 0.11002057
10470.0, 0.10999052
10480.0, 0.10996052
10490.0, 0.10993059
10500.0, 0.10990071
10510.0, 0.109870896
10520.0, 0.10984114
10530.0, 0.10981144
10540.0, 0.109781794
10550.0, 0.10975221
10560.0, 0.10972268
10570.0, 0.109693214
10580.0, 0.1096638
10590.0, 0.109634444
10600.0, 0.10960515
10610.0, 0.10957591
10620.0, 0.10954673
10630.0, 0.1095176
10640.0, 0.10948853
10650.0, 0.10945953
10660.0, 0.10943057
10670.0, 0.109401666
10680.0, 0.109372824
10690.0, 0.10934405
10700.0, 0.10931531
10710.0, 0.10928664
10720.0, 0.109258026
10730.0, 0.10922947
10740.0, 0.10920096
10750.0, 0.10917251
10760.0, 0.10914412
10770.0, 0.10911578
10780.0, 0.109087504
10790.0, 0.109059274
10800.0, 0.1090311
10810.0, 0.109002985
10820.0, 0.108974926
10830.0, 0.10894693
10840.0, 0.10891898
10850.0, 0.10889108
10860.0, 0.108863235
10870.0, 0.10883545
10880.0, 0.10880771
10890.0, 0.10878004
10900.0, 0.10875241
10910.0, 0.10872485
10920.0, 0.10869733
10930.0, 0.10866986
10940.0, 0.10864246
10950.0, 0.10861511
10960.0, 0.108587794
10970.0, 0.108560555
10980.0, 0.10853336
10990.0, 0.108506225
11000.0, 0.10847913
11010.0, 0.1084521
11020.0, 0.10842512
11030.0, 0.108398184
11040.0, 0.10837131
11050.0, 0.10834449
11060.0, 0.10831772
11070.0, 0.108291
11080.0, 0.108264334
11090.0, 0.10823772
11100.0, 0.10821115
11110.0, 0.10818465
11120.0, 0.108158186
11130.0, 0.10813178
11140.0, 0.10810543
11150.0, 0.10807913
11160.0, 0.10805288
11170.0, 0.108026676
11180.0, 0.10800053
11190.0, 0.10797443
11200.0, 0.107948385
11210.0, 0.1079224
11220.0, 0.10789645
11230.0, 0.107870564
11240.0, 0.10784472
11250.0, 0.107818924
11260.0, 0.10779319
11270.0, 0.1077675
11280.0, 0.10774186
11290.0, 0.10771627
11300.0, 0.10769073
11310.0, 0.10766524
11320.0, 0.107639804
11330.0, 0.10761441
11340.0, 0.10758907
11350.0, 0.10756378
11360.0, 0.10753854
11370.0, 0.10751335
11380.0, 0.10748821
11390.0, 0.10746312
11400.0, 0.10743808
11410.0, 0.10741308
11420.0, 0.107388146
11430.0, 0.10736325
11440.0, 0.1073384
11450.0, 0.1073136
11460.0, 0.10728885
11470.0, 0.10726415
11480.0, 0.1072395
11490.0, 0.1072149
11500.0, 0.10719034
11510.0, 0.10716583
11520.0, 0.107141376
11530.0, 0.10711696
11540.0, 0.107092604
11550.0, 0.10706829
11560.0, 0.10704402
11570.0, 0.1070198
11580.0, 0.10699563
11590.0, 0.1069715
11600.0, 0.10694742
11610.0, 0.106923394
11620.0, 0.10689941
11630.0, 0.10687547
11640.0, 0.106851585
11650.0, 0.10682774
11660.0, 0.106803946
11670.0, 0.1067802
11680.0, 0.10675649
11690.0, 0.106732845
