Energy (in eV), backscattering yield of material ka2k-NASCAP at incidence 80.0 degree
   X,       Y
11680.0, 0.62187004
11690.0, 0.62183785
11700.0, 0.6218057
11710.0, 0.62177366
11720.0, 0.62174165
11730.0, 0.6217097
11740.0, 0.6216778
11750.0, 0.621646
11760.0, 0.62161416
11770.0, 0.62158245
11780.0, 0.6215508
11790.0, 0.62151915
11800.0, 0.6214876
11810.0, 0.6214561
11820.0, 0.6214247
11830.0, 0.62139326
11840.0, 0.6213619
11850.0, 0.6213306
11860.0, 0.6212994
11870.0, 0.6212682
11880.0, 0.6212371
11890.0, 0.62120605
11900.0, 0.62117505
11910.0, 0.62114406
11920.0, 0.6211132
11930.0, 0.6210823
11940.0, 0.62105155
11950.0, 0.6210208
11960.0, 0.6209901
11970.0, 0.62095946
11980.0, 0.6209289
11990.0, 0.62089837
12000.0, 0.6208679
12010.0, 0.6208375
12020.0, 0.6208072
12030.0, 0.62077683
12040.0, 0.62074655
12050.0, 0.6207164
12060.0, 0.62068623
12070.0, 0.62065613
12080.0, 0.6206261
12090.0, 0.6205961
12100.0, 0.6205662
12110.0, 0.6205363
12120.0, 0.62050647
12130.0, 0.6204767
12140.0, 0.620447
12150.0, 0.6204173
12160.0, 0.6203877
12170.0, 0.6203581
12180.0, 0.6203286
12190.0, 0.62029916
12200.0, 0.6202697
12210.0, 0.6202404
12220.0, 0.62021106
12230.0, 0.6201818
12240.0, 0.6201526
12250.0, 0.62012345
12260.0, 0.62009436
12270.0, 0.62006533
12280.0, 0.62003636
12290.0, 0.6200074
12300.0, 0.6199785
12310.0, 0.6199497
12320.0, 0.61992085
12330.0, 0.6198921
12340.0, 0.61986345
12350.0, 0.61983484
12360.0, 0.61980623
12370.0, 0.6197777
12380.0, 0.61974925
12390.0, 0.6197208
12400.0, 0.6196924
12410.0, 0.6196641
12420.0, 0.6196358
12430.0, 0.61960757
12440.0, 0.6195794
12450.0, 0.61955124
12460.0, 0.61952317
12470.0, 0.61949515
12480.0, 0.6194672
12490.0, 0.61943924
12500.0, 0.61941135
12510.0, 0.6193835
12520.0, 0.6193558
12530.0, 0.619328
12540.0, 0.61930037
12550.0, 0.6192727
12560.0, 0.6192451
12570.0, 0.61921763
12580.0, 0.6191901
12590.0, 0.6191627
12600.0, 0.6191353
12610.0, 0.61910796
12620.0, 0.61908066
12630.0, 0.6190534
12640.0, 0.61902624
12650.0, 0.6189991
12660.0, 0.618972
12670.0, 0.618945
12680.0, 0.618918
12690.0, 0.61889106
12700.0, 0.6188641
12710.0, 0.6188373
12720.0, 0.6188105
12730.0, 0.6187837
12740.0, 0.618757
12750.0, 0.61873037
12760.0, 0.6187038
12770.0, 0.6186772
12780.0, 0.6186507
12790.0, 0.6186242
12800.0, 0.6185978
12810.0, 0.6185714
12820.0, 0.6185451
12830.0, 0.6185188
12840.0, 0.6184926
12850.0, 0.6184664
12860.0, 0.6184403
12870.0, 0.61841416
12880.0, 0.6183881
12890.0, 0.6183621
12900.0, 0.6183362
12910.0, 0.6183103
12920.0, 0.6182844
12930.0, 0.6182586
12940.0, 0.61823285
12950.0, 0.61820716
12960.0, 0.61818147
12970.0, 0.61815584
12980.0, 0.61813027
12990.0, 0.6181047
13000.0, 0.61807925
13010.0, 0.6180538
13020.0, 0.6180284
13030.0, 0.6180031
13040.0, 0.61797774
13050.0, 0.6179525
13060.0, 0.6179273
13070.0, 0.6179021
13080.0, 0.617877
13090.0, 0.6178519
13100.0, 0.6178269
13110.0, 0.6178019
13120.0, 0.617777
13130.0, 0.6177521
13140.0, 0.6177272
13150.0, 0.6177024
13160.0, 0.6176777
13170.0, 0.61765295
13180.0, 0.6176283
13190.0, 0.61760366
13200.0, 0.61757904
13210.0, 0.61755455
13220.0, 0.61753005
13230.0, 0.6175056
13240.0, 0.6174812
13250.0, 0.61745685
13260.0, 0.61743253
13270.0, 0.6174083
13280.0, 0.617384
13290.0, 0.6173598
13300.0, 0.6173357
13310.0, 0.6173116
13320.0, 0.6172876
13330.0, 0.61726356
13340.0, 0.6172396
13350.0, 0.61721563
13360.0, 0.6171918
13370.0, 0.61716795
13380.0, 0.61714417
13390.0, 0.6171204
13400.0, 0.6170967
13410.0, 0.61707306
13420.0, 0.6170494
13430.0, 0.61702585
13440.0, 0.6170023
13450.0, 0.6169788
13460.0, 0.61695534
13470.0, 0.616932
13480.0, 0.6169086
13490.0, 0.6168853
13500.0, 0.616862
13510.0, 0.61683875
13520.0, 0.61681557
13530.0, 0.61679244
13540.0, 0.6167693
13550.0, 0.61674625
13560.0, 0.61672324
13570.0, 0.61670023
13580.0, 0.6166773
13590.0, 0.6166544
13600.0, 0.6166315
13610.0, 0.61660874
13620.0, 0.61658597
13630.0, 0.6165632
13640.0, 0.6165405
13650.0, 0.61651784
13660.0, 0.61649525
13670.0, 0.61647266
13680.0, 0.6164502
13690.0, 0.61642766
13700.0, 0.61640525
13710.0, 0.61638284
13720.0, 0.6163605
13730.0, 0.61633813
13740.0, 0.61631584
13750.0, 0.6162936
13760.0, 0.61627144
13770.0, 0.61624926
13780.0, 0.61622715
13790.0, 0.6162051
13800.0, 0.61618304
13810.0, 0.61616105
13820.0, 0.61613905
13830.0, 0.6161172
13840.0, 0.6160953
13850.0, 0.6160734
13860.0, 0.6160517
13870.0, 0.6160299
13880.0, 0.61600816
13890.0, 0.61598647
13900.0, 0.61596483
13910.0, 0.61594325
13920.0, 0.6159217
13930.0, 0.61590016
13940.0, 0.6158787
13950.0, 0.61585724
13960.0, 0.61583585
13970.0, 0.6158145
13980.0, 0.61579317
13990.0, 0.6157719
14000.0, 0.6157507
14010.0, 0.61572945
14020.0, 0.6157083
14030.0, 0.61568713
14040.0, 0.61566603
14050.0, 0.615645
14060.0, 0.615624
14070.0, 0.615603
14080.0, 0.6155821
14090.0, 0.6155612
14100.0, 0.6155403
14110.0, 0.6155195
14120.0, 0.6154987
14130.0, 0.615478
14140.0, 0.6154573
14150.0, 0.6154366
14160.0, 0.615416
14170.0, 0.61539537
14180.0, 0.61537486
14190.0, 0.61535436
14200.0, 0.61533386
14210.0, 0.6153134
14220.0, 0.615293
14230.0, 0.61527264
14240.0, 0.6152523
14250.0, 0.61523205
14260.0, 0.6152118
14270.0, 0.6151916
14280.0, 0.6151714
14290.0, 0.6151512
14300.0, 0.61513114
14310.0, 0.61511105
14320.0, 0.615091
14330.0, 0.61507106
14340.0, 0.6150511
14350.0, 0.6150312
14360.0, 0.6150113
14370.0, 0.6149914
14380.0, 0.61497164
14390.0, 0.61495185
14400.0, 0.6149321
14410.0, 0.61491245
14420.0, 0.6148928
14430.0, 0.6148732
14440.0, 0.61485356
14450.0, 0.614834
14460.0, 0.61481446
14470.0, 0.61479497
14480.0, 0.61477554
14490.0, 0.61475617
14500.0, 0.61473674
14510.0, 0.6147174
14520.0, 0.6146981
14530.0, 0.61467886
14540.0, 0.6146596
14550.0, 0.6146404
14560.0, 0.6146213
14570.0, 0.61460215
14580.0, 0.6145831
14590.0, 0.614564
14600.0, 0.614545
14610.0, 0.614526
14620.0, 0.6145071
14630.0, 0.6144881
14640.0, 0.61446923
14650.0, 0.6144504
14660.0, 0.6144316
14670.0, 0.61441284
14680.0, 0.61439407
14690.0, 0.6143754
14700.0, 0.6143567
14710.0, 0.6143381
14720.0, 0.6143195
14730.0, 0.6143009
14740.0, 0.61428237
14750.0, 0.6142639
14760.0, 0.6142454
14770.0, 0.614227
14780.0, 0.6142086
14790.0, 0.6141902
14800.0, 0.6141719
14810.0, 0.6141536
14820.0, 0.6141354
14830.0, 0.61411715
14840.0, 0.61409897
14850.0, 0.6140808
14860.0, 0.61406267
14870.0, 0.6140446
14880.0, 0.61402655
14890.0, 0.6140085
14900.0, 0.61399055
14910.0, 0.61397254
14920.0, 0.61395466
14930.0, 0.6139367
14940.0, 0.6139189
14950.0, 0.6139011
14960.0, 0.61388326
14970.0, 0.61386555
14980.0, 0.6138478
14990.0, 0.6138301
15000.0, 0.61381245
15010.0, 0.61379486
15020.0, 0.6137772
15030.0, 0.6137597
15040.0, 0.6137422
15050.0, 0.61372465
15060.0, 0.6137072
15070.0, 0.6136898
15080.0, 0.6136724
15090.0, 0.61365503
15100.0, 0.6136377
15110.0, 0.6136204
15120.0, 0.6136031
15130.0, 0.6135859
15140.0, 0.6135687
15150.0, 0.6135515
15160.0, 0.6135344
15170.0, 0.6135173
15180.0, 0.6135002
15190.0, 0.6134832
15200.0, 0.61346614
15210.0, 0.61344916
15220.0, 0.6134322
15230.0, 0.6134153
15240.0, 0.61339843
15250.0, 0.61338156
15260.0, 0.61336476
15270.0, 0.61334795
15280.0, 0.6133312
15290.0, 0.6133145
15300.0, 0.61329776
15310.0, 0.61328113
15320.0, 0.6132645
15330.0, 0.6132479
15340.0, 0.6132313
15350.0, 0.6132148
15360.0, 0.6131983
15370.0, 0.61318177
15380.0, 0.6131653
15390.0, 0.6131489
15400.0, 0.61313254
15410.0, 0.6131162
15420.0, 0.6130999
15430.0, 0.61308354
15440.0, 0.6130673
15450.0, 0.61305106
15460.0, 0.61303484
15470.0, 0.6130187
15480.0, 0.61300254
15490.0, 0.61298645
15500.0, 0.61297035
15510.0, 0.6129543
15520.0, 0.6129383
15530.0, 0.6129223
15540.0, 0.61290634
15550.0, 0.6128904
15560.0, 0.6128745
15570.0, 0.61285865
15580.0, 0.6128428
15590.0, 0.612827
15600.0, 0.6128112
15610.0, 0.6127955
15620.0, 0.61277974
15630.0, 0.612764
15640.0, 0.6127484
15650.0, 0.6127327
15660.0, 0.61271715
15670.0, 0.61270154
15680.0, 0.612686
15690.0, 0.6126705
15700.0, 0.612655
15710.0, 0.61263955
15720.0, 0.6126241
15730.0, 0.61260873
15740.0, 0.61259335
15750.0, 0.612578
15760.0, 0.61256266
15770.0, 0.6125474
15780.0, 0.61253214
15790.0, 0.6125169
15800.0, 0.6125017
15810.0, 0.61248654
15820.0, 0.6124714
15830.0, 0.61245626
15840.0, 0.6124412
15850.0, 0.6124261
15860.0, 0.6124111
15870.0, 0.6123961
15880.0, 0.6123811
15890.0, 0.6123662
15900.0, 0.61235124
15910.0, 0.6123364
15920.0, 0.6123215
15930.0, 0.6123067
15940.0, 0.6122919
15950.0, 0.6122771
15960.0, 0.61226237
15970.0, 0.61224765
15980.0, 0.6122329
15990.0, 0.61221826
16000.0, 0.61220366
16010.0, 0.61218905
16020.0, 0.61217445
16030.0, 0.6121599
16040.0, 0.61214536
16050.0, 0.6121309
16060.0, 0.6121164
16070.0, 0.6121019
16080.0, 0.61208755
16090.0, 0.6120731
16100.0, 0.61205876
16110.0, 0.61204445
16120.0, 0.6120301
16130.0, 0.61201584
16140.0, 0.6120016
16150.0, 0.61198735
16160.0, 0.61197317
16170.0, 0.611959
16180.0, 0.6119448
16190.0, 0.61193067
16200.0, 0.6119166
16210.0, 0.61190253
16220.0, 0.61188847
16230.0, 0.61187446
16240.0, 0.6118605
16250.0, 0.6118465
16260.0, 0.6118326
16270.0, 0.6118187
16280.0, 0.6118048
16290.0, 0.61179096
16300.0, 0.6117771
16310.0, 0.6117633
16320.0, 0.61174953
16330.0, 0.61173576
16340.0, 0.61172205
16350.0, 0.61170834
16360.0, 0.6116947
16370.0, 0.611681
16380.0, 0.6116674
16390.0, 0.6116538
16400.0, 0.6116402
16410.0, 0.6116267
16420.0, 0.61161315
16430.0, 0.6115997
16440.0, 0.6115862
16450.0, 0.61157274
16460.0, 0.61155933
16470.0, 0.6115459
16480.0, 0.61153257
16490.0, 0.6115192
16500.0, 0.6115059
16510.0, 0.61149263
16520.0, 0.61147934
16530.0, 0.6114661
16540.0, 0.6114529
16550.0, 0.6114397
16560.0, 0.61142653
16570.0, 0.6114134
16580.0, 0.6114003
16590.0, 0.6113872
16600.0, 0.61137414
16610.0, 0.6113611
16620.0, 0.61134803
16630.0, 0.61133504
16640.0, 0.6113221
16650.0, 0.6113092
16660.0, 0.61129624
16670.0, 0.61128336
16680.0, 0.6112705
16690.0, 0.6112576
16700.0, 0.6112448
16710.0, 0.611232
16720.0, 0.6112192
16730.0, 0.6112065
16740.0, 0.6111938
16750.0, 0.6111811
16760.0, 0.6111684
16770.0, 0.61115575
16780.0, 0.6111431
16790.0, 0.6111305
16800.0, 0.6111179
16810.0, 0.6111054
16820.0, 0.61109287
16830.0, 0.61108035
16840.0, 0.61106783
16850.0, 0.6110554
16860.0, 0.6110429
16870.0, 0.6110305
16880.0, 0.6110181
16890.0, 0.6110058
16900.0, 0.61099344
16910.0, 0.6109811
16920.0, 0.6109688
16930.0, 0.61095655
16940.0, 0.61094433
16950.0, 0.61093205
16960.0, 0.6109199
16970.0, 0.6109077
16980.0, 0.6108955
16990.0, 0.6108834
17000.0, 0.6108713
17010.0, 0.6108592
17020.0, 0.6108472
17030.0, 0.61083513
17040.0, 0.6108231
17050.0, 0.6108111
17060.0, 0.61079913
17070.0, 0.61078715
17080.0, 0.61077523
17090.0, 0.6107634
17100.0, 0.61075145
17110.0, 0.6107396
17120.0, 0.6107278
17130.0, 0.610716
17140.0, 0.6107042
17150.0, 0.6106924
17160.0, 0.61068064
17170.0, 0.61066896
17180.0, 0.6106572
17190.0, 0.61064553
17200.0, 0.6106339
17210.0, 0.6106223
17220.0, 0.61061066
17230.0, 0.61059904
17240.0, 0.6105875
17250.0, 0.6105759
17260.0, 0.6105644
17270.0, 0.6105529
17280.0, 0.61054146
17290.0, 0.61052996
17300.0, 0.6105185
17310.0, 0.61050713
17320.0, 0.61049575
17330.0, 0.61048436
17340.0, 0.61047304
17350.0, 0.6104617
17360.0, 0.6104504
17370.0, 0.6104391
17380.0, 0.61042786
17390.0, 0.6104166
17400.0, 0.6104054
17410.0, 0.6103942
17420.0, 0.61038303
17430.0, 0.6103718
17440.0, 0.61036074
17450.0, 0.6103496
17460.0, 0.6103385
17470.0, 0.6103274
17480.0, 0.6103164
17490.0, 0.61030537
17500.0, 0.61029434
17510.0, 0.6102834
17520.0, 0.6102724
17530.0, 0.61026144
17540.0, 0.61025053
17550.0, 0.6102396
17560.0, 0.6102288
17570.0, 0.6102179
17580.0, 0.6102071
17590.0, 0.61019623
17600.0, 0.61018544
17610.0, 0.61017466
17620.0, 0.6101639
17630.0, 0.6101532
17640.0, 0.61014247
17650.0, 0.61013174
17660.0, 0.6101211
17670.0, 0.61011046
17680.0, 0.6100998
17690.0, 0.6100892
17700.0, 0.6100786
17710.0, 0.610068
17720.0, 0.6100575
17730.0, 0.6100469
17740.0, 0.61003643
17750.0, 0.61002594
17760.0, 0.61001545
17770.0, 0.610005
17780.0, 0.6099946
17790.0, 0.60998416
17800.0, 0.6099738
17810.0, 0.6099634
17820.0, 0.60995305
17830.0, 0.60994273
17840.0, 0.6099324
17850.0, 0.6099221
17860.0, 0.60991186
17870.0, 0.6099016
17880.0, 0.60989136
17890.0, 0.60988116
17900.0, 0.609871
17910.0, 0.6098608
17920.0, 0.60985065
17930.0, 0.6098405
17940.0, 0.6098304
17950.0, 0.60982025
17960.0, 0.6098102
17970.0, 0.60980016
17980.0, 0.6097901
17990.0, 0.6097801
18000.0, 0.60977006
18010.0, 0.6097601
18020.0, 0.60975015
18030.0, 0.6097402
18040.0, 0.60973024
18050.0, 0.60972035
18060.0, 0.6097105
18070.0, 0.6097006
18080.0, 0.6096908
18090.0, 0.60968095
18100.0, 0.6096711
18110.0, 0.60966134
18120.0, 0.60965157
18130.0, 0.6096418
18140.0, 0.6096321
18150.0, 0.60962236
18160.0, 0.60961264
18170.0, 0.609603
18180.0, 0.60959333
18190.0, 0.6095837
18200.0, 0.6095741
18210.0, 0.6095645
18220.0, 0.6095549
18230.0, 0.6095453
18240.0, 0.60953575
18250.0, 0.6095262
18260.0, 0.60951674
18270.0, 0.6095072
18280.0, 0.6094977
18290.0, 0.6094883
18300.0, 0.60947883
18310.0, 0.6094694
18320.0, 0.60946
18330.0, 0.60945064
18340.0, 0.6094413
18350.0, 0.6094319
18360.0, 0.6094226
18370.0, 0.60941327
18380.0, 0.60940397
18390.0, 0.6093947
18400.0, 0.60938543
18410.0, 0.6093762
18420.0, 0.609367
18430.0, 0.6093578
18440.0, 0.6093486
18450.0, 0.6093394
18460.0, 0.6093303
18470.0, 0.6093211
18480.0, 0.609312
18490.0, 0.60930294
18500.0, 0.6092938
18510.0, 0.60928476
18520.0, 0.60927576
18530.0, 0.6092667
18540.0, 0.6092577
18550.0, 0.6092487
18560.0, 0.6092397
18570.0, 0.60923076
18580.0, 0.6092218
18590.0, 0.6092129
18600.0, 0.609204
18610.0, 0.6091951
18620.0, 0.60918623
18630.0, 0.60917735
18640.0, 0.6091685
18650.0, 0.6091597
18660.0, 0.6091509
18670.0, 0.6091421
18680.0, 0.6091333
18690.0, 0.60912454
18700.0, 0.60911584
18710.0, 0.6091071
18720.0, 0.6090984
18730.0, 0.60908973
18740.0, 0.60908103
18750.0, 0.6090724
18760.0, 0.60906374
18770.0, 0.60905516
18780.0, 0.6090465
18790.0, 0.60903794
18800.0, 0.60902935
18810.0, 0.6090208
18820.0, 0.60901225
18830.0, 0.6090038
18840.0, 0.60899526
18850.0, 0.60898674
18860.0, 0.6089783
18870.0, 0.6089698
18880.0, 0.6089614
18890.0, 0.60895294
18900.0, 0.60894454
18910.0, 0.6089362
18920.0, 0.6089278
18930.0, 0.60891944
18940.0, 0.6089111
18950.0, 0.60890275
18960.0, 0.60889447
18970.0, 0.6088862
18980.0, 0.6088779
18990.0, 0.6088696
19000.0, 0.6088614
19010.0, 0.60885316
19020.0, 0.60884494
19030.0, 0.60883677
19040.0, 0.60882854
19050.0, 0.6088204
19060.0, 0.6088123
19070.0, 0.6088041
19080.0, 0.608796
19090.0, 0.6087879
19100.0, 0.6087798
19110.0, 0.60877174
19120.0, 0.6087637
19130.0, 0.60875565
19140.0, 0.6087476
19150.0, 0.6087396
19160.0, 0.6087316
19170.0, 0.60872364
19180.0, 0.60871565
19190.0, 0.6087077
19200.0, 0.6086998
19210.0, 0.6086919
19220.0, 0.60868394
19230.0, 0.6086761
19240.0, 0.6086682
19250.0, 0.60866034
19260.0, 0.60865253
19270.0, 0.60864466
19280.0, 0.60863686
19290.0, 0.60862905
19300.0, 0.6086213
19310.0, 0.60861355
19320.0, 0.6086058
19330.0, 0.60859805
19340.0, 0.6085903
19350.0, 0.6085826
19360.0, 0.6085749
19370.0, 0.60856724
19380.0, 0.6085596
19390.0, 0.6085519
19400.0, 0.6085443
19410.0, 0.6085367
19420.0, 0.6085291
19430.0, 0.6085215
19440.0, 0.60851395
19450.0, 0.6085064
19460.0, 0.6084989
19470.0, 0.6084913
19480.0, 0.6084838
19490.0, 0.6084763
19500.0, 0.60846883
19510.0, 0.6084613
19520.0, 0.60845387
19530.0, 0.6084465
19540.0, 0.608439
19550.0, 0.60843164
19560.0, 0.60842425
19570.0, 0.60841686
19580.0, 0.60840946
19590.0, 0.60840213
19600.0, 0.60839474
19610.0, 0.6083875
19620.0, 0.60838014
19630.0, 0.6083728
19640.0, 0.60836554
19650.0, 0.60835826
19660.0, 0.60835105
19670.0, 0.6083438
19680.0, 0.60833657
19690.0, 0.60832936
19700.0, 0.60832214
19710.0, 0.608315
19720.0, 0.6083078
19730.0, 0.6083006
19740.0, 0.6082935
19750.0, 0.6082864
19760.0, 0.6082792
19770.0, 0.60827214
19780.0, 0.60826504
19790.0, 0.608258
19800.0, 0.6082509
19810.0, 0.6082439
19820.0, 0.60823685
19830.0, 0.6082298
19840.0, 0.60822284
19850.0, 0.6082158
19860.0, 0.60820884
19870.0, 0.60820186
19880.0, 0.60819495
19890.0, 0.608188
19900.0, 0.60818106
19910.0, 0.60817415
19920.0, 0.6081673
19930.0, 0.6081604
19940.0, 0.6081535
19950.0, 0.60814667
19960.0, 0.6081398
19970.0, 0.60813296
19980.0, 0.60812616
19990.0, 0.60811937
20000.0, 0.6081126
20010.0, 0.6081058
20020.0, 0.60809904
20030.0, 0.6080923
20040.0, 0.6080855
20050.0, 0.60807884
20060.0, 0.6080721
20070.0, 0.6080654
20080.0, 0.6080587
20090.0, 0.608052
20100.0, 0.6080454
20110.0, 0.6080387
20120.0, 0.6080321
20130.0, 0.6080255
20140.0, 0.6080189
20150.0, 0.60801226
20160.0, 0.6080057
20170.0, 0.60799915
20180.0, 0.6079926
20190.0, 0.60798603
20200.0, 0.6079795
20210.0, 0.607973
20220.0, 0.6079665
20230.0, 0.60796
20240.0, 0.6079535
20250.0, 0.60794705
20260.0, 0.60794055
20270.0, 0.6079341
20280.0, 0.6079277
20290.0, 0.6079213
20300.0, 0.60791487
20310.0, 0.6079085
20320.0, 0.6079021
20330.0, 0.60789573
20340.0, 0.60788935
20350.0, 0.60788304
20360.0, 0.6078767
20370.0, 0.6078704
20380.0, 0.6078641
20390.0, 0.60785776
20400.0, 0.6078515
20410.0, 0.60784525
20420.0, 0.607839
20430.0, 0.60783273
20440.0, 0.60782653
20450.0, 0.6078203
20460.0, 0.6078141
20470.0, 0.6078079
20480.0, 0.6078017
20490.0, 0.60779554
20500.0, 0.60778934
20510.0, 0.6077832
20520.0, 0.60777706
20530.0, 0.607771
20540.0, 0.60776484
20550.0, 0.60775876
20560.0, 0.6077527
20570.0, 0.6077466
20580.0, 0.6077405
20590.0, 0.60773444
20600.0, 0.6077284
20610.0, 0.6077224
20620.0, 0.6077164
20630.0, 0.60771036
20640.0, 0.6077044
20650.0, 0.6076984
20660.0, 0.6076924
20670.0, 0.60768646
20680.0, 0.6076805
20690.0, 0.6076746
20700.0, 0.60766864
20710.0, 0.60766274
20720.0, 0.60765684
20730.0, 0.60765094
20740.0, 0.6076451
20750.0, 0.6076392
20760.0, 0.60763335
20770.0, 0.6076275
20780.0, 0.60762167
20790.0, 0.6076158
20800.0, 0.60761005
20810.0, 0.60760427
20820.0, 0.6075985
20830.0, 0.6075927
20840.0, 0.6075869
20850.0, 0.60758114
20860.0, 0.6075754
20870.0, 0.6075697
20880.0, 0.607564
20890.0, 0.60755825
20900.0, 0.6075526
20910.0, 0.60754687
20920.0, 0.6075412
20930.0, 0.60753554
20940.0, 0.6075299
20950.0, 0.6075243
20960.0, 0.6075186
20970.0, 0.607513
20980.0, 0.6075074
20990.0, 0.6075018
21000.0, 0.6074962
21010.0, 0.60749066
21020.0, 0.60748506
21030.0, 0.6074795
21040.0, 0.60747397
21050.0, 0.6074684
21060.0, 0.60746294
21070.0, 0.6074574
21080.0, 0.6074519
21090.0, 0.60744643
21100.0, 0.60744095
21110.0, 0.60743546
21120.0, 0.60743004
21130.0, 0.60742456
21140.0, 0.60741913
21150.0, 0.6074137
21160.0, 0.6074083
21170.0, 0.60740286
21180.0, 0.6073975
21190.0, 0.60739213
21200.0, 0.60738677
21210.0, 0.6073814
21220.0, 0.60737604
21230.0, 0.6073707
21240.0, 0.60736537
21250.0, 0.60736006
21260.0, 0.60735476
21270.0, 0.60734946
21280.0, 0.60734415
21290.0, 0.60733885
21300.0, 0.6073336
21310.0, 0.60732836
21320.0, 0.6073231
21330.0, 0.60731786
21340.0, 0.6073126
21350.0, 0.60730743
21360.0, 0.6073022
21370.0, 0.607297
21380.0, 0.6072918
21390.0, 0.60728663
21400.0, 0.60728145
21410.0, 0.6072763
21420.0, 0.6072712
21430.0, 0.607266
21440.0, 0.6072609
21450.0, 0.6072558
21460.0, 0.6072507
21470.0, 0.6072456
21480.0, 0.6072405
21490.0, 0.60723543
21500.0, 0.60723037
21510.0, 0.6072253
21520.0, 0.6072203
21530.0, 0.6072152
21540.0, 0.6072102
21550.0, 0.6072052
21560.0, 0.6072002
21570.0, 0.6071952
21580.0, 0.6071902
21590.0, 0.60718524
21600.0, 0.60718024
21610.0, 0.6071753
21620.0, 0.60717034
21630.0, 0.6071654
21640.0, 0.6071605
21650.0, 0.60715556
21660.0, 0.6071507
21670.0, 0.6071458
21680.0, 0.60714084
21690.0, 0.607136
21700.0, 0.6071311
21710.0, 0.60712624
21720.0, 0.6071214
21730.0, 0.6071166
21740.0, 0.60711175
21750.0, 0.6071069
21760.0, 0.6071021
21770.0, 0.60709727
21780.0, 0.6070925
21790.0, 0.60708773
21800.0, 0.6070829
21810.0, 0.6070782
21820.0, 0.6070734
21830.0, 0.60706866
21840.0, 0.60706395
21850.0, 0.6070592
21860.0, 0.6070545
21870.0, 0.60704976
21880.0, 0.60704505
21890.0, 0.60704035
21900.0, 0.6070357
21910.0, 0.607031
21920.0, 0.60702634
21930.0, 0.6070217
21940.0, 0.60701704
21950.0, 0.6070124
21960.0, 0.6070078
21970.0, 0.60700315
21980.0, 0.60699856
21990.0, 0.6069939
22000.0, 0.6069893
22010.0, 0.6069848
22020.0, 0.6069802
22030.0, 0.6069756
22040.0, 0.6069711
22050.0, 0.6069665
22060.0, 0.60696197
22070.0, 0.60695744
22080.0, 0.60695297
22090.0, 0.60694844
22100.0, 0.6069439
22110.0, 0.60693944
22120.0, 0.60693496
22130.0, 0.6069305
22140.0, 0.606926
22150.0, 0.60692155
22160.0, 0.6069171
22170.0, 0.6069127
22180.0, 0.6069082
22190.0, 0.6069038
22200.0, 0.6068994
22210.0, 0.60689497
22220.0, 0.60689056
22230.0, 0.6068862
22240.0, 0.6068818
22250.0, 0.60687745
22260.0, 0.6068731
22270.0, 0.6068687
22280.0, 0.6068644
22290.0, 0.60686004
22300.0, 0.6068557
22310.0, 0.6068514
22320.0, 0.60684705
22330.0, 0.60684276
22340.0, 0.60683846
22350.0, 0.6068342
22360.0, 0.6068299
22370.0, 0.60682565
22380.0, 0.60682136
22390.0, 0.6068171
22400.0, 0.6068129
22410.0, 0.6068086
22420.0, 0.60680443
22430.0, 0.6068002
22440.0, 0.60679597
22450.0, 0.6067918
22460.0, 0.60678756
22470.0, 0.6067834
22480.0, 0.6067792
22490.0, 0.60677505
22500.0, 0.6067709
22510.0, 0.6067667
22520.0, 0.6067626
22530.0, 0.6067584
22540.0, 0.6067543
22550.0, 0.6067502
22560.0, 0.6067461
22570.0, 0.60674196
22580.0, 0.60673785
22590.0, 0.6067338
22600.0, 0.6067297
22610.0, 0.60672563
22620.0, 0.6067216
22630.0, 0.6067175
22640.0, 0.6067135
22650.0, 0.6067094
22660.0, 0.60670537
22670.0, 0.6067014
22680.0, 0.6066973
22690.0, 0.6066933
22700.0, 0.60668933
22710.0, 0.60668534
22720.0, 0.60668135
22730.0, 0.60667735
22740.0, 0.6066734
22750.0, 0.6066694
22760.0, 0.6066655
22770.0, 0.60666156
22780.0, 0.60665756
22790.0, 0.6066537
22800.0, 0.60664976
22810.0, 0.6066458
22820.0, 0.6066419
22830.0, 0.606638
22840.0, 0.60663414
22850.0, 0.6066302
22860.0, 0.60662633
22870.0, 0.60662246
22880.0, 0.60661864
22890.0, 0.60661477
22900.0, 0.60661095
22910.0, 0.6066071
22920.0, 0.60660326
22930.0, 0.60659945
22940.0, 0.60659564
22950.0, 0.6065918
22960.0, 0.606588
22970.0, 0.6065842
22980.0, 0.60658044
22990.0, 0.6065766
23000.0, 0.60657287
23010.0, 0.6065691
23020.0, 0.60656536
23030.0, 0.6065616
23040.0, 0.60655785
23050.0, 0.6065541
23060.0, 0.6065504
23070.0, 0.6065467
23080.0, 0.60654294
23090.0, 0.60653925
23100.0, 0.60653555
23110.0, 0.60653186
23120.0, 0.60652816
23130.0, 0.6065245
23140.0, 0.60652083
23150.0, 0.6065172
23160.0, 0.6065135
23170.0, 0.60650986
23180.0, 0.6065062
23190.0, 0.6065026
23200.0, 0.60649896
23210.0, 0.6064953
23220.0, 0.60649174
23230.0, 0.6064881
23240.0, 0.60648453
23250.0, 0.60648096
23260.0, 0.6064774
23270.0, 0.6064738
23280.0, 0.6064702
23290.0, 0.60646665
23300.0, 0.6064631
23310.0, 0.60645956
23320.0, 0.606456
23330.0, 0.60645247
23340.0, 0.60644895
23350.0, 0.60644543
